transfers_balance,opponent_team,own_goals,bonus,total_points,clean_sheets,goals_conceded,kickoff_time,red_cards,expected_goals_conceded,team_a_score,influence,saves,assists,transfers_in,xP,expected_assists,creativity,starts,value,selected,element,goals_scored,was_home,bps,minutes,penalties_missed,yellow_cards,team,fixture,expected_goals,expected_goal_involvements,transfers_out,round,name,threat,position,ict_index,team_h_score,penalties_saved
-5649,Bournemouth,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,3,0.0,0,0,75,0.0,0.0,0.0,0,72,390596,142,0,False,0,0,0,0,Chelsea,341,0.0,0.0,5724,35,Mason Mount,0.0,MID,0.0,1,0
-6,Bournemouth,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,50,3647,143,0,False,0,0,0,0,Chelsea,341,0.0,0.0,6,35,Malang Sarr,0.0,DEF,0.0,1,0
-1,Bournemouth,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,53,3597,144,0,False,0,0,0,0,Chelsea,341,0.0,0.0,1,35,Callum Hudson-Odoi,0.0,MID,0.0,1,0
-5705,Bournemouth,0,0,2,0,1,2023-05-06T14:00:00Z,0,1.21,3,0.0,0,0,7190,1.3,0.02,4.8,1,74,353459,145,0,False,-2,83,0,0,Chelsea,341,0.32,0.34,12895,35,Kai Havertz,12.0,FWD,1.7,1,0
-37447,Bournemouth,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,3,0.0,0,0,136,0.0,0.0,0.0,0,58,1254173,146,0,False,0,0,0,0,Chelsea,341,0.0,0.0,37583,35,Reece James,0.0,DEF,0.0,1,0
-1269,Bournemouth,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,3,0.0,0,0,389,0.5,0.0,0.0,0,48,664602,147,0,False,0,0,0,0,Chelsea,341,0.0,0.0,1658,35,Edouard Mendy,0.0,GK,0.0,1,0
223,Bournemouth,0,3,10,0,1,2023-05-06T14:00:00Z,0,1.26,3,46.2,0,0,992,5.3,0.05,14.6,1,56,52816,148,1,False,36,90,0,0,Chelsea,341,0.11,0.16,769,35,Conor Gallagher,21.0,MID,8.2,1,0
-104,Bournemouth,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,3,0.0,0,0,50,0.0,0.0,0.0,0,52,37691,150,0,False,0,0,0,0,Chelsea,341,0.0,0.0,154,35,Armando Broja,0.0,FWD,0.0,1,0
-10,Bournemouth,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,44,4049,151,0,False,0,0,0,0,Chelsea,341,0.0,0.0,10,35,Ethan Ampadu,0.0,DEF,0.0,1,0
3338,Bournemouth,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,3,0.0,0,0,6309,1.0,0.0,0.0,0,43,115365,272,0,False,0,0,0,0,Chelsea,341,0.0,0.0,2971,35,Wesley Fofana,0.0,DEF,0.0,1,0
1330,Bournemouth,0,0,4,0,0,2023-05-06T14:00:00Z,0,0.82,3,16.0,0,1,3317,2.7,0.08,12.3,0,97,374542,304,0,False,11,27,0,0,Chelsea,341,0.0,0.08,1987,35,Raheem Sterling,4.0,MID,3.2,1,0
-11857,Bournemouth,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,3,0.0,0,0,93,0.0,0.0,0.0,0,55,627477,520,0,False,0,0,0,0,Chelsea,341,0.0,0.0,11950,35,Kalidou Koulibaly,0.0,DEF,0.0,1,0
0,Bournemouth,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,45,158,606,0,False,0,0,0,0,Chelsea,341,0.0,0.0,0,35,Harvey Vale,0.0,MID,0.0,1,0
-6,Bournemouth,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,3,0.0,0,0,42,1.0,0.0,0.0,0,49,4179,616,0,False,0,0,0,0,Chelsea,341,0.0,0.0,48,35,Denis Zakaria,0.0,MID,0.0,1,0
-179,Bournemouth,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,3,0.0,0,0,470,1.0,0.0,0.0,0,84,75243,617,0,False,0,0,0,0,Chelsea,341,0.0,0.0,649,35,Pierre-Emerick Aubameyang,0.0,FWD,0.0,1,0
-4,Bournemouth,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,3,0.0,0,0,61,0.2,0.0,0.0,0,40,3063,635,0,False,0,0,0,0,Chelsea,341,0.0,0.0,65,35,Marcus Bettinelli,0.0,GK,0.0,1,0
89,Bournemouth,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,3,0.0,0,0,114,0.5,0.0,0.0,0,42,847,653,0,False,0,0,0,0,Chelsea,341,0.0,0.0,25,35,Omari Hutchinson,0.0,MID,0.0,1,0
65,Bournemouth,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,3,0.0,0,0,126,0.5,0.0,0.0,0,43,1572,661,0,False,0,0,0,0,Chelsea,341,0.0,0.0,61,35,Lewis Hall,0.0,MID,0.0,1,0
0,Bournemouth,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,45,357,673,0,False,0,0,0,0,Chelsea,341,0.0,0.0,0,35,Bashir Humphreys,0.0,DEF,0.0,1,0
-130,Bournemouth,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,3,0.0,0,0,325,0.5,0.0,0.0,0,50,8313,684,0,False,0,0,0,0,Chelsea,341,0.0,0.0,455,35,David Datro Fofana,0.0,FWD,0.0,1,0
-3588,Bournemouth,0,0,7,0,1,2023-05-06T14:00:00Z,0,1.26,3,43.6,0,0,529,2.5,0.03,2.8,1,50,44480,689,1,False,24,90,0,1,Chelsea,341,0.43,0.46,4117,35,Benoît Badiashile,21.0,DEF,6.7,1,0
-16073,Bournemouth,0,2,7,0,0,2023-05-06T14:00:00Z,0,0.04,3,33.0,0,0,3429,2.7,0.0,0.5,0,72,160826,690,1,False,26,6,0,0,Chelsea,341,0.14,0.14,19502,35,João Félix,17.0,FWD,5.1,1,0
-2056,Bournemouth,0,0,1,0,1,2023-05-06T14:00:00Z,0,0.43,3,0.0,0,0,3293,2.5,0.09,4.0,1,65,94449,699,0,False,2,62,0,1,Chelsea,341,0.0,0.09,5349,35,Mykhailo Mudryk,2.0,MID,0.5,1,0
-3,Bournemouth,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,45,201,702,0,False,0,0,0,0,Chelsea,341,0.0,0.0,3,35,Andrey Nascimento dos Santos,0.0,MID,0.0,1,0
3871,Bournemouth,0,0,2,0,1,2023-05-06T14:00:00Z,0,0.8,3,12.0,0,0,4220,3.3,0.11,5.6,1,54,7728,708,0,False,7,75,0,0,Chelsea,341,0.3,0.41,349,35,Noni Madueke,51.0,MID,6.9,1,0
-5809,Bournemouth,0,0,2,0,1,2023-05-06T14:00:00Z,0,1.26,3,9.8,0,0,3315,2.3,0.05,6.1,1,50,94807,724,0,False,16,90,0,0,Chelsea,341,0.06,0.11,9124,35,Enzo Fernández,3.0,MID,1.9,1,0
150,Spurs,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,308,0.4,0.0,0.0,0,43,24631,18,0,False,0,0,0,0,Crystal Palace,348,0.0,0.0,158,35,Albert Sambi Lokonga,0.0,MID,0.0,1,0
-2623,Spurs,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,1840,0.0,0.0,0.0,0,44,164881,152,0,False,0,0,0,0,Crystal Palace,348,0.0,0.0,4463,35,Vicente Guaita,0.0,GK,0.0,1,0
-2221,Spurs,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,779,0.0,0.0,0.0,0,39,101745,153,0,False,0,0,0,0,Crystal Palace,348,0.0,0.0,3000,35,James Tomkins,0.0,DEF,0.0,1,0
-11,Spurs,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,18,0.0,0.0,0.0,0,48,713,154,0,False,0,0,0,0,Crystal Palace,348,0.0,0.0,29,35,James McArthur,0.0,MID,0.0,1,0
-16,Spurs,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,55,14949,155,0,False,0,0,0,0,Crystal Palace,348,0.0,0.0,16,35,Christian Benteke,0.0,FWD,0.0,1,0
-603,Spurs,0,0,1,0,1,2023-05-06T14:00:00Z,0,0.88,0,22.2,0,0,967,3.2,0.04,5.1,1,44,30736,156,0,False,17,90,0,1,Crystal Palace,348,0.0,0.04,1570,35,Joel Ward,0.0,DEF,2.7,1,0
-135,Spurs,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,95,0.0,0.0,0.0,0,45,15736,157,0,False,0,0,0,0,Crystal Palace,348,0.0,0.0,230,35,Nathaniel Clyne,0.0,DEF,0.0,1,0
665,Spurs,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,1064,0.8,0.0,0.0,0,42,36424,158,0,False,0,0,0,0,Crystal Palace,348,0.0,0.0,399,35,Luka Milivojevic,0.0,MID,0.0,1,0
2650,Spurs,0,0,1,0,1,2023-05-06T14:00:00Z,0,0.88,0,2.2,0,0,5894,3.0,0.01,16.8,1,52,47247,159,0,False,0,83,0,1,Crystal Palace,348,0.0,0.01,3244,35,Jordan Ayew,4.0,MID,2.3,1,0
-2049,Spurs,0,0,1,0,1,2023-05-06T14:00:00Z,0,0.88,0,10.2,0,0,3438,1.2,0.08,13.1,1,72,768589,160,0,False,10,90,0,1,Crystal Palace,348,0.06,0.14,5487,35,Wilfried Zaha,19.0,MID,4.2,1,0
1683,Spurs,0,0,1,0,1,2023-05-06T14:00:00Z,0,0.54,0,6.4,0,0,2144,3.0,0.01,7.5,1,47,16020,161,0,False,2,73,0,1,Crystal Palace,348,0.0,0.01,461,35,Jeffrey Schlupp,2.0,MID,1.6,1,0
-3,Spurs,0,0,1,0,0,2023-05-06T14:00:00Z,0,0.34,0,0.2,0,0,30,1.0,0.0,1.3,0,48,3102,163,0,False,3,16,0,0,Crystal Palace,348,0.0,0.0,33,35,Will Hughes,0.0,MID,0.2,1,0
320,Spurs,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,431,0.0,0.0,0.0,0,42,5497,164,0,False,0,0,0,0,Crystal Palace,348,0.0,0.0,111,35,Jairo Riedewald,0.0,MID,0.0,1,0
-2631,Spurs,0,0,1,0,1,2023-05-06T14:00:00Z,0,0.88,0,12.0,0,0,1423,2.4,0.01,0.8,1,45,170500,165,0,False,9,90,0,1,Crystal Palace,348,0.13,0.14,4054,35,Joachim Andersen,17.0,DEF,3.0,1,0
-5575,Spurs,0,0,1,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,6173,1.4,0.0,0.0,0,50,221701,166,0,False,2,6,0,0,Crystal Palace,348,0.0,0.0,11748,35,Odsonne Edouard,2.0,FWD,0.1,1,0
-8725,Spurs,0,0,2,0,1,2023-05-06T14:00:00Z,0,0.88,0,11.6,0,0,10537,3.4,0.01,4.7,1,45,263596,167,0,False,15,90,0,0,Crystal Palace,348,0.0,0.01,19262,35,Marc Guéhi,0.0,DEF,1.6,1,0
-787,Spurs,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,535,0.6,0.0,0.0,0,51,40304,168,0,False,0,0,0,0,Crystal Palace,348,0.0,0.0,1322,35,Jean-Philippe Mateta,0.0,FWD,0.0,1,0
52139,Spurs,0,0,2,0,1,2023-05-06T14:00:00Z,0,0.88,0,6.8,0,0,90443,6.4,0.02,4.8,1,55,704081,169,0,False,7,90,0,0,Crystal Palace,348,0.13,0.15,38304,35,Eberechi Eze,6.0,MID,1.8,1,0
-3612,Spurs,0,0,2,0,1,2023-05-06T14:00:00Z,0,0.88,0,16.0,0,0,2574,3.0,0.04,6.3,1,44,98213,170,0,False,13,90,0,0,Crystal Palace,348,0.0,0.04,6186,35,Tyrick Mitchell,2.0,DEF,2.4,1,0
-15937,Spurs,0,0,2,0,1,2023-05-06T14:00:00Z,0,0.88,0,12.2,0,0,12394,3.0,0.16,35.3,1,54,215331,171,0,False,10,90,0,0,Crystal Palace,348,0.02,0.18,28331,35,Michael Olise,17.0,MID,6.5,1,0
-4,Spurs,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,45,1079,172,0,False,0,0,0,0,Crystal Palace,348,0.0,0.0,4,35,Jesurun Rak-Sakyi,0.0,MID,0.0,1,0
-268,Spurs,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,42,22917,173,0,False,0,0,0,0,Crystal Palace,348,0.0,0.0,268,35,Malcolm Ebiowei,0.0,MID,0.0,1,0
225,Spurs,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,403,0.0,0.0,0.0,0,39,18417,174,0,False,0,0,0,0,Crystal Palace,348,0.0,0.0,178,35,Nathan Ferguson,0.0,DEF,0.0,1,0
-4606,Spurs,0,0,2,0,1,2023-05-06T14:00:00Z,0,0.88,0,18.8,2,0,6928,4.4,0.0,0.0,1,44,112456,175,0,False,12,90,0,0,Crystal Palace,348,0.0,0.0,11534,35,Sam Johnstone,0.0,GK,1.9,1,0
-11,Spurs,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,40,1821,495,0,False,0,0,0,0,Crystal Palace,348,0.0,0.0,11,35,Remi Matthews,0.0,GK,0.0,1,0
-76,Spurs,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,45,27010,496,0,False,0,0,0,0,Crystal Palace,348,0.0,0.0,76,35,Luke Plange,0.0,FWD,0.0,1,0
5,Spurs,0,0,2,0,1,2023-05-06T14:00:00Z,0,0.88,0,16.2,0,0,250,2.6,0.02,11.7,1,50,12235,514,0,False,12,90,0,0,Crystal Palace,348,0.03,0.05,245,35,Cheick Doucouré,17.0,MID,4.5,1,0
-20,Spurs,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,57,0.2,0.0,0.0,0,44,5945,530,0,False,0,0,0,0,Crystal Palace,348,0.0,0.0,77,35,Chris Richards,0.0,DEF,0.0,1,0
101,Spurs,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,244,0.0,0.0,0.0,0,40,14712,590,0,False,0,0,0,0,Crystal Palace,348,0.0,0.0,143,35,Joseph Whitworth,0.0,GK,0.0,1,0
58,Spurs,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,88,0.0,0.0,0.0,0,45,2042,601,0,False,0,0,0,0,Crystal Palace,348,0.0,0.0,30,35,Kaden Rodney,0.0,MID,0.0,1,0
-9,Spurs,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,45,2771,604,0,False,0,0,0,0,Crystal Palace,348,0.0,0.0,9,35,Killian Phillips,0.0,MID,0.0,1,0
-89,Spurs,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,45,9739,634,0,False,0,0,0,0,Crystal Palace,348,0.0,0.0,89,35,John-Kymani Gordon,0.0,FWD,0.0,1,0
142,Spurs,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,351,0.0,0.0,0.0,0,40,6289,642,0,False,0,0,0,0,Crystal Palace,348,0.0,0.0,209,35,Kofi Balmer,0.0,DEF,0.0,1,0
110,Spurs,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,200,0.0,0.0,0.0,0,40,2200,644,0,False,0,0,0,0,Crystal Palace,348,0.0,0.0,90,35,Owen Goodman,0.0,GK,0.0,1,0
34,Spurs,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,61,0.0,0.0,0.0,0,45,491,654,0,False,0,0,0,0,Crystal Palace,348,0.0,0.0,27,35,Jack Wells-Morrison,0.0,MID,0.0,1,0
33,Spurs,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,61,0.0,0.0,0.0,0,45,385,676,0,False,0,0,0,0,Crystal Palace,348,0.0,0.0,28,35,David Ozoh,0.0,MID,0.0,1,0
-23,Spurs,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,0,0.0,0,0,29,0.0,0.0,0.0,0,45,590,725,0,False,0,0,0,0,Crystal Palace,348,0.0,0.0,52,35,Naouirou Ahamada,0.0,MID,0.0,1,0
-998,Brighton,0,0,1,0,0,2023-05-08T16:30:00Z,0,0.73,5,0.0,0,0,264,0.8,0.0,0.3,0,56,53857,110,0,False,2,3,0,0,Everton,342,0.0,0.0,1262,35,Neal Maupay,0.0,FWD,0.0,1,0
-574,Brighton,0,0,0,0,0,2023-05-08T16:30:00Z,0,0.0,5,0.0,0,0,179,0.0,0.0,0.0,0,39,87897,176,0,False,0,0,0,0,Everton,342,0.0,0.0,753,35,Asmir Begović,0.0,GK,0.0,1,0
-146,Brighton,0,0,0,0,0,2023-05-08T16:30:00Z,0,0.0,5,0.0,0,0,0,0.0,0.0,0.0,0,49,37998,177,0,False,0,0,0,0,Everton,342,0.0,0.0,146,35,Salomón Rondón,0.0,FWD,0.0,1,0
-4041,Brighton,0,0,0,0,0,2023-05-08T16:30:00Z,0,0.0,5,0.0,0,0,75,0.0,0.0,0.0,0,42,39778,178,0,False,0,0,0,0,Everton,342,0.0,0.0,4116,35,Seamus Coleman,0.0,DEF,0.0,1,0
10,Brighton,0,0,0,0,0,2023-05-08T16:30:00Z,0,0.0,5,0.0,0,0,27,0.0,0.0,0.0,0,54,734,179,0,False,0,0,0,0,Everton,342,0.0,0.0,17,35,Andros Townsend,0.0,MID,0.0,1,0
-2309,Brighton,0,0,0,0,0,2023-05-08T16:30:00Z,0,0.0,5,0.0,0,0,954,1.6,0.0,0.0,0,42,56423,180,0,False,0,0,0,0,Everton,342,0.0,0.0,3263,35,Michael Keane,0.0,DEF,0.0,1,0
-18,Brighton,0,0,0,0,0,2023-05-08T16:30:00Z,0,0.0,5,0.0,0,0,0,0.0,0.0,0.0,0,53,11212,181,0,False,0,0,0,0,Everton,342,0.0,0.0,18,35,Dele Alli,0.0,MID,0.0,1,0
361,Brighton,0,0,3,0,1,2023-05-08T16:30:00Z,0,3.26,5,34.2,4,0,10057,4.4,0.0,0.0,1,44,645370,182,0,False,16,90,0,0,Everton,342,0.0,0.0,9696,35,Jordan Pickford,0.0,GK,3.4,1,0
-14,Brighton,0,0,0,0,0,2023-05-08T16:30:00Z,0,0.0,5,0.0,0,0,0,0.0,0.0,0.0,0,48,6137,183,0,False,0,0,0,0,Everton,342,0.0,0.0,14,35,Allan,0.0,MID,0.0,1,0
-14,Brighton,0,0,0,0,0,2023-05-08T16:30:00Z,0,0.0,5,0.0,0,0,0,0.0,0.0,0.0,0,45,4825,184,0,False,0,0,0,0,Everton,342,0.0,0.0,14,35,André Tavares Gomes,0.0,MID,0.0,1,0
-132,Brighton,0,2,13,0,1,2023-05-08T16:30:00Z,0,3.26,5,80.4,0,0,117,3.4,0.06,21.1,1,53,9562,185,2,False,44,90,0,1,Everton,342,0.49,0.55,249,35,Abdoulaye Doucouré,40.0,MID,14.2,1,0
1208,Brighton,0,0,5,0,1,2023-05-08T16:30:00Z,0,3.26,5,27.4,0,1,4178,4.4,0.14,14.9,1,49,96543,186,0,False,25,90,0,0,Everton,342,0.0,0.14,2970,35,Alex Iwobi,2.0,MID,4.4,1,0
-4,Brighton,0,0,0,0,0,2023-05-08T16:30:00Z,0,0.0,5,0.0,0,0,0,0.0,0.0,0.0,0,45,1990,187,0,False,0,0,0,0,Everton,342,0.0,0.0,4,35,Jean-Philippe Gbamin,0.0,MID,0.0,1,0
-73,Brighton,0,0,1,0,1,2023-05-08T16:30:00Z,0,3.26,5,38.4,0,0,70,0.2,0.0,0.1,1,43,9270,188,0,False,14,90,0,1,Everton,342,0.0,0.0,143,35,Yerry Mina,2.0,DEF,4.1,1,0
-1884,Brighton,0,0,0,0,0,2023-05-08T16:30:00Z,0,0.0,5,0.0,0,0,227,0.8,0.0,0.0,0,52,63141,189,0,False,0,0,0,0,Everton,342,0.0,0.0,2111,35,Demarai Gray,0.0,MID,0.0,1,0
-29,Brighton,0,0,0,0,0,2023-05-08T16:30:00Z,0,0.0,5,0.0,0,0,14,0.2,0.0,0.0,0,49,4813,190,0,False,0,0,0,0,Everton,342,0.0,0.0,43,35,Tom Davies,0.0,MID,0.0,1,0
827,Brighton,0,0,4,0,1,2023-05-08T16:30:00Z,0,2.54,5,23.8,0,1,1243,2.6,0.42,21.0,1,79,32748,191,0,False,16,86,0,1,Everton,342,0.05,0.47,416,35,Dominic Calvert-Lewin,5.0,FWD,5.0,1,0
17,Brighton,0,0,0,0,0,2023-05-08T16:30:00Z,0,0.0,5,0.0,0,0,73,0.6,0.0,0.0,0,42,7893,192,0,False,0,0,0,0,Everton,342,0.0,0.0,56,35,Mason Holgate,0.0,DEF,0.0,1,0
-460,Brighton,0,0,0,0,0,2023-05-08T16:30:00Z,0,0.0,5,0.0,0,0,47,0.0,0.0,0.0,0,43,6662,193,0,False,0,0,0,0,Everton,342,0.0,0.0,507,35,Ben Godfrey,0.0,DEF,0.0,1,0
-723,Brighton,0,0,2,0,1,2023-05-08T16:30:00Z,0,3.26,5,22.8,0,0,2126,2.2,0.0,0.3,1,41,75039,194,0,False,18,90,0,0,Everton,342,0.0,0.0,2849,35,Vitalii Mykolenko,2.0,DEF,2.5,1,0
-3,Brighton,0,0,0,0,0,2023-05-08T16:30:00Z,0,0.0,5,0.0,0,0,0,0.0,0.0,0.0,0,40,1184,196,0,False,0,0,0,0,Everton,342,0.0,0.0,3,35,Jarrad Branthwaite,0.0,DEF,0.0,1,0
750,Brighton,0,0,2,0,1,2023-05-08T16:30:00Z,0,3.26,5,24.8,0,0,3003,0.8,0.03,4.2,1,39,256574,197,0,False,10,90,0,0,Everton,342,0.0,0.03,2253,35,Nathan Patterson,2.0,DEF,3.1,1,0
-49,Brighton,0,0,0,0,0,2023-05-08T16:30:00Z,0,0.0,5,0.0,0,0,0,0.0,0.0,0.0,0,40,17754,198,0,False,0,0,0,0,Everton,342,0.0,0.0,49,35,Niels Nkounkou,0.0,DEF,0.0,1,0
-12752,Brighton,0,0,2,0,1,2023-05-08T16:30:00Z,0,3.26,5,39.4,0,0,12815,2.0,0.0,0.1,1,41,414644,199,0,False,13,90,0,0,Everton,342,0.02,0.02,25567,35,James Tarkowski,17.0,DEF,5.7,1,0
-7238,Brighton,0,0,0,0,0,2023-05-08T16:30:00Z,0,0.0,5,0.0,0,0,398,0.0,0.0,0.0,0,47,355513,475,0,False,0,0,0,0,Everton,342,0.0,0.0,7636,35,Conor Coady,0.0,DEF,0.0,1,0
-30,Brighton,0,0,0,0,0,2023-05-08T16:30:00Z,0,0.0,5,0.0,0,0,22,0.0,0.0,0.0,0,43,5048,531,0,False,0,0,0,0,Everton,342,0.0,0.0,52,35,Rúben Vinagre,0.0,DEF,0.0,1,0
-193,Brighton,0,3,21,0,1,2023-05-08T16:30:00Z,0,3.26,5,104.2,0,2,1460,8.8,0.35,31.3,1,51,23690,534,2,False,76,90,0,0,Everton,342,1.29,1.64,1653,35,Dwight McNeil,78.0,MID,21.4,1,0
-5,Brighton,0,0,0,0,0,2023-05-08T16:30:00Z,0,0.0,5,0.0,0,0,47,0.0,0.0,0.0,0,43,3311,560,0,False,0,0,0,0,Everton,342,0.0,0.0,52,35,Stanley Mills,0.0,MID,0.0,1,0
-17,Brighton,0,0,0,0,0,2023-05-08T16:30:00Z,0,0.0,5,0.0,0,0,0,0.0,0.0,0.0,0,44,6557,561,0,False,0,0,0,0,Everton,342,0.0,0.0,17,35,Lewis Warrington,0.0,MID,0.0,1,0
164,Brighton,0,0,2,0,1,2023-05-08T16:30:00Z,0,3.26,5,11.2,0,0,267,2.6,0.02,0.8,1,45,4883,570,0,False,9,90,0,0,Everton,342,0.41,0.43,103,35,James Garner,5.0,MID,1.7,1,0
-182,Brighton,0,0,3,0,0,2023-05-08T16:30:00Z,0,0.73,5,21.4,0,1,142,0.8,0.12,13.0,0,47,15626,577,0,False,10,3,0,1,Everton,342,0.0,0.12,324,35,Amadou Onana,0.0,MID,3.4,1,0
-22,Brighton,0,0,0,0,0,2023-05-08T16:30:00Z,0,0.0,5,0.0,0,0,51,0.0,0.0,0.0,0,40,8114,605,0,False,0,0,0,0,Everton,342,0.0,0.0,73,35,Reece Welch,0.0,DEF,0.0,1,0
-72,Brighton,0,0,1,0,1,2023-05-08T16:30:00Z,0,2.54,5,18.0,0,0,72,1.6,0.01,0.5,1,48,6886,611,0,False,6,86,0,1,Everton,342,0.03,0.04,144,35,Idrissa Gueye,5.0,MID,2.4,1,0
-5,Brighton,0,0,0,0,0,2023-05-08T16:30:00Z,0,0.0,5,0.0,0,0,0,0.0,0.0,0.0,0,40,1352,627,0,False,0,0,0,0,Everton,342,0.0,0.0,5,35,Eldin Jakupovic,0.0,GK,0.0,1,0
85,Brighton,0,0,0,0,0,2023-05-08T16:30:00Z,0,0.0,5,0.0,0,0,204,0.0,0.0,0.0,0,39,5322,637,0,False,0,0,0,0,Everton,342,0.0,0.0,119,35,Kyle John,0.0,DEF,0.0,1,0
-14,Brighton,0,0,0,0,0,2023-05-08T16:30:00Z,0,0.0,5,0.0,0,0,0,0.0,0.0,0.0,0,45,1483,662,0,False,0,0,0,0,Everton,342,0.0,0.0,14,35,Thomas Cannon,0.0,FWD,0.0,1,0
-7,Brighton,0,0,0,0,0,2023-05-08T16:30:00Z,0,0.0,5,0.0,0,0,16,0.0,0.0,0.0,0,45,430,678,0,False,0,0,0,0,Everton,342,0.0,0.0,23,35,Isaac Price,0.0,MID,0.0,1,0
-1054,Brighton,0,0,0,0,0,2023-05-08T16:30:00Z,0,0.0,5,0.0,0,0,1110,0.4,0.0,0.0,0,45,16758,686,0,False,0,0,0,0,Everton,342,0.0,0.0,2164,35,Ellis Simms,0.0,FWD,0.0,1,0
11,Brighton,0,0,0,0,0,2023-05-08T16:30:00Z,0,0.0,5,0.0,0,0,27,0.0,0.0,0.0,0,40,287,757,0,False,0,0,0,0,Everton,342,0.0,0.0,16,35,Ishé Samuels-Smith,0.0,DEF,0.0,1,0
11,Brighton,0,0,0,0,0,2023-05-08T16:30:00Z,0,0.0,5,0.0,0,0,32,0.0,0.0,0.0,0,40,111,760,0,False,0,0,0,0,Everton,342,0.0,0.0,21,35,Andy Lonergan,0.0,GK,0.0,1,0
111,Leicester,0,0,0,0,0,2023-05-08T14:00:00Z,0,0.0,3,0.0,0,0,264,0.5,0.0,0.0,0,42,15530,1,0,True,0,0,0,0,Fulham,343,0.0,0.0,153,35,Cédric Soares,0.0,DEF,0.0,5,0
2060,Leicester,0,1,9,0,3,2023-05-08T14:00:00Z,0,2.84,3,52.2,6,0,12001,3.5,0.0,0.0,1,46,403014,2,0,True,36,90,0,0,Fulham,343,0.0,0.0,9941,35,Bernd Leno,0.0,GK,5.2,5,1
-39,Leicester,0,0,0,0,2,2023-05-08T14:00:00Z,0,0.96,3,0.0,0,0,42,0.0,0.0,0.2,0,42,13264,105,0,True,0,13,0,0,Fulham,343,0.16,0.16,81,35,Shane Duffy,7.0,DEF,0.2,5,0
