transfers_balance,opponent_team,own_goals,bonus,total_points,clean_sheets,goals_conceded,kickoff_time,red_cards,expected_goals_conceded,team_a_score,influence,saves,assists,transfers_in,xP,season,expected_assists,creativity,starts,value,selected,element,goals_scored,was_home,bps,minutes,penalties_missed,yellow_cards,team,fixture,expected_goals,expected_goal_involvements,transfers_out,round,name,threat,position,ict_index,team_h_score,penalties_saved
273,Newcastle,0,0,1,0,0,2023-05-28T15:30:00Z,0,0.08,1,8.4,0,0,485,1.0,2022-23,0.41,43.8,0,42,38202,48,0,true,6,30,0,0,Chelsea,374,0.00,0.41,212,38,Carney Chukwuemeka,6.0,MID,5.8,1,0
-3891,Newcastle,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,64,-0.1,2022-23,0.00,0.0,0,49,571319,112,0,true,0,0,0,0,Chelsea,374,0.00,0.00,3955,38,Marc Cucurella,0.0,DEF,0.0,1,0
827,Newcastle,0,0,2,0,1,2023-05-28T15:30:00Z,0,1.70,1,12.8,0,0,1728,0.5,2022-23,0.05,4.5,1,47,134109,127,0,true,6,90,0,0,Chelsea,374,0.04,0.09,901,38,César Azpilicueta,9.0,DEF,2.6,1,0
-1053,Newcastle,0,0,2,0,1,2023-05-28T15:30:00Z,0,1.70,1,19.6,0,0,6971,0.5,2022-23,0.01,4.3,1,54,654030,128,0,true,15,90,0,0,Chelsea,374,0.26,0.27,8024,38,Thiago Silva,10.0,DEF,3.4,1,0
-43,Newcastle,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,53,74445,129,0,true,0,0,0,0,Chelsea,374,0.00,0.00,43,38,Marcos Alonso,0.0,DEF,0.0,1,0
-2,Newcastle,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,49,2967,131,0,true,0,0,0,0,Chelsea,374,0.00,0.00,2,38,Ross Barkley,0.0,MID,0.0,1,0
-807,Newcastle,0,0,1,0,0,2023-05-28T15:30:00Z,0,0.08,1,1.6,0,0,18,0.0,2022-23,0.03,2.0,0,49,35493,132,0,true,4,20,0,0,Chelsea,374,0.00,0.03,825,38,Mateo Kovacic,0.0,MID,0.4,1,0
-15429,Newcastle,0,0,3,0,1,2023-05-28T15:30:00Z,0,1.70,1,27.2,3,0,6199,1.5,2022-23,0.00,0.0,1,45,729429,133,0,true,15,90,0,0,Chelsea,374,0.00,0.00,21628,38,Kepa Arrizabalaga,0.0,GK,2.7,1,0
-977,Newcastle,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,62,-0.1,2022-23,0.00,0.0,0,48,120403,134,0,true,0,0,0,0,Chelsea,374,0.00,0.00,1039,38,N'Golo Kanté,0.0,MID,0.0,1,0
222,Newcastle,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,639,1.5,2022-23,0.00,0.0,0,55,46454,135,0,true,0,0,0,0,Chelsea,374,0.00,0.00,417,38,Hakim Ziyech,0.0,MID,0.0,1,0
-86,Newcastle,0,0,1,0,1,2023-05-28T15:30:00Z,0,1.62,1,10.0,0,0,177,0.5,2022-23,0.05,25.6,1,50,14125,136,0,true,12,59,0,0,Chelsea,374,0.00,0.05,263,38,Ruben Loftus-Cheek,2.0,MID,3.8,1,0
-4,Newcastle,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,79,18247,137,0,true,0,0,0,0,Chelsea,374,0.00,0.00,4,38,Timo Werner,0.0,FWD,0.0,1,0
-59,Newcastle,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,39,22514,138,0,true,0,0,0,0,Chelsea,374,0.00,0.00,59,38,Kenedy,0.0,DEF,0.0,1,0
-19215,Newcastle,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,131,-0.1,2022-23,0.00,0.0,0,56,348872,139,0,true,0,0,0,0,Chelsea,374,0.00,0.00,19346,38,Ben Chilwell,0.0,DEF,0.0,1,0
123,Newcastle,0,0,1,0,0,2023-05-28T15:30:00Z,0,0.00,1,3.2,0,0,376,0.5,2022-23,0.00,0.1,0,56,51323,140,0,true,0,2,0,0,Chelsea,374,0.27,0.27,253,38,Christian Pulisic,17.0,MID,2.0,1,0
61,Newcastle,0,0,1,0,1,2023-05-28T15:30:00Z,0,1.58,1,11.0,0,0,2506,0.0,2022-23,0.00,0.5,1,44,67114,141,0,true,3,45,0,0,Chelsea,374,0.10,0.10,2445,38,Trevoh Chalobah,4.0,DEF,1.6,1,0
-1338,Newcastle,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,149,-0.2,2022-23,0.00,0.0,0,72,384418,142,0,true,0,0,0,0,Chelsea,374,0.00,0.00,1487,38,Mason Mount,0.0,MID,0.0,1,0
-2,Newcastle,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,50,3639,143,0,true,0,0,0,0,Chelsea,374,0.00,0.00,2,38,Malang Sarr,0.0,DEF,0.0,1,0
-2,Newcastle,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,53,3591,144,0,true,0,0,0,0,Chelsea,374,0.00,0.00,2,38,Callum Hudson-Odoi,0.0,MID,0.0,1,0
-9034,Newcastle,0,0,1,0,1,2023-05-28T15:30:00Z,0,1.62,1,6.2,0,0,3596,1.0,2022-23,0.02,23.3,1,74,364776,145,0,true,5,58,0,0,Chelsea,374,0.00,0.02,12630,38,Kai Havertz,2.0,FWD,3.2,1,0
-5178,Newcastle,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,243,0.0,2022-23,0.00,0.0,0,58,1225083,146,0,true,0,0,0,0,Chelsea,374,0.00,0.00,5421,38,Reece James,0.0,DEF,0.0,1,0
-1112,Newcastle,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,497,-0.5,2022-23,0.00,0.0,0,48,665584,147,0,true,0,0,0,0,Chelsea,374,0.00,0.00,1609,38,Edouard Mendy,0.0,GK,0.0,1,0
-1558,Newcastle,0,0,2,0,1,2023-05-28T15:30:00Z,0,1.62,1,6.4,0,0,4601,1.5,2022-23,0.07,8.0,1,56,77714,148,0,true,10,69,0,0,Chelsea,374,0.04,0.11,6159,38,Conor Gallagher,8.0,MID,2.2,1,0
-14,Newcastle,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,99,0.0,2022-23,0.00,0.0,0,52,37575,150,0,true,0,0,0,0,Chelsea,374,0.00,0.00,113,38,Armando Broja,0.0,FWD,0.0,1,0
-5,Newcastle,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,44,4036,151,0,true,0,0,0,0,Chelsea,374,0.00,0.00,5,38,Ethan Ampadu,0.0,DEF,0.0,1,0
-466,Newcastle,0,0,1,0,0,2023-05-28T15:30:00Z,0,0.12,1,5.4,0,0,1508,0.0,2022-23,0.00,0.6,0,43,110757,272,0,true,11,45,0,0,Chelsea,374,0.00,0.00,1974,38,Wesley Fofana,0.0,DEF,0.6,1,0
-28450,Newcastle,0,0,5,0,1,2023-05-28T15:30:00Z,0,1.70,1,11.4,0,1,3150,1.0,2022-23,0.15,15.6,1,97,392625,304,0,true,18,90,0,0,Chelsea,374,0.66,0.81,31600,38,Raheem Sterling,44.0,MID,7.1,1,0
563,Newcastle,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,1984,-0.5,2022-23,0.00,0.0,0,55,619209,520,0,true,0,0,0,0,Chelsea,374,0.00,0.00,1421,38,Kalidou Koulibaly,0.0,DEF,0.0,1,0
0,Newcastle,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,45,158,606,0,true,0,0,0,0,Chelsea,374,0.00,0.00,0,38,Harvey Vale,0.0,MID,0.0,1,0
23,Newcastle,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,65,-0.5,2022-23,0.00,0.0,0,49,4294,616,0,true,0,0,0,0,Chelsea,374,0.00,0.00,42,38,Denis Zakaria,0.0,MID,0.0,1,0
-215,Newcastle,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,276,-0.5,2022-23,0.00,0.0,0,84,75651,617,0,true,0,0,0,0,Chelsea,374,0.00,0.00,491,38,Pierre-Emerick Aubameyang,0.0,FWD,0.0,1,0
8,Newcastle,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,53,-0.1,2022-23,0.00,0.0,0,40,2990,635,0,true,0,0,0,0,Chelsea,374,0.00,0.00,45,38,Marcus Bettinelli,0.0,GK,0.0,1,0
39,Newcastle,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,72,-0.5,2022-23,0.00,0.0,0,42,897,653,0,true,0,0,0,0,Chelsea,374,0.00,0.00,33,38,Omari Hutchinson,0.0,MID,0.0,1,0
2111,Newcastle,0,0,2,0,1,2023-05-28T15:30:00Z,0,1.70,1,21.2,0,0,2408,3.0,2022-23,0.42,51.5,1,43,4649,661,0,true,18,90,0,0,Chelsea,374,0.05,0.47,297,38,Lewis Hall,8.0,MID,8.1,1,0
-1,Newcastle,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,45,350,673,0,true,0,0,0,0,Chelsea,374,0.00,0.00,1,38,Bashir Humphreys,0.0,DEF,0.0,1,0
-39,Newcastle,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,257,0.0,2022-23,0.00,0.0,0,50,8809,684,0,true,0,0,0,0,Chelsea,374,0.00,0.00,296,38,David Datro Fofana,0.0,FWD,0.0,1,0
-6190,Newcastle,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,38,-0.1,2022-23,0.00,0.0,0,50,46549,689,0,true,0,0,0,0,Chelsea,374,0.00,0.00,6228,38,Benoît Badiashile,0.0,DEF,0.0,1,0
-6871,Newcastle,0,0,1,0,0,2023-05-28T15:30:00Z,0,0.08,1,0.0,0,0,8430,2.5,2022-23,0.05,0.9,0,71,190315,690,0,true,-5,31,0,0,Chelsea,374,0.61,0.66,15301,38,João Félix,16.0,FWD,1.2,1,0
-178,Newcastle,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,2796,0.5,2022-23,0.00,0.0,0,64,93116,699,0,true,0,0,0,0,Chelsea,374,0.00,0.00,2974,38,Mykhailo Mudryk,0.0,MID,0.0,1,0
-2,Newcastle,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,45,193,702,0,true,0,0,0,0,Chelsea,374,0.00,0.00,2,38,Andrey Nascimento dos Santos,0.0,MID,0.0,1,0
-1674,Newcastle,0,1,3,0,1,2023-05-28T15:30:00Z,0,1.70,1,23.0,0,0,1555,2.0,2022-23,0.13,38.9,1,54,16819,708,0,true,20,87,0,0,Chelsea,374,0.13,0.26,3229,38,Noni Madueke,42.0,MID,10.4,1,0
-2411,Newcastle,0,0,2,0,1,2023-05-28T15:30:00Z,0,1.70,1,17.6,0,0,2211,1.0,2022-23,0.07,27.0,1,50,94316,724,0,true,15,90,0,0,Chelsea,374,0.06,0.13,4622,38,Enzo Fernández,10.0,MID,5.5,1,0
62,Newcastle,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,75,-0.5,2022-23,0.00,0.0,0,40,90,771,0,true,0,0,0,0,Chelsea,374,0.00,0.00,13,38,Ethan Wady,0.0,GK,0.0,1,0
67,Newcastle,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,72,-0.5,2022-23,0.00,0.0,0,40,89,775,0,true,0,0,0,0,Chelsea,374,0.00,0.00,5,38,Alfie Gilchrist,0.0,DEF,0.0,1,0
-112,Nott'm Forest,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,59,0.0,2022-23,0.00,0.0,0,43,24410,18,0,true,0,0,0,0,Crystal Palace,375,0.00,0.00,171,38,Albert Sambi Lokonga,0.0,MID,0.0,1,0
1595,Nott'm Forest,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,4895,0.0,2022-23,0.00,0.0,0,44,164638,152,0,true,0,0,0,0,Crystal Palace,375,0.00,0.00,3300,38,Vicente Guaita,0.0,GK,0.0,1,0
-2442,Nott'm Forest,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,69,0.0,2022-23,0.00,0.0,0,39,94313,153,0,true,0,0,0,0,Crystal Palace,375,0.00,0.00,2511,38,James Tomkins,0.0,DEF,0.0,1,0
23,Nott'm Forest,0,0,1,0,0,2023-05-28T15:30:00Z,0,0.26,1,8.0,0,0,49,1.0,2022-23,0.00,0.3,0,48,783,154,0,true,4,22,0,0,Crystal Palace,375,0.00,0.00,26,38,James McArthur,0.0,MID,0.8,1,0
-9,Nott'm Forest,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,55,14919,155,0,true,0,0,0,0,Crystal Palace,375,0.00,0.00,9,38,Christian Benteke,0.0,FWD,0.0,1,0
17450,Nott'm Forest,0,0,2,0,1,2023-05-28T15:30:00Z,0,0.46,1,10.4,0,0,18846,2.0,2022-23,0.03,8.2,1,44,54129,156,0,true,10,90,0,0,Crystal Palace,375,0.00,0.03,1396,38,Joel Ward,0.0,DEF,1.9,1,0
149,Nott'm Forest,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,281,0.0,2022-23,0.00,0.0,0,45,16253,157,0,true,0,0,0,0,Crystal Palace,375,0.00,0.00,132,38,Nathaniel Clyne,0.0,DEF,0.0,1,0
-534,Nott'm Forest,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,45,0.0,2022-23,0.00,0.0,0,42,34489,158,0,true,0,0,0,0,Crystal Palace,375,0.00,0.00,579,38,Luka Milivojevic,0.0,MID,0.0,1,0
491,Nott'm Forest,0,0,2,0,1,2023-05-28T15:30:00Z,0,0.46,1,3.6,0,0,3594,2.0,2022-23,0.03,2.7,1,52,47367,159,0,true,1,90,0,0,Crystal Palace,375,0.09,0.12,3103,38,Jordan Ayew,10.0,MID,1.6,1,0
-7710,Nott'm Forest,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,279,0.0,2022-23,0.00,0.0,0,72,762893,160,0,true,0,0,0,0,Crystal Palace,375,0.00,0.00,7989,38,Wilfried Zaha,0.0,MID,0.0,1,0
-777,Nott'm Forest,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,31,0.0,2022-23,0.00,0.0,0,47,13162,161,0,true,0,0,0,0,Crystal Palace,375,0.00,0.00,808,38,Jeffrey Schlupp,0.0,MID,0.0,1,0
-5,Nott'm Forest,0,3,10,0,1,2023-05-28T15:30:00Z,0,0.46,1,37.2,0,0,48,10.0,2022-23,0.09,5.3,1,48,3215,163,1,true,31,89,0,0,Crystal Palace,375,0.08,0.17,53,38,Will Hughes,21.0,MID,6.4,1,0
-246,Nott'm Forest,0,0,1,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,86,1.0,2022-23,0.00,0.0,0,42,5457,164,0,true,3,1,0,0,Crystal Palace,375,0.00,0.00,332,38,Jairo Riedewald,0.0,MID,0.0,1,0
16365,Nott'm Forest,0,0,2,0,1,2023-05-28T15:30:00Z,0,0.46,1,17.0,0,0,18967,2.0,2022-23,0.05,17.1,1,45,192396,165,0,true,14,90,0,0,Crystal Palace,375,0.00,0.05,2602,38,Joachim Andersen,0.0,DEF,3.4,1,0
12844,Nott'm Forest,0,0,2,0,1,2023-05-28T15:30:00Z,0,0.20,1,0.0,0,0,18089,2.0,2022-23,0.01,11.0,1,50,233256,166,0,true,4,66,0,0,Crystal Palace,375,0.04,0.05,5245,38,Odsonne Edouard,8.0,FWD,1.7,1,0
11962,Nott'm Forest,0,0,2,0,1,2023-05-28T15:30:00Z,0,0.46,1,16.8,0,0,20202,2.0,2022-23,0.05,2.8,1,45,285649,167,0,true,12,90,0,0,Crystal Palace,375,0.19,0.24,8240,38,Marc Guéhi,8.0,DEF,2.8,1,0
-294,Nott'm Forest,0,0,1,0,0,2023-05-28T15:30:00Z,0,0.26,1,4.0,0,0,423,1.0,2022-23,0.02,4.3,0,51,39579,168,0,true,0,23,0,0,Crystal Palace,375,0.29,0.31,717,38,Jean-Philippe Mateta,7.0,FWD,1.5,1,0
547086,Nott'm Forest,0,0,2,0,1,2023-05-28T15:30:00Z,0,0.46,1,9.8,0,0,568255,2.0,2022-23,0.04,33.2,1,57,1503275,169,0,true,7,90,0,0,Crystal Palace,375,0.69,0.73,21169,38,Eberechi Eze,38.0,MID,8.1,1,0
5717,Nott'm Forest,0,0,2,0,1,2023-05-28T15:30:00Z,0,0.46,1,14.6,0,0,10388,2.0,2022-23,0.10,26.3,1,44,119049,170,0,true,11,90,0,0,Crystal Palace,375,0.00,0.10,4671,38,Tyrick Mitchell,6.0,DEF,4.7,1,0
6165,Nott'm Forest,0,1,6,0,1,2023-05-28T15:30:00Z,0,0.46,1,45.8,0,1,21416,6.0,2022-23,0.68,100.4,1,53,208014,171,0,true,25,89,0,0,Crystal Palace,375,0.07,0.75,15251,38,Michael Olise,22.0,MID,16.8,1,0
-1,Nott'm Forest,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,45,1075,172,0,true,0,0,0,0,Crystal Palace,375,0.00,0.00,1,38,Jesurun Rak-Sakyi,0.0,MID,0.0,1,0
-193,Nott'm Forest,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,42,22350,173,0,true,0,0,0,0,Crystal Palace,375,0.00,0.00,193,38,Malcolm Ebiowei,0.0,MID,0.0,1,0
-695,Nott'm Forest,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,53,0.0,2022-23,0.00,0.0,0,39,18033,174,0,true,0,0,0,0,Crystal Palace,375,0.00,0.00,748,38,Nathan Ferguson,0.0,DEF,0.0,1,0
2731,Nott'm Forest,0,0,3,0,1,2023-05-28T15:30:00Z,0,0.46,1,22.4,3,0,8483,3.0,2022-23,0.00,0.0,1,44,122733,175,0,true,13,90,0,0,Crystal Palace,375,0.00,0.00,5752,38,Sam Johnstone,0.0,GK,2.2,1,0
-9,Nott'm Forest,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,40,1796,495,0,true,0,0,0,0,Crystal Palace,375,0.00,0.00,9,38,Remi Matthews,0.0,GK,0.0,1,0
-44,Nott'm Forest,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,45,26854,496,0,true,0,0,0,0,Crystal Palace,375,0.00,0.00,44,38,Luke Plange,0.0,FWD,0.0,1,0
56,Nott'm Forest,0,0,2,0,1,2023-05-28T15:30:00Z,0,0.20,1,3.6,0,0,263,2.0,2022-23,0.08,7.9,1,50,12548,514,0,true,14,67,0,0,Crystal Palace,375,0.16,0.24,207,38,Cheick Doucouré,10.0,MID,2.2,1,0
12,Nott'm Forest,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,59,0.0,2022-23,0.00,0.0,0,44,6041,530,0,true,0,0,0,0,Crystal Palace,375,0.00,0.00,47,38,Chris Richards,0.0,DEF,0.0,1,0
-165,Nott'm Forest,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,49,0.0,2022-23,0.00,0.0,0,40,14589,590,0,true,0,0,0,0,Crystal Palace,375,0.00,0.00,214,38,Joseph Whitworth,0.0,GK,0.0,1,0
8,Nott'm Forest,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,45,0.0,2022-23,0.00,0.0,0,45,2058,601,0,true,0,0,0,0,Crystal Palace,375,0.00,0.00,37,38,Kaden Rodney,0.0,MID,0.0,1,0
-3,Nott'm Forest,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,45,2756,604,0,true,0,0,0,0,Crystal Palace,375,0.00,0.00,3,38,Killian Phillips,0.0,MID,0.0,1,0
-46,Nott'm Forest,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,45,9580,634,0,true,0,0,0,0,Crystal Palace,375,0.00,0.00,46,38,John-Kymani Gordon,0.0,FWD,0.0,1,0
-102,Nott'm Forest,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,142,0.0,2022-23,0.00,0.0,0,40,6778,642,0,true,0,0,0,0,Crystal Palace,375,0.00,0.00,244,38,Kofi Balmer,0.0,DEF,0.0,1,0
-209,Nott'm Forest,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,51,0.0,2022-23,0.00,0.0,0,40,2235,644,0,true,0,0,0,0,Crystal Palace,375,0.00,0.00,260,38,Owen Goodman,0.0,GK,0.0,1,0
-17,Nott'm Forest,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,47,0.0,2022-23,0.00,0.0,0,45,523,654,0,true,0,0,0,0,Crystal Palace,375,0.00,0.00,64,38,Jack Wells-Morrison,0.0,MID,0.0,1,0
0,Nott'm Forest,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,28,0.0,2022-23,0.00,0.0,0,45,429,676,0,true,0,0,0,0,Crystal Palace,375,0.00,0.00,28,38,David Ozoh,0.0,MID,0.0,1,0
9,Nott'm Forest,0,0,1,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,35,1.0,2022-23,0.00,0.0,0,45,609,725,0,true,2,1,0,0,Crystal Palace,375,0.00,0.00,26,38,Naouirou Ahamada,0.0,MID,0.0,1,0
183,Nott'm Forest,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,195,0.0,2022-23,0.00,0.0,0,40,319,766,0,true,0,0,0,0,Crystal Palace,375,0.00,0.00,12,38,Tayo Adaramola,0.0,DEF,0.0,1,0
4044,Bournemouth,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,0,0.0,0,0,4828,0.0,2022-23,0.00,0.0,0,56,57977,110,0,true,0,0,0,0,Everton,376,0.00,0.00,784,38,Neal Maupay,0.0,FWD,0.0,1,0
1138,Bournemouth,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,0,0.0,0,0,2065,0.0,2022-23,0.00,0.0,0,38,90530,176,0,true,0,0,0,0,Everton,376,0.00,0.00,927,38,Asmir Begović,0.0,GK,0.0,1,0
-71,Bournemouth,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,0,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,49,37767,177,0,true,0,0,0,0,Everton,376,0.00,0.00,71,38,Salomón Rondón,0.0,FWD,0.0,1,0
-1245,Bournemouth,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,0,0.0,0,0,53,0.0,2022-23,0.00,0.0,0,41,33287,178,0,true,0,0,0,0,Everton,376,0.00,0.00,1298,38,Seamus Coleman,0.0,DEF,0.0,1,0
63,Bournemouth,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,0,0.0,0,0,89,0.0,2022-23,0.00,0.0,0,54,811,179,0,true,0,0,0,0,Everton,376,0.00,0.00,26,38,Andros Townsend,0.0,MID,0.0,1,0
4840,Bournemouth,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,0,0.0,0,0,5842,0.0,2022-23,0.00,0.0,0,42,58510,180,0,true,0,0,0,0,Everton,376,0.00,0.00,1002,38,Michael Keane,0.0,DEF,0.0,1,0
-4,Bournemouth,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,0,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,53,11188,181,0,true,0,0,0,0,Everton,376,0.00,0.00,4,38,Dele Alli,0.0,MID,0.0,1,0
64496,Bournemouth,0,0,5,1,0,2023-05-28T15:30:00Z,0,0.49,0,6.6,1,0,70336,5.0,2022-23,0.00,0.0,1,44,725577,182,0,true,19,90,0,1,Everton,376,0.00,0.00,5840,38,Jordan Pickford,0.0,GK,0.7,1,0
-7,Bournemouth,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,0,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,48,6116,183,0,true,0,0,0,0,Everton,376,0.00,0.00,7,38,Allan,0.0,MID,0.0,1,0
-9,Bournemouth,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,0,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,45,4805,184,0,true,0,0,0,0,Everton,376,0.00,0.00,9,38,André Tavares Gomes,0.0,MID,0.0,1,0
15380,Bournemouth,0,3,11,1,0,2023-05-28T15:30:00Z,0,0.49,0,44.6,0,0,16175,11.0,2022-23,0.01,22.9,1,53,29005,185,1,true,31,90,0,0,Everton,376,0.11,0.12,795,38,Abdoulaye Doucouré,26.0,MID,9.4,1,0
22402,Bournemouth,0,0,3,1,0,2023-05-28T15:30:00Z,0,0.49,0,11.0,0,0,25299,3.0,2022-23,0.05,28.3,1,49,124492,186,0,true,12,90,0,0,Everton,376,0.03,0.08,2897,38,Alex Iwobi,7.0,MID,4.6,1,0
-2,Bournemouth,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,0,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,45,1981,187,0,true,0,0,0,0,Everton,376,0.00,0.00,2,38,Jean-Philippe Gbamin,0.0,MID,0.0,1,0
32704,Bournemouth,0,2,8,1,0,2023-05-28T15:30:00Z,0,0.49,0,16.0,0,0,33447,8.0,2022-23,0.01,0.5,1,43,49430,188,0,true,25,90,0,0,Everton,376,0.00,0.01,743,38,Yerry Mina,4.0,DEF,2.1,1,0
3756,Bournemouth,0,0,3,1,0,2023-05-28T15:30:00Z,0,0.43,0,0.4,0,0,4493,3.0,2022-23,0.06,9.5,1,51,65709,189,0,true,-2,86,0,0,Everton,376,0.42,0.48,737,38,Demarai Gray,37.0,MID,4.7,1,0
-29,Bournemouth,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,0,0.0,0,0,12,0.0,2022-23,0.00,0.0,0,49,4776,190,0,true,0,0,0,0,Everton,376,0.00,0.00,41,38,Tom Davies,0.0,MID,0.0,1,0
-323,Bournemouth,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,0,0.0,0,0,1789,0.0,2022-23,0.00,0.0,0,79,33819,191,0,true,0,0,0,0,Everton,376,0.00,0.00,2112,38,Dominic Calvert-Lewin,0.0,FWD,0.0,1,0
142,Bournemouth,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,0,0.0,0,0,222,0.0,2022-23,0.00,0.0,0,42,8294,192,0,true,0,0,0,0,Everton,376,0.00,0.00,80,38,Mason Holgate,0.0,DEF,0.0,1,0
