transfers_balance,opponent_team,own_goals,bonus,total_points,clean_sheets,goals_conceded,kickoff_time,red_cards,expected_goals_conceded,team_a_score,influence,saves,assists,transfers_in,xP,season,expected_assists,creativity,starts,value,selected,element,goals_scored,was_home,bps,minutes,penalties_missed,yellow_cards,team,fixture,expected_goals,expected_goal_involvements,transfers_out,round,name,threat,position,ict_index,team_h_score,penalties_saved
-67,Man Utd,0,0,0,0,0,2023-05-20T14:00:00Z,0,0.00,1,0.0,0,0,29,-0.5,2022-23,0.00,0.0,0,43,5522,404,0,true,0,0,0,0,Bournemouth,361,0.00,0.00,96,37,Jack Stephens,0.0,DEF,0.0,0,0
8,Man Utd,0,0,0,0,0,2023-05-20T14:00:00Z,0,0.00,1,0.0,0,0,48,0.7,2022-23,0.00,0.0,0,49,895,505,0,true,0,0,0,0,Bournemouth,361,0.00,0.00,40,37,Joe Rothwell,0.0,MID,0.0,0,0
-681,Man Utd,0,0,0,0,0,2023-05-20T14:00:00Z,0,0.00,1,0.0,0,0,47,0.0,2022-23,0.00,0.0,0,47,18774,535,0,true,0,0,0,0,Bournemouth,361,0.00,0.00,728,37,Marcus Tavernier,0.0,MID,0.0,0,0
-9,Man Utd,0,0,0,0,0,2023-05-20T14:00:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,44,3765,539,0,true,0,0,0,0,Bournemouth,361,0.00,0.00,9,37,James Hill,0.0,DEF,0.0,0,0
167,Man Utd,0,0,0,0,0,2023-05-20T14:00:00Z,0,0.00,1,0.0,0,0,271,-0.5,2022-23,0.00,0.0,0,40,16555,571,0,true,0,0,0,0,Bournemouth,361,0.00,0.00,104,37,Darren Randolph,0.0,GK,0.0,0,0
-2594,Man Utd,0,0,3,0,1,2023-05-20T14:00:00Z,0,1.49,1,27.8,4,0,2108,1.7,2022-23,0.00,0.0,1,45,64690,574,0,true,17,90,0,0,Bournemouth,361,0.00,0.00,4702,37,Neto,0.0,GK,2.8,0,0
-2078,Man Utd,0,0,2,0,1,2023-05-20T14:00:00Z,0,1.49,1,21.0,0,0,428,0.5,2022-23,0.01,0.8,1,44,23607,576,0,true,15,90,0,0,Bournemouth,361,0.03,0.04,2506,37,Marcos Senesi,1.0,DEF,2.3,0,0
-4,Man Utd,0,0,0,0,0,2023-05-20T14:00:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,45,2006,597,0,true,0,0,0,0,Bournemouth,361,0.00,0.00,4,37,Christian Saydee,0.0,FWD,0.0,0,0
-11,Man Utd,0,0,0,0,0,2023-05-20T14:00:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,40,3533,598,0,true,0,0,0,0,Bournemouth,361,0.00,0.00,11,37,Owen Bevan,0.0,DEF,0.0,0,0
228,Man Utd,0,0,0,0,0,2023-05-20T14:00:00Z,0,0.00,1,0.0,0,0,342,-0.5,2022-23,0.00,0.0,0,40,2285,649,0,true,0,0,0,0,Bournemouth,361,0.00,0.00,114,37,Cameron Plain,0.0,GK,0.0,0,0
1197,Man Utd,0,0,0,0,0,2023-05-20T14:00:00Z,0,0.00,1,0.0,0,0,1418,-0.5,2022-23,0.00,0.0,0,45,3428,695,0,true,0,0,0,0,Bournemouth,361,0.00,0.00,221,37,Daniel Adu-Adjei,0.0,FWD,0.0,0,0
218,Man Utd,0,0,0,0,0,2023-05-20T14:00:00Z,0,0.00,1,0.0,0,0,297,-0.5,2022-23,0.00,0.0,0,44,697,696,0,true,0,0,0,0,Bournemouth,361,0.00,0.00,79,37,Michael Dacosta Gonzalez,0.0,MID,0.0,0,0
1236,Man Utd,0,0,0,0,0,2023-05-20T14:00:00Z,0,0.00,1,0.0,0,0,1426,-0.5,2022-23,0.00,0.0,0,45,3639,697,0,true,0,0,0,0,Bournemouth,361,0.00,0.00,190,37,Dominic Sadi,0.0,FWD,0.0,0,0
-306,Man Utd,0,0,1,0,0,2023-05-20T14:00:00Z,0,0.24,1,6.8,0,0,201,1.3,2022-23,0.13,13.9,0,50,3789,705,0,true,8,24,0,0,Bournemouth,361,0.00,0.13,507,37,Dango Ouattara,0.0,MID,2.1,0,0
1080,Man Utd,0,0,0,0,0,2023-05-20T14:00:00Z,0,0.00,1,0.0,0,0,1259,-0.5,2022-23,0.00,0.0,0,45,3006,706,0,true,0,0,0,0,Bournemouth,361,0.00,0.00,179,37,Euan Pollock,0.0,FWD,0.0,0,0
-241,Man Utd,0,0,0,0,0,2023-05-20T14:00:00Z,0,0.00,1,0.0,0,0,135,0.0,2022-23,0.00,0.0,0,50,2813,714,0,true,0,0,0,0,Bournemouth,361,0.00,0.00,376,37,Antoine Semenyo,0.0,FWD,0.0,0,0
-846,Man Utd,0,0,1,0,0,2023-05-20T14:00:00Z,0,0.24,1,14.6,0,0,1082,2.0,2022-23,0.01,0.6,0,45,8109,718,0,true,0,24,0,0,Bournemouth,361,0.00,0.01,1928,37,Matías Viña,6.0,DEF,2.1,0,0
21,Man Utd,0,0,2,0,1,2023-05-20T14:00:00Z,0,1.49,1,18.6,0,0,72,0.3,2022-23,0.01,0.8,1,45,905,722,0,true,14,90,0,0,Bournemouth,361,0.00,0.01,51,37,Illia Zabarnyi,0.0,DEF,1.9,0,0
40,Man Utd,0,0,0,0,0,2023-05-20T14:00:00Z,0,0.00,1,0.0,0,0,100,0.0,2022-23,0.00,0.0,0,45,704,723,0,true,0,0,0,0,Bournemouth,361,0.00,0.00,60,37,Hamed Traorè,0.0,MID,0.0,0,0
499,Man Utd,0,0,0,0,0,2023-05-20T14:00:00Z,0,0.00,1,0.0,0,0,745,-0.5,2022-23,0.00,0.0,0,40,4150,737,0,true,0,0,0,0,Bournemouth,361,0.00,0.00,246,37,Ben Greenwood,0.0,DEF,0.0,0,0
318,Man Utd,0,0,0,0,0,2023-05-20T14:00:00Z,0,0.00,1,0.0,0,0,436,-0.5,2022-23,0.00,0.0,0,40,1814,738,0,true,0,0,0,0,Bournemouth,361,0.00,0.00,118,37,Max Kinsey-Wellings,0.0,DEF,0.0,0,0
-232,Spurs,0,0,0,0,0,2023-05-20T11:30:00Z,0,0.00,3,0.0,0,0,46,0.0,2022-23,0.00,0.0,0,42,36072,78,0,false,0,0,0,0,Brentford,368,0.00,0.00,278,37,Pontus Jansson,0.0,DEF,0.0,1,0
-449,Spurs,0,0,0,0,0,2023-05-20T11:30:00Z,0,0.00,3,0.0,0,0,46,0.0,2022-23,0.00,0.0,0,53,17861,79,0,false,0,0,0,0,Brentford,368,0.00,0.00,495,37,Christian Nørgaard,0.0,MID,0.0,1,0
-811112,Spurs,0,0,0,0,0,2023-05-20T11:30:00Z,0,0.00,3,0.0,0,0,4057,0.0,2022-23,0.00,0.0,0,72,2313340,80,0,false,0,0,0,0,Brentford,368,0.00,0.00,815169,37,Ivan Toney,0.0,FWD,0.0,1,0
-67152,Spurs,0,0,4,0,1,2023-05-20T11:30:00Z,0,1.89,3,52.6,6,0,14422,4.0,2022-23,0.00,0.0,1,48,1659045,81,0,false,22,90,0,0,Brentford,368,0.00,0.00,81574,37,David Raya,0.0,GK,5.3,1,0
-45,Spurs,0,0,0,0,0,2023-05-20T11:30:00Z,0,0.00,3,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,50,8271,82,0,false,0,0,0,0,Brentford,368,0.00,0.00,45,37,Sergi Canós,0.0,DEF,0.0,1,0
13252,Spurs,0,0,1,0,0,2023-05-20T11:30:00Z,0,0.68,3,0.0,0,0,25760,3.0,2022-23,0.00,0.0,0,41,437916,83,0,false,3,1,0,0,Brentford,368,0.00,0.00,12508,37,Josh Dasilva,0.0,MID,0.0,1,0
126,Spurs,0,0,0,0,0,2023-05-20T11:30:00Z,0,0.00,3,0.0,0,0,253,0.0,2022-23,0.00,0.0,0,45,9541,84,0,false,0,0,0,0,Brentford,368,0.00,0.00,127,37,Kristoffer Ajer,0.0,DEF,0.0,1,0
-15474,Spurs,0,0,1,0,1,2023-05-20T11:30:00Z,0,1.89,3,16.8,0,0,5285,2.0,2022-23,0.10,28.9,1,44,303507,85,0,false,12,90,0,1,Brentford,368,0.01,0.11,20759,37,Rico Henry,1.0,DEF,4.7,1,0
168,Spurs,0,0,2,0,1,2023-05-20T11:30:00Z,0,1.89,3,6.6,0,0,352,2.2,2022-23,0.01,1.8,1,55,14007,86,0,false,13,90,0,0,Brentford,368,0.00,0.01,184,37,Vitaly Janelt,0.0,MID,0.8,1,0
3,Spurs,0,0,0,0,0,2023-05-20T11:30:00Z,0,0.00,3,0.0,0,0,20,0.5,2022-23,0.00,0.0,0,48,2715,87,0,false,0,0,0,0,Brentford,368,0.00,0.00,17,37,Saman Ghoddos,0.0,MID,0.0,1,0
-2001,Spurs,0,0,2,0,1,2023-05-20T11:30:00Z,0,1.02,3,0.0,0,0,8861,3.0,2022-23,0.07,2.6,1,48,213196,88,0,false,8,71,0,0,Brentford,368,0.08,0.15,10862,37,Mathias Jensen,2.0,MID,0.5,1,0
2122,Spurs,0,2,12,0,1,2023-05-20T11:30:00Z,0,1.22,3,53.6,0,1,2762,5.5,2022-23,0.04,23.3,1,53,24109,89,1,false,35,88,0,0,Brentford,368,0.75,0.79,640,37,Yoane Wissa,26.0,MID,10.3,1,0
-32,Spurs,0,0,1,0,0,2023-05-20T11:30:00Z,0,0.68,3,2.0,0,0,87,0.5,2022-23,0.00,0.0,0,43,7094,90,0,false,3,1,0,0,Brentford,368,0.00,0.00,119,37,Mads Roerslev,0.0,DEF,0.2,1,0
-2,Spurs,0,0,0,0,0,2023-05-20T11:30:00Z,0,0.00,3,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,45,3396,91,0,false,0,0,0,0,Brentford,368,0.00,0.00,2,37,Mads Bech Sørensen,0.0,DEF,0.0,1,0
-3037,Spurs,0,0,2,0,1,2023-05-20T11:30:00Z,0,1.89,3,15.4,0,0,5872,3.2,2022-23,0.00,0.3,1,44,101393,92,0,false,13,90,0,0,Brentford,368,0.00,0.00,8909,37,Ethan Pinnock,6.0,DEF,2.2,1,0
10,Spurs,0,0,1,0,1,2023-05-20T11:30:00Z,0,0.96,3,6.6,0,0,67,2.8,2022-23,0.02,11.8,1,48,3634,93,0,false,6,45,0,0,Brentford,368,0.00,0.02,57,37,Frank Onyeka,2.0,MID,2.0,1,0
210,Spurs,0,0,1,0,0,2023-05-20T11:30:00Z,0,0.88,3,2.6,0,0,385,1.0,2022-23,0.01,0.3,0,45,19740,94,0,false,2,18,0,0,Brentford,368,0.00,0.01,175,37,Shandon Baptiste,0.0,MID,0.3,1,0
46892,Spurs,0,3,16,0,1,2023-05-20T11:30:00Z,0,1.89,3,89.6,0,1,63093,7.0,2022-23,0.54,15.2,1,56,398686,95,2,false,67,90,0,0,Brentford,368,0.44,0.98,16201,37,Bryan Mbeumo,67.0,FWD,17.2,1,0
-307,Spurs,0,0,0,0,0,2023-05-20T11:30:00Z,0,0.00,3,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,39,45945,96,0,false,0,0,0,0,Brentford,368,0.00,0.00,307,37,Charlie Goode,0.0,DEF,0.0,1,0
-13,Spurs,0,0,0,0,0,2023-05-20T11:30:00Z,0,0.00,3,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,45,4790,97,0,false,0,0,0,0,Brentford,368,0.00,0.00,13,37,Marcus Forss,0.0,FWD,0.0,1,0
-5,Spurs,0,0,0,0,0,2023-05-20T11:30:00Z,0,0.00,3,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,40,1721,98,0,false,0,0,0,0,Brentford,368,0.00,0.00,5,37,Dominic Thompson,0.0,DEF,0.0,1,0
0,Spurs,0,0,0,0,0,2023-05-20T11:30:00Z,0,0.00,3,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,45,94,99,0,false,0,0,0,0,Brentford,368,0.00,0.00,0,37,Mads Bidstrup,0.0,MID,0.0,1,0
-22,Spurs,0,0,0,0,0,2023-05-20T11:30:00Z,0,0.00,3,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,40,5589,100,0,false,0,0,0,0,Brentford,368,0.00,0.00,22,37,Ellery Balcombe,0.0,GK,0.0,1,0
-63,Spurs,0,0,5,0,1,2023-05-20T11:30:00Z,0,1.22,3,18.6,0,1,783,3.5,2022-23,0.06,13.7,1,49,36006,510,0,false,23,88,0,0,Brentford,368,0.00,0.06,846,37,Aaron Hickey,0.0,DEF,3.2,1,0
-5,Spurs,0,0,0,0,0,2023-05-20T11:30:00Z,0,0.00,3,0.0,0,0,17,0.0,2022-23,0.00,0.0,0,52,5158,515,0,false,0,0,0,0,Brentford,368,0.00,0.00,22,37,Keane Lewis-Potter,0.0,MID,0.0,1,0
18,Spurs,0,0,0,0,0,2023-05-20T11:30:00Z,0,0.00,3,0.0,0,0,91,0.0,2022-23,0.00,0.0,0,43,13275,517,0,false,0,0,0,0,Brentford,368,0.00,0.00,73,37,Thomas Strakosha,0.0,GK,0.0,1,0
-50156,Spurs,0,0,2,0,1,2023-05-20T11:30:00Z,0,1.89,3,46.2,0,0,36320,4.2,2022-23,0.00,0.4,1,49,1655711,526,0,false,17,90,0,0,Brentford,368,0.00,0.00,86476,37,Ben Mee,8.0,DEF,5.5,1,0
-36,Spurs,0,0,0,0,0,2023-05-20T11:30:00Z,0,0.00,3,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,40,13701,540,0,false,0,0,0,0,Brentford,368,0.00,0.00,36,37,Fin Stevens,0.0,DEF,0.0,1,0
-94,Spurs,0,0,0,0,0,2023-05-20T11:30:00Z,0,0.00,3,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,45,57021,541,0,false,0,0,0,0,Brentford,368,0.00,0.00,94,37,Halil Dervişoğlu,0.0,FWD,0.0,1,0
31,Spurs,0,0,1,0,0,2023-05-20T11:30:00Z,0,0.94,3,8.2,0,0,107,1.5,2022-23,0.00,0.4,0,50,7574,580,0,false,4,45,0,0,Brentford,368,0.00,0.00,76,37,Mikkel Damsgaard,2.0,MID,1.1,1,0
2713,Spurs,0,0,1,0,0,2023-05-20T11:30:00Z,0,0.88,3,2.2,0,0,6425,0.8,2022-23,0.00,0.0,0,39,107838,595,0,false,4,12,0,0,Brentford,368,0.00,0.00,3712,37,Mathias Jørgensen,0.0,DEF,0.2,1,0
129,Spurs,0,0,0,0,0,2023-05-20T11:30:00Z,0,0.00,3,0.0,0,0,163,0.0,2022-23,0.00,0.0,0,44,1094,632,0,false,0,0,0,0,Brentford,368,0.00,0.00,34,37,Ryan Trevitt,0.0,MID,0.0,1,0
1284,Spurs,0,0,0,0,0,2023-05-20T11:30:00Z,0,0.00,3,0.0,0,0,1411,0.0,2022-23,0.00,0.0,0,39,6167,633,0,false,0,0,0,0,Brentford,368,0.00,0.00,127,37,Matthew Cox,0.0,GK,0.0,1,0
245,Spurs,0,0,0,0,0,2023-05-20T11:30:00Z,0,0.00,3,0.0,0,0,344,0.0,2022-23,0.00,0.0,0,40,4034,646,0,false,0,0,0,0,Brentford,368,0.00,0.00,99,37,Tristan Crama,0.0,DEF,0.0,1,0
34,Spurs,0,0,0,0,0,2023-05-20T11:30:00Z,0,0.00,3,0.0,0,0,67,0.0,2022-23,0.00,0.0,0,45,771,650,0,false,0,0,0,0,Brentford,368,0.00,0.00,33,37,Yegor Yarmolyuk,0.0,MID,0.0,1,0
95,Spurs,0,0,2,0,1,2023-05-20T11:30:00Z,0,1.02,3,4.2,0,0,159,2.0,2022-23,0.04,2.3,1,49,787,688,0,false,5,77,0,0,Brentford,368,0.00,0.04,64,37,Kevin Schade,12.0,MID,1.9,1,0
33,Spurs,0,0,0,0,0,2023-05-20T11:30:00Z,0,0.00,3,0.0,0,0,46,0.0,2022-23,0.00,0.0,0,45,131,752,0,false,0,0,0,0,Brentford,368,0.00,0.00,13,37,Michael Olakigbe,0.0,MID,0.0,1,0
-36,Southampton,0,0,0,0,0,2023-05-21T13:00:00Z,0,0.00,1,0.0,0,0,19,0.0,2022-23,0.00,0.0,0,48,10378,101,0,true,0,0,0,0,Brighton,362,0.00,0.00,55,37,Adam Lallana,0.0,MID,0.0,3,0
-36,Man City,0,0,0,0,0,2023-05-24T19:00:00Z,0,0.00,1,0.0,0,0,19,0.0,2022-23,0.00,0.0,0,48,10378,101,0,true,0,0,0,0,Brighton,314,0.00,0.00,55,37,Adam Lallana,0.0,MID,0.0,1,0
52309,Southampton,0,0,2,0,1,2023-05-21T13:00:00Z,0,0.65,1,4.0,0,0,69146,6.7,2022-23,0.00,0.0,1,40,681104,102,0,true,8,90,0,0,Brighton,362,0.00,0.00,16837,37,Jason Steele,0.0,GK,0.4,3,0
52309,Man City,0,0,3,0,1,2023-05-24T19:00:00Z,0,1.78,1,25.0,3,0,69146,6.7,2022-23,0.00,0.0,1,40,681104,102,0,true,15,90,0,0,Brighton,314,0.00,0.00,16837,37,Jason Steele,0.0,GK,2.5,1,0
16476,Southampton,0,0,1,0,0,2023-05-21T13:00:00Z,0,0.04,1,3.0,0,0,45397,6.1,2022-23,0.06,12.2,0,65,268469,103,0,true,0,25,0,0,Brighton,362,0.12,0.18,28921,37,Danny Welbeck,16.0,FWD,3.1,3,0
16476,Man City,0,0,2,0,1,2023-05-24T19:00:00Z,0,1.70,1,5.4,0,0,45397,6.1,2022-23,0.03,32.8,1,65,268469,103,0,true,11,74,0,0,Brighton,314,0.33,0.36,28921,37,Danny Welbeck,19.0,FWD,5.7,1,0
97887,Southampton,0,2,9,0,1,2023-05-21T13:00:00Z,0,0.65,1,49.2,0,0,115585,8.9,2022-23,0.30,34.1,1,54,1254909,104,1,true,35,90,0,0,Brighton,362,0.27,0.57,17698,37,Pascal Groß,59.0,MID,14.2,3,0
97887,Man City,0,0,2,0,1,2023-05-24T19:00:00Z,0,1.78,1,22.4,0,0,115585,8.9,2022-23,0.55,68.3,1,54,1254909,104,0,true,20,90,0,0,Brighton,314,0.03,0.58,17698,37,Pascal Groß,13.0,MID,10.4,1,0
18642,Southampton,0,0,2,0,1,2023-05-21T13:00:00Z,0,0.65,1,11.2,0,0,44893,4.7,2022-23,0.02,2.9,1,48,945528,106,0,true,16,90,0,0,Brighton,362,0.00,0.02,26251,37,Lewis Dunk,0.0,DEF,1.4,3,0
18642,Man City,0,0,0,0,0,2023-05-24T19:00:00Z,0,0.00,1,0.0,0,0,44893,4.7,2022-23,0.00,0.0,0,48,945528,106,0,true,0,0,0,0,Brighton,314,0.00,0.00,26251,37,Lewis Dunk,0.0,DEF,0.0,1,0
-309543,Southampton,0,0,0,0,0,2023-05-21T13:00:00Z,0,0.00,1,0.0,0,0,584,0.1,2022-23,0.00,0.0,0,52,570537,107,0,true,0,0,0,0,Brighton,362,0.00,0.00,310127,37,Solly March,0.0,MID,0.0,3,0
-309543,Man City,0,0,0,0,0,2023-05-24T19:00:00Z,0,0.00,1,0.0,0,0,584,0.1,2022-23,0.00,0.0,0,52,570537,107,0,true,0,0,0,0,Brighton,314,0.00,0.00,310127,37,Solly March,0.0,MID,0.0,1,0
-11394,Southampton,0,0,0,0,0,2023-05-21T13:00:00Z,0,0.00,1,0.0,0,0,115,0.7,2022-23,0.00,0.0,0,45,58706,108,0,true,0,0,0,0,Brighton,362,0.00,0.00,11509,37,Adam Webster,0.0,DEF,0.0,3,0
-11394,Man City,0,0,0,0,0,2023-05-24T19:00:00Z,0,0.00,1,0.0,0,0,115,0.7,2022-23,0.00,0.0,0,45,58706,108,0,true,0,0,0,0,Brighton,314,0.00,0.00,11509,37,Adam Webster,0.0,DEF,0.0,1,0
-21999,Southampton,0,0,1,0,1,2023-05-21T13:00:00Z,0,0.65,1,12.4,0,0,244,0.6,2022-23,0.02,12.4,1,46,271708,109,0,true,6,73,0,1,Brighton,362,0.10,0.12,22243,37,Joël Veltman,17.0,DEF,4.2,3,0
-21999,Man City,0,0,0,0,0,2023-05-24T19:00:00Z,0,0.07,1,0.0,0,0,244,0.6,2022-23,0.01,0.8,0,46,271708,109,0,true,-1,15,0,1,Brighton,314,0.00,0.01,22243,37,Joël Veltman,0.0,DEF,0.0,1,0
-25707,Southampton,0,0,0,0,0,2023-05-21T13:00:00Z,0,0.00,1,0.0,0,0,5717,-0.5,2022-23,0.00,0.0,0,45,878233,113,0,true,0,0,0,0,Brighton,362,0.00,0.00,31424,37,Robert Sánchez,0.0,GK,0.0,3,0
-25707,Man City,0,0,0,0,0,2023-05-24T19:00:00Z,0,0.00,1,0.0,0,0,5717,-0.5,2022-23,0.00,0.0,0,45,878233,113,0,true,0,0,0,0,Brighton,314,0.00,0.00,31424,37,Robert Sánchez,0.0,GK,0.0,1,0
-917,Southampton,0,0,0,0,0,2023-05-21T13:00:00Z,0,0.00,1,0.0,0,0,12,0.0,2022-23,0.00,0.0,0,42,100367,114,0,true,0,0,0,0,Brighton,362,0.00,0.00,929,37,Tariq Lamptey,0.0,DEF,0.0,3,0
-917,Man City,0,0,0,0,0,2023-05-24T19:00:00Z,0,0.00,1,0.0,0,0,12,0.0,2022-23,0.00,0.0,0,42,100367,114,0,true,0,0,0,0,Brighton,314,0.00,0.00,929,37,Tariq Lamptey,0.0,DEF,0.0,1,0
-21,Southampton,0,0,0,0,0,2023-05-21T13:00:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,44,8023,115,0,true,0,0,0,0,Brighton,362,0.00,0.00,21,37,Steven Alzate,0.0,MID,0.0,3,0
-21,Man City,0,0,0,0,0,2023-05-24T19:00:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,44,8023,115,0,true,0,0,0,0,Brighton,314,0.00,0.00,21,37,Steven Alzate,0.0,MID,0.0,1,0
190307,Southampton,0,0,5,0,1,2023-05-21T13:00:00Z,0,0.65,1,34.2,0,1,242051,7.7,2022-23,0.26,81.3,1,56,1808766,116,0,true,27,90,0,0,Brighton,362,0.06,0.32,51744,37,Alexis Mac Allister,7.0,MID,12.3,3,0
190307,Man City,0,0,1,0,0,2023-05-24T19:00:00Z,0,0.18,1,3.2,0,0,242051,7.7,2022-23,0.01,3.9,0,56,1808766,116,0,true,2,38,0,0,Brighton,314,0.02,0.03,51744,37,Alexis Mac Allister,2.0,MID,0.9,1,0
5,Southampton,0,0,0,0,0,2023-05-21T13:00:00Z,0,0.00,1,0.0,0,0,22,0.0,2022-23,0.00,0.0,0,44,1503,117,0,true,0,0,0,0,Brighton,362,0.00,0.00,17,37,Jakub Moder,0.0,MID,0.0,3,0
5,Man City,0,0,0,0,0,2023-05-24T19:00:00Z,0,0.00,1,0.0,0,0,22,0.0,2022-23,0.00,0.0,0,44,1503,117,0,true,0,0,0,0,Brighton,314,0.00,0.00,17,37,Jakub Moder,0.0,MID,0.0,1,0
-11,Southampton,0,0,0,0,0,2023-05-21T13:00:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,53,5168,118,0,true,0,0,0,0,Brighton,362,0.00,0.00,11,37,Enock Mwepu,0.0,MID,0.0,3,0
-11,Man City,0,0,0,0,0,2023-05-24T19:00:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,53,5168,118,0,true,0,0,0,0,Brighton,314,0.00,0.00,11,37,Enock Mwepu,0.0,MID,0.0,1,0
-20,Southampton,0,0,0,0,0,2023-05-21T13:00:00Z,0,0.00,1,0.0,0,0,9,0.0,2022-23,0.00,0.0,0,45,4532,119,0,true,0,0,0,0,Brighton,362,0.00,0.00,29,37,Jeremy Sarmiento,0.0,MID,0.0,3,0
-20,Man City,0,0,0,0,0,2023-05-24T19:00:00Z,0,0.00,1,0.0,0,0,9,0.0,2022-23,0.00,0.0,0,45,4532,119,0,true,0,0,0,0,Brighton,314,0.00,0.00,29,37,Jeremy Sarmiento,0.0,MID,0.0,1,0
6728,Southampton,0,0,2,0,1,2023-05-21T13:00:00Z,0,0.65,1,14.2,0,0,8213,3.5,2022-23,0.05,17.4,1,50,51588,120,0,true,17,90,0,0,Brighton,362,0.03,0.08,1485,37,Moisés Caicedo,9.0,MID,4.1,3,0
6728,Man City,0,0,2,0,1,2023-05-24T19:00:00Z,0,1.78,1,14.6,0,0,8213,3.5,2022-23,0.03,16.8,1,50,51588,120,0,true,15,90,0,0,Brighton,314,0.08,0.11,1485,37,Moisés Caicedo,6.0,MID,3.7,1,0
-1,Southampton,0,0,0,0,0,2023-05-21T13:00:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,45,314,121,0,true,0,0,0,0,Brighton,362,0.00,0.00,1,37,Taylor Richards,0.0,MID,0.0,3,0
-1,Man City,0,0,0,0,0,2023-05-24T19:00:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,45,314,121,0,true,0,0,0,0,Brighton,314,0.00,0.00,1,37,Taylor Richards,0.0,MID,0.0,1,0
-2,Southampton,0,0,0,0,0,2023-05-21T13:00:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,40,428,122,0,true,0,0,0,0,Brighton,362,0.00,0.00,2,37,Haydon Roberts,0.0,DEF,0.0,3,0
-2,Man City,0,0,0,0,0,2023-05-24T19:00:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,40,428,122,0,true,0,0,0,0,Brighton,314,0.00,0.00,2,37,Haydon Roberts,0.0,DEF,0.0,1,0
67021,Southampton,0,0,1,0,0,2023-05-21T13:00:00Z,0,0.00,1,0.0,0,0,69691,7.7,2022-23,0.01,0.8,0,50,113054,123,0,true,2,16,0,0,Brighton,362,0.04,0.05,2670,37,Deniz Undav,3.0,FWD,0.2,3,0
67021,Man City,0,0,1,0,0,2023-05-24T19:00:00Z,0,0.07,1,0.2,0,0,69691,7.7,2022-23,0.01,1.3,0,50,113054,123,0,true,3,15,0,0,Brighton,314,0.00,0.01,2670,37,Deniz Undav,2.0,FWD,0.4,1,0
35816,Southampton,0,0,5,0,1,2023-05-21T13:00:00Z,0,0.65,1,16.8,0,1,116586,5.5,2022-23,0.24,44.5,1,57,3313233,124,0,true,13,88,0,0,Brighton,362,0.82,1.06,80770,37,Kaoru Mitoma,20.0,MID,8.1,3,0
35816,Man City,0,0,2,0,1,2023-05-24T19:00:00Z,0,1.78,1,11.8,0,0,116586,5.5,2022-23,0.07,18.3,1,57,3313233,124,0,true,0,90,0,0,Brighton,314,1.47,1.54,80770,37,Kaoru Mitoma,86.0,MID,11.6,1,0
90336,Southampton,0,0,1,0,0,2023-05-21T13:00:00Z,0,0.38,1,5.2,0,0,99948,6.9,2022-23,0.07,12.8,1,46,289343,125,0,true,4,45,0,0,Brighton,362,0.11,0.18,9612,37,Julio Enciso,12.0,FWD,3.0,3,0
90336,Man City,0,2,7,0,1,2023-05-24T19:00:00Z,0,1.60,1,36.4,0,0,99948,6.9,2022-23,0.00,0.2,1,46,289343,125,1,true,28,51,0,0,Brighton,314,0.05,0.05,9612,37,Julio Enciso,13.0,FWD,5.0,1,0
-2,Southampton,0,0,0,0,0,2023-05-21T13:00:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,45,2470,126,0,true,0,0,0,0,Brighton,362,0.00,0.00,2,37,Kacper Kozłowski,0.0,MID,0.0,3,0
-2,Man City,0,0,0,0,0,2023-05-24T19:00:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,45,2470,126,0,true,0,0,0,0,Brighton,314,0.00,0.00,2,37,Kacper Kozłowski,0.0,MID,0.0,1,0
3102,Southampton,0,0,1,0,0,2023-05-21T13:00:00Z,0,0.00,1,2.2,0,0,3803,3.5,2022-23,0.00,0.6,0,42,45144,149,0,true,5,1,0,0,Brighton,362,0.00,0.00,701,37,Billy Gilmour,0.0,MID,0.3,3,0
