name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team
James Furlong,DEF,Brighton,0.0,0,0,0,0,0.0,652,0.0,0.0,0.0,0.0,62,0,0,0.0,0.0,2023-04-04T18:45:00Z,0,0,0,0,0,29,0,1647,0,2,0,0.0,0,-30,0,30,40,False,0,Bournemouth
James Garner,MID,Everton,0.3,0,0,3,0,0.9,570,0.0,0.0,0.0,0.14,286,0,0,0.2,0.6,2023-04-03T19:00:00Z,6,0,0,0,0,29,0,4188,0,1,1,0.0,1,-11,34,45,45,True,0,Spurs
James Hill,DEF,Bournemouth,0.0,0,0,0,0,0.0,539,0.0,0.0,0.0,0.0,282,0,0,0.0,0.0,2023-04-01T14:00:00Z,0,0,0,0,0,29,0,3845,0,1,2,0.0,0,-24,0,24,44,True,0,Fulham
James Hill,DEF,Bournemouth,0.0,0,0,0,0,0.0,539,0.0,0.0,0.0,0.0,62,0,0,0.0,0.0,2023-04-04T18:45:00Z,0,0,0,0,0,29,0,3845,0,2,0,0.0,0,-24,0,24,44,True,0,Brighton
James Justin,DEF,Leicester,0.0,0,0,0,0,0.0,268,0.0,0.0,0.0,0.0,285,0,0,0.0,0.0,2023-04-01T14:00:00Z,0,0,0,0,0,29,0,48388,0,1,2,0.0,0,-601,39,640,42,False,0,Crystal Palace
James Justin,DEF,Leicester,0.0,0,0,0,0,0.0,268,0.0,0.0,0.0,0.0,66,0,0,0.0,0.0,2023-04-04T18:45:00Z,0,0,0,0,0,29,0,48388,0,2,1,0.0,0,-601,39,640,42,True,0,Aston Villa
James Maddison,MID,Leicester,5.0,0,0,3,0,1.9,261,0.0,0.0,0.11,2.29,285,2,0,2.6,7.2,2023-04-01T14:00:00Z,90,0,0,0,0,29,0,1380964,1,1,2,17.0,2,298124,343667,45543,83,False,0,Crystal Palace
James Maddison,MID,Leicester,5.0,0,0,15,0,42.9,261,0.1,0.0,0.04,0.95,66,1,0,7.1,12.6,2023-04-04T18:45:00Z,84,0,0,0,0,29,0,1380964,1,2,1,15.0,2,298124,343667,45543,83,True,0,Aston Villa
James McArthur,MID,Crystal Palace,0.0,0,0,0,0,0.0,154,0.0,0.0,0.0,0.0,285,0,0,0.0,0.0,2023-04-01T14:00:00Z,0,0,0,0,0,29,0,636,0,1,2,0.0,0,4,14,10,48,True,0,Leicester
James McAtee,MID,Man City,0.0,0,0,0,0,0.0,317,0.0,0.0,0.0,0.0,287,0,0,0.0,0.0,2023-04-01T11:30:00Z,0,0,0,0,0,29,0,393,0,1,4,0.0,0,0,0,0,45,True,0,Liverpool
James Milner,MID,Liverpool,2.0,0,0,3,0,0.0,274,0.0,0.0,0.0,0.19,287,0,0,0.0,0.4,2023-04-01T11:30:00Z,8,0,0,0,0,29,0,65495,0,1,4,0.0,1,-154,358,512,44,False,0,Man City
James Milner,MID,Liverpool,2.0,0,0,6,0,0.3,274,0.01,0.0,0.0,0.03,74,0,0,0.7,6.4,2023-04-04T19:00:00Z,11,0,0,0,0,29,0,65495,0,0,0,0.0,1,-154,358,512,44,False,0,Chelsea
James Tarkowski,DEF,Everton,4.7,0,0,10,0,12.5,199,0.07,0.0,0.09,1.48,286,1,0,4.1,15.2,2023-04-03T19:00:00Z,90,0,0,0,0,29,0,491904,1,1,1,13.0,2,-98455,12394,110849,42,True,0,Spurs
James Tomkins,DEF,Crystal Palace,-0.2,0,0,0,0,0.0,153,0.0,0.0,0.0,0.0,285,0,0,0.0,0.0,2023-04-01T14:00:00Z,0,0,0,0,0,29,0,108550,0,1,2,0.0,0,-3472,901,4373,39,True,0,Leicester
James Ward-Prowse,MID,Southampton,3.7,0,0,18,0,19.7,407,0.07,0.0,0.0,1.36,290,1,0,3.9,19.6,2023-04-02T13:00:00Z,90,0,0,0,0,29,0,669240,1,0,1,0.0,2,-50494,30095,80589,63,False,0,West Ham
James Wright,GK,Aston Villa,3.0,0,0,0,0,0.0,753,0.0,0.0,0.0,0.0,284,0,0,0.0,0.0,2023-04-01T16:30:00Z,0,0,0,0,0,29,0,0,0,2,0,0.0,0,0,0,0,40,False,0,Chelsea
James Wright,GK,Aston Villa,3.0,0,0,0,0,0.0,753,0.0,0.0,0.0,0.0,66,0,0,0.0,0.0,2023-04-04T18:45:00Z,0,0,0,0,0,29,0,0,0,2,1,0.0,0,0,0,0,40,False,0,Leicester
Jamie Shackleton,MID,Leeds,0.0,0,0,0,0,0.0,234,0.0,0.0,0.0,0.0,281,0,0,0.0,0.0,2023-04-01T14:00:00Z,0,0,0,0,0,29,0,237,0,1,4,0.0,0,-2,0,2,45,False,0,Arsenal
