name,transfers_balance,opponent_team,bonus,own_goals,clean_sheets,goals_conceded,total_points,kickoff_time,red_cards,expected_goals_conceded,team_a_score,influence,saves,assists,transfers_in,xP,expected_assists,creativity,starts,value,selected,element,goals_scored,bps,was_home,minutes,penalties_missed,yellow_cards,team,expected_goal_involvements,expected_goals,fixture,transfers_out,round,position,threat,ict_index,penalties_saved,team_h_score
Matt Ritchie,27,Aston Villa,0,0,0,0,0,2023-04-15T11:30:00Z,0,0.0,0,0.0,0,0,86,0.7,0.0,0.0,0,42,6568,350,0,0,False,0,0,0,Newcastle,0.0,0.0,301,59,31,DEF,0,0.0,0,3
Federico Fernández,-3,Aston Villa,0,0,0,0,0,2023-04-15T11:30:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,44,2153,351,0,0,False,0,0,0,Newcastle,0.0,0.0,301,3,31,DEF,0,0.0,0,3
Ciaran Clark,0,Aston Villa,0,0,0,0,0,2023-04-15T11:30:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,45,203,352,0,0,False,0,0,0,Newcastle,0.0,0.0,301,0,31,DEF,0,0.0,0,3
Karl Darlow,-579,Aston Villa,0,0,0,0,0,2023-04-15T11:30:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,39,87149,353,0,0,False,0,0,0,Newcastle,0.0,0.0,301,579,31,GK,0,0.0,0,3
Martin Dubravka,-180,Aston Villa,0,0,0,0,0,2023-04-15T11:30:00Z,0,0.0,0,0.0,0,0,396,0.5,0.0,0.0,0,41,44687,355,0,0,False,0,0,0,Newcastle,0.0,0.0,301,576,31,GK,0,0.0,0,3
Callum Wilson,14873,Aston Villa,0,0,0,2,1,2023-04-15T11:30:00Z,0,0.62,0,0.0,0,0,34137,6.5,0.0,0.0,0,69,385919,356,0,0,False,34,0,0,Newcastle,0.0,0.0,301,19264,31,FWD,2,0.1,0,3
Kieran Trippier,32210,Aston Villa,0,0,0,3,1,2023-04-15T11:30:00Z,0,1.93,0,22.0,0,0,54098,4.7,0.27,34.3,1,62,7716164,357,0,19,False,90,0,0,Newcastle,0.0,0.0,301,21888,31,DEF,0,5.6,0,3
Dan Burn,20760,Aston Villa,0,0,0,2,1,2023-04-15T11:30:00Z,0,1.59,0,16.2,0,0,31321,3.3,0.08,0.8,1,45,500729,358,0,9,False,67,0,0,Newcastle,0.0,0.0,301,10561,31,DEF,2,1.9,0,3
Ryan Fraser,16,Aston Villa,0,0,0,0,0,2023-04-15T11:30:00Z,0,0.0,0,0.0,0,0,86,0.5,0.0,0.0,0,52,7550,359,0,0,False,0,0,0,Newcastle,0.0,0.0,301,70,31,MID,0,0.0,0,3
Jamaal Lascelles,7,Aston Villa,0,0,0,0,0,2023-04-15T11:30:00Z,0,0.0,0,0.0,0,0,88,0.7,0.0,0.0,0,43,8800,360,0,0,False,0,0,0,Newcastle,0.0,0.0,301,81,31,DEF,0,0.0,0,3
Dwight Gayle,-14,Aston Villa,0,0,0,0,0,2023-04-15T11:30:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,45,5458,361,0,0,False,0,0,0,Newcastle,0.0,0.0,301,14,31,FWD,0,0.0,0,3
Paul Dummett,-41,Aston Villa,0,0,0,0,0,2023-04-15T11:30:00Z,0,0.0,0,0.0,0,0,247,0.5,0.0,0.0,0,39,36220,362,0,0,False,0,0,0,Newcastle,0.0,0.0,301,288,31,DEF,0,0.0,0,3
Javier Manquillo Gaitán,0,Aston Villa,0,0,0,0,0,2023-04-15T11:30:00Z,0,0.0,0,0.0,0,0,40,0.7,0.0,0.0,0,42,5735,363,0,0,False,0,0,0,Newcastle,0.0,0.0,301,40,31,DEF,0,0.0,0,3
Emil Krafth,-2,Aston Villa,0,0,0,0,0,2023-04-15T11:30:00Z,0,0.0,0,0.0,0,0,12,0.0,0.0,0.0,0,43,2008,364,0,0,False,0,0,0,Newcastle,0.0,0.0,301,14,31,DEF,0,0.0,0,3
Jacob Murphy,15667,Aston Villa,0,0,0,1,1,2023-04-15T11:30:00Z,0,1.3,0,0.0,0,0,20809,3.0,0.01,1.3,1,41,284523,365,0,3,False,55,0,0,Newcastle,0.0,0.09,301,5142,31,MID,13,1.3,0,3
Fabian Schär,81188,Aston Villa,0,0,0,3,0,2023-04-15T11:30:00Z,0,1.93,0,14.0,0,0,104964,3.7,0.07,1.1,1,51,1727220,366,0,10,False,90,0,1,Newcastle,0.0,0.06,301,23776,31,DEF,8,2.3,0,3
Matt Targett,141,Aston Villa,0,0,0,1,1,2023-04-15T11:30:00Z,0,0.34,0,3.0,0,0,728,1.0,0.07,14.3,0,47,57477,367,0,8,False,22,0,0,Newcastle,0.0,0.0,301,587,31,DEF,0,1.7,0,3
Allan Saint-Maximin,-36928,Aston Villa,0,0,0,0,0,2023-04-15T11:30:00Z,0,0.0,0,0.0,0,0,3230,0.0,0.0,0.0,0,61,382464,368,0,0,False,0,0,0,Newcastle,0.0,0.0,301,40158,31,MID,0,0.0,0,3
Miguel Almirón,-118692,Aston Villa,0,0,0,2,1,2023-04-15T11:30:00Z,0,0.62,0,1.6,0,0,6784,0.5,0.01,1.3,0,54,1396745,369,0,4,False,34,0,0,Newcastle,0.0,0.22,301,125476,31,MID,9,1.2,0,3
Sean Longstaff,507,Aston Villa,0,0,0,1,1,2023-04-15T11:30:00Z,0,0.34,0,4.6,0,0,3246,2.3,0.0,0.3,0,43,136540,370,0,4,False,22,0,0,Newcastle,0.0,0.0,301,2739,31,MID,0,0.5,0,3
Joelinton Cássio Apolinário de Lira,60448,Aston Villa,0,0,0,2,2,2023-04-15T11:30:00Z,0,1.62,0,5.2,0,0,64822,6.3,0.01,3.8,1,59,145508,371,0,12,False,79,0,0,Newcastle,0.0,0.06,301,4374,31,MID,2,1.1,0,3
Jamal Lewis,57,Aston Villa,0,0,0,0,0,2023-04-15T11:30:00Z,0,0.0,0,0.0,0,0,121,0.5,0.0,0.0,0,44,5230,372,0,0,False,0,0,0,Newcastle,0.0,0.0,301,64,31,DEF,0,0.0,0,3
Joe Willock,20526,Aston Villa,0,0,0,2,2,2023-04-15T11:30:00Z,0,1.59,0,3.8,0,0,28265,4.3,0.0,1.8,1,47,127084,373,0,5,False,67,0,0,Newcastle,0.0,0.0,301,7739,31,MID,0,0.6,0,3
Bruno Guimarães Rodriguez Moura,5361,Aston Villa,0,0,0,3,2,2023-04-15T11:30:00Z,0,1.93,0,14.0,0,0,12373,3.5,0.09,43.3,1,55,327482,374,0,9,False,90,0,0,Newcastle,0.0,0.0,301,7012,31,MID,2,5.9,0,3
Jeff Hendrick,-1,Aston Villa,0,0,0,0,0,2023-04-15T11:30:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,45,219,375,0,0,False,0,0,0,Newcastle,0.0,0.0,301,1,31,MID,0,0.0,0,3
Nick Pope,69033,Aston Villa,0,0,0,3,2,2023-04-15T11:30:00Z,0,1.93,0,23.0,3,0,81069,5.7,0.0,0.0,1,54,2385092,376,0,14,False,90,0,0,Newcastle,0.0,0.0,301,12036,31,GK,0,2.3,0,3
Sven Botman,21226,Aston Villa,0,0,0,3,1,2023-04-15T11:30:00Z,0,1.93,0,16.2,0,0,33369,3.3,0.0,0.7,1,45,730674,377,0,15,False,90,0,0,Newcastle,0.0,0.0,301,12143,31,DEF,0,1.7,0,3
Elliot Anderson,82,Aston Villa,0,0,0,1,1,2023-04-15T11:30:00Z,0,0.31,0,0.0,0,0,203,1.3,0.0,0.3,0,43,15252,552,0,2,False,10,0,0,Newcastle,0.0,0.0,301,121,31,MID,0,0.0,0,3
Harrison Ashby,-1052,Aston Villa,0,0,0,0,0,2023-04-15T11:30:00Z,0,0.0,0,0.0,0,0,1076,0.5,0.0,0.0,0,38,75045,555,0,0,False,0,0,0,Newcastle,0.0,0.0,301,2128,31,DEF,0,0.0,0,3
Alexander Isak,54567,Aston Villa,0,0,0,3,2,2023-04-15T11:30:00Z,0,1.93,0,8.2,0,0,100376,4.3,0.01,6.3,1,67,727476,594,0,4,False,90,0,0,Newcastle,0.0,0.08,301,45809,31,FWD,28,4.3,0,3
Loris Karius,-44,Aston Villa,0,0,0,0,0,2023-04-15T11:30:00Z,0,0.0,0,0.0,0,0,218,0.5,0.0,0.0,0,39,8810,626,0,0,False,0,0,0,Newcastle,0.0,0.0,301,262,31,GK,0,0.0,0,3
Garang Kuol,0,Aston Villa,0,0,0,0,0,2023-04-15T11:30:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,45,70,683,0,0,False,0,0,0,Newcastle,0.0,0.0,301,0,31,MID,0,0.0,0,3
Lewis Miley,25,Aston Villa,0,0,0,0,0,2023-04-15T11:30:00Z,0,0.0,0,0.0,0,0,67,0.5,0.0,0.0,0,45,292,741,0,0,False,0,0,0,Newcastle,0.0,0.0,301,42,31,MID,0,0.0,0,3
Neco Williams,7743,Man Utd,0,0,0,2,0,2023-04-16T15:30:00Z,0,3.49,2,16.2,0,0,27115,0.8,0.08,24.9,1,38,1657349,295,0,8,True,90,0,1,Nott'm Forest,0.0,0.0,306,19372,31,DEF,2,4.3,0,0
Jonjo Shelvey,-31,Man Utd,0,0,0,0,0,2023-04-16T15:30:00Z,0,0.0,2,0.0,0,0,56,0.5,0.0,0.0,0,48,2707,349,0,0,True,0,0,0,Nott'm Forest,0.0,0.0,306,87,31,MID,0,0.0,0,0
Chris Wood,-1817,Man Utd,0,0,0,0,0,2023-04-16T15:30:00Z,0,0.0,2,0.0,0,0,114,0.0,0.0,0.0,0,56,65121,354,0,0,True,0,0,0,Nott'm Forest,0.0,0.0,306,1931,31,FWD,0,0.0,0,0
Harry Arter,1386,Man Utd,0,0,0,0,0,2023-04-16T15:30:00Z,0,0.0,2,0.0,0,0,2289,0.0,0.0,0.0,0,41,30811,378,0,0,True,0,0,0,Nott'm Forest,0.0,0.0,306,903,31,MID,0,0.0,0,0
Steve Cook,-72,Man Utd,0,0,0,0,0,2023-04-16T15:30:00Z,0,0.0,2,0.0,0,0,49,0.0,0.0,0.0,0,43,11804,379,0,0,True,0,0,0,Nott'm Forest,0.0,0.0,306,121,31,DEF,0,0.0,0,0
Lyle Taylor,-3256,Man Utd,0,0,0,0,0,2023-04-16T15:30:00Z,0,0.0,2,0.0,0,0,3417,0.0,0.0,0.0,0,41,471299,380,0,0,True,0,0,0,Nott'm Forest,0.0,0.0,306,6673,31,FWD,0,0.0,0,0
Jack Colback,2316,Man Utd,0,0,0,0,0,2023-04-16T15:30:00Z,0,0.0,2,0.0,0,0,4534,0.0,0.0,0.0,0,41,85051,381,0,0,True,0,0,0,Nott'm Forest,0.0,0.0,306,2218,31,MID,0,0.0,0,0
Brice Samba,0,Man Utd,0,0,0,0,0,2023-04-16T15:30:00Z,0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,45,148,382,0,0,True,0,0,0,Nott'm Forest,0.0,0.0,306,0,31,GK,0,0.0,0,0
Carlos Ribeiro Dias,-80,Man Utd,0,0,0,0,0,2023-04-16T15:30:00Z,0,0.0,2,0.0,0,0,115,0.0,0.0,0.0,0,42,33597,383,0,0,True,0,0,0,Nott'm Forest,0.0,0.0,306,195,31,MID,0,0.0,0,0
Joe Lolley,0,Man Utd,0,0,0,0,0,2023-04-16T15:30:00Z,0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,49,1257,384,0,0,True,0,0,0,Nott'm Forest,0.0,0.0,306,0,31,MID,0,0.0,0,0
Scott McKenna,-25,Man Utd,0,0,0,2,1,2023-04-16T15:30:00Z,0,3.28,2,10.0,0,0,53,0.2,0.09,10.7,1,44,9420,385,0,13,True,80,0,0,Nott'm Forest,0.0,0.0,306,78,31,DEF,10,3.1,0,0
Mohamed Dräger,-25,Man Utd,0,0,0,0,0,2023-04-16T15:30:00Z,0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,40,5984,386,0,0,True,0,0,0,Nott'm Forest,0.0,0.0,306,25,31,DEF,0,0.0,0,0
Ryan Yates,-38,Man Utd,0,0,0,0,0,2023-04-16T15:30:00Z,0,0.0,2,0.0,0,0,21,0.0,0.0,0.0,0,50,3769,387,0,0,True,0,0,0,Nott'm Forest,0.0,0.0,306,59,31,MID,0,0.0,0,0
Joe Worrall,-605,Man Utd,0,0,0,0,0,2023-04-16T15:30:00Z,0,0.0,2,0.0,0,0,203,0.8,0.0,0.0,0,42,17456,388,0,0,True,0,0,0,Nott'm Forest,0.0,0.0,306,808,31,DEF,0,0.0,0,0
Jonathan Panzo,-8,Man Utd,0,0,0,0,0,2023-04-16T15:30:00Z,0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,40,838,389,0,0,True,0,0,0,Nott'm Forest,0.0,0.0,306,8,31,DEF,0,0.0,0,0
Xande Nascimento da Costa Silva,0,Man Utd,0,0,0,0,0,2023-04-16T15:30:00Z,0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,50,436,390,0,0,True,0,0,0,Nott'm Forest,0.0,0.0,306,0,31,MID,0,0.0,0,0
Sam Surridge,-1016,Man Utd,0,0,0,1,1,2023-04-16T15:30:00Z,0,1.28,2,1.4,0,0,355,0.2,0.0,0.3,0,46,79733,391,0,2,True,25,0,0,Nott'm Forest,0.0,0.0,306,1371,31,FWD,0,0.2,0,0
Richie Laryea,-2,Man Utd,0,0,0,0,0,2023-04-16T15:30:00Z,0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,45,1137,392,0,0,True,0,0,0,Nott'm Forest,0.0,0.0,306,2,31,DEF,0,0.0,0,0
Loïc Mbe Soh,-14,Man Utd,0,0,0,0,0,2023-04-16T15:30:00Z,0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,42,3373,393,0,0,True,0,0,0,Nott'm Forest,0.0,0.0,306,14,31,DEF,0,0.0,0,0
Brennan Johnson,-8423,Man Utd,0,0,0,2,2,2023-04-16T15:30:00Z,0,3.49,2,0.0,0,0,11808,3.0,0.06,0.8,1,57,232327,394,0,1,True,90,0,0,Nott'm Forest,0.0,0.0,306,20231,31,FWD,2,0.3,0,0
Alex Mighten,-2,Man Utd,0,0,0,0,0,2023-04-16T15:30:00Z,0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,49,1124,395,0,0,True,0,0,0,Nott'm Forest,0.0,0.0,306,2,31,MID,0,0.0,0,0
Braian Ojeda Rodríguez,-4,Man Utd,0,0,0,0,0,2023-04-16T15:30:00Z,0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,45,2525,396,0,0,True,0,0,0,Nott'm Forest,0.0,0.0,306,4,31,MID,0,0.0,0,0
Taiwo Awoniyi,-342,Man Utd,0,0,0,1,2,2023-04-16T15:30:00Z,0,2.21,2,3.2,0,0,175,1.0,0.0,1.6,1,56,46510,397,0,4,True,64,0,0,Nott'm Forest,0.0,0.41,306,517,31,FWD,15,2.0,0,0
Dean Henderson,-7260,Man Utd,0,0,0,0,0,2023-04-16T15:30:00Z,0,0.0,2,0.0,0,0,62,0.0,0.0,0.0,0,46,632332,398,0,0,True,0,0,0,Nott'm Forest,0.0,0.0,306,7322,31,GK,0,0.0,0,0
Giulian Biancone,-72,Man Utd,0,0,0,0,0,2023-04-16T15:30:00Z,0,0.0,2,0.0,0,0,8,0.0,0.0,0.0,0,42,3883,399,0,0,True,0,0,0,Nott'm Forest,0.0,0.0,306,80,31,DEF,0,0.0,0,0
Willy Boly,-221,Man Utd,0,0,0,0,0,2023-04-16T15:30:00Z,0,0.0,2,0.0,0,0,20,0.0,0.0,0.0,0,41,15593,474,0,0,True,0,0,0,Nott'm Forest,0.0,0.0,306,241,31,DEF,0,0.0,0,0
Morgan Gibbs-White,-6550,Man Utd,0,0,0,2,2,2023-04-16T15:30:00Z,0,3.43,2,1.4,0,0,1261,2.0,0.58,22.6,1,55,60826,493,0,7,True,87,0,0,Nott'm Forest,0.0,0.0,306,7811,31,MID,2,2.6,0,0
Moussa Niakhaté,-244,Man Utd,0,0,0,2,1,2023-04-16T15:30:00Z,0,3.49,2,6.8,0,0,11,0.3,0.01,0.1,1,43,4879,507,0,8,True,90,0,0,Nott'm Forest,0.0,0.02,306,255,31,DEF,1,0.8,0,0
Omar Richards,-21,Man Utd,0,0,0,0,0,2023-04-16T15:30:00Z,0,0.0,2,0.0,0,0,21,0.0,0.0,0.0,0,44,680,511,0,0,True,0,0,0,Nott'm Forest,0.0,0.0,306,42,31,DEF,0,0.0,0,0
Wayne Hennessey,-962,Man Utd,0,0,0,0,0,2023-04-16T15:30:00Z,0,0.0,2,0.0,0,0,351,0.0,0.0,0.0,0,39,160887,518,0,0,True,0,0,0,Nott'm Forest,0.0,0.0,306,1313,31,GK,0,0.0,0,0
Harry Toffolo,-51,Man Utd,0,0,0,0,0,2023-04-16T15:30:00Z,0,0.0,2,0.0,0,0,80,1.5,0.0,0.0,0,43,8655,523,0,0,True,0,0,0,Nott'm Forest,0.0,0.0,306,131,31,DEF,0,0.0,0,0
Lewis O'Brien,-29,Man Utd,0,0,0,0,0,2023-04-16T15:30:00Z,0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,47,4026,524,0,0,True,0,0,0,Nott'm Forest,0.0,0.0,306,29,31,MID,0,0.0,0,0
Jesse Lingard,-312,Man Utd,0,0,0,0,1,2023-04-16T15:30:00Z,0,0.06,2,0.0,0,0,159,0.2,0.0,0.0,0,54,131989,527,0,3,True,2,0,0,Nott'm Forest,0.0,0.0,306,471,31,MID,0,0.0,0,0
Orel Mangala,-79,Man Utd,0,0,0,1,0,2023-04-16T15:30:00Z,0,1.28,2,0.0,0,0,21,2.0,0.0,0.2,0,49,2495,536,0,-1,True,25,0,1,Nott'm Forest,0.0,0.0,306,100,31,MID,0,0.0,0,0
Oliver Hammond,-6,Man Utd,0,0,0,0,0,2023-04-16T15:30:00Z,0,0.0,2,0.0,0,0,49,0.0,0.0,0.0,0,43,3872,553,0,0,True,0,0,0,Nott'm Forest,0.0,0.0,306,55,31,MID,0,0.0,0,0
Remo Freuler,-166,Man Utd,0,0,0,1,2,2023-04-16T15:30:00Z,0,2.21,2,3.8,0,0,54,1.5,0.04,0.6,1,49,2665,582,0,8,True,64,0,0,Nott'm Forest,0.0,0.0,306,220,31,MID,0,0.4,0,0
Cheikhou Kouyaté,-82,Man Utd,0,0,0,0,0,2023-04-16T15:30:00Z,0,0.0,2,0.0,0,0,27,0.1,0.0,0.0,0,44,11386,583,0,0,True,0,0,0,Nott'm Forest,0.0,0.0,306,109,31,MID,0,0.0,0,0
Emmanuel Dennis,-32,Man Utd,0,0,0,0,1,2023-04-16T15:30:00Z,0,0.21,2,0.2,0,0,320,2.0,0.0,0.0,0,56,12864,585,0,2,True,9,0,0,Nott'm Forest,0.0,0.0,306,352,31,FWD,0,0.0,0,0
Renan Augusto Lodi dos Santos,-2380,Man Utd,0,0,0,2,1,2023-04-16T15:30:00Z,0,3.49,2,17.0,0,0,35,0.1,0.01,1.8,1,43,21740,602,0,16,True,90,0,0,Nott'm Forest,0.0,0.0,306,2415,31,DEF,2,2.1,0,0
Loïc Badé,-7,Man Utd,0,0,0,0,0,2023-04-16T15:30:00Z,0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,45,2313,621,0,0,True,0,0,0,Nott'm Forest,0.0,0.0,306,7,31,DEF,0,0.0,0,0
Serge Aurier,-3789,Man Utd,0,0,0,0,0,2023-04-16T15:30:00Z,0,0.0,2,0.0,0,0,30,0.0,0.0,0.0,0,44,44443,628,0,0,True,0,0,0,Nott'm Forest,0.0,0.0,306,3819,31,DEF,0,0.0,0,0
Dale Taylor,-20,Man Utd,0,0,0,0,0,2023-04-16T15:30:00Z,0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,45,1351,666,0,0,True,0,0,0,Nott'm Forest,0.0,0.0,306,20,31,FWD,0,0.0,0,0
Jordan Smith,-8,Man Utd,0,0,0,0,0,2023-04-16T15:30:00Z,0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,40,524,675,0,0,True,0,0,0,Nott'm Forest,0.0,0.0,306,8,31,GK,0,0.0,0,0
Gustavo Scarpa,-38,Man Utd,0,0,0,0,0,2023-04-16T15:30:00Z,0,0.0,2,0.0,0,0,9,0.1,0.0,0.0,0,47,692,681,0,0,True,0,0,0,Nott'm Forest,0.0,0.0,306,47,31,MID,0,0.0,0,0
Danilo dos Santos de Oliveira,201,Man Utd,0,0,0,2,2,2023-04-16T15:30:00Z,0,3.49,2,26.8,0,0,288,2.5,0.02,1.0,1,45,1142,703,0,11,True,90,0,0,Nott'm Forest,0.0,0.02,306,87,31,MID,2,3.0,0,0
Keylor Navas,-5846,Man Utd,0,0,0,2,2,2023-04-16T15:30:00Z,0,3.49,2,53.0,5,0,1797,1.8,0.0,0.0,1,45,110751,729,0,18,True,90,0,0,Nott'm Forest,0.0,0.0,306,7643,31,GK,0,5.3,0,0
Felipe Augusto de Almeida Monteiro,-464,Man Utd,0,0,0,2,1,2023-04-16T15:30:00Z,0,3.49,2,28.2,0,0,293,1.0,0.19,1.4,1,45,4564,730,0,10,True,90,0,0,Nott'm Forest,0.0,0.23,306,757,31,DEF,9,3.9,0,0
André Ayew,3,Man Utd,0,0,0,0,0,2023-04-16T15:30:00Z,0,0.0,2,0.0,0,0,77,0.5,0.0,0.0,0,50,759,734,0,0,True,0,0,0,Nott'm Forest,0.0,0.0,306,74,31,MID,0,0.0,0,0
George Shelvey,-2,Man Utd,0,0,0,0,0,2023-04-16T15:30:00Z,0,0.0,2,0.0,0,0,52,0.0,0.0,0.0,0,40,246,749,0,0,True,0,0,0,Nott'm Forest,0.0,0.0,306,54,31,GK,0,0.0,0,0
Ainsley Maitland-Niles,56,Crystal Palace,0,0,0,2,2,2023-04-15T14:00:00Z,0,0.81,2,24.4,0,0,85,1.7,0.03,18.9,1,48,4812,21,0,11,True,90,0,0,Southampton,0.0,0.0,307,29,31,MID,0,4.3,0,0
Roméo Lavia,-213,Crystal Palace,0,0,0,2,1,2023-04-15T14:00:00Z,0,0.81,2,13.6,0,0,206,1.0,0.01,1.9,1,45,20099,321,0,9,True,90,0,1,Southampton,0.0,0.03,307,419,31,MID,2,1.8,0,0
Theo Walcott,1325,Crystal Palace,0,0,0,1,2,2023-04-15T14:00:00Z,0,0.51,2,8.8,0,0,1595,3.7,0.2,45.9,1,48,5305,400,0,6,True,61,0,0,Southampton,0.0,0.09,307,270,31,MID,10,6.5,0,0
Alex McCarthy,-24,Crystal Palace,0,0,0,0,0,2023-04-15T14:00:00Z,0,0.0,2,0.0,0,0,96,-0.5,0.0,0.0,0,43,16486,401,0,0,True,0,0,0,Southampton,0.0,0.0,307,120,31,GK,0,0.0,0,0
Oriol Romeu,-4,Crystal Palace,0,0,0,0,0,2023-04-15T14:00:00Z,0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,48,3249,402,0,0,True,0,0,0,Southampton,0.0,0.0,307,4,31,MID,0,0.0,0,0
Nathan Redmond,-5,Crystal Palace,0,0,0,0,0,2023-04-15T14:00:00Z,0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,53,2822,403,0,0,True,0,0,0,Southampton,0.0,0.0,307,5,31,MID,0,0.0,0,0
Stuart Armstrong,27,Crystal Palace,0,0,0,0,1,2023-04-15T14:00:00Z,0,0.27,2,1.6,0,0,88,1.0,0.01,0.9,0,47,7338,405,0,0,True,10,0,0,Southampton,0.0,0.0,307,61,31,MID,0,0.3,0,0
Mohamed Elyounoussi,161,Crystal Palace,0,0,0,0,0,2023-04-15T14:00:00Z,0,0.0,2,0.0,0,0,268,0.7,0.0,0.0,0,51,6572,406,0,0,True,0,0,0,Southampton,0.0,0.0,307,107,31,MID,0,0.0,0,0
James Ward-Prowse,16559,Crystal Palace,0,0,0,2,2,2023-04-15T14:00:00Z,0,0.81,2,12.2,0,0,35940,3.5,0.05,4.9,1,63,667678,407,0,12,True,90,0,0,Southampton,0.0,0.0,307,19381,31,MID,2,1.9,0,0
Adam Armstrong,-151,Crystal Palace,0,0,0,0,0,2023-04-15T14:00:00Z,0,0.0,2,0.0,0,0,1201,-0.5,0.0,0.0,0,53,80553,408,0,0,True,0,0,0,Southampton,0.0,0.0,307,1352,31,FWD,0,0.0,0,0
Kyle Walker-Peters,2536,Crystal Palace,0,0,0,2,1,2023-04-15T14:00:00Z,0,0.81,2,9.0,0,0,3685,0.5,0.14,4.2,1,44,76036,409,0,12,True,90,0,0,Southampton,0.0,0.0,307,1149,31,DEF,4,1.7,0,0
Jan Bednarek,780,Crystal Palace,0,0,0,2,0,2023-04-15T14:00:00Z,0,0.81,2,18.6,0,0,1411,0.0,0.01,0.6,1,42,26959,410,0,11,True,90,0,1,Southampton,0.0,0.0,307,631,31,DEF,0,1.9,0,0
Che Adams,-6835,Crystal Palace,0,0,0,0,0,2023-04-15T14:00:00Z,0,0.0,2,0.0,0,0,252,0.0,0.0,0.0,0,61,100314,411,0,0,True,0,0,0,Southampton,0.0,0.0,307,7087,31,FWD,0,0.0,0,0
Nathan Tella,0,Crystal Palace,0,0,0,0,0,2023-04-15T14:00:00Z,0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,50,211,412,0,0,True,0,0,0,Southampton,0.0,0.0,307,0,31,MID,0,0.0,0,0
Lyanco Silveira Neves Vojnovic,-2,Crystal Palace,0,0,0,0,0,2023-04-15T14:00:00Z,0,0.0,2,0.0,0,0,38,-0.5,0.0,0.0,0,44,5107,413,0,0,True,0,0,0,Southampton,0.0,0.0,307,40,31,DEF,0,0.0,0,0
Yan Valery,-116,Crystal Palace,0,0,0,0,0,2023-04-15T14:00:00Z,0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,40,31327,414,0,0,True,0,0,0,Southampton,0.0,0.0,307,116,31,DEF,0,0.0,0,0
Will Smallbone,-3,Crystal Palace,0,0,0,0,0,2023-04-15T14:00:00Z,0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,45,741,415,0,0,True,0,0,0,Southampton,0.0,0.0,307,3,31,MID,0,0.0,0,0
Ibrahima Diallo,14,Crystal Palace,0,0,0,0,0,2023-04-15T14:00:00Z,0,0.0,2,0.0,0,0,328,-0.3,0.0,0.0,0,42,35913,416,0,0,True,0,0,0,Southampton,0.0,0.0,307,314,31,MID,0,0.0,0,0
Romain Perraud,1694,Crystal Palace,0,0,0,0,0,2023-04-15T14:00:00Z,0,0.0,2,0.0,0,0,5528,0.5,0.0,0.0,0,41,80400,417,0,0,True,0,0,0,Southampton,0.0,0.0,307,3834,31,DEF,0,0.0,0,0
Moussa Djenepo,69,Crystal Palace,0,0,0,1,1,2023-04-15T14:00:00Z,0,0.29,2,3.2,0,0,109,0.7,0.02,10.8,0,50,7109,418,0,4,True,28,0,0,Southampton,0.0,0.0,307,40,31,MID,4,1.8,0,0
Tino Livramento,-19,Crystal Palace,0,0,0,0,0,2023-04-15T14:00:00Z,0,0.0,2,0.0,0,0,53,-0.1,0.0,0.0,0,44,1337,419,0,0,True,0,0,0,Southampton,0.0,0.0,307,72,31,DEF,0,0.0,0,0
Mohammed Salisu,-571,Crystal Palace,0,0,0,0,0,2023-04-15T14:00:00Z,0,0.0,2,0.0,0,0,42,0.0,0.0,0.0,0,43,17647,420,0,0,True,0,0,0,Southampton,0.0,0.0,307,613,31,DEF,0,0.0,0,0
Mateusz Lis,-47,Crystal Palace,0,0,0,0,0,2023-04-15T14:00:00Z,0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,40,14683,421,0,0,True,0,0,0,Southampton,0.0,0.0,307,47,31,GK,0,0.0,0,0
