name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team
Armel Bella-Kotchap,DEF,Southampton,0.5,0,0,8,0,10.0,423,0.00057,0.00057,0.0,1.5336,173,2,0,2.5,10.6,2022-12-31T15:00:00Z,90,0,0,0,0,18,0,17845,1,1,2,4.0,1,-299,295,594,45,False,0,Fulham
Ainsley Maitland-Niles,MID,Southampton,1.5,0,0,12,0,1.3,21,0.03155,0.03155,0.0,0.7452,173,2,0,1.4,13.0,2022-12-31T15:00:00Z,89,0,0,0,0,18,0,4800,1,1,2,0.0,2,-31,44,75,48,False,0,Fulham
James Milner,MID,Liverpool,0.0,0,0,0,0,0.0,274,0.0,0.0,0.0,0.0,174,0,0,0.0,0.0,2022-12-30T20:00:00Z,0,0,0,0,0,18,0,72909,0,1,2,0.0,0,-3021,95,3116,44,True,0,Leicester
Keane Lewis-Potter,MID,Brentford,0.0,0,0,0,0,0.0,515,0.0,0.0,0.0,0.0,179,0,0,0.0,0.0,2022-12-30T19:45:00Z,0,0,0,0,0,18,0,5437,0,2,0,0.0,0,-43,45,88,52,False,0,West Ham
Kevin De Bruyne,MID,Man City,2.5,0,0,13,0,76.3,301,0.2874,0.5182,0.2308,0.0857,175,1,0,13.6,15.8,2022-12-31T15:00:00Z,90,0,0,0,0,18,0,4235796,1,1,1,44.0,1,-130299,23161,153460,126,True,1,Everton
Sepp van den Berg,DEF,Liverpool,0.0,0,0,0,0,0.0,500,0.0,0.0,0.0,0.0,174,0,0,0.0,0.0,2022-12-30T20:00:00Z,0,0,0,0,0,18,0,16244,0,1,2,0.0,0,-152,0,152,40,True,0,Leicester
Joe Gelhardt,FWD,Leeds,1.0,0,0,3,0,0.0,242,0.0,0.0512,0.0512,0.0588,176,0,0,2.0,2.0,2022-12-31T15:00:00Z,8,0,0,0,0,18,0,29838,0,0,0,18.0,1,165,1536,1371,51,False,0,Newcastle
Diego Carlos Santos Silva,DEF,Aston Villa,0.0,0,0,0,0,0.0,50,0.0,0.0,0.0,0.0,178,0,0,0.0,0.0,2023-01-01T14:00:00Z,0,0,0,0,0,18,0,22306,0,2,0,0.0,0,-126,45,171,47,False,0,Spurs
Lucas Rodrigues Moura da Silva,MID,Spurs,0.1,0,0,0,0,0.0,431,0.0,0.0,0.0,0.0,178,0,0,0.0,0.0,2023-01-01T14:00:00Z,0,0,0,0,0,18,0,16980,0,2,0,0.0,0,-376,22,398,58,True,0,Aston Villa
Ben Mee,DEF,Brentford,3.5,0,0,25,1,0.8,526,0.00434,0.00434,0.0,1.2417,179,0,0,1.8,17.6,2022-12-30T19:45:00Z,90,0,0,0,0,18,0,603907,1,2,0,0.0,6,5403,28413,23010,46,False,0,West Ham
Mateo Joseph Fernández,FWD,Leeds,0.0,0,0,0,0,0.0,659,0.0,0.0,0.0,0.0,176,0,0,0.0,0.0,2022-12-31T15:00:00Z,0,0,0,0,0,18,0,2049,0,0,0,0.0,0,13,216,203,45,False,0,Newcastle
Marcus Oliveira Alencar,MID,Arsenal,0.5,0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,172,0,0,0.0,0.0,2022-12-31T17:30:00Z,0,0,0,0,0,18,0,8552,0,4,2,0.0,0,-67,142,209,46,False,0,Brighton
Daniel James,MID,Fulham,1.0,0,0,3,0,0.8,231,0.0014,0.0014,0.0,0.0865,173,0,0,0.9,4.4,2022-12-31T15:00:00Z,28,0,0,0,0,18,0,17536,0,1,2,4.0,1,-453,627,1080,60,True,0,Southampton
João Cancelo,DEF,Man City,1.5,0,0,0,0,0.0,306,0.0,0.0,0.0,0.0,175,0,0,0.0,0.0,2022-12-31T15:00:00Z,0,0,0,0,0,18,0,5607218,0,1,1,0.0,0,-79469,36589,116058,74,True,0,Everton
Bruno Fernandes,MID,Man Utd,4.5,1,0,21,1,51.0,333,0.15767,0.46277,0.3051,0.5379,180,0,0,11.7,34.4,2022-12-31T12:30:00Z,90,0,0,0,0,18,0,359396,1,1,0,32.0,6,-11325,15526,26851,98,False,0,Wolves
Tyler Adams,MID,Leeds,1.5,0,0,14,1,23.3,506,0.02813,0.02813,0.0,2.0081,176,0,0,5.0,26.2,2022-12-31T15:00:00Z,90,0,0,0,0,18,0,16275,1,0,0,0.0,3,24,328,304,49,False,0,Newcastle
Ciaran Clark,DEF,Newcastle,0.0,0,0,0,0,0.0,352,0.0,0.0,0.0,0.0,176,0,0,0.0,0.0,2022-12-31T15:00:00Z,0,0,0,0,0,18,0,215,0,0,0,0.0,0,0,0,0,45,True,0,Leeds
Owen Bevan,DEF,Bournemouth,0.0,0,0,0,0,0.0,598,0.0,0.0,0.0,0.0,171,0,0,0.0,0.0,2022-12-31T15:00:00Z,0,0,0,0,0,18,0,3945,0,2,0,0.0,0,-41,0,41,40,True,0,Crystal Palace
Mark Travers,GK,Bournemouth,2.0,0,0,17,0,0.0,72,0.00063,0.00063,0.0,1.4943,171,2,0,2.9,29.2,2022-12-31T15:00:00Z,90,0,0,0,0,18,4,52501,1,2,0,0.0,2,1836,3878,2042,43,True,0,Crystal Palace
Jordan Zemura,DEF,Bournemouth,1.0,0,0,3,0,1.0,76,0.01158,0.01158,0.0,0.8752,171,2,0,0.9,7.6,2022-12-31T15:00:00Z,69,0,0,0,0,18,0,18383,1,2,0,0.0,1,983,1614,631,44,True,0,Crystal Palace
Rob Holding,DEF,Arsenal,1.0,0,0,3,0,0.0,5,0.0,0.0,0.0,0.1405,172,0,0,0.1,1.0,2022-12-31T17:30:00Z,3,0,0,0,0,18,0,12284,0,4,2,0.0,1,-146,115,261,42,False,0,Brighton
Ivan Toney,FWD,Brentford,8.5,1,3,43,1,26.3,80,0.17975,0.90595,0.7262,1.2066,179,0,1,14.3,60.6,2022-12-30T19:45:00Z,90,0,0,0,0,18,0,2743492,1,2,0,56.0,12,240170,325610,85440,75,False,0,West Ham
Pontus Jansson,DEF,Brentford,0.5,0,0,3,0,0.1,78,3e-05,3e-05,0.0,0.0351,179,0,0,0.0,0.0,2022-12-30T19:45:00Z,1,0,0,0,0,18,0,44542,0,2,0,0.0,1,-126,520,646,42,False,0,West Ham
Marvelous Nakamba,MID,Aston Villa,-0.5,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,178,0,0,0.0,0.0,2023-01-01T14:00:00Z,0,0,0,0,0,18,0,15964,0,2,0,0.0,0,-235,124,359,43,False,0,Spurs
Nampalys Mendy,MID,Leicester,-1.0,0,0,0,0,0.0,252,0.0,0.0,0.0,0.0,174,0,0,0.0,0.0,2022-12-30T20:00:00Z,0,0,0,0,0,18,0,48716,0,1,2,0.0,0,-595,427,1022,43,False,0,Liverpool
Fábio Ferreira Vieira,MID,Arsenal,1.0,0,0,0,0,0.0,25,0.0,0.0,0.0,0.0,172,0,0,0.0,0.0,2022-12-31T17:30:00Z,0,0,0,0,0,18,0,15337,0,4,2,0.0,0,-485,118,603,57,False,0,Brighton
Matthew Cox,GK,Brentford,0.0,0,0,0,0,0.0,633,0.0,0.0,0.0,0.0,179,0,0,0.0,0.0,2022-12-30T19:45:00Z,0,0,0,0,0,18,0,4220,0,2,0,0.0,0,-134,214,348,40,False,0,West Ham
Dale Taylor,FWD,Nott'm Forest,-1.0,0,0,0,0,0.0,666,0.0,0.0,0.0,0.0,177,0,0,0.0,0.0,2023-01-01T16:30:00Z,0,0,0,0,0,18,0,2260,0,1,1,0.0,0,160,422,262,45,True,0,Chelsea
Ryan Fredericks,DEF,Bournemouth,0.0,0,0,0,0,0.0,59,0.0,0.0,0.0,0.0,171,0,0,0.0,0.0,2022-12-31T15:00:00Z,0,0,0,0,0,18,0,3150,0,2,0,0.0,0,-81,75,156,44,True,0,Crystal Palace
Stanley Mills,MID,Everton,-1.0,0,0,0,0,0.0,560,0.0,0.0,0.0,0.0,175,0,0,0.0,0.0,2022-12-31T15:00:00Z,0,0,0,0,0,18,0,3236,0,1,1,0.0,0,-92,52,144,44,False,0,Man City
Cheikhou Kouyaté,MID,Nott'm Forest,0.0,0,0,0,0,0.0,583,0.0,0.0,0.0,0.0,177,0,0,0.0,0.0,2023-01-01T16:30:00Z,0,0,0,0,0,18,0,14788,0,1,1,0.0,0,-1246,21,1267,45,True,0,Chelsea
Kurt Zouma,DEF,West Ham,0.0,0,0,0,0,0.0,461,0.0,0.0,0.0,0.0,179,0,0,0.0,0.0,2022-12-30T19:45:00Z,0,0,0,0,0,18,0,142366,0,2,0,0.0,0,-15077,312,15389,45,True,0,Brentford
Luke Mbete-Tabu,DEF,Man City,0.0,0,0,0,0,0.0,320,0.0,0.0,0.0,0.0,175,0,0,0.0,0.0,2022-12-31T15:00:00Z,0,0,0,0,0,18,0,14191,0,1,1,0.0,0,-165,0,165,39,True,0,Everton
Armstrong Oko-Flex,MID,West Ham,0.0,0,0,0,0,0.0,572,0.0,0.0,0.0,0.0,179,0,0,0.0,0.0,2022-12-30T19:45:00Z,0,0,0,0,0,18,0,3278,0,2,0,0.0,0,-36,0,36,44,True,0,Brentford
Taiwo Awoniyi,FWD,Nott'm Forest,1.0,0,0,9,0,21.8,397,0.06404,0.30634,0.2423,0.9406,177,1,0,6.6,17.4,2023-01-01T16:30:00Z,87,0,0,0,0,18,0,67005,1,1,1,27.0,2,-3162,1512,4674,57,True,0,Chelsea
Harry Winks,MID,Spurs,0.0,0,0,0,0,0.0,434,0.0,0.0,0.0,0.0,178,0,0,0.0,0.0,2023-01-01T14:00:00Z,0,0,0,0,0,18,0,71378,0,2,0,0.0,0,-1242,0,1242,44,True,0,Aston Villa
Levi Colwill,DEF,Brighton,0.5,0,0,15,0,4.5,559,0.02041,0.02041,0.0,2.8794,172,4,0,1.8,13.0,2022-12-31T17:30:00Z,90,0,0,0,0,18,0,8108,1,4,2,0.0,0,329,539,210,44,True,0,Arsenal
Kofi Balmer,DEF,Crystal Palace,0.0,0,0,0,0,0.0,642,0.0,0.0,0.0,0.0,171,0,0,0.0,0.0,2022-12-31T15:00:00Z,0,0,0,0,0,18,0,4325,0,2,0,0.0,0,105,397,292,40,False,0,Bournemouth
Ricardo Pereira,DEF,Leicester,0.0,0,0,0,0,0.0,256,0.0,0.0,0.0,0.0,174,0,0,0.0,0.0,2022-12-30T20:00:00Z,0,0,0,0,0,18,0,2317,0,1,2,0.0,0,-3,19,22,43,False,0,Liverpool
Moussa Djenepo,MID,Southampton,0.5,0,0,0,0,0.0,418,0.0,0.0,0.0,0.0,173,0,0,0.0,0.0,2022-12-31T15:00:00Z,0,0,0,0,0,18,0,7216,0,1,2,0.0,0,-77,67,144,50,False,0,Fulham
Morgan Gibbs-White,MID,Nott'm Forest,0.0,0,0,9,0,35.1,493,0.21842,0.41342,0.195,0.9406,177,1,0,9.3,11.8,2023-01-01T16:30:00Z,90,0,0,0,0,18,0,29585,1,1,1,46.0,2,-4005,132,4137,55,True,0,Chelsea
Mads Bidstrup,MID,Brentford,0.0,0,0,0,0,0.0,99,0.0,0.0,0.0,0.0,179,0,0,0.0,0.0,2022-12-30T19:45:00Z,0,0,0,0,0,18,0,101,0,2,0,0.0,0,-2,0,2,45,False,0,West Ham
Loïc Badé,DEF,Nott'm Forest,-1.0,0,0,0,0,0.0,621,0.0,0.0,0.0,0.0,177,0,0,0.0,0.0,2023-01-01T16:30:00Z,0,0,0,0,0,18,0,2793,0,1,1,0.0,0,12,109,97,45,True,0,Chelsea
Ryan Christie,MID,Bournemouth,1.0,0,0,3,0,0.3,69,0.00208,0.00208,0.0,0.619,171,0,0,0.4,0.0,2022-12-31T15:00:00Z,10,0,0,0,0,18,0,5584,0,2,0,4.0,1,-12,141,153,53,True,0,Crystal Palace
Pervis Estupiñán,DEF,Brighton,0.5,0,0,11,0,7.2,586,0.01171,0.01171,0.0,2.8794,172,4,0,2.4,14.8,2022-12-31T17:30:00Z,90,0,0,0,0,18,0,82293,1,4,2,2.0,0,-611,4616,5227,45,True,0,Arsenal
Carney Chukwuemeka,MID,Chelsea,1.5,0,0,3,0,0.0,48,7e-05,7e-05,0.0,0.0,177,0,0,0.0,0.2,2023-01-01T16:30:00Z,3,0,0,0,0,18,0,41700,0,1,1,0.0,1,-897,168,1065,43,False,0,Nott'm Forest
Matty Cash,DEF,Aston Villa,0.0,0,0,8,0,2.9,43,0.04512,0.04512,0.0,0.1814,178,0,0,0.7,4.4,2023-01-01T14:00:00Z,24,0,0,0,0,18,0,412174,0,2,0,0.0,1,-5070,3558,8628,46,False,0,Spurs
Bernardo Silva,MID,Man City,1.5,0,0,7,0,16.0,311,0.30918,0.30918,0.0,0.0857,175,1,0,3.5,11.4,2022-12-31T15:00:00Z,86,0,0,0,0,18,0,765632,1,1,1,8.0,1,-42799,6075,48874,69,True,1,Everton
Javier Manquillo Gaitán,DEF,Newcastle,0.0,0,0,0,0,0.0,363,0.0,0.0,0.0,0.0,176,0,0,0.0,0.0,2022-12-31T15:00:00Z,0,0,0,0,0,18,0,6150,0,0,0,0.0,0,-52,109,161,42,True,0,Leeds
Bertrand Traoré,MID,Aston Villa,0.0,0,0,0,0,0.0,34,0.0,0.0,0.0,0.0,178,0,0,0.0,0.0,2023-01-01T14:00:00Z,0,0,0,0,0,18,0,5786,0,2,0,0.0,0,-48,0,48,49,False,0,Spurs
Bobby Clark,MID,Liverpool,1.0,0,0,0,0,0.0,584,0.0,0.0,0.0,0.0,174,0,0,0.0,0.0,2022-12-30T20:00:00Z,0,0,0,0,0,18,0,1303,0,1,2,0.0,0,5,45,40,45,True,0,Leicester
Raphaël Varane,DEF,Man Utd,6.0,0,0,28,1,1.4,329,0.10105,0.10105,0.0,0.6749,180,0,0,3.7,33.4,2022-12-31T12:30:00Z,90,0,0,0,0,18,0,254974,1,1,0,2.0,6,22981,26311,3330,48,False,0,Wolves
Cody Drameh,DEF,Leeds,0.0,0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,176,0,0,0.0,0.0,2022-12-31T15:00:00Z,0,0,0,0,0,18,0,16866,0,0,0,0.0,0,-115,130,245,40,False,0,Newcastle
Vitalii Mykolenko,DEF,Everton,0.5,0,0,11,0,0.8,194,0.00296,0.00296,0.0,2.0391,175,1,0,1.9,16.0,2022-12-31T15:00:00Z,90,0,0,0,0,18,0,92427,1,1,1,2.0,2,-11771,1249,13020,45,False,0,Man City
Kyle Walker,DEF,Man City,1.0,0,0,0,0,0.0,299,0.0,0.0,0.0,0.0,175,0,0,0.0,0.0,2022-12-31T15:00:00Z,0,0,0,0,0,18,0,488254,0,1,1,0.0,0,5207,17775,12568,48,True,0,Everton
Scott Carson,GK,Man City,1.0,0,0,0,0,0.0,502,0.0,0.0,0.0,0.0,175,0,0,0.0,0.0,2022-12-31T15:00:00Z,0,0,0,0,0,18,0,41986,0,1,1,0.0,0,2186,3682,1496,38,True,0,Everton
Dominic Solanke,FWD,Bournemouth,1.5,0,0,-4,0,11.5,66,0.01034,0.19674,0.1864,1.4943,171,2,0,6.1,8.8,2022-12-31T15:00:00Z,90,0,0,0,0,18,0,575014,1,2,0,41.0,1,-38575,32526,71101,58,True,1,Crystal Palace
Vitaly Janelt,MID,Brentford,4.5,0,0,8,0,5.3,86,0.02932,0.02932,0.0,0.428,179,0,0,1.6,6.6,2022-12-30T19:45:00Z,31,0,0,0,0,18,0,15473,0,2,0,4.0,1,1945,2589,644,55,False,0,West Ham
Robert Sánchez,GK,Brighton,4.5,0,0,17,0,0.0,113,0.00022,0.00022,0.0,2.8794,172,4,0,3.0,30.0,2022-12-31T17:30:00Z,90,0,0,0,0,18,3,1287432,1,4,2,0.0,1,-3987,24205,28192,46,True,0,Arsenal
Edouard Mendy,GK,Chelsea,0.5,0,0,0,0,0.0,147,0.0,0.0,0.0,0.0,177,0,0,0.0,0.0,2023-01-01T16:30:00Z,0,0,0,0,0,18,0,820600,0,1,1,0.0,0,-39037,3621,42658,48,False,0,Nott'm Forest
Luke Ayling,DEF,Leeds,3.0,0,0,14,1,0.2,222,0.00164,0.00164,0.0,1.9319,176,0,0,0.2,2.0,2022-12-31T15:00:00Z,69,0,0,0,0,18,0,9599,1,0,0,0.0,5,50,493,443,45,False,1,Newcastle
Eric Bailly,DEF,Man Utd,0.0,0,0,0,0,0.0,339,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,2022-12-31T12:30:00Z,0,0,0,0,0,18,0,42194,0,1,0,0.0,0,-646,0,646,40,False,0,Wolves
Hugo Bueno,DEF,Wolves,3.5,0,0,17,1,15.1,558,0.02256,0.02256,0.0,1.6346,180,0,0,2.0,2.4,2022-12-31T12:30:00Z,72,0,0,0,0,18,0,611465,1,1,0,2.0,6,12973,25604,12631,39,True,0,Man Utd
Lewis Warrington,MID,Everton,0.0,0,0,0,0,0.0,561,0.0,0.0,0.0,0.0,175,0,0,0.0,0.0,2022-12-31T15:00:00Z,0,0,0,0,0,18,0,7558,0,1,1,0.0,0,-161,0,161,44,False,0,Man City
Pierre-Emile Højbjerg,MID,Spurs,6.5,0,0,12,0,15.2,433,0.0515,0.0515,0.0,0.8178,178,2,0,3.6,18.8,2023-01-01T14:00:00Z,87,0,0,0,0,18,0,278253,1,2,0,2.0,2,31297,38150,6853,55,True,0,Aston Villa
Kaden Rodney,MID,Crystal Palace,0.0,0,0,0,0,0.0,601,0.0,0.0,0.0,0.0,171,0,0,0.0,0.0,2022-12-31T15:00:00Z,0,0,0,0,0,18,0,1884,0,2,0,0.0,0,-9,39,48,45,False,0,Bournemouth
Jesurun Rak-Sakyi,MID,Crystal Palace,0.0,0,0,0,0,0.0,172,0.0,0.0,0.0,0.0,171,0,0,0.0,0.0,2022-12-31T15:00:00Z,0,0,0,0,0,18,0,1188,0,2,0,0.0,0,-20,0,20,45,False,0,Bournemouth
Jairo Riedewald,MID,Crystal Palace,0.5,0,0,0,0,0.0,164,0.0,0.0,0.0,0.0,171,0,0,0.0,0.0,2022-12-31T15:00:00Z,0,0,0,0,0,18,0,5473,0,2,0,0.0,0,67,234,167,43,False,0,Bournemouth
Declan Rice,MID,West Ham,2.0,0,0,12,0,15.4,467,0.11207,0.12887,0.0168,1.6274,179,2,0,3.0,14.0,2022-12-30T19:45:00Z,90,0,0,0,0,18,0,390615,1,2,0,1.0,2,-6155,5377,11532,48,True,0,Brentford
Daniel Amartey,DEF,Leicester,0.0,0,0,15,0,0.3,257,0.00147,0.00147,0.0,2.1245,174,2,0,2.6,25.4,2022-12-30T20:00:00Z,90,0,0,0,0,18,0,122850,1,1,2,0.0,1,-2779,5907,8686,43,False,0,Liverpool
Anthony Gordon,MID,Everton,0.0,0,0,0,0,0.0,195,0.0,0.0,0.0,0.0,175,0,0,0.0,0.0,2022-12-31T15:00:00Z,0,0,0,0,0,18,0,150769,0,1,1,0.0,0,-10598,1164,11762,53,False,0,Man City
David Raya,GK,Brentford,6.0,0,2,32,1,0.0,81,0.00097,0.00097,0.0,1.2417,179,0,0,3.8,37.6,2022-12-30T19:45:00Z,90,0,0,0,0,18,5,729165,1,2,0,0.0,9,-2327,17042,19369,46,False,0,West Ham
Dane Scarlett,FWD,Spurs,0.0,0,0,0,0,0.0,447,0.0,0.0,0.0,0.0,178,0,0,0.0,0.0,2023-01-01T14:00:00Z,0,0,0,0,0,18,0,3724,0,2,0,0.0,0,-29,0,29,45,True,0,Aston Villa
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,510,0.0,0.0,0.0,0.0,179,0,0,0.0,0.0,2022-12-30T19:45:00Z,0,0,0,0,0,18,0,24197,0,2,0,0.0,0,-501,38,539,49,False,0,West Ham
Rúben Nascimento Vinagre,DEF,Everton,-1.0,0,0,0,0,0.0,531,0.0,0.0,0.0,0.0,175,0,0,0.0,0.0,2022-12-31T15:00:00Z,0,0,0,0,0,18,0,5214,0,1,1,0.0,0,-46,25,71,43,False,0,Man City
Sammy Braybrooke,MID,Leicester,-1.0,0,0,0,0,0.0,639,0.0,0.0,0.0,0.0,174,0,0,0.0,0.0,2022-12-30T20:00:00Z,0,0,0,0,0,18,0,515,0,1,2,0.0,0,20,75,55,45,False,0,Liverpool
Solly March,MID,Brighton,6.5,0,0,1,0,16.9,107,0.22324,0.26294,0.0397,2.8794,172,4,0,3.0,1.0,2022-12-31T17:30:00Z,75,0,0,0,0,18,0,72433,1,4,2,12.0,1,22070,25587,3517,50,True,1,Arsenal
Dwight Gayle,FWD,Newcastle,0.0,0,0,0,0,0.0,361,0.0,0.0,0.0,0.0,176,0,0,0.0,0.0,2022-12-31T15:00:00Z,0,0,0,0,0,18,0,5882,0,0,0,0.0,0,-72,0,72,45,True,0,Leeds
Brenden Aaronson,MID,Leeds,2.5,0,0,4,1,11.8,246,0.00885,0.18265,0.1738,2.0081,176,0,0,3.5,3.0,2022-12-31T15:00:00Z,90,0,0,0,0,18,0,90766,1,0,0,20.0,3,-2409,914,3323,55,False,0,Newcastle
Danny Ward,GK,Leicester,1.0,0,1,20,0,0.0,254,0.00014,0.00014,0.0,2.1245,174,2,0,3.9,38.6,2022-12-30T20:00:00Z,90,0,0,0,0,18,5,3466571,1,1,2,0.0,3,-25652,24355,50007,41,False,0,Liverpool
Joachim Andersen,DEF,Crystal Palace,3.0,0,0,24,1,0.4,165,0.00763,0.00763,0.0,0.5581,171,0,0,2.2,18.0,2022-12-31T15:00:00Z,90,0,0,0,0,18,0,271309,1,2,0,4.0,5,-7070,5427,12497,45,False,1,Bournemouth
Kjell Scherpen,GK,Brighton,0.0,0,0,0,0,0.0,542,0.0,0.0,0.0,0.0,172,0,0,0.0,0.0,2022-12-31T17:30:00Z,0,0,0,0,0,18,0,5070,0,4,2,0.0,0,-40,0,40,40,True,0,Arsenal
Jack Stephens,DEF,Bournemouth,0.0,0,0,0,0,0.0,404,0.0,0.0,0.0,0.0,171,0,0,0.0,0.0,2022-12-31T15:00:00Z,0,0,0,0,0,18,0,5221,0,2,0,0.0,0,-109,50,159,43,True,0,Crystal Palace
James McArthur,MID,Crystal Palace,0.0,0,0,0,0,0.0,154,0.0,0.0,0.0,0.0,171,0,0,0.0,0.0,2022-12-31T15:00:00Z,0,0,0,0,0,18,0,527,0,2,0,0.0,0,9,21,12,48,False,0,Bournemouth
Wilfred Ndidi,MID,Leicester,0.0,0,0,4,0,0.6,265,0.00084,0.04834,0.0475,1.5304,174,2,0,2.9,10.4,2022-12-30T20:00:00Z,58,0,0,0,0,18,0,23514,1,1,2,18.0,1,-129,176,305,48,False,0,Liverpool
Ederson Santana de Moraes,GK,Man City,3.0,0,0,8,0,0.1,307,8e-05,8e-05,0.0,0.0857,175,1,0,0.2,2.2,2022-12-31T15:00:00Z,90,0,0,0,0,18,0,1492039,1,1,1,0.0,2,-3883,17572,21455,54,True,0,Everton
Angelo Ogbonna,DEF,West Ham,0.5,0,0,15,0,10.9,456,0.05717,0.19347,0.1363,1.6274,179,2,0,3.3,11.6,2022-12-30T19:45:00Z,90,0,0,0,0,18,0,7262,1,2,0,10.0,1,-44,85,129,44,True,0,Brentford
Jarrod Bowen,MID,West Ham,3.0,0,0,10,0,56.1,465,0.25289,0.52899,0.2761,1.6274,179,2,0,13.0,12.8,2022-12-30T19:45:00Z,90,0,0,0,0,18,0,273239,1,2,0,61.0,2,3506,13675,10169,80,True,0,Brentford
Matija Šarkić,GK,Wolves,0.0,0,0,0,0,0.0,492,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,2022-12-31T12:30:00Z,0,0,0,0,0,18,0,223775,0,1,0,0.0,0,1211,4325,3114,39,True,0,Man Utd
Malang Sarr,DEF,Chelsea,0.0,0,0,0,0,0.0,143,0.0,0.0,0.0,0.0,177,0,0,0.0,0.0,2023-01-01T16:30:00Z,0,0,0,0,0,18,0,3774,0,1,1,0.0,0,-18,0,18,50,False,0,Nott'm Forest
Anthony Knockaert,MID,Fulham,0.0,0,0,0,0,0.0,202,0.0,0.0,0.0,0.0,173,0,0,0.0,0.0,2022-12-31T15:00:00Z,0,0,0,0,0,18,0,2208,0,1,2,0.0,0,-28,0,28,47,True,0,Southampton
Lewis Payne,MID,Southampton,0.0,0,0,0,0,0.0,647,0.0,0.0,0.0,0.0,173,0,0,0.0,0.0,2022-12-31T15:00:00Z,0,0,0,0,0,18,0,292,0,1,2,0.0,0,9,31,22,45,False,0,Fulham
Joe Rodon,DEF,Spurs,0.0,0,0,0,0,0.0,442,0.0,0.0,0.0,0.0,178,0,0,0.0,0.0,2023-01-01T14:00:00Z,0,0,0,0,0,18,0,4046,0,2,0,0.0,0,-43,0,43,40,True,0,Aston Villa
Anthony Martial,FWD,Man Utd,4.0,0,0,1,1,13.3,345,0.31389,0.94049,0.6266,0.4318,180,0,0,4.9,0.8,2022-12-31T12:30:00Z,80,0,0,0,0,18,0,633884,1,1,0,35.0,2,35405,75530,40125,67,False,0,Wolves
Ben Davies,DEF,Liverpool,0.0,0,0,0,0,0.0,499,0.0,0.0,0.0,0.0,174,0,0,0.0,0.0,2022-12-30T20:00:00Z,0,0,0,0,0,18,0,474,0,1,2,0.0,0,-3,0,3,40,True,0,Leicester
Jan Bednarek,DEF,Aston Villa,0.0,0,0,3,0,0.1,410,0.00097,0.00097,0.0,0.023,178,0,0,0.7,6.4,2023-01-01T14:00:00Z,8,0,0,0,0,18,0,21165,0,2,0,0.0,1,-269,90,359,42,False,0,Spurs
Bryan Mbeumo,FWD,Brentford,1.0,0,0,5,0,2.3,95,0.04848,0.07558,0.0271,0.8137,179,0,0,1.6,7.0,2022-12-30T19:45:00Z,58,0,0,0,0,18,0,195940,1,2,0,7.0,1,-6536,10770,17306,58,False,0,West Ham
Naby Keita,MID,Liverpool,2.0,0,0,4,0,21.1,287,0.0234,0.0478,0.0244,0.034,174,0,0,2.8,3.4,2022-12-30T20:00:00Z,28,0,0,0,0,18,0,4887,0,1,2,3.0,1,75,232,157,47,True,0,Leicester
Archie Gray,MID,Leeds,0.0,0,0,0,0,0.0,565,0.0,0.0,0.0,0.0,176,0,0,0.0,0.0,2022-12-31T15:00:00Z,0,0,0,0,0,18,0,4309,0,0,0,0.0,0,-48,14,62,45,False,0,Newcastle
Amadou Onana,MID,Everton,0.5,0,0,4,0,1.0,577,0.01265,0.03075,0.0181,2.0391,175,1,0,1.8,9.4,2022-12-31T15:00:00Z,90,0,0,0,0,18,0,15561,1,1,1,8.0,1,-636,231,867,48,False,1,Man City
Andrew Moran,MID,Brighton,-0.5,0,0,0,0,0.0,651,0.0,0.0,0.0,0.0,172,0,0,0.0,0.0,2022-12-31T17:30:00Z,0,0,0,0,0,18,0,461,0,4,2,0.0,0,10,61,51,45,True,0,Arsenal
Amad Diallo,MID,Man Utd,0.0,0,0,0,0,0.0,550,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,2022-12-31T12:30:00Z,0,0,0,0,0,18,0,5240,0,1,0,0.0,0,-80,0,80,44,False,0,Wolves
Billy Gilmour,MID,Brighton,0.5,0,0,6,0,4.9,149,0.32786,0.32786,0.0,2.8794,172,4,0,1.5,7.6,2022-12-31T17:30:00Z,90,0,0,0,0,18,0,46423,1,4,2,2.0,1,-544,633,1177,43,True,1,Arsenal
Marcus Rashford,MID,Man Utd,9.5,0,0,17,0,6.6,335,0.37826,0.65516,0.2769,0.351,180,0,1,10.4,41.6,2022-12-31T12:30:00Z,45,0,0,0,0,18,0,3599459,0,1,0,56.0,5,504030,522300,18270,68,False,1,Wolves
