name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,web_name
William Saliba,DEF,Arsenal,2.4,0,2,30,1,0.1,26,0.0,0.0,0.0,0.0,1,0,0,2.2,22.2,2022-08-05T19:00:00Z,90,0,0,0,0,1,0,163701,0,2,0,0.0,8,0,0,0,45,False,0,Crystal Palace,Saliba
Haydon Roberts,DEF,Brighton,0.0,0,0,0,0,0.0,122,0.0,0.0,0.0,0.0,9,0,0,0.0,0.0,2022-08-07T13:00:00Z,0,0,0,0,0,1,0,1005,0,2,1,0.0,0,0,0,0,40,False,0,Man Utd,Roberts
Craig Dawson,DEF,West Ham,1.3,0,0,0,0,0.0,459,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,2022-08-07T15:30:00Z,0,0,0,0,0,1,0,36776,0,2,0,0.0,0,0,0,0,50,True,0,Man City,Dawson
Bryan Gil Salvatierra,MID,Spurs,2.1,0,0,0,0,0.0,554,0.0,0.0,0.0,0.0,8,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,0,0,0,0,1,0,1410,0,1,4,0.0,0,0,0,0,50,True,0,Southampton,Bryan
Emiliano Buendía Stati,MID,Aston Villa,2.7,0,0,8,0,15.8,42,0.0,0.0,0.0,0.0,2,1,0,2.3,4.8,2022-08-06T14:00:00Z,45,0,0,0,0,1,0,42305,0,0,2,2.0,1,0,0,0,60,False,0,Bournemouth,Buendía
Nathan Ferguson,DEF,Crystal Palace,0.5,0,0,0,0,0.0,174,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,2022-08-05T19:00:00Z,0,0,0,0,0,1,0,24639,0,2,0,0.0,0,0,0,0,40,True,0,Arsenal,Ferguson
Son Heung-min,MID,Spurs,4.2,1,0,23,0,52.5,428,0.0,0.0,0.0,0.0,8,1,0,14.5,36.2,2022-08-06T14:00:00Z,90,0,0,0,0,1,0,1929156,0,1,4,56.0,5,0,0,0,120,True,0,Southampton,Son
Aaron Ramsdale,GK,Arsenal,3.6,0,0,25,1,0.0,15,0.0,0.0,0.0,0.0,1,0,0,1.9,19.0,2022-08-05T19:00:00Z,90,0,0,0,0,1,2,1128297,0,2,0,0.0,6,0,0,0,50,False,0,Crystal Palace,Ramsdale
Tyrick Mitchell,DEF,Crystal Palace,1.4,0,0,11,0,1.9,170,0.0,0.0,0.0,0.0,1,2,0,1.6,13.8,2022-08-05T19:00:00Z,90,0,0,0,0,1,0,74150,0,2,0,0.0,1,0,0,0,45,True,0,Arsenal,Mitchell
Max Kilman,DEF,Wolves,2.4,0,0,20,0,0.5,484,0.0,0.0,0.0,0.0,5,2,0,3.1,24.8,2022-08-06T14:00:00Z,90,0,0,0,0,1,0,71840,0,1,2,6.0,1,0,0,0,45,False,0,Leeds,Kilman
Liam Delap,FWD,Man City,2.0,0,0,0,0,0.0,323,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,2022-08-07T15:30:00Z,0,0,0,0,0,1,0,55406,0,2,0,0.0,0,0,0,0,45,False,0,West Ham,Delap
Dwight McNeil,MID,Everton,1.5,0,0,20,0,15.9,534,0.0,0.0,0.0,0.0,3,1,0,3.3,14.6,2022-08-06T16:30:00Z,60,0,0,0,0,1,0,33086,0,1,0,2.0,2,0,0,0,55,True,0,Chelsea,McNeil
N'Golo Kanté,MID,Chelsea,2.1,0,0,18,1,31.3,134,0.0,0.0,0.0,0.0,3,0,0,6.8,27.4,2022-08-06T16:30:00Z,90,0,0,0,0,1,0,281900,0,1,0,9.0,3,0,0,0,50,False,0,Everton,Kanté
Harry Toffolo,DEF,Nott'm Forest,1.4,0,0,11,0,1.7,523,0.0,0.0,0.0,0.0,7,2,0,1.0,8.6,2022-08-06T14:00:00Z,90,0,0,0,0,1,0,7659,0,0,2,0.0,1,0,0,0,45,False,0,Newcastle,Toffolo
Jefferson Lerma Solís,MID,Bournemouth,1.1,0,2,30,1,0.2,64,0.0,0.0,0.0,0.0,2,0,1,5.9,42.0,2022-08-06T14:00:00Z,90,0,0,0,0,1,0,3496,0,0,2,17.0,10,0,0,0,50,True,0,Aston Villa,Lerma
Ezri Konsa Ngoyo,DEF,Aston Villa,2.4,0,0,16,0,1.3,44,0.0,0.0,0.0,0.0,2,2,0,2.2,20.8,2022-08-06T14:00:00Z,90,0,0,0,0,1,0,22328,0,0,2,0.0,1,0,0,0,45,False,0,Bournemouth,Konsa
Chris Mepham,DEF,Bournemouth,1.4,0,1,29,1,0.1,71,0.0,0.0,0.0,0.0,2,0,0,3.7,37.0,2022-08-06T14:00:00Z,90,0,0,0,0,1,0,4990,0,0,2,0.0,7,0,0,0,45,True,0,Aston Villa,Mepham
Willy Caballero,GK,Southampton,0.5,0,0,0,0,0.0,424,0.0,0.0,0.0,0.0,8,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,0,0,0,0,1,0,104292,0,1,4,0.0,0,0,0,0,40,False,0,Spurs,Caballero
Alex Mighten,MID,Nott'm Forest,1.1,0,0,1,0,0.3,395,0.0,0.0,0.0,0.0,7,0,0,0.0,0.0,2022-08-06T14:00:00Z,7,0,0,0,0,1,0,2367,0,0,2,0.0,1,0,0,0,50,False,0,Newcastle,Mighten
Keinan Davis,FWD,Aston Villa,0.5,0,0,0,0,0.0,52,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,0,0,0,0,1,0,16243,0,0,2,0.0,0,0,0,0,55,False,0,Bournemouth,Davis
Robin Olsen,GK,Aston Villa,1.5,0,0,0,0,0.0,35,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,0,0,0,0,1,0,159116,0,0,2,0.0,0,0,0,0,40,False,0,Bournemouth,Olsen
Josh Dasilva,MID,Brentford,1.0,0,0,20,0,1.4,83,0.0,0.0,0.0,0.0,6,0,1,4.7,38.6,2022-08-07T13:00:00Z,31,0,0,0,0,1,0,84191,0,2,2,7.0,6,0,0,0,45,False,0,Leicester,Dasilva
Roberto Firmino,FWD,Liverpool,4.1,0,0,4,0,4.2,279,0.0,0.0,0.0,0.0,4,1,0,1.8,7.4,2022-08-06T11:30:00Z,50,0,0,0,0,1,0,109701,0,2,2,6.0,1,0,0,0,80,False,0,Fulham,Firmino
Thiago Alcántara do Nascimento,MID,Liverpool,3.5,0,0,8,0,16.8,277,0.0,0.0,0.0,0.0,4,1,0,2.3,6.4,2022-08-06T11:30:00Z,50,0,0,0,0,1,0,175766,0,2,2,0.0,1,0,0,0,55,False,0,Fulham,Thiago
João Palhinha Gonçalves,MID,Fulham,0.1,0,0,10,0,1.2,220,0.0,0.0,0.0,0.0,4,2,0,5.4,15.0,2022-08-06T11:30:00Z,90,0,0,0,0,1,0,11496,0,2,2,38.0,2,0,0,0,50,True,0,Liverpool,Palhinha
Matt Clarke,DEF,Brighton,0.5,0,0,0,0,0.0,543,0.0,0.0,0.0,0.0,9,0,0,0.0,0.0,2022-08-07T13:00:00Z,0,0,0,0,0,1,0,14644,0,2,1,0.0,0,0,0,0,40,False,0,Man Utd,Clarke
Kieran Trippier,DEF,Newcastle,2.8,0,1,32,1,41.4,357,0.0,0.0,0.0,0.0,7,0,0,7.1,19.8,2022-08-06T14:00:00Z,90,0,0,0,0,1,0,1570068,0,0,2,10.0,7,0,0,0,50,True,0,Nott'm Forest,Trippier
Moussa Niakhaté,DEF,Nott'm Forest,1.4,0,0,10,0,0.3,507,0.0,0.0,0.0,0.0,7,2,0,1.7,16.8,2022-08-06T14:00:00Z,82,0,0,0,0,1,0,12386,0,0,2,0.0,1,0,0,0,45,False,0,Newcastle,Niakhaté
Bernd Leno,GK,Fulham,0.7,0,0,0,0,0.0,2,0.0,0.0,0.0,0.0,4,0,0,0.0,0.0,2022-08-06T11:30:00Z,0,0,0,0,0,1,0,116351,0,2,2,0.0,0,0,0,0,45,True,0,Liverpool,Leno
Kyle Walker-Peters,DEF,Southampton,1.4,0,0,10,0,4.2,409,0.0,0.0,0.0,0.0,8,4,0,2.8,20.2,2022-08-06T14:00:00Z,90,0,0,0,0,1,0,98712,0,1,4,4.0,0,0,0,0,45,False,0,Spurs,Walker-Peters
Joe Rothwell,MID,Bournemouth,0.0,0,0,0,0,0.0,505,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,0,0,0,0,1,0,778,0,0,2,0.0,0,0,0,0,50,True,0,Aston Villa,Rothwell
Nuno Varela Tavares,DEF,Arsenal,0.0,0,0,0,0,0.0,17,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,2022-08-05T19:00:00Z,0,0,0,0,0,1,0,2728,0,2,0,0.0,0,0,0,0,45,False,0,Crystal Palace,Tavares
Daniel Iversen,GK,Leicester,1.0,0,0,0,0,0.0,548,0.0,0.0,0.0,0.0,6,0,0,0.0,0.0,2022-08-07T13:00:00Z,0,0,0,0,0,1,0,248388,0,2,2,0.0,0,0,0,0,40,True,0,Brentford,Iversen
Steven Bergwijn,MID,Spurs,0.0,0,0,0,0,0.0,437,0.0,0.0,0.0,0.0,8,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,0,0,0,0,1,0,365,0,1,4,0.0,0,0,0,0,55,True,0,Southampton,Bergwijn
Saman Ghoddos,MID,Brentford,1.6,0,0,0,0,0.0,87,0.0,0.0,0.0,0.0,6,0,0,0.0,0.0,2022-08-07T13:00:00Z,0,0,0,0,0,1,0,1698,0,2,2,0.0,0,0,0,0,50,False,0,Leicester,Ghoddos
Connor Ronan,MID,Wolves,1.5,0,0,0,0,0.0,567,0.0,0.0,0.0,0.0,5,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,0,0,0,0,1,0,0,0,1,2,0.0,0,0,0,0,45,False,0,Leeds,Ronan
Aymeric Laporte,DEF,Man City,0.0,0,0,0,0,0.0,309,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,2022-08-07T15:30:00Z,0,0,0,0,0,1,0,62453,0,2,0,0.0,0,0,0,0,60,False,0,West Ham,Laporte
Joelinton Cássio Apolinário de Lira,MID,Newcastle,2.7,1,0,28,1,46.1,371,0.0,0.0,0.0,0.0,7,0,0,11.1,39.0,2022-08-06T14:00:00Z,90,0,0,0,0,1,0,42379,0,0,2,26.0,6,0,0,0,60,True,0,Nott'm Forest,Joelinton
Joseph Hodge,MID,Wolves,1.5,0,0,0,0,0.0,566,0.0,0.0,0.0,0.0,5,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,0,0,0,0,1,0,0,0,1,2,0.0,0,0,0,0,45,False,0,Leeds,Hodge
Alex Iwobi,MID,Everton,1.5,0,0,16,0,22.1,186,0.0,0.0,0.0,0.0,3,1,0,3.8,13.8,2022-08-06T16:30:00Z,90,0,0,0,0,1,0,11182,0,1,0,2.0,2,0,0,0,55,True,0,Chelsea,Iwobi
Adam Forshaw,MID,Leeds,0.0,0,0,0,0,0.0,224,0.0,0.0,0.0,0.0,5,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,0,0,0,0,1,0,5783,0,1,2,0.0,0,0,0,0,45,True,0,Wolves,Forshaw
Ben Pearson,MID,Bournemouth,0.5,0,0,3,1,1.3,68,0.0,0.0,0.0,0.0,2,0,0,0.6,4.2,2022-08-06T14:00:00Z,71,0,0,0,0,1,0,14038,0,0,2,0.0,2,0,0,0,45,True,1,Aston Villa,Pearson
Joel Matip,DEF,Liverpool,4.5,0,0,19,0,1.8,276,0.0,0.0,0.0,0.0,4,2,0,3.2,30.4,2022-08-06T11:30:00Z,90,0,0,0,0,1,0,211558,0,2,2,0.0,1,0,0,0,60,False,0,Fulham,Matip
Sven Botman,DEF,Newcastle,2.4,0,0,3,0,0.0,377,0.0,0.0,0.0,0.0,7,0,0,0.1,0.6,2022-08-06T14:00:00Z,1,0,0,0,0,1,0,191857,0,0,2,0.0,1,0,0,0,45,True,0,Nott'm Forest,Botman
Saïd Benrahma,MID,West Ham,1.2,0,0,0,0,1.0,464,0.0,0.0,0.0,0.0,10,1,0,2.0,2.2,2022-08-07T15:30:00Z,33,0,0,0,0,1,0,185141,0,2,0,17.0,1,0,0,0,60,True,0,Man City,Benrahma
Fabio Henrique Tavares,MID,Liverpool,3.5,0,0,12,0,4.3,282,0.0,0.0,0.0,0.0,4,1,0,1.6,9.8,2022-08-06T11:30:00Z,58,0,0,0,0,1,0,79661,0,2,2,2.0,1,0,0,0,55,False,0,Fulham,Fabinho
Hakim Ziyech,MID,Chelsea,2.7,0,0,0,0,0.0,135,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,2022-08-06T16:30:00Z,0,0,0,0,0,1,0,38232,0,1,0,0.0,0,0,0,0,60,False,0,Everton,Ziyech
Robert Kenedy Nunes do Nascimento,DEF,Chelsea,1.5,0,0,0,0,0.0,138,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,2022-08-06T16:30:00Z,0,0,0,0,0,1,0,29579,0,1,0,0.0,0,0,0,0,40,False,0,Everton,Kenedy
Willy Boly,DEF,Wolves,2.4,0,0,0,0,0.0,474,0.0,0.0,0.0,0.0,5,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,0,0,0,0,1,0,25170,0,1,2,0.0,0,0,0,0,45,False,0,Leeds,Boly
Tomas Soucek,MID,West Ham,1.0,0,0,10,0,0.8,468,0.0,0.0,0.0,0.0,10,2,0,0.8,7.6,2022-08-07T15:30:00Z,90,0,0,0,0,1,0,152608,0,2,0,0.0,2,0,0,0,55,True,0,Man City,Soucek
Leo Fuhr Hjelde,DEF,Leeds,0.5,0,0,0,0,0.0,243,0.0,0.0,0.0,0.0,5,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,0,0,0,0,1,0,16752,0,1,2,0.0,0,0,0,0,40,True,0,Wolves,Hjelde
Mads Roerslev Rasmussen,DEF,Brentford,1.9,0,0,0,0,0.0,90,0.0,0.0,0.0,0.0,6,0,0,0.0,0.0,2022-08-07T13:00:00Z,0,0,0,0,0,1,0,3702,0,2,2,0.0,0,0,0,0,45,False,0,Leicester,Roerslev
Wilfried Zaha,MID,Crystal Palace,1.9,0,0,16,0,30.4,160,0.0,0.0,0.0,0.0,1,2,0,7.6,13.6,2022-08-05T19:00:00Z,90,0,0,0,0,1,0,624984,0,2,0,32.0,2,0,0,0,70,True,0,Arsenal,Zaha
Sean Longstaff,MID,Newcastle,1.5,0,0,9,0,10.3,370,0.0,0.0,0.0,0.0,7,0,0,1.7,4.4,2022-08-06T14:00:00Z,10,0,0,0,0,1,0,91852,0,0,2,2.0,1,0,0,0,45,True,0,Nott'm Forest,S.Longstaff
Mads Bech Sørensen,DEF,Brentford,1.9,0,0,3,0,0.0,91,0.0,0.0,0.0,0.0,6,0,0,0.2,2.4,2022-08-07T13:00:00Z,6,0,0,0,0,1,0,4623,0,2,2,0.0,1,0,0,0,45,False,0,Leicester,Bech
Tom Davies,MID,Everton,0.0,0,0,0,0,0.0,190,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,2022-08-06T16:30:00Z,0,0,0,0,0,1,0,2494,0,1,0,0.0,0,0,0,0,50,True,0,Chelsea,Davies
Granit Xhaka,MID,Arsenal,2.1,0,0,12,1,15.0,3,0.0,0.0,0.0,0.0,1,0,0,3.4,16.6,2022-08-05T19:00:00Z,90,0,0,0,0,1,0,48303,0,2,0,2.0,2,0,0,0,50,False,1,Crystal Palace,Xhaka
Lisandro Martínez,DEF,Man Utd,2.4,0,0,16,0,1.6,533,0.0,0.0,0.0,0.0,9,2,0,6.6,27.2,2022-08-07T13:00:00Z,90,0,0,0,0,1,0,248752,0,2,1,37.0,0,0,0,0,45,True,1,Brighton,Martínez
Pape Matar Sarr,MID,Spurs,1.5,0,0,0,0,0.0,450,0.0,0.0,0.0,0.0,8,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,0,0,0,0,1,0,41722,0,1,4,0.0,0,0,0,0,45,True,0,Southampton,Sarr
Junior Firpo Adames,DEF,Leeds,0.0,0,0,0,0,0.0,239,0.0,0.0,0.0,0.0,5,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,0,0,0,0,1,0,791,0,1,2,0.0,0,0,0,0,45,True,0,Wolves,Firpo
Harvey Barnes,MID,Leicester,0.0,0,0,0,0,0.0,264,0.0,0.0,0.0,0.0,6,0,0,0.0,0.0,2022-08-07T13:00:00Z,0,0,0,0,0,1,0,197907,0,2,2,0.0,0,0,0,0,70,True,0,Brentford,Barnes
Michail Antonio,FWD,West Ham,1.4,0,0,1,0,0.3,458,0.0,0.0,0.0,0.0,10,1,0,2.0,0.0,2022-08-07T15:30:00Z,56,0,0,0,0,1,0,393620,0,2,0,22.0,1,0,0,0,75,True,0,Man City,Antonio
Mohamed Elyounoussi,MID,Southampton,1.5,0,0,0,0,0.0,406,0.0,0.0,0.0,0.0,8,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,0,0,0,0,1,0,8321,0,1,4,0.0,0,0,0,0,55,False,0,Spurs,Elyounoussi
Frank Onyeka,MID,Brentford,1.6,0,0,0,0,0.0,93,0.0,0.0,0.0,0.0,6,0,0,0.0,0.0,2022-08-07T13:00:00Z,0,0,0,0,0,1,0,2931,0,2,2,0.0,0,0,0,0,50,False,0,Leicester,Onyeka
Zidane Iqbal,MID,Man Utd,1.5,0,0,0,0,0.0,551,0.0,0.0,0.0,0.0,9,0,0,0.0,0.0,2022-08-07T13:00:00Z,0,0,0,0,0,1,0,14621,0,2,1,0.0,0,0,0,0,45,True,0,Brighton,Iqbal
Niels Nkounkou,DEF,Everton,0.5,0,0,0,0,0.0,198,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,2022-08-06T16:30:00Z,0,0,0,0,0,1,0,40473,0,1,0,0.0,0,0,0,0,40,True,0,Chelsea,Nkounkou
Rodrigo Bentancur,MID,Spurs,2.5,0,0,19,0,4.0,440,0.0,0.0,0.0,0.0,8,1,0,2.0,16.4,2022-08-06T14:00:00Z,85,0,0,0,0,1,0,29440,0,1,4,0.0,1,0,0,0,55,True,1,Southampton,Bentancur
Mason Mount,MID,Chelsea,3.2,0,0,5,1,5.0,142,0.0,0.0,0.0,0.0,3,0,0,3.7,8.6,2022-08-06T16:30:00Z,64,0,0,0,0,1,0,808300,0,1,0,23.0,3,0,0,0,80,False,0,Everton,Mount
Nayef Aguerd,DEF,West Ham,0.0,0,0,0,0,0.0,472,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,2022-08-07T15:30:00Z,0,0,0,0,0,1,0,9094,0,2,0,0.0,0,0,0,0,50,True,0,Man City,Aguerd
Manor Solomon,MID,Fulham,0.1,0,0,1,0,0.3,562,0.0,0.0,0.0,0.0,4,1,0,0.3,2.2,2022-08-06T11:30:00Z,24,0,0,0,0,1,0,0,0,2,2,0.0,1,0,0,0,50,True,0,Liverpool,Solomon
Raúl Jiménez,FWD,Wolves,0.0,0,0,0,0,0.0,476,0.0,0.0,0.0,0.0,5,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,0,0,0,0,1,0,28953,0,1,2,0.0,0,0,0,0,70,False,0,Leeds,Jiménez
Luke Chambers,DEF,Liverpool,2.5,0,0,0,0,0.0,563,0.0,0.0,0.0,0.0,4,0,0,0.0,0.0,2022-08-06T11:30:00Z,0,0,0,0,0,1,0,0,0,2,2,0.0,0,0,0,0,40,False,0,Fulham,Chambers
Kai Havertz,FWD,Chelsea,3.1,0,0,1,1,4.4,145,0.0,0.0,0.0,0.0,3,0,0,5.3,1.6,2022-08-06T16:30:00Z,74,0,0,0,0,1,0,356575,0,1,0,47.0,2,0,0,0,80,False,0,Everton,Havertz
Ibrahima Diallo,MID,Southampton,0.5,0,0,1,0,2.3,416,0.0,0.0,0.0,0.0,8,0,0,1.4,1.6,2022-08-06T14:00:00Z,15,0,0,0,0,1,0,65020,0,1,4,10.0,1,0,0,0,45,False,0,Spurs,Diallo
Adam Armstrong,FWD,Southampton,1.0,0,0,0,0,0.8,408,0.0,0.0,0.0,0.0,8,2,0,0.0,0.0,2022-08-06T14:00:00Z,45,0,0,0,0,1,0,58462,0,1,4,1.0,1,0,0,0,55,False,0,Spurs,A.Armstrong
Joe Worrall,DEF,Nott'm Forest,1.4,0,0,9,0,0.4,388,0.0,0.0,0.0,0.0,7,2,0,1.6,16.0,2022-08-06T14:00:00Z,90,0,0,0,0,1,0,10564,0,0,2,0.0,0,0,0,0,45,False,1,Newcastle,Worrall
Danny Welbeck,FWD,Brighton,1.5,1,2,20,0,34.9,103,0.0,0.0,0.0,0.0,9,1,0,11.2,24.8,2022-08-07T13:00:00Z,90,0,0,0,0,1,0,34057,0,2,1,52.0,7,0,0,0,65,False,0,Man Utd,Welbeck
Jorge Luiz Frello Filho,MID,Chelsea,2.7,0,3,32,1,18.1,130,0.0,0.0,0.0,0.0,3,0,1,7.6,39.0,2022-08-06T16:30:00Z,90,0,0,0,0,1,0,114916,0,1,0,19.0,11,0,0,0,60,False,0,Everton,Jorginho
Timo Werner,FWD,Chelsea,3.1,0,0,0,0,0.0,137,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,2022-08-06T16:30:00Z,0,0,0,0,0,1,0,59796,0,1,0,0.0,0,0,0,0,80,False,0,Everton,Werner
Wayne Hennessey,GK,Nott'm Forest,0.5,0,0,0,0,0.0,518,0.0,0.0,0.0,0.0,7,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,0,0,0,0,1,0,204804,0,0,2,0.0,0,0,0,0,40,False,0,Newcastle,Hennessey
Andreas Hoelgebaum Pereira,MID,Fulham,-0.5,0,0,5,0,19.8,346,0.0,0.0,0.0,0.0,4,2,0,3.2,0.6,2022-08-06T11:30:00Z,88,0,0,0,0,1,0,2013818,0,2,2,12.0,2,0,0,0,45,True,0,Liverpool,Andreas
Rúben Gato Alves Dias,DEF,Man City,4.0,0,0,25,1,1.4,312,0.0,0.0,0.0,0.0,10,0,0,2.0,16.6,2022-08-07T15:30:00Z,90,0,0,0,0,1,0,917791,0,2,0,2.0,6,0,0,0,60,False,0,West Ham,Dias
Ellery Balcombe,GK,Brentford,0.0,0,0,0,0,0.0,100,0.0,0.0,0.0,0.0,6,0,0,0.0,0.0,2022-08-07T13:00:00Z,0,0,0,0,0,1,0,15896,0,2,2,0.0,0,0,0,0,40,False,0,Leicester,Balcombe
Jean-Philippe Gbamin,MID,Everton,0.5,0,0,0,0,0.0,187,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,2022-08-06T16:30:00Z,0,0,0,0,0,1,0,3800,0,1,0,0.0,0,0,0,0,45,True,0,Chelsea,Gbamin
Oleksandr Zinchenko,DEF,Arsenal,2.9,1,3,38,1,23.3,313,0.0,0.0,0.0,0.0,1,0,0,8.4,40.0,2022-08-05T19:00:00Z,82,0,0,0,0,1,0,1170032,0,2,0,21.0,12,0,0,0,50,False,0,Crystal Palace,Zinchenko
Emerson Leite de Souza Junior,DEF,Spurs,2.8,2,1,30,0,23.3,445,0.0,0.0,0.0,0.0,8,1,0,7.8,30.6,2022-08-06T14:00:00Z,86,0,0,0,0,1,0,53050,0,1,4,24.0,9,0,0,0,50,True,0,Southampton,Emerson Royal
Daniel Castelo Podence,MID,Wolves,2.5,0,3,28,0,41.0,483,0.0,0.0,0.0,0.0,5,2,1,11.0,41.0,2022-08-06T14:00:00Z,90,0,0,0,0,1,0,38556,0,1,2,28.0,10,0,0,0,55,False,0,Leeds,Podence
Michael Olise,MID,Crystal Palace,0.0,0,0,0,0,0.0,171,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,2022-08-05T19:00:00Z,0,0,0,0,0,1,0,17030,0,2,0,0.0,0,0,0,0,55,True,0,Arsenal,Olise
Richie Laryea,DEF,Nott'm Forest,1.4,0,0,0,0,0.0,392,0.0,0.0,0.0,0.0,7,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,0,0,0,0,1,0,3740,0,0,2,0.0,0,0,0,0,45,False,0,Newcastle,Laryea
Marc Cucurella Saseta,DEF,Chelsea,2.8,0,0,8,0,19.2,112,0.0,0.0,0.0,0.0,3,0,0,2.6,7.0,2022-08-06T16:30:00Z,15,0,0,0,0,1,0,690746,0,1,0,0.0,0,0,0,0,50,False,1,Everton,Cucurella
Jamie Shackleton,MID,Leeds,0.0,0,0,0,0,0.0,234,0.0,0.0,0.0,0.0,5,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,0,0,0,0,1,0,696,0,1,2,0.0,0,0,0,0,45,True,0,Wolves,Shackleton
Ollie Watkins,FWD,Aston Villa,2.9,0,0,3,0,11.8,40,0.0,0.0,0.0,0.0,2,1,0,1.6,2.0,2022-08-06T14:00:00Z,24,0,0,0,0,1,0,324554,0,0,2,2.0,1,0,0,0,75,False,0,Bournemouth,Watkins
James Hill,DEF,Bournemouth,1.4,0,0,0,0,0.0,539,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,0,0,0,0,1,0,2032,0,0,2,0.0,0,0,0,0,45,True,0,Aston Villa,Hill
Adam Smith,DEF,Bournemouth,1.4,0,0,13,1,1.3,57,0.0,0.0,0.0,0.0,2,0,0,1.2,6.2,2022-08-06T14:00:00Z,90,0,0,0,0,1,0,12696,0,0,2,4.0,5,0,0,0,45,True,1,Aston Villa,Smith
Zack Steffen,GK,Man City,0.0,0,0,0,0,0.0,310,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,2022-08-07T15:30:00Z,0,0,0,0,0,1,0,3618,0,2,0,0.0,0,0,0,0,40,False,0,West Ham,Steffen
Leandro Trossard,MID,Brighton,1.8,0,0,7,0,40.9,111,0.0,0.0,0.0,0.0,9,1,0,6.9,8.0,2022-08-07T13:00:00Z,74,0,0,0,0,1,0,177238,0,2,1,20.0,1,0,0,0,65,False,1,Man Utd,Trossard
Ben Johnson,DEF,West Ham,0.9,0,0,13,0,0.3,471,0.0,0.0,0.0,0.0,10,2,0,1.8,17.8,2022-08-07T15:30:00Z,90,0,0,0,0,1,0,8532,0,2,0,0.0,1,0,0,0,45,True,0,Man City,Johnson
Paulo Gazzaniga Farias,GK,Fulham,-0.5,0,0,0,0,0.0,207,0.0,0.0,0.0,0.0,4,0,0,0.0,0.0,2022-08-06T11:30:00Z,0,0,0,0,0,1,0,515436,0,2,2,0.0,0,0,0,0,40,True,0,Liverpool,Gazzaniga
Jesse Lingard,MID,Nott'm Forest,1.7,0,0,2,0,18.5,527,0.0,0.0,0.0,0.0,7,2,0,4.3,6.0,2022-08-06T14:00:00Z,90,0,0,0,0,1,0,459837,0,0,2,18.0,2,0,0,0,60,False,0,Newcastle,Lingard
Nathan Patterson,DEF,Everton,0.5,0,0,12,0,3.4,197,0.0,0.0,0.0,0.0,3,1,0,2.4,16.4,2022-08-06T16:30:00Z,90,0,0,0,0,1,0,257701,0,1,0,4.0,2,0,0,0,40,True,0,Chelsea,Patterson
Jacob Murphy,MID,Newcastle,1.5,0,0,3,0,0.0,365,0.0,0.0,0.0,0.0,7,0,0,0.0,0.0,2022-08-06T14:00:00Z,1,0,0,0,0,1,0,567413,0,0,2,0.0,1,0,0,0,45,True,0,Nott'm Forest,Murphy
Sam Surridge,FWD,Nott'm Forest,0.8,0,0,3,0,0.8,391,0.0,0.0,0.0,0.0,7,1,0,1.4,5.4,2022-08-06T14:00:00Z,62,0,0,0,0,1,0,125873,0,0,2,8.0,2,0,0,0,50,False,0,Newcastle,Surridge
