transfers_balance,opponent_team,bonus,own_goals,clean_sheets,goals_conceded,total_points,kickoff_time,red_cards,expected_goals_conceded,team_a_score,influence,saves,assists,transfers_in,xP,expected_assists,creativity,starts,value,selected,element,goals_scored,bps,was_home,minutes,penalties_missed,yellow_cards,team,expected_goal_involvements,expected_goals,fixture,transfers_out,round,name,position,threat,ict_index,penalties_saved,team_h_score
-15,2,0,0,0,0,0,2022-11-13T14:00:00Z,0,0.00000,2,0.0,0,0,0,0.0,0.00000,0.0,0,40,491,122,0,0,True,0,0,0,Brighton,0.00000,0.00000,152,15,16,Haydon Roberts,DEF,0.0,0.0,0,1
117,1,0,0,0,0,0,2022-11-12T19:45:00Z,0,0.00000,2,0.0,0,0,139,-0.5,0.00000,0.0,0,45,208,658,0,0,True,0,0,0,Wolves,0.00000,0.00000,160,22,16,Harvey Griffiths,MID,0.0,0.0,0,0
-54,10,0,0,0,2,0,2022-11-12T15:00:00Z,0,1.77600,2,0.0,0,0,578,0.5,0.00429,0.4,1,48,18631,459,0,5,True,90,0,1,West Ham,0.00429,0.00000,159,632,16,Craig Dawson,DEF,4.0,0.4,0,0
-65,11,0,0,0,0,0,2022-11-12T15:00:00Z,0,0.00000,3,0.0,0,0,98,0.8,0.00000,0.0,0,50,3029,554,0,0,True,0,0,0,Spurs,0.00000,0.00000,158,163,16,Bryan Gil Salvatierra,MID,0.0,0.0,0,4
-349,14,0,0,0,2,2,2022-11-13T16:30:00Z,0,2.57760,2,0.0,0,0,1747,2.3,0.04135,0.0,1,55,14064,614,0,10,True,90,0,0,Fulham,0.09245,0.05110,153,2096,16,Willian Borges da Silva,MID,0.0,0.0,0,1
-618,5,0,0,0,1,2,2022-11-13T14:00:00Z,0,0.30900,2,0.0,0,0,953,2.0,0.24726,0.0,1,57,34331,42,0,5,False,73,0,0,Aston Villa,0.51596,0.26870,152,1571,16,Emiliano Buendía Stati,MID,0.0,0.0,0,1
-279,16,0,0,0,0,0,2022-11-12T15:00:00Z,0,0.00000,0,0.0,0,0,522,0.0,0.00000,0.0,0,39,24865,174,0,0,False,0,0,0,Crystal Palace,0.00000,0.00000,157,801,16,Nathan Ferguson,DEF,0.0,0.0,0,1
-111850,11,0,0,0,0,0,2022-11-12T15:00:00Z,0,0.00000,3,0.0,0,0,329,0.0,0.00000,0.0,0,116,656606,428,0,0,True,0,0,0,Spurs,0.00000,0.00000,158,112179,16,Son Heung-min,MID,0.0,0.0,0,4
46799,20,0,0,1,0,6,2022-11-12T19:45:00Z,0,0.49280,2,14.4,2,0,70419,6.5,0.00014,0.0,1,49,1184091,15,0,24,False,90,0,0,Arsenal,0.00014,0.00000,160,23620,16,Aaron Ramsdale,GK,0.0,1.4,0,0
14694,16,0,0,0,1,0,2022-11-12T15:00:00Z,0,0.59300,0,11.2,0,0,18725,4.8,0.02564,11.3,1,45,116155,170,0,2,False,59,0,1,Crystal Palace,0.02564,0.00000,157,4031,16,Tyrick Mitchell,DEF,0.0,2.3,0,1
74,2,0,0,0,0,0,2022-11-13T14:00:00Z,0,0.00000,2,0.0,0,0,321,0.0,0.00000,0.0,0,40,2595,640,0,0,True,0,0,0,Brighton,0.00000,0.00000,152,247,16,Ed Turns,DEF,0.0,0.0,0,1
-31939,1,0,0,0,2,1,2022-11-12T19:45:00Z,0,1.80820,2,21.6,0,0,1651,0.8,0.00088,0.2,1,45,257245,484,0,10,True,90,0,0,Wolves,0.00088,0.00000,160,33590,16,Max Kilman,DEF,0.0,2.2,0,0
-300,4,0,0,0,0,0,2022-11-12T12:30:00Z,0,0.00000,2,0.0,0,0,0,0.0,0.00000,0.0,0,44,19826,323,0,0,True,0,0,0,Man City,0.00000,0.00000,155,300,16,Liam Delap,FWD,0.0,0.0,0,1
-433,3,0,0,0,3,2,2022-11-12T15:00:00Z,0,2.29670,0,9.8,0,0,604,2.2,0.07139,19.6,1,52,15083,534,0,11,False,74,0,0,Everton,0.13799,0.06660,151,1037,16,Dwight McNeil,MID,16.0,4.5,0,3
16,17,0,0,0,0,0,2022-11-12T15:00:00Z,0,0.00000,1,0.0,0,0,75,1.0,0.00000,0.0,0,40,2379,592,0,0,True,0,0,0,Liverpool,0.00000,0.00000,154,59,16,Harvey Davies,GK,0.0,0.0,0,3
0,1,0,0,0,1,1,2022-11-12T19:45:00Z,0,0.33230,2,1.4,0,0,0,0.8,0.00309,0.8,0,40,0,664,0,3,True,22,0,0,Wolves,0.00309,0.00000,160,0,16,Dexter Lembikisa,DEF,0.0,0.2,0,0
-1784,15,0,0,0,0,0,2022-11-12T17:30:00Z,0,0.00000,0,0.0,0,0,111,0.0,0.00000,0.0,0,48,121826,134,0,0,False,0,0,0,Chelsea,0.00000,0.00000,156,1895,16,N'Golo Kanté,MID,0.0,0.0,0,1
-435,7,0,0,0,0,0,2022-11-12T15:00:00Z,0,0.00000,0,0.0,0,0,41,0.0,0.00000,0.0,0,43,9319,523,0,0,True,0,0,0,Nott'm Forest,0.00000,0.00000,157,476,16,Harry Toffolo,DEF,0.0,0.0,0,1
-2746,8,0,0,1,0,3,2022-11-12T15:00:00Z,0,0.82430,0,12.4,0,0,974,1.3,0.07209,12.7,1,48,56621,64,0,14,True,90,0,0,Bournemouth,0.07209,0.00000,151,3720,16,Jefferson Lerma Solís,MID,2.0,2.7,0,3
83,15,0,0,0,0,0,2022-11-12T17:30:00Z,0,0.00000,0,0.0,0,0,229,0.5,0.00000,0.0,0,40,1729,635,0,0,False,0,0,0,Chelsea,0.00000,0.00000,156,146,16,Marcus Bettinelli,GK,0.0,0.0,0,1
-573,5,0,0,0,1,2,2022-11-13T14:00:00Z,0,0.65600,2,0.0,0,0,1397,1.3,0.00073,0.0,1,44,37157,44,0,15,False,90,0,0,Aston Villa,0.00073,0.00000,152,1970,16,Ezri Konsa Ngoyo,DEF,0.0,0.0,0,1
-3529,8,0,0,0,0,0,2022-11-12T15:00:00Z,0,0.00000,0,0.0,0,0,50,0.0,0.00000,0.0,0,44,14077,71,0,0,True,0,0,0,Bournemouth,0.00000,0.00000,151,3579,16,Chris Mepham,DEF,0.0,0.0,0,3
-45,15,0,0,0,0,0,2022-11-12T17:30:00Z,0,0.00000,0,0.0,0,0,333,0.5,0.00000,0.0,0,50,3814,616,0,0,False,0,0,0,Chelsea,0.00000,0.00000,156,378,16,Denis Zakaria,MID,0.0,0.0,0,1
2117,12,0,0,0,0,0,2022-11-12T15:00:00Z,0,0.00000,1,0.0,0,0,3701,-1.0,0.00000,0.0,0,39,93940,424,0,0,False,0,0,0,Southampton,0.00000,0.00000,154,1584,16,Willy Caballero,GK,0.0,0.0,0,3
-12,7,0,0,0,0,0,2022-11-12T15:00:00Z,0,0.00000,0,0.0,0,0,0,0.0,0.00000,0.0,0,49,1210,395,0,0,True,0,0,0,Nott'm Forest,0.00000,0.00000,157,12,16,Alex Mighten,MID,0.0,0.0,0,1
-54,5,0,0,0,0,0,2022-11-13T14:00:00Z,0,0.00000,2,0.0,0,0,0,0.0,0.00000,0.0,0,54,4169,52,0,0,False,0,0,0,Aston Villa,0.00000,0.00000,152,54,16,Keinan Davis,FWD,0.0,0.0,0,1
1002,5,0,0,0,0,0,2022-11-13T14:00:00Z,0,0.00000,2,0.0,0,0,3598,-0.3,0.00000,0.0,0,39,158606,35,0,0,False,0,0,0,Aston Villa,0.00000,0.00000,152,2596,16,Robin Olsen,GK,0.0,0.0,0,1
-5863,13,0,0,0,0,4,2022-11-12T12:30:00Z,0,0.20150,2,20.0,0,1,30468,1.7,0.55365,24.5,0,42,431848,83,0,21,False,3,0,0,Brentford,0.55365,0.00000,155,36331,16,Josh Dasilva,MID,6.0,5.1,0,1
5643,17,0,0,0,1,6,2022-11-12T15:00:00Z,0,0.95420,1,35.8,0,0,134570,4.3,0.02812,5.9,1,81,883725,279,1,31,True,74,0,0,Liverpool,0.25652,0.22840,154,128927,16,Roberto Firmino,FWD,40.0,8.2,0,3
-480,17,0,0,0,1,2,2022-11-12T15:00:00Z,0,1.05310,1,12.0,0,0,4028,3.0,0.04400,6.8,1,52,82172,277,0,17,True,90,0,0,Liverpool,0.04400,0.00000,154,4508,16,Thiago Alcántara do Nascimento,MID,0.0,1.9,0,3
-1169,14,0,0,0,2,2,2022-11-13T16:30:00Z,0,2.57760,2,0.0,0,0,642,2.3,0.01442,0.0,1,50,27354,220,0,7,True,90,0,0,Fulham,0.09852,0.08410,153,1811,16,João Palhinha Gonçalves,MID,0.0,0.0,0,1
-263,2,0,0,0,0,0,2022-11-13T14:00:00Z,0,0.00000,2,0.0,0,0,0,0.0,0.00000,0.0,0,40,12505,543,0,0,True,0,0,0,Brighton,0.00000,0.00000,152,263,16,Matt Clarke,DEF,0.0,0.0,0,1
106887,6,2,0,1,0,7,2022-11-12T17:30:00Z,0,0.29570,0,18.4,0,0,144257,9.5,0.19575,40.2,1,59,6988416,357,0,27,True,90,0,1,Newcastle,0.19575,0.00000,156,37370,16,Kieran Trippier,DEF,2.0,6.1,0,1
-96,7,0,0,0,0,0,2022-11-12T15:00:00Z,0,0.00000,0,0.0,0,0,21,0.0,0.00000,0.0,0,43,5216,507,0,0,True,0,0,0,Nott'm Forest,0.00000,0.00000,157,117,16,Moussa Niakhaté,DEF,0.0,0.0,0,1
-1258,14,2,0,0,2,5,2022-11-13T16:30:00Z,0,2.57760,2,0.0,8,0,5166,5.7,0.00113,0.0,1,45,172422,2,0,29,True,90,0,0,Fulham,0.00113,0.00000,153,6424,16,Bernd Leno,GK,0.0,0.0,0,1
-6991,12,0,0,0,0,0,2022-11-12T15:00:00Z,0,0.00000,1,0.0,0,0,150,0.0,0.00000,0.0,0,44,80227,409,0,0,False,0,0,0,Southampton,0.00000,0.00000,154,7141,16,Kyle Walker-Peters,DEF,0.0,0.0,0,3
-5,8,0,0,0,0,0,2022-11-12T15:00:00Z,0,0.00000,0,0.0,0,0,28,-0.3,0.00000,0.0,0,49,522,505,0,0,True,0,0,0,Bournemouth,0.00000,0.00000,151,33,16,Joe Rothwell,MID,0.0,0.0,0,3
-11,20,0,0,0,0,0,2022-11-12T19:45:00Z,0,0.00000,2,0.0,0,0,0,0.0,0.00000,0.0,0,45,816,17,0,0,False,0,0,0,Arsenal,0.00000,0.00000,160,11,16,Nuno Varela Tavares,DEF,0.0,0.0,0,0
-4252,19,0,0,0,0,0,2022-11-12T15:00:00Z,0,0.00000,2,0.0,0,0,5330,0.0,0.00000,0.0,0,39,480743,548,0,0,False,0,0,0,Leicester,0.00000,0.00000,159,9582,16,Daniel Iversen,GK,0.0,0.0,0,0
-1,11,0,0,0,0,0,2022-11-12T15:00:00Z,0,0.00000,3,0.0,0,0,0,0.0,0.00000,0.0,0,55,165,437,0,0,True,0,0,0,Spurs,0.00000,0.00000,158,1,16,Steven Bergwijn,MID,0.0,0.0,0,4
-27,13,0,0,0,0,0,2022-11-12T12:30:00Z,0,0.00000,2,0.0,0,0,38,-0.7,0.00000,0.0,0,48,2581,87,0,0,False,0,0,0,Brentford,0.00000,0.00000,155,65,16,Saman Ghoddos,MID,0.0,0.0,0,1
-97,17,0,0,0,0,0,2022-11-12T15:00:00Z,0,0.00000,1,0.0,0,0,19,0.0,0.00000,0.0,0,48,2782,620,0,0,True,0,0,0,Liverpool,0.00000,0.00000,154,116,16,Arthur Henrique Ramos de Oliveira Melo,MID,0.0,0.0,0,3
-734,1,0,0,0,0,0,2022-11-12T19:45:00Z,0,0.00000,2,0.0,0,0,48,-0.2,0.00000,0.0,0,44,15396,567,0,0,True,0,0,0,Wolves,0.00000,0.00000,160,782,16,Connor Ronan,MID,0.0,0.0,0,0
-1046,4,0,0,0,2,1,2022-11-12T12:30:00Z,0,1.28620,2,31.8,0,0,3260,3.3,0.11947,28.3,1,58,42353,309,0,17,True,90,0,0,Man City,0.19397,0.07450,155,4306,16,Aymeric Laporte,DEF,24.0,8.4,0,1
-193810,9,0,0,0,0,0,2022-11-13T16:30:00Z,0,0.00000,2,0.0,0,0,1860,0.0,0.00000,0.0,0,75,535311,609,0,0,False,0,0,0,Man Utd,0.00000,0.00000,153,195670,16,Antony Matheus dos Santos,MID,0.0,0.0,0,1
64,6,0,0,1,0,3,2022-11-12T17:30:00Z,0,0.29570,0,11.4,0,0,2468,2.8,0.17673,14.9,1,59,53730,371,0,14,True,90,0,0,Newcastle,0.28823,0.11150,156,2404,16,Joelinton Cássio Apolinário de Lira,MID,11.0,3.7,0,1
-221,1,0,0,0,0,0,2022-11-12T19:45:00Z,0,0.00000,2,0.0,0,0,38,-0.5,0.00000,0.0,0,44,4975,566,0,0,True,0,0,0,Wolves,0.00000,0.00000,160,259,16,Joseph Hodge,MID,0.0,0.0,0,0
-21146,3,0,0,0,3,2,2022-11-12T15:00:00Z,0,2.50550,0,22.2,0,0,16060,2.8,0.06735,35.8,1,56,196954,186,0,15,False,90,0,0,Everton,0.09295,0.02560,151,37206,16,Alex Iwobi,MID,9.0,6.7,0,3
-161,18,0,0,0,0,0,2022-11-12T15:00:00Z,0,0.00000,3,0.0,0,0,17,0.0,0.00000,0.0,0,44,4034,224,0,0,False,0,0,0,Leeds,0.00000,0.00000,158,178,16,Adam Forshaw,MID,0.0,0.0,0,4
-501,8,0,0,0,0,1,2022-11-12T15:00:00Z,0,0.04680,0,0.0,0,0,321,-0.3,0.00001,0.0,0,44,18924,68,0,3,True,2,0,0,Bournemouth,0.00001,0.00000,151,822,16,Ben Pearson,MID,0.0,0.0,0,3
-1629,17,0,0,0,0,0,2022-11-12T15:00:00Z,0,0.00000,1,0.0,0,0,157,0.2,0.00000,0.0,0,59,75913,276,0,0,True,0,0,0,Liverpool,0.00000,0.00000,154,1786,16,Joel Matip,DEF,0.0,0.0,0,3
7102,6,1,0,1,0,7,2022-11-12T17:30:00Z,0,0.29570,0,15.8,0,0,23280,4.5,0.00498,1.0,1,44,288079,377,0,26,True,86,0,0,Newcastle,0.00498,0.00000,156,16178,16,Sven Botman,DEF,0.0,1.7,0,1
7455,10,0,0,0,2,2,2022-11-12T15:00:00Z,0,1.77600,2,20.0,0,0,12204,4.8,0.03360,24.8,1,56,105054,464,0,17,True,90,0,0,West Ham,0.36030,0.32670,159,4749,16,Saïd Benrahma,MID,34.0,7.9,0,0
-1489,17,0,0,0,1,2,2022-11-12T15:00:00Z,0,1.05310,1,9.8,0,0,1438,3.0,0.01255,3.9,1,53,93823,282,0,12,True,90,0,0,Liverpool,0.06125,0.04870,154,2927,16,Fabio Henrique Tavares,MID,4.0,1.8,0,3
-106,15,0,0,0,0,1,2022-11-12T17:30:00Z,0,0.00000,0,11.6,0,0,597,1.2,0.03336,15.5,0,55,33795,135,0,4,False,17,0,0,Chelsea,0.03336,0.00000,156,703,16,Hakim Ziyech,MID,0.0,2.7,0,1
-665,15,0,0,0,0,0,2022-11-12T17:30:00Z,0,0.00000,0,0.0,0,0,0,0.0,0.00000,0.0,0,39,28465,138,0,0,False,0,0,0,Chelsea,0.00000,0.00000,156,665,16,Robert Kenedy Nunes do Nascimento,DEF,0.0,0.0,0,1
-238,7,2,0,1,0,8,2022-11-12T15:00:00Z,0,1.21530,0,15.6,0,0,279,2.2,0.00668,0.3,1,42,16386,474,0,25,True,90,0,0,Nott'm Forest,0.03638,0.02970,157,517,16,Willy Boly,DEF,8.0,2.4,0,1
-6536,10,0,0,0,1,2,2022-11-12T15:00:00Z,0,1.38440,2,5.2,0,0,780,2.8,0.02139,0.7,1,52,90818,468,0,6,True,74,0,0,West Ham,0.07349,0.05210,159,7316,16,Tomas Soucek,MID,3.0,0.9,0,0
32,18,0,0,0,0,0,2022-11-12T15:00:00Z,0,0.00000,3,0.0,0,0,635,-0.5,0.00000,0.0,0,39,26512,243,0,0,False,0,0,0,Leeds,0.00000,0.00000,158,603,16,Leo Fuhr Hjelde,DEF,0.0,0.0,0,4
-46,13,0,0,0,1,2,2022-11-12T12:30:00Z,0,1.60780,2,15.8,0,0,236,0.3,0.02025,14.6,1,43,6120,90,0,11,False,90,0,0,Brentford,0.02025,0.00000,155,282,16,Mads Roerslev Rasmussen,DEF,0.0,3.0,0,1
-3,15,0,0,0,0,0,2022-11-12T17:30:00Z,0,0.00000,0,0.0,0,0,0,0.0,0.00000,0.0,0,45,169,606,0,0,False,0,0,0,Chelsea,0.00000,0.00000,156,3,16,Harvey Vale,MID,0.0,0.0,0,1
135541,16,0,0,0,1,0,2022-11-12T15:00:00Z,0,1.08550,0,0.0,0,0,202723,5.2,0.23648,24.8,1,75,2257777,160,0,-10,False,90,1,0,Crystal Palace,1.08918,0.85270,157,67182,16,Wilfried Zaha,MID,38.0,6.2,0,1
-16291,6,0,0,1,0,2,2022-11-12T17:30:00Z,0,0.29570,0,7.2,0,0,4564,1.8,0.02468,17.8,1,44,197914,370,0,1,True,90,0,1,Newcastle,0.45608,0.43140,156,20855,16,Sean Longstaff,MID,39.0,6.4,0,1
-71,13,0,0,0,0,0,2022-11-12T12:30:00Z,0,0.00000,2,0.0,0,0,0,0.0,0.00000,0.0,0,45,3747,91,0,0,False,0,0,0,Brentford,0.00000,0.00000,155,71,16,Mads Bech Sørensen,DEF,0.0,0.0,0,1
-53,3,0,0,0,0,0,2022-11-12T15:00:00Z,0,0.00000,0,0.0,0,0,106,0.5,0.00000,0.0,0,49,4591,190,0,0,False,0,0,0,Everton,0.00000,0.00000,151,159,16,Tom Davies,MID,0.0,0.0,0,3
-11525,20,0,0,0,0,1,2022-11-12T19:45:00Z,0,0.00000,2,0.0,0,0,23835,2.8,0.00226,0.2,1,51,420636,3,0,3,False,15,0,0,Arsenal,0.00226,0.00000,160,35360,16,Granit Xhaka,MID,0.0,0.0,0,0
68,9,0,0,0,0,0,2022-11-13T16:30:00Z,0,0.00000,2,0.0,0,0,99,0.0,0.00000,0.0,0,40,293,656,0,0,False,0,0,0,Man Utd,0.00000,0.00000,153,31,16,Nathan Bishop,GK,0.0,0.0,0,1
32000,9,0,0,0,1,2,2022-11-13T16:30:00Z,0,1.31390,2,0.0,0,0,56033,3.3,0.19870,0.0,1,45,769761,533,0,16,False,90,0,0,Man Utd,0.19870,0.00000,153,24033,16,Lisandro Martínez,DEF,0.0,0.0,0,1
-3712,11,0,0,0,0,0,2022-11-12T15:00:00Z,0,0.00000,3,0.0,0,0,1283,0.5,0.00000,0.0,0,43,72067,450,0,0,True,0,0,0,Spurs,0.00000,0.00000,158,4995,16,Pape Matar Sarr,MID,0.0,0.0,0,4
-26,18,0,0,0,0,0,2022-11-12T15:00:00Z,0,0.00000,3,0.0,0,0,100,-0.5,0.00000,0.0,0,45,2042,239,0,0,False,0,0,0,Leeds,0.00000,0.00000,158,126,16,Junior Firpo Adames,DEF,0.0,0.0,0,4
15196,19,0,0,1,0,8,2022-11-12T15:00:00Z,0,1.40040,2,38.0,0,0,25877,6.0,0.02581,14.6,1,69,192117,264,1,24,False,90,0,0,Leicester,0.46291,0.43710,159,10681,16,Harvey Barnes,MID,17.0,7.0,0,0
-727,3,0,0,0,3,2,2022-11-12T15:00:00Z,0,2.50550,0,18.8,0,0,102,2.5,0.02438,13.7,1,49,5941,611,0,10,False,90,0,0,Everton,0.02438,0.00000,151,829,16,Idrissa Gueye,MID,0.0,3.3,0,3
-2420,10,0,0,0,0,0,2022-11-12T15:00:00Z,0,0.00000,2,0.0,0,0,11408,0.8,0.00000,0.0,0,70,180704,458,0,0,True,0,0,0,West Ham,0.00000,0.00000,159,13828,16,Michail Antonio,FWD,0.0,0.0,0,0
-121,12,0,0,0,3,2,2022-11-12T15:00:00Z,0,1.98560,1,21.2,0,0,245,0.7,0.21937,45.5,1,52,6654,406,0,9,False,90,0,0,Southampton,0.27567,0.05630,154,366,16,Mohamed Elyounoussi,MID,23.0,9.0,0,3
-135,13,0,0,0,1,2,2022-11-12T12:30:00Z,0,1.40630,2,10.4,0,0,68,0.3,0.00536,10.9,1,48,4159,93,0,3,False,86,0,0,Brentford,0.16096,0.15560,155,203,16,Frank Onyeka,MID,21.0,4.2,0,1
-1655,9,0,0,0,0,0,2022-11-13T16:30:00Z,0,0.00000,2,0.0,0,0,107,0.0,0.00000,0.0,0,43,31995,551,0,0,False,0,0,0,Man Utd,0.00000,0.00000,153,1762,16,Zidane Iqbal,MID,0.0,0.0,0,1
-559,3,0,0,0,0,0,2022-11-12T15:00:00Z,0,0.00000,0,0.0,0,0,0,0.0,0.00000,0.0,0,40,21532,198,0,0,False,0,0,0,Everton,0.00000,0.00000,151,559,16,Niels Nkounkou,DEF,0.0,0.0,0,3
427,11,3,0,0,3,14,2022-11-12T15:00:00Z,0,1.20760,3,75.8,0,0,5118,8.5,0.01306,1.5,1,54,51167,440,2,46,True,90,0,1,Spurs,0.46626,0.45320,158,4691,16,Rodrigo Bentancur,MID,34.0,11.1,0,4
-163834,15,0,0,0,1,2,2022-11-12T17:30:00Z,0,1.02900,0,6.4,0,0,14921,2.5,0.00565,1.0,1,75,744376,142,0,8,False,72,0,0,Chelsea,0.00565,0.00000,156,178755,16,Mason Mount,MID,0.0,0.7,0,1
255,10,0,0,0,1,2,2022-11-12T15:00:00Z,0,1.43610,2,14.8,0,0,680,0.5,0.11068,10.7,0,48,6368,472,0,13,True,75,0,0,West Ham,0.16568,0.05500,159,425,16,Nayef Aguerd,DEF,6.0,3.2,0,0
-13,14,0,0,0,0,0,2022-11-13T16:30:00Z,0,0.00000,2,0.0,0,0,11,0.0,0.00000,0.0,0,49,527,562,0,0,True,0,0,0,Fulham,0.00000,0.00000,153,24,16,Manor Solomon,MID,0.0,0.0,0,1
-456,1,0,0,0,0,0,2022-11-12T19:45:00Z,0,0.00000,2,0.0,0,0,103,0.0,0.00000,0.0,0,68,21737,476,0,0,True,0,0,0,Wolves,0.00000,0.00000,160,559,16,Raúl Jiménez,FWD,0.0,0.0,0,0
40,17,0,0,0,0,0,2022-11-12T15:00:00Z,0,0.00000,1,0.0,0,0,299,1.0,0.00000,0.0,0,40,10452,563,0,0,True,0,0,0,Liverpool,0.00000,0.00000,154,259,16,Luke Chambers,DEF,0.0,0.0,0,3
-6946,15,0,0,0,0,1,2022-11-12T17:30:00Z,0,0.00000,0,0.4,0,0,16799,4.5,0.00599,0.5,0,77,257715,145,0,4,False,17,0,0,Chelsea,0.04639,0.04040,156,23745,16,Kai Havertz,FWD,4.0,0.5,0,1
-1980,12,0,0,0,0,0,2022-11-12T15:00:00Z,0,0.00000,1,0.0,0,0,1264,-0.7,0.00000,0.0,0,43,48085,416,0,0,False,0,0,0,Southampton,0.00000,0.00000,154,3244,16,Ibrahima Diallo,MID,0.0,0.0,0,3
-4056,12,0,0,0,3,1,2022-11-12T15:00:00Z,0,1.66930,1,0.0,0,0,4385,-0.3,0.00490,1.1,1,55,105664,408,0,0,False,58,0,0,Southampton,0.16150,0.15660,154,8441,16,Adam Armstrong,FWD,25.0,2.3,0,3
-58,7,1,0,1,0,7,2022-11-12T15:00:00Z,0,1.21530,0,12.8,0,0,297,2.2,0.01063,0.5,1,42,9746,388,0,23,True,90,0,0,Nott'm Forest,0.02723,0.01660,157,355,16,Joe Worrall,DEF,4.0,1.7,0,1
-793,2,0,0,0,2,1,2022-11-13T14:00:00Z,0,1.45050,2,0.0,0,0,18119,0.7,0.00182,0.0,1,65,145515,103,0,2,True,58,0,0,Brighton,0.00182,0.00000,152,18912,16,Danny Welbeck,FWD,0.0,0.0,0,1
-15718,15,0,0,0,1,1,2022-11-12T17:30:00Z,0,1.02900,0,10.4,0,0,1787,1.1,0.00482,1.4,1,58,241385,130,0,6,False,90,0,1,Chelsea,0.00482,0.00000,156,17505,16,Jorge Luiz Frello Filho,MID,0.0,1.2,0,1
-91,15,0,0,0,0,0,2022-11-12T17:30:00Z,0,0.00000,0,0.0,0,0,0,0.0,0.00000,0.0,0,79,18888,137,0,0,False,0,0,0,Chelsea,0.00000,0.00000,156,91,16,Timo Werner,FWD,0.0,0.0,0,1
33,14,0,0,0,0,0,2022-11-13T16:30:00Z,0,0.00000,2,0.0,0,0,131,0.0,0.00000,0.0,0,43,2962,613,0,0,True,0,0,0,Fulham,0.00000,0.00000,153,98,16,Layvin Kurzawa,DEF,0.0,0.0,0,1
-401,7,0,0,0,0,0,2022-11-12T15:00:00Z,0,0.00000,0,0.0,0,0,4141,-0.5,0.00000,0.0,0,39,194174,518,0,0,True,0,0,0,Nott'm Forest,0.00000,0.00000,157,4542,16,Wayne Hennessey,GK,0.0,0.0,0,1
-17225,14,0,0,0,2,2,2022-11-13T16:30:00Z,0,2.57760,2,0.0,0,0,71526,3.7,0.08076,0.0,1,46,2622877,346,0,5,True,90,0,0,Fulham,0.08076,0.00000,153,88751,16,Andreas Hoelgebaum Pereira,MID,0.0,0.0,0,1
-19796,4,0,0,0,0,0,2022-11-12T12:30:00Z,0,0.00000,2,0.0,0,0,28668,1.7,0.00000,0.0,0,59,879931,312,0,0,True,0,0,0,Man City,0.00000,0.00000,155,48464,16,Rúben Gato Alves Dias,DEF,0.0,0.0,0,1
0,14,0,0,0,0,0,2022-11-13T16:30:00Z,0,0.00000,2,0.0,0,0,0,1.3,0.00000,0.0,0,45,0,667,0,0,True,0,0,0,Fulham,0.00000,0.00000,153,0,16,Kristian Sekularac,MID,0.0,0.0,0,1
-256,13,0,0,0,0,0,2022-11-12T12:30:00Z,0,0.00000,2,0.0,0,0,0,0.0,0.00000,0.0,0,40,7684,100,0,0,False,0,0,0,Brentford,0.00000,0.00000,155,256,16,Ellery Balcombe,GK,0.0,0.0,0,1
-40,3,0,0,0,0,0,2022-11-12T15:00:00Z,0,0.00000,0,0.0,0,0,0,0.0,0.00000,0.0,0,45,2217,187,0,0,False,0,0,0,Everton,0.00000,0.00000,151,40,16,Jean-Philippe Gbamin,MID,0.0,0.0,0,3
34886,20,1,0,1,0,7,2022-11-12T19:45:00Z,0,0.49280,2,16.2,0,0,45922,5.2,0.13152,28.5,1,50,862036,313,0,29,False,90,0,0,Arsenal,0.14352,0.01200,160,11036,16,Oleksandr Zinchenko,DEF,5.0,5.0,0,0
115,3,0,0,0,0,0,2022-11-12T15:00:00Z,0,0.00000,0,0.0,0,0,352,0.5,0.00000,0.0,0,40,6691,605,0,0,False,0,0,0,Everton,0.00000,0.00000,151,237,16,Reece Welch,DEF,0.0,0.0,0,3
-3765,11,0,0,0,2,0,2022-11-12T15:00:00Z,0,0.81530,3,8.8,0,0,4855,1.2,0.02474,3.2,1,49,216648,445,0,4,True,56,0,0,Spurs,0.43524,0.41050,158,8620,16,Emerson Leite de Souza Junior,DEF,25.0,3.7,0,4
-6876,1,0,0,0,1,1,2022-11-12T19:45:00Z,0,0.33230,2,5.4,0,0,523,1.5,0.01744,11.0,0,53,89244,483,0,6,True,22,0,0,Wolves,0.15204,0.13460,160,7399,16,Daniel Castelo Podence,MID,21.0,3.7,0,0
8996,16,0,0,0,1,2,2022-11-12T15:00:00Z,0,1.08550,0,7.8,0,0,10523,5.5,0.11399,21.6,1,54,29747,171,0,10,False,90,0,0,Crystal Palace,0.11399,0.00000,157,1527,16,Michael Olise,MID,2.0,3.1,0,1
-13,7,0,0,0,0,0,2022-11-12T15:00:00Z,0,0.00000,0,0.0,0,0,0,0.0,0.00000,0.0,0,45,1249,392,0,0,True,0,0,0,Nott'm Forest,0.00000,0.00000,157,13,16,Richie Laryea,DEF,0.0,0.0,0,1
-56867,15,0,0,0,0,1,2022-11-12T17:30:00Z,0,0.00000,0,5.8,0,0,12647,1.8,0.00582,2.5,0,51,865362,112,0,3,False,17,0,0,Chelsea,0.00582,0.00000,156,69514,16,Marc Cucurella Saseta,DEF,0.0,0.8,0,1
