transfers_balance,opponent_team,own_goals,bonus,total_points,clean_sheets,goals_conceded,kickoff_time,red_cards,expected_goals_conceded,team_a_score,influence,saves,assists,transfers_in,xP,season,expected_assists,creativity,starts,value,selected,element,goals_scored,was_home,bps,minutes,penalties_missed,yellow_cards,team,fixture,expected_goals,expected_goal_involvements,transfers_out,round,name,threat,position,ict_index,team_h_score,penalties_saved
15393,Newcastle,0,0,0,0,0,2023-05-18T18:30:00Z,0,0.0,,0.0,0,0,31800,7.0,2022-23,0.0,0.0,0,46,185232,125,0,False,0,0,0,0,Brighton,248,0.0,0.0,16407,36,Julio Enciso,0.0,FWD,0.0,,0
-3,Arsenal,0,0,0,0,0,2023-05-14T15:30:00Z,0,0.0,3.0,0.0,0,0,0,0.0,2022-23,0.0,0.0,0,45,2473,126,0,False,0,0,0,0,Brighton,351,0.0,0.0,3,36,Kacper Kozłowski,0.0,MID,0.0,0.0,0
-3,Newcastle,0,0,0,0,0,2023-05-18T18:30:00Z,0,0.0,,0.0,0,0,0,0.0,2022-23,0.0,0.0,0,45,2473,126,0,False,0,0,0,0,Brighton,248,0.0,0.0,3,36,Kacper Kozłowski,0.0,MID,0.0,,0
827,Arsenal,0,0,1,0,0,2023-05-14T15:30:00Z,0,0.47,3.0,5.6,0,0,1387,1.2,2022-23,0.0,2.1,1,42,41623,149,0,False,7,59,0,0,Brighton,351,0.0,0.0,560,36,Billy Gilmour,0.0,MID,0.8,0.0,0
827,Newcastle,0,0,0,0,0,2023-05-18T18:30:00Z,0,0.0,,0.0,0,0,1387,1.2,2022-23,0.0,0.0,0,42,41623,149,0,False,0,0,0,0,Brighton,248,0.0,0.0,560,36,Billy Gilmour,0.0,MID,0.0,,0
-12,Arsenal,0,0,0,0,0,2023-05-14T15:30:00Z,0,0.0,3.0,0.0,0,0,0,0.0,2022-23,0.0,0.0,0,40,4565,542,0,False,0,0,0,0,Brighton,351,0.0,0.0,12,36,Kjell Scherpen,0.0,GK,0.0,0.0,0
-12,Newcastle,0,0,0,0,0,2023-05-18T18:30:00Z,0,0.0,,0.0,0,0,0,0.0,2022-23,0.0,0.0,0,40,4565,542,0,False,0,0,0,0,Brighton,248,0.0,0.0,12,36,Kjell Scherpen,0.0,GK,0.0,,0
-25,Arsenal,0,0,0,0,0,2023-05-14T15:30:00Z,0,0.0,3.0,0.0,0,0,0,0.0,2022-23,0.0,0.0,0,40,10448,543,0,False,0,0,0,0,Brighton,351,0.0,0.0,25,36,Matt Clarke,0.0,DEF,0.0,0.0,0
-25,Newcastle,0,0,0,0,0,2023-05-18T18:30:00Z,0,0.0,,0.0,0,0,0,0.0,2022-23,0.0,0.0,0,40,10448,543,0,False,0,0,0,0,Brighton,248,0.0,0.0,25,36,Matt Clarke,0.0,DEF,0.0,,0
55,Arsenal,0,0,0,0,0,2023-05-14T15:30:00Z,0,0.0,3.0,0.0,0,0,354,-0.8,2022-23,0.0,0.0,0,40,33115,544,0,False,0,0,0,0,Brighton,351,0.0,0.0,299,36,Jan Paul van Hecke,0.0,DEF,0.0,0.0,0
55,Newcastle,0,0,0,0,0,2023-05-18T18:30:00Z,0,0.0,,0.0,0,0,354,-0.8,2022-23,0.0,0.0,0,40,33115,544,0,False,0,0,0,0,Brighton,248,0.0,0.0,299,36,Jan Paul van Hecke,0.0,DEF,0.0,,0
784,Arsenal,0,1,7,1,0,2023-05-14T15:30:00Z,0,0.84,3.0,28.2,0,0,1232,1.2,2022-23,0.01,10.6,1,44,11832,559,0,False,32,90,0,0,Brighton,351,0.0,0.01,448,36,Levi Colwill,0.0,DEF,3.9,0.0,0
784,Newcastle,0,0,0,0,0,2023-05-18T18:30:00Z,0,0.0,,0.0,0,0,1232,1.2,2022-23,0.0,0.0,0,44,11832,559,0,False,0,0,0,0,Brighton,248,0.0,0.0,448,36,Levi Colwill,0.0,DEF,0.0,,0
143866,Arsenal,0,3,17,1,0,2023-05-14T15:30:00Z,0,0.84,3.0,54.0,0,1,183632,9.2,2022-23,0.29,16.2,1,49,1987023,586,1,False,37,90,0,1,Brighton,351,0.22,0.51,39766,36,Pervis Estupiñán,27.0,DEF,9.7,0.0,0
143866,Newcastle,0,0,0,0,0,2023-05-18T18:30:00Z,0,0.0,,0.0,0,0,183632,9.2,2022-23,0.0,0.0,0,49,1987023,586,0,False,0,0,0,0,Brighton,248,0.0,0.0,39766,36,Pervis Estupiñán,0.0,DEF,0.0,,0
7324,Arsenal,0,0,2,1,0,2023-05-14T15:30:00Z,0,0.62,3.0,0.4,0,0,14442,0.2,2022-23,0.0,1.8,1,46,152610,596,0,False,4,76,0,0,Brighton,351,0.05,0.05,7118,36,Evan Ferguson,1.0,FWD,0.3,0.0,0
7324,Newcastle,0,0,0,0,0,2023-05-18T18:30:00Z,0,0.0,,0.0,0,0,14442,0.2,2022-23,0.0,0.0,0,46,152610,596,0,False,0,0,0,0,Brighton,248,0.0,0.0,7118,36,Evan Ferguson,0.0,FWD,0.0,,0
-7,Arsenal,0,0,0,0,0,2023-05-14T15:30:00Z,0,0.0,3.0,0.0,0,0,0,0.0,2022-23,0.0,0.0,0,40,2301,640,0,False,0,0,0,0,Brighton,351,0.0,0.0,7,36,Ed Turns,0.0,DEF,0.0,0.0,0
-7,Newcastle,0,0,0,0,0,2023-05-18T18:30:00Z,0,0.0,,0.0,0,0,0,0.0,2022-23,0.0,0.0,0,40,2301,640,0,False,0,0,0,0,Brighton,248,0.0,0.0,7,36,Ed Turns,0.0,DEF,0.0,,0
1,Arsenal,0,0,0,0,0,2023-05-14T15:30:00Z,0,0.0,3.0,0.0,0,0,63,-1.0,2022-23,0.0,0.0,0,45,859,651,0,False,0,0,0,0,Brighton,351,0.0,0.0,62,36,Andrew Moran,0.0,MID,0.0,0.0,0
1,Newcastle,0,0,0,0,0,2023-05-18T18:30:00Z,0,0.0,,0.0,0,0,63,-1.0,2022-23,0.0,0.0,0,45,859,651,0,False,0,0,0,0,Brighton,248,0.0,0.0,62,36,Andrew Moran,0.0,MID,0.0,,0
-19,Arsenal,0,0,0,0,0,2023-05-14T15:30:00Z,0,0.0,3.0,0.0,0,0,0,0.0,2022-23,0.0,0.0,0,40,1545,652,0,False,0,0,0,0,Brighton,351,0.0,0.0,19,36,James Furlong,0.0,DEF,0.0,0.0,0
-19,Newcastle,0,0,0,0,0,2023-05-18T18:30:00Z,0,0.0,,0.0,0,0,0,0.0,2022-23,0.0,0.0,0,40,1545,652,0,False,0,0,0,0,Brighton,248,0.0,0.0,19,36,James Furlong,0.0,DEF,0.0,,0
4,Arsenal,0,0,0,0,0,2023-05-14T15:30:00Z,0,0.0,3.0,0.0,0,0,13,-1.0,2022-23,0.0,0.0,0,45,273,677,0,False,0,0,0,0,Brighton,351,0.0,0.0,9,36,Jack Hinshelwood,0.0,MID,0.0,0.0,0
4,Newcastle,0,0,0,0,0,2023-05-18T18:30:00Z,0,0.0,,0.0,0,0,13,-1.0,2022-23,0.0,0.0,0,45,273,677,0,False,0,0,0,0,Brighton,248,0.0,0.0,9,36,Jack Hinshelwood,0.0,MID,0.0,,0
3567,Arsenal,0,0,1,0,0,2023-05-14T15:30:00Z,0,0.22,3.0,5.4,0,0,4412,3.2,2022-23,0.0,0.6,0,45,8526,679,0,False,2,13,0,0,Brighton,351,0.0,0.0,845,36,Facundo Buonanotte,0.0,MID,0.6,0.0,0
3567,Newcastle,0,0,0,0,0,2023-05-18T18:30:00Z,0,0.0,,0.0,0,0,4412,3.2,2022-23,0.0,0.0,0,45,8526,679,0,False,0,0,0,0,Brighton,248,0.0,0.0,845,36,Facundo Buonanotte,0.0,MID,0.0,,0
24,Arsenal,0,0,0,0,0,2023-05-14T15:30:00Z,0,0.0,3.0,0.0,0,0,60,-0.8,2022-23,0.0,0.0,0,45,580,719,0,False,0,0,0,0,Brighton,351,0.0,0.0,36,36,Yasin Ayari,0.0,MID,0.0,0.0,0
24,Newcastle,0,0,0,0,0,2023-05-18T18:30:00Z,0,0.0,,0.0,0,0,60,-0.8,2022-23,0.0,0.0,0,45,580,719,0,False,0,0,0,0,Brighton,248,0.0,0.0,36,36,Yasin Ayari,0.0,MID,0.0,,0
35,Arsenal,0,0,0,0,0,2023-05-14T15:30:00Z,0,0.0,3.0,0.0,0,0,114,-0.8,2022-23,0.0,0.0,0,40,1822,736,0,False,0,0,0,0,Brighton,351,0.0,0.0,79,36,Odeluga Offiah,0.0,DEF,0.0,0.0,0
35,Newcastle,0,0,0,0,0,2023-05-18T18:30:00Z,0,0.0,,0.0,0,0,114,-0.8,2022-23,0.0,0.0,0,40,1822,736,0,False,0,0,0,0,Brighton,248,0.0,0.0,79,36,Odeluga Offiah,0.0,DEF,0.0,,0
22,Arsenal,0,0,0,0,0,2023-05-14T15:30:00Z,0,0.0,3.0,0.0,0,0,69,-1.0,2022-23,0.0,0.0,0,40,399,756,0,False,0,0,0,0,Brighton,351,0.0,0.0,47,36,Tom McGill,0.0,GK,0.0,0.0,0
22,Newcastle,0,0,0,0,0,2023-05-18T18:30:00Z,0,0.0,,0.0,0,0,69,-1.0,2022-23,0.0,0.0,0,40,399,756,0,False,0,0,0,0,Brighton,248,0.0,0.0,47,36,Tom McGill,0.0,GK,0.0,,0
34,Arsenal,0,0,0,0,0,2023-05-14T15:30:00Z,0,0.0,3.0,0.0,0,0,41,-1.0,2022-23,0.0,0.0,0,45,52,762,0,False,0,0,0,0,Brighton,351,0.0,0.0,7,36,Cameron Peupion,0.0,MID,0.0,0.0,0
34,Newcastle,0,0,0,0,0,2023-05-18T18:30:00Z,0,0.0,,0.0,0,0,41,-1.0,2022-23,0.0,0.0,0,45,52,762,0,False,0,0,0,0,Brighton,248,0.0,0.0,7,36,Cameron Peupion,0.0,MID,0.0,,0
-129,Nott'm Forest,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,2.0,0.0,0,0,196,0.0,2022-23,0.0,0.0,0,42,37748,48,0,True,0,0,0,0,Chelsea,354,0.0,0.0,325,36,Carney Chukwuemeka,0.0,MID,0.0,2.0,0
-9277,Nott'm Forest,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,2.0,0.0,0,0,63,0.0,2022-23,0.0,0.0,0,49,582659,112,0,True,0,0,0,0,Chelsea,354,0.0,0.0,9340,36,Marc Cucurella,0.0,DEF,0.0,2.0,0
1386,Nott'm Forest,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,2.0,0.0,0,0,2356,0.2,2022-23,0.0,0.0,0,47,131599,127,0,True,0,0,0,0,Chelsea,354,0.0,0.0,970,36,César Azpilicueta,0.0,DEF,0.0,2.0,0
14829,Nott'm Forest,0,0,0,0,2,2023-05-13T14:00:00Z,0,1.63,2.0,21.8,0,0,19356,0.8,2022-23,0.16,14.1,1,54,640024,128,0,True,11,90,0,1,Chelsea,354,0.0,0.16,4527,36,Thiago Silva,0.0,DEF,3.6,2.0,0
-68,Nott'm Forest,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,2.0,0.0,0,0,0,0.0,2022-23,0.0,0.0,0,53,74546,129,0,True,0,0,0,0,Chelsea,354,0.0,0.0,68,36,Marcos Alonso,0.0,DEF,0.0,2.0,0
-4,Nott'm Forest,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,2.0,0.0,0,0,0,0.0,2022-23,0.0,0.0,0,49,2973,131,0,True,0,0,0,0,Chelsea,354,0.0,0.0,4,36,Ross Barkley,0.0,MID,0.0,2.0,0
-1112,Nott'm Forest,0,0,1,0,1,2023-05-13T14:00:00Z,0,0.37,2.0,2.0,0,0,571,1.6,2022-23,0.01,3.0,1,49,37596,132,0,True,3,45,0,0,Chelsea,354,0.0,0.01,1683,36,Mateo Kovacic,0.0,MID,0.5,2.0,0
-861,Nott'm Forest,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,2.0,0.0,0,0,20117,2.6,2022-23,0.0,0.0,0,46,811060,133,0,True,0,0,0,0,Chelsea,354,0.0,0.0,20978,36,Kepa Arrizabalaga,0.0,GK,0.0,2.0,0
2137,Nott'm Forest,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,2.0,0.0,0,0,2960,1.8,2022-23,0.0,0.0,0,48,124257,134,0,True,0,0,0,0,Chelsea,354,0.0,0.0,823,36,N'Golo Kanté,0.0,MID,0.0,2.0,0
281,Nott'm Forest,0,0,1,0,0,2023-05-13T14:00:00Z,0,0.0,2.0,5.4,0,0,627,1.4,2022-23,0.03,12.9,0,55,45599,135,0,True,4,17,0,0,Chelsea,354,0.02,0.05,346,36,Hakim Ziyech,9.0,MID,2.7,2.0,0
-45,Nott'm Forest,0,0,4,0,1,2023-05-13T14:00:00Z,0,1.26,2.0,20.8,0,1,32,1.0,2022-23,0.03,15.5,0,50,13107,136,0,True,18,45,0,0,Chelsea,354,0.0,0.03,77,36,Ruben Loftus-Cheek,4.0,MID,4.0,2.0,0
-10,Nott'm Forest,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,2.0,0.0,0,0,0,0.0,2022-23,0.0,0.0,0,79,18260,137,0,True,0,0,0,0,Chelsea,354,0.0,0.0,10,36,Timo Werner,0.0,FWD,0.0,2.0,0
-58,Nott'm Forest,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,2.0,0.0,0,0,0,0.0,2022-23,0.0,0.0,0,39,22634,138,0,True,0,0,0,0,Chelsea,354,0.0,0.0,58,36,Kenedy,0.0,DEF,0.0,2.0,0
-87965,Nott'm Forest,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,2.0,0.0,0,0,954,0.0,2022-23,0.0,0.0,0,56,428658,139,0,True,0,0,0,0,Chelsea,354,0.0,0.0,88919,36,Ben Chilwell,0.0,DEF,0.0,2.0,0
-162,Nott'm Forest,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,2.0,0.0,0,0,182,0.2,2022-23,0.0,0.0,0,56,50710,140,0,True,0,0,0,0,Chelsea,354,0.0,0.0,344,36,Christian Pulisic,0.0,MID,0.0,2.0,0
4881,Nott'm Forest,0,1,2,0,2,2023-05-13T14:00:00Z,0,1.63,2.0,34.6,0,0,5812,1.2,2022-23,0.04,31.3,1,44,56697,141,0,True,25,90,0,0,Chelsea,354,0.0,0.04,931,36,Trevoh Chalobah,6.0,DEF,7.2,2.0,0
-2883,Nott'm Forest,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,2.0,0.0,0,0,82,0.0,2022-23,0.0,0.0,0,72,387791,142,0,True,0,0,0,0,Chelsea,354,0.0,0.0,2965,36,Mason Mount,0.0,MID,0.0,2.0,0
-4,Nott'm Forest,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,2.0,0.0,0,0,0,0.0,2022-23,0.0,0.0,0,50,3643,143,0,True,0,0,0,0,Chelsea,354,0.0,0.0,4,36,Malang Sarr,0.0,DEF,0.0,2.0,0
-3,Nott'm Forest,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,2.0,0.0,0,0,0,0.0,2022-23,0.0,0.0,0,53,3594,144,0,True,0,0,0,0,Chelsea,354,0.0,0.0,3,36,Callum Hudson-Odoi,0.0,MID,0.0,2.0,0
-776,Nott'm Forest,0,0,1,0,0,2023-05-13T14:00:00Z,0,0.0,2.0,0.2,0,0,8360,0.8,2022-23,0.01,3.0,0,74,353172,145,0,True,2,17,0,0,Chelsea,354,0.0,0.01,9136,36,Kai Havertz,0.0,FWD,0.3,2.0,0
-14844,Nott'm Forest,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,2.0,0.0,0,0,114,0.0,2022-23,0.0,0.0,0,58,1239724,146,0,True,0,0,0,0,Chelsea,354,0.0,0.0,14958,36,Reece James,0.0,DEF,0.0,2.0,0
-846,Nott'm Forest,0,0,1,0,2,2023-05-13T14:00:00Z,0,1.63,2.0,0.0,0,0,369,0.2,2022-23,0.0,0.0,1,48,664042,147,0,True,5,90,0,0,Chelsea,354,0.0,0.0,1215,36,Edouard Mendy,0.0,GK,0.0,2.0,0
15048,Nott'm Forest,0,0,1,0,2,2023-05-13T14:00:00Z,0,1.63,2.0,9.4,0,0,16549,4.0,2022-23,0.04,8.5,1,56,68613,148,0,True,6,90,0,1,Chelsea,354,0.14,0.18,1501,36,Conor Gallagher,27.0,MID,4.5,2.0,0
-52,Nott'm Forest,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,2.0,0.0,0,0,68,0.0,2022-23,0.0,0.0,0,52,37645,150,0,True,0,0,0,0,Chelsea,354,0.0,0.0,120,36,Armando Broja,0.0,FWD,0.0,2.0,0
-3,Nott'm Forest,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,2.0,0.0,0,0,0,0.0,2022-23,0.0,0.0,0,44,4045,151,0,True,0,0,0,0,Chelsea,354,0.0,0.0,3,36,Ethan Ampadu,0.0,DEF,0.0,2.0,0
-4309,Nott'm Forest,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,2.0,0.0,0,0,1669,0.4,2022-23,0.0,0.0,0,43,110941,272,0,True,0,0,0,0,Chelsea,354,0.0,0.0,5978,36,Wesley Fofana,0.0,DEF,0.0,2.0,0
2190,Nott'm Forest,0,3,15,0,2,2023-05-13T14:00:00Z,0,1.63,2.0,80.2,0,0,4463,4.8,2022-23,0.05,19.4,1,97,377366,304,2,True,50,90,0,0,Chelsea,354,0.56,0.61,2273,36,Raheem Sterling,58.0,MID,15.8,2.0,0
-5740,Nott'm Forest,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,2.0,0.0,0,0,59,0.0,2022-23,0.0,0.0,0,55,621911,520,0,True,0,0,0,0,Chelsea,354,0.0,0.0,5799,36,Kalidou Koulibaly,0.0,DEF,0.0,2.0,0
0,Nott'm Forest,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,2.0,0.0,0,0,0,0.0,2022-23,0.0,0.0,0,45,158,606,0,True,0,0,0,0,Chelsea,354,0.0,0.0,0,36,Harvey Vale,0.0,MID,0.0,2.0,0
-10,Nott'm Forest,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,2.0,0.0,0,0,29,0.4,2022-23,0.0,0.0,0,49,4186,616,0,True,0,0,0,0,Chelsea,354,0.0,0.0,39,36,Denis Zakaria,0.0,MID,0.0,2.0,0
-433,Nott'm Forest,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,2.0,0.0,0,0,190,0.4,2022-23,0.0,0.0,0,84,75103,617,0,True,0,0,0,0,Chelsea,354,0.0,0.0,623,36,Pierre-Emerick Aubameyang,0.0,FWD,0.0,2.0,0
-54,Nott'm Forest,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,2.0,0.0,0,0,18,0.0,2022-23,0.0,0.0,0,40,3012,635,0,True,0,0,0,0,Chelsea,354,0.0,0.0,72,36,Marcus Bettinelli,0.0,GK,0.0,2.0,0
-51,Nott'm Forest,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,2.0,0.0,0,0,32,0.0,2022-23,0.0,0.0,0,42,811,653,0,True,0,0,0,0,Chelsea,354,0.0,0.0,83,36,Omari Hutchinson,0.0,MID,0.0,2.0,0
111,Nott'm Forest,0,0,2,0,2,2023-05-13T14:00:00Z,0,1.63,2.0,16.6,0,0,188,0.4,2022-23,0.14,44.1,1,43,1711,661,0,True,20,90,0,0,Chelsea,354,0.08,0.22,77,36,Lewis Hall,5.0,MID,6.6,2.0,0
-4,Nott'm Forest,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,2.0,0.0,0,0,0,0.0,2022-23,0.0,0.0,0,45,353,673,0,True,0,0,0,0,Chelsea,354,0.0,0.0,4,36,Bashir Humphreys,0.0,DEF,0.0,2.0,0
-34,Nott'm Forest,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,2.0,0.0,0,0,275,0.0,2022-23,0.0,0.0,0,50,8404,684,0,True,0,0,0,0,Chelsea,354,0.0,0.0,309,36,David Datro Fofana,0.0,FWD,0.0,2.0,0
13936,Nott'm Forest,0,0,1,0,2,2023-05-13T14:00:00Z,0,1.63,2.0,21.4,0,0,15576,1.8,2022-23,0.01,2.7,1,50,59607,689,0,True,16,90,0,0,Chelsea,354,0.0,0.01,1640,36,Benoît Badiashile,2.0,DEF,2.6,2.0,0
9216,Nott'm Forest,0,0,1,0,2,2023-05-13T14:00:00Z,0,1.63,2.0,0.0,0,0,16841,2.0,2022-23,0.01,8.1,1,71,171335,690,0,True,-4,72,0,1,Chelsea,354,0.3,0.3,7625,36,João Félix,26.0,FWD,3.3,2.0,0
-1567,Nott'm Forest,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,2.0,0.0,0,0,2584,1.6,2022-23,0.0,0.0,0,65,93185,699,0,True,0,0,0,0,Chelsea,354,0.0,0.0,4151,36,Mykhailo Mudryk,0.0,MID,0.0,2.0,0
-1,Nott'm Forest,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,2.0,0.0,0,0,0,0.0,2022-23,0.0,0.0,0,45,199,702,0,True,0,0,0,0,Chelsea,354,0.0,0.0,1,36,Andrey Nascimento dos Santos,0.0,MID,0.0,2.0,0
6027,Nott'm Forest,0,0,2,0,2,2023-05-13T14:00:00Z,0,1.63,2.0,11.4,0,0,7331,2.6,2022-23,0.06,3.4,1,54,14025,708,0,True,2,72,0,0,Chelsea,354,0.0,0.06,1304,36,Noni Madueke,16.0,MID,3.1,2.0,0
-2471,Nott'm Forest,0,0,2,0,2,2023-05-13T14:00:00Z,0,1.63,2.0,14.8,0,0,3533,1.8,2022-23,0.4,33.6,1,50,92697,724,0,True,10,90,0,0,Chelsea,354,0.05,0.45,6004,36,Enzo Fernández,1.0,MID,4.9,2.0,0
-174,Bournemouth,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,0.0,0.0,0,0,66,0.8,2022-23,0.0,0.0,0,43,24468,18,0,True,0,0,0,0,Crystal Palace,355,0.0,0.0,240,36,Albert Sambi Lokonga,0.0,MID,0.0,2.0,0
-714,Bournemouth,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,0.0,0.0,0,0,2733,0.5,2022-23,0.0,0.0,0,44,164454,152,0,True,0,0,0,0,Crystal Palace,355,0.0,0.0,3447,36,Vicente Guaita,0.0,GK,0.0,2.0,0
-2961,Bournemouth,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,0.0,0.0,0,0,71,0.0,2022-23,0.0,0.0,0,39,98742,153,0,True,0,0,0,0,Crystal Palace,355,0.0,0.0,3032,36,James Tomkins,0.0,DEF,0.0,2.0,0
7,Bournemouth,0,0,1,0,0,2023-05-13T14:00:00Z,0,0.04,0.0,1.8,0,0,28,0.7,2022-23,0.0,0.6,0,48,718,154,0,True,3,9,0,0,Crystal Palace,355,0.0,0.0,21,36,James McArthur,0.0,MID,0.2,2.0,0
-10,Bournemouth,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,0.0,0.0,0,0,0,0.0,2022-23,0.0,0.0,0,55,14938,155,0,True,0,0,0,0,Crystal Palace,355,0.0,0.0,10,36,Christian Benteke,0.0,FWD,0.0,2.0,0
743,Bournemouth,0,1,7,1,0,2023-05-13T14:00:00Z,0,0.33,0.0,18.4,0,0,1552,4.3,2022-23,0.31,38.5,1,44,31598,156,0,True,32,90,0,0,Crystal Palace,355,0.04,0.35,809,36,Joel Ward,9.0,DEF,6.6,2.0,0
100,Bournemouth,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,0.0,0.0,0,0,248,0.5,2022-23,0.0,0.0,0,45,15920,157,0,True,0,0,0,0,Crystal Palace,355,0.0,0.0,148,36,Nathaniel Clyne,0.0,DEF,0.0,2.0,0
-777,Bournemouth,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,0.0,0.0,0,0,129,0.0,2022-23,0.0,0.0,0,42,35605,158,0,True,0,0,0,0,Crystal Palace,355,0.0,0.0,906,36,Luka Milivojevic,0.0,MID,0.0,2.0,0
-584,Bournemouth,0,0,6,1,0,2023-05-13T14:00:00Z,0,0.33,0.0,26.2,0,1,3556,4.0,2022-23,0.26,16.0,1,52,46624,159,0,True,26,90,0,0,Crystal Palace,355,0.14,0.4,4140,36,Jordan Ayew,10.0,MID,5.2,2.0,0
24665,Bournemouth,0,0,1,0,0,2023-05-13T14:00:00Z,0,0.15,0.0,0.0,0,0,27583,2.0,2022-23,0.11,17.3,1,72,795170,160,0,True,4,50,0,0,Crystal Palace,355,0.25,0.36,2918,36,Wilfried Zaha,23.0,MID,3.9,2.0,0
-603,Bournemouth,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,0.0,0.0,0,0,500,2.2,2022-23,0.0,0.0,0,47,15368,161,0,True,0,0,0,0,Crystal Palace,355,0.0,0.0,1103,36,Jeffrey Schlupp,0.0,MID,0.0,2.0,0
10,Bournemouth,0,0,3,1,0,2023-05-13T14:00:00Z,0,0.3,0.0,25.0,0,0,38,1.8,2022-23,0.02,4.7,1,48,3119,163,0,True,19,76,0,0,Crystal Palace,355,0.09,0.11,28,36,Will Hughes,9.0,MID,3.9,2.0,0
-174,Bournemouth,0,0,1,0,0,2023-05-13T14:00:00Z,0,0.04,0.0,0.0,0,0,89,0.7,2022-23,0.0,0.6,0,42,5332,164,0,True,2,13,0,0,Crystal Palace,355,0.04,0.04,263,36,Jairo Riedewald,4.0,MID,0.3,2.0,0
1919,Bournemouth,0,0,6,1,0,2023-05-13T14:00:00Z,0,0.33,0.0,28.0,0,0,4292,3.5,2022-23,0.02,11.6,1,45,172729,165,0,True,29,90,0,0,Crystal Palace,355,0.0,0.02,2373,36,Joachim Andersen,0.0,DEF,4.0,2.0,0
-6011,Bournemouth,0,0,1,0,0,2023-05-13T14:00:00Z,0,0.18,0.0,3.6,0,0,5626,1.8,2022-23,0.04,3.3,0,50,215779,166,0,True,1,39,0,0,Crystal Palace,355,0.0,0.04,11637,36,Odsonne Edouard,8.0,FWD,1.5,2.0,0
7061,Bournemouth,0,0,6,1,0,2023-05-13T14:00:00Z,0,0.33,0.0,15.4,0,0,17514,4.3,2022-23,0.01,12.6,1,45,271729,167,0,True,26,90,0,0,Crystal Palace,355,0.08,0.09,10453,36,Marc Guéhi,13.0,DEF,4.1,2.0,0
-581,Bournemouth,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,0.0,0.0,0,0,461,1.0,2022-23,0.0,0.0,0,51,39776,168,0,True,0,0,0,0,Crystal Palace,355,0.0,0.0,1042,36,Jean-Philippe Mateta,0.0,FWD,0.0,2.0,0
8723,Bournemouth,0,3,16,1,0,2023-05-13T14:00:00Z,0,0.33,0.0,76.6,0,0,72889,8.5,2022-23,0.09,21.5,1,55,713533,169,2,True,49,90,0,0,Crystal Palace,355,0.71,0.8,64166,36,Eberechi Eze,45.0,MID,14.3,2.0,0
4874,Bournemouth,0,2,8,1,0,2023-05-13T14:00:00Z,0,0.33,0.0,23.6,0,0,8017,4.3,2022-23,0.01,4.3,1,44,103704,170,0,True,33,90,0,0,Crystal Palace,355,0.0,0.01,3143,36,Tyrick Mitchell,4.0,DEF,3.2,2.0,0
-11786,Bournemouth,0,0,6,1,0,2023-05-13T14:00:00Z,0,0.33,0.0,31.4,0,1,16131,4.0,2022-23,0.31,67.5,1,53,203808,171,0,True,24,90,0,0,Crystal Palace,355,0.13,0.44,27917,36,Michael Olise,41.0,MID,14.0,2.0,0
0,Bournemouth,0,0,0,0,0,2023-05-13T14:00:00Z,0,0.0,0.0,0.0,0,0,0,0.0,2022-23,0.0,0.0,0,45,1079,172,0,True,0,0,0,0,Crystal Palace,355,0.0,0.0,0,36,Jesurun Rak-Sakyi,0.0,MID,0.0,2.0,0
