name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,web_name
Daniel James,MID,Fulham,0.0,0,0,3,0,0.7,231,0.0,0.0,0.0,0.0,116,0,0,0.3,0.4,2022-10-20T18:30:00Z,17,0,0,0,0,12,0,17676,0,0,3,2.0,1,-109,1279,1388,60,True,0,Aston Villa,James
Bruno Borges Fernandes,MID,Man Utd,0.0,0,3,42,1,115.2,333,0.0,0.0,0.0,0.0,119,0,1,21.9,61.0,2022-10-19T19:15:00Z,90,0,0,0,0,12,0,229432,0,0,2,43.0,11,-1136,7668,8804,98,True,0,Spurs,Fernandes
Tyler Adams,MID,Leeds,0.0,0,0,14,0,33.6,506,0.0,0.0,0.0,0.0,117,2,0,5.5,21.8,2022-10-20T19:15:00Z,90,0,0,0,0,12,0,20355,0,0,2,0.0,2,-29,703,732,50,False,0,Leicester,Adams
Ciaran Clark,DEF,Newcastle,0.0,0,0,0,0,0.0,352,0.0,0.0,0.0,0.0,120,0,0,0.0,0.0,2022-10-19T18:30:00Z,0,0,0,0,0,12,0,231,0,0,1,0.0,0,-2,0,2,45,True,0,Everton,Clark
Owen Bevan,DEF,Bournemouth,0.0,0,0,0,0,0.0,598,0.0,0.0,0.0,0.0,112,0,0,0.0,0.0,2022-10-19T18:30:00Z,0,0,0,0,0,12,0,4750,0,1,0,0.0,0,-200,0,200,40,True,0,Southampton,Bevan
Mark Travers,GK,Bournemouth,0.0,0,0,0,0,0.0,72,0.0,0.0,0.0,0.0,112,0,0,0.0,0.0,2022-10-19T18:30:00Z,0,0,0,0,0,12,0,40635,0,1,0,0.0,0,-1190,192,1382,44,True,0,Southampton,Travers
Jordan Zemura,DEF,Bournemouth,0.0,0,0,0,0,0.0,76,0.0,0.0,0.0,0.0,112,0,0,0.0,0.0,2022-10-19T18:30:00Z,0,0,0,0,0,12,0,26229,0,1,0,0.0,0,-1311,1296,2607,44,True,0,Southampton,Zemura
Ivan Toney,FWD,Brentford,0.0,0,0,-1,1,2.7,80,0.0,0.0,0.0,0.0,113,0,0,9.4,7.0,2022-10-19T18:30:00Z,90,0,0,0,0,12,0,2904846,0,0,0,84.0,2,293305,350622,57317,74,True,0,Chelsea,Toney
Pontus Jansson,DEF,Brentford,0.0,0,0,0,0,0.0,78,0.0,0.0,0.0,0.0,113,0,0,0.0,0.0,2022-10-19T18:30:00Z,0,0,0,0,0,12,0,59380,0,0,0,0.0,0,-9078,57,9135,43,True,0,Chelsea,Jansson
Marvelous Nakamba,MID,Aston Villa,0.0,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,116,0,0,0.0,0.0,2022-10-20T18:30:00Z,0,0,0,0,0,12,0,21102,0,0,3,0.0,0,505,1281,776,43,False,0,Fulham,Nakamba
Nampalys Mendy,MID,Leicester,0.0,0,0,3,0,0.2,252,0.0,0.0,0.0,0.0,117,0,0,0.1,0.4,2022-10-20T19:15:00Z,26,0,0,0,0,12,0,54064,0,0,2,0.0,1,-212,1737,1949,43,True,0,Leeds,Mendy
Matthew Cox,GK,Brentford,0.0,0,0,0,0,0.0,633,0.0,0.0,0.0,0.0,113,0,0,0.0,0.0,2022-10-19T18:30:00Z,0,0,0,0,0,12,0,2691,0,0,0,0.0,0,157,423,266,40,True,0,Chelsea,Cox
Ryan Fredericks,DEF,Bournemouth,0.0,0,0,11,0,18.3,59,0.0,0.0,0.0,0.0,112,1,0,3.3,12.4,2022-10-19T18:30:00Z,82,0,0,0,0,12,0,3173,0,1,0,2.0,2,341,452,111,44,True,0,Southampton,Fredericks
Stanley Mills,MID,Everton,0.0,0,0,0,0,0.0,560,0.0,0.0,0.0,0.0,120,0,0,0.0,0.0,2022-10-19T18:30:00Z,0,0,0,0,0,12,0,2889,0,0,1,0.0,0,-33,80,113,44,False,0,Newcastle,Mills
Cheikhou Kouyaté,MID,Nott'm Forest,0.0,0,0,6,0,10.5,583,0.0,0.0,0.0,0.0,114,0,0,1.7,6.2,2022-10-18T18:30:00Z,29,0,0,0,0,12,0,23858,0,0,0,0.0,1,-868,813,1681,45,False,0,Brighton,Kouyaté
Kurt Zouma,DEF,West Ham,0.0,0,0,13,0,0.3,461,0.0,0.0,0.0,0.0,118,1,0,1.5,14.2,2022-10-19T18:30:00Z,90,0,0,0,0,12,0,168447,0,0,1,0.0,2,-32852,290,33142,45,False,0,Liverpool,Zouma
Armstrong Oko-Flex,MID,West Ham,0.0,0,0,0,0,0.0,572,0.0,0.0,0.0,0.0,118,0,0,0.0,0.0,2022-10-19T18:30:00Z,0,0,0,0,0,12,0,3806,0,0,1,0.0,0,-120,0,120,44,False,0,Liverpool,Oko-Flex
Taiwo Awoniyi,FWD,Nott'm Forest,0.0,0,0,3,0,0.0,397,0.0,0.0,0.0,0.0,114,0,0,0.2,0.0,2022-10-18T18:30:00Z,4,0,0,0,0,12,0,60512,0,0,0,2.0,1,-4238,809,5047,57,False,0,Brighton,Awoniyi
Harry Winks,MID,Spurs,0.0,0,0,0,0,0.0,434,0.0,0.0,0.0,0.0,119,0,0,0.0,0.0,2022-10-19T19:15:00Z,0,0,0,0,0,12,0,87971,0,0,2,0.0,0,-3752,0,3752,44,False,0,Man Utd,Winks
Levi Colwill,DEF,Brighton,0.0,0,0,0,0,0.0,559,0.0,0.0,0.0,0.0,114,0,0,0.0,0.0,2022-10-18T18:30:00Z,0,0,0,0,0,12,0,7370,0,0,0,0.0,0,-393,96,489,44,True,0,Nott'm Forest,Colwill
Kofi Balmer,DEF,Crystal Palace,0.0,0,0,0,0,0.0,642,0.0,0.0,0.0,0.0,115,0,0,0.0,0.0,2022-10-18T19:15:00Z,0,0,0,0,0,12,0,1049,0,1,2,0.0,0,355,392,37,40,True,0,Wolves,Balmer
Ricardo Barbosa Pereira,DEF,Leicester,0.0,0,0,0,0,0.0,256,0.0,0.0,0.0,0.0,117,0,0,0.0,0.0,2022-10-20T19:15:00Z,0,0,0,0,0,12,0,2480,0,0,2,0.0,0,-43,19,62,43,True,0,Leeds,Ricardo
Moussa Djenepo,MID,Southampton,0.0,0,0,2,0,0.7,418,0.0,0.0,0.0,0.0,112,0,0,2.3,3.0,2022-10-19T18:30:00Z,2,0,0,0,0,12,0,8469,0,1,0,19.0,1,-541,83,624,50,False,0,Bournemouth,Djenepo
Morgan Gibbs-White,MID,Nott'm Forest,0.0,0,0,6,1,26.0,493,0.0,0.0,0.0,0.0,114,0,0,4.3,12.6,2022-10-18T18:30:00Z,90,0,0,0,0,12,0,31973,0,0,0,4.0,3,-740,2084,2824,55,False,0,Brighton,Gibbs-White
Mads Bidstrup,MID,Brentford,0.0,0,0,0,0,0.0,99,0.0,0.0,0.0,0.0,113,0,0,0.0,0.0,2022-10-19T18:30:00Z,0,0,0,0,0,12,0,112,0,0,0,0.0,0,-2,0,2,45,True,0,Chelsea,Bidstrup
Loïc Badé,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,621,0.0,0.0,0.0,0.0,114,0,0,0.0,0.0,2022-10-18T18:30:00Z,0,0,0,0,0,12,0,2037,0,0,0,0.0,0,63,166,103,45,False,0,Brighton,Badé
Ryan Christie,MID,Bournemouth,0.0,0,0,8,0,29.3,69,0.0,0.0,0.0,0.0,112,1,0,7.6,8.8,2022-10-19T18:30:00Z,61,0,0,0,0,12,0,7685,0,1,0,38.0,2,308,922,614,53,True,0,Southampton,Christie
Pervis Estupiñán,DEF,Brighton,0.0,0,0,0,0,0.0,586,0.0,0.0,0.0,0.0,114,0,0,0.0,0.0,2022-10-18T18:30:00Z,0,0,0,0,0,12,0,70966,0,0,0,0.0,0,3382,7417,4035,45,True,0,Nott'm Forest,Estupiñán
Carney Chukwuemeka,MID,Chelsea,0.0,0,0,3,0,11.9,48,0.0,0.0,0.0,0.0,113,0,0,4.1,5.6,2022-10-19T18:30:00Z,28,0,0,0,0,12,0,59213,0,0,0,23.0,1,-2361,1284,3645,43,False,0,Brentford,Chukwuemeka
Matty Cash,DEF,Aston Villa,0.0,0,0,-1,0,0.6,43,0.0,0.0,0.0,0.0,116,2,0,0.1,0.8,2022-10-20T18:30:00Z,45,0,0,0,0,12,0,463000,0,0,3,0.0,0,5419,15525,10106,46,False,0,Fulham,Cash
Javier Manquillo Gaitán,DEF,Newcastle,0.0,0,0,0,0,0.0,363,0.0,0.0,0.0,0.0,120,0,0,0.0,0.0,2022-10-19T18:30:00Z,0,0,0,0,0,12,0,5978,0,0,1,0.0,0,-63,108,171,43,True,0,Everton,Manquillo
Bertrand Traoré,MID,Aston Villa,0.0,0,0,0,0,0.0,34,0.0,0.0,0.0,0.0,116,0,0,0.0,0.0,2022-10-20T18:30:00Z,0,0,0,0,0,12,0,6301,0,0,3,0.0,0,-107,0,107,49,False,0,Fulham,Traoré
Bobby Clark,MID,Liverpool,0.0,0,0,0,0,0.0,584,0.0,0.0,0.0,0.0,118,0,0,0.0,0.0,2022-10-19T18:30:00Z,0,0,0,0,0,12,0,1118,0,0,1,0.0,0,-20,25,45,45,True,0,West Ham,Clark
Raphaël Varane,DEF,Man Utd,0.0,0,0,30,1,21.3,329,0.0,0.0,0.0,0.0,119,0,0,4.4,22.2,2022-10-19T19:15:00Z,90,0,0,0,0,12,0,313939,0,0,2,0.0,6,7931,13082,5151,48,True,0,Spurs,Varane
Cody Drameh,DEF,Leeds,0.0,0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,117,0,0,0.0,0.0,2022-10-20T19:15:00Z,0,0,0,0,0,12,0,17333,0,0,2,0.0,0,-346,282,628,40,False,0,Leicester,Drameh
Vitalii Mykolenko,DEF,Everton,0.0,0,0,8,0,0.3,194,0.0,0.0,0.0,0.0,120,1,0,0.6,5.8,2022-10-19T18:30:00Z,90,0,0,0,0,12,0,56993,0,0,1,0.0,2,133,3821,3688,45,False,0,Newcastle,Mykolenko
Dominic Solanke,FWD,Bournemouth,0.0,0,0,-2,0,12.5,66,0.0,0.0,0.0,0.0,112,1,0,3.0,0.0,2022-10-19T18:30:00Z,90,0,0,0,0,12,0,603220,0,1,0,22.0,2,199548,211727,12179,58,True,0,Southampton,Solanke
Vitaly Janelt,MID,Brentford,0.0,0,0,10,1,1.8,86,0.0,0.0,0.0,0.0,113,0,0,3.5,12.8,2022-10-19T18:30:00Z,90,0,0,0,0,12,0,15828,0,0,0,20.0,3,-224,961,1185,55,True,0,Chelsea,Janelt
Robert Sánchez,GK,Brighton,0.0,0,0,19,1,0.0,113,0.0,0.0,0.0,0.0,114,0,0,0.4,4.2,2022-10-18T18:30:00Z,90,0,0,0,0,12,0,1660562,0,0,0,0.0,6,-12075,36935,49010,47,True,0,Nott'm Forest,Sánchez
Edouard Mendy,GK,Chelsea,0.0,0,0,0,0,0.0,147,0.0,0.0,0.0,0.0,113,0,0,0.0,0.0,2022-10-19T18:30:00Z,0,0,0,0,0,12,0,1005715,0,0,0,0.0,0,-54112,4673,58785,49,False,0,Brentford,Mendy
Luke Ayling,DEF,Leeds,0.0,0,0,0,0,0.0,222,0.0,0.0,0.0,0.0,117,0,0,0.0,0.0,2022-10-20T19:15:00Z,0,0,0,0,0,12,0,8606,0,0,2,0.0,0,152,746,594,45,False,0,Leicester,Ayling
Eric Bailly,DEF,Man Utd,0.0,0,0,0,0,0.0,339,0.0,0.0,0.0,0.0,119,0,0,0.0,0.0,2022-10-19T19:15:00Z,0,0,0,0,0,12,0,52750,0,0,2,0.0,0,-2494,0,2494,40,True,0,Spurs,Bailly
Hugo Bueno López,DEF,Wolves,0.0,1,2,30,0,16.8,558,0.0,0.0,0.0,0.0,115,2,0,5.7,38.2,2022-10-18T19:15:00Z,90,0,0,0,0,12,0,93768,0,1,2,2.0,6,5981,8319,2338,39,False,0,Crystal Palace,Bueno
Lewis Warrington,MID,Everton,0.0,0,0,0,0,0.0,561,0.0,0.0,0.0,0.0,120,0,0,0.0,0.0,2022-10-19T18:30:00Z,0,0,0,0,0,12,0,9666,0,0,1,0.0,0,-344,0,344,44,False,0,Newcastle,Warrington
Pierre-Emile Højbjerg,MID,Spurs,0.0,0,0,13,0,4.3,433,0.0,0.0,0.0,0.0,119,2,0,1.2,7.8,2022-10-19T19:15:00Z,90,0,0,0,0,12,0,358349,0,0,2,0.0,2,45828,56127,10299,55,False,0,Man Utd,Højbjerg
Kaden Rodney,MID,Crystal Palace,0.0,0,0,0,0,0.0,601,0.0,0.0,0.0,0.0,115,0,0,0.0,0.0,2022-10-18T19:15:00Z,0,0,0,0,0,12,0,1853,0,1,2,0.0,0,2,114,112,45,True,0,Wolves,Rodney
Jesurun Rak-Sakyi,MID,Crystal Palace,0.0,0,0,0,0,0.0,172,0.0,0.0,0.0,0.0,115,0,0,0.0,0.0,2022-10-18T19:15:00Z,0,0,0,0,0,12,0,1398,0,1,2,0.0,0,-32,0,32,45,True,0,Wolves,Rak-Sakyi
Jairo Riedewald,MID,Crystal Palace,0.0,0,0,3,0,0.0,164,0.0,0.0,0.0,0.0,115,0,0,0.0,0.0,2022-10-18T19:15:00Z,1,0,0,0,0,12,0,5465,0,1,2,0.0,1,-90,111,201,44,True,0,Wolves,Riedewald
Declan Rice,MID,West Ham,0.0,0,0,21,0,18.7,467,0.0,0.0,0.0,0.0,118,1,0,4.6,27.2,2022-10-19T18:30:00Z,90,0,0,0,0,12,0,441911,0,0,1,0.0,2,8100,19030,10930,48,False,0,Liverpool,Rice
Daniel Amartey,DEF,Leicester,0.0,0,3,26,1,0.2,257,0.0,0.0,0.0,0.0,117,0,0,2.5,24.8,2022-10-20T19:15:00Z,90,0,0,0,0,12,0,21527,0,0,2,0.0,9,410,809,399,43,True,0,Leeds,Amartey
Anthony Gordon,MID,Everton,0.0,0,0,7,0,2.0,195,0.0,0.0,0.0,0.0,120,1,0,1.3,6.6,2022-10-19T18:30:00Z,90,0,0,0,0,12,0,234249,0,0,1,4.0,1,-19920,3687,23607,54,False,1,Newcastle,Gordon
David Raya Martin,GK,Brentford,0.0,0,3,33,1,0.0,81,0.0,0.0,0.0,0.0,113,0,0,3.2,31.6,2022-10-19T18:30:00Z,90,0,0,0,0,12,5,719021,0,0,0,0.0,10,22638,40603,17965,45,True,0,Chelsea,Raya
Dane Scarlett,FWD,Spurs,0.0,0,0,0,0,0.0,447,0.0,0.0,0.0,0.0,119,0,0,0.0,0.0,2022-10-19T19:15:00Z,0,0,0,0,0,12,0,4188,0,0,2,0.0,0,-136,0,136,45,False,0,Man Utd,Scarlett
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,510,0.0,0.0,0.0,0.0,113,0,0,0.0,0.0,2022-10-19T18:30:00Z,0,0,0,0,0,12,0,35493,0,0,0,0.0,0,-5186,231,5417,50,True,0,Chelsea,Hickey
Rúben Nascimento Vinagre,DEF,Everton,0.0,0,0,0,0,0.0,531,0.0,0.0,0.0,0.0,120,0,0,0.0,0.0,2022-10-19T18:30:00Z,0,0,0,0,0,12,0,5403,0,0,1,0.0,0,-50,73,123,43,False,0,Newcastle,Vinagre
Sammy Braybrooke,MID,Leicester,0.0,0,0,0,0,0.0,639,0.0,0.0,0.0,0.0,117,0,0,0.0,0.0,2022-10-20T19:15:00Z,0,0,0,0,0,12,0,214,0,0,2,0.0,0,7,51,44,45,True,0,Leeds,Braybrooke
Solly March,MID,Brighton,0.0,0,0,11,1,39.9,107,0.0,0.0,0.0,0.0,114,0,0,8.2,15.0,2022-10-18T18:30:00Z,90,0,0,0,0,12,0,59718,0,0,0,27.0,3,2652,6521,3869,50,True,0,Nott'm Forest,March
Dwight Gayle,FWD,Newcastle,0.0,0,0,0,0,0.0,361,0.0,0.0,0.0,0.0,120,0,0,0.0,0.0,2022-10-19T18:30:00Z,0,0,0,0,0,12,0,6851,0,0,1,0.0,0,-217,0,217,45,True,0,Everton,Gayle
Brenden Aaronson,MID,Leeds,0.0,0,0,13,0,30.2,246,0.0,0.0,0.0,0.0,117,2,0,4.7,13.8,2022-10-20T19:15:00Z,90,0,0,0,0,12,0,137356,0,0,2,3.0,2,1070,6567,5497,55,False,0,Leicester,Aaronson
Danny Ward,GK,Leicester,0.0,0,3,26,1,0.0,254,0.0,0.0,0.0,0.0,117,0,0,1.6,16.2,2022-10-20T19:15:00Z,90,0,0,0,0,12,2,2723920,0,0,2,0.0,9,8163,37534,29371,41,True,0,Leeds,Ward
Joachim Andersen,DEF,Crystal Palace,0.0,0,0,11,0,0.7,165,0.0,0.0,0.0,0.0,115,1,0,3.0,6.8,2022-10-18T19:15:00Z,90,0,0,0,0,12,0,414500,0,1,2,22.0,2,67665,75112,7447,45,True,0,Wolves,Andersen
Kjell Scherpen,GK,Brighton,0.0,0,0,0,0,0.0,542,0.0,0.0,0.0,0.0,114,0,0,0.0,0.0,2022-10-18T18:30:00Z,0,0,0,0,0,12,0,5886,0,0,0,0.0,0,-154,0,154,40,True,0,Nott'm Forest,Scherpen
Jack Stephens,DEF,Bournemouth,0.0,0,0,0,0,0.0,404,0.0,0.0,0.0,0.0,112,0,0,0.0,0.0,2022-10-19T18:30:00Z,0,0,0,0,0,12,0,4739,0,1,0,0.0,0,-141,64,205,43,True,0,Southampton,Stephens
James McArthur,MID,Crystal Palace,0.0,0,0,0,0,0.0,154,0.0,0.0,0.0,0.0,115,0,0,0.0,0.0,2022-10-18T19:15:00Z,0,0,0,0,0,12,0,562,0,1,2,0.0,0,-53,8,61,48,True,0,Wolves,McArthur
Wilfred Ndidi,MID,Leicester,0.0,0,0,0,0,0.0,265,0.0,0.0,0.0,0.0,117,0,0,0.0,0.0,2022-10-20T19:15:00Z,0,0,0,0,0,12,0,24499,0,0,2,0.0,0,-1042,13,1055,48,True,0,Leeds,Ndidi
Angelo Ogbonna,DEF,West Ham,0.0,0,0,0,0,0.0,456,0.0,0.0,0.0,0.0,118,0,0,0.0,0.0,2022-10-19T18:30:00Z,0,0,0,0,0,12,0,7070,0,0,1,0.0,0,-185,77,262,44,False,0,Liverpool,Ogbonna
Jarrod Bowen,MID,West Ham,0.0,0,0,6,0,12.8,465,0.0,0.0,0.0,0.0,118,1,0,5.5,14.6,2022-10-19T18:30:00Z,90,0,1,0,0,12,0,573852,0,0,1,28.0,0,-6606,39977,46583,82,False,0,Liverpool,Bowen
Matija Šarkić,GK,Wolves,0.0,0,0,0,0,0.0,492,0.0,0.0,0.0,0.0,115,0,0,0.0,0.0,2022-10-18T19:15:00Z,0,0,0,0,0,12,0,172405,0,1,2,0.0,0,-2771,440,3211,40,False,0,Crystal Palace,Šarkić
Malang Sarr,DEF,Chelsea,0.0,0,0,0,0,0.0,143,0.0,0.0,0.0,0.0,113,0,0,0.0,0.0,2022-10-19T18:30:00Z,0,0,0,0,0,12,0,3971,0,0,0,0.0,0,-49,0,49,50,False,0,Brentford,Sarr
Anthony Knockaert,MID,Fulham,0.0,0,0,0,0,0.0,202,0.0,0.0,0.0,0.0,116,0,0,0.0,0.0,2022-10-20T18:30:00Z,0,0,0,0,0,12,0,2785,0,0,3,0.0,0,-207,13,220,47,True,0,Aston Villa,Knockaert
Joe Rodon,DEF,Spurs,0.0,0,0,0,0,0.0,442,0.0,0.0,0.0,0.0,119,0,0,0.0,0.0,2022-10-19T19:15:00Z,0,0,0,0,0,12,0,4686,0,0,2,0.0,0,-141,0,141,40,False,0,Man Utd,Rodon
Anthony Martial,FWD,Man Utd,0.0,0,0,0,0,0.0,345,0.0,0.0,0.0,0.0,119,0,0,0.0,0.0,2022-10-19T19:15:00Z,0,0,0,0,0,12,0,117002,0,0,2,0.0,0,-39958,1080,41038,68,True,0,Spurs,Martial
Ben Davies,DEF,Liverpool,0.0,0,0,0,0,0.0,499,0.0,0.0,0.0,0.0,118,0,0,0.0,0.0,2022-10-19T18:30:00Z,0,0,0,0,0,12,0,513,0,0,1,0.0,0,-4,0,4,40,True,0,West Ham,Davies
Jan Bednarek,DEF,Aston Villa,0.0,0,0,7,0,0.3,410,0.0,0.0,0.0,0.0,116,1,0,0.7,6.6,2022-10-20T18:30:00Z,45,0,0,0,0,12,0,24257,0,0,3,0.0,1,-681,152,833,43,False,0,Fulham,Bednarek
Bryan Mbeumo,FWD,Brentford,0.0,0,0,5,1,18.4,95,0.0,0.0,0.0,0.0,113,0,0,6.0,9.8,2022-10-19T18:30:00Z,71,0,0,0,0,12,0,167516,0,0,0,32.0,2,-10783,5036,15819,59,True,0,Chelsea,Mbeumo
Naby Keita,MID,Liverpool,0.0,0,0,0,0,0.0,287,0.0,0.0,0.0,0.0,118,0,0,0.0,0.0,2022-10-19T18:30:00Z,0,0,0,0,0,12,0,4501,0,0,1,0.0,0,-92,7,99,48,True,0,West Ham,Keita
Archie Gray,MID,Leeds,0.0,0,0,0,0,0.0,565,0.0,0.0,0.0,0.0,117,0,0,0.0,0.0,2022-10-20T19:15:00Z,0,0,0,0,0,12,0,5133,0,0,2,0.0,0,-201,17,218,45,False,0,Leicester,Gray
Amadou Onana,MID,Everton,0.0,0,0,12,0,4.3,577,0.0,0.0,0.0,0.0,120,1,0,1.5,10.8,2022-10-19T18:30:00Z,90,0,0,0,0,12,0,21458,0,0,1,0.0,2,276,1607,1331,49,False,0,Newcastle,Onana
Amad Diallo,MID,Man Utd,0.0,0,0,0,0,0.0,550,0.0,0.0,0.0,0.0,119,0,0,0.0,0.0,2022-10-19T19:15:00Z,0,0,0,0,0,12,0,6408,0,0,2,0.0,0,-286,0,286,44,True,0,Spurs,Amad
Billy Gilmour,MID,Brighton,0.0,0,0,0,0,0.0,149,0.0,0.0,0.0,0.0,114,0,0,0.0,0.0,2022-10-18T18:30:00Z,0,0,0,0,0,12,0,57802,0,0,0,0.0,0,-2918,529,3447,44,True,0,Nott'm Forest,Gilmour
Marcus Rashford,MID,Man Utd,0.0,0,0,-2,1,7.4,335,0.0,0.0,0.0,0.0,119,0,0,9.1,12.8,2022-10-19T19:15:00Z,90,0,0,0,0,12,0,1673277,0,0,2,71.0,3,2371,94654,92283,66,True,0,Spurs,Rashford
Mateusz Lis,GK,Southampton,0.0,0,0,0,0,0.0,421,0.0,0.0,0.0,0.0,112,0,0,0.0,0.0,2022-10-19T18:30:00Z,0,0,0,0,0,12,0,20442,0,1,0,0.0,0,-640,0,640,40,False,0,Bournemouth,Lis
Emil Krafth,DEF,Newcastle,0.0,0,0,0,0,0.0,364,0.0,0.0,0.0,0.0,120,0,0,0.0,0.0,2022-10-19T18:30:00Z,0,0,0,0,0,12,0,2295,0,0,1,0.0,0,-52,10,62,43,True,0,Everton,Krafth
Lucas Digne,DEF,Aston Villa,0.0,0,0,0,0,0.0,33,0.0,0.0,0.0,0.0,116,0,0,0.0,0.0,2022-10-20T18:30:00Z,0,0,0,0,0,12,0,129072,0,0,3,0.0,0,-11673,81,11754,46,False,0,Fulham,Digne
Shandon Baptiste,MID,Brentford,0.0,0,0,4,0,10.3,94,0.0,0.0,0.0,0.0,113,0,0,2.2,11.4,2022-10-19T18:30:00Z,30,0,0,0,0,12,0,34440,0,0,0,0.0,1,-1260,908,2168,45,True,0,Chelsea,Baptiste
Lloyd Kelly,DEF,Bournemouth,0.0,0,0,0,0,0.0,73,0.0,0.0,0.0,0.0,112,0,0,0.0,0.0,2022-10-19T18:30:00Z,0,0,0,0,0,12,0,69521,0,1,0,0.0,0,-5362,30,5392,44,True,0,Southampton,Kelly
Trent Alexander-Arnold,DEF,Liverpool,0.0,0,2,30,1,49.3,285,0.0,0.0,0.0,0.0,118,0,0,7.1,16.0,2022-10-19T18:30:00Z,90,0,0,0,0,12,0,2177794,0,0,1,6.0,8,-50281,98888,149169,72,True,0,West Ham,Alexander-Arnold
Kiernan Dewsbury-Hall,MID,Leicester,0.0,1,0,22,1,24.2,266,0.0,0.0,0.0,0.0,117,0,0,5.2,21.4,2022-10-20T19:15:00Z,90,0,0,0,0,12,0,109074,0,0,2,6.0,6,-1774,4265,6039,50,True,0,Leeds,Dewsbury-Hall
Mohamed Salah,MID,Liverpool,0.0,0,0,2,1,14.3,283,0.0,0.0,0.0,0.0,118,0,0,9.3,5.4,2022-10-19T18:30:00Z,90,0,0,0,0,12,0,4291826,0,0,1,73.0,3,797928,824446,26518,127,True,0,West Ham,Salah
Ross Barkley,MID,Chelsea,0.0,0,0,0,0,0.0,131,0.0,0.0,0.0,0.0,113,0,0,0.0,0.0,2022-10-19T18:30:00Z,0,0,0,0,0,12,0,3358,0,0,0,0.0,0,-65,0,65,49,False,0,Brentford,Barkley
Gavin Bazunu,GK,Southampton,0.0,0,0,27,1,0.0,422,0.0,0.0,0.0,0.0,112,0,0,2.4,24.0,2022-10-19T18:30:00Z,90,0,0,0,0,12,3,77513,0,1,0,0.0,7,479,2577,2098,45,False,0,Bournemouth,Bazunu
Alex Smithies,GK,Leicester,0.0,0,0,0,0,0.0,581,0.0,0.0,0.0,0.0,117,0,0,0.0,0.0,2022-10-20T19:15:00Z,0,0,0,0,0,12,0,5322,0,0,2,0.0,0,-75,122,197,40,True,0,Leeds,Smithies
Cameron Archer,FWD,Aston Villa,0.0,0,0,1,0,0.0,54,0.0,0.0,0.0,0.0,116,1,0,0.0,0.0,2022-10-20T18:30:00Z,9,0,0,0,0,12,0,304026,0,0,3,0.0,1,-15984,9625,25609,43,False,0,Fulham,Archer
Mathias Jorgensen,DEF,Brentford,0.0,0,0,21,1,1.3,595,0.0,0.0,0.0,0.0,113,0,0,1.3,9.2,2022-10-19T18:30:00Z,90,0,0,0,0,12,0,102590,0,0,0,2.0,6,-6407,2673,9080,40,True,0,Chelsea,Zanka
André Tavares Gomes,MID,Everton,0.0,0,0,0,0,0.0,184,0.0,0.0,0.0,0.0,120,0,0,0.0,0.0,2022-10-19T18:30:00Z,0,0,0,0,0,12,0,6550,0,0,1,0.0,0,-261,0,261,45,False,0,Newcastle,André Gomes
Lyanco Silveira Neves Vojnovic,DEF,Southampton,0.0,0,0,8,0,0.3,413,0.0,0.0,0.0,0.0,112,0,0,3.0,11.4,2022-10-19T18:30:00Z,26,0,0,0,0,12,0,4523,0,1,0,18.0,1,-59,51,110,44,False,0,Bournemouth,Lyanco
Thomas Strakosha,GK,Brentford,0.0,0,0,0,0,0.0,517,0.0,0.0,0.0,0.0,113,0,0,0.0,0.0,2022-10-19T18:30:00Z,0,0,0,0,0,12,0,16572,0,0,0,0.0,0,-857,71,928,43,True,0,Chelsea,Strakosha
Ben Chilwell,DEF,Chelsea,0.0,0,0,0,0,0.0,139,0.0,0.0,0.0,0.0,113,0,0,0.0,0.0,2022-10-19T18:30:00Z,0,0,0,0,0,12,0,684863,0,0,0,0.0,0,120901,135849,14948,59,False,0,Brentford,Chilwell
Lewis Dunk,DEF,Brighton,0.0,0,2,28,1,1.3,106,0.0,0.0,0.0,0.0,114,0,0,3.7,18.4,2022-10-18T18:30:00Z,90,0,0,0,0,12,0,814847,0,0,0,17.0,8,97814,115788,17974,46,True,0,Nott'm Forest,Dunk
Alfie Devine,MID,Spurs,0.0,0,0,0,0,0.0,452,0.0,0.0,0.0,0.0,119,0,0,0.0,0.0,2022-10-19T19:15:00Z,0,0,0,0,0,12,0,9286,0,0,2,0.0,0,-186,67,253,44,False,0,Man Utd,Devine
Giulian Biancone,DEF,Nott'm Forest,0.0,0,0,3,0,0.0,399,0.0,0.0,0.0,0.0,114,0,0,0.3,3.0,2022-10-18T18:30:00Z,4,0,0,0,0,12,0,5212,0,0,0,0.0,1,-115,39,154,43,False,0,Brighton,Biancone
