name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,season
Jan Bednarek,DEF,Aston Villa,0.8,0,0,0,0,0.0,410,0.0,0.0,0.0,0.0,99,0,0,0.0,0.0,2022-10-10T19:00:00Z,0,0,0,0,0,10,0,25742,0,1,1,0.0,0,-627,379,1006,43,False,0,Nott'm Forest,2022-23
Bryan Mbeumo,FWD,Brentford,2.0,0,0,4,0,1.3,95,0.0,0.0,0.0,0.0,98,3,0,3.2,3.2,2022-10-08T14:00:00Z,61,0,0,0,0,10,0,193021,0,1,5,27.0,2,-6898,21864,28762,59,False,0,Newcastle,2022-23
Naby Keita,MID,Liverpool,0.0,0,0,0,0,0.0,287,0.0,0.0,0.0,0.0,91,0,0,0.0,0.0,2022-10-09T15:30:00Z,0,0,0,0,0,10,0,4726,0,2,3,0.0,0,-210,32,242,48,False,0,Arsenal,2022-23
Archie Gray,MID,Leeds,0.0,0,0,0,0,0.0,565,0.0,0.0,0.0,0.0,95,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,0,0,0,0,10,0,5749,0,1,2,0.0,0,-969,42,1011,45,False,0,Crystal Palace,2022-23
Amadou Onana,MID,Everton,3.0,0,0,2,0,3.1,577,0.0,0.0,0.0,0.0,96,2,0,1.8,0.0,2022-10-09T18:00:00Z,90,0,0,0,0,10,0,20862,0,2,1,16.0,1,1890,3602,1712,49,True,1,Man Utd,2022-23
Amad Diallo,MID,Man Utd,0.0,0,0,0,0,0.0,550,0.0,0.0,0.0,0.0,96,0,0,0.0,0.0,2022-10-09T18:00:00Z,0,0,0,0,0,10,0,7145,0,2,1,0.0,0,-536,0,536,44,False,0,Everton,2022-23
Billy Gilmour,MID,Brighton,0.0,0,0,3,0,0.5,149,0.0,0.0,0.0,0.0,93,0,0,0.1,0.8,2022-10-08T16:30:00Z,1,0,0,0,0,10,0,64938,0,1,0,0.0,1,-3152,2349,5501,44,True,0,Spurs,2022-23
Marcus Rashford,MID,Man Utd,1.5,0,0,14,0,21.6,335,0.0,0.0,0.0,0.0,96,1,0,3.5,10.8,2022-10-09T18:00:00Z,90,0,0,0,0,10,0,1606429,0,2,1,3.0,2,122787,285526,162739,65,False,0,Everton,2022-23
Julián Álvarez,FWD,Man City,2.0,0,0,3,0,12.0,319,0.0,0.0,0.0,0.0,97,0,0,1.9,2.6,2022-10-08T14:00:00Z,20,0,0,0,0,10,0,126639,0,0,4,4.0,1,-12148,6813,18961,61,True,0,Southampton,2022-23
Mateusz Lis,GK,Southampton,0.0,0,0,0,0,0.0,421,0.0,0.0,0.0,0.0,97,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,22158,0,0,4,0.0,0,-1051,0,1051,40,False,0,Man City,2022-23
Takehiro Tomiyasu,DEF,Arsenal,0.5,0,0,17,0,5.5,14,0.0,0.0,0.0,0.0,91,2,0,2.7,21.8,2022-10-09T15:30:00Z,90,0,0,0,0,10,0,74494,0,2,3,0.0,1,-2094,3762,5856,42,True,0,Liverpool,2022-23
Emil Krafth,DEF,Newcastle,0.0,0,0,0,0,0.0,364,0.0,0.0,0.0,0.0,98,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,2379,0,1,5,0.0,0,-111,22,133,43,True,0,Brentford,2022-23
John Stones,DEF,Man City,0.0,0,0,0,0,0.0,302,0.0,0.0,0.0,0.0,97,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,168993,0,0,4,0.0,0,-35804,227,36031,54,True,0,Southampton,2022-23
Lucas Digne,DEF,Aston Villa,0.0,0,0,0,0,0.0,33,0.0,0.0,0.0,0.0,99,0,0,0.0,0.0,2022-10-10T19:00:00Z,0,0,0,0,0,10,0,162087,0,1,1,0.0,0,-42330,224,42554,47,False,0,Nott'm Forest,2022-23
Shandon Baptiste,MID,Brentford,2.0,0,0,9,0,15.1,94,0.0,0.0,0.0,0.0,98,3,0,4.0,8.2,2022-10-08T14:00:00Z,62,0,0,0,0,10,0,36923,0,1,5,17.0,2,278,3259,2981,45,False,0,Newcastle,2022-23
Nathan Aké,DEF,Man City,3.3,0,0,28,1,0.8,308,0.0,0.0,0.0,0.0,97,0,0,1.6,15.2,2022-10-08T14:00:00Z,90,0,0,0,0,10,0,85915,0,0,4,0.0,6,6678,13023,6345,50,True,0,Southampton,2022-23
Bukayo Saka,MID,Arsenal,8.2,0,3,44,0,3.7,13,0.0,0.0,0.0,0.0,91,2,2,17.2,70.8,2022-10-09T15:30:00Z,90,0,0,0,0,10,0,1146083,0,2,3,97.0,15,-84324,43669,127993,78,True,0,Liverpool,2022-23
Lloyd Kelly,DEF,Bournemouth,0.0,0,0,0,0,0.0,73,0.0,0.0,0.0,0.0,92,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,83313,0,1,2,0.0,0,-15437,109,15546,44,True,0,Leicester,2022-23
Trent Alexander-Arnold,DEF,Liverpool,0.5,0,0,4,0,14.5,285,0.0,0.0,0.0,0.0,91,2,0,1.8,3.2,2022-10-09T15:30:00Z,45,0,0,0,0,10,0,3028227,0,2,3,0.0,0,-729789,20455,750244,73,False,0,Arsenal,2022-23
Kiernan Dewsbury-Hall,MID,Leicester,3.8,0,0,14,0,23.0,266,0.0,0.0,0.0,0.0,92,2,0,5.0,17.2,2022-10-08T14:00:00Z,90,0,0,0,0,10,0,121149,0,1,2,10.0,2,1950,14155,12205,50,False,0,Bournemouth,2022-23
Mohamed Salah,MID,Liverpool,4.0,0,0,5,0,12.0,283,0.0,0.0,0.0,0.0,91,2,0,1.8,1.8,2022-10-09T15:30:00Z,68,0,0,0,0,10,0,3017511,0,2,3,4.0,2,-717057,19774,736831,127,False,0,Arsenal,2022-23
Ross Barkley,MID,Chelsea,0.0,0,0,0,0,0.0,131,0.0,0.0,0.0,0.0,94,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,3521,0,0,3,0.0,0,-186,0,186,49,True,0,Wolves,2022-23
Thomas Partey,MID,Arsenal,4.5,0,0,17,0,13.6,6,0.0,0.0,0.0,0.0,91,2,0,3.5,21.2,2022-10-09T15:30:00Z,90,0,0,0,0,10,0,45510,0,2,3,0.0,2,15410,17732,2322,48,True,0,Liverpool,2022-23
Gavin Bazunu,GK,Southampton,0.7,0,0,17,0,0.0,422,0.0,0.0,0.0,0.0,97,4,0,4.0,40.0,2022-10-08T14:00:00Z,90,0,0,0,0,10,4,77389,0,0,4,0.0,1,-3458,1757,5215,45,False,0,Man City,2022-23
Alex Smithies,GK,Leicester,0.5,0,0,0,0,0.0,581,0.0,0.0,0.0,0.0,92,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,5196,0,1,2,0.0,0,110,371,261,40,False,0,Bournemouth,2022-23
Cameron Archer,FWD,Aston Villa,0.8,0,0,3,0,0.8,54,0.0,0.0,0.0,0.0,99,0,0,0.6,1.4,2022-10-10T19:00:00Z,9,0,0,0,0,10,0,321745,0,1,1,4.0,1,-5309,18908,24217,43,False,0,Nott'm Forest,2022-23
Mathias Jørgensen,DEF,Brentford,0.3,0,0,0,0,0.0,595,0.0,0.0,0.0,0.0,98,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,110234,0,1,5,0.0,0,10474,18589,8115,40,False,0,Newcastle,2022-23
André Tavares Gomes,MID,Everton,0.0,0,0,0,0,0.0,184,0.0,0.0,0.0,0.0,96,0,0,0.0,0.0,2022-10-09T18:00:00Z,0,0,0,0,0,10,0,7254,0,2,1,0.0,0,-489,0,489,45,True,0,Man Utd,2022-23
Lyanco,DEF,Southampton,-1.0,0,0,0,0,0.0,413,0.0,0.0,0.0,0.0,97,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,4538,0,0,4,0.0,0,-109,69,178,44,False,0,Man City,2022-23
Thomas Strakosha,GK,Brentford,0.0,0,0,0,0,0.0,517,0.0,0.0,0.0,0.0,98,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,18021,0,1,5,0.0,0,-480,247,727,44,False,0,Newcastle,2022-23
Ben Chilwell,DEF,Chelsea,1.5,0,0,0,0,0.0,139,0.0,0.0,0.0,0.0,94,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,369915,0,0,3,0.0,0,35997,60944,24947,58,True,0,Wolves,2022-23
Lewis Dunk,DEF,Brighton,1.0,0,0,15,0,1.8,106,0.0,0.0,0.0,0.0,93,1,0,2.3,17.6,2022-10-08T16:30:00Z,90,0,0,0,0,10,0,462446,0,1,0,4.0,2,-8144,20050,28194,46,True,0,Spurs,2022-23
Alfie Devine,MID,Spurs,0.5,0,0,0,0,0.0,452,0.0,0.0,0.0,0.0,93,0,0,0.0,0.0,2022-10-08T16:30:00Z,0,0,0,0,0,10,0,9706,0,1,0,0.0,0,-354,197,551,44,False,0,Brighton,2022-23
Giulian Biancone,DEF,Nott'm Forest,-0.5,0,0,0,0,0.0,399,0.0,0.0,0.0,0.0,99,0,0,0.0,0.0,2022-10-10T19:00:00Z,0,0,0,0,0,10,0,5325,0,1,1,0.0,0,-171,45,216,43,True,0,Aston Villa,2022-23
Dennis Praet,MID,Leicester,0.8,0,0,0,0,0.0,549,0.0,0.0,0.0,0.0,92,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,2194,0,1,2,0.0,0,49,130,81,49,False,0,Bournemouth,2022-23
Wout Faes,DEF,Leicester,2.5,0,0,21,0,10.7,612,0.0,0.0,0.0,0.0,92,2,0,5.9,42.4,2022-10-08T14:00:00Z,90,0,0,0,0,10,0,6279,0,1,2,6.0,1,3010,3564,554,45,False,0,Bournemouth,2022-23
William Saliba,DEF,Arsenal,5.2,0,0,14,0,1.2,26,0.0,0.0,0.0,0.0,91,2,0,1.7,15.4,2022-10-09T15:30:00Z,90,0,0,0,0,10,0,2878181,0,2,3,0.0,1,221940,306363,84423,50,True,0,Liverpool,2022-23
Haydon Roberts,DEF,Brighton,0.0,0,0,0,0,0.0,122,0.0,0.0,0.0,0.0,93,0,0,0.0,0.0,2022-10-08T16:30:00Z,0,0,0,0,0,10,0,557,0,1,0,0.0,0,-13,0,13,40,True,0,Spurs,2022-23
Craig Dawson,DEF,West Ham,3.7,1,0,22,0,0.9,459,0.0,0.0,0.0,0.0,100,1,0,1.6,13.2,2022-10-09T13:00:00Z,90,0,0,0,0,10,0,21071,0,1,3,2.0,5,2449,3151,702,48,True,0,Fulham,2022-23
Bryan Gil Salvatierra,MID,Spurs,0.5,0,0,0,0,0.0,554,0.0,0.0,0.0,0.0,93,0,0,0.0,0.0,2022-10-08T16:30:00Z,0,0,0,0,0,10,0,2363,0,1,0,0.0,0,7,154,147,50,False,0,Brighton,2022-23
Willian,MID,Fulham,0.5,0,0,0,0,0.0,614,0.0,0.0,0.0,0.0,100,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,0,0,0,0,10,0,13719,0,1,3,0.0,0,-12793,303,13096,55,False,0,West Ham,2022-23
Emiliano Buendía,MID,Aston Villa,1.8,0,0,14,0,24.9,42,0.0,0.0,0.0,0.0,99,1,0,5.7,18.0,2022-10-10T19:00:00Z,90,0,0,0,0,10,0,40727,0,1,1,14.0,2,-2258,2498,4756,58,False,0,Nott'm Forest,2022-23
Nathan Ferguson,DEF,Crystal Palace,0.0,0,0,0,0,0.0,174,0.0,0.0,0.0,0.0,95,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,0,0,0,0,10,0,29056,0,1,2,0.0,0,-1174,268,1442,39,True,0,Leeds,2022-23
Son Heung-Min,MID,Spurs,9.5,1,0,22,1,36.4,428,0.0,0.0,0.0,0.0,93,0,0,8.2,30.0,2022-10-08T16:30:00Z,79,0,0,0,0,10,0,1102122,0,1,0,16.0,6,-87118,66145,153263,117,False,0,Brighton,2022-23
Aaron Ramsdale,GK,Arsenal,2.5,0,0,15,0,0.0,15,0.0,0.0,0.0,0.0,91,2,0,1.3,12.6,2022-10-09T15:30:00Z,90,0,0,0,0,10,2,1098374,0,2,3,0.0,1,-21961,36722,58683,49,True,0,Liverpool,2022-23
Tyrick Mitchell,DEF,Crystal Palace,1.0,0,0,3,0,0.8,170,0.0,0.0,0.0,0.0,95,0,0,0.2,0.8,2022-10-09T13:00:00Z,25,0,0,0,0,10,0,96747,0,1,2,0.0,1,16413,21246,4833,45,True,0,Leeds,2022-23
Ed Turns,DEF,Brighton,0.8,0,0,0,0,0.0,640,0.0,0.0,0.0,0.0,93,0,0,0.0,0.0,2022-10-08T16:30:00Z,0,0,0,0,0,10,0,0,0,1,0,0.0,0,0,0,0,40,True,0,Spurs,2022-23
Max Kilman,DEF,Wolves,0.5,0,0,9,0,0.6,484,0.0,0.0,0.0,0.0,94,3,0,1.2,7.4,2022-10-08T14:00:00Z,90,0,0,0,0,10,0,215822,0,0,3,4.0,1,9338,29357,20019,45,False,0,Chelsea,2022-23
Liam Delap,FWD,Man City,0.0,0,0,0,0,0.0,323,0.0,0.0,0.0,0.0,97,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,23465,0,0,4,0.0,0,-2215,0,2215,44,True,0,Southampton,2022-23
Dwight McNeil,MID,Everton,3.7,0,0,4,0,15.2,534,0.0,0.0,0.0,0.0,96,0,0,2.1,3.6,2022-10-09T18:00:00Z,23,0,0,0,0,10,0,16731,0,2,1,2.0,1,2122,3043,921,52,True,0,Man Utd,2022-23
Harvey Davies,GK,Liverpool,0.5,0,0,0,0,0.0,592,0.0,0.0,0.0,0.0,91,0,0,0.0,0.0,2022-10-09T15:30:00Z,0,0,0,0,0,10,0,1968,0,2,3,0.0,0,12,101,89,40,False,0,Arsenal,2022-23
N'Golo Kanté,MID,Chelsea,0.0,0,0,0,0,0.0,134,0.0,0.0,0.0,0.0,94,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,138414,0,0,3,0.0,0,-4335,1330,5665,48,True,0,Wolves,2022-23
Harry Toffolo,DEF,Nott'm Forest,0.2,0,0,7,0,6.1,523,0.0,0.0,0.0,0.0,99,1,0,1.9,12.4,2022-10-10T19:00:00Z,90,0,0,0,0,10,0,12934,0,1,1,0.0,2,-913,201,1114,44,True,0,Aston Villa,2022-23
Jefferson Lerma,MID,Bournemouth,1.5,0,0,13,0,12.4,64,0.0,0.0,0.0,0.0,92,1,0,2.6,12.0,2022-10-08T14:00:00Z,90,0,0,0,0,10,0,64003,0,1,2,2.0,2,-4103,1801,5904,50,True,0,Leicester,2022-23
Marcus Bettinelli,GK,Chelsea,0.5,0,0,0,0,0.0,635,0.0,0.0,0.0,0.0,94,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,560,0,0,3,0.0,0,311,354,43,40,True,0,Wolves,2022-23
Ezri Konsa Ngoyo,DEF,Aston Villa,5.2,0,0,11,0,1.7,44,0.0,0.0,0.0,0.0,99,1,0,1.9,14.8,2022-10-10T19:00:00Z,90,0,0,0,0,10,0,45101,0,1,1,2.0,1,12381,15277,2896,44,False,1,Nott'm Forest,2022-23
Chris Mepham,DEF,Bournemouth,2.8,0,0,16,0,0.8,71,0.0,0.0,0.0,0.0,92,1,0,2.3,18.0,2022-10-08T14:00:00Z,90,0,0,0,0,10,0,16052,0,1,2,4.0,2,1002,2690,1688,44,True,0,Leicester,2022-23
Denis Zakaria,MID,Chelsea,0.5,0,0,0,0,0.0,616,0.0,0.0,0.0,0.0,94,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,2992,0,0,3,0.0,0,-27,537,564,50,True,0,Wolves,2022-23
Willy Caballero,GK,Southampton,-1.0,0,0,0,0,0.0,424,0.0,0.0,0.0,0.0,97,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,96046,0,0,4,0.0,0,-1581,1051,2632,40,False,0,Man City,2022-23
Alex Mighten,MID,Nott'm Forest,0.0,0,0,0,0,0.0,395,0.0,0.0,0.0,0.0,99,0,0,0.0,0.0,2022-10-10T19:00:00Z,0,0,0,0,0,10,0,1324,0,1,1,0.0,0,-58,0,58,49,True,0,Aston Villa,2022-23
Keinan Davis,FWD,Aston Villa,0.0,0,0,0,0,0.0,52,0.0,0.0,0.0,0.0,99,0,0,0.0,0.0,2022-10-10T19:00:00Z,0,0,0,0,0,10,0,4601,0,1,1,0.0,0,-169,0,169,54,False,0,Nott'm Forest,2022-23
Robin Olsen,GK,Aston Villa,0.5,0,0,0,0,0.0,35,0.0,0.0,0.0,0.0,99,0,0,0.0,0.0,2022-10-10T19:00:00Z,0,0,0,0,0,10,0,165915,0,1,1,0.0,0,-2151,2261,4412,40,False,0,Nott'm Forest,2022-23
Josh Dasilva,MID,Brentford,1.3,0,0,7,0,5.3,83,0.0,0.0,0.0,0.0,98,2,0,1.5,7.4,2022-10-08T14:00:00Z,45,0,0,0,0,10,0,633155,0,1,5,2.0,1,-85669,18791,104460,45,False,0,Newcastle,2022-23
Roberto Firmino,FWD,Liverpool,9.5,0,1,28,0,6.9,279,0.0,0.0,0.0,0.0,91,2,1,6.1,36.6,2022-10-09T15:30:00Z,48,0,0,0,0,10,0,465848,0,2,3,17.0,6,153651,182476,28825,79,False,0,Arsenal,2022-23
Thiago Alcantara,MID,Liverpool,2.5,0,0,3,0,2.8,277,0.0,0.0,0.0,0.0,91,3,0,0.5,1.8,2022-10-09T15:30:00Z,90,0,0,0,0,10,0,83238,0,2,3,0.0,2,2420,11866,9446,52,False,0,Arsenal,2022-23
João Palhinha,MID,Fulham,3.3,0,0,10,0,2.8,220,0.0,0.0,0.0,0.0,100,3,0,1.5,12.4,2022-10-09T13:00:00Z,90,0,0,0,0,10,0,30231,0,1,3,0.0,2,2184,4256,2072,50,False,0,West Ham,2022-23
Matt Clarke,DEF,Brighton,0.0,0,0,0,0,0.0,543,0.0,0.0,0.0,0.0,93,0,0,0.0,0.0,2022-10-08T16:30:00Z,0,0,0,0,0,10,0,14570,0,1,0,0.0,0,-725,0,725,40,True,0,Spurs,2022-23
Kieran Trippier,DEF,Newcastle,6.3,1,2,27,0,56.2,357,0.0,0.0,0.0,0.0,98,1,0,8.6,27.8,2022-10-08T14:00:00Z,83,0,0,0,0,10,0,5474654,0,1,5,2.0,7,520225,549076,28851,55,True,0,Brentford,2022-23
Moussa Niakhaté,DEF,Nott'm Forest,-0.1,0,0,0,0,0.0,507,0.0,0.0,0.0,0.0,99,0,0,0.0,0.0,2022-10-10T19:00:00Z,0,0,0,0,0,10,0,5882,0,1,1,0.0,0,-175,52,227,43,True,0,Aston Villa,2022-23
Bernd Leno,GK,Fulham,1.7,0,0,17,0,0.0,2,0.0,0.0,0.0,0.0,100,3,0,3.2,31.8,2022-10-09T13:00:00Z,90,0,0,0,0,10,5,170686,0,1,3,0.0,2,-6887,5162,12049,45,False,0,West Ham,2022-23
Kyle Walker-Peters,DEF,Southampton,-0.3,0,0,9,0,1.8,409,0.0,0.0,0.0,0.0,97,4,0,1.4,12.6,2022-10-08T14:00:00Z,78,0,0,0,0,10,0,148084,0,0,4,0.0,-1,-11252,3583,14835,45,False,1,Man City,2022-23
Joe Rothwell,MID,Bournemouth,-0.4,0,0,0,0,0.0,505,0.0,0.0,0.0,0.0,92,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,437,0,1,2,0.0,0,-17,24,41,49,True,0,Leicester,2022-23
Nuno Tavares,DEF,Arsenal,0.0,0,0,0,0,0.0,17,0.0,0.0,0.0,0.0,91,0,0,0.0,0.0,2022-10-09T15:30:00Z,0,0,0,0,0,10,0,891,0,2,3,0.0,0,-29,0,29,45,True,0,Liverpool,2022-23
Daniel Iversen,GK,Leicester,0.5,0,0,0,0,0.0,548,0.0,0.0,0.0,0.0,92,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,496697,0,1,2,0.0,0,13585,27939,14354,39,False,0,Bournemouth,2022-23
Steven Bergwijn,MID,Spurs,0.0,0,0,0,0,0.0,437,0.0,0.0,0.0,0.0,93,0,0,0.0,0.0,2022-10-08T16:30:00Z,0,0,0,0,0,10,0,172,0,1,0,0.0,0,-5,0,5,55,False,0,Brighton,2022-23
Saman Ghoddos,MID,Brentford,0.3,0,0,3,0,0.8,87,0.0,0.0,0.0,0.0,98,1,0,0.1,0.0,2022-10-08T14:00:00Z,7,0,0,0,0,10,0,2594,0,1,5,0.0,1,-64,94,158,48,False,0,Newcastle,2022-23
Arthur Henrique Ramos de Oliveira Melo,MID,Liverpool,0.0,0,0,0,0,0.0,620,0.0,0.0,0.0,0.0,91,0,0,0.0,0.0,2022-10-09T15:30:00Z,0,0,0,0,0,10,0,4785,0,2,3,0.0,0,-1335,284,1619,49,False,0,Arsenal,2022-23
Connor Ronan,MID,Wolves,-0.5,0,0,0,0,0.0,567,0.0,0.0,0.0,0.0,94,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,18518,0,0,3,0.0,0,189,1544,1355,44,False,0,Chelsea,2022-23
Aymeric Laporte,DEF,Man City,1.0,0,0,0,0,0.0,309,0.0,0.0,0.0,0.0,97,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,28537,0,0,4,0.0,0,2084,2982,898,58,True,0,Southampton,2022-23
Antony,MID,Man Utd,7.5,0,1,28,0,35.5,609,0.0,0.0,0.0,0.0,96,1,1,11.3,44.6,2022-10-09T18:00:00Z,90,0,0,0,0,10,0,681685,0,2,1,33.0,8,133132,173998,40866,75,False,0,Everton,2022-23
Joelinton,MID,Newcastle,1.7,1,0,11,0,1.3,371,0.0,0.0,0.0,0.0,98,0,0,1.0,4.8,2022-10-08T14:00:00Z,24,0,0,0,0,10,0,78849,0,1,5,4.0,4,-15118,4301,19419,60,True,0,Brentford,2022-23
Joseph Hodge,MID,Wolves,-0.2,0,0,4,0,2.1,566,0.0,0.0,0.0,0.0,94,2,0,0.7,2.6,2022-10-08T14:00:00Z,45,0,0,0,0,10,0,6204,0,0,3,2.0,1,597,1003,406,44,False,0,Chelsea,2022-23
Alex Iwobi,MID,Everton,6.7,0,2,33,0,23.3,186,0.0,0.0,0.0,0.0,96,2,1,8.7,44.2,2022-10-09T18:00:00Z,90,0,0,0,0,10,0,47012,0,2,1,19.0,9,9798,13913,4115,55,True,0,Man Utd,2022-23
Adam Forshaw,MID,Leeds,0.0,0,0,0,0,0.0,224,0.0,0.0,0.0,0.0,95,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,0,0,0,0,10,0,5240,0,1,2,0.0,0,-697,12,709,45,False,0,Crystal Palace,2022-23
Ben Pearson,MID,Bournemouth,-0.4,0,0,0,0,0.0,68,0.0,0.0,0.0,0.0,92,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,23698,0,1,2,0.0,0,-1950,407,2357,45,True,0,Leicester,2022-23
Joel Matip,DEF,Liverpool,1.5,0,0,16,0,0.9,276,0.0,0.0,0.0,0.0,91,2,0,1.3,11.8,2022-10-09T15:30:00Z,68,0,0,0,0,10,0,99751,0,2,3,0.0,1,-2953,4015,6968,59,False,0,Arsenal,2022-23
Sven Botman,DEF,Newcastle,2.3,0,0,22,0,0.8,377,0.0,0.0,0.0,0.0,98,1,0,5.9,22.2,2022-10-08T14:00:00Z,90,0,0,0,0,10,0,197975,0,1,5,36.0,2,5408,14391,8983,44,True,0,Brentford,2022-23
Saïd Benrahma,MID,West Ham,0.3,0,0,0,0,0.0,464,0.0,0.0,0.0,0.0,100,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,0,0,0,0,10,0,89215,0,1,3,0.0,0,-9065,2402,11467,56,True,0,Fulham,2022-23
Fabinho,MID,Liverpool,2.0,0,0,1,0,1.2,282,0.0,0.0,0.0,0.0,91,1,0,0.2,0.8,2022-10-09T15:30:00Z,21,0,0,0,0,10,0,103266,0,2,3,0.0,1,-3700,4465,8165,54,False,0,Arsenal,2022-23
Hakim Ziyech,MID,Chelsea,1.0,0,0,3,0,3.0,135,0.0,0.0,0.0,0.0,94,0,0,0.3,0.0,2022-10-08T14:00:00Z,4,0,0,0,0,10,0,36766,0,0,3,0.0,1,-1796,1311,3107,56,True,0,Wolves,2022-23
Kenedy,DEF,Chelsea,0.0,0,0,0,0,0.0,138,0.0,0.0,0.0,0.0,94,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,34183,0,0,3,0.0,0,-2021,0,2021,39,True,0,Wolves,2022-23
Willy Boly,DEF,Nott'm Forest,-0.5,0,0,0,0,0.0,474,0.0,0.0,0.0,0.0,99,0,0,0.0,0.0,2022-10-10T19:00:00Z,0,0,0,0,0,10,0,17971,0,1,1,0.0,0,-488,326,814,42,True,0,Aston Villa,2022-23
Tomas Soucek,MID,West Ham,2.3,0,0,17,0,12.5,468,0.0,0.0,0.0,0.0,100,1,0,3.4,19.2,2022-10-09T13:00:00Z,90,0,0,0,0,10,0,131189,0,1,3,2.0,2,-5842,7608,13450,54,True,0,Fulham,2022-23
Leo Fuhr Hjelde,DEF,Leeds,0.0,0,0,0,0,0.0,243,0.0,0.0,0.0,0.0,95,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,0,0,0,0,10,0,32211,0,1,2,0.0,0,-725,1575,2300,39,False,0,Crystal Palace,2022-23
Mads Roerslev,DEF,Brentford,0.0,0,0,0,0,0.0,90,0.0,0.0,0.0,0.0,98,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,5231,0,1,5,0.0,0,-49,172,221,43,False,0,Newcastle,2022-23
Harvey Vale,MID,Chelsea,0.0,0,0,0,0,0.0,606,0.0,0.0,0.0,0.0,94,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,185,0,0,3,0.0,0,-11,0,11,45,True,0,Wolves,2022-23
Wilfried Zaha,MID,Crystal Palace,3.5,1,0,9,0,12.1,160,0.0,0.0,0.0,0.0,95,1,0,8.4,20.8,2022-10-09T13:00:00Z,90,0,0,0,0,10,0,2086065,0,1,2,51.0,5,264862,395422,130560,74,True,0,Leeds,2022-23
Sean Longstaff,MID,Newcastle,3.3,0,0,6,0,4.9,370,0.0,0.0,0.0,0.0,98,1,0,1.5,2.2,2022-10-08T14:00:00Z,90,0,0,0,0,10,0,259523,0,1,5,8.0,2,26960,44631,17671,44,True,0,Brentford,2022-23
Mads Bech Sørensen,DEF,Brentford,0.0,0,0,0,0,0.0,91,0.0,0.0,0.0,0.0,98,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,4296,0,1,5,0.0,0,-266,0,266,45,False,0,Newcastle,2022-23
Tom Davies,MID,Everton,0.3,0,0,0,0,0.0,190,0.0,0.0,0.0,0.0,96,0,0,0.0,0.0,2022-10-09T18:00:00Z,0,0,0,0,0,10,0,4671,0,2,1,0.0,0,-98,239,337,49,True,0,Man Utd,2022-23
Granit Xhaka,MID,Arsenal,4.8,0,0,8,0,7.3,3,0.0,0.0,0.0,0.0,91,2,0,4.2,16.6,2022-10-09T15:30:00Z,90,0,0,0,0,10,0,390185,0,2,3,18.0,2,63525,83754,20229,51,True,0,Liverpool,2022-23
