code,provisional_start_time,minutes,kickoff_time,finished,started,team_a_difficulty,finished_provisional,pulse_id,team_a_score,away_team,stats,team_h_difficulty,id,event,home_team,team_h_score
2292999,false,90,2023-01-04T19:30:00Z,true,true,2,true,75100,1,Nott'm Forest,"[{identifier:goals_scored,a:[{value:1,element:397}],h:[]},{identifier:assists,a:[{value:1,element:394}],h:[]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:394},{value:1,element:582}],h:[{value:1,element:405},{value:1,element:417}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[],h:[]},{identifier:bonus,a:[{value:3,element:397},{value:2,element:628},{value:1,element:398},{value:1,element:474},{value:1,element:602}],h:[]},{identifier:bps,a:[{value:35,element:397},{value:23,element:628},{value:22,element:398},{value:22,element:474},{value:22,element:602},{value:19,element:388},{value:12,element:394},{value:9,element:387},{value:4,element:381},{value:4,element:391},{value:4,element:523},{value:3,element:295},{value:3,element:681},{value:2,element:582},{value:1,element:493}],h:[{value:14,element:407},{value:12,element:409},{value:12,element:420},{value:11,element:623},{value:9,element:413},{value:7,element:422},{value:6,element:417},{value:6,element:423},{value:5,element:321},{value:4,element:406},{value:4,element:512},{value:3,element:408},{value:2,element:528},{value:-1,element:624},{value:-3,element:411}]}]",2,190,19,Southampton,0
2292996,false,90,2023-01-04T19:45:00Z,true,true,2,true,75097,2,West Ham,"[{identifier:goals_scored,a:[{value:1,element:529},{value:1,element:603}],h:[{value:1,element:225},{value:1,element:619}]},{identifier:assists,a:[{value:1,element:465}],h:[{value:1,element:233},{value:1,element:240}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:472}],h:[{value:1,element:221},{value:1,element:225},{value:1,element:240}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:3,element:455}],h:[]},{identifier:bonus,a:[{value:2,element:529},{value:1,element:603}],h:[{value:3,element:619},{value:1,element:506}]},{identifier:bps,a:[{value:30,element:529},{value:22,element:603},{value:12,element:455},{value:11,element:459},{value:11,element:465},{value:9,element:467},{value:7,element:469},{value:7,element:588},{value:6,element:463},{value:3,element:457},{value:3,element:509},{value:2,element:472},{value:1,element:458},{value:1,element:464},{value:1,element:468}],h:[{value:32,element:619},{value:22,element:506},{value:17,element:222},{value:17,element:225},{value:16,element:230},{value:15,element:221},{value:14,element:245},{value:11,element:233},{value:11,element:240},{value:9,element:238},{value:8,element:235},{value:4,element:237},{value:2,element:223},{value:2,element:242}]}]",2,187,19,Leeds,2
2292991,false,90,2023-01-04T20:00:00Z,true,true,2,true,75092,1,Wolves,"[{identifier:goals_scored,a:[{value:1,element:483}],h:[{value:1,element:30}]},{identifier:assists,a:[{value:1,element:503}],h:[{value:1,element:39}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:481},{value:1,element:484},{value:1,element:625}],h:[{value:1,element:29}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:2,element:478}],h:[{value:2,element:31}]},{identifier:bonus,a:[{value:1,element:483}],h:[{value:3,element:30},{value:2,element:39}]},{identifier:bps,a:[{value:24,element:483},{value:21,element:480},{value:19,element:484},{value:16,element:503},{value:15,element:516},{value:13,element:482},{value:12,element:478},{value:12,element:558},{value:10,element:589},{value:8,element:487},{value:4,element:489},{value:4,element:566},{value:1,element:682},{value:-1,element:625},{value:-2,element:481}],h:[{value:33,element:30},{value:28,element:39},{value:17,element:44},{value:16,element:43},{value:10,element:31},{value:8,element:33},{value:8,element:46},{value:8,element:53},{value:8,element:479},{value:8,element:538},{value:7,element:42},{value:4,element:40},{value:3,element:525},{value:-1,element:45},{value:-6,element:29}]}]",2,182,19,Aston Villa,1
2292994,false,90,2023-01-04T20:00:00Z,true,true,2,true,75095,4,Spurs,"[{identifier:goals_scored,a:[{value:2,element:427},{value:1,element:428},{value:1,element:429}],h:[]},{identifier:assists,a:[{value:1,element:427},{value:1,element:448},{value:1,element:554}],h:[]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:441},{value:1,element:554}],h:[{value:1,element:161}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:4,element:425}],h:[{value:2,element:152}]},{identifier:bonus,a:[{value:3,element:427},{value:2,element:429},{value:1,element:448}],h:[]},{identifier:bps,a:[{value:66,element:427},{value:38,element:429},{value:34,element:448},{value:30,element:425},{value:28,element:513},{value:27,element:430},{value:26,element:428},{value:23,element:443},{value:17,element:433},{value:9,element:554},{value:6,element:441},{value:6,element:445},{value:5,element:450},{value:4,element:449},{value:3,element:432},{value:3,element:436}],h:[{value:16,element:514},{value:15,element:157},{value:13,element:152},{value:12,element:161},{value:12,element:165},{value:10,element:169},{value:9,element:156},{value:9,element:159},{value:9,element:167},{value:8,element:171},{value:3,element:160},{value:2,element:166}]}]",3,185,19,Crystal Palace,0
2292993,false,90,2023-01-05T20:00:00Z,true,true,4,true,75094,1,Man City,"[{identifier:goals_scored,a:[{value:1,element:303}],h:[]},{identifier:assists,a:[{value:1,element:305}],h:[]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[],h:[{value:1,element:132},{value:1,element:520}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:2,element:307}],h:[{value:2,element:133}]},{identifier:bonus,a:[{value:3,element:302},{value:2,element:307},{value:2,element:308}],h:[]},{identifier:bps,a:[{value:27,element:302},{value:24,element:307},{value:24,element:308},{value:22,element:303},{value:18,element:301},{value:18,element:305},{value:16,element:300},{value:13,element:315},{value:12,element:311},{value:12,element:610},{value:7,element:299},{value:4,element:306},{value:4,element:573},{value:3,element:325},{value:2,element:318},{value:1,element:314}],h:[{value:19,element:128},{value:18,element:616},{value:16,element:133},{value:14,element:132},{value:13,element:145},{value:12,element:112},{value:8,element:127},{value:7,element:520},{value:6,element:48},{value:5,element:135},{value:5,element:617},{value:5,element:661},{value:3,element:140},{value:2,element:148},{value:2,element:304},{value:2,element:653}]}]",5,184,19,Chelsea,0
2292873,false,90,2023-01-12T20:00:00Z,true,true,2,true,74974,1,Chelsea,"[{identifier:goals_scored,a:[{value:1,element:520}],h:[{value:1,element:614},{value:1,element:618}]},{identifier:assists,a:[{value:1,element:142}],h:[{value:1,element:346}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:141},{value:1,element:142},{value:1,element:661}],h:[{value:1,element:2},{value:1,element:209},{value:1,element:217},{value:1,element:346}]},{identifier:red_cards,a:[{value:1,element:690}],h:[]},{identifier:saves,a:[{value:1,element:133}],h:[{value:9,element:2}]},{identifier:bonus,a:[{value:2,element:520}],h:[{value:3,element:618},{value:2,element:614}]},{identifier:bps,a:[{value:29,element:520},{value:17,element:142},{value:17,element:145},{value:15,element:128},{value:15,element:132},{value:11,element:127},{value:10,element:130},{value:10,element:133},{value:5,element:141},{value:4,element:48},{value:4,element:661},{value:3,element:112},{value:3,element:135},{value:3,element:148},{value:1,element:616},{value:-8,element:690}],h:[{value:31,element:618},{value:29,element:614},{value:25,element:2},{value:14,element:201},{value:14,element:215},{value:14,element:346},{value:11,element:209},{value:11,element:220},{value:10,element:217},{value:6,element:211},{value:4,element:212},{value:3,element:200},{value:3,element:203},{value:3,element:231},{value:2,element:205},{value:2,element:562}]}]",3,64,19,Fulham,2
2293000,false,90,2023-01-13T20:00:00Z,true,true,2,true,75101,1,Leeds,"[{identifier:goals_scored,a:[{value:1,element:227}],h:[{value:1,element:42},{value:1,element:45}]},{identifier:assists,a:[{value:1,element:242}],h:[{value:1,element:45},{value:1,element:53}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:230},{value:1,element:238}],h:[{value:1,element:31},{value:1,element:53}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:3,element:238}],h:[{value:2,element:31}]},{identifier:bonus,a:[{value:1,element:227}],h:[{value:3,element:42},{value:2,element:45}]},{identifier:bps,a:[{value:23,element:227},{value:16,element:242},{value:14,element:222},{value:11,element:221},{value:10,element:245},{value:9,element:238},{value:8,element:230},{value:8,element:506},{value:6,element:235},{value:6,element:691},{value:4,element:237},{value:3,element:239},{value:3,element:246},{value:1,element:225},{value:-1,element:233},{value:-3,element:619}],h:[{value:30,element:42},{value:27,element:45},{value:22,element:53},{value:17,element:44},{value:13,element:39},{value:12,element:31},{value:11,element:46},{value:11,element:47},{value:9,element:538},{value:7,element:694},{value:4,element:29},{value:3,element:36},{value:2,element:40},{value:1,element:33},{value:-5,element:30}]}]",2,191,20,Aston Villa,2
2293005,false,90,2023-01-14T12:30:00Z,true,true,4,true,75106,1,Man City,"[{identifier:goals_scored,a:[{value:1,element:305}],h:[{value:1,element:333},{value:1,element:335}]},{identifier:assists,a:[{value:1,element:301}],h:[{value:1,element:569},{value:1,element:593}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[],h:[{value:1,element:331},{value:1,element:519},{value:1,element:593}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:1,element:307}],h:[]},{identifier:bonus,a:[],h:[{value:3,element:335},{value:2,element:333},{value:2,element:593}]},{identifier:bps,a:[{value:22,element:301},{value:17,element:305},{value:17,element:315},{value:16,element:307},{value:16,element:610},{value:14,element:308},{value:12,element:306},{value:11,element:299},{value:9,element:303},{value:9,element:311},{value:4,element:318}],h:[{value:24,element:335},{value:23,element:333},{value:23,element:593},{value:15,element:341},{value:14,element:569},{value:13,element:504},{value:11,element:331},{value:10,element:329},{value:9,element:327},{value:7,element:332},{value:5,element:519},{value:4,element:533},{value:3,element:330},{value:3,element:338},{value:2,element:609}]}]",5,196,20,Man Utd,2
2293002,false,90,2023-01-14T15:00:00Z,true,true,3,true,75103,0,Liverpool,"[{identifier:goals_scored,a:[],h:[{value:2,element:107},{value:1,element:103}]},{identifier:assists,a:[],h:[{value:1,element:107},{value:1,element:124},{value:1,element:596}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:275},{value:1,element:276},{value:1,element:285}],h:[{value:1,element:106}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:5,element:281}],h:[{value:2,element:113}]},{identifier:bonus,a:[],h:[{value:3,element:107},{value:2,element:559},{value:1,element:113}]},{identifier:bps,a:[{value:21,element:284},{value:20,element:281},{value:20,element:290},{value:13,element:277},{value:12,element:285},{value:8,element:282},{value:5,element:680},{value:4,element:275},{value:4,element:276},{value:4,element:283},{value:4,element:286},{value:3,element:278},{value:3,element:294},{value:2,element:287},{value:-1,element:665}],h:[{value:50,element:107},{value:32,element:559},{value:30,element:113},{value:29,element:103},{value:25,element:586},{value:24,element:106},{value:19,element:120},{value:15,element:116},{value:15,element:124},{value:15,element:596},{value:11,element:104},{value:9,element:109},{value:5,element:101},{value:4,element:119},{value:3,element:114},{value:2,element:108}]}]",4,193,20,Brighton,3
2293004,false,90,2023-01-14T15:00:00Z,true,true,2,true,75105,2,Southampton,"[{identifier:goals_scored,a:[{value:2,element:407}],h:[{value:1,element:577}]},{identifier:assists,a:[{value:2,element:411}],h:[{value:1,element:189}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:321},{value:1,element:413},{value:1,element:416}],h:[]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:3,element:422}],h:[{value:3,element:182}]},{identifier:bonus,a:[{value:3,element:407},{value:1,element:411}],h:[{value:2,element:577}]},{identifier:bps,a:[{value:51,element:407},{value:26,element:411},{value:22,element:623},{value:17,element:422},{value:15,element:420},{value:11,element:413},{value:9,element:624},{value:6,element:406},{value:6,element:409},{value:4,element:408},{value:4,element:693},{value:3,element:21},{value:3,element:417},{value:1,element:321}],h:[{value:32,element:577},{value:16,element:182},{value:15,element:189},{value:15,element:199},{value:14,element:194},{value:11,element:186},{value:11,element:475},{value:9,element:611},{value:7,element:178},{value:6,element:193},{value:4,element:191},{value:3,element:686},{value:2,element:195}]}]",2,195,20,Everton,1
2293007,false,90,2023-01-14T15:00:00Z,true,true,2,true,75108,0,Leicester,"[{identifier:goals_scored,a:[],h:[{value:2,element:394}]},{identifier:assists,a:[],h:[{value:2,element:493}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:257},{value:1,element:259}],h:[{value:1,element:394}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:3,element:254}],h:[{value:1,element:398}]},{identifier:bonus,a:[],h:[{value:3,element:394},{value:2,element:628},{value:1,element:493}]},{identifier:bps,a:[{value:20,element:254},{value:17,element:612},{value:15,element:252},{value:12,element:251},{value:12,element:257},{value:10,element:265},{value:8,element:258},{value:8,element:259},{value:7,element:255},{value:7,element:270},{value:4,element:273},{value:4,element:549},{value:2,element:262},{value:-4,element:264}],h:[{value:57,element:394},{value:36,element:628},{value:32,element:493},{value:24,element:385},{value:24,element:398},{value:23,element:388},{value:20,element:602},{value:13,element:582},{value:11,element:536},{value:7,element:681},{value:4,element:381},{value:3,element:295},{value:2,element:524},{value:-1,element:387},{value:-4,element:391}]}]",3,198,20,Nott'm Forest,2
2293009,false,90,2023-01-14T15:00:00Z,true,true,2,true,75110,0,West Ham,"[{identifier:goals_scored,a:[],h:[{value:1,element:483}]},{identifier:assists,a:[],h:[]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:467},{value:1,element:472}],h:[]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:3,element:455}],h:[{value:3,element:478}]},{identifier:bonus,a:[],h:[{value:3,element:478},{value:3,element:484},{value:1,element:482}]},{identifier:bps,a:[{value:15,element:457},{value:14,element:455},{value:13,element:467},{value:13,element:472},{value:12,element:463},{value:12,element:603},{value:10,element:469},{value:9,element:456},{value:9,element:464},{value:8,element:465},{value:3,element:458},{value:3,element:468},{value:1,element:529}],h:[{value:30,element:478},{value:30,element:484},{value:29,element:482},{value:28,element:516},{value:25,element:483},{value:24,element:558},{value:16,element:503},{value:14,element:480},{value:12,element:589},{value:10,element:481},{value:4,element:489},{value:3,element:682},{value:2,element:476},{value:2,element:487},{value:2,element:491},{value:2,element:698}]}]",2,200,20,Wolves,1
2293001,false,90,2023-01-14T17:30:00Z,true,true,3,true,75102,0,Bournemouth,"[{identifier:goals_scored,a:[],h:[{value:1,element:80},{value:1,element:88}]},{identifier:assists,a:[],h:[{value:1,element:83}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:574}],h:[{value:1,element:81}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:2,element:574}],h:[{value:2,element:81}]},{identifier:bonus,a:[],h:[{value:3,element:80},{value:2,element:88},{value:1,element:526}]},{identifier:bps,a:[{value:14,element:70},{value:14,element:73},{value:13,element:71},{value:12,element:64},{value:11,element:69},{value:10,element:576},{value:9,element:574},{value:8,element:68},{value:7,element:75},{value:6,element:65},{value:5,element:62},{value:3,element:67},{value:3,element:505},{value:2,element:74}],h:[{value:32,element:80},{value:29,element:88},{value:28,element:526},{value:25,element:92},{value:21,element:81},{value:19,element:84},{value:18,element:83},{value:16,element:79},{value:14,element:86},{value:7,element:90},{value:4,element:89},{value:3,element:95},{value:3,element:515},{value:3,element:595},{value:2,element:580},{value:2,element:688}]}]",2,192,20,Brentford,2
2293003,false,90,2023-01-15T14:00:00Z,true,true,4,true,75104,0,Crystal Palace,"[{identifier:goals_scored,a:[],h:[{value:1,element:145}]},{identifier:assists,a:[],h:[{value:1,element:135}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:157},{value:1,element:163},{value:1,element:167},{value:1,element:169},{value:1,element:514}],h:[{value:1,element:130},{value:1,element:148}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:4,element:152}],h:[{value:5,element:133}]},{identifier:bonus,a:[],h:[{value:3,element:133},{value:2,element:128},{value:2,element:689}]},{identifier:bps,a:[{value:18,element:152},{value:11,element:171},{value:9,element:167},{value:8,element:514},{value:7,element:161},{value:5,element:153},{value:5,element:157},{value:4,element:170},{value:3,element:165},{value:3,element:169},{value:2,element:168},{value:-2,element:160},{value:-2,element:163}],h:[{value:30,element:133},{value:28,element:128},{value:28,element:689},{value:26,element:135},{value:26,element:141},{value:20,element:148},{value:16,element:142},{value:13,element:145},{value:10,element:48},{value:10,element:130},{value:10,element:661},{value:3,element:127},{value:3,element:520},{value:2,element:132},{value:-2,element:617}]}]",2,194,20,Chelsea,1
2293006,false,90,2023-01-15T14:00:00Z,true,true,4,true,75107,0,Fulham,"[{identifier:goals_scored,a:[],h:[{value:1,element:594}]},{identifier:assists,a:[],h:[{value:1,element:356}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[{value:1,element:210}],h:[]},{identifier:yellow_cards,a:[{value:1,element:201},{value:1,element:346},{value:1,element:613}],h:[{value:1,element:376}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:4,element:2}],h:[]},{identifier:bonus,a:[],h:[{value:3,element:357},{value:3,element:358},{value:3,element:594}]},{identifier:bps,a:[{value:19,element:2},{value:14,element:215},{value:12,element:220},{value:8,element:201},{value:8,element:205},{value:8,element:470},{value:7,element:613},{value:7,element:614},{value:6,element:211},{value:3,element:200},{value:3,element:209},{value:3,element:212},{value:3,element:231},{value:3,element:618},{value:2,element:346},{value:-16,element:210}],h:[{value:26,element:357},{value:26,element:358},{value:26,element:594},{value:25,element:366},{value:25,element:377},{value:19,element:371},{value:18,element:376},{value:16,element:370},{value:12,element:369},{value:10,element:356},{value:5,element:373},{value:5,element:374},{value:3,element:354},{value:3,element:365}]}]",2,197,20,Newcastle,1
2293008,false,90,2023-01-15T16:30:00Z,true,true,4,true,75109,2,Arsenal,"[{identifier:goals_scored,a:[{value:1,element:7}],h:[]},{identifier:assists,a:[{value:1,element:13}],h:[]},{identifier:own_goals,a:[],h:[{value:1,element:425}]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:16},{value:1,element:19}],h:[{value:1,element:436},{value:1,element:443},{value:1,element:450},{value:1,element:513}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:7,element:15}],h:[{value:4,element:425}]},{identifier:bonus,a:[{value:3,element:15},{value:2,element:10},{value:1,element:7}],h:[]},{identifier:bps,a:[{value:36,element:15},{value:29,element:10},{value:27,element:7},{value:26,element:26},{value:23,element:313},{value:19,element:3},{value:19,element:16},{value:17,element:13},{value:12,element:6},{value:9,element:19},{value:5,element:14},{value:4,element:8},{value:3,element:12},{value:3,element:25},{value:-5,element:11}],h:[{value:24,element:433},{value:13,element:429},{value:13,element:430},{value:11,element:450},{value:10,element:425},{value:10,element:513},{value:9,element:443},{value:7,element:427},{value:7,element:444},{value:5,element:436},{value:3,element:432},{value:3,element:446},{value:3,element:448},{value:3,element:554},{value:2,element:428},{value:1,element:454}]}]",4,199,20,Spurs,0
2292872,false,90,2023-01-18T20:00:00Z,true,true,2,true,74973,1,Man Utd,"[{identifier:goals_scored,a:[{value:1,element:333}],h:[{value:1,element:171}]},{identifier:assists,a:[{value:1,element:519}],h:[{value:1,element:161}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:533},{value:1,element:593}],h:[{value:1,element:163}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:4,element:327}],h:[{value:3,element:152}]},{identifier:bonus,a:[{value:3,element:333},{value:1,element:519}],h:[{value:2,element:171}]},{identifier:bps,a:[{value:44,element:333},{value:23,element:519},{value:17,element:341},{value:17,element:533},{value:15,element:327},{value:14,element:329},{value:9,element:332},{value:8,element:331},{value:7,element:609},{value:7,element:701},{value:4,element:593},{value:1,element:335},{value:1,element:338}],h:[{value:25,element:171},{value:22,element:167},{value:14,element:152},{value:13,element:157},{value:13,element:170},{value:12,element:161},{value:12,element:530},{value:11,element:514},{value:5,element:158},{value:5,element:160},{value:4,element:163},{value:1,element:159},{value:1,element:166},{value:1,element:169},{value:-2,element:168}]}]",3,63,20,Crystal Palace,1
2292877,false,90,2023-01-19T20:00:00Z,true,true,5,true,74978,2,Spurs,"[{identifier:goals_scored,a:[{value:1,element:445},{value:1,element:446}],h:[{value:2,element:303},{value:1,element:318},{value:1,element:319}]},{identifier:assists,a:[{value:1,element:427}],h:[{value:1,element:303},{value:1,element:315}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:433},{value:1,element:443}],h:[{value:1,element:303}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:2,element:425}],h:[{value:1,element:307}]},{identifier:bonus,a:[{value:2,element:446}],h:[{value:3,element:303},{value:1,element:319}]},{identifier:bps,a:[{value:37,element:446},{value:27,element:445},{value:16,element:425},{value:14,element:430},{value:13,element:432},{value:12,element:427},{value:11,element:440},{value:9,element:443},{value:7,element:433},{value:5,element:428},{value:2,element:444},{value:2,element:448},{value:1,element:436},{value:1,element:454}],h:[{value:61,element:303},{value:32,element:319},{value:27,element:315},{value:24,element:318},{value:18,element:610},{value:17,element:302},{value:13,element:308},{value:13,element:573},{value:12,element:305},{value:11,element:307},{value:9,element:300},{value:3,element:299},{value:3,element:311},{value:3,element:312}]}]",3,68,20,Man City,4
2293016,false,90,2023-01-21T12:30:00Z,true,true,4,true,75117,0,Chelsea,"[{identifier:goals_scored,a:[],h:[]},{identifier:assists,a:[],h:[]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:141}],h:[{value:1,element:274},{value:1,element:291},{value:1,element:564}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:3,element:133}],h:[{value:2,element:281}]},{identifier:bonus,a:[{value:2,element:133}],h:[{value:3,element:281},{value:1,element:286}]},{identifier:bps,a:[{value:31,element:133},{value:26,element:128},{value:26,element:689},{value:24,element:112},{value:23,element:141},{value:17,element:130},{value:11,element:135},{value:11,element:142},{value:7,element:145},{value:7,element:699},{value:3,element:48},{value:3,element:127},{value:3,element:148},{value:3,element:617},{value:2,element:661}],h:[{value:32,element:281},{value:30,element:286},{value:26,element:290},{value:22,element:284},{value:12,element:277},{value:12,element:283},{value:10,element:287},{value:10,element:294},{value:6,element:297},{value:6,element:564},{value:4,element:275},{value:4,element:282},{value:3,element:274},{value:2,element:285},{value:-2,element:291},{value:-3,element:680}]}]",3,207,21,Liverpool,0
2293010,false,90,2023-01-21T15:00:00Z,true,true,2,true,75112,1,Nott'm Forest,"[{identifier:goals_scored,a:[{value:1,element:391}],h:[{value:1,element:75}]},{identifier:assists,a:[{value:1,element:394}],h:[{value:1,element:705}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:388},{value:1,element:681}],h:[{value:1,element:73}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:2,element:518}],h:[{value:4,element:574}]},{identifier:bonus,a:[{value:3,element:391},{value:1,element:602}],h:[{value:3,element:75}]},{identifier:bps,a:[{value:26,element:391},{value:22,element:602},{value:20,element:582},{value:17,element:394},{value:15,element:493},{value:14,element:628},{value:12,element:474},{value:12,element:518},{value:9,element:388},{value:6,element:354},{value:6,element:703},{value:4,element:387},{value:3,element:295},{value:3,element:385},{value:2,element:536},{value:1,element:681}],h:[{value:26,element:75},{value:21,element:76},{value:18,element:574},{value:14,element:404},{value:13,element:705},{value:12,element:64},{value:9,element:57},{value:8,element:73},{value:8,element:505},{value:3,element:68},{value:1,element:74},{value:-1,element:69},{value:-5,element:62}]}]",2,202,21,Bournemouth,1
2293015,false,90,2023-01-21T15:00:00Z,true,true,3,true,75116,2,Brighton,"[{identifier:goals_scored,a:[{value:1,element:124},{value:1,element:596}],h:[{value:1,element:251},{value:1,element:264}]},{identifier:assists,a:[{value:2,element:586}],h:[{value:1,element:259},{value:1,element:270}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:116}],h:[]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[],h:[{value:2,element:254}]},{identifier:bonus,a:[{value:3,element:124},{value:2,element:586},{value:1,element:596}],h:[]},{identifier:bps,a:[{value:37,element:124},{value:33,element:586},{value:27,element:596},{value:16,element:106},{value:13,element:104},{value:11,element:109},{value:11,element:120},{value:11,element:544},{value:7,element:113},{value:7,element:116},{value:4,element:101},{value:3,element:103},{value:3,element:107},{value:3,element:114}],h:[{value:25,element:259},{value:24,element:251},{value:21,element:264},{value:15,element:257},{value:15,element:612},{value:14,element:254},{value:14,element:270},{value:12,element:258},{value:10,element:252},{value:7,element:266},{value:5,element:271},{value:3,element:261},{value:2,element:255},{value:2,element:549}]}]",3,206,21,Leicester,2
2293018,false,90,2023-01-21T15:00:00Z,true,true,2,true,75119,1,Aston Villa,"[{identifier:goals_scored,a:[{value:1,element:40}],h:[]},{identifier:assists,a:[{value:1,element:46}],h:[]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:46},{value:1,element:694}],h:[{value:1,element:413}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:5,element:31}],h:[{value:4,element:422}]},{identifier:bonus,a:[{value:3,element:31},{value:2,element:40},{value:1,element:44}],h:[]},{identifier:bps,a:[{value:38,element:31},{value:27,element:40},{value:24,element:44},{value:23,element:39},{value:23,element:46},{value:22,element:538},{value:17,element:47},{value:16,element:694},{value:10,element:53},{value:9,element:42},{value:4,element:29},{value:4,element:43},{value:3,element:479},{value:2,element:45}],h:[{value:16,element:422},{value:15,element:407},{value:15,element:416},{value:13,element:420},{value:13,element:623},{value:6,element:409},{value:6,element:624},{value:5,element:321},{value:5,element:413},{value:4,element:418},{value:4,element:692},{value:3,element:408},{value:2,element:406},{value:2,element:411},{value:1,element:417},{value:-6,element:528}]}]",2,209,21,Southampton,0
