code,event,finished,finished_provisional,id,kickoff_time,minutes,provisional_start_time,started,stats,away_team,team_a_difficulty,team_a_score,home_team,team_h_difficulty,team_h_score
987805,22,TRUE,TRUE,214,2019-01-12T17:30:00Z,90,FALSE,TRUE,"[{'goals_scored': {'a': [{'value': 1, 'element': 311}], 'h': [{'value': 1, 'element': 124}, {'value': 1, 'element': 125}]}}, {'assists': {'a': [{'value': 1, 'element': 317}], 'h': [{'value': 1, 'element': 116}, {'value': 1, 'element': 122}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 317}], 'h': [{'value': 1, 'element': 459}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 4, 'element': 309}], 'h': [{'value': 1, 'element': 498}]}}, {'bonus': {'a': [{'value': 1, 'element': 311}], 'h': [{'value': 3, 'element': 116}, {'value': 2, 'element': 125}, {'value': 1, 'element': 124}]}}, {'bps': {'a': [{'value': 27, 'element': 311}, {'value': 20, 'element': 314}, {'value': 18, 'element': 317}, {'value': 17, 'element': 309}, {'value': 16, 'element': 312}, {'value': 14, 'element': 310}, {'value': 10, 'element': 531}, {'value': 9, 'element': 320}, {'value': 9, 'element': 493}, {'value': 6, 'element': 323}, {'value': 5, 'element': 315}, {'value': 3, 'element': 321}, {'value': 2, 'element': 326}], 'h': [{'value': 38, 'element': 116}, {'value': 32, 'element': 125}, {'value': 27, 'element': 124}, {'value': 23, 'element': 459}, {'value': 17, 'element': 115}, {'value': 13, 'element': 118}, {'value': 13, 'element': 122}, {'value': 11, 'element': 498}, {'value': 10, 'element': 113}, {'value': 9, 'element': 126}, {'value': 4, 'element': 127}, {'value': 4, 'element': 499}, {'value': 3, 'element': 131}, {'value': 3, 'element': 133}]}}]",Newcastle,4,1,Chelsea,2,2
987807,22,TRUE,TRUE,216,2019-01-13T14:15:00Z,90,FALSE,TRUE,"[{'goals_scored': {'a': [], 'h': [{'value': 1, 'element': 175}, {'value': 1, 'element': 526}]}}, {'assists': {'a': [], 'h': [{'value': 1, 'element': 170}, {'value': 1, 'element': 484}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [], 'h': [{'value': 1, 'element': 162}, {'value': 1, 'element': 393}, {'value': 1, 'element': 507}, {'value': 1, 'element': 508}, {'value': 1, 'element': 526}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [], 'h': [{'value': 7, 'element': 154}]}}, {'bonus': {'a': [], 'h': [{'value': 3, 'element': 484}, {'value': 2, 'element': 526}, {'value': 1, 'element': 154}]}}, {'bps': {'a': [{'value': 19, 'element': 40}, {'value': 13, 'element': 31}, {'value': 13, 'element': 494}, {'value': 11, 'element': 36}, {'value': 11, 'element': 241}, {'value': 10, 'element': 37}, {'value': 8, 'element': 24}, {'value': 5, 'element': 27}, {'value': 5, 'element': 29}, {'value': 5, 'element': 38}, {'value': 5, 'element': 45}, {'value': 4, 'element': 44}, {'value': -1, 'element': 42}], 'h': [{'value': 48, 'element': 484}, {'value': 35, 'element': 526}, {'value': 33, 'element': 154}, {'value': 27, 'element': 175}, {'value': 24, 'element': 157}, {'value': 22, 'element': 162}, {'value': 19, 'element': 170}, {'value': 12, 'element': 168}, {'value': 7, 'element': 172}, {'value': 7, 'element': 508}, {'value': 6, 'element': 507}, {'value': 3, 'element': 506}, {'value': 2, 'element': 164}, {'value': -8, 'element': 393}]}}]",Bournemouth,3,0,Everton,2,2
987810,22,TRUE,TRUE,219,2019-01-13T16:30:00Z,90,FALSE,TRUE,"[{'goals_scored': {'a': [{'value': 1, 'element': 305}], 'h': []}}, {'assists': {'a': [{'value': 1, 'element': 302}], 'h': []}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 299}, {'value': 1, 'element': 302}], 'h': [{'value': 1, 'element': 365}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 11, 'element': 282}], 'h': [{'value': 7, 'element': 351}]}}, {'bonus': {'a': [{'value': 3, 'element': 282}, {'value': 2, 'element': 286}, {'value': 1, 'element': 305}], 'h': []}}, {'bps': {'a': [{'value': 45, 'element': 282}, {'value': 33, 'element': 286}, {'value': 30, 'element': 305}, {'value': 23, 'element': 293}, {'value': 20, 'element': 292}, {'value': 19, 'element': 285}, {'value': 16, 'element': 299}, {'value': 16, 'element': 302}, {'value': 11, 'element': 296}, {'value': 6, 'element': 300}, {'value': 5, 'element': 301}, {'value': 4, 'element': 294}, {'value': 3, 'element': 303}, {'value': 3, 'element': 306}], 'h': [{'value': 24, 'element': 351}, {'value': 21, 'element': 357}, {'value': 16, 'element': 355}, {'value': 14, 'element': 364}, {'value': 13, 'element': 353}, {'value': 13, 'element': 356}, {'value': 13, 'element': 367}, {'value': 10, 'element': 368}, {'value': 7, 'element': 363}, {'value': 6, 'element': 369}, {'value': 5, 'element': 372}, {'value': 4, 'element': 365}, {'value': 3, 'element': 371}]}}]",Man Utd,4,1,Spurs,4,0
987809,22,TRUE,TRUE,218,2019-01-14T20:00:00Z,90,FALSE,TRUE,"[{'goals_scored': {'a': [], 'h': [{'value': 2, 'element': 281}]}}, {'assists': {'a': [], 'h': [{'value': 1, 'element': 270}, {'value': 1, 'element': 273}, {'value': 1, 'element': 275}]}}, {'own_goals': {'a': [{'value': 1, 'element': 430}], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [], 'h': [{'value': 1, 'element': 272}]}}, {'red_cards': {'a': [{'value': 1, 'element': 423}], 'h': []}}, {'saves': {'a': [{'value': 7, 'element': 454}], 'h': []}}, {'bonus': {'a': [], 'h': [{'value': 3, 'element': 281}, {'value': 2, 'element': 262}, {'value': 2, 'element': 275}]}}, {'bps': {'a': [{'value': 23, 'element': 454}, {'value': 14, 'element': 425}, {'value': 12, 'element': 483}, {'value': 11, 'element': 500}, {'value': 10, 'element': 475}, {'value': 9, 'element': 433}, {'value': 9, 'element': 519}, {'value': 8, 'element': 430}, {'value': 6, 'element': 427}, {'value': 4, 'element': 426}, {'value': 3, 'element': 432}, {'value': 2, 'element': 437}, {'value': 1, 'element': 448}, {'value': -8, 'element': 423}], 'h': [{'value': 57, 'element': 281}, {'value': 30, 'element': 262}, {'value': 30, 'element': 275}, {'value': 27, 'element': 265}, {'value': 27, 'element': 266}, {'value': 26, 'element': 268}, {'value': 22, 'element': 260}, {'value': 18, 'element': 273}, {'value': 17, 'element': 270}, {'value': 17, 'element': 276}, {'value': 16, 'element': 272}, {'value': 13, 'element': 271}, {'value': 2, 'element': 274}, {'value': 2, 'element': 280}]}}]",Wolves,5,0,Man City,3,3
987821,23,TRUE,TRUE,230,2019-01-19T12:30:00Z,90,FALSE,TRUE,"[{'goals_scored': {'a': [{'value': 1, 'element': 215}, {'value': 1, 'element': 225}], 'h': [{'value': 3, 'element': 432}, {'value': 1, 'element': 427}]}}, {'assists': {'a': [{'value': 1, 'element': 233}, {'value': 1, 'element': 234}, {'value': 1, 'element': 571}], 'h': [{'value': 2, 'element': 475}, {'value': 1, 'element': 433}, {'value': 1, 'element': 437}]}}, {'own_goals': {'a': [], 'h': [{'value': 1, 'element': 430}]}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 221}, {'value': 1, 'element': 227}, {'value': 1, 'element': 527}], 'h': [{'value': 1, 'element': 427}, {'value': 1, 'element': 432}, {'value': 1, 'element': 483}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 3, 'element': 213}], 'h': [{'value': 4, 'element': 454}]}}, {'bonus': {'a': [], 'h': [{'value': 3, 'element': 432}, {'value': 2, 'element': 475}, {'value': 1, 'element': 433}]}}, {'bps': {'a': [{'value': 24, 'element': 225}, {'value': 23, 'element': 215}, {'value': 20, 'element': 213}, {'value': 18, 'element': 234}, {'value': 16, 'element': 233}, {'value': 14, 'element': 219}, {'value': 13, 'element': 571}, {'value': 10, 'element': 227}, {'value': 9, 'element': 221}, {'value': 8, 'element': 222}, {'value': 6, 'element': 217}, {'value': 5, 'element': 527}, {'value': 3, 'element': 220}, {'value': 3, 'element': 236}], 'h': [{'value': 53, 'element': 432}, {'value': 34, 'element': 475}, {'value': 29, 'element': 433}, {'value': 25, 'element': 437}, {'value': 23, 'element': 427}, {'value': 15, 'element': 426}, {'value': 14, 'element': 454}, {'value': 9, 'element': 519}, {'value': 8, 'element': 431}, {'value': 6, 'element': 430}, {'value': 6, 'element': 483}, {'value': 2, 'element': 425}, {'value': 2, 'element': 448}]}}]",Leicester,3,3,Wolves,3,4
987812,23,TRUE,TRUE,222,2019-01-19T15:00:00Z,90,FALSE,TRUE,"[{'goals_scored': {'a': [], 'h': [{'value': 1, 'element': 43}, {'value': 1, 'element': 45}]}}, {'assists': {'a': [], 'h': [{'value': 1, 'element': 42}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 418}], 'h': []}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 3, 'element': 400}], 'h': [{'value': 1, 'element': 25}]}}, {'bonus': {'a': [], 'h': [{'value': 3, 'element': 43}, {'value': 2, 'element': 45}, {'value': 1, 'element': 27}]}}, {'bps': {'a': [{'value': 22, 'element': 411}, {'value': 17, 'element': 400}, {'value': 17, 'element': 409}, {'value': 15, 'element': 406}, {'value': 14, 'element': 403}, {'value': 13, 'element': 402}, {'value': 12, 'element': 405}, {'value': 10, 'element': 569}, {'value': 6, 'element': 465}, {'value': 5, 'element': 415}, {'value': 3, 'element': 419}, {'value': 2, 'element': 539}, {'value': 1, 'element': 489}], 'h': [{'value': 36, 'element': 43}, {'value': 29, 'element': 45}, {'value': 28, 'element': 27}, {'value': 25, 'element': 31}, {'value': 24, 'element': 241}, {'value': 23, 'element': 25}, {'value': 23, 'element': 29}, {'value': 17, 'element': 42}, {'value': 15, 'element': 40}, {'value': 14, 'element': 37}, {'value': 8, 'element': 494}, {'value': 3, 'element': 28}, {'value': 3, 'element': 36}, {'value': 3, 'element': 44}]}}]",West Ham,3,0,Bournemouth,3,2
987816,23,TRUE,TRUE,225,2019-01-19T15:00:00Z,90,FALSE,TRUE,"[{'goals_scored': {'a': [{'value': 1, 'element': 138}, {'value': 1, 'element': 149}, {'value': 1, 'element': 486}], 'h': [{'value': 2, 'element': 253}, {'value': 1, 'element': 251}, {'value': 1, 'element': 257}]}}, {'assists': {'a': [{'value': 1, 'element': 150}, {'value': 1, 'element': 151}, {'value': 1, 'element': 444}], 'h': [{'value': 1, 'element': 246}, {'value': 1, 'element': 247}, {'value': 1, 'element': 254}, {'value': 1, 'element': 256}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 505}], 'h': []}}, {'red_cards': {'a': [], 'h': [{'value': 1, 'element': 254}]}}, {'saves': {'a': [{'value': 5, 'element': 136}], 'h': []}}, {'bonus': {'a': [], 'h': [{'value': 3, 'element': 253}, {'value': 2, 'element': 257}, {'value': 1, 'element': 247}]}}, {'bps': {'a': [{'value': 25, 'element': 149}, {'value': 24, 'element': 138}, {'value': 24, 'element': 150}, {'value': 21, 'element': 486}, {'value': 19, 'element': 151}, {'value': 17, 'element': 143}, {'value': 16, 'element': 136}, {'value': 16, 'element': 142}, {'value': 15, 'element': 145}, {'value': 12, 'element': 444}, {'value': 11, 'element': 147}, {'value': 10, 'element': 412}, {'value': 1, 'element': 505}, {'value': -2, 'element': 141}], 'h': [{'value': 41, 'element': 253}, {'value': 32, 'element': 257}, {'value': 28, 'element': 247}, {'value': 26, 'element': 251}, {'value': 24, 'element': 246}, {'value': 23, 'element': 249}, {'value': 19, 'element': 254}, {'value': 16, 'element': 256}, {'value': 14, 'element': 255}, {'value': 13, 'element': 243}, {'value': 8, 'element': 468}, {'value': 3, 'element': 250}, {'value': 3, 'element': 462}, {'value': 3, 'element': 557}]}}]",Crystal Palace,5,3,Liverpool,2,4
987817,23,TRUE,TRUE,226,2019-01-19T15:00:00Z,90,FALSE,TRUE,"[{'goals_scored': {'a': [{'value': 1, 'element': 59}], 'h': [{'value': 1, 'element': 302}, {'value': 1, 'element': 305}]}}, {'assists': {'a': [{'value': 1, 'element': 60}], 'h': [{'value': 1, 'element': 294}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [], 'h': [{'value': 1, 'element': 305}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 4, 'element': 179}], 'h': [{'value': 2, 'element': 282}]}}, {'bonus': {'a': [{'value': 3, 'element': 59}], 'h': [{'value': 3, 'element': 305}, {'value': 1, 'element': 302}]}}, {'bps': {'a': [{'value': 33, 'element': 59}, {'value': 23, 'element': 60}, {'value': 19, 'element': 48}, {'value': 16, 'element': 49}, {'value': 16, 'element': 179}, {'value': 12, 'element': 503}, {'value': 11, 'element': 56}, {'value': 5, 'element': 55}, {'value': 5, 'element': 65}, {'value': 4, 'element': 58}, {'value': 3, 'element': 57}, {'value': 2, 'element': 51}, {'value': 1, 'element': 66}, {'value': -3, 'element': 62}], 'h': [{'value': 33, 'element': 305}, {'value': 29, 'element': 302}, {'value': 24, 'element': 294}, {'value': 16, 'element': 296}, {'value': 14, 'element': 282}, {'value': 14, 'element': 299}, {'value': 13, 'element': 285}, {'value': 13, 'element': 292}, {'value': 12, 'element': 293}, {'value': 12, 'element': 301}, {'value': 4, 'element': 306}, {'value': 3, 'element': 289}, {'value': 3, 'element': 297}, {'value': 2, 'element': 300}]}}]",Brighton,4,1,Man Utd,2,2
987818,23,TRUE,TRUE,227,2019-01-19T15:00:00Z,90,FALSE,TRUE,"[{'goals_scored': {'a': [], 'h': [{'value': 2, 'element': 482}, {'value': 1, 'element': 326}]}}, {'assists': {'a': [], 'h': [{'value': 1, 'element': 312}, {'value': 1, 'element': 323}, {'value': 1, 'element': 493}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 504}], 'h': []}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 3, 'element': 88}], 'h': [{'value': 1, 'element': 309}]}}, {'bonus': {'a': [], 'h': [{'value': 3, 'element': 482}, {'value': 2, 'element': 312}, {'value': 1, 'element': 326}]}}, {'bps': {'a': [{'value': 18, 'element': 88}, {'value': 17, 'element': 100}, {'value': 16, 'element': 94}, {'value': 15, 'element': 95}, {'value': 13, 'element': 91}, {'value': 11, 'element': 98}, {'value': 9, 'element': 92}, {'value': 9, 'element': 504}, {'value': 8, 'element': 176}, {'value': 4, 'element': 101}, {'value': 3, 'element': 110}, {'value': 2, 'element': 105}, {'value': 2, 'element': 106}, {'value': 1, 'element': 99}], 'h': [{'value': 50, 'element': 482}, {'value': 40, 'element': 312}, {'value': 34, 'element': 326}, {'value': 28, 'element': 314}, {'value': 23, 'element': 309}, {'value': 22, 'element': 323}, {'value': 20, 'element': 310}, {'value': 12, 'element': 493}, {'value': 11, 'element': 317}, {'value': 7, 'element': 320}, {'value': 5, 'element': 531}, {'value': 1, 'element': 315}]}}]",Cardiff City,3,0,Newcastle,2,3
987819,23,TRUE,TRUE,228,2019-01-19T15:00:00Z,90,FALSE,TRUE,"[{'goals_scored': {'a': [{'value': 1, 'element': 172}], 'h': [{'value': 1, 'element': 338}]}}, {'assists': {'a': [{'value': 1, 'element': 526}], 'h': []}}, {'own_goals': {'a': [{'value': 1, 'element': 484}], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 168}], 'h': [{'value': 1, 'element': 343}, {'value': 1, 'element': 347}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 3, 'element': 154}], 'h': [{'value': 1, 'element': 328}]}}, {'bonus': {'a': [{'value': 2, 'element': 172}, {'value': 1, 'element': 526}], 'h': [{'value': 3, 'element': 338}]}}, {'bps': {'a': [{'value': 26, 'element': 172}, {'value': 25, 'element': 526}, {'value': 18, 'element': 157}, {'value': 17, 'element': 162}, {'value': 15, 'element': 154}, {'value': 8, 'element': 168}, {'value': 8, 'element': 484}, {'value': 7, 'element': 170}, {'value': 7, 'element': 507}, {'value': 6, 'element': 393}, {'value': 4, 'element': 508}, {'value': 3, 'element': 177}, {'value': 1, 'element': 164}, {'value': -5, 'element': 175}], 'h': [{'value': 34, 'element': 338}, {'value': 19, 'element': 335}, {'value': 17, 'element': 340}, {'value': 13, 'element': 339}, {'value': 13, 'element': 463}, {'value': 11, 'element': 328}, {'value': 11, 'element': 333}, {'value': 11, 'element': 556}, {'value': 9, 'element': 332}, {'value': 6, 'element': 258}, {'value': 4, 'element': 479}, {'value': 1, 'element': 345}, {'value': -1, 'element': 347}, {'value': -6, 'element': 343}]}}]",Everton,2,1,Southampton,2,2
987820,23,TRUE,TRUE,229,2019-01-19T15:00:00Z,90,FALSE,TRUE,"[{'goals_scored': {'a': [], 'h': []}}, {'assists': {'a': [], 'h': []}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 70}, {'value': 1, 'element': 75}], 'h': [{'value': 1, 'element': 394}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 4, 'element': 67}], 'h': [{'value': 3, 'element': 445}]}}, {'bonus': {'a': [{'value': 1, 'element': 67}], 'h': [{'value': 3, 'element': 383}, {'value': 2, 'element': 382}, {'value': 1, 'element': 380}, {'value': 1, 'element': 445}]}}, {'bps': {'a': [{'value': 28, 'element': 67}, {'value': 25, 'element': 70}, {'value': 22, 'element': 74}, {'value': 18, 'element': 72}, {'value': 18, 'element': 80}, {'value': 15, 'element': 75}, {'value': 11, 'element': 82}, {'value': 8, 'element': 78}, {'value': 4, 'element': 87}, {'value': 3, 'element': 534}, {'value': -8, 'element': 85}], 'h': [{'value': 42, 'element': 383}, {'value': 29, 'element': 382}, {'value': 28, 'element': 380}, {'value': 28, 'element': 445}, {'value': 23, 'element': 378}, {'value': 22, 'element': 389}, {'value': 9, 'element': 388}, {'value': 9, 'element': 396}, {'value': 3, 'element': 379}, {'value': 3, 'element': 391}, {'value': 3, 'element': 446}, {'value': 2, 'element': 524}, {'value': -2, 'element': 394}]}}]",Burnley,3,0,Watford,2,0
987813,23,TRUE,TRUE,221,2019-01-19T17:30:00Z,90,FALSE,TRUE,"[{'goals_scored': {'a': [], 'h': [{'value': 1, 'element': 3}, {'value': 1, 'element': 22}]}}, {'assists': {'a': [], 'h': [{'value': 1, 'element': 4}, {'value': 1, 'element': 12}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 116}, {'value': 1, 'element': 127}], 'h': []}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 3, 'element': 498}], 'h': [{'value': 1, 'element': 2}]}}, {'bonus': {'a': [], 'h': [{'value': 3, 'element': 3}, {'value': 2, 'element': 4}, {'value': 2, 'element': 12}, {'value': 2, 'element': 22}]}}, {'bps': {'a': [{'value': 18, 'element': 498}, {'value': 17, 'element': 124}, {'value': 14, 'element': 113}, {'value': 14, 'element': 118}, {'value': 14, 'element': 499}, {'value': 13, 'element': 116}, {'value': 11, 'element': 459}, {'value': 8, 'element': 125}, {'value': 7, 'element': 115}, {'value': 5, 'element': 126}, {'value': 4, 'element': 131}, {'value': 3, 'element': 133}, {'value': 1, 'element': 122}], 'h': [{'value': 41, 'element': 3}, {'value': 39, 'element': 4}, {'value': 39, 'element': 12}, {'value': 39, 'element': 22}, {'value': 32, 'element': 8}, {'value': 23, 'element': 2}, {'value': 18, 'element': 17}, {'value': 18, 'element': 450}, {'value': 10, 'element': 451}, {'value': 7, 'element': 23}, {'value': 4, 'element': 14}, {'value': 4, 'element': 20}, {'value': 3, 'element': 15}, {'value': 3, 'element': 16}]}}]",Chelsea,4,0,Arsenal,4,2
987815,23,TRUE,TRUE,224,2019-01-20T13:30:00Z,90,FALSE,TRUE,"[{'goals_scored': {'a': [{'value': 1, 'element': 266}, {'value': 1, 'element': 270}, {'value': 1, 'element': 275}], 'h': []}}, {'assists': {'a': [{'value': 1, 'element': 265}, {'value': 1, 'element': 275}, {'value': 1, 'element': 280}], 'h': []}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 265}, {'value': 1, 'element': 272}], 'h': [{'value': 1, 'element': 201}, {'value': 1, 'element': 208}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 2, 'element': 260}], 'h': [{'value': 1, 'element': 191}]}}, {'bonus': {'a': [{'value': 3, 'element': 266}, {'value': 2, 'element': 270}, {'value': 1, 'element': 275}], 'h': []}}, {'bps': {'a': [{'value': 47, 'element': 266}, {'value': 34, 'element': 270}, {'value': 32, 'element': 275}, {'value': 31, 'element': 265}, {'value': 30, 'element': 260}, {'value': 30, 'element': 264}, {'value': 29, 'element': 268}, {'value': 16, 'element': 273}, {'value': 16, 'element': 280}, {'value': 15, 'element': 271}, {'value': 10, 'element': 274}, {'value': 3, 'element': 269}, {'value': 2, 'element': 272}], 'h': [{'value': 15, 'element': 194}, {'value': 12, 'element': 192}, {'value': 11, 'element': 191}, {'value': 10, 'element': 146}, {'value': 9, 'element': 193}, {'value': 9, 'element': 198}, {'value': 8, 'element': 206}, {'value': 7, 'element': 201}, {'value': 5, 'element': 212}, {'value': 4, 'element': 471}, {'value': 4, 'element': 514}, {'value': 1, 'element': 208}, {'value': -3, 'element': 211}]}}]",Man City,2,3,Huddersfield,4,0
987814,23,TRUE,TRUE,223,2019-01-20T16:00:00Z,90,FALSE,TRUE,"[{'goals_scored': {'a': [{'value': 1, 'element': 365}, {'value': 1, 'element': 368}], 'h': []}}, {'assists': {'a': [{'value': 1, 'element': 364}, {'value': 1, 'element': 497}], 'h': [{'value': 1, 'element': 456}]}}, {'own_goals': {'a': [{'value': 1, 'element': 371}], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 353}, {'value': 1, 'element': 354}, {'value': 1, 'element': 359}], 'h': [{'value': 1, 'element': 456}, {'value': 1, 'element': 480}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 4, 'element': 351}], 'h': [{'value': 3, 'element': 509}]}}, {'bonus': {'a': [{'value': 3, 'element': 368}, {'value': 2, 'element': 365}, {'value': 1, 'element': 364}], 'h': []}}, {'bps': {'a': [{'value': 35, 'element': 368}, {'value': 27, 'element': 365}, {'value': 24, 'element': 364}, {'value': 21, 'element': 355}, {'value': 20, 'element': 351}, {'value': 17, 'element': 497}, {'value': 16, 'element': 353}, {'value': 16, 'element': 363}, {'value': 15, 'element': 354}, {'value': 15, 'element': 357}, {'value': 5, 'element': 359}, {'value': 3, 'element': 361}, {'value': -6, 'element': 371}], 'h': [{'value': 18, 'element': 9}, {'value': 16, 'element': 456}, {'value': 14, 'element': 509}, {'value': 13, 'element': 478}, {'value': 12, 'element': 455}, {'value': 10, 'element': 460}, {'value': 9, 'element': 510}, {'value': 8, 'element': 181}, {'value': 7, 'element': 180}, {'value': 5, 'element': 480}, {'value': 4, 'element': 521}, {'value': 3, 'element': 187}, {'value': -1, 'element': 184}]}}]",Spurs,2,2,Fulham,4,1
987823,24,TRUE,TRUE,231,2019-01-29T19:45:00Z,90,FALSE,TRUE,"[{'goals_scored': {'a': [{'value': 1, 'element': 100}], 'h': [{'value': 1, 'element': 22}, {'value': 1, 'element': 23}]}}, {'assists': {'a': [{'value': 1, 'element': 107}], 'h': [{'value': 1, 'element': 8}, {'value': 1, 'element': 23}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 33}, {'value': 1, 'element': 98}, {'value': 1, 'element': 101}], 'h': [{'value': 1, 'element': 5}, {'value': 1, 'element': 22}, {'value': 1, 'element': 451}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 2, 'element': 88}], 'h': [{'value': 1, 'element': 2}]}}, {'bonus': {'a': [{'value': 1, 'element': 100}], 'h': [{'value': 3, 'element': 23}, {'value': 2, 'element': 22}]}}, {'bps': {'a': [{'value': 23, 'element': 100}, {'value': 13, 'element': 91}, {'value': 13, 'element': 107}, {'value': 12, 'element': 88}, {'value': 10, 'element': 98}, {'value': 9, 'element': 102}, {'value': 8, 'element': 33}, {'value': 8, 'element': 94}, {'value': 8, 'element': 95}, {'value': 7, 'element': 92}, {'value': 7, 'element': 110}, {'value': 5, 'element': 535}, {'value': 2, 'element': 176}], 'h': [{'value': 42, 'element': 23}, {'value': 34, 'element': 22}, {'value': 21, 'element': 8}, {'value': 18, 'element': 7}, {'value': 15, 'element': 13}, {'value': 14, 'element': 450}, {'value': 13, 'element': 451}, {'value': 11, 'element': 2}, {'value': 10, 'element': 5}, {'value': 9, 'element': 16}, {'value': 5, 'element': 15}, {'value': 4, 'element': 581}]}}]",Cardiff City,4,1,Arsenal,2,2
