transfers_balance,opponent_team,bonus,own_goals,clean_sheets,goals_conceded,total_points,kickoff_time,red_cards,team_a_score,influence,saves,assists,transfers_in,xP,creativity,value,selected,element,goals_scored,bps,was_home,minutes,penalties_missed,yellow_cards,team,fixture,transfers_out,round,name,position,threat,ict_index,penalties_saved,team_h_score
-681,Arsenal,0,0,1,0,3,2021-10-02T16:30:00Z,0,0,14.0,0,0,913,1.7,13.5,54,17473,53,0,19,True,90,0,0,Brighton,61,1594,7,Adam Lallana,MID,18.0,4.6,0,0
-374,Arsenal,0,0,0,0,0,2021-10-02T16:30:00Z,0,0,0.0,0,0,821,-0.5,0.0,40,16028,560,0,0,True,0,0,0,Brighton,61,1195,7,Haydon Roberts,DEF,0.0,0.0,0,0
8603,Crystal Palace,0,0,0,2,1,2021-10-03T13:00:00Z,0,2,16.6,0,0,27588,3.8,14.9,64,370183,210,0,10,False,90,0,1,Leicester,64,18985,7,Youri Tielemans,MID,7.0,3.9,0,2
-57984,Aston Villa,0,0,0,1,2,2021-10-03T13:00:00Z,0,1,16.2,2,0,10070,2.0,10.0,56,802843,353,0,16,True,90,0,0,Spurs,68,68054,7,Hugo Lloris,GK,0.0,2.6,0,2
-77,Leeds,0,0,0,0,0,2021-10-02T14:00:00Z,0,0,0.0,0,0,712,0.0,0.0,44,9220,379,0,0,False,0,0,0,Watford,65,789,7,Craig Cathcart,DEF,0.0,0.0,0,1
-153,West Ham,0,0,0,0,0,2021-10-03T13:00:00Z,0,2,0.0,0,0,66,-0.5,0.0,53,3239,85,0,0,False,0,0,0,Brentford,69,219,7,Saman Ghoddos,MID,0.0,0.0,0,1
-377,Watford,0,0,1,0,6,2021-10-02T14:00:00Z,0,0,13.4,1,0,14621,3.7,0.0,50,243227,199,0,27,True,90,0,0,Leeds,65,14998,7,Illan Meslier,GK,0.0,1.3,0,1
-11,Watford,0,0,0,0,0,2021-10-02T14:00:00Z,0,0,0.0,0,0,0,0.0,0.0,45,485,183,0,0,True,0,0,0,Leeds,65,11,7,Francisco Casilla Cortés,GK,0.0,0.0,0,1
6,Aston Villa,0,0,0,0,0,2021-10-03T13:00:00Z,0,1,0.0,0,0,131,0.0,0.0,45,972,597,0,0,True,0,0,0,Spurs,68,125,7,Dilan Markanday,MID,0.0,0.0,0,2
17275,Brighton,0,0,1,0,6,2021-10-02T16:30:00Z,0,0,18.6,0,0,21425,6.3,0.6,50,45041,23,0,25,False,90,0,0,Arsenal,61,4150,7,Gabriel Magalhães,DEF,4.0,2.3,0,0
-307,Aston Villa,0,0,0,1,2,2021-10-03T13:00:00Z,0,1,5.8,0,0,1112,1.5,14.9,58,20684,375,0,5,True,75,0,0,Spurs,68,1419,7,Tanguy Ndombele,MID,17.0,3.8,0,2
-678,Leeds,0,0,0,1,2,2021-10-02T14:00:00Z,0,0,10.0,0,0,144,-0.3,0.1,43,7000,396,0,11,False,67,0,0,Watford,65,822,7,Francisco Sierralta,DEF,0.0,1.0,0,1
3624,Man City,0,0,0,2,2,2021-10-03T15:30:00Z,0,2,12.0,0,0,10245,3.0,4.3,50,83582,222,0,12,True,90,0,0,Liverpool,66,6621,7,Jordan Henderson,MID,2.0,1.8,0,2
-41,Liverpool,0,0,0,0,0,2021-10-03T15:30:00Z,0,2,0.0,0,0,109,0.0,0.0,45,387,605,0,0,False,0,0,0,Man City,66,150,7,Romeo Lavia,MID,0.0,0.0,0,2
-445,Chelsea,0,0,0,2,1,2021-10-02T14:00:00Z,0,1,4.4,0,0,487,-0.5,10.7,45,10752,349,0,4,False,45,0,0,Southampton,63,932,7,Ibrahima Diallo,MID,0.0,1.5,0,3
-1296,Brighton,0,0,0,0,0,2021-10-02T16:30:00Z,0,0,0.0,0,0,298,0.5,0.0,43,18824,10,0,0,False,0,0,0,Arsenal,61,1594,7,Calum Chambers,DEF,0.0,0.0,0,0
3915,Norwich,0,0,1,0,3,2021-10-02T14:00:00Z,0,0,20.4,0,0,6410,2.2,7.3,59,22341,118,0,8,True,90,0,0,Burnley,62,2495,7,Dwight McNeil,MID,16.0,4.4,0,0
2,Newcastle,0,0,0,0,0,2021-10-02T14:00:00Z,0,1,0.0,0,0,68,0.0,0.0,45,522,433,0,0,True,0,0,0,Wolves,70,66,7,Jonathan Castro Otto,DEF,0.0,0.0,0,2
-4185,West Ham,0,0,0,0,0,2021-10-03T13:00:00Z,0,2,0.0,0,0,474,0.0,0.0,40,74631,94,0,0,False,0,0,0,Brentford,69,4659,7,Patrik Gunnarsson,GK,0.0,0.0,0,1
-385,Wolves,0,0,0,0,0,2021-10-02T14:00:00Z,0,1,0.0,0,0,0,0.0,0.0,45,4735,312,0,0,False,0,0,0,Newcastle,70,385,7,Matthew Longstaff,MID,0.0,0.0,0,2
-3683,Southampton,0,0,0,0,0,2021-10-02T14:00:00Z,0,1,0.0,0,0,719,1.2,0.0,53,14526,592,0,0,True,0,0,0,Chelsea,63,4402,7,Saúl Ñíguez,MID,0.0,0.0,0,3
-333,Leicester,0,0,0,0,0,2021-10-03T13:00:00Z,0,2,0.0,0,0,158,0.0,0.0,44,8451,147,0,0,True,0,0,0,Crystal Palace,64,491,7,James Tomkins,DEF,0.0,0.0,0,2
-2415,Southampton,1,0,0,1,7,2021-10-02T14:00:00Z,0,1,47.8,0,0,4092,4.2,2.0,86,126047,134,1,25,True,90,0,0,Chelsea,63,6507,7,Timo Werner,FWD,118.0,16.8,0,3
10474,West Ham,0,0,0,1,3,2021-10-03T13:00:00Z,0,2,26.4,4,0,37775,2.7,0.0,46,828258,80,0,16,False,90,0,0,Brentford,69,27301,7,David Raya Martin,GK,0.0,2.6,0,1
6512,Norwich,0,0,1,0,6,2021-10-02T14:00:00Z,0,0,8.0,2,0,17315,2.8,0.0,54,251185,112,0,27,True,90,0,0,Burnley,62,10803,7,Nick Pope,GK,0.0,0.8,0,0
6140,Spurs,0,0,0,2,1,2021-10-03T13:00:00Z,0,1,14.4,0,0,8790,3.5,10.7,49,61137,45,0,8,False,90,0,0,Aston Villa,68,2650,7,Ezri Konsa Ngoyo,DEF,15.0,4.0,0,2
-427,Watford,0,0,0,0,0,2021-10-02T14:00:00Z,0,0,0.0,0,0,378,0.5,0.0,44,11593,490,0,0,True,0,0,0,Leeds,65,805,7,Kristoffer Klaesson,GK,0.0,0.0,0,1
-1398,Brighton,0,0,0,0,0,2021-10-02T16:30:00Z,0,0,0.0,0,0,286,0.5,0.0,52,14980,26,0,0,False,0,0,0,Arsenal,61,1684,7,Gabriel Teodoro Martinelli Silva,MID,0.0,0.0,0,0
-1446,Newcastle,0,0,0,0,0,2021-10-02T14:00:00Z,0,1,0.0,0,0,0,0.0,0.0,40,21460,549,0,0,True,0,0,0,Wolves,70,1446,7,Christian Marques,DEF,0.0,0.0,0,2
61370,Aston Villa,2,0,0,1,10,2021-10-03T13:00:00Z,0,1,20.0,0,2,112310,4.8,34.8,100,1025364,359,0,25,True,90,0,0,Spurs,68,50940,7,Heung-Min Son,MID,71.0,12.6,0,2
10762,Man Utd,0,0,0,0,1,2021-10-02T11:30:00Z,0,1,0.0,0,0,13006,1.0,0.0,45,13192,607,0,3,False,1,0,0,Everton,67,2244,7,Lewis Dobbin,FWD,0.0,0.0,0,1
-704,Norwich,0,0,0,0,0,2021-10-02T14:00:00Z,0,0,0.0,0,0,390,0.0,0.0,45,13064,101,0,0,True,0,0,0,Burnley,62,1094,7,Jack Cork,MID,0.0,0.0,0,0
-325,Leeds,0,0,0,0,0,2021-10-02T14:00:00Z,0,0,0.0,0,0,0,0.0,0.0,45,3585,397,0,0,False,0,0,0,Watford,65,325,7,Domingos Quina,MID,0.0,0.0,0,1
-686,Spurs,0,0,0,0,0,2021-10-03T13:00:00Z,0,1,0.0,0,0,737,0.0,0.0,45,16165,496,0,0,False,0,0,0,Aston Villa,68,1423,7,Aaron Ramsey,MID,0.0,0.0,0,2
-403,Newcastle,0,0,0,0,0,2021-10-02T14:00:00Z,0,1,0.0,0,0,0,0.0,0.0,50,5502,523,0,0,True,0,0,0,Wolves,70,403,7,Patrick Cutrone,FWD,0.0,0.0,0,2
1634,Spurs,0,0,0,1,1,2021-10-03T13:00:00Z,0,1,4.2,0,0,4714,1.8,3.6,45,42596,51,0,3,False,68,0,1,Aston Villa,68,3080,7,Jacob Ramsey,MID,38.0,4.6,0,2
214,Watford,0,0,0,0,0,2021-10-02T14:00:00Z,0,0,0.0,0,0,267,0.5,0.0,40,530,608,0,0,True,0,0,0,Leeds,65,53,7,Leo Fuhr Hjelde,DEF,0.0,0.0,0,1
-5211,Liverpool,0,0,0,0,0,2021-10-03T15:30:00Z,0,2,0.0,0,0,1027,1.5,0.0,49,38322,258,0,0,False,0,0,0,Man City,66,6238,7,Nathan Aké,DEF,0.0,0.0,0,2
-273,Man Utd,0,0,0,0,0,2021-10-02T11:30:00Z,0,1,0.0,0,0,317,0.2,0.0,45,7206,502,0,0,False,0,0,0,Everton,67,590,7,Jonjoe Kenny,DEF,0.0,0.0,0,1
-133,Crystal Palace,0,0,0,0,0,2021-10-03T13:00:00Z,0,2,0.0,0,0,0,0.0,0.0,49,1992,206,0,0,False,0,0,0,Leicester,64,133,7,Dennis Praet,MID,0.0,0.0,0,2
-5994,Wolves,0,0,0,1,1,2021-10-02T14:00:00Z,0,1,0.6,0,0,1919,1.3,1.6,59,65044,19,0,3,False,35,0,0,Newcastle,70,7913,7,Joseph Willock,MID,0.0,0.2,0,2
1923,Brentford,0,0,0,2,1,2021-10-03T13:00:00Z,0,2,8.6,0,0,4477,3.7,0.3,50,26225,409,0,10,True,90,0,0,West Ham,69,2554,7,Angelo Ogbonna,DEF,10.0,1.9,0,1
-6,Watford,0,0,0,0,0,2021-10-02T14:00:00Z,0,0,0.0,0,0,0,0.0,0.0,55,189,182,0,0,True,0,0,0,Leeds,65,6,7,Pablo Hernández Domínguez,MID,0.0,0.0,0,1
-37,Brighton,0,0,0,0,0,2021-10-02T16:30:00Z,0,0,0.0,0,0,0,0.0,0.0,50,759,531,0,0,False,0,0,0,Arsenal,61,37,7,Reiss Nelson,MID,0.0,0.0,0,0
-5007,Brighton,0,0,0,0,0,2021-10-02T16:30:00Z,0,0,0.0,0,0,577,0.5,0.0,43,59535,14,0,0,False,0,0,0,Arsenal,61,5584,7,Rob Holding,DEF,0.0,0.0,0,0
-31361,Aston Villa,0,0,0,1,2,2021-10-03T13:00:00Z,0,1,13.6,0,0,15642,2.0,16.0,121,422877,357,0,0,True,90,0,0,Spurs,68,47003,7,Harry Kane,FWD,68.0,9.8,0,2
-6596,Leeds,0,0,0,0,0,2021-10-02T14:00:00Z,0,0,0.0,0,0,0,0.0,0.0,54,43807,380,0,0,False,0,0,0,Watford,65,6596,7,Troy Deeney,FWD,0.0,0.0,0,1
-9389,Man Utd,0,0,0,0,0,2021-10-02T11:30:00Z,0,1,0.0,0,0,152,0.0,0.0,49,35660,165,0,0,False,0,0,0,Everton,67,9541,7,Seamus Coleman,DEF,0.0,0.0,0,1
-46425,Crystal Palace,0,0,0,2,4,2021-10-03T13:00:00Z,0,2,26.6,0,1,7699,2.2,12.3,67,322620,215,0,11,False,90,0,1,Leicester,64,54124,7,Harvey Barnes,MID,22.0,6.1,0,2
-24140,Aston Villa,0,0,0,1,2,2021-10-03T13:00:00Z,0,1,31.4,0,0,50905,2.0,6.7,51,902849,370,0,15,True,90,0,0,Spurs,68,75045,7,Sergio Reguilón,DEF,2.0,4.0,0,2
-3315,Crystal Palace,0,0,0,2,1,2021-10-03T13:00:00Z,0,2,27.8,0,0,2234,1.2,0.6,53,54727,209,0,12,False,90,0,0,Leicester,64,5549,7,Timothy Castagne,DEF,0.0,2.8,0,2
-229,Leicester,0,0,0,2,0,2021-10-03T13:00:00Z,0,2,6.8,0,0,1992,2.5,10.6,45,40976,488,0,5,True,90,0,1,Crystal Palace,64,2221,7,Joachim Andersen,DEF,0.0,1.7,0,2
-16,Norwich,0,0,0,0,0,2021-10-02T14:00:00Z,0,0,0.0,0,0,0,0.0,0.0,45,489,117,0,0,True,0,0,0,Burnley,62,16,7,Bailey Peacock-Farrell,GK,0.0,0.0,0,0
-628,Everton,0,0,0,0,0,2021-10-02T11:30:00Z,0,1,0.0,0,0,722,0.0,0.0,40,44106,509,0,0,True,0,0,0,Man Utd,67,1350,7,Tom Heaton,GK,0.0,0.0,0,1
-520,Aston Villa,0,0,0,0,0,2021-10-03T13:00:00Z,0,1,0.0,0,0,188,0.0,0.0,44,18304,486,0,0,True,0,0,0,Spurs,68,708,7,Pierluigi Gollini,GK,0.0,0.0,0,2
39285,Norwich,0,0,1,0,2,2021-10-02T14:00:00Z,0,0,20.2,0,0,74370,1.8,54.8,44,242280,115,0,18,True,90,0,1,Burnley,62,35085,7,Josh Brownhill,MID,22.0,9.7,0,0
204,Leeds,0,0,0,0,1,2021-10-02T14:00:00Z,0,0,0.4,0,0,597,0.0,0.7,54,6533,404,0,1,False,31,0,0,Watford,65,393,7,João Pedro Junqueira de Jesus,FWD,8.0,0.9,0,1
-213,Watford,0,0,0,0,0,2021-10-02T14:00:00Z,0,0,0.0,0,0,0,0.0,0.0,45,2564,195,0,0,True,0,0,0,Leeds,65,213,7,Ian Carlo Poveda-Ocampo,MID,0.0,0.0,0,1
-20,Watford,0,0,0,0,0,2021-10-02T14:00:00Z,0,0,0.0,0,0,108,0.5,0.0,45,349,600,0,0,True,0,0,0,Leeds,65,128,7,Nohan Kenneh,MID,0.0,0.0,0,1
-2607,Everton,0,0,0,1,2,2021-10-02T11:30:00Z,0,1,12.8,0,0,1634,1.2,19.5,50,40045,274,0,15,True,69,0,0,Man Utd,67,4241,7,Frederico Rodrigues de Paula Santos,MID,0.0,3.2,0,1
-212,Newcastle,0,0,0,0,0,2021-10-02T14:00:00Z,0,1,0.0,0,0,53,0.0,0.0,45,2026,446,0,0,True,0,0,0,Wolves,70,265,7,Yerson Mosquera Valdelamar,DEF,0.0,0.0,0,2
-312,Leicester,0,0,0,2,1,2021-10-03T13:00:00Z,0,2,22.0,0,0,3872,2.5,17.5,45,59328,162,0,13,True,90,0,0,Crystal Palace,64,4184,7,Tyrick Mitchell,DEF,2.0,4.2,0,2
-749,Norwich,0,0,0,0,0,2021-10-02T14:00:00Z,0,0,0.0,0,0,135,0.0,0.0,45,16420,480,0,0,True,0,0,0,Burnley,62,884,7,Wayne Hennessey,GK,0.0,0.0,0,0
78331,Southampton,0,0,0,0,0,2021-10-02T14:00:00Z,0,1,0.0,0,0,97620,2.8,0.0,50,333591,133,0,0,True,0,0,0,Chelsea,63,19289,7,Andreas Christensen,DEF,0.0,0.0,0,3
-9136,Watford,0,0,0,0,0,2021-10-02T14:00:00Z,0,0,0.0,0,0,4564,1.3,0.0,58,120403,267,0,0,True,0,0,0,Leeds,65,13700,7,Jack Harrison,MID,0.0,0.0,0,1
2255,Everton,0,0,0,1,2,2021-10-02T11:30:00Z,0,1,7.0,1,0,36897,4.0,0.0,51,547444,270,0,9,True,90,0,0,Man Utd,67,34642,7,David de Gea,GK,0.0,0.7,0,1
533,Everton,0,0,0,1,2,2021-10-02T11:30:00Z,0,1,21.8,0,0,3003,0.8,1.4,48,40772,284,0,16,True,90,0,0,Man Utd,67,2470,7,Victor Lindelöf,DEF,0.0,2.3,0,1
0,Arsenal,0,0,0,0,0,2021-10-02T16:30:00Z,0,0,0.0,0,0,0,0.6,0.0,45,0,612,0,0,True,0,0,0,Brighton,61,0,7,Jeremy Sarmiento,MID,0.0,0.0,0,0
-6887,Crystal Palace,0,0,0,2,1,2021-10-03T13:00:00Z,0,2,31.4,0,0,2917,2.0,10.8,49,77558,340,0,19,False,90,0,0,Leicester,64,9804,7,Jannik Vestergaard,DEF,4.0,4.6,0,2
-387,Crystal Palace,0,0,0,0,0,2021-10-03T13:00:00Z,0,2,0.0,0,0,319,0.0,0.0,58,9524,211,0,0,False,0,0,0,Leicester,64,706,7,Ayoze Pérez,MID,0.0,0.0,0,2
33364,Arsenal,0,0,1,0,1,2021-10-02T16:30:00Z,0,0,0.0,0,0,55741,4.3,28.0,65,266863,63,0,4,True,90,0,1,Brighton,61,22377,7,Neal Maupay,FWD,10.0,3.5,0,0
-5571,Arsenal,0,0,0,0,0,2021-10-02T16:30:00Z,0,0,0.0,0,0,2409,0.7,0.0,60,22823,447,0,0,True,0,0,0,Brighton,61,7980,7,Danny Welbeck,FWD,0.0,0.0,0,0
-41605,Brentford,3,0,0,2,8,2021-10-03T13:00:00Z,0,2,26.8,0,1,7936,4.3,22.6,59,506120,422,0,25,True,90,0,0,West Ham,69,49541,7,Tomas Soucek,MID,10.0,5.9,0,1
-141,Arsenal,0,0,0,0,0,2021-10-02T16:30:00Z,0,0,0.0,0,0,936,-0.3,0.0,53,9730,72,0,0,True,0,0,0,Brighton,61,1077,7,Aaron Connolly,FWD,0.0,0.0,0,0
29328,Wolves,0,0,0,2,3,2021-10-02T14:00:00Z,0,1,15.6,0,1,65704,2.7,11.7,40,747463,302,0,16,False,69,0,1,Newcastle,70,36376,7,Javier Manquillo,DEF,0.0,2.7,0,2
-429,Chelsea,0,0,0,0,0,2021-10-02T14:00:00Z,0,1,0.0,0,0,317,0.8,0.0,49,7734,460,0,0,False,0,0,0,Southampton,63,746,7,Romain Perraud,DEF,0.0,0.0,0,3
-112,Leicester,0,0,0,0,0,2021-10-03T13:00:00Z,0,2,0.0,0,0,189,0.0,0.0,48,3808,386,0,0,True,0,0,0,Crystal Palace,64,301,7,Will Hughes,MID,0.0,0.0,0,2
-1104,Aston Villa,0,0,0,0,0,2021-10-03T13:00:00Z,0,1,0.0,0,0,306,0.0,0.0,44,19140,364,0,0,True,0,0,0,Spurs,68,1410,7,Ben Davies,DEF,0.0,0.0,0,2
-16917,Brighton,0,0,0,0,1,2021-10-02T16:30:00Z,0,0,2.4,0,0,5423,3.0,6.6,71,98171,17,0,3,False,27,0,0,Arsenal,61,22340,7,Nicolas Pépé,MID,4.0,1.3,0,0
1738,Leicester,0,0,0,0,0,2021-10-03T13:00:00Z,0,2,0.0,0,0,5745,0.0,0.0,39,78914,151,0,0,True,0,0,0,Crystal Palace,64,4007,7,Martin Kelly,DEF,0.0,0.0,0,2
-3500,Newcastle,0,0,0,0,0,2021-10-02T14:00:00Z,0,1,0.0,0,0,448,0.0,0.0,40,83270,444,0,0,True,0,0,0,Wolves,70,3948,7,Andreas Söndergaard,GK,0.0,0.0,0,2
-136,Norwich,0,0,0,0,0,2021-10-02T14:00:00Z,0,0,0.0,0,0,247,0.0,0.0,44,9965,114,0,0,True,0,0,0,Burnley,62,383,7,Will Norris,GK,0.0,0.0,0,0
-3537,Brighton,0,0,0,0,0,2021-10-02T16:30:00Z,0,0,0.0,0,0,449,0.0,0.0,49,31703,7,0,0,False,0,0,0,Arsenal,61,3986,7,Granit Xhaka,MID,0.0,0.0,0,0
-2820,West Ham,0,0,0,0,0,2021-10-03T13:00:00Z,0,2,0.0,0,0,1719,-0.5,0.0,45,71341,93,0,0,False,0,0,0,Brentford,69,4539,7,Jan Zamburek,MID,0.0,0.0,0,1
-3991,Arsenal,0,0,0,0,0,2021-10-02T16:30:00Z,0,0,0.0,0,0,0,0.0,0.0,45,36314,535,0,0,True,0,0,0,Brighton,61,3991,7,Andi Zeqiri,FWD,0.0,0.0,0,0
-2538,Newcastle,0,0,0,0,0,2021-10-02T14:00:00Z,0,1,0.0,0,0,870,0.7,0.0,58,36516,445,0,0,True,0,0,0,Wolves,70,3408,7,Fabio Silva,FWD,0.0,0.0,0,2
402343,Brentford,0,0,0,2,2,2021-10-03T13:00:00Z,0,2,13.0,0,0,472632,2.7,51.3,80,3784079,413,0,12,True,90,0,0,West Ham,69,70289,7,Michail Antonio,FWD,40.0,10.4,0,1
-21,Arsenal,0,0,0,0,0,2021-10-02T16:30:00Z,0,0,0.0,0,0,0,0.0,0.0,40,610,68,0,0,True,0,0,0,Brighton,61,21,7,Bernardo Fernandes Da Silva Junior,DEF,0.0,0.0,0,0
-158919,Arsenal,0,0,0,0,0,2021-10-02T16:30:00Z,0,0,0.0,0,0,10408,0.5,0.0,46,1181603,70,0,0,True,0,0,0,Brighton,61,169327,7,Yves Bissouma,MID,0.0,0.0,0,0
-222263,Watford,0,0,0,0,0,2021-10-02T14:00:00Z,0,0,0.0,0,0,2422,0.0,0.0,45,608162,185,0,0,True,0,0,0,Leeds,65,224685,7,Luke Ayling,DEF,0.0,0.0,0,1
-59,West Ham,0,0,0,0,0,2021-10-03T13:00:00Z,0,2,0.0,0,0,183,0.0,0.0,43,4378,89,0,0,False,0,0,0,Brentford,69,242,7,Mads Roerslev Rasmussen,DEF,0.0,0.0,0,1
-433,Crystal Palace,0,0,0,0,0,2021-10-03T13:00:00Z,0,2,0.0,0,0,543,0.1,0.0,54,11508,201,0,0,False,0,0,0,Leicester,64,976,7,Jonny Evans,DEF,0.0,0.0,0,2
-27,Everton,0,0,0,0,0,2021-10-02T11:30:00Z,0,1,0.0,0,0,55,0.0,0.0,49,1392,512,0,0,True,0,0,0,Man Utd,67,82,7,Anthony Elanga,MID,0.0,0.0,0,1
-304,Aston Villa,0,0,0,0,0,2021-10-03T13:00:00Z,0,1,0.0,0,0,104,0.2,0.0,44,6036,374,0,0,True,0,0,0,Spurs,68,408,7,Joe Rodon,DEF,0.0,0.0,0,2
-380134,Liverpool,0,0,0,0,0,2021-10-03T15:30:00Z,0,2,0.0,0,0,21155,0.8,0.0,70,719255,268,0,0,False,0,0,0,Man City,66,401289,7,Ferran Torres,MID,0.0,0.0,0,2
-225,West Ham,0,0,0,0,0,2021-10-03T13:00:00Z,0,2,0.0,0,0,1391,-0.5,0.0,40,21180,569,0,0,False,0,0,0,Brentford,69,1616,7,Finley Stevens,DEF,0.0,0.0,0,1
-1194,Spurs,0,0,0,0,0,2021-10-03T13:00:00Z,0,1,0.0,0,0,0,0.0,0.0,54,11910,47,0,0,False,0,0,0,Aston Villa,68,1194,7,Wesley Moraes,FWD,0.0,0.0,0,2
-19047,Man Utd,0,0,0,1,3,2021-10-02T11:30:00Z,0,1,29.4,5,0,7239,3.0,0.0,50,432261,170,0,18,False,90,0,0,Everton,67,26286,7,Jordan Pickford,GK,0.0,2.9,0,1
-519,Norwich,0,0,0,0,0,2021-10-02T14:00:00Z,0,0,0.0,0,0,163,0.0,0.0,44,9491,100,0,0,True,0,0,0,Burnley,62,682,7,Erik Pieters,DEF,0.0,0.0,0,0
-19221,Leeds,0,0,0,0,0,2021-10-02T14:00:00Z,0,0,0.0,0,0,6311,-0.3,0.0,50,147614,472,0,0,False,0,0,0,Watford,65,25532,7,Juan Camilo Hernández Suárez,FWD,0.0,0.0,0,1
-10232,Brighton,0,0,0,0,0,2021-10-02T16:30:00Z,0,0,0.0,0,0,1867,0.5,0.0,48,104952,1,0,0,False,0,0,0,Arsenal,61,12099,7,Bernd Leno,GK,0.0,0.0,0,0
-9529,Southampton,0,0,0,0,0,2021-10-02T14:00:00Z,0,1,0.0,0,0,35665,2.8,0.0,82,380838,141,0,0,True,0,0,0,Chelsea,63,45194,7,Kai Havertz,MID,0.0,0.0,0,3
-82,Chelsea,0,0,0,0,0,2021-10-02T14:00:00Z,0,1,0.0,0,0,0,0.0,0.0,45,1473,344,0,0,False,0,0,0,Southampton,63,82,7,Daniel N'Lundulu,FWD,0.0,0.0,0,3
26339,Brighton,0,0,1,0,3,2021-10-02T16:30:00Z,0,0,2.4,0,0,53509,5.0,2.3,55,236723,558,0,5,False,62,0,0,Arsenal,61,27170,7,Martin Ødegaard,MID,2.0,0.7,0,0
-9649,Spurs,0,0,0,0,0,2021-10-03T13:00:00Z,0,1,0.0,0,0,697,0.0,0.0,64,48424,492,0,0,False,0,0,0,Aston Villa,68,10346,7,Leon Bailey,MID,0.0,0.0,0,2
-144,Leicester,1,0,0,0,7,2021-10-03T13:00:00Z,0,2,37.0,0,0,48,2.2,27.1,54,2148,464,1,21,True,37,0,0,Crystal Palace,64,192,7,Michael Olise,MID,43.0,10.7,0,2
-1870,Newcastle,0,0,0,0,0,2021-10-02T14:00:00Z,0,1,0.0,0,0,0,0.0,0.0,45,16005,440,0,0,True,0,0,0,Wolves,70,1870,7,Morgan Gibbs-White,MID,0.0,0.0,0,2
-137,Wolves,0,0,0,1,6,2021-10-02T14:00:00Z,0,1,36.6,0,0,112,1.3,1.5,48,3439,297,1,18,False,54,0,0,Newcastle,70,249,7,Jeff Hendrick,MID,9.0,4.7,0,2
-6451,Man Utd,0,0,0,1,2,2021-10-02T11:30:00Z,0,1,10.4,0,0,23042,5.0,0.2,50,241093,169,0,12,False,90,0,0,Everton,67,29493,7,Michael Keane,DEF,4.0,1.5,0,1
-177646,Everton,0,0,0,1,1,2021-10-02T11:30:00Z,0,1,11.2,0,0,57942,2.5,8.7,77,1341562,289,0,6,True,90,0,1,Man Utd,67,235588,7,Mason Greenwood,MID,18.0,3.8,0,1
-5226,Man Utd,0,0,0,0,0,2021-10-02T11:30:00Z,0,1,0.0,0,0,0,0.0,0.0,40,110102,181,0,0,False,0,0,0,Everton,67,5226,7,João Virgínia,GK,0.0,0.0,0,1
-868,Leeds,0,0,0,0,0,2021-10-02T14:00:00Z,0,0,0.0,0,0,80,-0.5,0.0,44,7417,390,0,0,False,0,0,0,Watford,65,948,7,Adam Masina,DEF,0.0,0.0,0,1
-680,Aston Villa,0,0,0,0,0,2021-10-03T13:00:00Z,0,1,0.0,0,0,55,0.0,0.0,43,6743,368,0,0,True,0,0,0,Spurs,68,735,7,Ryan Sessegnon,DEF,0.0,0.0,0,2
-266,Aston Villa,0,0,0,0,1,2021-10-03T13:00:00Z,0,1,0.0,0,0,351,0.8,0.3,58,6974,487,0,3,True,1,0,0,Spurs,68,617,7,Bryan Gil Salvatierra,MID,0.0,0.0,0,2
-130299,Crystal Palace,0,0,0,0,0,2021-10-03T13:00:00Z,0,2,0.0,0,0,11978,0.0,0.0,40,1024393,208,0,0,False,0,0,0,Leicester,64,142277,7,Daniel Amartey,DEF,0.0,0.0,0,2
-1238,Newcastle,0,0,0,0,0,2021-10-02T14:00:00Z,0,1,0.0,0,0,1505,0.5,0.0,45,28537,548,0,0,True,0,0,0,Wolves,70,2743,7,Chem Campbell,MID,0.0,0.0,0,2
103094,Southampton,2,0,0,1,10,2021-10-02T14:00:00Z,0,1,26.4,0,2,123519,6.5,29.9,60,430408,119,0,32,True,90,0,0,Chelsea,63,20425,7,César Azpilicueta,DEF,15.0,7.1,0,3
-243,Man City,0,0,0,0,0,2021-10-03T15:30:00Z,0,2,0.0,0,0,85,0.0,0.0,44,8456,242,0,0,True,0,0,0,Liverpool,66,328,7,Caoimhin Kelleher,GK,0.0,0.0,0,2
235,Arsenal,0,0,1,0,6,2021-10-02T16:30:00Z,0,0,19.6,0,0,424,1.5,12.5,44,2716,58,0,20,True,90,0,0,Brighton,61,189,7,Dan Burn,DEF,6.0,3.8,0,0
18067,Burnley,0,0,0,0,0,2021-10-02T14:00:00Z,0,0,0.0,0,0,49742,0.5,0.0,39,354077,331,0,0,False,0,0,0,Norwich,62,31675,7,Andrew Omobamidele,DEF,0.0,0.0,0,0
8102,Liverpool,0,0,0,2,7,2021-10-03T15:30:00Z,0,2,45.4,0,0,13085,2.8,22.3,79,75918,265,1,18,False,90,0,0,Man City,66,4983,7,Phil Foden,MID,62.0,13.0,0,2
-7548,Man City,0,0,0,0,0,2021-10-03T15:30:00Z,0,2,0.0,0,0,119,0.0,0.0,53,40197,225,0,0,True,0,0,0,Liverpool,66,7667,7,Thiago Alcántara do Nascimento,MID,0.0,0.0,0,2
-169,Burnley,0,0,0,0,0,2021-10-02T14:00:00Z,0,0,0.0,0,0,119,0.8,0.0,53,3168,323,0,0,False,0,0,0,Norwich,62,288,7,Kieran Dowell,MID,0.0,0.0,0,0
