name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team
Cédric_Soares_486,0,0,21,1,2.3,486,330,0,0,0.5,2.6,2020-07-04T16:30:00Z,75,0,0,0,0,33,0,17812,2,0,0,6,2593,2907,314,48,FALSE,0,Wolves
César_Azpilicueta_105,1,3,43,1,55.9,105,322,0,0,10.7,46.8,2020-07-04T19:00:00Z,90,0,0,0,0,33,0,532915,0,3,4,12,25103,36567,11464,59,TRUE,0,Watford
Dale_Stephens_57,0,0,3,0,0.4,57,327,0,0,0.6,5.6,2020-07-04T11:30:00Z,11,0,0,0,0,33,0,117686,1,0,0,1,-783,891,1674,44,FALSE,0,Norwich
Daniel_Amartey_178,0,0,0,0,0,178,323,0,0,0,0,2020-07-04T14:00:00Z,0,0,0,0,0,33,0,20638,0,3,0,0,-211,849,1060,42,TRUE,0,Crystal Palace
Daniel_Castelo Podence_619,0,0,0,0,0,619,330,0,0,0,0,2020-07-04T16:30:00Z,0,0,0,0,0,33,0,1036,2,0,0,0,-81,20,101,49,TRUE,0,Arsenal
Daniel_Ceballos Fernández_469,0,0,16,1,16.6,469,330,0,0,3.4,9.4,2020-07-04T16:30:00Z,82,0,0,0,0,33,0,227842,2,0,8,3,-755,1674,2429,52,FALSE,0,Wolves
Daniel_Drinkwater_120,0,0,0,0,0,120,324,0,0,0,0,2020-07-05T15:30:00Z,0,0,0,0,0,33,0,42801,0,2,0,0,-273,97,370,44,FALSE,0,Liverpool
Daniel_James_243,0,0,6,0,15.3,243,325,0,0,2.5,5.4,2020-07-04T14:00:00Z,15,0,0,0,0,33,0,393971,2,5,4,1,-10114,2140,12254,58,TRUE,0,Bournemouth
Daniel_N'Lundulu_535,0,0,0,0,0,535,328,0,0,0,0,2020-07-05T18:00:00Z,0,0,0,0,0,33,0,7614,0,1,0,0,-30,111,141,44,TRUE,0,Man City
Danilo Luiz_da Silva_209,0,0,0,0,0,209,328,0,0,0,0,2020-07-05T18:00:00Z,0,0,0,0,0,33,0,3181,0,1,0,0,-6,6,12,50,FALSE,0,Southampton
Danny_Ings_313,0,0,5,1,12,313,328,0,0,3.7,19,2020-07-05T18:00:00Z,90,0,0,0,0,33,0,2018826,0,1,6,2,94393,151695,57302,73,TRUE,0,Man City
Danny_Rose_332,0,0,0,0,0,332,326,0,0,0,0,2020-07-05T13:15:00Z,0,0,0,0,0,33,0,98193,2,2,0,0,-448,652,1100,53,TRUE,0,West Ham
Danny_Ward_170,0,0,0,0,0,170,323,0,0,0,0,2020-07-04T14:00:00Z,0,0,0,0,0,33,0,12105,0,3,0,0,-9,39,48,42,TRUE,0,Crystal Palace
Danny_Welbeck_512,0,0,0,0,1.8,512,322,1,0,2.7,4,2020-07-04T19:00:00Z,32,0,0,0,0,33,0,10653,0,3,21,1,-69,348,417,58,FALSE,0,Chelsea
Dan_Burn_475,0,0,21,1,2,475,327,0,0,2.7,17.8,2020-07-04T11:30:00Z,90,0,0,0,0,33,0,18124,1,0,7,6,2075,2703,628,45,FALSE,0,Norwich
Dan_Gosling_81,0,0,1,0,1.6,81,325,0,0,0.1,0,2020-07-04T14:00:00Z,24,0,0,0,0,33,0,4369,2,5,0,1,-15,164,179,49,FALSE,0,Man Utd
Darren_Randolph_606,0,0,0,0,0,606,326,0,0,0,0,2020-07-05T13:15:00Z,0,0,0,0,0,33,0,9480,2,2,0,0,10,454,444,40,FALSE,0,Newcastle
Daryl_Janmaat_359,0,0,0,0,0,359,322,0,0,0,0,2020-07-04T19:00:00Z,0,0,0,0,0,33,0,46204,0,3,0,0,-1546,688,2234,40,FALSE,0,Chelsea
Davide_Zappacosta_109,0,0,0,0,0,109,322,0,0,0,0,2020-07-04T19:00:00Z,0,0,0,0,0,33,0,11521,0,3,0,0,-16,9,25,42,TRUE,0,Watford
David_Brooks_76,0,0,3,0,0.6,76,325,3,0,0.5,4.4,2020-07-04T14:00:00Z,45,0,0,0,0,33,0,8773,2,5,0,1,-574,202,776,62,FALSE,0,Man Utd
David_Button_48,0,0,0,0,0,48,327,0,0,0,0,2020-07-04T11:30:00Z,0,0,0,0,0,33,0,1456711,1,0,0,0,-5256,10336,15592,39,FALSE,0,Norwich
David_de Gea_235,0,0,9,0,0,235,325,2,0,0.6,6.2,2020-07-04T14:00:00Z,90,0,0,0,0,33,1,914236,2,5,0,1,12991,24363,11372,53,TRUE,0,Bournemouth
David_Luiz Moreira Marinho_106,0,0,23,1,0.3,106,330,0,0,2.5,25,2020-07-04T16:30:00Z,90,0,0,0,0,33,0,369941,2,0,0,5,-5166,1216,6382,57,FALSE,1,Wolves
David_Martin_553,0,0,0,0,0,553,326,0,0,0,0,2020-07-05T13:15:00Z,0,0,0,0,0,33,0,244122,2,2,0,0,9804,16133,6329,39,FALSE,0,Newcastle
David_McGoldrick_303,0,0,13,0,36.1,303,321,1,0,6.7,18.4,2020-07-05T11:00:00Z,90,0,0,0,0,33,0,13709,1,1,12,2,133,637,504,54,FALSE,0,Burnley
David_Silva_219,0,0,11,0,41.5,219,328,1,0,14.6,20.8,2020-07-05T18:00:00Z,90,0,0,0,0,33,0,317601,0,1,84,2,-6622,5219,11841,73,FALSE,0,Southampton
Davinson_Sánchez_333,0,0,0,0,0,333,329,0,0,0,0,2020-07-06T19:00:00Z,0,0,0,0,0,33,0,78169,0,1,0,0,288,2636,2348,53,TRUE,0,Everton
Davy_Pröpper_54,0,0,9,1,2.6,54,327,0,0,2.8,7.2,2020-07-04T11:30:00Z,90,0,0,0,0,33,0,24348,1,0,18,3,-549,95,644,48,FALSE,0,Norwich
DeAndre_Yedlin_253,0,0,0,0,0,253,326,0,0,0,0,2020-07-05T13:15:00Z,0,0,0,0,0,33,0,7201,2,2,0,0,180,408,228,44,TRUE,0,West Ham
Dean_Henderson_471,0,0,15,0,0,471,321,1,0,1.8,17.6,2020-07-05T11:00:00Z,90,0,0,0,0,33,3,1234365,1,1,0,3,-15248,17528,32776,52,FALSE,0,Burnley
Declan_Rice_395,1,2,23,0,37.4,395,326,2,0,7,17.6,2020-07-05T13:15:00Z,90,0,0,0,0,33,0,109241,2,2,15,7,182,2566,2384,47,FALSE,0,Newcastle
Dejan_Lovren_186,0,0,0,0,0,186,324,0,0,0,0,2020-07-05T15:30:00Z,0,0,0,0,0,33,0,15277,0,2,0,0,-119,61,180,53,TRUE,0,Aston Villa
Demarai_Gray_175,0,0,0,0,0,175,323,0,0,0,0,2020-07-04T14:00:00Z,0,0,0,0,0,33,0,20386,0,3,0,0,-180,512,692,50,TRUE,0,Crystal Palace
Dennis_Cirkin_655,0,0,0,0,0,655,329,0,0,0,0,2020-07-06T19:00:00Z,0,0,0,0,0,33,0,0,0,1,0,0,0,0,0,40,TRUE,0,Everton
Dennis_Praet_517,0,0,2,0,0.8,517,323,0,0,0.8,7.2,2020-07-04T14:00:00Z,26,0,0,0,0,33,0,5773,0,3,0,1,-97,47,144,52,TRUE,0,Crystal Palace
Dennis_Srbeny_279,0,0,0,0,0,279,327,0,0,0,0,2020-07-04T11:30:00Z,0,0,0,0,0,33,0,2643,1,0,0,0,-22,11,33,52,TRUE,0,Brighton
Diego_Rico_65,0,0,8,0,5.3,65,325,5,0,1.9,13.8,2020-07-04T14:00:00Z,90,0,0,0,0,33,0,559546,2,5,0,0,-19662,3308,22970,42,FALSE,0,Man Utd
Dimitri_Foulquier_542,0,0,0,0,0,542,322,0,0,0,0,2020-07-04T19:00:00Z,0,0,0,0,0,33,0,11760,0,3,0,0,82,398,316,39,FALSE,0,Chelsea
Diogo_Jota_410,0,0,3,0,15.2,410,330,1,0,3.4,0.6,2020-07-04T16:30:00Z,35,0,0,0,0,33,0,477466,2,0,18,1,-62070,11527,73597,62,TRUE,0,Arsenal
Divock_Origi_188,0,0,4,1,3.6,188,324,0,0,1,0.2,2020-07-05T15:30:00Z,60,0,0,0,0,33,0,186738,0,2,6,2,2175,4807,2632,51,TRUE,0,Aston Villa
Djibril_Sidibé_511,0,0,3,0,0.3,511,329,0,0,0.4,2.2,2020-07-06T19:00:00Z,13,0,0,0,0,33,0,49149,0,1,1,1,-2662,96,2758,50,FALSE,0,Spurs
Domingos_Quina_375,0,0,0,0,0,375,322,0,0,0,0,2020-07-04T19:00:00Z,0,0,0,0,0,33,0,8002,0,3,0,0,37,368,331,43,FALSE,0,Chelsea
Dominic_Calvert-Lewin_147,0,0,5,0,2.6,147,329,1,0,6,10,2020-07-06T19:00:00Z,90,0,0,0,0,33,0,914709,0,1,47,2,-88123,35361,123484,64,FALSE,0,Spurs
Dominic_Solanke_69,0,0,5,0,1.2,69,325,5,0,0.9,1.8,2020-07-04T14:00:00Z,65,0,0,0,0,33,0,24705,2,5,6,2,-170,251,421,51,FALSE,0,Man Utd
Douglas Luiz_Soares de Paulo_470,0,0,11,0,12.4,470,324,2,0,4.3,14,2020-07-05T15:30:00Z,90,0,0,0,0,33,0,287381,0,2,17,2,-18372,3549,21921,43,FALSE,0,Liverpool
Dwight_Gayle_554,1,0,17,0,22.5,554,326,2,0,6.2,24.2,2020-07-05T13:15:00Z,69,0,0,0,0,33,0,37801,2,2,15,4,22569,24852,2283,50,TRUE,1,West Ham
Dwight_McNeil_97,0,0,7,0,10.5,97,321,1,0,2.5,8,2020-07-05T11:00:00Z,90,0,0,0,0,33,0,65800,1,1,6,2,57,4715,4658,61,TRUE,0,Sheffield Utd
Ederson_Santana de Moraes_212,0,0,21,0,0,212,328,1,0,2.4,23.6,2020-07-05T18:00:00Z,90,0,0,0,0,33,3,941306,0,1,0,3,5648,17470,11822,60,FALSE,0,Southampton
Edward_Nketiah_13,0,0,6,1,0.7,13,330,0,0,3.3,3.2,2020-07-04T16:30:00Z,82,0,0,0,0,33,0,185123,2,0,29,2,4151,27685,23534,44,FALSE,0,Wolves
Eldin_Jakupovic_169,0,0,0,0,0,169,323,0,0,0,0,2020-07-04T14:00:00Z,0,0,0,0,0,33,0,6633,0,3,0,0,-13,27,40,42,TRUE,0,Crystal Palace
Emerson_Palmieri dos Santos_107,0,0,0,0,0,107,322,0,0,0,0,2020-07-04T19:00:00Z,0,0,0,0,0,33,0,54327,0,3,0,0,-169,232,401,54,TRUE,0,Watford
Emile_Smith Rowe_576,0,0,0,0,0,576,330,0,0,0,0,2020-07-04T16:30:00Z,0,0,0,0,0,33,0,2383,2,0,0,0,-12,110,122,43,FALSE,0,Wolves
Emiliano_Buendía_283,0,0,17,0,37.2,283,327,1,0,7.7,21.8,2020-07-04T11:30:00Z,90,0,0,0,0,33,0,52892,1,0,18,2,-521,648,1169,60,TRUE,0,Brighton
Emiliano_Martínez_427,0,0,22,1,0,427,330,0,0,1.2,11.6,2020-07-04T16:30:00Z,90,0,0,0,0,33,1,168128,2,0,0,6,27700,35242,7542,43,FALSE,0,Wolves
Emil_Krafth_519,1,2,23,0,13.3,519,326,2,0,4.6,28.2,2020-07-05T13:15:00Z,90,0,0,0,0,33,0,4829,2,2,4,6,192,240,48,43,TRUE,0,West Ham
Enda_Stevens_291,0,0,13,0,12.9,291,321,1,0,2.8,7.2,2020-07-05T11:00:00Z,90,0,0,0,0,33,0,269707,1,1,8,2,5568,18681,13113,51,FALSE,0,Burnley
Eric_Bailly_228,0,0,6,0,0.3,228,325,1,0,0,0,2020-07-04T14:00:00Z,45,0,0,0,0,33,0,7300,2,5,0,1,-372,284,656,48,TRUE,0,Bournemouth
Eric_Dier_350,0,0,11,1,0.2,350,329,0,0,1.6,12.6,2020-07-06T19:00:00Z,90,0,0,0,0,33,0,15817,0,1,3,3,44,478,434,48,TRUE,0,Everton
Eric_Garcia_544,0,0,16,0,2.9,544,328,1,0,2,17.2,2020-07-05T18:00:00Z,90,0,0,0,0,33,0,20249,0,1,0,2,14392,15123,731,45,FALSE,0,Southampton
Erik_Lamela_346,0,0,4,0,0.3,346,329,0,0,0.5,4.2,2020-07-06T19:00:00Z,8,0,0,0,0,33,0,85411,0,1,0,1,-806,693,1499,57,TRUE,0,Everton
Erik_Pieters_447,0,0,8,0,22.3,447,321,1,0,3.7,10,2020-07-05T11:00:00Z,90,0,0,0,0,33,0,298192,1,1,5,2,9164,11623,2459,42,TRUE,0,Sheffield Utd
Ethan_Ampadu_121,0,0,0,0,0,121,322,0,0,0,0,2020-07-04T19:00:00Z,0,0,0,0,0,33,0,1302,0,3,0,0,35,62,27,43,TRUE,0,Watford
Etienne_Capoue_373,0,0,-1,0,0.3,373,322,2,0,0.8,7.8,2020-07-04T19:00:00Z,57,0,0,0,0,33,0,26372,0,3,0,0,-664,558,1222,48,FALSE,1,Chelsea
Ezequiel_Schelotto_546,0,0,0,0,0,546,327,0,0,0,0,2020-07-04T11:30:00Z,0,0,0,0,0,33,0,51980,1,0,0,0,-465,1764,2229,40,FALSE,0,Norwich
Ezri_Konsa Ngoyo_452,0,0,7,0,0.9,452,324,2,0,0.9,4.2,2020-07-05T15:30:00Z,90,0,0,0,0,33,0,7644,0,2,4,1,14,225,211,43,FALSE,0,Liverpool
Fabian_Delph_205,0,0,0,0,0,205,329,0,0,0,0,2020-07-06T19:00:00Z,0,0,0,0,0,33,0,12957,0,1,0,0,-108,3,111,53,FALSE,0,Spurs
Fabian_Schär_252,0,0,0,0,0,252,326,0,0,0,0,2020-07-05T13:15:00Z,0,0,0,0,0,33,0,90350,2,2,0,0,-775,649,1424,50,TRUE,0,West Ham
Fabio Henrique_Tavares_197,0,0,12,1,2.8,197,324,0,0,0.6,3.2,2020-07-05T15:30:00Z,60,0,0,0,0,33,0,93565,0,2,0,3,4130,7977,3847,54,TRUE,0,Aston Villa
Fabián_Balbuena_382,0,0,0,0,0,382,326,0,0,0,0,2020-07-05T13:15:00Z,0,0,0,0,0,33,0,22952,2,2,0,0,-119,144,263,43,FALSE,0,Newcastle
Faustino_Anjorin_630,0,0,0,0,0,630,322,0,0,0,0,2020-07-04T19:00:00Z,0,0,0,0,0,33,0,303,0,3,0,0,-1,32,33,45,TRUE,0,Watford
Federico_Fernández_254,0,0,16,0,0.2,254,326,2,0,2.9,29.2,2020-07-05T13:15:00Z,90,0,0,0,0,33,0,282736,2,2,0,1,9209,21186,11977,46,TRUE,0,West Ham
Felipe Anderson_Pereira Gomes_390,0,0,0,0,0,390,326,0,0,0,0,2020-07-05T13:15:00Z,0,0,0,0,0,33,0,189095,2,2,0,0,-922,457,1379,66,FALSE,0,Newcastle
Fernando_Luiz Rosa_221,0,0,6,0,15.3,221,328,1,0,3.9,14.4,2020-07-05T18:00:00Z,90,0,0,0,0,33,0,49304,0,1,9,1,-1547,192,1739,51,FALSE,1,Southampton
Fikayo_Tomori_529,0,0,0,0,0,529,322,0,0,0,0,2020-07-04T19:00:00Z,0,0,0,0,0,33,0,121853,0,3,0,0,-6424,316,6740,42,TRUE,0,Watford
Filip_Benkovic_597,0,0,0,0,0,597,323,0,0,0,0,2020-07-04T14:00:00Z,0,0,0,0,0,33,0,2450,0,3,0,0,76,187,111,39,TRUE,0,Crystal Palace
Florian_Lejeune_257,0,0,0,0,0,257,326,0,0,0,0,2020-07-05T13:15:00Z,0,0,0,0,0,33,0,2951,2,2,0,0,-371,11,382,43,TRUE,0,West Ham
Florin_Andone_46,0,0,0,0,0,46,327,0,0,0,0,2020-07-04T11:30:00Z,0,0,0,0,0,33,0,25559,1,0,0,0,-68,16,84,47,FALSE,0,Norwich
Francisco_Femenía Far_357,0,0,7,0,0.3,357,322,2,0,0.9,6.8,2020-07-04T19:00:00Z,63,0,0,0,0,33,0,59714,0,3,2,1,3690,7663,3973,42,FALSE,0,Chelsea
Fraser_Forster_317,0,0,0,0,0,317,328,0,0,0,0,2020-07-05T18:00:00Z,0,0,0,0,0,33,0,21918,0,1,0,0,-52,18,70,42,TRUE,0,Man City
Frederick_Woodman_264,0,0,0,0,0,264,326,0,0,0,0,2020-07-05T13:15:00Z,0,0,0,0,0,33,0,59426,2,2,0,0,400,1065,665,39,TRUE,0,West Ham
Frederico_Rodrigues de Paula Santos_244,0,0,15,0,13.1,244,325,0,0,3.8,15.8,2020-07-04T14:00:00Z,23,0,0,0,0,33,0,23563,2,5,9,1,-1508,231,1739,52,TRUE,0,Bournemouth
Frédéric_Guilbert_458,0,0,0,0,0,458,324,0,0,0,0,2020-07-05T15:30:00Z,0,0,0,0,0,33,0,30828,0,2,0,0,-1341,11,1352,44,FALSE,0,Liverpool
Gabriel Fernando_de Jesus_211,0,0,-10,0,15,211,328,1,0,12.6,10,2020-07-05T18:00:00Z,90,0,0,0,0,33,0,304588,0,1,101,1,19474,46332,26858,96,FALSE,1,Southampton
Gabriel Teodoro_Martinelli Silva_504,0,0,0,0,0,504,330,0,0,0,0,2020-07-04T16:30:00Z,0,0,0,0,0,33,0,163678,2,0,0,0,-20671,287,20958,43,FALSE,0,Wolves
Gary_Cahill_503,0,0,15,0,0.3,503,323,3,0,3.7,17.6,2020-07-04T14:00:00Z,90,0,0,0,0,33,0,121675,0,3,19,1,1935,5698,3763,44,FALSE,0,Leicester
Gavin_Kilkenny_565,0,0,0,0,0,565,325,0,0,0,0,2020-07-04T14:00:00Z,0,0,0,0,0,33,0,553,2,5,0,0,-6,22,28,45,FALSE,0,Man Utd
Gaëtan_Bong_41,0,0,0,0,0,41,327,0,0,0,0,2020-07-04T11:30:00Z,0,0,0,0,0,33,0,6785,1,0,0,0,-24,16,40,42,FALSE,0,Norwich
Gedson_Carvalho Fernandes_605,0,0,0,0,0,605,329,0,0,0,0,2020-07-06T19:00:00Z,0,0,0,0,0,33,0,2120,0,1,0,0,-81,107,188,46,TRUE,0,Everton
Georges-Kévin_Nkoudou_527,0,0,0,0,0,527,329,0,0,0,0,2020-07-06T19:00:00Z,0,0,0,0,0,33,0,861,0,1,0,0,-3,3,6,50,TRUE,0,Everton
George_Baldock_294,0,0,14,0,4.3,294,321,1,0,2,10,2020-07-05T11:00:00Z,90,0,0,0,0,33,0,874748,1,1,6,2,3004,36429,33425,50,FALSE,0,Burnley
Georginio_Wijnaldum_199,0,0,8,0,11.9,199,324,0,0,2.5,9.2,2020-07-05T15:30:00Z,29,0,0,0,0,33,0,163421,0,2,4,1,-2968,2079,5047,54,TRUE,0,Aston Villa
Gerard_Deulofeu_363,0,0,0,0,0,363,322,0,0,0,0,2020-07-04T19:00:00Z,0,0,0,0,0,33,0,132541,0,3,0,0,-1723,48,1771,61,FALSE,0,Chelsea
Giovani_Lo Celso_523,1,0,20,1,15.6,523,329,0,0,2.8,8.4,2020-07-06T19:00:00Z,90,0,0,0,0,33,0,29800,0,1,4,6,-382,687,1069,73,TRUE,0,Everton
Giovanni_McGregor_608,0,0,0,0,0,608,323,0,0,0,0,2020-07-04T14:00:00Z,0,0,0,0,0,33,0,100,0,3,0,0,-5,6,11,45,FALSE,0,Leicester
Glenn_Murray_44,0,0,0,0,0,44,327,0,0,0,0,2020-07-04T11:30:00Z,0,0,0,0,0,33,0,53563,1,0,0,0,-138,583,721,54,FALSE,0,Norwich
Gonçalo Bento_Soares Cardoso_594,0,0,0,0,0,594,326,0,0,0,0,2020-07-05T13:15:00Z,0,0,0,0,0,33,0,5116,2,2,0,0,131,359,228,40,FALSE,0,Newcastle
Grady_Diangana_398,0,0,0,0,0,398,326,0,0,0,0,2020-07-05T13:15:00Z,0,0,0,0,0,33,0,5267,2,2,0,0,78,318,240,43,FALSE,0,Newcastle
Granit_Xhaka_18,0,0,12,1,2.5,18,330,0,0,1.6,13.4,2020-07-04T16:30:00Z,90,0,0,0,0,33,0,56690,2,0,0,2,1503,2779,1276,51,FALSE,1,Wolves
Grant_Hanley_277,0,0,0,0,0,277,327,0,0,0,0,2020-07-04T11:30:00Z,0,0,0,0,0,33,0,150073,1,0,0,0,-7605,32,7637,41,TRUE,0,Brighton
Gylfi_Sigurdsson_151,0,0,5,0,2.2,151,329,1,0,0.3,0.8,2020-07-06T19:00:00Z,66,0,0,0,0,33,0,180446,0,1,0,2,1758,2885,1127,73,FALSE,0,Spurs
Hamza_Choudhury_180,0,0,2,0,0.3,180,323,0,0,0,0,2020-07-04T14:00:00Z,1,0,0,0,0,33,0,57962,0,3,0,1,-1102,492,1594,43,TRUE,0,Crystal Palace
Harry_Kane_338,0,0,7,1,13.6,338,329,0,0,6,18.6,2020-07-06T19:00:00Z,90,0,0,0,0,33,0,929932,0,1,28,2,33556,58133,24577,109,TRUE,0,Everton
Harry_Lewis_548,0,0,0,0,0,548,328,0,0,0,0,2020-07-05T18:00:00Z,0,0,0,0,0,33,0,11029,0,1,0,0,-76,87,163,40,TRUE,0,Man City
Harry_Maguire_160,0,0,14,0,4.4,160,325,2,0,2.1,13,2020-07-04T14:00:00Z,90,0,0,0,0,33,0,889272,2,5,4,1,33165,45422,12257,53,TRUE,0,Bournemouth
Harry_Wilson_505,0,0,3,0,1.6,505,325,0,0,0.3,1,2020-07-04T14:00:00Z,24,0,0,0,0,33,0,121313,2,5,0,1,-5129,531,5660,57,FALSE,0,Man Utd
Harry_Winks_347,0,0,14,1,14.1,347,329,0,0,2.7,11.4,2020-07-06T19:00:00Z,90,0,0,0,0,33,0,19335,0,1,1,3,-199,89,288,52,TRUE,0,Everton
Harvey_Barnes_172,2,1,28,0,22,172,323,0,0,5.9,34.6,2020-07-04T14:00:00Z,15,0,0,0,0,33,0,193862,0,3,2,8,-46483,7676,54159,60,TRUE,0,Crystal Palace
Harvey_Elliott_550,0,0,0,0,0,550,324,0,0,0,0,2020-07-05T15:30:00Z,0,0,0,0,0,33,0,1428,0,2,0,0,105,224,119,45,TRUE,0,Aston Villa
Harvey_White_634,0,0,0,0,0,634,329,0,0,0,0,2020-07-06T19:00:00Z,0,0,0,0,0,33,0,148,0,1,0,0,23,31,8,45,TRUE,0,Everton
Henrikh_Mkhitaryan_16,0,0,0,0,0,16,330,0,0,0,0,2020-07-04T16:30:00Z,0,0,0,0,0,33,0,55434,2,0,0,0,-68,20,88,67,FALSE,0,Wolves
Henri_Lansbury_35,0,0,0,0,0,35,324,0,0,0,0,2020-07-05T15:30:00Z,0,0,0,0,0,33,0,26168,0,2,0,0,-274,22,296,44,FALSE,0,Liverpool
Heung-Min_Son_342,0,0,6,1,25.8,342,329,0,0,8.4,7.2,2020-07-06T19:00:00Z,77,0,0,0,0,33,0,614252,0,1,51,3,-38131,36745,74876,98,TRUE,0,Everton
Heurelho da Silva_Gomes_513,0,0,0,0,0,513,322,0,0,0,0,2020-07-04T19:00:00Z,0,0,0,0,0,33,0,15566,0,3,0,0,-37,88,125,43,FALSE,0,Chelsea
Hugo_Lloris_340,0,3,26,1,0,340,329,0,0,2.3,23.4,2020-07-06T19:00:00Z,90,0,0,0,0,33,3,288867,0,1,0,10,-2721,4120,6841,53,TRUE,0,Everton
Héctor_Bellerín_2,0,0,7,0,0,2,330,0,0,1,6.4,2020-07-04T16:30:00Z,14,0,0,0,0,33,0,84983,2,0,4,1,-6057,2097,8154,54,FALSE,0,Wolves
Hélder_Costa_418,0,0,0,0,0,418,330,0,0,0,0,2020-07-04T16:30:00Z,0,0,0,0,0,33,0,1372,2,0,0,0,34,51,17,48,TRUE,0,Arsenal
Ibrahim_Amadou_507,0,0,0,0,0,507,327,0,0,0,0,2020-07-04T11:30:00Z,0,0,0,0,0,33,0,5646,1,0,0,0,-11,75,86,45,TRUE,0,Brighton
Idrissa_Gueye_156,0,0,0,0,0,156,329,0,0,0,0,2020-07-06T19:00:00Z,0,0,0,0,0,33,0,1293,0,1,0,0,4,7,3,50,FALSE,0,Spurs
Ignacio_Pussetto_604,0,0,0,0,0,604,322,0,0,0,0,2020-07-04T19:00:00Z,0,0,0,0,0,33,0,379,0,3,0,0,-10,23,33,46,FALSE,0,Chelsea
Ilkay_Gündogan_222,0,0,0,0,0,222,328,0,0,0,0,2020-07-05T18:00:00Z,0,0,0,0,0,33,0,95808,0,1,0,0,-1573,1515,3088,52,FALSE,0,Southampton
Indiana_Vassilev_600,0,0,2,0,0.3,600,324,1,0,0.2,0,2020-07-05T15:30:00Z,5,0,0,0,0,33,0,847,0,2,3,1,-11,60,71,45,FALSE,0,Liverpool
Isaac_Hayden_271,0,0,5,0,1.3,271,326,1,0,1.5,13.2,2020-07-05T13:15:00Z,42,0,0,0,0,33,0,305768,2,2,0,1,-10039,4655,14694,44,TRUE,0,West Ham
Isaac_Success Ajayi_365,0,0,0,0,0,365,322,0,0,0,0,2020-07-04T19:00:00Z,0,0,0,0,0,33,0,25349,0,3,0,0,-241,27,268,47,FALSE,0,Chelsea
Ismaïla_Sarr_525,0,0,7,0,0.4,525,322,2,0,0.3,2.4,2020-07-04T19:00:00Z,82,0,0,0,0,33,0,124313,0,3,0,2,-37014,3163,40177,61,FALSE,0,Chelsea
Issa_Diop_381,0,0,11,0,10.3,381,326,2,0,4.7,13.4,2020-07-05T13:15:00Z,90,0,0,0,0,33,0,151730,2,2,23,1,1824,3803,1979,43,FALSE,0,Newcastle
Ivan_Cavaleiro_419,0,0,0,0,0,419,330,0,0,0,0,2020-07-04T16:30:00Z,0,0,0,0,0,33,0,690,2,0,0,0,9,12,3,49,TRUE,0,Arsenal
Jack_Colback_482,0,0,0,0,0,482,326,0,0,0,0,2020-07-05T13:15:00Z,0,0,0,0,0,33,0,8236,2,2,0,0,5,103,98,43,TRUE,0,West Ham
Jack_Cork_102,0,0,0,0,0,102,321,0,0,0,0,2020-07-05T11:00:00Z,0,0,0,0,0,33,0,12596,1,1,0,0,-395,48,443,49,TRUE,0,Sheffield Utd
Jack_Grealish_29,0,0,3,0,26.5,29,324,2,0,6.2,10.2,2020-07-05T15:30:00Z,90,0,0,0,0,33,0,1314821,0,2,25,2,-261930,13128,275058,61,FALSE,0,Liverpool
Jack_O'Connell_293,0,0,4,0,0.8,293,321,0,0,0.9,8,2020-07-05T11:00:00Z,35,0,0,0,0,33,0,159605,1,1,0,1,-15622,93,15715,46,FALSE,0,Burnley
Jack_Robinson_611,0,0,7,0,14.8,611,321,1,0,2.1,5.8,2020-07-05T11:00:00Z,54,0,0,0,0,33,0,84477,1,1,0,1,22150,25977,3827,40,FALSE,0,Burnley
Jack_Rodwell_591,0,0,3,0,0,591,321,0,0,0.1,1.2,2020-07-05T11:00:00Z,15,0,0,0,0,33,0,1084,1,1,0,1,-40,43,83,45,FALSE,0,Burnley
Jack_Simpson_66,0,0,0,0,0,66,325,0,0,0,0,2020-07-04T14:00:00Z,0,0,0,0,0,33,0,644691,2,5,0,0,8790,22675,13885,39,FALSE,0,Man Utd
Jack_Stacey_446,0,0,2,0,0,446,325,0,0,0.2,2,2020-07-04T14:00:00Z,13,0,0,0,0,33,0,6517,2,5,0,1,-123,57,180,43,FALSE,0,Man Utd
Jack_Stephens_308,0,0,28,1,10.4,308,328,0,0,6,49.4,2020-07-05T18:00:00Z,90,0,0,0,0,33,0,148499,0,1,0,6,-10909,775,11684,44,TRUE,0,Man City
Jack_Wilshere_394,0,0,0,0,0,394,326,0,0,0,0,2020-07-05T13:15:00Z,0,0,0,0,0,33,0,14727,2,2,0,0,-59,148,207,46,FALSE,0,Newcastle
Jacob_Murphy_483,0,0,0,0,0,483,326,0,0,0,0,2020-07-05T13:15:00Z,0,0,0,0,0,33,0,586,2,2,0,0,1,7,6,47,TRUE,0,West Ham
Jairo_Riedewald_539,0,0,4,0,1.4,539,323,1,0,1,9,2020-07-04T14:00:00Z,59,0,0,0,0,33,0,1770,0,3,0,1,-16,50,66,45,FALSE,0,Leicester
Jake_Eastwood_299,0,0,0,0,0,299,321,0,0,0,0,2020-07-05T11:00:00Z,0,0,0,0,0,33,0,8677,1,1,0,0,-20,33,53,43,FALSE,0,Burnley
