name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,team,position
Jamie Vardy,0,0,1,0,1.8,166,74,2,0,1.8,6.2,2019-10-05T14:00:00Z,90,0,0,0,0,8,0,634677,1,2,10.0,2,33048,74485,41437,89,False,0,Liverpool,Leicester,FWD
Jannik Vestergaard,0,0,0,0,0.0,304,78,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,0,0,0,0,8,0,434343,4,1,0.0,0,-37144,9076,46220,52,True,0,Chelsea,Southampton,DEF
Jan Bednarek,0,0,16,0,0.3,307,78,4,0,1.3,12.8,2019-10-06T13:00:00Z,90,0,0,0,0,8,0,65498,4,1,0.0,0,-4677,523,5200,45,True,0,Chelsea,Southampton,DEF
Jan Vertonghen,0,0,11,0,0.9,330,72,3,0,2.4,22.6,2019-10-05T11:30:00Z,90,0,0,0,0,8,0,142627,0,3,0.0,1,-1181,5246,6427,53,False,0,Brighton,Spurs,DEF
Javier Hernández Balcázar,0,0,0,0,0.0,386,80,0,0,0.0,0.0,2019-10-05T16:30:00Z,0,0,0,0,0,8,0,30768,2,1,0.0,0,-2197,27,2224,60,True,0,Crystal Palace,West Ham,FWD
Javier Manquillo,0,0,0,0,0.0,256,76,0,0,0.0,0.0,2019-10-06T15:30:00Z,0,0,0,0,0,8,0,10044,0,1,0.0,0,-382,159,541,44,True,0,Man Utd,Newcastle,DEF
Jay Rodriguez,0,0,7,0,0.6,451,73,0,0,2.5,7.0,2019-10-05T14:00:00Z,17,0,0,0,0,8,0,15104,0,1,17.0,1,367,1073,706,57,True,0,Everton,Burnley,FWD
Jean-Philippe Gbamin,0,0,0,0,0.0,497,73,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,2618,0,1,0.0,0,-186,5,191,49,False,0,Burnley,Everton,MID
Jed Steer,0,0,0,0,0.0,429,77,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,8626,5,1,0.0,0,-180,41,221,44,False,0,Norwich,Aston Villa,GK
Jefferson Lerma,0,0,15,0,3.0,82,71,1,0,1.8,13.2,2019-10-06T13:00:00Z,90,0,0,0,0,8,0,10831,0,1,2.0,2,-634,167,801,48,False,0,Arsenal,Bournemouth,MID
Jeffrey Schlupp,0,0,6,0,16.8,137,80,1,0,5.8,5.6,2019-10-05T16:30:00Z,90,0,0,0,0,8,0,9693,2,1,36.0,2,-911,373,1284,55,False,0,West Ham,Crystal Palace,MID
Jeff Hendrick,0,3,30,1,11.5,100,73,0,1,8.5,38.6,2019-10-05T14:00:00Z,90,0,0,0,0,8,0,5940,0,1,35.0,10,448,711,263,54,True,1,Everton,Burnley,MID
Jesse Lingard,0,0,0,0,0.0,241,76,0,0,0.0,0.0,2019-10-06T15:30:00Z,0,0,0,0,0,8,0,61983,0,1,0.0,0,-4346,1476,5822,64,False,0,Newcastle,Man Utd,MID
Jesús Vallejo Lázaro,0,0,0,0,0.0,473,75,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,0,0,0,0,8,0,19305,2,0,0.0,0,-830,169,999,48,False,0,Man City,Wolves,DEF
Jetro Willems,1,3,38,1,30.6,498,76,0,0,9.0,35.8,2019-10-06T15:30:00Z,90,0,0,0,0,8,0,17998,0,1,24.0,12,-2139,742,2881,45,True,0,Man Utd,Newcastle,DEF
Joelinton Cássio Apolinário de Lira,0,0,2,0,12.3,466,76,0,0,1.9,0.2,2019-10-06T15:30:00Z,55,0,0,0,0,8,0,91048,0,1,6.0,1,-10756,2642,13398,58,True,0,Man Utd,Newcastle,FWD
Joel Matip,0,0,0,0,0.0,185,74,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,321515,1,2,0.0,0,-41881,35984,77865,55,True,0,Leicester,Liverpool,DEF
Joel Ward,0,0,10,0,6.3,126,80,1,0,2.1,12.6,2019-10-05T16:30:00Z,90,0,0,0,0,8,0,246171,2,1,2.0,1,50188,59275,9087,46,False,1,West Ham,Crystal Palace,DEF
Joe Hart,0,0,0,0,0.0,95,73,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,98368,0,1,0.0,0,-3003,896,3899,44,True,0,Everton,Burnley,GK
Johann Berg Gudmundsson,0,0,7,1,6.3,96,73,0,0,4.6,6.6,2019-10-05T14:00:00Z,83,0,0,0,0,8,0,43853,0,1,33.0,3,-2212,242,2454,59,True,0,Everton,Burnley,MID
John Egan,0,0,27,1,0.4,295,79,0,0,2.7,19.0,2019-10-05T14:00:00Z,90,0,0,0,0,8,0,14961,0,0,8.0,6,1017,1498,481,45,False,0,Watford,Sheffield Utd,DEF
John Fleck,0,0,16,1,11.2,301,79,0,0,4.2,14.0,2019-10-05T14:00:00Z,90,0,0,0,0,8,0,5924,0,0,17.0,3,807,1123,316,48,False,0,Watford,Sheffield Utd,MID
John Lundstram,0,0,20,1,27.5,297,79,0,0,4.5,11.0,2019-10-05T14:00:00Z,90,0,0,0,0,8,0,2115148,0,0,6.0,5,181636,194043,12407,45,False,1,Watford,Sheffield Utd,DEF
John McGinn,0,0,16,0,18.2,31,77,1,0,4.0,12.0,2019-10-05T14:00:00Z,90,0,0,0,0,8,0,802738,5,1,10.0,1,214463,230374,15911,58,False,1,Norwich,Aston Villa,MID
John Ruddy,0,0,0,0,0.0,412,75,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,0,0,0,0,8,0,31777,2,0,0.0,0,-606,289,895,44,False,0,Man City,Wolves,GK
John Stones,0,0,0,0,0.0,207,75,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,0,0,0,0,8,0,72388,2,0,0.0,0,-5929,54,5983,53,True,0,Wolves,Man City,DEF
Jonas Lössl,0,0,0,0,0.0,479,73,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,26734,0,1,0.0,0,-789,92,881,44,False,0,Burnley,Everton,GK
Jonathan Castro Otto,0,0,2,0,0.0,402,75,0,0,0.0,0.2,2019-10-06T13:00:00Z,16,0,0,0,0,8,0,58676,2,0,0.0,1,-2258,841,3099,54,False,0,Man City,Wolves,DEF
Jonathan Kodjia,0,0,0,0,0.0,26,77,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,7024,5,1,0.0,0,-430,39,469,54,False,0,Norwich,Aston Villa,FWD
Jonjo Shelvey,0,0,0,0,0.0,269,76,0,0,0.0,0.0,2019-10-06T15:30:00Z,0,0,0,0,0,8,0,19621,0,1,0.0,0,-4201,113,4314,50,True,0,Man Utd,Newcastle,MID
Jonny Evans,0,0,13,0,0.8,162,74,2,0,2.6,23.4,2019-10-05T14:00:00Z,90,0,0,0,0,8,0,127308,1,2,2.0,0,18706,24825,6119,50,False,1,Liverpool,Leicester,DEF
Jordan Ayew,0,3,32,0,2.1,468,80,1,1,9.8,36.4,2019-10-05T16:30:00Z,89,0,0,0,0,8,0,529561,2,1,59.0,9,-35016,29630,64646,51,False,0,West Ham,Crystal Palace,FWD
Jordan Henderson,0,0,5,0,1.6,198,74,1,0,0.4,2.2,2019-10-05T14:00:00Z,12,0,0,0,0,8,0,52876,1,2,0.0,1,-1401,1611,3012,54,True,0,Leicester,Liverpool,MID
Jordan Pickford,0,0,17,0,0.0,148,73,1,0,2.1,20.8,2019-10-05T14:00:00Z,90,0,0,0,0,8,2,659566,0,1,0.0,2,-19111,7837,26948,55,False,0,Burnley,Everton,GK
Jordon Ibe,0,0,0,0,0.0,78,71,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,0,0,0,0,8,0,13567,0,1,0.0,0,-673,217,890,48,False,0,Arsenal,Bournemouth,MID
Jorge Luiz Frello Filho,0,0,12,0,3.6,118,78,1,0,2.2,18.2,2019-10-06T13:00:00Z,90,0,0,0,0,8,0,374386,4,1,0.0,1,117540,130332,12792,50,False,1,Southampton,Chelsea,MID
Jose Luis Mato Sanmartín,0,0,0,0,0.0,261,76,0,0,0.0,0.0,2019-10-06T15:30:00Z,0,0,0,0,0,8,0,2243,0,1,0.0,0,-74,43,117,50,True,0,Man Utd,Newcastle,FWD
Joseph Gomez,0,0,0,0,0.0,184,74,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,63370,1,2,0.0,0,1514,5368,3854,52,True,0,Leicester,Liverpool,DEF
Joseph Willock,0,0,2,0,10.9,490,71,0,0,1.7,2.0,2019-10-06T13:00:00Z,15,0,0,0,0,8,0,17171,0,1,4.0,1,-560,940,1500,50,True,0,Bournemouth,Arsenal,MID
Joshua King,0,0,7,0,13.0,68,71,1,0,3.1,10.0,2019-10-06T13:00:00Z,90,0,0,0,0,8,0,632532,0,1,8.0,2,66925,96994,30069,63,False,0,Arsenal,Bournemouth,FWD
Josip Drmic,0,0,25,0,0.3,434,77,0,1,5.2,33.0,2019-10-05T14:00:00Z,6,0,0,0,0,8,0,5667,5,1,19.0,5,-75,350,425,54,True,0,Aston Villa,Norwich,FWD
José Diogo Dalot Teixeira,0,0,8,0,2.5,229,76,0,0,1.1,8.0,2019-10-06T15:30:00Z,59,0,0,0,0,8,0,6718,0,1,0.0,1,-183,112,295,49,False,0,Newcastle,Man Utd,DEF
José Heriberto Izquierdo Mena,0,0,0,0,0.0,51,72,0,0,0.0,0.0,2019-10-05T11:30:00Z,0,0,0,0,0,8,0,154,0,3,0.0,0,-1,3,4,54,True,0,Spurs,Brighton,MID
José Ignacio Peleteiro Romallo,0,0,0,0,0.0,36,77,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,14606,5,1,0.0,0,-1650,300,1950,59,False,0,Norwich,Aston Villa,MID
José Ángel Esmorís Tasende,0,0,0,0,0.0,440,75,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,0,0,0,0,8,0,10178,2,0,0.0,0,-376,198,574,47,True,0,Wolves,Man City,DEF
José Holebas,0,0,26,1,1.6,353,79,0,0,1.6,14.6,2019-10-05T14:00:00Z,90,0,0,0,0,8,0,96780,0,0,0.0,6,-8301,1276,9577,47,True,0,Sheffield Utd,Watford,DEF
João Filipe Iria Santos Moutinho,0,0,12,1,16.0,415,75,0,0,3.2,15.6,2019-10-06T13:00:00Z,90,0,0,0,0,8,0,292599,2,0,0.0,2,-29983,3273,33256,54,False,1,Man City,Wolves,MID
João Pedro Cavaco Cancelo,0,0,18,0,29.8,518,75,2,0,7.1,24.2,2019-10-06T13:00:00Z,90,0,0,0,0,8,0,55794,2,0,17.0,0,-3584,938,4522,53,True,1,Wolves,Man City,DEF
Juan Foyth,0,0,0,0,0.0,335,72,0,0,0.0,0.0,2019-10-05T11:30:00Z,0,0,0,0,0,8,0,1737,0,3,0.0,0,114,213,99,49,False,0,Brighton,Spurs,DEF
Juan Mata,0,0,11,1,2.8,242,76,0,0,1.4,7.2,2019-10-06T15:30:00Z,65,0,0,0,0,8,0,25593,0,1,4.0,3,-1107,850,1957,63,False,0,Newcastle,Man Utd,MID
Junior Stanislas,0,0,0,0,0.0,77,71,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,0,0,0,0,8,0,271,0,1,0.0,0,-5,5,10,59,False,0,Arsenal,Bournemouth,MID
Jürgen Locadia,0,0,0,0,0.0,45,72,0,0,0.0,0.0,2019-10-05T11:30:00Z,0,0,0,0,0,8,0,6984,0,3,0.0,0,-473,18,491,53,True,0,Spurs,Brighton,FWD
Karl Darlow,0,0,0,0,0.0,263,76,0,0,0.0,0.0,2019-10-06T15:30:00Z,0,0,0,0,0,8,0,9400,0,1,0.0,0,-188,100,288,44,True,0,Man Utd,Newcastle,GK
Kasper Schmeichel,0,0,23,0,0.0,168,74,2,0,5.0,50.4,2019-10-05T14:00:00Z,90,0,0,0,0,8,6,478331,1,2,0.0,3,18642,37392,18750,50,False,0,Liverpool,Leicester,GK
Kayne Ramsay,0,0,0,0,0.0,311,78,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,0,0,0,0,8,0,86861,4,1,0.0,0,-1617,1573,3190,40,True,0,Chelsea,Southampton,DEF
Keinan Davis,0,0,0,0,0.0,34,77,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,21844,5,1,0.0,0,-664,569,1233,45,False,0,Norwich,Aston Villa,MID
Kelechi Iheanacho,0,0,0,0,0.0,167,74,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,14845,1,2,0.0,0,-451,321,772,57,False,0,Liverpool,Leicester,FWD
Kenny McLean,0,0,7,0,13.9,286,77,5,0,2.4,8.8,2019-10-05T14:00:00Z,90,0,0,0,0,8,0,14988,5,1,1.0,2,496,1433,937,49,True,0,Aston Villa,Norwich,MID
Ken Sema,0,0,0,0,0.0,372,79,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,1525,0,0,0.0,0,-71,11,82,48,True,0,Sheffield Utd,Watford,MID
Kepa Arrizabalaga,0,0,10,0,0.0,111,78,1,0,0.8,7.6,2019-10-06T13:00:00Z,90,0,0,0,0,8,1,341347,4,1,0.0,2,6904,16695,9791,55,False,0,Southampton,Chelsea,GK
Kevin Danso,0,0,0,0,0.0,532,78,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,0,0,0,0,8,0,2042,4,1,0.0,0,-136,61,197,45,True,0,Chelsea,Southampton,DEF
Kevin De Bruyne,0,0,0,0,0.0,215,75,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,0,0,0,0,8,0,2169368,2,0,0.0,0,-653701,141393,795094,100,True,0,Wolves,Man City,MID
Kevin Long,0,0,0,0,0.0,88,73,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,9204,0,1,0.0,0,-287,128,415,44,True,0,Everton,Burnley,DEF
Kieran Tierney,0,0,0,0,0.0,515,71,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,0,0,0,0,8,0,48724,0,1,0.0,0,15389,16713,1324,54,True,0,Bournemouth,Arsenal,DEF
Kieran Trippier,0,0,0,0,0.0,334,72,0,0,0.0,0.0,2019-10-05T11:30:00Z,0,0,0,0,0,8,0,10045,0,3,0.0,0,-228,44,272,55,False,0,Brighton,Spurs,DEF
Kieron Freeman,0,0,0,0,0.0,292,79,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,7142,0,0,0.0,0,-218,168,386,43,False,0,Watford,Sheffield Utd,DEF
Konstantinos Mavropanos,0,0,0,0,0.0,8,71,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,0,0,0,0,8,0,2641,0,1,0.0,0,-17,62,79,44,True,0,Bournemouth,Arsenal,DEF
Kortney Hause,0,0,0,0,0.0,25,77,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,4325,5,1,0.0,0,-145,37,182,45,False,0,Norwich,Aston Villa,DEF
Kurt Zouma,0,0,15,0,0.3,459,78,1,0,3.0,25.2,2019-10-06T13:00:00Z,90,0,0,0,0,8,0,107037,4,1,4.0,2,-13967,1035,15002,48,False,0,Southampton,Chelsea,DEF
Kyle Walker-Peters,0,0,0,0,0.0,337,72,0,0,0.0,0.0,2019-10-05T11:30:00Z,0,0,0,0,0,8,0,75331,0,3,0.0,0,-6085,3845,9930,48,False,0,Brighton,Southampton,DEF
Kyle Walker,0,0,10,0,3.1,203,75,0,0,2.0,9.6,2019-10-06T13:00:00Z,45,0,0,0,0,8,0,1157742,2,0,7.0,1,-44040,18600,62640,60,True,0,Wolves,Man City,DEF
Laurent Koscielny,0,0,0,0,0.0,7,71,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,0,0,0,0,8,0,6091,0,1,0.0,0,-153,17,170,50,True,0,Bournemouth,Arsenal,DEF
Leander Dendoncker,0,0,5,1,0.9,420,75,0,0,0.9,7.8,2019-10-06T13:00:00Z,90,0,0,0,0,8,0,699045,2,0,0.0,3,-15499,32342,47841,44,False,0,Man City,Wolves,MID
Leandro Trossard,0,0,0,0,0.0,421,72,0,0,0.0,0.0,2019-10-05T11:30:00Z,0,0,0,0,0,8,0,13220,0,3,0.0,0,-2113,30,2143,58,True,0,Spurs,Brighton,MID
Lee Grant,0,0,0,0,0.0,237,76,0,0,0.0,0.0,2019-10-06T15:30:00Z,0,0,0,0,0,8,0,7071,0,1,0.0,0,-136,23,159,49,False,0,Newcastle,Man Utd,GK
Leighton Baines,0,0,0,0,0.0,145,73,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,9663,0,1,0.0,0,-172,447,619,49,False,0,Burnley,Everton,DEF
Leon Balogun,0,0,0,0,0.0,40,72,0,0,0.0,0.0,2019-10-05T11:30:00Z,0,0,0,0,0,8,0,3926,0,3,0.0,0,-169,23,192,44,True,0,Spurs,Brighton,DEF
Leon Clarke,0,0,0,0,0.0,547,79,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,3358,0,0,0.0,0,2578,3043,465,45,False,0,Watford,Sheffield Utd,FWD
Leroy Sané,0,0,0,0,0.0,216,75,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,0,0,0,0,8,0,17322,2,0,0.0,0,-319,138,457,93,True,0,Wolves,Man City,MID
Lewis Cook,0,0,0,0,0.0,79,71,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,0,0,0,0,8,0,1569,0,1,0.0,0,-1,251,252,50,False,0,Arsenal,Bournemouth,MID
Lewis Dunk,1,2,37,1,10.6,42,72,0,0,4.9,38.8,2019-10-05T11:30:00Z,90,0,0,0,0,8,0,695148,0,3,0.0,10,-26998,5451,32449,46,True,1,Spurs,Brighton,DEF
Lewis Gibson,0,0,0,0,0.0,477,73,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,11077,0,1,0.0,0,-324,131,455,44,False,0,Burnley,Everton,DEF
Lloyd Kelly,0,0,0,0,0.0,64,71,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,0,0,0,0,8,0,3823,0,1,0.0,0,227,495,268,44,False,0,Arsenal,Bournemouth,DEF
Lovre Kalinic,0,0,0,0,0.0,474,77,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,6644,5,1,0.0,0,-119,67,186,44,False,0,Norwich,Aston Villa,GK
Lucas Digne,0,0,14,0,26.8,141,73,1,0,3.8,9.4,2019-10-05T14:00:00Z,90,0,0,0,0,8,0,1562937,0,1,2.0,2,-111089,20887,131976,60,False,0,Burnley,Everton,DEF
Lucas Rodrigues Moura da Silva,0,0,5,0,11.4,345,72,0,0,4.8,10.4,2019-10-05T11:30:00Z,17,0,0,0,0,8,0,294491,0,3,26.0,1,-39874,5513,45387,72,False,0,Brighton,Spurs,MID
Lucas Torreira,0,0,3,0,0.5,19,71,0,0,1.2,3.4,2019-10-06T13:00:00Z,7,0,0,0,0,8,0,98964,0,1,8.0,1,-4124,2279,6403,48,True,0,Bournemouth,Arsenal,MID
Lukasz Fabianski,0,0,0,0,0.0,388,80,0,0,0.0,0.0,2019-10-05T16:30:00Z,0,0,0,0,0,8,0,317735,2,1,0.0,0,-139418,11997,151415,51,True,0,Crystal Palace,West Ham,GK
Luka Milivojevic,0,0,0,0,0.0,134,80,0,0,0.0,0.0,2019-10-05T16:30:00Z,0,0,0,0,0,8,0,188982,2,1,0.0,0,-34022,1185,35207,67,False,0,West Ham,Crystal Palace,MID
Luke Amos,0,0,0,0,0.0,351,72,0,0,0.0,0.0,2019-10-05T11:30:00Z,0,0,0,0,0,8,0,950,0,3,0.0,0,-45,18,63,45,False,0,Brighton,Spurs,MID
Luke Dreher,0,0,0,0,0.0,140,80,0,0,0.0,0.0,2019-10-05T16:30:00Z,0,0,0,0,0,8,0,6717,2,1,0.0,0,-81,466,547,44,False,0,West Ham,Crystal Palace,MID
Luke Freeman,0,0,0,0,0.0,441,79,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,5709,0,0,0.0,0,-482,90,572,53,False,0,Watford,Sheffield Utd,MID
Luke Shaw,0,0,0,0,0.0,226,76,0,0,0.0,0.0,2019-10-06T15:30:00Z,0,0,0,0,0,8,0,48104,0,1,0.0,0,-3042,62,3104,54,False,0,Newcastle,Man Utd,DEF
Lys Mousset,0,0,3,0,0.9,70,79,0,0,1.7,4.4,2019-10-05T14:00:00Z,28,0,0,0,0,8,0,36361,0,0,12.0,1,5508,8705,3197,49,False,0,Watford,Sheffield Utd,FWD
Maarten Stekelenburg,0,0,0,0,0.0,149,73,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,637592,0,1,0.0,0,-4176,5284,9460,40,False,0,Burnley,Everton,GK
Mahmoud Ahmed Ibrahim Hassan,0,0,0,0,0.3,465,77,1,0,0.3,0.0,2019-10-05T14:00:00Z,26,0,0,0,0,8,0,75965,5,1,3.0,1,-1194,2963,4157,53,False,0,Norwich,Aston Villa,MID
Mamadou Sakho,0,0,0,0,0.0,125,80,0,0,0.0,0.0,2019-10-05T16:30:00Z,0,0,0,0,0,8,0,6052,2,1,0.0,0,-915,36,951,50,False,0,West Ham,Crystal Palace,DEF
Manuel Lanzini,0,0,11,0,7.3,391,80,1,0,1.2,0.4,2019-10-05T16:30:00Z,67,0,0,0,0,8,0,122299,2,1,4.0,2,-14528,4662,19190,65,True,0,Crystal Palace,West Ham,MID
Marcos Alonso,1,0,25,0,17.3,103,78,1,0,6.4,38.8,2019-10-06T13:00:00Z,90,0,0,0,0,8,0,185899,4,1,8.0,5,7994,14834,6840,62,False,0,Southampton,Chelsea,DEF
Marcos Rojo,0,0,-2,0,1.6,227,76,1,0,1.0,4.4,2019-10-06T15:30:00Z,30,0,0,0,0,8,0,9920,0,1,4.0,0,-192,271,463,48,False,1,Newcastle,Man Utd,DEF
Marco Stiepermann,0,0,10,0,11.6,285,77,4,0,11.2,11.0,2019-10-05T14:00:00Z,75,0,0,0,0,8,0,7262,5,1,89.0,2,-281,364,645,54,True,0,Aston Villa,Norwich,MID
Marcus Rashford,0,0,6,0,24.2,233,76,1,0,3.2,6.2,2019-10-06T15:30:00Z,90,0,0,0,0,8,0,722006,0,1,2.0,2,-61607,13831,75438,84,False,0,Newcastle,Man Utd,FWD
Marc Albrighton,0,0,5,0,4.8,174,74,1,0,0.3,0.0,2019-10-05T14:00:00Z,45,0,0,0,0,8,0,14051,1,2,0.0,1,-154,570,724,53,False,0,Liverpool,Leicester,MID
Marc Navarro,0,0,0,0,0.0,360,79,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,6337,0,0,0.0,0,-119,281,400,40,True,0,Sheffield Utd,Watford,DEF
Mario Lemina,0,0,0,0,0.0,324,78,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,0,0,0,0,8,0,4725,4,1,0.0,0,-333,17,350,48,True,0,Chelsea,Southampton,MID
Mario Vrancic,0,0,0,0,0.0,282,77,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,4846,5,1,0.0,0,-358,12,370,62,True,0,Aston Villa,Norwich,MID
Marko Arnautovic,0,0,0,0,0.0,385,80,0,0,0.0,0.0,2019-10-05T16:30:00Z,0,0,0,0,0,8,0,5417,2,1,0.0,0,-56,50,106,70,True,0,Crystal Palace,West Ham,FWD
Mark Duffy,0,0,0,0,0.0,300,79,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,1603,0,0,0.0,0,-84,9,93,53,False,0,Watford,Sheffield Utd,MID
Mark Noble,0,0,10,0,14.8,396,80,2,0,2.7,7.0,2019-10-05T16:30:00Z,90,0,0,0,0,8,0,68017,2,1,5.0,2,178,6563,6385,50,True,0,Crystal Palace,West Ham,MID
Mark Travers,0,0,0,0,0.0,74,71,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,0,0,0,0,8,0,12668,0,1,0.0,0,-374,84,458,44,False,0,Arsenal,Bournemouth,GK
Martin Dubravka,0,1,26,1,0.0,262,76,0,0,2.3,22.6,2019-10-06T15:30:00Z,90,0,0,0,0,8,3,63141,0,1,0.0,8,-1915,1629,3544,50,True,0,Man Utd,Newcastle,GK
Martin Kelly,1,2,27,0,10.4,128,80,1,0,5.0,35.4,2019-10-05T16:30:00Z,90,0,0,0,0,8,0,1745313,2,1,4.0,7,42777,64866,22089,41,False,0,West Ham,Crystal Palace,DEF
Martín Montoya,0,0,15,1,4.1,38,72,0,0,2.3,8.4,2019-10-05T11:30:00Z,90,0,0,0,0,8,0,44570,0,3,10.0,6,-2819,535,3354,45,True,0,Spurs,Brighton,DEF
Marvelous Nakamba,0,0,18,0,11.4,491,77,1,0,2.8,16.6,2019-10-05T14:00:00Z,90,0,0,0,0,8,0,81234,5,1,0.0,2,7745,14508,6763,44,False,0,Norwich,Aston Villa,MID
Mason Greenwood,0,0,3,0,1.7,234,76,1,0,2.2,3.2,2019-10-06T15:30:00Z,24,0,0,0,0,8,0,881019,0,1,17.0,1,-7386,53604,60990,44,False,0,Newcastle,Man Utd,FWD
Mason Holgate,0,0,0,0,0.0,478,73,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,10337,0,1,0.0,0,-329,101,430,44,False,0,Burnley,Everton,DEF
Mason Mount,0,0,25,0,23.4,463,78,1,1,8.5,36.0,2019-10-06T13:00:00Z,79,0,0,0,0,8,0,2195805,4,1,26.0,7,276286,314939,38653,67,False,0,Southampton,Chelsea,MID
Matej Vydra,0,0,0,0,0.0,92,73,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,4578,0,1,0.0,0,-173,194,367,54,True,0,Everton,Burnley,FWD
Mateo Kovacic,0,0,6,0,0.6,432,78,0,0,0.3,2.6,2019-10-06T13:00:00Z,10,0,0,0,0,8,0,67407,4,1,0.0,1,-5049,1676,6725,54,False,0,Southampton,Chelsea,MID
Mathew Ryan,0,0,30,1,0.0,47,72,0,0,2.0,20.2,2019-10-05T11:30:00Z,90,0,0,0,0,8,3,885290,0,3,0.0,7,27635,42742,15107,46,True,0,Spurs,Brighton,GK
Matteo Darmian,0,0,0,0,0.0,230,76,0,0,0.0,0.0,2019-10-06T15:30:00Z,0,0,0,0,0,8,0,3753,0,1,0.0,0,-160,10,170,49,False,0,Newcastle,Man Utd,DEF
Matteo Guendouzi,0,0,20,1,20.4,21,71,0,0,5.2,17.8,2019-10-06T13:00:00Z,90,0,0,0,0,8,0,751976,0,1,14.0,3,54061,87791,33730,46,True,0,Bournemouth,Arsenal,MID
Matthew Clarke,0,0,0,0,0.0,43,72,0,0,0.0,0.0,2019-10-05T11:30:00Z,0,0,0,0,0,8,0,900,0,3,0.0,0,-18,11,29,44,True,0,Spurs,Brighton,DEF
Matthew Longstaff,0,2,31,1,14.8,540,76,0,1,6.3,40.0,2019-10-06T15:30:00Z,90,0,0,0,0,8,0,873,0,1,8.0,10,101,236,135,45,True,0,Man Utd,Newcastle,MID
Matthew Lowton,0,0,23,1,4.9,85,73,0,0,2.2,15.0,2019-10-05T14:00:00Z,90,0,0,0,0,8,0,71146,0,1,2.0,6,3955,6914,2959,45,True,0,Everton,Burnley,DEF
Matty James,0,0,0,0,0.0,177,74,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,12078,1,2,0.0,0,-733,80,813,44,False,0,Liverpool,Leicester,MID
Matt Doherty,0,0,4,0,0.3,401,75,0,0,1.2,11.6,2019-10-06T13:00:00Z,22,0,0,0,0,8,0,183861,2,0,0.0,1,14153,20805,6652,60,False,0,Man City,Wolves,DEF
