name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,team,position,xP,season
Isaac Hayden,0,0,8,0,0.7,271,136,2,0,1.8,15.6,2019-11-30T12:30:00Z,90,0,0,0,0,14,0,288260,2,2,2.0,2,-5220,6805,12025,44,True,0,Man City,Newcastle,MID,0,2019-20
Isaac Success,0,0,0,0,0.0,365,138,0,0,0.0,0.0,2019-11-30T17:30:00Z,0,0,0,0,0,14,0,26967,1,2,0.0,0,-267,437,704,48,False,0,Southampton,Watford,FWD,0,2019-20
Ismaïla Sarr,0,0,21,0,1.8,525,138,2,1,8.8,42.0,2019-11-30T17:30:00Z,90,0,0,0,0,14,0,7229,1,2,44.0,7,-87,69,156,62,False,0,Southampton,Watford,MID,0,2019-20
Issa Diop,0,0,0,0,0.0,381,132,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,0,0,0,0,14,0,216413,1,0,0.0,0,-44196,60,44256,45,False,0,Chelsea,West Ham,DEF,0,2019-20
Ivan Cavaleiro,0,0,0,0,0.0,419,140,0,0,0.0,0.0,2019-12-01T14:00:00Z,0,0,0,0,0,14,0,642,1,1,0.0,0,-6,13,19,49,True,0,Sheffield Utd,Wolves,MID,0,2019-20
Jack Colback,0,0,0,0,0.0,482,136,0,0,0.0,0.0,2019-11-30T12:30:00Z,0,0,0,0,0,14,0,11186,2,2,0.0,0,-426,52,478,44,True,0,Man City,Newcastle,MID,0,2019-20
Jack Cork,0,0,9,0,1.8,102,131,2,0,1.7,6.8,2019-11-30T15:00:00Z,90,0,0,0,0,14,0,13434,2,0,8.0,2,-9,346,355,50,True,0,Crystal Palace,Burnley,MID,0,2019-20
Jack Grealish,0,2,26,0,14.9,29,135,2,1,8.4,36.6,2019-12-01T16:30:00Z,90,0,0,0,0,14,0,278446,2,2,32.0,9,5130,15249,10119,59,False,0,Man Utd,Aston Villa,MID,0,2019-20
Jack O'Connell,0,0,7,0,1.4,293,140,1,0,2.9,21.2,2019-12-01T14:00:00Z,90,0,0,0,0,14,0,140127,1,1,6.0,1,-2064,6039,8103,46,False,1,Wolves,Sheffield Utd,DEF,0,2019-20
Jack Simpson,0,0,0,0,0.0,66,139,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,0,0,0,0,14,0,456908,2,3,0.0,0,11233,21002,9769,39,False,0,Spurs,Bournemouth,DEF,0,2019-20
Jack Stacey,0,0,10,0,2.7,446,139,3,0,1.9,10.0,2019-11-30T15:00:00Z,90,0,0,0,0,14,0,6326,2,3,6.0,1,-157,24,181,43,False,0,Spurs,Bournemouth,DEF,0,2019-20
Jack Stephens,0,0,10,0,1.3,308,138,1,0,1.7,15.6,2019-11-30T17:30:00Z,90,0,0,0,0,14,0,7284,1,2,0.0,2,500,704,204,43,True,0,Watford,Southampton,DEF,0,2019-20
Jack Wilshere,0,0,0,0,0.0,394,132,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,0,0,0,0,14,0,17001,1,0,0.0,0,-586,22,608,47,False,0,Chelsea,West Ham,MID,0,2019-20
Jacob Murphy,0,0,0,0,0.0,483,136,0,0,0.0,0.0,2019-11-30T12:30:00Z,0,0,0,0,0,14,0,571,2,2,0.0,0,-9,7,16,48,True,0,Man City,Newcastle,MID,0,2019-20
Jairo Riedewald,0,0,0,0,0.0,539,131,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,0,0,0,0,14,0,842,2,0,0.0,0,2,65,63,45,False,0,Burnley,Crystal Palace,MID,0,2019-20
Jake Eastwood,0,0,0,0,0.0,299,140,0,0,0.0,0.0,2019-12-01T14:00:00Z,0,0,0,0,0,14,0,9958,1,1,0.0,0,-295,12,307,43,False,0,Wolves,Sheffield Utd,GK,0,2019-20
Jamaal Lascelles,0,0,0,0,0.0,258,136,0,0,0.0,0.0,2019-11-30T12:30:00Z,0,0,0,0,0,14,0,273445,2,2,0.0,0,-43459,329,43788,44,True,0,Man City,Newcastle,DEF,0,2019-20
Jamal Lewis,0,0,0,0,0.0,276,137,0,0,0.0,0.0,2019-12-01T14:00:00Z,0,0,0,0,0,14,0,19631,2,2,0.0,0,-2085,21,2106,45,True,0,Arsenal,Norwich,DEF,0,2019-20
James Chester,0,0,0,0,0.0,23,135,0,0,0.0,0.0,2019-12-01T16:30:00Z,0,0,0,0,0,14,0,3818,2,2,0.0,0,-5,110,115,43,False,0,Man Utd,Aston Villa,DEF,0,2019-20
James Garner,0,0,0,0,0.0,250,135,0,0,0.0,0.0,2019-12-01T16:30:00Z,0,0,0,0,0,14,0,16760,2,2,0.0,0,-318,233,551,44,True,0,Aston Villa,Man Utd,MID,0,2019-20
James Justin,0,0,0,0,0.0,433,133,0,0,0.0,0.0,2019-12-01T16:30:00Z,0,0,0,0,0,14,0,6749,1,2,0.0,0,-115,106,221,48,True,0,Everton,Leicester,DEF,0,2019-20
James Maddison,0,0,13,0,24.5,171,133,1,0,6.5,13.6,2019-12-01T16:30:00Z,90,0,0,0,0,14,0,1749586,1,2,27.0,2,63933,124172,60239,76,True,0,Everton,Leicester,MID,0,2019-20
James McArthur,0,0,10,1,7.2,138,131,0,0,4.7,17.4,2019-11-30T15:00:00Z,90,0,0,0,0,14,0,48852,2,0,22.0,3,-702,1114,1816,52,False,0,Burnley,Crystal Palace,MID,0,2019-20
James McCarthy,0,0,0,0,0.0,157,131,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,0,0,0,0,14,0,44749,2,0,0.0,0,-824,1233,2057,44,False,0,Burnley,Crystal Palace,MID,0,2019-20
James Milner,0,0,0,0,0.0,200,134,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,0,0,0,0,14,0,44637,1,2,0.0,0,-1406,695,2101,53,True,0,Brighton,Liverpool,MID,0,2019-20
James Tarkowski,0,0,13,0,0.3,84,131,2,0,1.8,7.0,2019-11-30T15:00:00Z,90,0,0,0,0,14,0,257626,2,0,11.0,1,123325,129133,5808,51,True,0,Crystal Palace,Burnley,DEF,0,2019-20
James Tomkins,0,2,29,1,3.0,124,131,0,0,3.7,30.0,2019-11-30T15:00:00Z,90,0,0,0,0,14,0,3019,2,0,4.0,8,461,627,166,50,False,0,Burnley,Crystal Palace,DEF,0,2019-20
James Ward-Prowse,0,2,32,0,4.6,321,138,1,1,6.6,40.2,2019-11-30T17:30:00Z,90,0,0,0,0,14,0,74379,1,2,21.0,9,19987,23454,3467,58,True,0,Watford,Southampton,MID,0,2019-20
Jamie Vardy,0,0,25,0,16.7,166,133,1,1,12.4,38.6,2019-12-01T16:30:00Z,90,0,0,0,0,14,0,3169067,1,2,69.0,6,439370,447010,7640,98,True,0,Everton,Leicester,FWD,0,2019-20
Jannik Vestergaard,0,0,0,0,0.0,304,138,0,0,0.0,0.0,2019-11-30T17:30:00Z,0,0,0,0,0,14,0,255970,1,2,0.0,0,-17706,1955,19661,50,True,0,Watford,Southampton,DEF,0,2019-20
Jan Bednarek,0,0,14,0,0.5,307,138,1,0,1.9,18.2,2019-11-30T17:30:00Z,90,0,0,0,0,14,0,52084,1,2,0.0,2,1118,3065,1947,45,True,0,Watford,Southampton,DEF,0,2019-20
Jan Vertonghen,0,0,15,0,1.7,330,139,2,0,2.5,23.6,2019-11-30T15:00:00Z,90,0,0,0,0,14,0,99438,2,3,0.0,1,-2028,712,2740,52,True,0,Bournemouth,Spurs,DEF,0,2019-20
Javier Hernández,0,0,0,0,0.0,386,132,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,0,0,0,0,14,0,27407,1,0,0.0,0,-228,17,245,60,False,0,Chelsea,West Ham,FWD,0,2019-20
Javier Manquillo,0,0,5,0,0.7,256,136,2,0,1.0,8.8,2019-11-30T12:30:00Z,90,0,0,0,0,14,0,8882,2,2,0.0,0,-154,66,220,43,True,1,Man City,Newcastle,DEF,0,2019-20
Jay Rodriguez,0,0,3,0,11.6,451,131,1,0,2.2,1.4,2019-11-30T15:00:00Z,28,0,0,0,0,14,0,17204,2,0,9.0,1,-617,636,1253,57,True,0,Crystal Palace,Burnley,FWD,0,2019-20
Jean-Philippe Gbamin,0,0,0,0,0.0,497,133,0,0,0.0,0.0,2019-12-01T16:30:00Z,0,0,0,0,0,14,0,2254,1,2,0.0,0,-35,8,43,48,False,0,Leicester,Everton,MID,0,2019-20
Jed Steer,0,0,0,0,0.0,429,135,0,0,0.0,0.0,2019-12-01T16:30:00Z,0,0,0,0,0,14,0,7738,2,2,0.0,0,-232,14,246,44,False,0,Man Utd,Aston Villa,GK,0,2019-20
Jefferson Lerma,0,0,10,0,12.5,82,139,3,0,3.0,12.4,2019-11-30T15:00:00Z,90,0,0,0,0,14,0,9107,2,3,5.0,1,-144,155,299,48,False,1,Spurs,Bournemouth,MID,0,2019-20
Jeffrey Schlupp,0,0,20,0,0.7,137,131,0,1,5.2,34.2,2019-11-30T15:00:00Z,21,0,0,0,0,14,0,7733,2,0,17.0,6,-243,141,384,55,False,0,Burnley,Crystal Palace,MID,0,2019-20
Jeff Hendrick,0,0,18,0,48.4,100,131,2,0,6.8,17.8,2019-11-30T15:00:00Z,90,0,0,0,0,14,0,10042,2,0,2.0,2,-137,519,656,54,True,0,Crystal Palace,Burnley,MID,0,2019-20
Jesse Lingard,0,0,4,0,1.9,241,135,0,0,2.4,4.8,2019-12-01T16:30:00Z,16,0,0,0,0,14,0,56170,2,2,17.0,1,-347,740,1087,63,True,0,Aston Villa,Man Utd,MID,0,2019-20
Jesús Vallejo,0,0,0,0,0.0,473,140,0,0,0.0,0.0,2019-12-01T14:00:00Z,0,0,0,0,0,14,0,18150,1,1,0.0,0,-244,137,381,47,True,0,Sheffield Utd,Wolves,DEF,0,2019-20
Jetro Willems,0,0,22,0,1.3,498,136,2,1,6.4,45.6,2019-11-30T12:30:00Z,90,0,0,0,0,14,0,138615,2,2,17.0,7,-8133,6595,14728,46,True,0,Man City,Newcastle,DEF,0,2019-20
Joelinton,0,0,5,0,11.8,466,136,1,0,1.7,4.8,2019-11-30T12:30:00Z,68,0,0,0,0,14,0,76209,2,2,0.0,2,-4215,1770,5985,57,True,0,Man City,Newcastle,FWD,0,2019-20
Joel Matip,0,0,0,0,0.0,185,134,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,0,0,0,0,14,0,117503,1,2,0.0,0,-13787,113,13900,53,True,0,Brighton,Liverpool,DEF,0,2019-20
Joel Ward,0,0,0,0,0.0,126,131,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,0,0,0,0,14,0,173624,2,0,0.0,0,-23492,2221,25713,45,False,0,Burnley,Crystal Palace,DEF,0,2019-20
Joe Hart,0,0,0,0,0.0,95,131,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,0,0,0,0,14,0,88404,2,0,0.0,0,-1294,474,1768,43,True,0,Crystal Palace,Burnley,GK,0,2019-20
Johann Berg Gudmundsson,0,0,0,0,0.0,96,131,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,0,0,0,0,14,0,33406,2,0,0.0,0,-543,8,551,59,True,0,Crystal Palace,Burnley,MID,0,2019-20
John Egan,0,0,4,0,0.3,295,140,1,0,1.1,10.4,2019-12-01T14:00:00Z,90,0,0,0,0,14,0,26449,1,1,0.0,1,-63,2188,2251,45,False,1,Wolves,Sheffield Utd,DEF,0,2019-20
John Fleck,0,0,14,0,35.0,301,140,1,0,7.0,18.0,2019-12-01T14:00:00Z,90,0,0,0,0,14,0,88954,1,1,17.0,1,57001,61414,4413,48,False,1,Wolves,Sheffield Utd,MID,0,2019-20
John Lundstram,0,0,13,0,7.8,297,140,1,0,2.3,14.8,2019-12-01T14:00:00Z,90,0,0,0,0,14,0,3194604,1,1,0.0,2,136355,146873,10518,50,False,0,Wolves,Sheffield Utd,DEF,0,2019-20
John McGinn,0,0,11,0,32.0,31,135,2,0,5.4,18.0,2019-12-01T16:30:00Z,90,0,0,0,0,14,0,813918,2,2,4.0,2,-57931,18249,76180,59,False,0,Man Utd,Aston Villa,MID,0,2019-20
John Ruddy,0,0,0,0,0.0,412,140,0,0,0.0,0.0,2019-12-01T14:00:00Z,0,0,0,0,0,14,0,29982,1,1,0.0,0,-328,139,467,44,True,0,Sheffield Utd,Wolves,GK,0,2019-20
John Stones,0,0,16,0,2.0,207,136,2,0,3.0,22.2,2019-11-30T12:30:00Z,90,0,0,0,0,14,0,107370,2,2,6.0,1,4751,7977,3226,53,False,0,Newcastle,Man City,DEF,0,2019-20
Jonas Lössl,0,0,0,0,0.0,479,133,0,0,0.0,0.0,2019-12-01T16:30:00Z,0,0,0,0,0,14,0,23051,1,2,0.0,0,-431,36,467,43,False,0,Leicester,Everton,GK,0,2019-20
Jonny,0,0,16,0,13.3,402,140,1,0,3.4,8.8,2019-12-01T14:00:00Z,90,0,0,0,0,14,0,72224,1,1,12.0,2,813,3909,3096,54,True,0,Sheffield Utd,Wolves,DEF,0,2019-20
Jonathan Kodjia,0,0,0,0,0.0,26,135,0,0,0.0,0.0,2019-12-01T16:30:00Z,0,0,0,0,0,14,0,6687,2,2,0.0,0,-109,107,216,54,False,0,Man Utd,Aston Villa,FWD,0,2019-20
Jonjo Shelvey,0,2,27,0,11.0,269,136,2,1,6.4,43.6,2019-11-30T12:30:00Z,90,0,0,0,0,14,0,22326,2,2,9.0,9,-1289,502,1791,50,True,0,Man City,Newcastle,MID,0,2019-20
Jonny Evans,0,0,21,0,2.6,162,133,1,0,2.9,26.8,2019-12-01T16:30:00Z,90,0,0,0,0,14,0,201061,1,2,0.0,2,-9056,6817,15873,51,True,0,Everton,Leicester,DEF,0,2019-20
Jordan Ayew,0,0,5,1,3.1,468,131,0,0,1.2,2.8,2019-11-30T15:00:00Z,81,0,0,0,0,14,0,583231,2,0,6.0,2,5025,45487,40462,51,False,0,Burnley,Crystal Palace,FWD,0,2019-20
Jordan Henderson,0,0,12,0,3.0,198,134,1,0,1.2,9.4,2019-11-30T15:00:00Z,90,0,0,0,0,14,0,70047,1,2,0.0,2,6582,9855,3273,54,True,0,Brighton,Liverpool,MID,0,2019-20
Jordan Pickford,0,0,20,0,0.0,148,133,2,0,3.5,35.2,2019-12-01T16:30:00Z,90,0,0,0,0,14,4,567231,1,2,0.0,2,-39150,944,40094,54,False,0,Leicester,Everton,GK,0,2019-20
Jordon Ibe,0,0,0,0,0.0,78,139,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,0,0,0,0,14,0,12350,2,3,0.0,0,-200,204,404,47,False,0,Spurs,Bournemouth,MID,0,2019-20
Jorginho,0,0,9,0,2.6,118,132,1,0,0.9,6.2,2019-11-30T15:00:00Z,62,0,0,0,0,14,0,304440,1,0,0.0,2,-1733,14880,16613,51,True,0,West Ham,Chelsea,MID,0,2019-20
Jose Luis Mato Sanmartín,0,0,0,0,0.0,261,136,0,0,0.0,0.0,2019-11-30T12:30:00Z,0,0,0,0,0,14,0,2037,2,2,0.0,0,-113,13,126,50,True,0,Man City,Newcastle,FWD,0,2019-20
Joseph Gomez,0,0,0,0,0.0,184,134,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,0,0,0,0,14,0,53716,1,2,0.0,0,-511,549,1060,51,True,0,Brighton,Liverpool,DEF,0,2019-20
Joe Willock,0,0,9,0,1.9,490,137,2,0,2.7,4.6,2019-12-01T14:00:00Z,69,0,0,0,0,14,0,14580,2,2,20.0,2,-346,232,578,49,False,0,Norwich,Arsenal,MID,0,2019-20
Joshua King,0,0,0,0,0.0,68,139,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,0,0,0,0,14,0,396460,2,3,0.0,0,-142377,293,142670,62,False,0,Spurs,Bournemouth,FWD,0,2019-20
Josip Drmic,0,0,0,0,0.0,434,137,0,0,0.0,0.0,2019-12-01T14:00:00Z,0,0,0,0,0,14,0,5022,2,2,0.0,0,-334,13,347,54,True,0,Arsenal,Norwich,FWD,0,2019-20
Diogo Dalot,0,0,0,0,0.0,229,135,0,0,0.0,0.0,2019-12-01T16:30:00Z,0,0,0,0,0,14,0,5920,2,2,0.0,0,-64,4,68,49,True,0,Aston Villa,Man Utd,DEF,0,2019-20
José Heriberto Izquierdo Mena,0,0,0,0,0.0,51,134,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,0,0,0,0,14,0,156,1,2,0.0,0,0,6,6,54,False,0,Liverpool,Brighton,MID,0,2019-20
José Ignacio Peleteiro Romallo,0,0,0,0,0.0,36,135,0,0,0.0,0.0,2019-12-01T16:30:00Z,0,0,0,0,0,14,0,9742,2,2,0.0,0,-248,17,265,58,False,0,Man Utd,Aston Villa,MID,0,2019-20
Angeliño,0,0,0,0,0.0,440,136,0,0,0.0,0.0,2019-11-30T12:30:00Z,0,0,0,0,0,14,0,15526,2,2,0.0,0,-837,1125,1962,47,False,0,Newcastle,Man City,DEF,0,2019-20
José Holebas,0,0,8,0,33.9,353,138,2,0,5.0,14.4,2019-11-30T17:30:00Z,90,0,0,0,0,14,0,72339,1,2,2.0,1,-2023,578,2601,47,False,0,Southampton,Watford,DEF,0,2019-20
João Moutinho,0,0,18,0,48.4,415,140,1,0,7.0,20.4,2019-12-01T14:00:00Z,90,0,0,0,0,14,0,331368,1,1,1.0,2,52377,59931,7554,53,True,0,Sheffield Utd,Wolves,MID,0,2019-20
João Cancelo,0,0,0,0,0.0,518,136,0,0,0.0,0.0,2019-11-30T12:30:00Z,0,0,0,0,0,14,0,84595,2,2,0.0,0,-2771,3032,5803,53,False,0,Newcastle,Man City,DEF,0,2019-20
Juan Foyth,0,0,0,0,0.0,335,139,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,0,0,0,0,14,0,2700,2,3,0.0,0,-202,76,278,49,True,0,Bournemouth,Spurs,DEF,0,2019-20
Juan Mata,0,0,4,0,13.2,242,135,2,0,2.6,1.0,2019-12-01T16:30:00Z,73,0,0,0,0,14,0,23889,2,2,12.0,2,-447,118,565,62,True,0,Aston Villa,Man Utd,MID,0,2019-20
Junior Stanislas,0,0,0,0,0.0,77,139,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,0,0,0,0,14,0,278,2,3,0.0,0,-4,6,10,59,False,0,Spurs,Bournemouth,MID,0,2019-20
Jürgen Locadia,0,0,0,0,0.0,45,134,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,0,0,0,0,14,0,5976,1,2,0.0,0,-87,11,98,52,False,0,Liverpool,Brighton,FWD,0,2019-20
Karl Darlow,0,0,0,0,0.0,263,136,0,0,0.0,0.0,2019-11-30T12:30:00Z,0,0,0,0,0,14,0,8820,2,2,0.0,0,-112,40,152,44,True,0,Man City,Newcastle,GK,0,2019-20
Kasper Schmeichel,0,0,13,0,0.0,168,133,1,0,2.0,20.0,2019-12-01T16:30:00Z,90,0,0,0,0,14,2,904277,1,2,0.0,2,48531,66352,17821,52,True,0,Everton,Leicester,GK,0,2019-20
Kayne Ramsay,0,0,0,0,0.0,311,138,0,0,0.0,0.0,2019-11-30T17:30:00Z,0,0,0,0,0,14,0,94964,1,2,0.0,0,4457,7602,3145,39,True,0,Watford,Southampton,DEF,0,2019-20
Keinan Davis,0,0,0,0,0.0,34,135,0,0,0.0,0.0,2019-12-01T16:30:00Z,0,0,0,0,0,14,0,17920,2,2,0.0,0,-825,72,897,44,False,0,Man Utd,Aston Villa,MID,0,2019-20
Kelechi Iheanacho,1,3,38,0,12.7,167,133,0,1,10.6,51.2,2019-12-01T16:30:00Z,28,0,0,0,0,14,0,14533,1,2,42.0,11,-145,205,350,57,True,0,Everton,Leicester,FWD,0,2019-20
Kenny McLean,1,0,12,0,18.2,286,137,2,0,9.1,28.2,2019-12-01T14:00:00Z,90,0,0,0,0,14,0,12687,2,2,45.0,4,-188,275,463,49,True,1,Arsenal,Norwich,MID,0,2019-20
Ken Sema,0,0,0,0,0.0,372,138,0,0,0.0,0.0,2019-11-30T17:30:00Z,0,0,0,0,0,14,0,1426,1,2,0.0,0,-16,21,37,48,False,0,Southampton,Watford,MID,0,2019-20
Kepa Arrizabalaga,0,0,13,0,0.0,111,132,1,0,2.7,27.4,2019-11-30T15:00:00Z,90,0,0,0,0,14,3,413156,1,0,0.0,3,-1870,9733,11603,55,True,0,West Ham,Chelsea,GK,0,2019-20
Kevin Danso,0,0,0,0,0.0,532,138,0,0,0.0,0.0,2019-11-30T17:30:00Z,0,0,0,0,0,14,0,2055,1,2,0.0,0,-42,58,100,43,True,0,Watford,Southampton,DEF,0,2019-20
Kevin De Bruyne,0,3,35,0,91.1,215,136,2,1,21.0,62.4,2019-11-30T12:30:00Z,90,0,0,0,0,14,0,2872585,2,2,56.0,10,51340,107163,55823,102,False,0,Newcastle,Man City,MID,0,2019-20
Kevin Long,0,0,0,0,0.0,88,131,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,0,0,0,0,14,0,8947,2,0,0.0,0,-83,133,216,43,True,0,Crystal Palace,Burnley,DEF,0,2019-20
Kieran Tierney,0,0,0,0,0.0,515,137,0,0,0.0,0.0,2019-12-01T14:00:00Z,0,0,0,0,0,14,0,64095,2,2,0.0,0,-3569,2633,6202,54,False,0,Norwich,Arsenal,DEF,0,2019-20
Kieran Trippier,0,0,0,0,0.0,334,139,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,0,0,0,0,14,0,9832,2,3,0.0,0,-42,60,102,55,True,0,Bournemouth,Spurs,DEF,0,2019-20
Kieron Freeman,0,0,0,0,0.0,292,140,0,0,0.0,0.0,2019-12-01T14:00:00Z,0,0,0,0,0,14,0,6771,1,1,0.0,0,-55,169,224,43,False,0,Wolves,Sheffield Utd,DEF,0,2019-20
Konstantinos Mavropanos,0,0,0,0,0.0,8,137,0,0,0.0,0.0,2019-12-01T14:00:00Z,0,0,0,0,0,14,0,2869,2,2,0.0,0,-36,42,78,44,False,0,Norwich,Arsenal,DEF,0,2019-20
Kortney Hause,0,0,0,0,0.0,25,135,0,0,0.0,0.0,2019-12-01T16:30:00Z,0,0,0,0,0,14,0,4336,2,2,0.0,0,-36,28,64,44,False,0,Man Utd,Aston Villa,DEF,0,2019-20
Kurt Zouma,0,0,15,0,1.9,459,132,1,0,4.8,21.6,2019-11-30T15:00:00Z,90,0,0,0,0,14,0,129478,1,0,24.0,2,8468,11682,3214,47,True,0,West Ham,Chelsea,DEF,0,2019-20
Kyle Walker-Peters,0,0,0,0,0.0,337,139,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,0,0,0,0,14,0,45379,2,3,0.0,0,-1907,272,2179,45,True,0,Bournemouth,Southampton,DEF,0,2019-20
Kyle Walker,0,0,15,0,23.2,203,136,2,0,3.4,9.6,2019-11-30T12:30:00Z,90,0,0,0,0,14,0,897007,2,2,1.0,1,-30590,16180,46770,58,False,0,Newcastle,Man City,DEF,0,2019-20
Laurent Koscielny,0,0,0,0,0.0,7,137,0,0,0.0,0.0,2019-12-01T14:00:00Z,0,0,0,0,0,14,0,5798,2,2,0.0,0,-41,11,52,50,False,0,Norwich,Arsenal,DEF,0,2019-20
Leander Dendoncker,0,0,8,0,0.9,420,140,1,0,3.5,16.4,2019-12-01T14:00:00Z,90,0,0,0,0,14,0,676697,1,1,18.0,1,-6209,25230,31439,44,True,1,Sheffield Utd,Wolves,MID,0,2019-20
Leandro Trossard,1,0,7,0,12.0,421,134,0,0,2.9,3.0,2019-11-30T15:00:00Z,21,0,0,0,0,14,0,24305,1,2,14.0,4,-2013,1158,3171,58,False,0,Liverpool,Brighton,MID,0,2019-20
Lee Grant,0,0,0,0,0.0,237,135,0,0,0.0,0.0,2019-12-01T16:30:00Z,0,0,0,0,0,14,0,7279,2,2,0.0,0,-51,18,69,48,True,0,Aston Villa,Man Utd,GK,0,2019-20
Leighton Baines,0,0,0,0,0.0,145,133,0,0,0.0,0.0,2019-12-01T16:30:00Z,0,0,0,0,0,14,0,10268,1,2,0.0,0,-191,152,343,49,False,0,Leicester,Everton,DEF,0,2019-20
Leon Balogun,0,0,0,0,0.0,40,134,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,0,0,0,0,14,0,3962,1,2,0.0,0,-45,32,77,44,False,0,Liverpool,Brighton,DEF,0,2019-20
Leon Clarke,0,0,0,0,0.0,547,140,0,0,0.0,0.0,2019-12-01T14:00:00Z,0,0,0,0,0,14,0,6402,1,1,0.0,0,16,567,551,45,False,0,Wolves,Sheffield Utd,FWD,0,2019-20
Leroy Sané,0,0,0,0,0.0,216,136,0,0,0.0,0.0,2019-11-30T12:30:00Z,0,0,0,0,0,14,0,16888,2,2,0.0,0,-78,87,165,93,False,0,Newcastle,Man City,MID,0,2019-20
Lewis Cook,1,0,29,0,45.1,79,139,3,0,6.9,16.6,2019-11-30T15:00:00Z,73,0,0,0,0,14,0,2422,2,3,7.0,5,-27,216,243,50,False,0,Spurs,Bournemouth,MID,0,2019-20
Lewis Dunk,0,1,27,0,2.3,42,134,2,1,7.2,52.0,2019-11-30T15:00:00Z,90,0,0,0,0,14,0,744942,1,2,18.0,8,-6738,18952,25690,46,False,0,Liverpool,Brighton,DEF,0,2019-20
Lewis Gibson,0,0,0,0,0.0,477,133,0,0,0.0,0.0,2019-12-01T16:30:00Z,0,0,0,0,0,14,0,10711,1,2,0.0,0,-154,77,231,43,False,0,Leicester,Everton,DEF,0,2019-20
Lloyd Kelly,0,0,0,0,0.0,64,139,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,0,0,0,0,14,0,4127,2,3,0.0,0,-246,41,287,44,False,0,Spurs,Bournemouth,DEF,0,2019-20
Lovre Kalinic,0,0,0,0,0.0,474,135,0,0,0.0,0.0,2019-12-01T16:30:00Z,0,0,0,0,0,14,0,6698,2,2,0.0,0,-69,66,135,44,False,0,Man Utd,Aston Villa,GK,0,2019-20
Lucas Digne,0,0,15,0,53.5,141,133,2,0,8.0,26.8,2019-12-01T16:30:00Z,90,0,0,0,0,14,0,1110103,1,2,0.0,1,-131898,3548,135446,58,False,0,Leicester,Everton,DEF,0,2019-20
Lucas Moura,0,0,4,0,0.1,345,139,1,0,1.0,9.4,2019-11-30T15:00:00Z,16,0,0,0,0,14,0,313702,2,3,0.0,1,61233,66478,5245,70,True,0,Bournemouth,Spurs,MID,0,2019-20
Lucas Torreira,0,0,4,0,0.8,19,137,0,0,2.7,7.8,2019-12-01T14:00:00Z,20,0,0,0,0,14,0,89606,2,2,18.0,1,-1199,1938,3137,47,False,0,Norwich,Arsenal,MID,0,2019-20
Lukasz Fabianski,0,0,0,0,0.0,388,132,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,0,0,0,0,14,0,160916,1,0,0.0,0,-6495,62,6557,49,False,0,Chelsea,West Ham,GK,0,2019-20
Luka Milivojevic,0,0,9,1,7.3,134,131,0,0,1.4,5.8,2019-11-30T15:00:00Z,90,0,0,0,0,14,0,180565,2,0,1.0,3,-1415,3271,4686,67,False,0,Burnley,Crystal Palace,MID,0,2019-20
Luke Amos,0,0,0,0,0.0,351,139,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,0,0,0,0,14,0,974,2,3,0.0,0,-15,22,37,45,True,0,Bournemouth,Spurs,MID,0,2019-20
Luke Cundle,0,0,0,0,0.0,567,140,0,0,0.0,0.0,2019-12-01T14:00:00Z,0,0,0,0,0,14,0,0,1,1,0.0,0,0,0,0,45,True,0,Sheffield Utd,Wolves,MID,0,2019-20
Luke Dreher,0,0,0,0,0.0,140,131,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,0,0,0,0,14,0,6449,2,0,0.0,0,-74,122,196,44,False,0,Burnley,Crystal Palace,MID,0,2019-20
