name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,team,position,web_name
Cédric Soares,0,0,0,0,0.0,486,107,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,12481,1,2,0.0,0,-843,12,855,48,False,0,Man City,Arsenal,DEF,Cédric
César Azpilicueta,0,0,12,0,8.0,105,109,1,0,3.5,18.6,2019-11-02T17:30:00Z,90,0,0,0,0,11,0,432864,2,1,8.0,2,-3866,12120,15986,59,False,0,Watford,Chelsea,DEF,Azpilicueta
Dale Stephens,0,0,13,1,15.0,57,104,0,0,2.7,10.6,2019-11-02T15:00:00Z,90,0,0,0,0,11,0,191161,0,2,1.0,3,-6539,5120,11659,45,True,0,Norwich,Brighton,MID,Stephens
Daniel Amartey,0,0,0,0,0.0,178,105,0,0,0.0,0.0,2019-11-03T14:00:00Z,0,0,0,0,0,11,0,18895,2,0,0.0,0,-698,411,1109,44,False,0,Crystal Palace,Leicester,MID,Amartey
Daniel Ceballos Fernández,0,0,18,0,18.2,469,101,1,0,6.4,25.6,2019-11-02T15:00:00Z,90,0,0,0,0,11,0,470309,1,1,20.0,2,-66073,5789,71862,54,True,0,Wolves,Arsenal,MID,Ceballos
Daniel Drinkwater,0,0,0,0,0.0,120,108,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,51921,0,3,0.0,0,-2498,70,2568,44,False,0,Sheffield Utd,Aston Villa,MID,Drinkwater
Daniel James,0,0,13,0,37.5,243,103,1,0,5.0,9.0,2019-11-02T12:30:00Z,79,0,0,0,0,11,0,858325,0,1,3.0,2,60415,102262,41847,61,False,0,Bournemouth,Man Utd,MID,James
Daniel N'Lundulu,0,0,0,0,0.0,535,107,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,7046,1,2,0.0,0,-163,320,483,45,False,0,Man City,Southampton,FWD,N'Lundulu
Danilo Luiz da Silva,0,0,0,0,0.0,209,107,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,3237,1,2,0.0,0,-36,19,55,50,True,0,Southampton,Man City,DEF,Danilo
Danny Ings,0,0,7,0,1.7,313,107,1,0,1.7,8.6,2019-11-02T15:00:00Z,83,0,0,0,0,11,0,201569,1,2,7.0,2,-17345,21526,38871,60,False,0,Man City,Southampton,FWD,Ings
Danny Rose,0,0,0,0,0.0,332,106,0,0,0.0,0.0,2019-11-03T16:30:00Z,0,0,0,0,0,11,0,119949,1,1,0.0,0,-25750,677,26427,54,False,0,Everton,Newcastle,DEF,Rose
Danny Ward,0,0,0,0,0.0,170,105,0,0,0.0,0.0,2019-11-03T14:00:00Z,0,0,0,0,0,11,0,13554,2,0,0.0,0,-321,70,391,44,False,0,Crystal Palace,Leicester,GK,Ward
Danny Welbeck,0,0,0,0,0.0,512,109,0,0,0.0,0.0,2019-11-02T17:30:00Z,0,0,0,0,0,11,0,9716,2,1,0.0,0,-1012,37,1049,59,True,0,Chelsea,Watford,FWD,Welbeck
Dan Burn,0,0,23,1,13.8,475,104,0,0,2.6,12.6,2019-11-02T15:00:00Z,90,0,0,0,0,11,0,20698,0,2,0.0,6,765,1798,1033,45,True,0,Norwich,Brighton,DEF,Burn
Dan Gosling,0,0,0,0,0.0,81,103,0,0,0.0,0.0,2019-11-02T12:30:00Z,0,0,0,0,0,11,0,682,0,1,0.0,0,-3,11,14,49,True,0,Man Utd,Bournemouth,MID,Gosling
Daryl Janmaat,0,0,8,0,25.8,359,109,2,0,4.2,11.8,2019-11-02T17:30:00Z,74,0,0,0,0,11,0,83824,2,1,4.0,0,33211,37593,4382,43,True,1,Chelsea,Watford,DEF,Janmaat
Davide Zappacosta,0,0,0,0,0.0,109,109,0,0,0.0,0.0,2019-11-02T17:30:00Z,0,0,0,0,0,11,0,12989,2,1,0.0,0,-260,24,284,43,False,0,Watford,Chelsea,DEF,Zappacosta
David Brooks,0,0,0,0,0.0,76,103,0,0,0.0,0.0,2019-11-02T12:30:00Z,0,0,0,0,0,11,0,7579,0,1,0.0,0,-156,16,172,63,True,0,Man Utd,Bournemouth,MID,Brooks
David Button,0,0,0,0,0.0,48,104,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,1629969,0,2,0.0,0,-17382,7400,24782,40,True,0,Norwich,Brighton,GK,Button
David de Gea,0,0,17,0,0.0,235,103,1,0,4.3,42.8,2019-11-02T12:30:00Z,90,0,0,0,0,11,5,1002235,0,1,0.0,3,-12474,15748,28222,55,False,0,Bournemouth,Man Utd,GK,de Gea
David Luiz Moreira Marinho,0,0,13,0,7.6,106,101,1,0,3.2,24.6,2019-11-02T15:00:00Z,90,0,0,0,0,11,0,424688,1,1,0.0,2,18307,27586,9279,58,True,0,Wolves,Arsenal,DEF,David Luiz
David Martin,0,0,0,0,0.0,553,110,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,11605,3,2,0.0,0,2698,3355,657,40,True,0,Newcastle,West Ham,GK,Martin
David McGoldrick,0,0,13,1,18.3,303,108,0,0,5.4,12.8,2019-11-02T15:00:00Z,74,0,0,0,0,11,0,9918,0,3,23.0,2,66,510,444,54,True,0,Burnley,Sheffield Utd,FWD,McGoldrick
David Silva,0,0,14,0,5.7,219,107,1,0,9.0,5.4,2019-11-02T15:00:00Z,45,0,0,0,0,11,0,952441,1,2,79.0,1,114121,149228,35107,77,True,0,Southampton,Man City,MID,David Silva
Davinson Sánchez,0,0,16,0,0.1,333,106,1,0,2.1,20.8,2019-11-03T16:30:00Z,90,0,0,0,0,11,0,59875,1,1,0.0,2,-237,1340,1577,53,False,0,Everton,Spurs,DEF,Sánchez
Davy Pröpper,0,0,21,1,29.0,54,104,0,0,6.8,23.4,2019-11-02T15:00:00Z,90,0,0,0,0,11,0,30370,0,2,16.0,3,-1389,544,1933,50,True,0,Norwich,Brighton,MID,Pröpper
DeAndre Yedlin,0,0,4,0,0.8,253,110,2,0,1.1,10.0,2019-11-02T15:00:00Z,90,0,0,0,0,11,0,5613,3,2,0.0,1,1020,1309,289,44,False,0,West Ham,Newcastle,DEF,Yedlin
Dean Henderson,0,0,25,1,0.0,471,108,0,0,0.1,1.0,2019-11-02T15:00:00Z,90,0,0,0,0,11,1,388458,0,3,0.0,6,50221,58910,8689,47,True,0,Burnley,Sheffield Utd,GK,Henderson
Declan Rice,0,0,12,0,6.4,395,110,3,0,1.5,7.4,2019-11-02T15:00:00Z,90,0,0,0,0,11,0,114875,3,2,1.0,2,-3060,3681,6741,48,True,0,Newcastle,West Ham,MID,Rice
Dejan Lovren,0,0,15,0,1.8,186,102,1,0,2.6,13.8,2019-11-02T15:00:00Z,90,0,0,0,0,11,0,22564,2,1,10.0,2,8357,9211,854,53,False,0,Aston Villa,Liverpool,DEF,Lovren
Demarai Gray,1,0,13,0,11.3,175,105,0,0,3.1,17.2,2019-11-03T14:00:00Z,16,0,0,0,0,11,0,19860,2,0,2.0,4,-676,373,1049,52,False,0,Crystal Palace,Leicester,MID,Gray
Dennis Praet,0,0,7,0,10.1,517,105,0,0,1.3,3.2,2019-11-03T14:00:00Z,1,0,0,0,0,11,0,4624,2,0,0.0,1,-340,235,575,53,False,0,Crystal Palace,Leicester,MID,Praet
Dennis Srbeny,0,0,3,0,0.6,279,104,1,0,0.3,0.0,2019-11-02T15:00:00Z,6,0,0,0,0,11,0,3323,0,2,2.0,1,-121,87,208,53,False,0,Brighton,Norwich,FWD,Srbeny
Diego Rico,0,0,23,1,9.9,65,103,0,0,3.6,25.6,2019-11-02T12:30:00Z,90,0,0,0,0,11,0,916104,0,1,0.0,6,50701,65932,15231,43,True,0,Man Utd,Bournemouth,DEF,Rico
Dimitri Foulquier,0,0,0,0,0.0,542,109,0,0,0.0,0.0,2019-11-02T17:30:00Z,0,0,0,0,0,11,0,12326,2,1,0.0,0,1862,2775,913,40,True,0,Chelsea,Watford,DEF,Foulquier
Diogo Jota,0,0,6,0,48.3,410,101,1,0,13.4,10.2,2019-11-02T15:00:00Z,90,0,0,0,0,11,0,223003,1,1,75.0,1,-4672,5559,10231,61,False,1,Arsenal,Wolves,FWD,Jota
Divock Origi,0,0,5,0,11.6,188,102,0,0,2.6,2.0,2019-11-02T15:00:00Z,25,0,0,0,0,11,0,198448,2,1,12.0,1,-1219,7272,8491,53,False,0,Aston Villa,Liverpool,FWD,Origi
Djibril Sidibé,0,0,10,0,3.2,511,106,1,0,1.7,11.4,2019-11-03T16:30:00Z,90,0,0,0,0,11,0,13056,1,1,2.0,2,-41,780,821,53,True,0,Spurs,Everton,DEF,Sidibé
Domingos Quina,0,0,0,0,0.0,375,109,0,0,0.0,0.0,2019-11-02T17:30:00Z,0,0,0,0,0,11,0,7691,2,1,0.0,0,-311,392,703,44,True,0,Chelsea,Watford,MID,Quina
Dominic Calvert-Lewin,0,0,-3,0,0.3,147,106,0,0,0.5,0.0,2019-11-03T16:30:00Z,7,0,0,0,0,11,0,77136,1,1,7.0,1,3579,8777,5198,58,True,0,Spurs,Everton,FWD,Calvert-Lewin
Dominic Solanke,0,0,0,0,0.0,69,103,0,0,0.0,0.0,2019-11-02T12:30:00Z,0,0,0,0,0,11,0,29178,0,1,0.0,0,-1357,821,2178,54,True,0,Man Utd,Bournemouth,FWD,Solanke
Douglas Luiz Soares de Paulo,0,0,8,1,3.3,470,102,0,0,1.2,8.4,2019-11-02T15:00:00Z,72,0,0,0,0,11,0,269520,2,1,0.0,3,-2654,17872,20526,45,True,0,Liverpool,Aston Villa,MID,Douglas Luiz
Dwight Gayle,0,0,0,0,0.0,554,110,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,2163,3,2,0.0,0,505,825,320,50,False,0,West Ham,Newcastle,FWD,Gayle
Dwight McNeil,0,0,-3,0,1.3,97,108,3,0,0.1,0.0,2019-11-02T15:00:00Z,58,0,0,0,0,11,0,40140,0,3,0.0,1,9423,11990,2567,60,False,0,Sheffield Utd,Burnley,MID,McNeil
Ederson Santana de Moraes,0,0,6,0,0.0,212,107,1,0,0.6,6.2,2019-11-02T15:00:00Z,90,0,0,0,0,11,2,1552931,1,2,0.0,1,28443,50729,22286,61,True,1,Southampton,Man City,GK,Ederson
Edward Nketiah,0,0,0,0,0.0,13,101,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,47847,1,1,0.0,0,-1622,1204,2826,43,True,0,Wolves,Arsenal,FWD,Nketiah
Eldin Jakupovic,0,0,0,0,0.0,169,105,0,0,0.0,0.0,2019-11-03T14:00:00Z,0,0,0,0,0,11,0,7096,2,0,0.0,0,-178,62,240,44,False,0,Crystal Palace,Leicester,GK,Jakupovic
Emerson Palmieri dos Santos,0,0,18,0,26.4,107,109,1,0,4.1,14.6,2019-11-02T17:30:00Z,90,0,0,0,0,11,0,55545,2,1,0.0,2,-1104,1181,2285,55,False,0,Watford,Chelsea,DEF,Emerson
Emiliano Buendía,0,0,16,0,44.8,283,104,2,0,6.9,15.4,2019-11-02T15:00:00Z,90,0,0,0,0,11,0,88954,0,2,9.0,2,-16363,1484,17847,60,False,0,Brighton,Norwich,MID,Buendía
Emiliano Martínez,0,0,0,0,0.0,427,101,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,18631,1,1,0.0,0,-298,156,454,44,True,0,Wolves,Arsenal,GK,Martínez
Emil Krafth,0,0,0,0,0.0,519,110,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,5482,3,2,0.0,0,-217,52,269,45,False,0,West Ham,Newcastle,DEF,Krafth
Enda Stevens,0,0,27,1,26.2,291,108,0,0,6.3,16.8,2019-11-02T15:00:00Z,90,0,0,0,0,11,0,139610,0,3,20.0,6,65050,69813,4763,50,True,0,Burnley,Sheffield Utd,DEF,Stevens
Eric Bailly,0,0,0,0,0.0,228,103,0,0,0.0,0.0,2019-11-02T12:30:00Z,0,0,0,0,0,11,0,2224,0,1,0.0,0,-17,14,31,49,False,0,Bournemouth,Man Utd,DEF,Bailly
Eric Dier,0,0,0,0,0.0,350,106,0,0,0.0,0.0,2019-11-03T16:30:00Z,0,0,0,0,0,11,0,12365,1,1,0.0,0,-214,272,486,49,False,0,Everton,Spurs,MID,Dier
Eric Garcia,0,0,0,0,0.0,544,107,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,1129,1,2,0.0,0,6,117,111,45,True,0,Southampton,Man City,DEF,Garcia
Erik Lamela,0,0,0,0,0.0,346,106,0,0,0.0,0.0,2019-11-03T16:30:00Z,0,0,0,0,0,11,0,154290,1,1,0.0,0,-66691,1354,68045,59,False,0,Everton,Spurs,MID,Lamela
Erik Pieters,0,0,4,0,10.9,447,108,3,0,1.5,4.4,2019-11-02T15:00:00Z,45,0,0,0,0,11,0,794330,0,3,0.0,0,-28341,14067,42408,48,False,0,Sheffield Utd,Burnley,DEF,Pieters
Ethan Ampadu,0,0,0,0,0.0,121,109,0,0,0.0,0.0,2019-11-02T17:30:00Z,0,0,0,0,0,11,0,1286,2,1,0.0,0,-45,21,66,44,False,0,Watford,Chelsea,MID,Ampadu
Etienne Capoue,0,0,0,0,0.0,373,109,0,0,0.0,0.0,2019-11-02T17:30:00Z,0,0,0,0,0,11,0,21906,2,1,0.0,0,-1897,37,1934,48,True,0,Chelsea,Watford,MID,Capoue
Ezequiel Schelotto,0,0,1,0,0.3,546,104,0,0,0.2,0.0,2019-11-02T15:00:00Z,4,0,0,0,0,11,0,13743,0,2,4.0,1,7548,8956,1408,40,True,0,Norwich,Brighton,DEF,Schelotto
Ezri Konsa Ngoyo,0,0,0,0,0.0,452,102,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,4476,2,1,0.0,0,-59,65,124,43,True,0,Liverpool,Aston Villa,DEF,Konsa
Fabian Delph,0,0,14,0,2.7,205,106,1,0,1.3,9.8,2019-11-03T16:30:00Z,90,0,0,0,0,11,0,15875,1,1,0.0,2,-446,441,887,54,True,0,Spurs,Everton,DEF,Delph
Fabian Schär,0,0,0,0,0.0,252,110,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,137278,3,2,0.0,0,-23111,269,23380,50,False,0,West Ham,Newcastle,DEF,Schär
Fabio Henrique Tavares,0,0,0,0,0.0,197,102,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,102311,2,1,0.0,0,581,6203,5622,55,False,0,Aston Villa,Liverpool,MID,Fabinho
Fabián Balbuena,0,0,20,0,2.0,382,110,3,1,13.1,48.2,2019-11-02T15:00:00Z,90,0,0,0,0,11,0,17923,3,2,81.0,7,-179,399,578,43,True,0,Newcastle,West Ham,DEF,Balbuena
Federico Fernández,0,0,29,0,0.3,254,110,2,1,8.2,62.2,2019-11-02T15:00:00Z,90,0,0,0,0,11,0,10734,3,2,19.0,6,593,827,234,44,False,1,West Ham,Newcastle,DEF,Fernández
Felipe Anderson Pereira Gomes,0,0,22,0,53.8,390,110,3,0,11.1,25.4,2019-11-02T15:00:00Z,90,0,0,0,0,11,0,280189,3,2,32.0,2,-19905,3355,23260,69,True,0,Newcastle,West Ham,MID,Felipe Anderson
Fernando Luiz Rosa,0,0,11,0,13.0,221,107,1,0,3.5,15.6,2019-11-02T15:00:00Z,90,0,0,0,0,11,0,46163,1,2,6.0,2,-1564,1341,2905,52,True,0,Southampton,Man City,MID,Fernandinho
Fikayo Tomori,0,0,18,0,10.7,529,109,1,0,4.0,28.8,2019-11-02T17:30:00Z,90,0,0,0,0,11,0,522309,2,1,0.0,2,43001,58648,15647,48,False,0,Watford,Chelsea,DEF,Tomori
Florian Lejeune,0,0,0,0,0.0,257,110,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,210,3,2,0.0,0,16,29,13,44,False,0,West Ham,Newcastle,DEF,Lejeune
Florin Andone,0,0,0,0,0.0,46,104,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,33006,0,2,0.0,0,-1562,55,1617,48,True,0,Norwich,Brighton,FWD,Andone
Francisco Femenía Far,0,0,7,0,14.8,357,109,0,0,2.3,7.8,2019-11-02T17:30:00Z,15,0,0,0,0,11,0,24237,2,1,0.0,1,-1482,553,2035,42,True,0,Chelsea,Watford,DEF,Kiko Femenía
Fraser Forster,0,0,0,0,0.0,317,107,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,28896,1,2,0.0,0,-1008,32,1040,44,False,0,Man City,Southampton,GK,Forster
Frederick Woodman,0,0,0,0,0.0,264,110,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,62507,3,2,0.0,0,-306,838,1144,40,False,0,West Ham,Newcastle,GK,Woodman
Frederico Rodrigues de Paula Santos,0,0,16,0,38.5,244,103,1,0,8.9,26.6,2019-11-02T12:30:00Z,90,0,0,0,0,11,0,9981,0,1,24.0,1,384,789,405,53,False,1,Bournemouth,Man Utd,MID,Fred
Frédéric Guilbert,0,0,21,1,0.5,458,102,0,0,1.0,9.8,2019-11-02T15:00:00Z,68,0,0,0,0,11,0,54253,2,1,0.0,6,-1613,1238,2851,44,True,0,Liverpool,Aston Villa,DEF,Guilbert
Gabriel Fernando de Jesus,0,0,1,0,12.8,211,107,0,0,4.6,6.4,2019-11-02T15:00:00Z,45,0,0,0,0,11,0,127434,1,2,27.0,1,11204,17840,6636,95,True,0,Southampton,Man City,FWD,Jesus
Gabriel Teodoro Martinelli Silva,0,0,2,0,0.3,504,101,1,0,0.6,1.4,2019-11-02T15:00:00Z,30,0,0,0,0,11,0,105071,1,1,4.0,1,5629,11415,5786,45,True,0,Wolves,Arsenal,FWD,Martinelli
Gary Cahill,0,0,12,0,0.5,503,105,2,0,2.0,15.0,2019-11-03T14:00:00Z,90,0,0,0,0,11,0,124874,2,0,4.0,1,-665,4056,4721,45,True,0,Leicester,Crystal Palace,DEF,Cahill
Gaëtan Bong,0,0,0,0,0.0,41,104,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,8436,0,2,0.0,0,-120,148,268,43,True,0,Norwich,Brighton,DEF,Bong
Georges-Kévin Nkoudou,0,0,0,0,0.0,527,106,0,0,0.0,0.0,2019-11-03T16:30:00Z,0,0,0,0,0,11,0,886,1,1,0.0,0,-14,14,28,50,False,0,Everton,Spurs,MID,Nkoudou
George Baldock,0,0,25,1,10.4,294,108,0,0,2.9,14.8,2019-11-02T15:00:00Z,90,0,0,0,0,11,0,69646,0,3,4.0,6,6513,9410,2897,45,True,0,Burnley,Sheffield Utd,DEF,Baldock
Georginio Wijnaldum,0,0,15,0,14.2,199,102,1,0,3.9,11.6,2019-11-02T15:00:00Z,64,0,0,0,0,11,0,189922,2,1,13.0,2,4255,18065,13810,54,False,0,Aston Villa,Liverpool,MID,Wijnaldum
Gerard Deulofeu,0,1,31,0,26.5,363,109,2,1,10.5,43.6,2019-11-02T17:30:00Z,90,0,0,0,0,11,0,123496,2,1,35.0,7,-5726,3559,9285,61,True,0,Chelsea,Watford,FWD,Deulofeu
Giovani Lo Celso,0,0,2,0,0.3,523,106,1,0,0.4,3.2,2019-11-03T16:30:00Z,17,0,0,0,0,11,0,15873,1,1,0.0,1,20,240,220,73,False,0,Everton,Spurs,MID,Lo Celso
Glenn Murray,0,0,0,0,0.0,44,104,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,65424,0,2,0.0,0,-2175,1524,3699,56,True,0,Norwich,Brighton,FWD,Murray
Grady Diangana,0,0,0,0,0.0,398,110,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,5410,3,2,0.0,0,-290,121,411,44,True,0,Newcastle,West Ham,MID,Diangana
Granit Xhaka,0,0,0,0,0.0,18,101,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,53060,1,1,0.0,0,-2012,1477,3489,53,True,0,Wolves,Arsenal,MID,Xhaka
Grant Hanley,0,0,0,0,0.0,277,104,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,192621,0,2,0.0,0,-13243,672,13915,40,False,0,Brighton,Norwich,DEF,Hanley
Gylfi Sigurdsson,0,0,4,0,1.2,151,106,0,0,0.4,1.0,2019-11-03T16:30:00Z,6,0,0,0,0,11,0,231835,1,1,2.0,1,-15937,2388,18325,75,True,0,Spurs,Everton,MID,Sigurdsson
Hamza Choudhury,0,0,0,0,0.0,180,105,0,0,0.0,0.0,2019-11-03T14:00:00Z,0,0,0,0,0,11,0,64155,2,0,0.0,0,-6678,876,7554,45,False,0,Crystal Palace,Leicester,MID,Choudhury
Harry Kane,0,0,0,0,0.0,338,106,0,0,0.0,0.0,2019-11-03T16:30:00Z,0,0,0,0,0,11,0,1156773,1,1,0.0,0,3228,59610,56382,108,False,0,Everton,Spurs,FWD,Kane
Harry Lewis,0,0,0,0,0.0,548,107,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,5011,1,2,0.0,0,349,600,251,40,False,0,Man City,Southampton,GK,Lewis
Harry Maguire,0,0,13,0,11.8,160,103,1,0,2.7,10.8,2019-11-02T12:30:00Z,90,0,0,0,0,11,0,922771,0,1,4.0,2,-50717,13830,64547,54,False,0,Bournemouth,Man Utd,DEF,Maguire
Harry Wilson,0,0,4,1,3.3,505,103,0,0,7.8,9.2,2019-11-02T12:30:00Z,85,0,0,0,0,11,0,192079,0,1,65.0,3,-46794,3120,49914,60,True,0,Man Utd,Bournemouth,MID,Harry Wilson
Harry Winks,0,0,0,0,0.0,347,106,0,0,0.0,0.0,2019-11-03T16:30:00Z,0,0,0,0,0,11,0,21051,1,1,0.0,0,-615,497,1112,53,False,0,Everton,Spurs,MID,Winks
Harvey Barnes,0,0,1,1,1.3,172,105,0,0,0.9,1.0,2019-11-03T14:00:00Z,84,0,0,0,0,11,0,63094,2,0,7.0,3,28010,31719,3709,59,False,0,Crystal Palace,Leicester,MID,Barnes
Harvey Elliott,0,0,0,0,0.0,550,102,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,275,2,1,0.0,0,52,96,44,45,False,0,Aston Villa,Liverpool,MID,Elliott
Henrikh Mkhitaryan,0,0,0,0,0.0,16,101,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,59996,1,1,0.0,0,-882,18,900,68,True,0,Wolves,Arsenal,MID,Mkhitaryan
Henri Lansbury,0,0,0,0,0.0,35,102,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,43768,2,1,0.0,0,-2074,452,2526,44,True,0,Liverpool,Aston Villa,MID,Lansbury
Heung-Min Son,1,0,4,0,12.8,342,106,1,0,3.7,12.6,2019-11-03T16:30:00Z,78,0,0,0,1,11,0,539137,1,1,12.0,2,-64589,27738,92327,96,False,0,Everton,Spurs,MID,Son
Heurelho da Silva Gomes,0,0,0,0,0.0,513,109,0,0,0.0,0.0,2019-11-02T17:30:00Z,0,0,0,0,0,11,0,14467,2,1,0.0,0,-195,182,377,45,True,0,Chelsea,Watford,GK,Gomes
Hugo Lloris,0,0,0,0,0.0,340,106,0,0,0.0,0.0,2019-11-03T16:30:00Z,0,0,0,0,0,11,0,306060,1,1,0.0,0,-32690,93,32783,54,False,0,Everton,Spurs,GK,Lloris
Héctor Bellerín,0,0,0,0,0.0,2,101,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,25403,1,1,0.0,0,118,3267,3149,54,True,0,Wolves,Arsenal,DEF,Bellerín
Hélder Costa,0,0,0,0,0.0,418,101,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,1185,1,1,0.0,0,-14,26,40,49,False,0,Arsenal,Wolves,MID,Costa
Ibrahim Amadou,0,0,0,0,0.0,507,104,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,8006,0,2,0.0,0,-719,282,1001,45,False,0,Brighton,Norwich,MID,Amadou
Idrissa Gueye,0,0,0,0,0.0,156,106,0,0,0.0,0.0,2019-11-03T16:30:00Z,0,0,0,0,0,11,0,1330,1,1,0.0,0,-18,12,30,50,True,0,Spurs,Everton,MID,Gueye
Ilkay Gündogan,0,0,17,0,42.4,222,107,1,0,11.8,16.2,2019-11-02T15:00:00Z,90,0,0,0,0,11,0,111007,1,2,59.0,1,13460,17136,3676,52,True,1,Southampton,Man City,MID,Gündogan
Isaac Hayden,1,0,27,0,12.3,271,110,2,0,2.9,17.0,2019-11-02T15:00:00Z,90,0,0,0,0,11,0,281396,3,2,0.0,5,-12679,3735,16414,44,False,0,West Ham,Newcastle,MID,Hayden
Isaac Success Ajayi,0,0,0,0,0.0,365,109,0,0,0.0,0.0,2019-11-02T17:30:00Z,0,0,0,0,0,11,0,27197,2,1,0.0,0,-646,281,927,48,True,0,Chelsea,Watford,FWD,Success
Ismaïla Sarr,0,0,0,0,0.0,525,109,0,0,0.0,0.0,2019-11-02T17:30:00Z,0,0,0,0,0,11,0,7648,2,1,0.0,0,-818,36,854,62,True,0,Chelsea,Watford,MID,Sarr
Issa Diop,0,0,10,0,1.9,381,110,3,0,1.8,11.8,2019-11-02T15:00:00Z,90,0,0,0,0,11,0,327066,3,2,4.0,0,-13894,5591,19485,45,True,1,Newcastle,West Ham,DEF,Diop
Ivan Cavaleiro,0,0,0,0,0.0,419,101,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,647,1,1,0.0,0,-3,33,36,49,False,0,Arsenal,Wolves,MID,Cavaleiro
Jack Colback,0,0,0,0,0.0,482,110,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,12618,3,2,0.0,0,-819,59,878,44,False,0,West Ham,Newcastle,MID,Colback
Jack Cork,0,0,9,0,4.1,102,108,3,0,1.3,9.0,2019-11-02T15:00:00Z,90,0,0,0,0,11,0,13487,0,3,0.0,2,-361,201,562,50,False,0,Sheffield Utd,Burnley,MID,Cork
Jack Grealish,0,0,0,0,0.0,29,102,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,308793,2,1,0.0,0,-31467,16336,47803,59,True,0,Liverpool,Aston Villa,MID,Grealish
Jack O'Connell,0,0,25,1,10.9,293,108,0,0,2.9,16.0,2019-11-02T15:00:00Z,90,0,0,0,0,11,0,111297,0,3,2.0,6,43165,48940,5775,45,True,0,Burnley,Sheffield Utd,DEF,O'Connell
Jack Simpson,0,0,0,0,0.0,66,103,0,0,0.0,0.0,2019-11-02T12:30:00Z,0,0,0,0,0,11,0,453918,0,1,0.0,0,-7745,7143,14888,40,True,0,Man Utd,Bournemouth,DEF,Simpson
Jack Stacey,0,0,0,0,0.0,446,103,0,0,0.0,0.0,2019-11-02T12:30:00Z,0,0,0,0,0,11,0,6785,0,1,0.0,0,-268,61,329,43,True,0,Man Utd,Bournemouth,DEF,Stacey
Jack Stephens,0,0,14,0,0.3,308,107,2,0,4.4,41.6,2019-11-02T15:00:00Z,90,0,0,0,0,11,0,6678,1,2,2.0,1,-230,87,317,43,False,0,Man City,Southampton,DEF,Stephens
Jack Wilshere,0,0,0,0,0.0,394,110,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,19345,3,2,0.0,0,-1615,133,1748,47,True,0,Newcastle,West Ham,MID,Wilshere
