name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,team,position,web_name
Harvey White,0,0,0,0,0.0,634,333,0,0,0.0,0.0,2020-07-09T17:00:00Z,0,0,0,0,0,34,0,163,0,0,0,0,7,23,16,45,False,0,Bournemouth,Spurs,MID,White
Henrikh Mkhitaryan,0,0,0,0,0.0,16,331,0,0,0.0,0.0,2020-07-07T19:15:00Z,0,0,0,0,0,34,0,55401,1,1,0,0,-43,10,53,67,True,0,Leicester,Arsenal,MID,Mkhitaryan
Henri Lansbury,0,0,0,0,0.0,35,332,0,0,0.0,0.0,2020-07-09T19:15:00Z,0,0,0,0,0,34,0,26006,3,0,0,0,-181,29,210,44,True,0,Man Utd,Aston Villa,MID,Lansbury
Heung-Min Son,0,0,5,0,10.2,342,333,0,0,3.6,3.4,2020-07-09T17:00:00Z,45,0,0,0,0,34,0,607775,0,0,22,1,-16414,27861,44275,98,False,0,Bournemouth,Spurs,MID,Son
Heurelho da Silva Gomes,0,0,0,0,0.0,513,339,0,0,0.0,0.0,2020-07-07T17:00:00Z,0,0,0,0,0,34,0,15597,1,2,0,0,-35,93,128,43,True,0,Norwich,Watford,GK,Gomes
Hugo Lloris,0,0,23,1,0.0,340,333,0,0,1.5,14.6,2020-07-09T17:00:00Z,90,0,0,0,0,34,2,296648,0,0,0,6,4868,7490,2622,53,False,0,Bournemouth,Spurs,GK,Lloris
Héctor Bellerín,0,0,7,0,11.9,2,331,1,0,3.9,8.0,2020-07-07T19:15:00Z,90,0,0,0,0,34,0,80824,1,1,19,2,-4993,1432,6425,53,True,0,Leicester,Arsenal,DEF,Bellerín
Hélder Costa,0,0,0,0,0.0,418,338,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,0,0,0,0,34,0,1352,0,1,0,0,-26,7,33,48,False,0,Sheffield Utd,Wolves,MID,Costa
Ibrahim Amadou,0,0,0,0,0.0,507,339,0,0,0.0,0.0,2020-07-07T17:00:00Z,0,0,0,0,0,34,0,5570,1,2,0,0,-72,16,88,45,False,0,Watford,Norwich,MID,Amadou
Idrissa Gueye,0,0,0,0,0.0,156,336,0,0,0.0,0.0,2020-07-09T17:00:00Z,0,0,0,0,0,34,0,1287,1,1,0,0,-6,0,6,50,True,0,Southampton,Everton,MID,Gueye
Ignacio Pussetto,0,0,0,0,0.0,604,339,0,0,0.0,0.0,2020-07-07T17:00:00Z,0,0,0,0,0,34,0,393,1,2,0,0,5,37,32,46,True,0,Norwich,Watford,MID,Pussetto
Ilkay Gündogan,0,0,9,0,3.2,222,337,0,0,1.8,7.0,2020-07-08T17:00:00Z,45,0,0,0,0,34,0,94538,0,5,8,1,-1408,1030,2438,52,True,0,Newcastle,Man City,MID,Gündogan
Indiana Vassilev,0,0,3,0,0.0,600,332,0,0,0.0,0.0,2020-07-09T19:15:00Z,6,0,0,0,0,34,0,876,3,0,0,1,10,78,68,45,True,0,Man Utd,Aston Villa,MID,Vassilev
Isaac Hayden,0,0,0,0,0.0,271,337,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,0,0,0,0,34,0,287958,0,5,0,0,-17678,786,18464,44,False,0,Man City,Newcastle,MID,Hayden
Isaac Success Ajayi,0,0,0,0,0.0,365,339,0,0,0.0,0.0,2020-07-07T17:00:00Z,0,0,0,0,0,34,0,25151,1,2,0,0,-212,12,224,47,True,0,Norwich,Watford,FWD,Success
Ismaïla Sarr,1,0,12,0,16.6,525,339,1,0,2.8,7.2,2020-07-07T17:00:00Z,90,0,0,0,0,34,0,131081,1,2,4,5,2216,15253,13037,61,True,0,Norwich,Watford,MID,Sarr
Issa Diop,0,0,10,0,0.3,381,340,1,0,1.9,16.6,2020-07-08T17:00:00Z,90,0,0,0,0,34,0,155610,1,0,2,2,3546,4919,1373,43,True,0,Burnley,West Ham,DEF,Diop
Ivan Cavaleiro,0,0,0,0,0.0,419,338,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,0,0,0,0,34,0,690,0,1,0,0,0,8,8,49,False,0,Sheffield Utd,Wolves,MID,Cavaleiro
Jack Colback,0,0,0,0,0.0,482,337,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,0,0,0,0,34,0,8149,0,5,0,0,-72,31,103,43,False,0,Man City,Newcastle,MID,Colback
Jack Cork,0,0,0,0,0.0,102,340,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,0,0,0,0,34,0,12225,1,0,0,0,-383,9,392,49,False,0,West Ham,Burnley,MID,Cork
Jack Grealish,0,0,7,0,4.3,29,332,3,0,1.4,1.8,2020-07-09T19:15:00Z,90,0,0,0,0,34,0,1217546,3,0,8,2,-110610,10422,121032,60,True,0,Man Utd,Aston Villa,MID,Grealish
Jack O'Connell,0,0,21,1,25.7,293,338,0,0,4.3,15.0,2020-07-08T17:00:00Z,90,0,0,0,0,34,0,157708,0,1,2,5,-3058,1488,4546,45,True,1,Wolves,Sheffield Utd,DEF,O'Connell
Jack Robinson,0,0,0,0,0.0,611,338,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,0,0,0,0,34,0,88300,0,1,0,0,7448,11031,3583,40,True,0,Wolves,Sheffield Utd,DEF,Jack Robinson
Jack Rodwell,0,0,0,0,0.0,591,338,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,0,0,0,0,34,0,1093,0,1,0,0,-7,54,61,45,True,0,Wolves,Sheffield Utd,MID,Rodwell
Jack Simpson,0,0,0,0,0.0,66,333,0,0,0.0,0.0,2020-07-09T17:00:00Z,0,0,0,0,0,34,0,628009,0,0,0,0,-9917,6973,16890,39,True,0,Spurs,Bournemouth,DEF,Simpson
Jack Stacey,0,0,4,0,0.2,446,333,0,0,0.3,2.8,2020-07-09T17:00:00Z,27,0,0,0,0,34,0,6495,0,0,0,1,-39,67,106,43,True,0,Spurs,Bournemouth,DEF,Stacey
Jack Stephens,0,0,10,0,0.7,308,336,1,0,1.5,14.0,2020-07-09T17:00:00Z,90,0,0,0,0,34,0,150849,1,1,0,1,823,4034,3211,44,False,1,Everton,Southampton,DEF,Stephens
Jack Wilshere,0,0,0,0,0.0,394,340,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,0,0,0,0,34,0,14796,1,0,0,0,37,185,148,46,True,0,Burnley,West Ham,MID,Wilshere
Jack Young,0,0,0,0,0.0,656,337,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,0,0,0,0,34,0,0,0,5,0,0,0,0,0,45,False,0,Man City,Newcastle,MID,Young
Jacob Murphy,0,0,0,0,0.0,483,337,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,0,0,0,0,34,0,583,0,5,0,0,-3,2,5,47,False,0,Man City,Newcastle,MID,Murphy
Jairo Riedewald,0,0,0,0,0.0,539,335,0,0,0.0,0.0,2020-07-07T17:00:00Z,0,0,0,0,0,34,0,1805,3,2,0,0,11,60,49,45,True,0,Chelsea,Crystal Palace,MID,Riedewald
Jake Eastwood,0,0,0,0,0.0,299,338,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,0,0,0,0,34,0,8679,0,1,0,0,-26,18,44,43,True,0,Wolves,Sheffield Utd,GK,Eastwood
Jake Vokins,0,0,0,0,0.0,645,336,0,0,0.0,0.0,2020-07-09T17:00:00Z,0,0,0,0,0,34,0,932,1,1,0,0,244,333,89,40,False,0,Everton,Southampton,DEF,Vokins
Jamaal Lascelles,0,0,0,0,0.0,258,337,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,0,0,0,0,34,0,437009,0,5,0,0,-19139,6078,25217,43,False,0,Man City,Newcastle,DEF,Lascelles
Jamal Lewis,0,0,6,0,27.5,276,339,2,0,4.7,19.6,2020-07-07T17:00:00Z,90,0,0,0,0,34,0,20651,1,2,0,0,9,555,546,44,False,1,Watford,Norwich,DEF,Lewis
James Chester,0,0,0,0,0.0,23,332,0,0,0.0,0.0,2020-07-09T19:15:00Z,0,0,0,0,0,34,0,3635,3,0,0,0,-16,30,46,42,True,0,Man Utd,Aston Villa,DEF,Chester
James Daly,0,0,0,0,0.0,581,335,0,0,0.0,0.0,2020-07-07T17:00:00Z,0,0,0,0,0,34,0,742,3,2,0,0,-3,13,16,45,True,0,Chelsea,Crystal Palace,FWD,Daly
James Garner,0,0,0,0,0.0,250,332,0,0,0.0,0.0,2020-07-09T19:15:00Z,0,0,0,0,0,34,0,16184,3,0,0,0,-189,45,234,43,False,0,Aston Villa,Man Utd,MID,Garner
James Justin,0,0,17,0,21.7,433,331,1,0,5.5,25.0,2020-07-07T19:15:00Z,90,0,0,0,0,34,0,40237,1,1,8,2,2370,4380,2010,47,False,0,Arsenal,Leicester,DEF,Justin
James Maddison,0,0,0,0,0.0,171,331,0,0,0.0,0.0,2020-07-07T19:15:00Z,0,0,0,0,0,34,0,1049864,1,1,0,0,-90272,340,90612,74,False,0,Arsenal,Leicester,MID,Maddison
James McArthur,0,0,10,0,3.3,138,335,3,0,2.3,7.6,2020-07-07T17:00:00Z,79,0,0,0,0,34,0,44067,3,2,12,2,-424,415,839,52,True,0,Chelsea,Crystal Palace,MID,McArthur
James McCarthy,0,0,3,0,0.7,157,335,0,0,0.8,6.8,2020-07-07T17:00:00Z,10,0,0,0,0,34,0,59548,3,2,0,1,-1665,843,2508,43,True,0,Chelsea,Crystal Palace,MID,McCarthy
James Milner,0,0,0,0,4.1,200,334,0,0,0.3,0.0,2020-07-08T19:15:00Z,10,0,0,0,0,34,0,34996,3,1,0,1,-131,17,148,53,False,0,Brighton,Liverpool,MID,Milner
James Tarkowski,0,0,24,1,0.3,84,340,0,0,3.7,36.2,2020-07-08T17:00:00Z,90,0,0,0,0,34,0,297489,1,0,0,5,28116,31900,3784,52,False,1,West Ham,Burnley,DEF,Tarkowski
James Tomkins,0,0,0,0,0.0,124,335,0,0,0.0,0.0,2020-07-07T17:00:00Z,0,0,0,0,0,34,0,18941,3,2,0,0,-490,10,500,50,True,0,Chelsea,Crystal Palace,DEF,Tomkins
James Ward-Prowse,0,0,1,0,33.3,321,336,1,0,9.3,19.0,2020-07-09T17:00:00Z,90,0,1,0,0,34,0,114368,1,1,41,0,3009,7079,4070,57,False,0,Everton,Southampton,MID,Ward-Prowse
Jamie Vardy,0,3,30,0,29.2,166,331,1,1,10.1,44.2,2020-07-07T19:15:00Z,90,0,0,0,0,34,0,2026188,1,1,28,9,33250,74105,40855,97,False,0,Arsenal,Leicester,FWD,Vardy
Jannik Vestergaard,0,0,0,0,0.0,304,336,0,0,0.0,0.0,2020-07-09T17:00:00Z,0,0,0,0,0,34,0,144013,1,1,0,0,-2542,16,2558,45,False,0,Everton,Southampton,DEF,Vestergaard
Jan Bednarek,0,0,13,0,0.2,307,336,1,0,2.2,18.0,2020-07-09T17:00:00Z,90,0,0,0,0,34,0,62892,1,1,4,1,4396,5372,976,44,False,1,Everton,Southampton,DEF,Bednarek
Jan Vertonghen,0,1,30,1,0.7,330,333,0,0,2.2,21.4,2020-07-09T17:00:00Z,90,0,0,0,0,34,0,115022,0,0,0,7,-500,349,849,52,False,0,Bournemouth,Spurs,DEF,Vertonghen
Japhet Tanganga,0,0,0,0,0.0,583,333,0,0,0.0,0.0,2020-07-09T17:00:00Z,0,0,0,0,0,34,0,72992,0,0,0,0,-5397,101,5498,40,False,0,Bournemouth,Spurs,DEF,Tanganga
Jarrad Branthwaite,0,0,0,0,0.0,637,336,0,0,0.0,0.0,2020-07-09T17:00:00Z,0,0,0,0,0,34,0,1377,1,1,0,0,274,357,83,40,True,0,Southampton,Everton,DEF,Branthwaite
Jarrod Bowen,0,0,9,0,34.6,626,340,1,0,12.3,12.4,2020-07-08T17:00:00Z,90,0,0,0,0,34,0,18312,1,0,76,2,4804,5586,782,64,True,0,Burnley,West Ham,MID,Bowen
Javier Hernández Balcázar,0,0,0,0,0.0,386,340,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,0,0,0,0,34,0,25526,1,0,0,0,-18,7,25,60,True,0,Burnley,West Ham,FWD,Chicharito
Javier Manquillo,0,0,4,0,10.8,256,337,1,0,1.3,2.0,2020-07-08T17:00:00Z,24,0,0,0,0,34,0,16265,0,5,0,1,1556,2212,656,43,False,0,Man City,Newcastle,DEF,Manquillo
Jay Rodriguez,0,3,37,1,14.3,451,340,0,1,8.3,47.4,2020-07-08T17:00:00Z,90,0,0,0,0,34,0,23946,1,0,21,9,1088,2187,1099,57,False,0,West Ham,Burnley,FWD,Rodriguez
Jean-Philippe Gbamin,0,0,0,0,0.0,497,336,0,0,0.0,0.0,2020-07-09T17:00:00Z,0,0,0,0,0,34,0,2070,1,1,0,0,-2,2,4,48,True,0,Southampton,Everton,MID,Gbamin
Jed Steer,0,0,0,0,0.0,429,332,0,0,0.0,0.0,2020-07-09T19:15:00Z,0,0,0,0,0,34,0,6457,3,0,0,0,-10,13,23,43,True,0,Man Utd,Aston Villa,GK,Steer
Jefferson Lerma,0,0,10,1,11.3,82,333,0,0,3.5,12.6,2020-07-09T17:00:00Z,90,0,0,0,0,34,0,10054,0,0,11,2,-144,88,232,48,True,1,Spurs,Bournemouth,MID,Lerma
Jeffrey Schlupp,0,0,0,0,0.0,137,335,0,0,0.0,0.0,2020-07-07T17:00:00Z,0,0,0,0,0,34,0,5687,3,2,0,0,-50,15,65,54,True,0,Chelsea,Crystal Palace,MID,Schlupp
Jeff Hendrick,0,0,0,0,0.0,100,340,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,0,0,0,0,34,0,7722,1,0,0,0,-244,3,247,54,False,0,West Ham,Burnley,MID,Hendrick
Jeremy Ngakia,0,0,0,0,0.0,593,340,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,0,0,0,0,34,0,15250,1,0,0,0,-1879,16,1895,40,True,0,Burnley,West Ham,DEF,Ngakia
Jesse Lingard,0,0,0,0,0.0,241,332,0,0,0.0,0.0,2020-07-09T19:15:00Z,0,0,0,0,0,34,0,55524,3,0,0,0,-135,210,345,63,False,0,Aston Villa,Man Utd,MID,Lingard
Jesús Vallejo Lázaro,0,0,0,0,0.0,473,338,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,0,0,0,0,34,0,15697,0,1,0,0,-47,3,50,46,False,0,Sheffield Utd,Wolves,DEF,Vallejo
Jetro Willems,0,0,0,0,0.0,498,337,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,0,0,0,0,34,0,47593,0,5,0,0,-632,12,644,43,False,0,Man City,Newcastle,DEF,Willems
Jimmy Dunne,0,0,0,0,0.0,638,340,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,0,0,0,0,34,0,1039,1,0,0,0,202,271,69,40,False,0,West Ham,Burnley,DEF,Dunne
Joelinton Cássio Apolinário de Lira,0,0,5,0,1.7,466,337,4,0,3.3,11.4,2020-07-08T17:00:00Z,65,0,0,0,0,34,0,74182,0,5,20,2,-6794,784,7578,55,False,0,Man City,Newcastle,FWD,Joelinton
Joel Matip,0,0,0,0,0.0,185,334,0,0,0.0,0.0,2020-07-08T19:15:00Z,0,0,0,0,0,34,0,83104,3,1,0,0,-357,12,369,52,False,0,Brighton,Liverpool,DEF,Matip
Joel Ward,0,0,6,0,2.8,126,335,3,0,2.8,19.0,2020-07-07T17:00:00Z,90,0,0,0,0,34,0,114247,3,2,6,1,343,3618,3275,43,True,0,Chelsea,Crystal Palace,DEF,Ward
Joe Hart,0,0,0,0,0.0,95,340,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,0,0,0,0,34,0,78152,1,0,0,0,-846,12,858,42,False,0,West Ham,Burnley,GK,Hart
Johann Berg Gudmundsson,0,0,0,0,0.0,96,340,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,0,0,0,0,34,0,30148,1,0,0,0,3,37,34,59,False,0,West Ham,Burnley,MID,Gudmundsson
John Egan,0,3,37,1,0.7,295,338,0,1,6.1,43.6,2020-07-08T17:00:00Z,90,0,0,0,0,34,0,286443,0,1,17,15,35230,41761,6531,45,True,0,Wolves,Sheffield Utd,DEF,Egan
John Fleck,0,0,0,0,0.0,301,338,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,0,0,0,0,34,0,231987,0,1,0,0,-53076,106,53182,47,True,0,Wolves,Sheffield Utd,MID,Fleck
John Lundstram,0,0,0,0,0.0,297,338,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,0,0,0,0,34,0,2274633,0,1,0,0,-297357,621,297978,46,True,0,Wolves,Sheffield Utd,DEF,Lundstram
John McGinn,0,0,6,0,25.3,31,332,3,0,4.9,8.8,2020-07-09T19:15:00Z,58,0,0,0,0,34,0,211776,3,0,15,1,-7072,243,7315,53,True,0,Man Utd,Aston Villa,MID,McGinn
John Ruddy,0,0,0,0,0.0,412,338,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,0,0,0,0,34,0,28083,0,1,0,0,-47,73,120,42,False,0,Sheffield Utd,Wolves,GK,Ruddy
John Stones,0,0,25,1,1.9,207,337,0,0,2.1,18.8,2020-07-08T17:00:00Z,90,0,0,0,0,34,0,73164,0,5,0,6,-102,311,413,53,True,0,Newcastle,Man City,DEF,Stones
Jonas Lössl,0,0,0,0,0.0,479,336,0,0,0.0,0.0,2020-07-09T17:00:00Z,0,0,0,0,0,34,0,17282,1,1,0,0,-75,3,78,42,True,0,Southampton,Everton,GK,Lössl
Jonathan Castro Otto,0,0,16,0,2.9,402,338,1,0,1.6,9.0,2020-07-08T17:00:00Z,90,0,0,0,0,34,0,141965,0,1,4,2,23556,28369,4813,54,False,0,Sheffield Utd,Wolves,DEF,Jonny
Jonathan Kodjia,0,0,0,0,0.0,26,332,0,0,0.0,0.0,2020-07-09T19:15:00Z,0,0,0,0,0,34,0,5787,3,0,0,0,22,41,19,54,True,0,Man Utd,Aston Villa,FWD,Kodjia
Jonjo Shelvey,0,0,6,0,0.8,269,337,4,0,0.8,5.0,2020-07-08T17:00:00Z,65,0,0,0,0,34,0,63967,0,5,2,2,10196,12739,2543,49,False,0,Man City,Newcastle,MID,Shelvey
Jonny Evans,0,0,16,0,1.6,162,331,1,0,1.8,16.0,2020-07-07T19:15:00Z,90,0,0,0,0,34,0,458829,1,1,0,2,12200,19924,7724,53,False,0,Arsenal,Leicester,DEF,Evans
Jordan Ayew,0,0,4,0,7.6,468,335,3,0,3.5,1.8,2020-07-07T17:00:00Z,79,0,0,0,0,34,0,635776,3,2,26,2,-55438,12561,67999,52,True,0,Chelsea,Crystal Palace,FWD,Ayew
Jordan Henderson,0,2,32,0,2.3,198,334,1,1,8.0,43.6,2020-07-08T19:15:00Z,79,0,0,0,0,34,0,141634,3,1,34,9,-5130,5980,11110,53,False,0,Brighton,Liverpool,MID,Henderson
Jordan Pickford,0,0,14,0,0.0,148,336,1,0,2.4,24.0,2020-07-09T17:00:00Z,90,0,0,0,0,34,3,482380,1,1,0,3,1110,4488,3378,52,True,0,Southampton,Everton,GK,Pickford
Jordan Thomas,0,0,0,0,0.0,650,339,0,0,0.0,0.0,2020-07-07T17:00:00Z,0,0,0,0,0,34,0,570,1,2,0,0,198,250,52,40,False,0,Watford,Norwich,DEF,Thomas
Jordon Ibe,0,0,0,0,0.0,78,333,0,0,0.0,0.0,2020-07-09T17:00:00Z,0,0,0,0,0,34,0,10932,0,0,0,0,-132,36,168,46,True,0,Spurs,Bournemouth,MID,Ibe
Jorge Luiz Frello Filho,0,0,8,0,1.1,118,335,0,0,0.7,6.0,2020-07-07T17:00:00Z,10,0,0,0,0,34,0,212258,3,2,0,1,-2455,1810,4265,49,False,0,Crystal Palace,Chelsea,MID,Jorginho
Jose Luis Mato Sanmartín,0,0,0,0,0.0,261,337,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,0,0,0,0,34,0,1862,0,5,0,0,-5,8,13,50,False,0,Man City,Newcastle,FWD,Joselu
Joseph Anang,0,0,0,0,0.0,582,340,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,0,0,0,0,34,0,10614,1,0,0,0,-36,120,156,40,True,0,Burnley,West Ham,GK,Anang
Joseph Gomez,0,0,9,0,0.5,184,334,1,0,1.8,17.4,2020-07-08T19:15:00Z,90,0,0,0,0,34,0,316014,3,1,0,1,14104,19932,5828,53,False,1,Brighton,Liverpool,DEF,Gomez
Joseph Willock,0,0,2,0,0.3,490,331,1,0,0.2,0.0,2020-07-07T19:15:00Z,19,0,0,0,0,34,0,15370,1,1,2,1,-25,400,425,47,True,0,Leicester,Arsenal,MID,Willock
Joshua King,0,0,0,1,23.8,68,333,0,0,4.5,2.8,2020-07-09T17:00:00Z,90,0,0,0,0,34,0,251301,0,0,18,2,3220,4794,1574,61,True,0,Spurs,Bournemouth,FWD,King
Josh Benson,0,0,0,0,0.0,653,340,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,0,0,0,0,34,0,19,1,0,0,0,12,16,4,45,False,0,West Ham,Burnley,MID,Benson
Josh Brownhill,0,0,17,1,3.3,620,340,0,0,2.4,16.8,2020-07-08T17:00:00Z,90,0,0,0,0,34,0,688,1,0,4,3,59,101,42,48,False,0,West Ham,Burnley,MID,Brownhill
Josh Martin,0,0,3,0,0.4,632,339,0,0,0.3,2.4,2020-07-07T17:00:00Z,7,0,0,0,0,34,0,144,1,2,0,1,7,36,29,45,False,0,Watford,Norwich,MID,Martin
Josip Drmic,0,0,6,0,10.1,434,339,0,0,1.9,0.2,2020-07-07T17:00:00Z,7,0,0,0,0,34,0,4670,1,2,9,1,-14,116,130,53,False,0,Watford,Norwich,FWD,Drmic
José Diogo Dalot Teixeira,0,0,0,0,0.0,229,332,0,0,0.0,0.0,2020-07-09T19:15:00Z,0,0,0,0,0,34,0,6496,3,0,0,0,-33,26,59,49,False,0,Aston Villa,Man Utd,DEF,Dalot
José Heriberto Izquierdo Mena,0,0,0,0,0.0,51,334,0,0,0.0,0.0,2020-07-08T19:15:00Z,0,0,0,0,0,34,0,194,3,1,0,0,-9,7,16,54,True,0,Liverpool,Brighton,MID,Izquierdo
José Ignacio Peleteiro Romallo,0,0,0,0,0.0,36,332,0,0,0.0,0.0,2020-07-09T19:15:00Z,0,0,0,0,0,34,0,11699,3,0,0,0,-170,42,212,57,True,0,Man Utd,Aston Villa,MID,Jota
José Ángel Esmorís Tasende,0,0,0,0,0.0,440,337,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,0,0,0,0,34,0,11297,0,5,0,0,-36,8,44,46,True,0,Newcastle,Man City,DEF,Angeliño
José Holebas,0,0,0,0,0.0,353,339,0,0,0.0,0.0,2020-07-07T17:00:00Z,0,0,0,0,0,34,0,51198,1,2,0,0,517,891,374,46,True,0,Norwich,Watford,DEF,Holebas
José Reina,0,0,14,0,0.0,603,332,3,0,1.9,18.8,2020-07-09T19:15:00Z,90,0,0,0,0,34,3,60346,3,0,0,2,-239,2628,2867,42,True,0,Man Utd,Aston Villa,GK,Reina
João Filipe Iria Santos Moutinho,0,0,14,0,3.2,415,338,1,0,1.7,12.4,2020-07-08T17:00:00Z,90,0,0,0,0,34,0,349331,0,1,1,2,-6724,4367,11091,54,False,0,Sheffield Utd,Wolves,MID,Moutinho
João Manuel Neves Virgínia,0,0,0,0,0.0,629,336,0,0,0.0,0.0,2020-07-09T17:00:00Z,0,0,0,0,0,34,0,719,1,1,0,0,7,38,31,40,True,0,Southampton,Everton,GK,Virgínia
João Pedro Cavaco Cancelo,0,0,9,0,12.9,518,337,0,0,2.3,5.0,2020-07-08T17:00:00Z,45,0,0,0,0,34,0,58929,0,5,5,1,561,1010,449,51,True,0,Newcastle,Man City,DEF,Cancelo
João Pedro Junqueira de Jesus,0,0,0,0,0.0,592,339,0,0,0.0,0.0,2020-07-07T17:00:00Z,0,0,0,0,0,34,0,2232,1,2,0,0,-43,97,140,49,True,0,Norwich,Watford,FWD,João Pedro
Juan Foyth,0,0,0,0,0.0,335,333,0,0,0.0,0.0,2020-07-09T17:00:00Z,0,0,0,0,0,34,0,3294,0,0,0,0,-11,3,14,48,False,0,Bournemouth,Spurs,DEF,Foyth
Juan Mata,0,0,0,0,0.0,242,332,0,0,0.0,0.0,2020-07-09T19:15:00Z,0,0,0,0,0,34,0,27151,3,0,0,0,-107,100,207,61,False,0,Aston Villa,Man Utd,MID,Mata
Junior Stanislas,0,0,10,1,27.4,77,333,0,0,4.8,11.2,2020-07-09T17:00:00Z,90,0,0,0,0,34,0,1795,0,0,9,3,269,352,83,58,True,0,Spurs,Bournemouth,MID,Stanislas
Jürgen Locadia,0,0,0,0,0.0,45,334,0,0,0.0,0.0,2020-07-08T19:15:00Z,0,0,0,0,0,34,0,5403,3,1,0,0,-14,5,19,52,True,0,Liverpool,Brighton,FWD,Locadia
Karl Darlow,0,0,0,0,0.0,263,337,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,0,0,0,0,34,0,9104,0,5,0,0,-45,44,89,43,False,0,Man City,Newcastle,GK,Darlow
Kasper Schmeichel,0,1,21,0,0.0,168,331,1,0,4.5,43.4,2020-07-07T19:15:00Z,90,0,0,0,0,34,6,1028668,1,1,2,5,-6652,9821,16473,54,False,0,Arsenal,Leicester,GK,Schmeichel
Kayne Ramsay,0,0,0,0,0.0,311,336,0,0,0.0,0.0,2020-07-09T17:00:00Z,0,0,0,0,0,34,0,103241,1,1,0,0,-648,326,974,39,False,0,Everton,Southampton,DEF,Ramsay
Keinan Davis,0,0,2,0,0.8,34,332,0,0,0.3,0.4,2020-07-09T19:15:00Z,31,0,0,0,0,34,0,24678,3,0,2,1,-834,869,1703,43,True,0,Man Utd,Aston Villa,MID,Davis
Kelechi Iheanacho,0,0,-2,0,0.5,167,331,1,0,3.9,3.2,2020-07-07T19:15:00Z,58,0,0,0,0,34,0,39589,1,1,35,1,6535,8456,1921,57,False,0,Arsenal,Leicester,FWD,Iheanacho
Kelland Watts,0,0,0,0,0.0,599,337,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,0,0,0,0,34,0,8093,0,5,0,0,463,814,351,39,False,0,Man City,Newcastle,DEF,Watts
Kenny McLean,0,0,3,0,1.1,286,339,1,0,0.7,5.6,2020-07-07T17:00:00Z,35,0,0,0,0,34,0,11394,1,2,0,1,-160,68,228,48,False,0,Watford,Norwich,MID,McLean
Ken Sema,0,0,0,0,0.0,372,339,0,0,0.0,0.0,2020-07-07T17:00:00Z,0,0,0,0,0,34,0,1400,1,2,0,0,-29,5,34,47,True,0,Norwich,Watford,MID,Sema
Kepa Arrizabalaga,0,0,11,0,0.0,111,335,2,0,1.7,17.4,2020-07-07T17:00:00Z,90,0,0,0,0,34,2,332981,3,2,0,1,2885,5619,2734,54,False,0,Crystal Palace,Chelsea,GK,Kepa
Kevin Danso,0,0,0,0,0.0,532,336,0,0,0.0,0.0,2020-07-09T17:00:00Z,0,0,0,0,0,34,0,2791,1,1,0,0,6,59,53,42,False,0,Everton,Southampton,DEF,Danso
Kevin De Bruyne,1,1,32,1,89.8,215,337,0,0,14.2,38.2,2020-07-08T17:00:00Z,90,0,0,0,0,34,0,3981993,0,5,14,7,43341,72034,28693,108,True,0,Newcastle,Man City,MID,De Bruyne
Kevin Long,0,0,23,1,0.1,88,340,0,0,2.7,26.6,2020-07-08T17:00:00Z,90,0,0,0,0,34,0,9294,1,0,0,6,216,298,82,43,False,0,West Ham,Burnley,DEF,Long
Ki-Jana Hoever,0,0,0,0,0.0,628,334,0,0,0.0,0.0,2020-07-08T19:15:00Z,0,0,0,0,0,34,0,1638,3,1,0,0,3,84,81,40,False,0,Brighton,Liverpool,DEF,Hoever
