name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,team,position
Joe Hart,0,0,0,0,0.0,95,213,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,82281,0,3,0.0,0,-631,911,1542,42,False,0,Chelsea,Burnley,GK
Jake Eastwood,0,0,0,0,0.0,299,218,0,0,0.0,0.0,2020-01-10T20:00:00Z,0,0,0,0,0,22,0,8485,0,1,0.0,0,-128,55,183,43,True,0,West Ham,Sheffield Utd,GK
Filip Benkovic,0,0,0,0,0.0,597,216,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,0,2,1,0.0,0,0,0,0,40,True,0,Southampton,Leicester,DEF
Andros Townsend,0,0,0,0,0.0,135,214,0,0,0.0,0.0,2020-01-11T12:30:00Z,0,0,0,0,0,22,0,74133,1,1,0.0,0,-2917,19,2936,56,True,0,Arsenal,Crystal Palace,MID
Djibril Sidibé,0,0,22,1,3.2,511,215,0,0,1.2,8.2,2020-01-11T15:00:00Z,90,0,0,0,0,22,0,155494,0,1,1.0,6,59784,71684,11900,54,True,0,Brighton,Everton,DEF
Adrián San Miguel del Castillo,0,0,0,0,0.0,526,219,0,0,0.0,0.0,2020-01-11T17:30:00Z,0,0,0,0,0,22,0,160794,1,0,0.0,0,-4793,3789,8582,41,False,0,Spurs,Liverpool,GK
Frederick Woodman,0,0,0,0,0.0,264,220,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,61148,1,1,0.0,0,-296,1140,1436,40,False,0,Wolves,Newcastle,GK
Joelinton Cássio Apolinário de Lira,0,0,6,0,5.6,466,220,1,0,0.7,1.2,2020-01-11T15:00:00Z,78,0,0,0,0,22,0,62277,1,1,0.0,2,-414,1873,2287,55,False,0,Wolves,Newcastle,FWD
Michael Keane,0,0,24,1,0.8,143,215,0,0,3.7,23.6,2020-01-11T15:00:00Z,90,0,0,0,0,22,0,152962,0,1,13.0,6,-3432,1077,4509,53,True,0,Brighton,Everton,DEF
Jordan Pickford,0,0,23,1,0.0,148,215,0,0,1.9,19.2,2020-01-11T15:00:00Z,90,0,0,0,0,22,2,525468,0,1,0.0,5,11312,23559,12247,53,True,1,Brighton,Everton,GK
Teemu Pukki,0,0,0,0,0.0,278,217,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,999320,0,4,0.0,0,-146012,5723,151735,65,False,0,Man Utd,Norwich,FWD
Kelechi Iheanacho,0,0,1,0,0.3,167,216,1,0,2.3,2.0,2020-01-11T15:00:00Z,32,0,0,0,0,22,0,27575,2,1,21.0,1,1277,4216,2939,57,True,0,Southampton,Leicester,FWD
Benjamin Mendy,0,0,18,0,34.3,204,211,1,0,5.2,13.4,2020-01-12T16:30:00Z,90,0,0,0,0,22,0,68878,6,1,4.0,2,2906,9061,6155,55,False,0,Aston Villa,Man City,DEF
Wilfred Ndidi,0,0,0,0,0.0,176,216,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,171651,2,1,0.0,0,-14269,6487,20756,50,True,0,Southampton,Leicester,MID
Lovre Kalinic,0,0,0,0,0.0,474,211,0,0,0.0,0.0,2020-01-12T16:30:00Z,0,0,0,0,0,22,0,6805,6,1,0.0,0,63,182,119,43,True,0,Man City,Aston Villa,GK
Gavin Kilkenny,0,0,0,0,0.0,565,212,0,0,0.0,0.0,2020-01-12T14:00:00Z,0,0,0,0,0,22,0,257,3,0,0.0,0,-4,39,43,45,True,0,Watford,Bournemouth,MID
Aaron Wan-Bissaka,0,0,22,1,8.3,122,217,0,0,2.5,10.6,2020-01-11T15:00:00Z,90,0,0,0,0,22,0,1043175,0,4,6.0,6,-19730,13717,33447,53,True,0,Norwich,Man Utd,DEF
Philip Billing,0,0,1,0,2.0,476,212,2,0,2.0,12.0,2020-01-12T14:00:00Z,31,0,0,0,0,22,0,10381,3,0,6.0,1,-251,385,636,50,True,0,Watford,Bournemouth,MID
Daniel James,0,0,4,0,1.7,243,217,0,0,2.7,6.8,2020-01-11T15:00:00Z,31,0,0,0,0,22,0,650448,0,4,18.0,1,-63292,15917,79209,61,True,0,Norwich,Man Utd,MID
Patrick Roberts,0,0,0,0,0.0,435,217,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,3702,0,4,0.0,0,-145,18,163,51,False,0,Man Utd,Norwich,MID
George Baldock,0,0,25,1,20.4,294,218,0,0,5.9,18.2,2020-01-10T20:00:00Z,90,0,0,0,0,22,0,845014,0,1,20.0,6,32936,76257,43321,50,True,0,West Ham,Sheffield Utd,DEF
Luke Dreher,0,0,0,0,0.0,140,214,0,0,0.0,0.0,2020-01-11T12:30:00Z,0,0,0,0,0,22,0,8147,1,1,0.0,0,560,1225,665,43,True,0,Arsenal,Crystal Palace,MID
James Maddison,0,0,4,0,24.5,171,216,2,0,2.9,4.2,2020-01-11T15:00:00Z,90,0,0,0,0,22,0,1975285,2,1,0.0,2,108164,212155,103991,77,True,0,Southampton,Leicester,MID
Moritz Leitner,0,0,0,0,0.0,288,217,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,15279,0,4,0.0,0,789,1936,1147,43,False,0,Man Utd,Norwich,MID
Çaglar Söyüncü,0,0,17,0,0.3,164,216,2,0,2.0,19.6,2020-01-11T15:00:00Z,90,0,0,0,0,22,0,1456270,2,1,0.0,1,53936,92087,38151,51,True,0,Southampton,Leicester,DEF
Fabian Delph,0,0,4,0,0.0,205,215,0,0,0.2,2.2,2020-01-11T15:00:00Z,18,0,0,0,0,22,0,13915,0,1,0.0,1,188,810,622,53,True,0,Brighton,Everton,DEF
Vincent Janssen,0,0,0,0,0.0,339,219,0,0,0.0,0.0,2020-01-11T17:30:00Z,0,0,0,0,0,22,0,5331,1,0,0.0,0,-54,30,84,45,True,0,Liverpool,Spurs,FWD
Nemanja Matic,0,0,16,1,9.6,247,217,0,0,2.5,15.8,2020-01-11T15:00:00Z,90,0,0,0,0,22,0,22589,0,4,0.0,3,78,424,346,48,True,0,Norwich,Man Utd,MID
Emile Smith Rowe,0,0,0,0,0.0,576,214,0,0,0.0,0.0,2020-01-11T12:30:00Z,0,0,0,0,0,22,0,572,1,1,0.0,0,-59,75,134,44,False,0,Crystal Palace,Arsenal,MID
Ben Osborn,0,0,0,0,0.0,472,218,0,0,0.0,0.0,2020-01-10T20:00:00Z,0,0,0,0,0,22,0,2413,0,1,0.0,0,-24,48,72,47,True,0,West Ham,Sheffield Utd,MID
Víctor Camarasa,0,0,0,0,0.0,510,214,0,0,0.0,0.0,2020-01-11T12:30:00Z,0,0,0,0,0,22,0,12704,1,1,0.0,0,-353,60,413,45,True,0,Arsenal,Crystal Palace,MID
James Milner,0,0,0,0,0.0,200,219,0,0,0.0,0.0,2020-01-11T17:30:00Z,0,0,0,0,0,22,0,41554,1,0,0.0,0,-2770,508,3278,53,False,0,Spurs,Liverpool,MID
Andre Gray,1,0,10,0,0.0,364,212,0,0,2.0,0.0,2020-01-12T14:00:00Z,1,0,0,0,0,22,0,26505,3,0,20.0,4,-196,521,717,56,False,0,Bournemouth,Watford,FWD
Javier Hernández Balcázar,0,0,0,0,0.0,386,218,0,0,0.0,0.0,2020-01-10T20:00:00Z,0,0,0,0,0,22,0,26214,0,1,0.0,0,-137,26,163,60,False,0,Sheffield Utd,West Ham,FWD
Dimitri Foulquier,0,0,0,0,0.0,542,212,0,0,0.0,0.0,2020-01-12T14:00:00Z,0,0,0,0,0,22,0,13169,3,0,0.0,0,-1598,93,1691,40,False,0,Bournemouth,Watford,DEF
Mateo Kovacic,0,0,0,0,0.0,432,213,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,75526,0,3,0.0,0,-3903,2060,5963,53,True,0,Burnley,Chelsea,MID
John Ruddy,0,0,0,0,0.0,412,220,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,28760,1,1,0.0,0,-273,205,478,43,True,0,Newcastle,Wolves,GK
David Luiz Moreira Marinho,0,0,11,0,0.9,106,214,1,0,2.8,17.6,2020-01-11T12:30:00Z,90,0,0,0,0,22,0,359726,1,1,9.0,2,6754,11959,5205,57,False,0,Crystal Palace,Arsenal,DEF
Leighton Baines,0,0,0,0,0.0,145,215,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,13243,0,1,0.0,0,-204,551,755,49,True,0,Brighton,Everton,DEF
Jonathan Castro Otto,0,0,17,0,3.9,402,220,1,0,1.5,8.6,2020-01-11T15:00:00Z,90,0,0,0,0,22,0,80298,1,1,2.0,2,-1934,3812,5746,54,True,0,Newcastle,Wolves,DEF
Jack Rodwell,0,0,0,0,0.0,591,218,0,0,0.0,0.0,2020-01-10T20:00:00Z,0,0,0,0,0,22,0,217,0,1,0.0,0,187,225,38,45,True,0,West Ham,Sheffield Utd,MID
Christian Benteke,0,0,0,0,0.0,129,214,0,0,0.0,0.0,2020-01-11T12:30:00Z,0,0,0,0,0,22,0,37436,1,1,0.0,0,-990,45,1035,57,True,0,Arsenal,Crystal Palace,FWD
John McGinn,0,0,0,0,0.0,31,211,0,0,0.0,0.0,2020-01-12T16:30:00Z,0,0,0,0,0,22,0,252415,6,1,0.0,0,-41422,76,41498,55,True,0,Man City,Aston Villa,MID
James Daly,0,0,0,0,0.0,581,214,0,0,0.0,0.0,2020-01-11T12:30:00Z,0,0,0,0,0,22,0,707,1,1,0.0,0,23,141,118,45,True,0,Arsenal,Crystal Palace,FWD
Brandon Williams,1,1,33,1,18.3,549,217,0,0,5.0,15.6,2020-01-11T15:00:00Z,90,0,0,0,0,22,0,170941,0,4,16.0,10,24730,39342,14612,40,True,0,Norwich,Man Utd,DEF
Ainsley Maitland-Niles,0,0,8,0,1.3,4,214,1,0,1.2,11.0,2020-01-11T12:30:00Z,90,0,0,0,0,22,0,196200,1,1,0.0,1,12571,18148,5577,46,False,1,Crystal Palace,Arsenal,DEF
Tahith Chong,0,0,0,0,0.0,249,217,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,53000,0,4,0.0,0,-3375,902,4277,43,True,0,Norwich,Man Utd,MID
Lucas Rodrigues Moura da Silva,0,0,4,0,31.9,345,219,1,0,7.2,8.0,2020-01-11T17:30:00Z,90,0,0,0,0,22,0,355868,1,0,32.0,2,-59274,10184,69458,71,True,0,Liverpool,Spurs,MID
Charlie Austin,0,0,0,0,0.0,312,216,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,3463,2,1,0.0,0,-11,30,41,60,False,0,Leicester,Southampton,FWD
Ryan Fraser,0,0,15,0,54.8,75,212,3,0,8.2,21.4,2020-01-12T14:00:00Z,90,0,0,0,0,22,0,205865,3,0,6.0,2,-4122,2696,6818,69,True,0,Watford,Bournemouth,MID
Jack Simpson,0,0,0,0,0.0,66,212,0,0,0.0,0.0,2020-01-12T14:00:00Z,0,0,0,0,0,22,0,579478,3,0,0.0,0,21565,41734,20169,39,True,0,Watford,Bournemouth,DEF
Declan Rice,0,0,18,0,1.6,395,218,1,0,1.7,15.8,2020-01-10T20:00:00Z,90,0,0,0,0,22,0,105775,0,1,0.0,2,4150,8335,4185,47,False,0,Sheffield Utd,West Ham,MID
David Brooks,0,0,0,0,0.0,76,212,0,0,0.0,0.0,2020-01-12T14:00:00Z,0,0,0,0,0,22,0,6868,3,0,0.0,0,-62,13,75,63,True,0,Watford,Bournemouth,MID
Matteo Darmian,0,0,0,0,0.0,230,217,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,3369,0,4,0.0,0,-16,12,28,49,True,0,Norwich,Man Utd,DEF
Jonjo Shelvey,0,0,0,0,0.0,269,220,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,89974,1,1,0.0,0,-43823,1407,45230,51,False,0,Wolves,Newcastle,MID
Claudio Bravo,0,0,0,0,0.0,213,211,0,0,0.0,0.0,2020-01-12T16:30:00Z,0,0,0,0,0,22,0,26322,6,1,0.0,0,-1635,1335,2970,48,False,0,Aston Villa,Man City,GK
Steve Cook,0,0,14,0,0.7,58,212,3,0,2.5,22.0,2020-01-12T14:00:00Z,90,0,0,0,0,22,0,19217,3,0,2.0,1,21,1293,1272,50,True,0,Watford,Bournemouth,DEF
Matt Ritchie,0,0,0,0,0.0,251,220,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,10331,1,1,0.0,0,101,239,138,53,False,0,Wolves,Newcastle,DEF
Birkir Bjarnason,0,0,0,0,0.0,33,211,0,0,0.0,0.0,2020-01-12T16:30:00Z,0,0,0,0,0,22,0,2484,6,1,0.0,0,-49,15,64,45,True,0,Man City,Aston Villa,MID
Naby Keita,0,0,0,0,0.0,196,219,0,0,0.0,0.0,2020-01-11T17:30:00Z,0,0,0,0,0,22,0,25349,1,0,0.0,0,-10759,692,11451,58,False,0,Spurs,Liverpool,MID
Phil Jagielka,0,0,0,0,0.0,444,218,0,0,0.0,0.0,2020-01-10T20:00:00Z,0,0,0,0,0,22,0,27326,0,1,0.0,0,-505,382,887,42,True,0,West Ham,Sheffield Utd,DEF
Mario Lemina,0,0,0,0,0.0,324,216,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,3817,2,1,0.0,0,-46,9,55,47,False,0,Leicester,Southampton,MID
Richarlison de Andrade,0,2,36,1,15.6,150,215,0,1,14.1,48.0,2020-01-11T15:00:00Z,90,0,0,0,0,22,0,894286,0,1,77.0,10,167496,211889,44393,80,True,0,Brighton,Everton,MID
Cheikhou Kouyaté,1,2,22,0,11.5,139,214,1,0,6.5,30.2,2020-01-11T12:30:00Z,90,0,0,0,0,22,0,17123,1,1,23.0,7,-1620,715,2335,49,True,0,Arsenal,Crystal Palace,MID
Ahmed El Mohamady,0,0,18,0,30.5,22,211,6,0,4.6,15.8,2020-01-12T16:30:00Z,90,0,0,0,0,22,0,72179,6,1,0.0,-1,-1276,3145,4421,42,True,0,Man City,Aston Villa,DEF
Davide Zappacosta,0,0,0,0,0.0,109,213,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,11841,0,3,0.0,0,-83,29,112,43,True,0,Burnley,Chelsea,DEF
Solomon March,0,0,0,0,0.0,55,215,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,13164,0,1,0.0,0,-392,107,499,46,False,0,Everton,Brighton,MID
David de Gea,0,0,26,1,0.0,235,217,0,0,1.8,18.0,2020-01-11T15:00:00Z,90,0,0,0,0,22,3,877748,0,4,0.0,7,-18041,6914,24955,54,True,0,Norwich,Man Utd,GK
Phil Bardsley,0,0,0,0,0.0,86,213,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,16280,0,3,0.0,0,-1729,806,2535,43,False,0,Chelsea,Burnley,DEF
Takumi Minamino,0,0,0,0,0.0,590,219,0,0,0.0,0.0,2020-01-11T17:30:00Z,0,0,0,0,0,22,0,8297,1,0,0.0,0,7814,9378,1564,65,False,0,Spurs,Liverpool,MID
Junior Stanislas,0,0,0,0,0.0,77,212,0,0,0.0,0.0,2020-01-12T14:00:00Z,0,0,0,0,0,22,0,812,3,0,0.0,0,-22,89,111,59,True,0,Watford,Bournemouth,MID
Indiana Vassilev,0,0,0,0,0.0,600,211,0,0,0.0,0.0,2020-01-12T16:30:00Z,0,0,0,0,0,22,0,0,6,1,0.0,0,0,0,0,45,True,0,Man City,Aston Villa,MID
Philip Heise,0,0,0,0,0.0,484,217,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,61252,0,4,0.0,0,1450,4163,2713,39,False,0,Man Utd,Norwich,DEF
Ezri Konsa Ngoyo,0,0,17,0,0.3,452,211,6,0,1.5,14.2,2020-01-12T16:30:00Z,90,0,0,0,0,22,0,6692,6,1,0.0,-1,-13,350,363,43,True,0,Man City,Aston Villa,DEF
Kasper Schmeichel,0,1,24,0,0.0,168,216,2,0,4.9,48.8,2020-01-11T15:00:00Z,90,0,0,0,0,22,7,1163440,2,1,0.0,4,54680,82701,28021,54,True,0,Southampton,Leicester,GK
Tim Krul,0,0,8,0,0.0,280,217,4,0,0.8,8.2,2020-01-11T15:00:00Z,90,0,0,0,0,22,2,162360,0,4,0.0,0,5953,16314,10361,45,False,0,Man Utd,Norwich,GK
José Ángel Esmorís Tasende,0,0,0,0,0.0,440,211,0,0,0.0,0.0,2020-01-12T16:30:00Z,0,0,0,0,0,22,0,14741,6,1,0.0,0,-742,354,1096,47,False,0,Aston Villa,Man City,DEF
Jesús Vallejo Lázaro,0,0,0,0,0.0,473,220,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,17602,1,1,0.0,0,-181,143,324,47,True,0,Newcastle,Wolves,DEF
John Lundstram,0,0,17,1,11.7,297,218,0,0,4.6,9.8,2020-01-10T20:00:00Z,69,0,0,0,0,22,0,3455076,0,1,24.0,6,19570,78015,58445,51,True,0,West Ham,Sheffield Utd,DEF
Leroy Sané,0,0,0,0,0.0,216,211,0,0,0.0,0.0,2020-01-12T16:30:00Z,0,0,0,0,0,22,0,16709,6,1,0.0,0,-77,137,214,93,False,0,Aston Villa,Man City,MID
Christian Kabasele,0,0,0,0,0.0,354,212,0,0,0.0,0.0,2020-01-12T14:00:00Z,0,0,0,0,0,22,0,39007,3,0,0.0,0,-11964,2179,14143,43,False,0,Bournemouth,Watford,DEF
Romelu Lukaku,0,0,0,0,0.0,232,217,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,23233,0,4,0.0,0,-70,99,169,85,True,0,Norwich,Man Utd,FWD
Florin Andone,0,0,0,0,0.0,46,215,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,27128,0,1,0.0,0,-344,77,421,48,False,0,Everton,Brighton,FWD
Lewis Dunk,0,0,8,0,0.9,42,215,1,0,6.6,25.4,2020-01-11T15:00:00Z,90,0,0,0,0,22,0,1027330,0,1,40.0,2,70552,101697,31145,48,False,0,Everton,Brighton,DEF
Gaëtan Bong,0,0,0,0,0.0,41,215,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,7808,0,1,0.0,0,-103,58,161,43,False,0,Everton,Brighton,DEF
Rolando Aarons,0,0,0,0,0.0,499,220,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,2214,1,1,0.0,0,-10,9,19,48,False,0,Wolves,Newcastle,MID
Grant Hanley,0,0,18,0,0.4,277,217,4,0,2.0,19.4,2020-01-11T15:00:00Z,79,0,0,0,0,22,0,149694,0,4,0.0,0,2918,9581,6663,40,False,0,Man Utd,Norwich,DEF
Roberto Pereyra,0,0,22,0,4.2,369,212,0,1,6.0,38.6,2020-01-12T14:00:00Z,8,0,0,0,0,22,0,45444,3,0,17.0,6,-745,372,1117,56,False,0,Bournemouth,Watford,MID
Sead Kolasinac,0,0,8,0,3.6,3,214,1,0,2.3,13.8,2020-01-11T12:30:00Z,90,0,0,0,0,22,0,42497,1,1,6.0,2,4606,5911,1305,52,False,0,Crystal Palace,Arsenal,DEF
Stuart Armstrong,0,3,26,0,30.2,323,216,1,1,10.6,50.8,2020-01-11T15:00:00Z,77,0,0,0,0,22,0,6245,2,1,25.0,9,13,184,171,52,False,1,Leicester,Southampton,MID
Rúben Diogo da Silva Neves,0,0,9,0,3.8,414,220,1,0,1.2,5.6,2020-01-11T15:00:00Z,90,0,0,0,0,22,0,347419,1,1,3.0,2,-7613,5844,13457,53,True,0,Newcastle,Wolves,MID
