transfers_balance,opponent_team,bonus,own_goals,clean_sheets,goals_conceded,total_points,kickoff_time,red_cards,team_a_score,influence,saves,assists,transfers_in,xP,creativity,value,selected,element,goals_scored,bps,was_home,minutes,penalties_missed,yellow_cards,team,fixture,transfers_out,round,name,threat,position,ict_index,penalties_saved,team_h_score
49560,Sheffield Utd,0,0,0,0,0,2020-07-05T11:00:00Z,0,1,0.0,0,0,52783,0,0.0,50,141651,83,0,0,True,0,0,0,Burnley,321,3223,33,Ben Mee,0,DEF,0.0,0,1
1,Burnley,0,0,0,1,2,2020-07-05T11:00:00Z,0,1,6.2,0,0,43,0,2.9,47,2710,472,0,11,False,90,0,0,Sheffield Utd,321,42,33,Ben Osborn,0,MID,0.9,0,1
-220,Norwich,0,0,0,0,0,2020-07-04T11:30:00Z,0,1,0.0,0,0,108,0,0.0,43,10867,56,0,0,False,0,0,0,Brighton,327,328,33,Beram Kayal,0,MID,0.0,0,0
-13114,Southampton,0,0,0,1,2,2020-07-05T18:00:00Z,0,0,18.2,0,0,6264,0,71.1,77,631220,218,0,16,False,90,0,0,Man City,328,19378,33,Bernardo Silva,62,MID,15.1,0,1
7,Newcastle,0,0,0,0,0,2020-07-05T13:15:00Z,0,2,0.0,0,0,42,0,0.0,45,657,595,0,0,False,0,0,0,West Ham,326,35,33,Bernardo Costa Da Rosa,0,MID,0.0,0,2
6,Norwich,0,0,0,0,1,2020-07-04T11:30:00Z,0,1,2.4,0,0,90,0,0.8,43,8120,39,0,3,False,18,0,0,Brighton,327,84,33,Bernardo,10,DEF,1.3,0,0
-365,Spurs,0,0,0,0,1,2020-07-06T19:00:00Z,0,0,0.4,0,0,337,0,0.3,64,48810,152,0,1,False,23,0,0,Everton,329,702,33,Bernard,8,MID,0.9,0,1
-5,Arsenal,0,0,0,0,0,2020-07-04T16:30:00Z,0,2,0.0,0,0,47,0,0.0,45,3503,559,0,0,True,0,0,0,Wolves,330,52,33,Bernard Ashley-Seal,0,FWD,0.0,0,0
-30065,Wolves,0,0,0,0,0,2020-07-04T16:30:00Z,0,2,0.0,0,0,99,0,0.0,48,356266,14,0,0,False,0,0,0,Arsenal,330,30164,33,Bernd Leno,0,GK,0.0,0,0
-3040,Watford,0,0,0,0,1,2020-07-04T19:00:00Z,0,0,0.0,0,0,804,0,1.3,43,22492,533,0,4,True,12,0,0,Chelsea,322,3844,33,Billy Gilmour,0,MID,0.1,0,3
-3242,Burnley,0,0,0,0,4,2020-07-05T11:00:00Z,0,1,19.2,0,1,528,0,10.5,54,37818,298,0,16,False,36,0,0,Sheffield Utd,321,3770,33,Billy Sharp,4,FWD,3.4,0,1
-13,Liverpool,0,0,0,0,0,2020-07-05T15:30:00Z,0,0,0.0,0,0,10,0,0.0,45,2297,33,0,0,False,0,0,0,Aston Villa,324,23,33,Birkir Bjarnason,0,MID,0.0,0,2
-916,Liverpool,0,0,0,0,0,2020-07-05T15:30:00Z,0,0,0.0,0,0,34,0,0.0,43,30589,455,0,0,False,0,0,0,Aston Villa,324,950,33,Björn Engels,0,DEF,0.0,0,2
126,Sheffield Utd,0,0,0,0,0,2020-07-05T11:00:00Z,0,1,0.0,0,0,184,0,0.0,40,645,639,0,0,True,0,0,0,Burnley,321,58,33,Bobby Thomas,0,DEF,0.0,0,1
-151,Liverpool,0,0,0,0,0,2020-07-05T15:30:00Z,0,0,0.0,0,0,20,0,0.0,53,579,623,0,0,False,0,0,0,Aston Villa,324,171,33,Borja Bastón,0,FWD,0.0,0,2
-82,Everton,0,0,0,0,0,2020-07-06T19:00:00Z,0,0,0.0,0,0,84,0,0.0,40,13006,558,0,0,True,0,0,0,Spurs,329,166,33,Brandon Austin,0,GK,0.0,0,1
16,Leicester,0,0,0,0,0,2020-07-04T14:00:00Z,0,0,0.0,0,0,32,0,0.0,45,533,580,0,0,False,0,0,0,Crystal Palace,323,16,33,Brandon Pierrick,0,MID,0.0,0,3
-24504,Bournemouth,0,0,0,0,0,2020-07-04T14:00:00Z,0,2,0.0,0,0,6298,0,0.0,40,256123,549,0,0,True,0,0,0,Man Utd,325,30802,33,Brandon Williams,0,DEF,0.0,0,5
1,Arsenal,0,0,0,0,0,2020-07-04T16:30:00Z,0,2,0.0,0,0,81,0,0.0,45,1205,609,0,0,True,0,0,0,Wolves,330,80,33,Bruno André Cavaco Jordao,0,MID,0.0,0,0
235138,Bournemouth,2,0,0,2,15,2020-07-04T14:00:00Z,0,2,83.6,0,2,253087,0,75.5,88,1833628,618,1,53,True,90,0,0,Man Utd,325,17949,33,Bruno Fernandes,30,MID,18.9,0,5
-47745,Wolves,2,0,1,0,10,2020-07-04T16:30:00Z,0,2,38.4,0,0,11921,0,1.7,47,365965,541,1,27,False,75,0,0,Arsenal,330,59666,33,Bukayo Saka,17,MID,5.7,0,0
-1151,Watford,0,0,0,0,1,2020-07-04T19:00:00Z,0,0,2.0,0,0,154,0,0.3,51,31567,116,0,4,True,14,0,0,Chelsea,322,1305,33,Callum Hudson-Odoi,0,MID,0.2,0,3
-73,Burnley,0,0,0,0,0,2020-07-05T11:00:00Z,0,1,0.0,0,0,13,0,0.0,49,15468,453,0,0,False,0,0,0,Sheffield Utd,321,86,33,Callum Robinson,0,MID,0.0,0,1
-175,Man City,0,0,0,0,0,2020-07-05T18:00:00Z,0,0,0.0,0,0,11,0,0.0,44,19508,327,0,0,True,0,0,0,Southampton,328,186,33,Callum Slattery,0,MID,0.0,0,1
-8618,Man Utd,0,0,0,0,0,2020-07-04T14:00:00Z,0,2,0.0,0,0,92,0,0.0,74,321661,67,0,0,False,0,0,0,Bournemouth,325,8710,33,Callum Wilson,0,FWD,0.0,0,5
-237,Wolves,0,0,0,0,0,2020-07-04T16:30:00Z,0,2,0.0,0,0,16,0,0.0,43,43580,467,0,0,False,0,0,0,Arsenal,330,253,33,Calum Chambers,0,DEF,0.0,0,0
-2,Aston Villa,0,0,0,0,0,2020-07-05T15:30:00Z,0,0,0.0,0,0,24,0,0.0,44,2401,531,0,0,True,0,0,0,Liverpool,324,26,33,Caoimhin Kelleher,0,GK,0.0,0,2
-1083,Newcastle,0,0,0,0,0,2020-07-05T13:15:00Z,0,2,0.0,0,0,115,0,0.0,43,32757,397,0,0,False,0,0,0,West Ham,326,1198,33,Carlos Sánchez,0,MID,0.0,0,2
-1,Wolves,0,0,0,0,0,2020-07-04T16:30:00Z,0,2,0.0,0,0,4,0,0.0,45,1576,9,0,0,False,0,0,0,Arsenal,330,5,33,Carl Jenkinson,0,DEF,0.0,0,0
-29,Spurs,0,0,0,0,0,2020-07-06T19:00:00Z,0,0,0.0,0,0,3,0,0.0,57,9026,146,0,0,False,0,0,0,Everton,329,32,33,Cenk Tosun,0,FWD,0.0,0,1
-1,Man City,0,0,0,0,0,2020-07-05T18:00:00Z,0,0,0.0,0,0,11,0,0.0,60,3445,312,0,0,True,0,0,0,Southampton,328,12,33,Charlie Austin,0,FWD,0.0,0,1
50,Man Utd,0,0,0,0,0,2020-07-04T14:00:00Z,0,2,0.0,0,0,79,0,0.0,42,5354,60,0,0,False,0,0,0,Bournemouth,325,29,33,Charlie Daniels,0,DEF,0.0,0,5
34417,Sheffield Utd,0,0,0,1,2,2020-07-05T11:00:00Z,0,1,11.2,0,0,38411,0,2.5,43,193433,87,0,9,True,90,0,0,Burnley,321,3994,33,Charlie Taylor,0,DEF,1.4,0,1
-502,Leicester,0,0,0,2,1,2020-07-04T14:00:00Z,0,0,0.4,0,0,243,0,0.2,49,17593,139,0,3,False,30,0,0,Crystal Palace,323,745,33,Cheikhou Kouyaté,0,MID,0.1,0,3
14,Man City,3,0,1,0,9,2020-07-05T18:00:00Z,0,0,34.2,0,0,272,0,0.6,53,23757,437,1,33,True,69,0,0,Southampton,328,258,33,Che Adams,17,FWD,5.2,0,1
-66,West Ham,0,0,0,0,0,2020-07-05T13:15:00Z,0,2,0.0,0,0,48,0,0.0,53,8186,267,0,0,True,0,0,0,Newcastle,326,114,33,Christian Atsu,0,MID,0.0,0,2
-732,Leicester,0,0,0,2,2,2020-07-04T14:00:00Z,0,0,0.0,0,0,118,0,6.7,57,39918,129,0,1,False,81,0,0,Crystal Palace,323,850,33,Christian Benteke,9,FWD,1.3,0,3
-443,Everton,0,0,0,0,0,2020-07-06T19:00:00Z,0,0,0.0,0,0,21,0,0.0,86,177529,343,0,0,True,0,0,0,Spurs,329,464,33,Christian Eriksen,0,MID,0.0,0,1
-39,Crystal Palace,0,0,0,0,1,2020-07-04T14:00:00Z,0,0,3.6,0,0,392,0,0.4,42,27126,163,0,4,True,15,0,0,Leicester,323,431,33,Christian Fuchs,0,DEF,0.4,0,3
-1872,Chelsea,0,0,0,3,1,2020-07-04T19:00:00Z,0,0,21.8,0,0,563,0,0.0,43,33580,354,0,9,False,90,0,0,Watford,322,2435,33,Christian Kabasele,0,DEF,2.2,0,3
180871,Watford,0,0,1,0,6,2020-07-04T19:00:00Z,0,0,13.6,0,1,198094,0,27.4,71,661121,431,0,19,True,90,0,0,Chelsea,322,17223,33,Christian Pulisic,52,MID,9.3,0,3
-8,Man Utd,0,0,0,0,0,2020-07-04T14:00:00Z,0,2,0.0,0,0,43,0,0.0,45,701,564,0,0,False,0,0,0,Bournemouth,325,51,33,Christian Saydee,0,MID,0.0,0,5
-83,Brighton,0,0,0,0,0,2020-07-04T11:30:00Z,0,1,0.0,0,0,21,0,0.0,44,2534,275,0,0,True,0,0,0,Norwich,327,104,33,Christoph Zimmermann,0,DEF,0.0,0,0
23573,Burnley,0,0,0,1,2,2020-07-05T11:00:00Z,0,1,14.4,0,0,29921,0,2.4,46,158926,423,0,11,False,74,0,0,Sheffield Utd,321,6348,33,Chris Basham,0,DEF,1.7,0,1
-131,Man Utd,0,0,0,0,0,2020-07-04T14:00:00Z,0,2,0.0,0,0,45,0,0.0,43,46148,61,0,0,False,0,0,0,Bournemouth,325,176,33,Chris Mepham,0,DEF,0.0,0,5
-8,Bournemouth,0,0,0,0,0,2020-07-04T14:00:00Z,0,2,0.0,0,0,4,0,0.0,52,9088,223,0,0,True,0,0,0,Man Utd,325,12,33,Chris Smalling,0,DEF,0.0,0,5
-3223,Sheffield Utd,0,0,0,1,1,2020-07-05T11:00:00Z,0,1,0.0,0,0,179,0,0.3,61,67213,91,0,3,True,21,0,0,Burnley,321,3402,33,Chris Wood,6,FWD,0.6,0,1
-527,West Ham,0,0,0,0,0,2020-07-05T13:15:00Z,0,2,0.0,0,0,5,0,0.0,43,15404,259,0,0,True,0,0,0,Newcastle,326,532,33,Ciaran Clark,0,DEF,0.0,0,2
-45,Southampton,0,0,0,0,0,2020-07-05T18:00:00Z,0,0,0.0,0,0,106,0,0.0,47,23137,213,0,0,False,0,0,0,Man City,328,151,33,Claudio Bravo,0,GK,0.0,0,1
16,Southampton,0,0,0,0,0,2020-07-05T18:00:00Z,0,0,0.0,0,0,26,0,0.0,45,59,643,0,0,False,0,0,0,Man City,328,10,33,Cole Palmer,0,MID,0.0,0,1
-612,Leicester,0,0,0,0,0,2020-07-04T14:00:00Z,0,0,0.0,0,0,124,0,0.0,43,139245,130,0,0,False,0,0,0,Crystal Palace,323,736,33,Connor Wickham,0,FWD,0.0,0,3
11418,Arsenal,0,0,0,2,0,2020-07-04T16:30:00Z,0,2,15.4,0,0,15459,0,0.3,51,169732,403,0,10,True,90,0,1,Wolves,330,4041,33,Conor Coady,0,DEF,1.6,0,0
-337,Liverpool,0,0,0,0,0,2020-07-05T15:30:00Z,0,0,0.0,0,0,83,0,0.0,57,11203,28,0,0,False,0,0,0,Aston Villa,324,420,33,Conor Hourihane,0,MID,0.0,0,2
-6070,Chelsea,0,0,0,0,0,2020-07-04T19:00:00Z,0,0,0.0,0,0,8665,0,0.0,43,248198,358,0,0,False,0,0,0,Watford,322,14735,33,Craig Cathcart,0,DEF,0.0,0,3
-395,Chelsea,0,0,0,3,1,2020-07-04T19:00:00Z,0,0,13.8,0,0,508,0,0.1,48,15153,439,0,12,False,90,0,0,Watford,322,903,33,Craig Dawson,9,DEF,2.3,0,3
17,Aston Villa,0,0,0,0,6,2020-07-05T15:30:00Z,0,0,31.8,0,0,80,0,0.8,45,851,569,1,19,True,5,0,0,Liverpool,324,63,33,Curtis Jones,18,MID,5.1,0,2
2593,Wolves,0,0,1,0,6,2020-07-04T16:30:00Z,0,2,2.6,0,0,2907,0,2.3,48,17812,486,0,21,False,75,0,0,Arsenal,330,314,33,Cédric Soares,0,DEF,0.5,0,0
25103,Watford,3,0,1,0,12,2020-07-04T19:00:00Z,0,0,46.8,0,1,36567,0,55.9,59,532915,105,0,43,True,90,0,0,Chelsea,322,11464,33,César Azpilicueta,4,DEF,10.7,0,3
-783,Norwich,0,0,0,0,1,2020-07-04T11:30:00Z,0,1,5.6,0,0,891,0,0.4,44,117686,57,0,3,False,11,0,0,Brighton,327,1674,33,Dale Stephens,0,MID,0.6,0,0
-211,Crystal Palace,0,0,0,0,0,2020-07-04T14:00:00Z,0,0,0.0,0,0,849,0,0.0,42,20638,178,0,0,True,0,0,0,Leicester,323,1060,33,Daniel Amartey,0,MID,0.0,0,3
-81,Arsenal,0,0,0,0,0,2020-07-04T16:30:00Z,0,2,0.0,0,0,20,0,0.0,49,1036,619,0,0,True,0,0,0,Wolves,330,101,33,Daniel Podence,0,MID,0.0,0,0
-755,Wolves,0,0,1,0,3,2020-07-04T16:30:00Z,0,2,9.4,0,0,1674,0,16.6,52,227842,469,0,16,False,82,0,0,Arsenal,330,2429,33,Dani Ceballos,8,MID,3.4,0,0
-273,Liverpool,0,0,0,0,0,2020-07-05T15:30:00Z,0,0,0.0,0,0,97,0,0.0,44,42801,120,0,0,False,0,0,0,Aston Villa,324,370,33,Daniel Drinkwater,0,MID,0.0,0,2
-10114,Bournemouth,0,0,0,0,1,2020-07-04T14:00:00Z,0,2,5.4,0,0,2140,0,15.3,58,393971,243,0,6,True,15,0,0,Man Utd,325,12254,33,Daniel James,4,MID,2.5,0,5
-30,Man City,0,0,0,0,0,2020-07-05T18:00:00Z,0,0,0.0,0,0,111,0,0.0,44,7614,535,0,0,True,0,0,0,Southampton,328,141,33,Daniel N'Lundulu,0,FWD,0.0,0,1
-6,Southampton,0,0,0,0,0,2020-07-05T18:00:00Z,0,0,0.0,0,0,6,0,0.0,50,3181,209,0,0,False,0,0,0,Man City,328,12,33,Danilo Luiz da Silva,0,DEF,0.0,0,1
94393,Man City,0,0,1,0,2,2020-07-05T18:00:00Z,0,0,19.0,0,0,151695,0,12.0,73,2018826,313,0,5,True,90,0,0,Southampton,328,57302,33,Danny Ings,6,FWD,3.7,0,1
-448,West Ham,0,0,0,0,0,2020-07-05T13:15:00Z,0,2,0.0,0,0,652,0,0.0,53,98193,332,0,0,True,0,0,0,Newcastle,326,1100,33,Danny Rose,0,DEF,0.0,0,2
-9,Crystal Palace,0,0,0,0,0,2020-07-04T14:00:00Z,0,0,0.0,0,0,39,0,0.0,42,12105,170,0,0,True,0,0,0,Leicester,323,48,33,Danny Ward,0,GK,0.0,0,3
-69,Chelsea,0,0,0,1,1,2020-07-04T19:00:00Z,0,0,4.0,0,0,348,0,1.8,58,10653,512,0,0,False,32,0,0,Watford,322,417,33,Danny Welbeck,21,FWD,2.7,0,3
2075,Norwich,0,0,1,0,6,2020-07-04T11:30:00Z,0,1,17.8,0,0,2703,0,2.0,45,18124,475,0,21,False,90,0,0,Brighton,327,628,33,Dan Burn,7,DEF,2.7,0,0
-15,Man Utd,0,0,0,0,1,2020-07-04T14:00:00Z,0,2,0.0,0,0,164,0,1.6,49,4369,81,0,1,False,24,0,0,Bournemouth,325,179,33,Dan Gosling,0,MID,0.1,0,5
10,Newcastle,0,0,0,0,0,2020-07-05T13:15:00Z,0,2,0.0,0,0,454,0,0.0,40,9480,606,0,0,False,0,0,0,West Ham,326,444,33,Darren Randolph,0,GK,0.0,0,2
-1546,Chelsea,0,0,0,0,0,2020-07-04T19:00:00Z,0,0,0.0,0,0,688,0,0.0,40,46204,359,0,0,False,0,0,0,Watford,322,2234,33,Daryl Janmaat,0,DEF,0.0,0,3
-16,Watford,0,0,0,0,0,2020-07-04T19:00:00Z,0,0,0.0,0,0,9,0,0.0,42,11521,109,0,0,True,0,0,0,Chelsea,322,25,33,Davide Zappacosta,0,DEF,0.0,0,3
-574,Man Utd,0,0,0,3,1,2020-07-04T14:00:00Z,0,2,4.4,0,0,202,0,0.6,62,8773,76,0,3,False,45,0,0,Bournemouth,325,776,33,David Brooks,0,MID,0.5,0,5
-5256,Norwich,0,0,0,0,0,2020-07-04T11:30:00Z,0,1,0.0,0,0,10336,0,0.0,39,1456711,48,0,0,False,0,0,0,Brighton,327,15592,33,David Button,0,GK,0.0,0,0
12991,Bournemouth,0,0,0,2,1,2020-07-04T14:00:00Z,0,2,6.2,1,0,24363,0,0.0,53,914236,235,0,9,True,90,0,0,Man Utd,325,11372,33,David de Gea,0,GK,0.6,0,5
-5166,Wolves,0,0,1,0,5,2020-07-04T16:30:00Z,0,2,25.0,0,0,1216,0,0.3,57,369941,106,0,23,False,90,0,1,Arsenal,330,6382,33,David Luiz,0,DEF,2.5,0,0
9804,Newcastle,0,0,0,0,0,2020-07-05T13:15:00Z,0,2,0.0,0,0,16133,0,0.0,39,244122,553,0,0,False,0,0,0,West Ham,326,6329,33,David Martin,0,GK,0.0,0,2
133,Burnley,0,0,0,1,2,2020-07-05T11:00:00Z,0,1,18.4,0,0,637,0,36.1,54,13709,303,0,13,False,90,0,0,Sheffield Utd,321,504,33,David McGoldrick,12,FWD,6.7,0,1
-6622,Southampton,0,0,0,1,2,2020-07-05T18:00:00Z,0,0,20.8,0,0,5219,0,41.5,73,317601,219,0,11,False,90,0,0,Man City,328,11841,33,David Silva,84,MID,14.6,0,1
288,Everton,0,0,0,0,0,2020-07-06T19:00:00Z,0,0,0.0,0,0,2636,0,0.0,53,78169,333,0,0,True,0,0,0,Spurs,329,2348,33,Davinson Sánchez,0,DEF,0.0,0,1
-549,Norwich,0,0,1,0,3,2020-07-04T11:30:00Z,0,1,7.2,0,0,95,0,2.6,48,24348,54,0,9,False,90,0,0,Brighton,327,644,33,Davy Pröpper,18,MID,2.8,0,0
180,West Ham,0,0,0,0,0,2020-07-05T13:15:00Z,0,2,0.0,0,0,408,0,0.0,44,7201,253,0,0,True,0,0,0,Newcastle,326,228,33,DeAndre Yedlin,0,DEF,0.0,0,2
-15248,Burnley,0,0,0,1,3,2020-07-05T11:00:00Z,0,1,17.6,3,0,17528,0,0.0,52,1234365,471,0,15,False,90,0,0,Sheffield Utd,321,32776,33,Dean Henderson,0,GK,1.8,0,1
182,Newcastle,2,0,0,2,7,2020-07-05T13:15:00Z,0,2,17.6,0,1,2566,0,37.4,47,109241,395,0,23,False,90,0,0,West Ham,326,2384,33,Declan Rice,15,MID,7.0,0,2
-119,Aston Villa,0,0,0,0,0,2020-07-05T15:30:00Z,0,0,0.0,0,0,61,0,0.0,53,15277,186,0,0,True,0,0,0,Liverpool,324,180,33,Dejan Lovren,0,DEF,0.0,0,2
-180,Crystal Palace,0,0,0,0,0,2020-07-04T14:00:00Z,0,0,0.0,0,0,512,0,0.0,50,20386,175,0,0,True,0,0,0,Leicester,323,692,33,Demarai Gray,0,MID,0.0,0,3
0,Everton,0,0,0,0,0,2020-07-06T19:00:00Z,0,0,0.0,0,0,0,0,0.0,40,0,655,0,0,True,0,0,0,Spurs,329,0,33,Dennis Cirkin,0,DEF,0.0,0,1
-97,Crystal Palace,0,0,0,0,1,2020-07-04T14:00:00Z,0,0,7.2,0,0,47,0,0.8,52,5773,517,0,2,True,26,0,0,Leicester,323,144,33,Dennis Praet,0,MID,0.8,0,3
-22,Brighton,0,0,0,0,0,2020-07-04T11:30:00Z,0,1,0.0,0,0,11,0,0.0,52,2643,279,0,0,True,0,0,0,Norwich,327,33,33,Dennis Srbeny,0,FWD,0.0,0,0
-19662,Man Utd,0,0,0,5,0,2020-07-04T14:00:00Z,0,2,13.8,0,0,3308,0,5.3,42,559546,65,0,8,False,90,0,0,Bournemouth,325,22970,33,Diego Rico,0,DEF,1.9,0,5
82,Chelsea,0,0,0,0,0,2020-07-04T19:00:00Z,0,0,0.0,0,0,398,0,0.0,39,11760,542,0,0,False,0,0,0,Watford,322,316,33,Dimitri Foulquier,0,DEF,0.0,0,3
-62070,Arsenal,0,0,0,1,1,2020-07-04T16:30:00Z,0,2,0.6,0,0,11527,0,15.2,62,477466,410,0,3,True,35,0,0,Wolves,330,73597,33,Diogo Jota,18,FWD,3.4,0,0
2175,Aston Villa,0,0,1,0,2,2020-07-05T15:30:00Z,0,0,0.2,0,0,4807,0,3.6,51,186738,188,0,4,True,60,0,0,Liverpool,324,2632,33,Divock Origi,6,FWD,1.0,0,2
-2662,Spurs,0,0,0,0,1,2020-07-06T19:00:00Z,0,0,2.2,0,0,96,0,0.3,50,49149,511,0,3,False,13,0,0,Everton,329,2758,33,Djibril Sidibé,1,DEF,0.4,0,1
37,Chelsea,0,0,0,0,0,2020-07-04T19:00:00Z,0,0,0.0,0,0,368,0,0.0,43,8002,375,0,0,False,0,0,0,Watford,322,331,33,Domingos Quina,0,MID,0.0,0,3
-88123,Spurs,0,0,0,1,2,2020-07-06T19:00:00Z,0,0,10.0,0,0,35361,0,2.6,64,914709,147,0,5,False,90,0,0,Everton,329,123484,33,Dominic Calvert-Lewin,47,FWD,6.0,0,1
-170,Man Utd,0,0,0,5,2,2020-07-04T14:00:00Z,0,2,1.8,0,0,251,0,1.2,51,24705,69,0,5,False,65,0,0,Bournemouth,325,421,33,Dominic Solanke,6,FWD,0.9,0,5
-18372,Liverpool,0,0,0,2,2,2020-07-05T15:30:00Z,0,0,14.0,0,0,3549,0,12.4,43,287381,470,0,11,False,90,0,0,Aston Villa,324,21921,33,Douglas Luiz,17,MID,4.3,0,2
22569,West Ham,0,0,0,2,4,2020-07-05T13:15:00Z,0,2,24.2,0,1,24852,0,22.5,50,37801,554,0,17,True,69,0,1,Newcastle,326,2283,33,Dwight Gayle,15,FWD,6.2,0,2
57,Sheffield Utd,0,0,0,1,2,2020-07-05T11:00:00Z,0,1,8.0,0,0,4715,0,10.5,61,65800,97,0,7,True,90,0,0,Burnley,321,4658,33,Dwight McNeil,6,MID,2.5,0,1
5648,Southampton,0,0,0,1,3,2020-07-05T18:00:00Z,0,0,23.6,3,0,17470,0,0.0,60,941306,212,0,21,False,90,0,0,Man City,328,11822,33,Ederson,0,GK,2.4,0,1
4151,Wolves,0,0,1,0,2,2020-07-04T16:30:00Z,0,2,3.2,0,0,27685,0,0.7,44,185123,13,0,6,False,82,0,0,Arsenal,330,23534,33,Eddie Nketiah,29,FWD,3.3,0,0
-13,Crystal Palace,0,0,0,0,0,2020-07-04T14:00:00Z,0,0,0.0,0,0,27,0,0.0,42,6633,169,0,0,True,0,0,0,Leicester,323,40,33,Eldin Jakupovic,0,GK,0.0,0,3
-169,Watford,0,0,0,0,0,2020-07-04T19:00:00Z,0,0,0.0,0,0,232,0,0.0,54,54327,107,0,0,True,0,0,0,Chelsea,322,401,33,Emerson,0,DEF,0.0,0,3
-12,Wolves,0,0,0,0,0,2020-07-04T16:30:00Z,0,2,0.0,0,0,110,0,0.0,43,2383,576,0,0,False,0,0,0,Arsenal,330,122,33,Emile Smith Rowe,0,MID,0.0,0,0
-521,Brighton,0,0,0,1,2,2020-07-04T11:30:00Z,0,1,21.8,0,0,648,0,37.2,60,52892,283,0,17,True,90,0,0,Norwich,327,1169,33,Emiliano Buendía,18,MID,7.7,0,0
27700,Wolves,0,0,1,0,6,2020-07-04T16:30:00Z,0,2,11.6,1,0,35242,0,0.0,43,168128,427,0,22,False,90,0,0,Arsenal,330,7542,33,Emiliano Martínez,0,GK,1.2,0,0
192,West Ham,2,0,0,2,6,2020-07-05T13:15:00Z,0,2,28.2,0,1,240,0,13.3,43,4829,519,0,23,True,90,0,0,Newcastle,326,48,33,Emil Krafth,4,DEF,4.6,0,2
5568,Burnley,0,0,0,1,2,2020-07-05T11:00:00Z,0,1,7.2,0,0,18681,0,12.9,51,269707,291,0,13,False,90,0,0,Sheffield Utd,321,13113,33,Enda Stevens,8,DEF,2.8,0,1
-372,Bournemouth,0,0,0,1,1,2020-07-04T14:00:00Z,0,2,0.0,0,0,284,0,0.3,48,7300,228,0,6,True,45,0,0,Man Utd,325,656,33,Eric Bailly,0,DEF,0.0,0,5
44,Everton,0,0,1,0,3,2020-07-06T19:00:00Z,0,0,12.6,0,0,478,0,0.2,48,15817,350,0,11,True,90,0,0,Spurs,329,434,33,Eric Dier,3,MID,1.6,0,1
14392,Southampton,0,0,0,1,2,2020-07-05T18:00:00Z,0,0,17.2,0,0,15123,0,2.9,45,20249,544,0,16,False,90,0,0,Man City,328,731,33,Eric Garcia,0,DEF,2.0,0,1
-806,Everton,0,0,0,0,1,2020-07-06T19:00:00Z,0,0,4.2,0,0,693,0,0.3,57,85411,346,0,4,True,8,0,0,Spurs,329,1499,33,Erik Lamela,0,MID,0.5,0,1
9164,Sheffield Utd,0,0,0,1,2,2020-07-05T11:00:00Z,0,1,10.0,0,0,11623,0,22.3,42,298192,447,0,8,True,90,0,0,Burnley,321,2459,33,Erik Pieters,5,DEF,3.7,0,1
35,Watford,0,0,0,0,0,2020-07-04T19:00:00Z,0,0,0.0,0,0,62,0,0.0,43,1302,121,0,0,True,0,0,0,Chelsea,322,27,33,Ethan Ampadu,0,MID,0.0,0,3
-664,Chelsea,0,0,0,2,0,2020-07-04T19:00:00Z,0,0,7.8,0,0,558,0,0.3,48,26372,373,0,-1,False,57,0,1,Watford,322,1222,33,Etienne Capoue,0,MID,0.8,0,3
-465,Norwich,0,0,0,0,0,2020-07-04T11:30:00Z,0,1,0.0,0,0,1764,0,0.0,40,51980,546,0,0,False,0,0,0,Brighton,327,2229,33,Ezequiel Schelotto,0,DEF,0.0,0,0
14,Liverpool,0,0,0,2,1,2020-07-05T15:30:00Z,0,0,4.2,0,0,225,0,0.9,43,7644,452,0,7,False,90,0,0,Aston Villa,324,211,33,Ezri Konsa Ngoyo,4,DEF,0.9,0,2
-108,Spurs,0,0,0,0,0,2020-07-06T19:00:00Z,0,0,0.0,0,0,3,0,0.0,53,12957,205,0,0,False,0,0,0,Everton,329,111,33,Fabian Delph,0,DEF,0.0,0,1
-775,West Ham,0,0,0,0,0,2020-07-05T13:15:00Z,0,2,0.0,0,0,649,0,0.0,50,90350,252,0,0,True,0,0,0,Newcastle,326,1424,33,Fabian Schär,0,DEF,0.0,0,2
4130,Aston Villa,0,0,1,0,3,2020-07-05T15:30:00Z,0,0,3.2,0,0,7977,0,2.8,54,93565,197,0,12,True,60,0,0,Liverpool,324,3847,33,Fabinho,0,MID,0.6,0,2
-119,Newcastle,0,0,0,0,0,2020-07-05T13:15:00Z,0,2,0.0,0,0,144,0,0.0,43,22952,382,0,0,False,0,0,0,West Ham,326,263,33,Fabián Balbuena,0,DEF,0.0,0,2
-1,Watford,0,0,0,0,0,2020-07-04T19:00:00Z,0,0,0.0,0,0,32,0,0.0,45,303,630,0,0,True,0,0,0,Chelsea,322,33,33,Faustino Anjorin,0,MID,0.0,0,3
9209,West Ham,0,0,0,2,1,2020-07-05T13:15:00Z,0,2,29.2,0,0,21186,0,0.2,46,282736,254,0,16,True,90,0,0,Newcastle,326,11977,33,Federico Fernández,0,DEF,2.9,0,2
-922,Newcastle,0,0,0,0,0,2020-07-05T13:15:00Z,0,2,0.0,0,0,457,0,0.0,66,189095,390,0,0,False,0,0,0,West Ham,326,1379,33,Felipe Anderson,0,MID,0.0,0,2
-1547,Southampton,0,0,0,1,1,2020-07-05T18:00:00Z,0,0,14.4,0,0,192,0,15.3,51,49304,221,0,6,False,90,0,1,Man City,328,1739,33,Fernandinho,9,MID,3.9,0,1
