name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,team,position,xP,season
Cédric Soares,0,0,0,0,0.0,486,90,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,0,0,0,0,9,0,14012,1,1,0.0,0,-1956,19,1975,49,False,0,Wolves,Arsenal,DEF,0,2019-20
César Azpilicueta,0,0,23,1,5.3,105,83,0,0,2.4,14.2,2019-10-19T14:00:00Z,90,0,0,0,0,9,0,428043,0,1,4.0,6,-255,14030,14285,59,True,0,Newcastle,Chelsea,DEF,0,2019-20
Dale Stephens,0,0,19,0,25.2,57,81,2,0,5.7,22.2,2019-10-19T14:00:00Z,90,0,0,0,0,9,0,199350,1,2,10.0,2,-860,10408,11268,45,False,0,Aston Villa,Brighton,MID,0,2019-20
Daniel Amartey,0,0,0,0,0.0,178,86,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,0,0,0,0,9,0,19796,1,2,0.0,0,-530,580,1110,44,True,0,Burnley,Leicester,MID,0,2019-20
Dani Ceballos,0,0,9,0,5.0,469,88,0,0,3.4,9.6,2019-10-21T19:00:00Z,45,0,0,0,0,9,0,581915,0,1,19.0,1,-60828,11769,72597,55,False,0,Sheffield Utd,Arsenal,MID,0,2019-20
Daniel Drinkwater,0,0,0,0,0.0,120,86,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,0,0,0,0,9,0,56439,1,2,0.0,0,-4167,116,4283,44,False,0,Leicester,Aston Villa,MID,0,2019-20
Daniel James,1,1,22,0,26.2,243,87,1,0,5.2,25.8,2019-10-20T15:30:00Z,90,0,0,0,0,9,0,721096,1,1,0.0,6,-104028,20554,124582,61,True,0,Liverpool,Man Utd,MID,0,2019-20
Daniel N'Lundulu,0,0,0,0,0.0,535,90,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,0,0,0,0,9,0,6891,1,1,0.0,0,31,621,590,45,False,0,Wolves,Southampton,FWD,0,2019-20
Danilo Luiz da Silva,0,0,0,0,0.0,209,84,0,0,0.0,0.0,2019-10-19T16:30:00Z,0,0,0,0,0,9,0,3255,2,0,0.0,0,-52,30,82,50,False,0,Crystal Palace,Man City,DEF,0,2019-20
Danny Ings,0,3,27,0,10.9,313,90,1,1,12.8,34.6,2019-10-19T14:00:00Z,90,0,0,0,0,9,0,119680,1,1,82.0,9,7913,15442,7529,59,False,0,Wolves,Southampton,FWD,0,2019-20
Danny Rose,0,0,10,0,9.7,332,89,1,0,2.3,6.8,2019-10-19T14:00:00Z,90,0,0,0,0,9,0,157457,1,1,6.0,1,-11589,3697,15286,55,True,1,Watford,Newcastle,DEF,0,2019-20
Danny Ward,0,0,0,0,0.0,170,86,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,0,0,0,0,9,0,13869,1,2,0.0,0,-321,89,410,44,True,0,Burnley,Leicester,GK,0,2019-20
Danny Welbeck,0,0,3,0,0.3,512,89,0,0,0.0,0.0,2019-10-19T14:00:00Z,3,0,0,0,0,9,0,11737,1,1,0.0,1,-547,558,1105,59,False,0,Spurs,Watford,FWD,0,2019-20
Dan Burn,0,0,13,0,21.8,475,81,2,0,3.4,12.6,2019-10-19T14:00:00Z,90,0,0,0,0,9,0,19280,1,2,0.0,1,2261,3268,1007,45,False,0,Aston Villa,Brighton,DEF,0,2019-20
Dan Gosling,0,0,0,0,0.0,81,82,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,0,0,0,0,9,0,686,0,0,0.0,0,-22,5,27,49,True,0,Norwich,Bournemouth,MID,0,2019-20
Daryl Janmaat,1,3,36,1,14.8,359,89,0,0,5.9,24.6,2019-10-19T14:00:00Z,70,0,0,0,0,9,0,26726,1,1,20.0,12,1861,3122,1261,43,False,0,Spurs,Watford,DEF,0,2019-20
Davide Zappacosta,0,0,0,0,0.0,109,83,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,0,0,0,0,9,0,13430,0,1,0.0,0,-488,38,526,43,True,0,Newcastle,Chelsea,DEF,0,2019-20
David Brooks,0,0,0,0,0.0,76,82,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,0,0,0,0,9,0,7826,0,0,0.0,0,-202,37,239,63,True,0,Norwich,Bournemouth,MID,0,2019-20
David Button,0,0,0,0,0.0,48,81,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,0,0,0,0,9,0,1659832,1,2,0.0,0,-46418,10326,56744,40,False,0,Aston Villa,Brighton,GK,0,2019-20
David de Gea,0,0,16,0,0.0,235,87,1,0,2.1,21.2,2019-10-20T15:30:00Z,90,0,0,0,0,9,3,1014409,1,1,0.0,3,-192476,14453,206929,55,True,0,Liverpool,Man Utd,GK,0,2019-20
David Luiz,0,0,13,0,4.1,106,88,1,0,1.9,14.8,2019-10-21T19:00:00Z,90,0,0,0,0,9,0,394485,0,1,0.0,2,19790,27244,7454,58,False,0,Sheffield Utd,Arsenal,DEF,0,2019-20
David Martin,0,0,0,0,0.0,553,85,0,0,0.0,0.0,2019-10-19T11:30:00Z,0,0,0,0,0,9,0,5249,0,2,0.0,0,3316,3665,349,40,False,0,Everton,West Ham,GK,0,2019-20
David McGoldrick,0,0,-4,1,2.3,303,88,0,0,0.7,0.8,2019-10-21T19:00:00Z,77,0,0,0,0,9,0,9920,0,1,4.0,1,-1390,29,1419,54,True,1,Arsenal,Sheffield Utd,FWD,0,2019-20
David Silva,0,3,35,1,27.9,219,84,0,1,11.0,48.0,2019-10-19T16:30:00Z,78,0,0,0,0,9,0,699287,2,0,34.0,11,-20135,48658,68793,76,False,0,Crystal Palace,Man City,MID,0,2019-20
Davinson Sánchez,0,0,7,0,1.1,333,89,1,0,1.5,13.4,2019-10-19T14:00:00Z,45,0,0,0,0,9,0,60498,1,1,0.0,0,-2407,564,2971,54,True,1,Watford,Spurs,DEF,0,2019-20
Davy Pröpper,0,0,18,0,29.6,54,81,2,0,5.6,22.8,2019-10-19T14:00:00Z,90,0,0,0,0,9,0,32493,1,2,4.0,2,-4260,106,4366,50,False,0,Aston Villa,Brighton,MID,0,2019-20
DeAndre Yedlin,0,0,13,0,7.4,253,83,1,0,2.6,18.8,2019-10-19T14:00:00Z,90,0,0,0,0,9,0,3447,0,1,0.0,2,501,620,119,44,False,0,Chelsea,Newcastle,DEF,0,2019-20
Dean Henderson,0,0,23,1,0.0,471,88,0,0,1.7,17.4,2019-10-21T19:00:00Z,90,0,0,0,0,9,3,267399,0,1,0.0,6,41661,53694,12033,46,True,1,Arsenal,Sheffield Utd,GK,0,2019-20
Declan Rice,0,0,13,0,11.3,395,85,2,0,2.4,10.4,2019-10-19T11:30:00Z,90,0,0,0,0,9,0,119860,0,2,2.0,1,-4464,3007,7471,49,False,1,Everton,West Ham,MID,0,2019-20
Dejan Lovren,0,0,0,0,0.0,186,87,0,0,0.0,0.0,2019-10-20T15:30:00Z,0,0,0,0,0,9,0,13284,1,1,0.0,0,685,1139,454,53,False,0,Man Utd,Liverpool,DEF,0,2019-20
Demarai Gray,0,0,1,0,15.1,175,86,0,0,1.9,4.2,2019-10-19T14:00:00Z,23,0,0,0,0,9,0,20647,1,2,0.0,1,-927,301,1228,52,True,0,Burnley,Leicester,MID,0,2019-20
Dennis Praet,0,0,3,0,0.3,517,86,0,0,0.2,1.6,2019-10-19T14:00:00Z,17,0,0,0,0,9,0,4824,1,2,0.0,1,275,546,271,53,True,0,Burnley,Leicester,MID,0,2019-20
Dennis Srbeny,0,0,5,0,0.0,279,82,0,0,0.4,4.0,2019-10-19T14:00:00Z,1,0,0,0,0,9,0,3484,0,0,0.0,1,-148,125,273,53,False,0,Bournemouth,Norwich,FWD,0,2019-20
Diego Rico,0,2,26,1,39.3,65,82,0,0,5.8,15.6,2019-10-19T14:00:00Z,90,0,0,0,0,9,0,800457,0,0,3.0,8,39355,62062,22707,42,True,0,Norwich,Bournemouth,DEF,0,2019-20
Dimitri Foulquier,0,0,0,0,0.0,542,89,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,0,0,0,0,9,0,9001,1,1,0.0,0,499,1392,893,40,False,0,Spurs,Watford,DEF,0,2019-20
Diogo Jota,0,0,4,0,11.2,410,90,0,0,2.4,4.4,2019-10-19T14:00:00Z,28,0,0,0,0,9,0,228038,1,1,8.0,1,-33020,656,33676,61,True,0,Southampton,Wolves,FWD,0,2019-20
Divock Origi,0,0,3,0,3.5,188,87,1,0,1.9,3.8,2019-10-20T15:30:00Z,59,0,0,0,0,9,0,199758,1,1,12.0,1,-8075,3639,11714,53,False,0,Man Utd,Liverpool,FWD,0,2019-20
Djibril Sidibé,0,3,32,1,20.6,511,85,0,0,4.1,18.8,2019-10-19T11:30:00Z,90,0,0,0,0,9,0,11076,0,2,2.0,9,-70,357,427,53,True,0,West Ham,Everton,DEF,0,2019-20
Domingos Quina,0,0,0,0,0.0,375,89,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,0,0,0,0,9,0,7695,1,1,0.0,0,334,845,511,44,False,0,Spurs,Watford,MID,0,2019-20
Dominic Calvert-Lewin,0,0,0,0,0.0,147,85,0,0,0.0,0.0,2019-10-19T11:30:00Z,0,0,0,0,0,9,0,77226,0,2,0.0,0,-1594,5831,7425,58,True,0,West Ham,Everton,FWD,0,2019-20
Dominic Solanke,0,0,3,1,1.3,69,82,0,0,5.9,5.4,2019-10-19T14:00:00Z,61,0,0,0,0,9,0,30538,0,0,52.0,2,-152,2028,2180,54,True,0,Norwich,Bournemouth,FWD,0,2019-20
Douglas Luiz,0,0,2,0,1.9,470,81,0,0,1.3,2.0,2019-10-19T14:00:00Z,14,0,0,0,0,9,0,280786,1,2,9.0,1,13331,31707,18376,45,True,0,Brighton,Aston Villa,MID,0,2019-20
Dwight Gayle,0,0,3,0,0.0,554,83,0,0,0.0,0.0,2019-10-19T14:00:00Z,5,0,0,0,0,9,0,732,0,1,0.0,1,387,480,93,50,False,0,Chelsea,Newcastle,FWD,0,2019-20
Dwight McNeil,1,0,18,0,17.2,97,86,2,0,6.8,25.0,2019-10-19T14:00:00Z,90,0,0,0,0,9,0,28731,1,2,26.0,5,-2530,1949,4479,60,False,0,Leicester,Burnley,MID,0,2019-20
Ederson,0,0,23,1,0.0,212,84,0,0,2.0,19.6,2019-10-19T16:30:00Z,90,0,0,0,0,9,2,1499826,2,0,0.0,6,-17649,42647,60296,61,False,0,Crystal Palace,Man City,GK,0,2019-20
Eddie Nketiah,0,0,0,0,0.0,13,88,0,0,0.0,0.0,2019-10-21T19:00:00Z,0,0,0,0,0,9,0,49749,0,1,0.0,0,-3731,599,4330,44,False,0,Sheffield Utd,Arsenal,FWD,0,2019-20
Eldin Jakupovic,0,0,0,0,0.0,169,86,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,0,0,0,0,9,0,7223,1,2,0.0,0,-170,83,253,44,True,0,Burnley,Leicester,GK,0,2019-20
Emerson,0,0,0,0,0.0,107,83,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,0,0,0,0,9,0,57248,0,1,0.0,0,-5747,194,5941,55,True,0,Newcastle,Chelsea,DEF,0,2019-20
Emiliano Buendía,0,0,14,1,56.8,283,82,0,0,8.3,23.8,2019-10-19T14:00:00Z,90,0,0,0,0,9,0,116843,0,0,2.0,3,-21747,4534,26281,60,False,0,Bournemouth,Norwich,MID,0,2019-20
Emiliano Martínez,0,0,0,0,0.0,427,88,0,0,0.0,0.0,2019-10-21T19:00:00Z,0,0,0,0,0,9,0,18782,0,1,0.0,0,-414,248,662,44,False,0,Sheffield Utd,Arsenal,GK,0,2019-20
Emil Krafth,0,0,0,0,0.0,519,83,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,0,0,0,0,9,0,5760,0,1,0.0,0,-262,66,328,45,False,0,Chelsea,Newcastle,DEF,0,2019-20
Enda Stevens,0,0,19,1,2.8,291,88,0,0,2.2,13.4,2019-10-21T19:00:00Z,90,0,0,0,0,9,0,51585,0,1,6.0,6,6346,9994,3648,50,True,0,Arsenal,Sheffield Utd,DEF,0,2019-20
Eric Bailly,0,0,0,0,0.0,228,87,0,0,0.0,0.0,2019-10-20T15:30:00Z,0,0,0,0,0,9,0,2207,1,1,0.0,0,-32,21,53,49,True,0,Liverpool,Man Utd,DEF,0,2019-20
Eric Dier,0,0,0,0,0.0,350,89,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,0,0,0,0,9,0,12436,1,1,0.0,0,-163,319,482,49,True,0,Watford,Spurs,MID,0,2019-20
Eric Garcia,0,0,0,0,0.0,544,84,0,0,0.0,0.0,2019-10-19T16:30:00Z,0,0,0,0,0,9,0,863,2,0,0.0,0,24,132,108,45,False,0,Crystal Palace,Man City,DEF,0,2019-20
Erik Lamela,0,0,5,0,27.2,346,89,0,0,4.5,7.6,2019-10-19T14:00:00Z,27,0,0,0,0,9,0,263312,1,1,10.0,1,-39779,10853,50632,60,True,0,Watford,Spurs,MID,0,2019-20
Erik Pieters,0,0,10,0,1.8,447,86,2,0,1.8,16.2,2019-10-19T14:00:00Z,90,0,0,0,0,9,0,826755,1,2,0.0,1,-52826,20584,73410,48,False,0,Leicester,Burnley,DEF,0,2019-20
Ethan Ampadu,0,0,0,0,0.0,121,83,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,0,0,0,0,9,0,1306,0,1,0.0,0,-28,50,78,44,True,0,Newcastle,Chelsea,MID,0,2019-20
Etienne Capoue,0,0,0,0,0.0,373,89,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,0,0,0,0,9,0,25803,1,1,0.0,0,-4485,53,4538,48,False,0,Spurs,Watford,MID,0,2019-20
Ezequiel Schelotto,0,0,0,0,0.0,546,81,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,0,0,0,0,9,0,3428,1,2,0.0,0,871,1345,474,40,False,0,Aston Villa,Brighton,DEF,0,2019-20
Ezri Konsa Ngoyo,0,0,0,0,0.0,452,81,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,0,0,0,0,9,0,4507,1,2,0.0,0,-91,45,136,44,True,0,Brighton,Aston Villa,DEF,0,2019-20
Fabian Delph,0,0,0,0,0.0,205,85,0,0,0.0,0.0,2019-10-19T11:30:00Z,0,0,0,0,0,9,0,16713,0,2,0.0,0,-1560,311,1871,54,True,0,West Ham,Everton,DEF,0,2019-20
Fabian Schär,0,0,10,0,4.4,252,83,1,0,2.8,23.8,2019-10-19T14:00:00Z,90,0,0,0,0,9,0,170288,0,1,0.0,2,-2574,5663,8237,50,False,0,Chelsea,Newcastle,DEF,0,2019-20
Fabinho,0,0,11,0,24.6,197,87,1,0,3.7,12.4,2019-10-20T15:30:00Z,90,0,0,0,0,9,0,100808,1,1,0.0,1,-4174,3247,7421,55,False,1,Man Utd,Liverpool,MID,0,2019-20
Fabián Balbuena,0,0,0,0,0.0,382,85,0,0,0.0,0.0,2019-10-19T11:30:00Z,0,0,0,0,0,9,0,18372,0,2,0.0,0,-718,255,973,43,False,0,Everton,West Ham,DEF,0,2019-20
Federico Fernández,0,0,0,0,0.0,254,83,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,0,0,0,0,9,0,9970,0,1,0.0,0,-293,63,356,44,False,0,Chelsea,Newcastle,DEF,0,2019-20
Felipe Anderson,0,0,2,0,4.3,390,85,1,0,0.9,5.0,2019-10-19T11:30:00Z,45,0,0,0,0,9,0,309833,0,2,0.0,1,-9594,10200,19794,69,False,0,Everton,West Ham,MID,0,2019-20
Fernandinho,0,0,13,1,3.2,221,84,0,0,2.0,15.2,2019-10-19T16:30:00Z,90,0,0,0,0,9,0,46360,2,0,2.0,3,-781,1232,2013,52,False,0,Crystal Palace,Man City,MID,0,2019-20
Fikayo Tomori,0,0,24,1,1.8,529,83,0,0,2.7,19.4,2019-10-19T14:00:00Z,90,0,0,0,0,9,0,427927,0,1,6.0,5,85592,102604,17012,47,True,1,Newcastle,Chelsea,DEF,0,2019-20
Florian Lejeune,0,0,0,0,0.0,257,83,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,0,0,0,0,9,0,200,0,1,0.0,0,6,22,16,45,False,0,Chelsea,Newcastle,DEF,0,2019-20
Florin Andone,0,0,0,0,0.0,46,81,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,0,0,0,0,9,0,35748,1,2,0.0,0,-3132,50,3182,48,False,0,Aston Villa,Brighton,FWD,0,2019-20
Kiko Femenía,0,0,-1,0,0.1,357,89,1,0,0.4,4.0,2019-10-19T14:00:00Z,19,0,0,0,0,9,0,27046,1,1,0.0,0,-2842,126,2968,43,False,1,Spurs,Watford,DEF,0,2019-20
Fraser Forster,0,0,0,0,0.0,317,90,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,0,0,0,0,9,0,30595,1,1,0.0,0,-1821,33,1854,44,False,0,Wolves,Southampton,GK,0,2019-20
Frederick Woodman,0,0,0,0,0.0,264,83,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,0,0,0,0,9,0,62772,0,1,0.0,0,-1115,983,2098,40,False,0,Chelsea,Newcastle,GK,0,2019-20
Fred,0,0,4,0,2.2,244,87,1,0,1.2,1.8,2019-10-20T15:30:00Z,90,0,0,0,0,9,0,9020,1,1,8.0,2,-203,203,406,53,True,0,Liverpool,Man Utd,MID,0,2019-20
Frédéric Guilbert,1,0,25,0,16.8,458,81,1,0,5.4,35.0,2019-10-19T14:00:00Z,90,0,0,0,0,9,0,56985,1,2,2.0,5,2161,5591,3430,44,True,0,Brighton,Aston Villa,DEF,0,2019-20
Gabriel Jesus,0,1,33,1,24.5,211,84,0,1,19.8,45.8,2019-10-19T16:30:00Z,90,0,0,0,0,9,0,102174,2,0,128.0,7,-2147,2539,4686,95,False,0,Crystal Palace,Man City,FWD,0,2019-20
Gabriel Martinelli,0,0,2,0,0.8,504,88,0,0,0.0,0.0,2019-10-21T19:00:00Z,12,0,0,0,0,9,0,97012,0,1,0.0,1,-499,7408,7907,45,False,0,Sheffield Utd,Arsenal,FWD,0,2019-20
Gary Cahill,0,0,16,0,1.0,503,84,2,0,2.1,19.6,2019-10-19T16:30:00Z,90,0,0,0,0,9,0,124923,2,0,0.0,1,-2417,3559,5976,45,True,0,Man City,Crystal Palace,DEF,0,2019-20
Gaëtan Bong,0,0,0,0,0.0,41,81,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,0,0,0,0,9,0,8577,1,2,0.0,0,-148,126,274,44,False,0,Aston Villa,Brighton,DEF,0,2019-20
Georges-Kévin Nkoudou,0,0,0,0,0.0,527,89,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,0,0,0,0,9,0,898,1,1,0.0,0,-27,14,41,50,True,0,Watford,Spurs,MID,0,2019-20
George Baldock,0,0,24,1,5.8,294,88,0,0,3.0,16.4,2019-10-21T19:00:00Z,90,0,0,0,0,9,0,52993,0,1,8.0,6,4112,6590,2478,45,True,0,Arsenal,Sheffield Utd,DEF,0,2019-20
Georginio Wijnaldum,0,0,10,0,2.8,199,87,1,0,2.4,14.6,2019-10-20T15:30:00Z,81,0,0,0,0,9,0,175466,1,1,7.0,2,6580,17549,10969,54,False,0,Man Utd,Liverpool,MID,0,2019-20
Gerard Deulofeu,0,0,6,0,12.1,363,89,1,0,4.3,5.6,2019-10-19T14:00:00Z,86,0,0,0,0,9,0,125453,1,1,25.0,2,-11592,2234,13826,61,False,0,Spurs,Watford,FWD,0,2019-20
Giovani Lo Celso,0,0,0,0,0.0,523,89,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,0,0,0,0,9,0,15483,1,1,0.0,0,-413,57,470,73,True,0,Watford,Spurs,MID,0,2019-20
Glenn Murray,0,0,0,0,0.0,44,81,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,0,0,0,0,9,0,69626,1,2,0.0,0,-4559,1030,5589,56,False,0,Aston Villa,Brighton,FWD,0,2019-20
Grady Diangana,0,0,0,0,0.0,398,85,0,0,0.0,0.0,2019-10-19T11:30:00Z,0,0,0,0,0,9,0,5771,0,2,0.0,0,-286,199,485,44,False,0,Everton,West Ham,MID,0,2019-20
Granit Xhaka,0,0,9,0,4.0,18,88,1,0,3.1,13.6,2019-10-21T19:00:00Z,68,0,0,0,0,9,0,54891,0,1,13.0,2,-1038,1581,2619,53,False,0,Sheffield Utd,Arsenal,MID,0,2019-20
Grant Hanley,0,0,0,0,0.0,277,82,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,0,0,0,0,9,0,219769,0,0,0.0,0,-25199,1715,26914,40,False,0,Bournemouth,Norwich,DEF,0,2019-20
Gylfi Sigurdsson,0,0,22,0,0.8,151,85,0,1,5.2,37.6,2019-10-19T11:30:00Z,3,0,0,0,0,9,0,246820,0,2,14.0,6,-18894,3311,22205,75,True,0,West Ham,Everton,MID,0,2019-20
Hamza Choudhury,0,0,0,0,0.0,180,86,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,0,0,0,0,9,0,74345,1,2,0.0,0,-4410,2452,6862,45,True,0,Burnley,Leicester,MID,0,2019-20
Harry Kane,0,0,2,0,2.8,338,89,1,0,5.1,4.0,2019-10-19T14:00:00Z,90,0,0,0,0,9,0,1311565,1,1,44.0,2,-73103,45430,118533,109,True,0,Watford,Spurs,FWD,0,2019-20
Harry Lewis,0,0,0,0,0.0,548,90,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,0,0,0,0,9,0,4104,1,1,0.0,0,725,1070,345,40,False,0,Wolves,Southampton,GK,0,2019-20
Harry Maguire,0,0,11,0,0.1,160,87,1,0,2.1,20.4,2019-10-20T15:30:00Z,90,0,0,0,0,9,0,972414,1,1,0.0,2,-62317,10837,73154,54,True,0,Liverpool,Man Utd,DEF,0,2019-20
Harry Wilson,0,0,7,1,6.4,505,82,0,0,3.0,11.4,2019-10-19T14:00:00Z,68,0,0,0,0,9,0,252978,0,0,12.0,3,930,24352,23422,61,True,0,Norwich,Bournemouth,MID,0,2019-20
Harry Winks,0,0,13,0,15.2,347,89,1,0,3.0,15.0,2019-10-19T14:00:00Z,70,0,0,0,0,9,0,21944,1,1,0.0,2,-1117,506,1623,54,True,0,Watford,Spurs,MID,0,2019-20
Harvey Barnes,2,3,33,0,38.4,172,86,1,0,12.1,40.4,2019-10-19T14:00:00Z,78,0,0,0,0,9,0,18492,1,2,42.0,11,-227,1035,1262,59,True,0,Burnley,Leicester,MID,0,2019-20
Harvey Elliott,0,0,0,0,0.0,550,87,0,0,0.0,0.0,2019-10-20T15:30:00Z,0,0,0,0,0,9,0,99,1,1,0.0,0,48,81,33,45,False,0,Man Utd,Liverpool,MID,0,2019-20
Henrikh Mkhitaryan,0,0,0,0,0.0,16,88,0,0,0.0,0.0,2019-10-21T19:00:00Z,0,0,0,0,0,9,0,61484,0,1,0.0,0,-1716,31,1747,68,False,0,Sheffield Utd,Arsenal,MID,0,2019-20
Henri Lansbury,0,0,0,0,0.0,35,81,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,0,0,0,0,9,0,47278,1,2,0.0,0,-2378,677,3055,44,True,0,Brighton,Aston Villa,MID,0,2019-20
Son Heung-Min,0,0,-2,0,4.7,342,89,0,0,2.0,1.2,2019-10-19T14:00:00Z,45,0,0,0,0,9,0,822309,1,1,14.0,1,-52132,80278,132410,98,True,0,Watford,Spurs,MID,0,2019-20
Heurelho da Silva Gomes,0,0,0,0,0.0,513,89,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,0,0,0,0,9,0,14411,1,1,0.0,0,-250,256,506,45,False,0,Spurs,Watford,GK,0,2019-20
Hugo Lloris,0,0,0,0,0.0,340,89,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,0,0,0,0,9,0,372341,1,1,0.0,0,-217501,324,217825,54,True,0,Watford,Spurs,GK,0,2019-20
Héctor Bellerín,0,0,0,0,0.0,2,88,0,0,0.0,0.0,2019-10-21T19:00:00Z,0,0,0,0,0,9,0,23253,0,1,0.0,0,3633,5934,2301,54,False,0,Sheffield Utd,Arsenal,DEF,0,2019-20
Hélder Costa,0,0,0,0,0.0,418,90,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,0,0,0,0,9,0,1166,1,1,0.0,0,-28,27,55,49,True,0,Southampton,Wolves,MID,0,2019-20
Ibrahim Amadou,0,0,22,1,0.2,507,82,0,0,2.9,25.2,2019-10-19T14:00:00Z,90,0,0,0,0,9,0,8320,0,0,4.0,3,90,722,632,45,False,0,Bournemouth,Norwich,MID,0,2019-20
Idrissa Gueye,0,0,0,0,0.0,156,85,0,0,0.0,0.0,2019-10-19T11:30:00Z,0,0,0,0,0,9,0,1350,0,2,0.0,0,-11,20,31,50,True,0,West Ham,Everton,MID,0,2019-20
Ilkay Gündogan,0,0,22,1,42.3,222,84,0,0,8.3,22.0,2019-10-19T16:30:00Z,90,0,0,0,0,9,0,94913,2,0,19.0,3,-3563,2396,5959,52,False,0,Crystal Palace,Man City,MID,0,2019-20
Isaac Hayden,0,0,0,0,0.0,271,83,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,0,0,0,0,9,0,313384,0,1,0.0,0,-53811,338,54149,45,False,0,Chelsea,Newcastle,MID,0,2019-20
Isaac Success,0,0,0,0,0.0,365,89,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,0,0,0,0,9,0,28554,1,1,0.0,0,-2262,51,2313,48,False,0,Spurs,Watford,FWD,0,2019-20
Ismaïla Sarr,0,0,0,0,0.0,525,89,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,0,0,0,0,9,0,8720,1,1,0.0,0,-628,187,815,63,False,0,Spurs,Watford,MID,0,2019-20
Issa Diop,0,0,14,0,0.0,381,85,2,0,2.0,20.4,2019-10-19T11:30:00Z,90,0,0,0,0,9,0,349705,0,2,0.0,0,-12009,6720,18729,45,False,1,Everton,West Ham,DEF,0,2019-20
Ivan Cavaleiro,0,0,0,0,0.0,419,90,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,0,0,0,0,9,0,617,1,1,0.0,0,-11,25,36,49,True,0,Southampton,Wolves,MID,0,2019-20
Jack Colback,0,0,0,0,0.0,482,83,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,0,0,0,0,9,0,13983,0,1,0.0,0,-1294,75,1369,44,False,0,Chelsea,Newcastle,MID,0,2019-20
Jack Cork,0,0,0,0,0.0,102,86,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,0,0,0,0,9,0,14564,1,2,0.0,0,-1855,25,1880,50,False,0,Leicester,Burnley,MID,0,2019-20
Jack Grealish,1,3,48,0,69.2,29,81,1,1,23.3,77.4,2019-10-19T14:00:00Z,90,0,0,0,0,9,0,263973,1,2,86.0,13,9277,19454,10177,59,True,0,Brighton,Aston Villa,MID,0,2019-20
Jack O'Connell,1,3,34,1,11.2,293,88,0,0,4.3,25.8,2019-10-21T19:00:00Z,90,0,0,0,0,9,0,22459,0,1,6.0,11,224,1129,905,45,True,1,Arsenal,Sheffield Utd,DEF,0,2019-20
Jack Simpson,0,0,0,0,0.0,66,82,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,0,0,0,0,9,0,466224,0,0,0.0,0,-6381,10483,16864,40,True,0,Norwich,Bournemouth,DEF,0,2019-20
Jack Stacey,0,0,0,0,0.0,446,82,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,0,0,0,0,9,0,7245,0,0,0.0,0,-61,229,290,44,True,0,Norwich,Bournemouth,DEF,0,2019-20
Jack Stephens,0,0,0,0,0.0,308,90,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,0,0,0,0,9,0,6880,1,1,0.0,0,-202,66,268,43,False,0,Wolves,Southampton,DEF,0,2019-20
