name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,team,position
David de Gea,0,0,11,0,0.0,235,20,1,0,1.3,13.0,2019-08-19T19:00:00Z,90,0,0,0,0,2,1,1214601,1,1,0.0,2,361048,394301,33253,56,False,0,Wolves,Man Utd,GK
David Luiz Moreira Marinho,0,0,13,0,4.1,106,11,1,0,3.6,31.8,2019-08-17T11:30:00Z,90,0,0,0,0,2,0,526000,1,2,0.0,1,-54730,16788,71518,60,True,1,Burnley,Arsenal,DEF
David McGoldrick,0,0,4,1,2.5,303,18,0,0,6.5,9.6,2019-08-18T13:00:00Z,88,0,0,0,0,2,0,15106,0,1,53.0,2,656,2924,2268,55,True,0,Crystal Palace,Sheffield Utd,FWD
David Silva,0,0,2,0,0.6,219,16,0,0,0.1,0.0,2019-08-17T16:30:00Z,12,0,0,0,0,2,0,287369,2,2,0.0,1,-7330,33508,40838,75,True,0,Spurs,Man City,MID
Davinson Sánchez,0,0,19,0,0.0,333,16,2,0,3.3,33.4,2019-08-17T16:30:00Z,90,0,0,0,0,2,0,72851,2,2,0.0,1,-4978,2534,7512,55,False,0,Man City,Spurs,DEF
Davy Pröpper,0,0,5,0,13.1,54,13,1,0,5.0,17.4,2019-08-17T14:00:00Z,90,0,0,0,0,2,0,71475,1,1,19.0,2,44482,56294,11812,50,True,0,West Ham,Brighton,MID
DeAndre Yedlin,0,0,0,0,0.0,253,17,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,0,0,0,0,2,0,3231,1,3,0.0,0,-439,80,519,45,False,0,Norwich,Newcastle,DEF
Dean Henderson,0,2,29,1,0.0,471,18,0,0,2.2,22.2,2019-08-18T13:00:00Z,90,0,0,0,0,2,4,93399,0,1,0.0,9,2750,7559,4809,45,True,0,Crystal Palace,Sheffield Utd,GK
Declan Rice,0,0,9,0,11.9,395,13,1,0,2.1,8.2,2019-08-17T14:00:00Z,90,0,0,0,0,2,0,166213,1,1,1.0,1,-4577,9259,13836,50,False,1,Brighton,West Ham,MID
Dejan Lovren,0,0,0,0,0.0,186,19,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,0,0,0,0,2,0,16605,2,1,0.0,0,-4349,451,4800,55,False,0,Southampton,Liverpool,DEF
Demarai Gray,0,0,0,0,0.0,175,14,0,0,0.0,0.0,2019-08-18T15:30:00Z,0,0,0,0,0,2,0,34382,1,1,0.0,0,-5104,1488,6592,55,False,0,Chelsea,Leicester,MID
Dennis Praet,0,0,8,0,0.1,517,14,0,0,0.5,5.0,2019-08-18T15:30:00Z,17,0,0,0,0,2,0,5572,1,1,0.0,1,-445,463,908,55,False,0,Chelsea,Leicester,MID
Dennis Srbeny,0,0,0,0,0.0,279,17,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,0,0,0,0,2,0,3920,1,3,0.0,0,-848,283,1131,55,True,0,Newcastle,Norwich,FWD
Diego Rico,0,0,0,0,0.0,65,12,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,0,0,0,0,2,0,365133,2,1,0.0,0,35828,57292,21464,40,False,0,Aston Villa,Bournemouth,DEF
Diogo Jota,0,0,-2,0,13.3,410,20,1,0,2.8,3.0,2019-08-19T19:00:00Z,85,0,0,0,0,2,0,730131,1,1,12.0,2,-67433,28482,95915,65,True,0,Man Utd,Wolves,FWD
Divock Origi,0,0,3,0,0.6,188,19,1,0,0.1,0.2,2019-08-17T14:00:00Z,11,0,0,0,0,2,0,479825,2,1,0.0,1,163204,205039,41835,56,False,0,Southampton,Liverpool,FWD
Djibril Sidibé,0,0,0,0,0.0,511,15,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,0,0,0,0,2,0,17208,0,1,0.0,0,-2757,950,3707,55,True,0,Watford,Everton,DEF
Domingos Quina,0,0,0,0,0.0,375,15,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,0,0,0,0,2,0,6212,0,1,0.0,0,-602,509,1111,45,False,0,Everton,Watford,MID
Dominic Calvert-Lewin,0,0,6,1,0.7,147,15,0,0,0.7,4.4,2019-08-17T14:00:00Z,71,0,0,0,0,2,0,111451,0,1,2.0,2,-3796,11975,15771,60,True,0,Watford,Everton,FWD
Dominic Solanke,0,0,7,0,10.5,69,12,0,0,1.5,2.8,2019-08-17T14:00:00Z,14,0,0,0,0,2,0,33763,2,1,2.0,1,-3131,3002,6133,55,False,0,Aston Villa,Bournemouth,FWD
Douglas Luiz Soares de Paulo,0,2,33,0,13.6,470,12,2,1,7.5,46.0,2019-08-17T14:00:00Z,90,0,0,0,0,2,0,41964,2,1,15.0,9,809,4629,3820,45,True,0,Bournemouth,Aston Villa,MID
Dwight McNeil,1,0,18,0,26.8,97,11,2,0,6.3,7.6,2019-08-17T11:30:00Z,90,0,0,0,0,2,0,23267,1,2,29.0,5,-2455,1080,3535,60,False,0,Arsenal,Burnley,MID
Ederson Santana de Moraes,0,0,14,0,0.0,212,16,2,0,0.5,5.0,2019-08-17T16:30:00Z,90,0,0,0,0,2,0,1436012,2,2,0.0,1,266555,325392,58837,61,True,0,Spurs,Man City,GK
Edward Nketiah,0,0,0,0,0.0,13,11,0,0,0.0,0.0,2019-08-17T11:30:00Z,0,0,0,0,0,2,0,79691,1,2,0.0,0,-22923,1085,24008,45,True,0,Burnley,Arsenal,FWD
Eldin Jakupovic,0,0,0,0,0.0,169,14,0,0,0.0,0.0,2019-08-18T15:30:00Z,0,0,0,0,0,2,0,7426,1,1,0.0,0,-637,115,752,45,False,0,Chelsea,Leicester,GK
Emerson Palmieri dos Santos,0,0,17,0,22.0,107,14,1,0,5.2,27.8,2019-08-18T15:30:00Z,90,0,0,0,0,2,0,97486,1,1,2.0,2,24245,34412,10167,55,True,0,Leicester,Chelsea,DEF
Emiliano Buendía,0,0,11,0,62.8,283,17,1,0,8.6,15.2,2019-08-17T14:00:00Z,90,0,0,0,0,2,0,52193,1,3,8.0,2,13260,18170,4910,60,True,0,Newcastle,Norwich,MID
Emiliano Martínez,0,0,0,0,0.0,427,11,0,0,0.0,0.0,2019-08-17T11:30:00Z,0,0,0,0,0,2,0,18880,1,2,0.0,0,-1177,915,2092,45,True,0,Burnley,Arsenal,GK
Emil Krafth,0,0,10,0,1.4,519,17,3,0,1.6,10.6,2019-08-17T14:00:00Z,90,0,0,0,0,2,0,4093,1,3,4.0,1,-276,124,400,45,False,0,Norwich,Newcastle,DEF
Enda Stevens,0,1,27,1,13.2,291,18,0,0,5.0,16.4,2019-08-18T13:00:00Z,90,0,0,0,0,2,0,22171,0,1,20.0,7,-1365,769,2134,50,True,0,Crystal Palace,Sheffield Utd,DEF
Eric Bailly,0,0,0,0,0.0,228,20,0,0,0.0,0.0,2019-08-19T19:00:00Z,0,0,0,0,0,2,0,2599,1,1,0.0,0,-765,85,850,50,False,0,Wolves,Man Utd,DEF
Eric Dier,0,0,0,0,0.0,350,16,0,0,0.0,0.0,2019-08-17T16:30:00Z,0,0,0,0,0,2,0,14247,2,2,0.0,0,-155,1599,1754,50,False,0,Man City,Spurs,MID
Erik Lamela,1,2,38,0,15.1,346,16,2,1,8.2,57.8,2019-08-17T16:30:00Z,84,0,0,0,0,2,0,37111,2,2,9.0,12,-6339,3143,9482,60,False,0,Man City,Spurs,MID
Erik Pieters,0,0,18,0,5.3,447,11,2,0,2.3,16.8,2019-08-17T11:30:00Z,90,0,0,0,0,2,0,210815,1,2,1.0,1,103519,120857,17338,45,False,0,Arsenal,Burnley,DEF
Ethan Ampadu,0,0,0,0,0.0,121,14,0,0,0.0,0.0,2019-08-18T15:30:00Z,0,0,0,0,0,2,0,1650,1,1,0.0,0,-230,148,378,45,True,0,Leicester,Chelsea,MID
Etienne Capoue,0,0,12,0,2.2,373,15,1,0,1.7,4.6,2019-08-17T14:00:00Z,82,0,0,0,0,2,0,59067,0,1,10.0,1,-2725,3753,6478,50,False,1,Everton,Watford,MID
Ezri Konsa Ngoyo,0,0,0,0,0.0,452,12,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,0,0,0,0,2,0,4797,2,1,0.0,0,-397,91,488,45,True,0,Bournemouth,Aston Villa,DEF
Fabian Delph,0,0,0,0,0.0,205,15,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,0,0,0,0,2,0,19775,0,1,0.0,0,-6479,101,6580,55,True,0,Watford,Everton,DEF
Fabian Schär,0,0,18,0,0.6,252,17,3,0,4.3,25.4,2019-08-17T14:00:00Z,90,0,0,0,0,2,0,104584,1,3,17.0,1,-4837,3447,8284,50,False,0,Norwich,Newcastle,DEF
Fabio Henrique Tavares,0,0,6,0,0.3,197,19,1,0,0.5,4.4,2019-08-17T14:00:00Z,16,0,0,0,0,2,0,77496,2,1,0.0,1,3518,12765,9247,55,False,0,Southampton,Liverpool,MID
Fabián Balbuena,0,0,0,0,0.0,382,13,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,0,0,0,0,2,0,27970,1,1,0.0,0,-1768,891,2659,45,False,0,Brighton,West Ham,DEF
Federico Fernández,0,0,0,0,0.0,254,17,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,0,0,0,0,2,0,11003,1,3,0.0,0,-945,276,1221,45,False,0,Norwich,Newcastle,DEF
Felipe Anderson Pereira Gomes,0,0,0,0,0.0,390,13,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,0,0,0,0,2,0,401671,1,1,0.0,0,-135347,5163,140510,70,False,0,Brighton,West Ham,MID
Fernando Luiz Rosa,0,0,0,0,0.0,221,16,0,0,0.0,0.0,2019-08-17T16:30:00Z,0,0,0,0,0,2,0,65483,2,2,0.0,0,-14114,3365,17479,54,True,0,Spurs,Man City,MID
Fikayo Tomori,0,0,0,0,0.0,529,14,0,0,0.0,0.0,2019-08-18T15:30:00Z,0,0,0,0,0,2,0,1050,1,1,0.0,0,277,358,81,45,True,0,Leicester,Chelsea,DEF
Florian Lejeune,0,0,0,0,0.0,257,17,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,0,0,0,0,2,0,212,1,3,0.0,0,-33,14,47,45,False,0,Norwich,Newcastle,DEF
Florin Andone,0,0,3,0,10.5,46,13,0,0,1.7,4.0,2019-08-17T14:00:00Z,16,0,0,0,0,2,0,116668,1,1,2.0,1,61691,80258,18567,50,True,0,West Ham,Brighton,FWD
Francisco Femenía Far,0,0,7,0,1.9,357,15,1,0,2.9,19.4,2019-08-17T14:00:00Z,90,0,0,0,0,2,0,47141,0,1,8.0,2,-4565,941,5506,45,False,0,Everton,Watford,DEF
Fraser Forster,0,0,0,0,0.0,317,19,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,0,0,0,0,2,0,61187,2,1,0.0,0,-4881,1463,6344,45,True,0,Liverpool,Southampton,GK
Frederick Woodman,0,0,0,0,0.0,264,17,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,0,0,0,0,2,0,63902,1,3,0.0,0,-4000,1660,5660,40,False,0,Norwich,Newcastle,GK
Frederico Rodrigues de Paula Santos,0,0,0,0,0.0,244,20,0,0,0.0,0.0,2019-08-19T19:00:00Z,0,0,0,0,0,2,0,10797,1,1,0.0,0,-1768,692,2460,55,False,0,Wolves,Man Utd,MID
Frédéric Guilbert,0,0,0,0,0.0,458,12,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,0,0,0,0,2,0,30392,2,1,0.0,0,-3532,271,3803,45,True,0,Bournemouth,Aston Villa,DEF
Gabriel Fernando de Jesus,0,0,3,0,0.8,211,16,0,0,4.7,0.0,2019-08-17T16:30:00Z,24,0,0,0,0,2,0,186375,2,2,48.0,1,8297,28060,19763,95,True,0,Spurs,Man City,FWD
Gabriel Teodoro Martinelli Silva,0,0,0,0,0.0,504,11,0,0,0.0,0.0,2019-08-17T11:30:00Z,0,0,0,0,0,2,0,101246,1,2,0.0,0,28019,42713,14694,45,True,0,Burnley,Arsenal,FWD
Gary Cahill,0,0,0,0,0.0,503,18,0,0,0.0,0.0,2019-08-18T13:00:00Z,0,0,0,0,0,2,0,120524,0,1,0.0,0,-11005,4798,15803,45,False,0,Sheffield Utd,Crystal Palace,DEF
Gaëtan Bong,0,0,0,0,0.0,41,13,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,0,0,0,0,2,0,9812,1,1,0.0,0,-956,181,1137,45,True,0,West Ham,Brighton,DEF
Georges-Kévin Nkoudou,0,0,0,0,0.0,527,16,0,0,0.0,0.0,2019-08-17T16:30:00Z,0,0,0,0,0,2,0,1911,2,2,0.0,0,638,891,253,50,False,0,Man City,Spurs,MID
George Baldock,0,0,17,1,8.3,294,18,0,0,2.7,14.4,2019-08-18T13:00:00Z,90,0,0,0,0,2,0,10352,0,1,4.0,5,-111,745,856,45,True,1,Crystal Palace,Sheffield Utd,DEF
Georginio Wijnaldum,0,0,12,0,2.4,199,19,1,0,1.7,11.0,2019-08-17T14:00:00Z,90,0,0,0,0,2,0,165162,2,1,4.0,2,-3552,16339,19891,55,False,0,Southampton,Liverpool,MID
Gerard Deulofeu,0,0,11,0,29.3,363,15,1,0,5.0,9.0,2019-08-17T14:00:00Z,78,0,0,0,0,2,0,297181,0,1,12.0,2,-59789,9477,69266,65,False,0,Everton,Watford,FWD
Giovani Lo Celso,0,0,3,0,0.3,523,16,0,0,0.0,0.0,2019-08-17T16:30:00Z,5,0,0,0,0,2,0,34541,2,2,0.0,1,-6157,3713,9870,75,False,0,Man City,Spurs,MID
Glenn Murray,0,0,4,0,13.3,44,13,1,0,2.1,0.0,2019-08-17T14:00:00Z,73,0,0,0,0,2,0,204727,1,1,8.0,2,-13347,14182,27529,60,True,0,West Ham,Brighton,FWD
Grady Diangana,0,0,0,0,0.0,398,13,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,0,0,0,0,2,0,4881,1,1,0.0,0,-1355,124,1479,45,False,0,Brighton,West Ham,MID
Granit Xhaka,0,0,0,0,0.0,18,11,0,0,0.0,0.0,2019-08-17T11:30:00Z,0,0,0,0,0,2,0,91310,1,2,0.0,0,-9205,12331,21536,55,True,0,Burnley,Arsenal,MID
Grant Hanley,0,0,15,0,0.1,277,17,1,0,2.0,16.0,2019-08-17T14:00:00Z,90,0,0,0,0,2,0,151912,1,3,4.0,2,-2691,8739,11430,40,True,0,Newcastle,Norwich,DEF
Gylfi Sigurdsson,0,0,7,1,25.8,151,15,0,0,4.4,8.4,2019-08-17T14:00:00Z,90,0,0,0,0,2,0,774275,0,1,10.0,3,-50890,37883,88773,80,True,0,Watford,Everton,MID
Hamza Choudhury,0,0,8,0,11.7,180,14,1,0,2.7,5.4,2019-08-18T15:30:00Z,72,0,0,0,0,2,0,61138,1,1,10.0,2,15393,21810,6417,45,False,0,Chelsea,Leicester,MID
Harry Kane,0,0,4,0,1.8,338,16,2,0,0.6,0.4,2019-08-17T16:30:00Z,90,0,0,0,0,2,0,1784749,2,2,4.0,2,-42147,115756,157903,110,False,0,Man City,Spurs,FWD
Harry Maguire,0,0,20,0,11.5,160,20,1,0,3.8,22.8,2019-08-19T19:00:00Z,90,0,0,0,0,2,0,1156657,1,1,4.0,2,45576,86312,40736,55,False,0,Wolves,Man Utd,DEF
Harry Wilson,0,1,26,0,4.3,505,12,1,1,7.8,33.4,2019-08-17T14:00:00Z,75,0,0,0,0,2,0,60604,2,1,40.0,8,-9460,8355,17815,60,False,0,Aston Villa,Bournemouth,MID
Harry Winks,0,0,10,0,0.8,347,16,2,0,1.0,9.4,2019-08-17T16:30:00Z,55,0,0,0,0,2,0,23991,2,2,0.0,1,-1072,1735,2807,55,False,0,Man City,Spurs,MID
Harvey Barnes,0,0,0,0,0.0,172,14,0,0,0.0,0.0,2019-08-18T15:30:00Z,0,0,0,0,0,2,0,14322,1,1,0.0,0,-1160,937,2097,60,False,0,Chelsea,Leicester,MID
Henrikh Mkhitaryan,0,0,0,0,0.0,16,11,0,0,0.0,0.0,2019-08-17T11:30:00Z,0,0,0,0,0,2,0,145143,1,2,0.0,0,996,18655,17659,70,True,0,Burnley,Arsenal,MID
Henri Lansbury,0,0,0,0,0.0,35,12,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,0,0,0,0,2,0,12889,2,1,0.0,0,-675,667,1342,45,True,0,Bournemouth,Aston Villa,MID
Heung-Min Son,0,0,0,0,0.0,342,16,0,0,0.0,0.0,2019-08-17T16:30:00Z,0,0,0,0,0,2,0,57236,2,2,0.0,0,-10933,2404,13337,95,False,0,Man City,Spurs,MID
Heurelho da Silva Gomes,0,0,0,0,0.0,513,15,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,0,0,0,0,2,0,13484,0,1,0.0,0,-414,717,1131,45,False,0,Everton,Watford,GK
Hugo Lloris,0,0,28,0,0.0,340,16,2,0,5.7,56.6,2019-08-17T16:30:00Z,90,0,0,0,0,2,8,538741,2,2,0.0,3,-31914,39438,71352,55,False,0,Man City,Spurs,GK
Héctor Bellerín,0,0,0,0,0.0,2,11,0,0,0.0,0.0,2019-08-17T11:30:00Z,0,0,0,0,0,2,0,8154,1,2,0.0,0,-1652,336,1988,55,True,0,Burnley,Arsenal,DEF
Hélder Costa,0,0,0,0,0.0,418,20,0,0,0.0,0.0,2019-08-19T19:00:00Z,0,0,0,0,0,2,0,1364,1,1,0.0,0,-317,88,405,50,True,0,Man Utd,Wolves,MID
Ibrahim Amadou,0,0,0,0,0.0,507,17,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,0,0,0,0,2,0,2674,1,3,0.0,0,-63,287,350,45,True,0,Newcastle,Norwich,MID
Idrissa Gueye,0,0,0,0,0.0,156,15,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,0,0,0,0,2,0,2020,0,1,0.0,0,-829,61,890,50,True,0,Watford,Everton,MID
Ilkay Gündogan,0,0,16,0,40.3,222,16,2,0,6.6,9.8,2019-08-17T16:30:00Z,90,0,0,0,0,2,0,159742,2,2,16.0,2,-27274,6021,33295,55,True,0,Spurs,Man City,MID
Isaac Hayden,0,0,11,0,14.7,271,17,3,0,3.7,11.8,2019-08-17T14:00:00Z,90,0,0,0,0,2,0,443094,1,3,10.0,2,-4562,20878,25440,45,False,0,Norwich,Newcastle,MID
Isaac Success Ajayi,0,0,0,0,0.0,365,15,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,0,0,0,0,2,0,50128,0,1,0.0,0,-3806,3828,7634,50,False,0,Everton,Watford,FWD
Ismaïla Sarr,0,0,0,0,0.0,525,15,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,0,0,0,0,2,0,18827,0,1,0.0,0,-5891,1575,7466,65,False,0,Everton,Watford,MID
Issa Diop,0,0,14,0,11.2,381,13,1,0,3.6,20.8,2019-08-17T14:00:00Z,90,0,0,0,0,2,0,227989,1,1,4.0,2,-13527,5493,19020,45,False,0,Brighton,West Ham,DEF
Ivan Cavaleiro,0,0,0,0,0.0,419,20,0,0,0.0,0.0,2019-08-19T19:00:00Z,0,0,0,0,0,2,0,634,1,1,0.0,0,-150,51,201,50,True,0,Man Utd,Wolves,MID
Jack Colback,0,0,0,0,0.0,482,17,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,0,0,0,0,2,0,3765,1,3,0.0,0,-427,99,526,45,False,0,Norwich,Newcastle,MID
Jack Cork,0,0,9,0,1.8,102,11,2,0,4.0,10.4,2019-08-17T11:30:00Z,90,0,0,0,0,2,0,19860,1,2,28.0,2,709,2656,1947,50,False,0,Arsenal,Burnley,MID
Jack Grealish,1,1,26,0,70.0,29,12,2,0,11.5,34.0,2019-08-17T14:00:00Z,90,0,0,0,0,2,0,369565,2,1,11.0,6,-2810,29014,31824,60,True,0,Bournemouth,Aston Villa,MID
Jack O'Connell,0,0,23,1,1.2,293,18,0,0,7.9,22.6,2019-08-18T13:00:00Z,90,0,0,0,0,2,0,21582,0,1,55.0,6,-876,644,1520,45,True,0,Crystal Palace,Sheffield Utd,DEF
Jack Simpson,0,0,0,0,0.0,66,12,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,0,0,0,0,2,0,492423,2,1,0.0,0,-18777,13102,31879,40,False,0,Aston Villa,Bournemouth,DEF
Jack Stacey,0,0,0,0,0.0,446,12,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,0,0,0,0,2,0,8295,2,1,0.0,0,-1508,101,1609,45,False,0,Aston Villa,Bournemouth,DEF
Jack Stephens,0,0,0,0,0.0,308,19,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,0,0,0,0,2,0,8284,2,1,0.0,0,-672,154,826,45,True,0,Liverpool,Southampton,DEF
Jack Wilshere,0,0,1,0,1.8,394,13,0,0,0.1,0.0,2019-08-17T14:00:00Z,45,0,0,0,0,2,0,33564,1,1,0.0,1,-2772,2521,5293,50,False,0,Brighton,West Ham,MID
Jacob Murphy,0,0,0,0,0.0,483,17,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,0,0,0,0,2,0,1026,1,3,0.0,0,-509,17,526,50,False,0,Norwich,Newcastle,MID
Jake Eastwood,0,0,0,0,0.0,299,18,0,0,0.0,0.0,2019-08-18T13:00:00Z,0,0,0,0,0,2,0,16381,0,1,0.0,0,-2040,202,2242,45,True,0,Crystal Palace,Sheffield Utd,GK
Jamaal Lascelles,0,0,9,0,0.1,258,17,3,0,3.3,14.4,2019-08-17T14:00:00Z,90,0,0,0,0,2,0,445554,1,3,18.0,1,-24098,6099,30197,45,False,0,Norwich,Newcastle,DEF
Jamal Lewis,0,0,29,1,7.2,276,17,0,0,2.9,17.6,2019-08-17T14:00:00Z,89,0,0,0,0,2,0,13638,1,3,4.0,6,-209,1237,1446,45,True,0,Newcastle,Norwich,DEF
James Chester,0,0,0,0,0.0,23,12,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,0,0,0,0,2,0,6684,2,1,0.0,0,-2068,40,2108,45,True,0,Bournemouth,Aston Villa,DEF
James Garner,0,0,0,0,0.0,250,20,0,0,0.0,0.0,2019-08-19T19:00:00Z,0,0,0,0,0,2,0,6977,1,1,0.0,0,-586,595,1181,45,False,0,Wolves,Man Utd,MID
James Justin,0,0,0,0,0.0,433,14,0,0,0.0,0.0,2019-08-18T15:30:00Z,0,0,0,0,0,2,0,7447,1,1,0.0,0,-885,113,998,50,False,0,Chelsea,Leicester,DEF
James Maddison,1,0,11,0,52.5,171,14,1,0,8.9,20.8,2019-08-18T15:30:00Z,90,0,0,0,0,2,0,576149,1,1,16.0,5,-29125,28286,57411,70,False,0,Chelsea,Leicester,MID
James McArthur,0,0,11,0,3.1,138,18,1,0,1.3,9.6,2019-08-18T13:00:00Z,81,0,0,0,0,2,0,109551,0,1,0.0,2,-5482,5474,10956,55,False,0,Sheffield Utd,Crystal Palace,MID
James McCarthy,0,0,2,0,0.8,157,18,0,0,0.8,6.8,2019-08-18T13:00:00Z,20,0,0,0,0,2,0,46481,0,1,0.0,0,635,5413,4778,45,False,1,Sheffield Utd,Crystal Palace,MID
James Milner,1,0,18,1,24.1,200,19,0,0,6.2,20.4,2019-08-17T14:00:00Z,73,0,0,0,0,2,0,50003,2,1,17.0,6,-5296,2122,7418,55,False,0,Southampton,Liverpool,MID
James Tarkowski,0,0,7,0,0.1,84,11,2,0,3.8,11.6,2019-08-17T11:30:00Z,90,0,0,0,0,2,0,106328,1,2,26.0,1,-2362,4485,6847,50,False,0,Arsenal,Burnley,DEF
James Tomkins,0,0,0,0,0.0,124,18,0,0,0.0,0.0,2019-08-18T13:00:00Z,0,0,0,0,0,2,0,698,0,1,0.0,0,-137,18,155,50,False,0,Sheffield Utd,Crystal Palace,DEF
James Ward-Prowse,0,0,15,0,29.5,321,19,2,0,4.3,11.2,2019-08-17T14:00:00Z,90,0,0,0,0,2,0,54070,2,1,2.0,2,-6524,1391,7915,60,True,0,Liverpool,Southampton,MID
Jamie Vardy,0,0,-3,0,2.3,166,14,1,0,0.9,0.0,2019-08-18T15:30:00Z,90,0,0,0,0,2,0,551733,1,1,10.0,2,-82257,18334,100591,90,False,0,Chelsea,Leicester,FWD
Jannik Vestergaard,0,0,13,0,14.2,304,19,2,0,3.8,20.0,2019-08-17T14:00:00Z,90,0,0,0,0,2,0,10924,2,1,4.0,1,-1184,232,1416,50,True,0,Liverpool,Southampton,DEF
Jan Bednarek,0,0,10,0,0.7,307,19,2,0,1.8,16.8,2019-08-17T14:00:00Z,90,0,0,0,0,2,0,43690,2,1,0.0,1,-3212,648,3860,45,True,0,Liverpool,Southampton,DEF
Jan Vertonghen,0,0,0,0,0.0,330,16,0,0,0.0,0.0,2019-08-17T16:30:00Z,0,0,0,0,0,2,0,174452,2,2,0.0,0,-44619,3565,48184,54,False,0,Man City,Spurs,DEF
Javier Hernández Balcázar,0,2,29,0,1.2,386,13,1,1,5.6,34.0,2019-08-17T14:00:00Z,82,0,0,0,0,2,0,58778,1,1,21.0,8,-7224,3982,11206,60,False,0,Brighton,West Ham,FWD
Javier Manquillo,0,0,0,0,0.0,256,17,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,0,0,0,0,2,0,11062,1,3,0.0,0,-19,930,949,45,False,0,Norwich,Newcastle,DEF
Jay Rodriguez,0,0,1,0,0.0,451,11,1,0,1.0,0.0,2019-08-17T11:30:00Z,29,0,0,0,0,2,0,23227,1,2,10.0,1,-5492,931,6423,59,False,0,Arsenal,Burnley,FWD
Jean-Philippe Gbamin,0,0,8,1,1.7,497,15,0,0,1.5,13.2,2019-08-17T14:00:00Z,90,0,0,0,0,2,0,5798,0,1,0.0,3,-42,863,905,50,True,0,Watford,Everton,MID
Jed Steer,0,0,0,0,0.0,429,12,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,0,0,0,0,2,0,9258,2,1,0.0,0,-876,154,1030,45,True,0,Bournemouth,Aston Villa,GK
Jefferson Lerma,0,0,11,0,2.3,82,12,1,0,1.2,10.0,2019-08-17T14:00:00Z,90,0,0,0,0,2,0,15061,2,1,0.0,2,-142,1942,2084,50,False,0,Aston Villa,Bournemouth,MID
Jeffrey Schlupp,0,0,0,0,0.4,137,18,0,0,1.4,2.2,2019-08-18T13:00:00Z,25,0,0,0,0,2,0,5530,0,1,11.0,1,-2487,43,2530,55,False,0,Sheffield Utd,Crystal Palace,MID
Jeff Hendrick,0,0,0,0,0.0,100,11,0,0,0.0,0.0,2019-08-17T11:30:00Z,0,0,0,0,0,2,0,6144,1,2,0.0,0,-635,195,830,55,False,0,Arsenal,Burnley,MID
Jesse Lingard,0,0,9,0,3.6,241,20,1,0,1.1,5.6,2019-08-19T19:00:00Z,80,0,0,0,0,2,0,106173,1,1,2.0,2,6802,19786,12984,65,False,0,Wolves,Man Utd,MID
Jesús Vallejo Lázaro,0,0,0,0,0.0,473,20,0,0,0.0,0.0,2019-08-19T19:00:00Z,0,0,0,0,0,2,0,25178,1,1,0.0,0,-3934,538,4472,50,True,0,Man Utd,Wolves,DEF
Jetro Willems,0,0,0,0,0.0,498,17,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,0,0,0,0,2,0,11814,1,3,0.0,0,-649,459,1108,45,False,0,Norwich,Newcastle,DEF
Joelinton Cássio Apolinário de Lira,0,0,0,0,12.3,466,17,2,0,2.6,2.0,2019-08-17T14:00:00Z,66,0,0,0,0,2,0,161680,1,3,12.0,1,9075,25163,16088,60,False,1,Norwich,Newcastle,FWD
Joel Matip,0,0,14,0,1.3,185,19,1,0,3.5,29.2,2019-08-17T14:00:00Z,90,0,0,0,0,2,0,58235,2,1,4.0,2,-15407,3002,18409,54,False,0,Southampton,Liverpool,DEF
