name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team
Jamaal_Lascelles_258,0,0,10,0,0.3,258,313,1,0,1.7,14.2,2020-07-01T17:00:00Z,90,0,0,0,0,32,0,469631,4,1,2,2,15951,24909,8958,43,FALSE,0,Bournemouth
Jamal_Lewis_276,0,0,10,0,2.1,276,311,4,0,1.9,17.2,2020-07-01T17:00:00Z,90,0,0,0,0,32,0,20210,0,4,0,0,-317,124,441,44,FALSE,0,Arsenal
James_Chester_23,0,0,0,0,0,23,312,0,0,0,0,2020-06-27T11:30:00Z,0,0,0,0,0,32,0,3635,1,0,0,0,-16,13,29,42,TRUE,0,Wolves
James_Daly_581,0,0,0,0,0,581,315,0,0,0,0,2020-06-29T19:00:00Z,0,0,0,0,0,32,0,740,1,0,0,0,1,10,9,45,TRUE,0,Burnley
James_Garner_250,0,0,0,0,0,250,314,0,0,0,0,2020-06-30T19:15:00Z,0,0,0,0,0,32,0,16553,3,0,0,0,-197,37,234,43,FALSE,0,Brighton
James_Justin_433,0,0,9,0,14.4,433,316,2,0,2.9,13.4,2020-07-01T17:00:00Z,90,0,0,0,0,32,0,36423,1,2,1,1,587,2708,2121,47,FALSE,0,Everton
James_Maddison_171,0,0,13,0,16.4,171,316,0,0,4.9,9.4,2020-07-01T17:00:00Z,45,0,0,0,0,32,0,1247229,1,2,23,1,-52031,9232,61263,75,FALSE,0,Everton
James_McArthur_138,0,0,9,0,24,138,315,1,0,5.4,8.8,2020-06-29T19:00:00Z,90,0,0,0,0,32,0,45109,1,0,21,2,526,1166,640,52,TRUE,0,Burnley
James_McCarthy_157,0,0,-1,0,3.1,157,315,1,0,0.4,1.2,2020-06-29T19:00:00Z,45,0,0,0,0,32,0,63437,1,0,0,0,565,2656,2091,43,TRUE,1,Burnley
James_Milner_200,0,0,0,0,0,200,317,0,0,0,0,2020-07-02T19:15:00Z,0,0,0,0,0,32,0,35272,0,4,0,0,-396,7,403,53,FALSE,0,Man City
James_Tarkowski_84,0,0,25,1,10.9,84,315,0,0,3.6,22.6,2020-06-29T19:00:00Z,90,0,0,0,0,32,0,260107,1,0,2,5,133,5709,5576,52,FALSE,1,Crystal Palace
James_Tomkins_124,0,0,0,0,0,124,315,0,0,0,0,2020-06-29T19:00:00Z,0,0,0,0,0,32,0,20241,1,0,0,0,-985,7,992,50,TRUE,0,Burnley
James_Ward-Prowse_321,0,2,36,0,25.3,321,319,1,1,10.8,61.6,2020-06-28T15:30:00Z,90,0,0,0,0,32,0,105689,3,1,21,9,-1754,2868,4622,57,FALSE,0,Watford
Jamie_Vardy_166,0,0,13,0,24.4,166,316,2,0,4.7,12.2,2020-07-01T17:00:00Z,90,0,0,0,0,32,0,2088522,1,2,10,2,-145059,30251,175310,98,FALSE,0,Everton
Jannik_Vestergaard_304,0,0,12,0,0.3,304,319,1,0,1.4,13.6,2020-06-28T15:30:00Z,90,0,0,0,0,32,0,147948,3,1,0,2,-661,239,900,45,FALSE,0,Watford
Jan_Bednarek_307,0,0,6,0,0.5,307,319,1,0,1.4,13.2,2020-06-28T15:30:00Z,90,1,0,0,0,32,0,58873,3,1,0,0,506,1559,1053,44,FALSE,0,Watford
Jan_Vertonghen_330,0,0,3,0,0.6,330,318,1,0,0.1,0.2,2020-07-02T17:00:00Z,9,0,0,0,0,32,0,115877,1,3,0,1,-1275,350,1625,52,FALSE,0,Sheffield Utd
Japhet_Tanganga_583,0,0,0,0,0,583,318,0,0,0,0,2020-07-02T17:00:00Z,0,0,0,0,0,32,0,86501,1,3,0,0,-9399,129,9528,40,FALSE,0,Sheffield Utd
Jarrad_Branthwaite_637,0,0,0,0,0,637,316,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,572,1,2,0,0,193,225,32,40,TRUE,0,Leicester
Jarrod_Bowen_626,2,1,29,0,35.4,626,320,2,0,8.6,46.2,2020-07-01T19:15:00Z,77,0,0,0,0,32,0,9922,2,3,4,9,-517,628,1145,64,TRUE,0,Chelsea
Javier_Hernández Balcázar_386,0,0,0,0,0,386,320,0,0,0,0,2020-07-01T19:15:00Z,0,0,0,0,0,32,0,25569,2,3,0,0,-21,15,36,60,TRUE,0,Chelsea
Javier_Manquillo_256,0,0,21,1,2.4,256,313,0,0,1.3,9,2020-07-01T17:00:00Z,72,0,0,0,0,32,0,14563,4,1,2,6,1611,1950,339,43,FALSE,0,Bournemouth
Jay_Rodriguez_451,0,0,0,0,0,451,315,0,0,0,0,2020-06-29T19:00:00Z,0,0,0,0,0,32,0,24295,1,0,0,0,27,1531,1504,57,FALSE,0,Crystal Palace
Jean-Philippe_Gbamin_497,0,0,0,0,0,497,316,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,2076,1,2,0,0,-2,1,3,48,TRUE,0,Leicester
Jed_Steer_429,0,0,0,0,0,429,312,0,0,0,0,2020-06-27T11:30:00Z,0,0,0,0,0,32,0,6466,1,0,0,0,-26,12,38,43,TRUE,0,Wolves
Jefferson_Lerma_82,0,0,13,0,12.4,82,313,3,0,2.8,15.6,2020-07-01T17:00:00Z,74,0,0,0,0,32,0,10375,4,1,0,2,-90,152,242,48,TRUE,0,Newcastle
Jeffrey_Schlupp_137,0,0,0,0,0,137,315,0,0,0,0,2020-06-29T19:00:00Z,0,0,0,0,0,32,0,5785,1,0,0,0,-98,9,107,54,TRUE,0,Burnley
Jeff_Hendrick_100,0,0,0,0,0,100,315,0,0,0,0,2020-06-29T19:00:00Z,0,0,0,0,0,32,0,8392,1,0,0,0,-150,46,196,54,FALSE,0,Crystal Palace
Jeremy_Ngakia_593,0,0,0,0,0,593,320,0,0,0,0,2020-07-01T19:15:00Z,0,0,0,0,0,32,0,20601,2,3,0,0,-2441,663,3104,40,TRUE,0,Chelsea
Jesse_Lingard_241,0,0,0,0,0,241,314,0,0,0,0,2020-06-30T19:15:00Z,0,0,0,0,0,32,0,55549,3,0,0,0,-209,265,474,63,FALSE,0,Brighton
Jesús_Vallejo Lázaro_473,0,0,0,0,0,473,312,0,0,0,0,2020-06-27T11:30:00Z,0,0,0,0,0,32,0,15802,1,0,0,0,-42,3,45,46,FALSE,0,Aston Villa
Jetro_Willems_498,0,0,0,0,0,498,313,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,49141,4,1,0,0,-745,21,766,43,FALSE,0,Bournemouth
Jimmy_Dunne_638,0,0,0,0,0,638,315,0,0,0,0,2020-06-29T19:00:00Z,0,0,0,0,0,32,0,367,1,0,0,0,120,139,19,40,FALSE,0,Crystal Palace
Joelinton Cássio_Apolinário de Lira_466,0,0,8,1,15.3,466,313,0,0,3,6.6,2020-07-01T17:00:00Z,71,0,0,0,0,32,0,85356,4,1,8,2,3336,7508,4172,55,FALSE,0,Bournemouth
Joel_Matip_185,0,0,0,0,0,185,317,0,0,0,0,2020-07-02T19:15:00Z,0,0,0,0,0,32,0,84159,0,4,0,0,-954,22,976,52,FALSE,0,Man City
Joel_Ward_126,0,0,17,0,2.9,126,315,1,0,2.5,19.6,2020-06-29T19:00:00Z,90,0,0,0,0,32,0,114484,1,0,2,2,5762,7878,2116,43,TRUE,0,Burnley
Joe_Hart_95,0,0,0,0,0,95,315,0,0,0,0,2020-06-29T19:00:00Z,0,0,0,0,0,32,0,80318,1,0,0,0,-198,254,452,42,FALSE,0,Crystal Palace
Johann Berg_Gudmundsson_96,0,0,0,0,0,96,315,0,0,0,0,2020-06-29T19:00:00Z,0,0,0,0,0,32,0,30184,1,0,0,0,-49,3,52,59,FALSE,0,Crystal Palace
John_Egan_295,0,0,18,0,0.3,295,318,1,0,2.5,24.8,2020-07-02T17:00:00Z,90,0,0,0,0,32,0,242265,1,3,0,2,-23086,3785,26871,45,TRUE,0,Spurs
John_Fleck_301,0,0,0,0,0,301,318,0,0,0,0,2020-07-02T17:00:00Z,0,0,0,0,0,32,0,359516,1,3,0,0,-34537,5775,40312,48,TRUE,0,Spurs
John_Lundstram_297,0,0,0,0,0,297,318,0,0,0,0,2020-07-02T17:00:00Z,0,0,0,0,0,32,0,3025440,1,3,0,0,-79701,9718,89419,48,TRUE,0,Spurs
John_McGinn_31,0,0,6,0,14.8,31,312,1,0,2.3,6,2020-06-27T11:30:00Z,30,0,0,0,0,32,0,234757,1,0,2,1,-15532,948,16480,54,TRUE,0,Wolves
John_Ruddy_412,0,0,0,0,0,412,312,0,0,0,0,2020-06-27T11:30:00Z,0,0,0,0,0,32,0,28058,1,0,0,0,-107,66,173,42,FALSE,0,Aston Villa
John_Stones_207,0,0,0,0,0,207,317,0,0,0,0,2020-07-02T19:15:00Z,0,0,0,0,0,32,0,73365,0,4,0,0,-1250,14,1264,53,TRUE,0,Liverpool
Jonas_Lössl_479,0,0,0,0,0,479,316,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,17452,1,2,0,0,-101,9,110,42,TRUE,0,Leicester
Jonathan_Castro Otto_402,1,3,34,1,19.7,402,312,0,0,4.9,26.8,2020-06-27T11:30:00Z,90,0,0,0,0,32,0,80414,1,0,2,12,5665,6950,1285,54,FALSE,0,Aston Villa
Jonathan_Kodjia_26,0,0,0,0,0,26,312,0,0,0,0,2020-06-27T11:30:00Z,0,0,0,0,0,32,0,5776,1,0,0,0,-4,16,20,54,TRUE,0,Wolves
Jonjo_Shelvey_269,1,2,28,0,29.8,269,313,1,0,7.9,36,2020-07-01T17:00:00Z,90,0,0,0,0,32,0,48810,4,1,13,7,1631,3198,1567,49,FALSE,0,Bournemouth
Jonny_Evans_162,0,0,12,0,2,162,316,2,0,3.8,14.6,2020-07-01T17:00:00Z,90,0,0,0,0,32,0,448722,1,2,21,1,-1735,6563,8298,53,FALSE,0,Everton
Jordan_Ayew_468,0,0,6,0,16.8,468,315,1,0,6.7,7,2020-06-29T19:00:00Z,90,0,0,0,0,32,0,706934,1,0,43,2,30316,50113,19797,52,TRUE,0,Burnley
Jordan_Henderson_198,0,0,17,0,3.1,198,317,4,0,1.9,12.2,2020-07-02T19:15:00Z,90,0,0,0,0,32,0,147897,0,4,4,1,-1417,8344,9761,53,FALSE,1,Man City
Jordan_Pickford_148,0,0,10,0,0,148,316,1,0,1.7,16.6,2020-07-01T17:00:00Z,90,0,0,0,0,32,2,483765,1,2,0,1,-37,4694,4731,52,TRUE,1,Leicester
Jordan_Thomas_650,0,0,0,0,0,650,311,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,0,0,4,0,0,0,0,0,40,FALSE,0,Arsenal
Jordon_Ibe_78,0,0,0,0,0,78,313,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,11339,4,1,0,0,-240,35,275,46,TRUE,0,Newcastle
Jorge Luiz_Frello Filho_118,0,0,0,0,0,118,320,0,0,0,0,2020-07-01T19:15:00Z,0,0,0,0,0,32,0,216930,2,3,0,0,-340,2784,3124,49,FALSE,0,West Ham
Jose Luis_Mato Sanmartín_261,0,0,0,0,0,261,313,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,1873,4,1,0,0,1,9,8,50,FALSE,0,Bournemouth
Joseph_Anang_582,0,0,0,0,0,582,320,0,0,0,0,2020-07-01T19:15:00Z,0,0,0,0,0,32,0,10607,2,3,0,0,-34,153,187,40,TRUE,0,Chelsea
Joseph_Gomez_184,0,0,1,0,0.3,184,317,3,0,0,0,2020-07-02T19:15:00Z,45,0,0,0,0,32,0,296779,0,4,0,-1,-6979,4759,11738,53,FALSE,1,Man City
Joseph_Willock_490,0,0,2,0,1.4,490,311,0,0,0.5,0,2020-07-01T17:00:00Z,32,0,0,0,0,32,0,15933,0,4,7,1,1528,1854,326,47,TRUE,0,Norwich
Joshua_King_68,0,0,0,0,11.8,68,313,4,0,2.2,0,2020-07-01T17:00:00Z,90,0,0,0,0,32,0,249061,4,1,12,2,-4524,217,4741,61,TRUE,0,Newcastle
Josh_Brownhill_620,0,0,13,1,14.3,620,315,0,0,3.4,15.6,2020-06-29T19:00:00Z,90,0,0,0,0,32,0,478,1,0,4,3,30,65,35,48,FALSE,0,Crystal Palace
Josh_Martin_632,0,0,0,0,0,632,311,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,91,0,4,0,0,6,24,18,45,FALSE,0,Arsenal
Josip_Drmic_434,0,0,1,0,1.4,434,311,2,0,0.7,0,2020-07-01T17:00:00Z,45,0,0,0,0,32,0,4629,0,4,8,1,-44,71,115,53,FALSE,0,Arsenal
José Diogo_Dalot Teixeira_229,0,0,0,0,0,229,314,0,0,0,0,2020-06-30T19:15:00Z,0,0,0,0,0,32,0,6448,3,0,0,0,-39,15,54,49,FALSE,0,Brighton
José Heriberto_Izquierdo Mena_51,0,0,0,0,0,51,314,0,0,0,0,2020-06-30T19:15:00Z,0,0,0,0,0,32,0,221,3,0,0,0,7,20,13,54,TRUE,0,Man Utd
José Ignacio_Peleteiro Romallo_36,0,0,0,0,0,36,312,0,0,0,0,2020-06-27T11:30:00Z,0,0,0,0,0,32,0,12120,1,0,0,0,-458,83,541,57,TRUE,0,Wolves
José Ángel_Esmorís Tasende_440,0,0,0,0,0,440,317,0,0,0,0,2020-07-02T19:15:00Z,0,0,0,0,0,32,0,11375,0,4,0,0,-49,11,60,46,TRUE,0,Liverpool
José_Holebas_353,1,0,9,0,0.3,353,319,1,0,0.2,1.2,2020-06-28T15:30:00Z,16,0,0,0,0,32,0,50333,3,1,0,4,-108,143,251,46,TRUE,0,Southampton
José_Reina_603,0,0,0,0,0,603,312,0,0,0,0,2020-06-27T11:30:00Z,0,0,0,0,0,32,0,66294,1,0,0,0,-10542,465,11007,43,TRUE,0,Wolves
João Filipe Iria_Santos Moutinho_415,0,0,18,1,32.5,415,312,0,0,4.6,13.2,2020-06-27T11:30:00Z,90,0,0,0,0,32,0,363272,1,0,0,3,-5528,5697,11225,54,FALSE,0,Aston Villa
João Manuel_Neves Virgínia_629,0,0,0,0,0,629,316,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,649,1,2,0,0,6,43,37,40,TRUE,0,Leicester
João Pedro Cavaco_Cancelo_518,0,0,3,0,0.1,518,317,0,0,0.6,5.6,2020-07-02T19:15:00Z,17,0,0,0,0,32,0,58136,0,4,0,1,-593,224,817,51,TRUE,0,Liverpool
João Pedro_Junqueira de Jesus_592,0,0,2,0,1.8,592,319,1,0,0.2,0.2,2020-06-28T15:30:00Z,16,0,0,0,0,32,0,2118,3,1,0,1,-36,120,156,49,TRUE,0,Southampton
Juan_Foyth_335,0,0,0,0,0,335,318,0,0,0,0,2020-07-02T17:00:00Z,0,0,0,0,0,32,0,3347,1,3,0,0,-70,5,75,48,FALSE,0,Sheffield Utd
Juan_Mata_242,0,0,0,0,0,242,314,0,0,0,0,2020-06-30T19:15:00Z,0,0,0,0,0,32,0,27264,3,0,0,0,-164,89,253,61,FALSE,0,Brighton
Junior_Stanislas_77,0,0,3,0,16.7,77,313,1,0,4.4,2.4,2020-07-01T17:00:00Z,28,0,0,0,0,32,0,1520,4,1,25,1,-19,77,96,59,TRUE,0,Newcastle
Jürgen_Locadia_45,0,0,0,0,0,45,314,0,0,0,0,2020-06-30T19:15:00Z,0,0,0,0,0,32,0,5438,3,0,0,0,7,20,13,52,TRUE,0,Man Utd
Karl_Darlow_263,0,0,0,0,0,263,313,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,9145,4,1,0,0,-61,56,117,43,FALSE,0,Bournemouth
Kasper_Schmeichel_168,0,0,8,0,0,168,316,2,0,0.9,8.6,2020-07-01T17:00:00Z,90,0,0,0,0,32,0,1038985,1,2,0,1,21105,29208,8103,54,FALSE,0,Everton
Kayne_Ramsay_311,0,0,0,0,0,311,319,0,0,0,0,2020-06-28T15:30:00Z,0,0,0,0,0,32,0,104863,3,1,0,0,-846,274,1120,39,FALSE,0,Watford
Keinan_Davis_34,0,0,3,0,3,34,312,1,0,0.8,0,2020-06-27T11:30:00Z,81,0,0,0,0,32,0,25961,1,0,10,2,702,1647,945,43,TRUE,0,Wolves
Kelechi_Iheanacho_167,0,2,25,0,14.6,167,316,0,1,10.5,38.6,2020-07-01T17:00:00Z,45,0,0,0,0,32,0,28329,1,2,52,7,-119,822,941,57,FALSE,0,Everton
Kelland_Watts_599,0,0,0,0,0,599,313,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,7113,4,1,0,0,93,432,339,39,FALSE,0,Bournemouth
Kenny_McLean_286,0,0,6,0,2.5,286,311,4,0,2,10.4,2020-07-01T17:00:00Z,90,0,0,0,0,32,0,11515,0,4,7,1,-75,59,134,48,FALSE,1,Arsenal
Ken_Sema_372,0,0,0,0,0,372,319,0,0,0,0,2020-06-28T15:30:00Z,0,0,0,0,0,32,0,1404,3,1,0,0,2,14,12,47,TRUE,0,Southampton
Kepa_Arrizabalaga_111,0,0,9,0,0,111,320,3,0,1.2,12.4,2020-07-01T19:15:00Z,90,0,0,0,0,32,1,329072,2,3,0,1,4800,7153,2353,54,FALSE,0,West Ham
Kevin_Danso_532,0,0,0,0,0,532,319,0,0,0,0,2020-06-28T15:30:00Z,0,0,0,0,0,32,0,2725,3,1,0,0,0,59,59,42,FALSE,0,Watford
Kevin_De Bruyne_215,1,3,42,1,56.7,215,317,0,1,16.4,61.2,2020-07-02T19:15:00Z,90,0,0,0,0,32,0,3832840,0,4,46,14,-15347,36016,51363,107,TRUE,0,Liverpool
Kevin_Long_88,0,0,6,0,0,88,315,0,0,1,10,2020-06-29T19:00:00Z,20,0,0,0,0,32,0,8929,1,0,0,1,-24,75,99,43,FALSE,0,Crystal Palace
Ki-Jana_Hoever_628,0,0,0,0,0,628,317,0,0,0,0,2020-07-02T19:15:00Z,0,0,0,0,0,32,0,1440,0,4,0,0,-29,80,109,40,FALSE,0,Man City
Kieran_Tierney_515,0,0,22,1,4.2,515,311,0,0,1.7,6.6,2020-07-01T17:00:00Z,90,0,0,0,0,32,0,35687,0,4,6,6,1501,2281,780,53,TRUE,0,Norwich
Kieran_Trippier_334,0,0,0,0,0,334,318,0,0,0,0,2020-07-02T17:00:00Z,0,0,0,0,0,32,0,9865,1,3,0,0,-8,19,27,55,FALSE,0,Sheffield Utd
Kieron_Freeman_292,0,0,3,0,0,292,318,0,0,0,0,2020-07-02T17:00:00Z,1,0,0,0,0,32,0,7722,1,3,0,1,-36,101,137,42,TRUE,0,Spurs
Konstantinos_Mavropanos_8,0,0,0,0,0,8,311,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,2792,0,4,0,0,-10,2,12,43,TRUE,0,Norwich
Kortney_Hause_25,0,0,7,0,0.3,25,312,1,0,1.5,0,2020-06-27T11:30:00Z,90,0,0,0,0,32,0,7713,1,0,15,2,580,975,395,44,TRUE,0,Wolves
Kurt_Zouma_459,0,0,0,0,0,459,320,0,0,0,0,2020-07-01T19:15:00Z,0,0,0,0,0,32,0,109404,2,3,0,0,-1103,463,1566,47,FALSE,0,West Ham
Kyle_Walker-Peters_337,0,0,15,0,3.3,337,319,1,0,1.5,11.6,2020-06-28T15:30:00Z,90,0,0,0,0,32,0,38920,3,1,0,2,-105,148,253,44,FALSE,0,Watford
Kyle_Walker_203,0,0,21,1,1.9,203,317,0,0,0.5,2.8,2020-07-02T19:15:00Z,72,0,0,0,0,32,0,899997,0,4,0,5,-18922,4928,23850,56,TRUE,1,Liverpool
Laurent_Koscielny_7,0,0,0,0,0,7,311,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,5635,0,4,0,0,1,5,4,50,TRUE,0,Norwich
Leander_Dendoncker_420,0,2,28,1,12.8,420,312,0,1,9.4,36.6,2020-06-27T11:30:00Z,90,0,0,0,0,32,0,609539,1,0,45,10,-12522,7534,20056,44,FALSE,0,Aston Villa
Leandro_Trossard_421,0,0,-2,0,11.7,421,314,1,0,2.2,0,2020-06-30T19:15:00Z,45,0,0,0,0,32,0,24000,3,0,11,1,-613,243,856,58,TRUE,0,Man Utd
Lee_Grant_237,0,0,0,0,0,237,314,0,0,0,0,2020-06-30T19:15:00Z,0,0,0,0,0,32,0,7625,3,0,0,0,-28,14,42,47,FALSE,0,Brighton
Leighton_Baines_145,0,0,0,0,0,145,316,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,13800,1,2,0,0,-48,152,200,49,TRUE,0,Leicester
Leon_Balogun_40,0,0,0,0,0,40,314,0,0,0,0,2020-06-30T19:15:00Z,0,0,0,0,0,32,0,3651,3,0,0,0,-4,6,10,43,TRUE,0,Man Utd
Leon_Clarke_547,0,0,0,0,0,547,318,0,0,0,0,2020-07-02T17:00:00Z,0,0,0,0,0,32,0,7149,1,3,0,0,-2,179,181,44,TRUE,0,Spurs
Leroy_Sané_216,0,0,0,0,0,216,317,0,0,0,0,2020-07-02T19:15:00Z,0,0,0,0,0,32,0,21277,0,4,0,0,-2061,311,2372,91,TRUE,0,Liverpool
Lewis_Cook_79,0,0,7,0,12.6,79,313,2,0,2.9,6.2,2020-07-01T17:00:00Z,45,0,0,0,0,32,0,3434,4,1,10,1,29,104,75,50,TRUE,0,Newcastle
Lewis_Dunk_42,0,0,15,0,0.1,42,314,3,0,1,9.6,2020-06-30T19:15:00Z,80,0,0,0,0,32,0,846815,3,0,0,1,14036,22766,8730,47,TRUE,0,Man Utd
Lewis_Gibson_477,0,0,0,0,0,477,316,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,9448,1,2,0,0,-32,5,37,42,TRUE,0,Leicester
Liam_Gibson_610,0,0,0,0,0,610,313,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,4949,4,1,0,0,-2,269,271,40,FALSE,0,Bournemouth
Lloyd_Kelly_64,0,0,7,0,2.1,64,313,4,0,1.1,8.8,2020-07-01T17:00:00Z,90,0,0,0,0,32,0,3974,4,1,0,-1,0,96,96,44,TRUE,1,Newcastle
Lovre_Kalinic_474,0,0,0,0,0,474,312,0,0,0,0,2020-06-27T11:30:00Z,0,0,0,0,0,32,0,5958,1,0,0,0,-12,26,38,42,TRUE,0,Wolves
Lucas_Digne_141,1,0,16,0,26.3,141,316,1,0,5.9,22.4,2020-07-01T17:00:00Z,90,0,0,0,0,32,0,827102,1,2,10,5,10901,15761,4860,57,TRUE,0,Leicester
Lucas_Rodrigues Moura da Silva_345,0,0,5,0,17.3,345,318,3,0,3.4,4.8,2020-07-02T17:00:00Z,90,0,0,0,0,32,0,306637,1,3,12,2,-2898,2972,5870,71,FALSE,0,Sheffield Utd
Lucas_Torreira_19,0,0,0,0,0,19,311,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,80770,0,4,0,0,-1655,7,1662,47,TRUE,0,Norwich
Lukasz_Fabianski_388,0,0,16,0,0,388,320,2,0,3,30,2020-07-01T19:15:00Z,90,0,0,0,0,32,4,147637,2,3,0,2,402,1716,1314,49,TRUE,0,Chelsea
Lukas_Jensen_641,0,0,0,0,0,641,315,0,0,0,0,2020-06-29T19:00:00Z,0,0,0,0,0,32,0,289,1,0,0,0,100,140,40,40,FALSE,0,Crystal Palace
Lukas_Rupp_602,0,0,7,0,2.3,602,311,3,0,0.6,4,2020-07-01T17:00:00Z,74,0,0,0,0,32,0,814,0,4,0,1,16,57,41,44,FALSE,1,Arsenal
Luka_Milivojevic_134,0,0,10,0,6.1,134,315,1,0,3.9,13.6,2020-06-29T19:00:00Z,90,0,0,0,0,32,0,147487,1,0,19,2,2501,3658,1157,67,TRUE,0,Burnley
Luke_Amos_351,0,0,0,0,0,351,318,0,0,0,0,2020-07-02T17:00:00Z,0,0,0,0,0,32,0,1150,1,3,0,0,-14,10,24,44,FALSE,0,Sheffield Utd
Luke_Cundle_567,0,0,0,0,0,567,312,0,0,0,0,2020-06-27T11:30:00Z,0,0,0,0,0,32,0,1420,1,0,0,0,-4,35,39,45,FALSE,0,Aston Villa
Luke_Dreher_140,0,0,0,0,0,140,315,0,0,0,0,2020-06-29T19:00:00Z,0,0,0,0,0,32,0,8934,1,0,0,0,-114,42,156,43,TRUE,0,Burnley
Luke_Freeman_441,0,0,0,0,0,441,318,0,0,0,0,2020-07-02T17:00:00Z,0,0,0,0,0,32,0,5510,1,3,0,0,-128,46,174,50,TRUE,0,Spurs
Luke_Shaw_226,0,0,18,1,7.4,226,314,0,0,1.7,5.2,2020-06-30T19:15:00Z,63,0,0,0,0,32,0,61660,3,0,4,5,2046,3240,1194,54,FALSE,1,Brighton
Lys_Mousset_70,0,2,28,0,0,70,318,1,1,6.4,31,2020-07-02T17:00:00Z,27,0,0,0,0,32,0,220629,1,3,33,7,-11688,7310,18998,44,TRUE,0,Spurs
Maarten_Stekelenburg_149,0,0,0,0,0,149,316,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,546854,1,2,0,0,1429,4443,3014,39,TRUE,0,Leicester
Mace_Goodridge_571,0,0,0,0,0,571,315,0,0,0,0,2020-06-29T19:00:00Z,0,0,0,0,0,32,0,622,1,0,0,0,0,26,26,45,FALSE,0,Crystal Palace
Mahmoud Ahmed_Ibrahim Hassan_465,0,0,1,0,0,465,312,0,0,0.1,0,2020-06-27T11:30:00Z,8,0,0,0,0,32,0,79527,1,0,4,1,-1367,439,1806,52,TRUE,0,Wolves
Mamadou_Sakho_125,0,0,0,0,0,125,315,0,0,0,0,2020-06-29T19:00:00Z,0,0,0,0,0,32,0,6494,1,0,0,0,131,265,134,50,TRUE,0,Burnley
Manuel_Lanzini_391,0,0,0,0,2.3,391,320,1,0,1,3.4,2020-07-01T19:15:00Z,67,0,0,0,0,32,0,51635,2,3,4,1,-177,83,260,61,TRUE,1,Chelsea
Marcos_Alonso_103,0,0,23,0,69.3,103,320,3,0,14.2,27.6,2020-07-01T19:15:00Z,90,0,0,0,0,32,0,285563,2,3,45,1,6905,15419,8514,62,FALSE,0,West Ham
Marcos_Rojo_227,0,0,0,0,0,227,314,0,0,0,0,2020-06-30T19:15:00Z,0,0,0,0,0,32,0,8989,3,0,0,0,-25,3,28,48,FALSE,0,Brighton
Marco_Stiepermann_285,0,0,-1,0,0,285,311,1,0,0,0,2020-07-01T17:00:00Z,15,0,0,0,0,32,0,4968,0,4,2,0,-33,10,43,50,FALSE,1,Arsenal
Marcus_Rashford_233,0,0,7,1,7.3,233,314,0,0,2,4,2020-06-30T19:15:00Z,77,0,0,0,0,32,0,1567460,3,0,9,2,266841,279117,12276,90,FALSE,0,Brighton
Marc_Albrighton_174,0,0,11,0,38.5,174,316,2,0,8.5,22.6,2020-07-01T17:00:00Z,80,0,0,0,0,32,0,12684,1,2,24,2,-215,100,315,51,FALSE,0,Everton
Marc_Navarro_360,0,0,0,0,0,360,319,0,0,0,0,2020-06-28T15:30:00Z,0,0,0,0,0,32,0,21915,3,1,0,0,18,348,330,39,TRUE,0,Southampton
Mario_Lemina_324,0,0,0,0,0,324,319,0,0,0,0,2020-06-28T15:30:00Z,0,0,0,0,0,32,0,3707,3,1,0,0,-1,7,8,46,FALSE,0,Watford
Mario_Vrancic_282,0,0,1,0,1.1,282,311,1,0,0.3,1.6,2020-07-01T17:00:00Z,15,0,0,0,0,32,0,5323,0,4,0,0,-37,23,60,62,FALSE,1,Arsenal
Marko_Arnautovic_385,0,0,0,0,0,385,320,0,0,0,0,2020-07-01T19:15:00Z,0,0,0,0,0,32,0,5297,2,3,0,0,-1,19,20,70,TRUE,0,Chelsea
