name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,team,position,xP,season
Ryan Fredericks,0,0,9,0,16.3,380,200,2,0,2.7,10.4,2019-12-28T17:30:00Z,90,0,0,0,0,20,0,38953,2,1,0,1,-1281,448,1729,45,True,0,Leicester,West Ham,DEF,0,2019-20
Ross Barkley,0,0,0,0,0.0,117,191,0,0,0.0,0.0,2019-12-29T14:00:00Z,0,0,0,0,0,20,0,92682,2,1,0,0,-441,206,647,56,False,0,Arsenal,Chelsea,MID,0,2019-20
Marko Arnautovic,0,0,0,0,0.0,385,200,0,0,0.0,0.0,2019-12-28T17:30:00Z,0,0,0,0,0,20,0,5276,2,1,0,0,-6,23,29,70,True,0,Leicester,West Ham,FWD,0,2019-20
Todd Cantwell,0,0,3,0,0.5,287,197,0,0,0.2,1.2,2019-12-28T17:30:00Z,4,0,0,0,0,20,0,1633039,2,2,0,1,38211,81704,43493,48,True,0,Spurs,Norwich,MID,0,2019-20
Ben Godfrey,0,0,0,0,0.0,273,197,0,0,0.0,0.0,2019-12-28T17:30:00Z,0,0,0,0,0,20,0,12952,2,2,0,0,-619,6,625,44,True,0,Spurs,Norwich,DEF,0,2019-20
Héctor Bellerín,0,0,0,0,0.0,2,191,0,0,0.0,0.0,2019-12-29T14:00:00Z,0,0,0,0,0,20,0,17661,2,1,0,0,-615,56,671,54,True,0,Chelsea,Arsenal,DEF,0,2019-20
Toby Alderweireld,0,0,14,0,14.6,331,197,2,0,3.0,13.4,2019-12-28T17:30:00Z,90,0,0,0,0,20,0,401753,2,2,2,0,-5685,4496,10181,54,False,1,Norwich,Spurs,DEF,0,2019-20
Hamza Choudhury,0,0,11,0,3.2,180,200,1,0,2.8,6.6,2019-12-28T17:30:00Z,90,0,0,0,0,20,0,59452,2,1,18,1,1044,3176,2132,43,False,1,West Ham,Leicester,MID,0,2019-20
Jamaal Lascelles,0,0,0,0,0.0,258,196,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,182724,2,1,0,0,-6066,308,6374,42,True,0,Everton,Newcastle,DEF,0,2019-20
Shane Duffy,0,0,21,1,0.6,37,192,0,0,1.0,7.2,2019-12-28T12:30:00Z,90,0,0,0,0,20,0,73616,0,2,2,6,363,1569,1206,48,True,0,Bournemouth,Brighton,DEF,0,2019-20
Juan Mata,0,0,0,0,0.0,242,193,0,0,0.0,0.0,2019-12-28T19:45:00Z,0,0,0,0,0,20,0,23655,2,0,0,0,-124,121,245,62,False,0,Burnley,Man Utd,MID,0,2019-20
Conor Hourihane,0,0,20,0,47.5,28,199,3,0,8.5,30.6,2019-12-28T15:00:00Z,90,0,0,0,0,20,0,15093,0,3,7,2,2023,2471,448,57,False,0,Watford,Aston Villa,MID,0,2019-20
Tom Heaton,0,0,14,0,0.0,94,199,3,0,2.3,22.8,2019-12-28T15:00:00Z,90,0,0,0,0,20,3,389946,0,3,0,2,7998,13100,5102,45,False,0,Watford,Aston Villa,GK,0,2019-20
Angel Gomes,0,0,0,0,0.0,245,193,0,0,0.0,0.0,2019-12-28T19:45:00Z,0,0,0,0,0,20,0,6473,2,0,0,0,-42,67,109,48,False,0,Burnley,Man Utd,MID,0,2019-20
Ruben Loftus-Cheek,0,0,0,0,0.0,115,191,0,0,0.0,0.0,2019-12-29T14:00:00Z,0,0,0,0,0,20,0,3742,2,1,0,0,-8,14,22,63,False,0,Arsenal,Chelsea,MID,0,2019-20
Brandon Austin,0,0,0,0,0.0,558,197,0,0,0.0,0.0,2019-12-28T17:30:00Z,0,0,0,0,0,20,0,12436,2,2,0,0,327,720,393,40,False,0,Norwich,Spurs,GK,0,2019-20
John Stones,0,0,0,0,0.0,207,195,0,0,0.0,0.0,2019-12-29T18:00:00Z,0,0,0,0,0,20,0,73107,0,2,0,0,-2010,15,2025,53,True,0,Sheffield Utd,Man City,DEF,0,2019-20
Fabinho,0,0,0,0,0.0,197,194,0,0,0.0,0.0,2019-12-29T16:30:00Z,0,0,0,0,0,20,0,74608,0,1,0,0,-922,110,1032,54,True,0,Wolves,Liverpool,MID,0,2019-20
Jamal Lewis,0,0,12,0,1.6,276,197,2,0,2.3,14.2,2019-12-28T17:30:00Z,90,0,0,0,0,20,0,18159,2,2,7,0,-384,124,508,45,True,1,Spurs,Norwich,DEF,0,2019-20
Gary Cahill,0,0,0,0,0.0,503,198,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,90885,1,1,0,0,-6992,42,7034,45,False,0,Southampton,Crystal Palace,DEF,0,2019-20
Mamadou Sakho,0,0,15,0,0.4,125,198,1,0,1.7,16.8,2019-12-28T15:00:00Z,90,0,0,0,0,20,0,5652,1,1,0,2,203,285,82,50,False,0,Southampton,Crystal Palace,DEF,0,2019-20
Sam Woods,0,0,0,0,0.0,578,198,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,1977,1,1,0,0,203,419,216,40,False,0,Southampton,Crystal Palace,DEF,0,2019-20
Beni Baningime,0,0,0,0,0.0,557,196,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,342,2,1,0,0,-14,4,18,45,False,0,Newcastle,Everton,MID,0,2019-20
Chris Wood,0,0,0,0,2.1,91,193,2,0,0.8,1.6,2019-12-28T19:45:00Z,90,0,0,0,0,20,0,68740,2,0,4,2,-3428,2360,5788,62,True,0,Man Utd,Burnley,FWD,0,2019-20
Juan Foyth,0,0,0,0,0.4,335,197,1,0,0.3,2.4,2019-12-28T17:30:00Z,45,0,0,0,0,20,0,2898,2,2,0,1,-21,51,72,49,False,0,Norwich,Spurs,DEF,0,2019-20
Matthew Lowton,0,0,0,0,0.0,85,193,0,0,0.0,0.0,2019-12-28T19:45:00Z,0,0,0,0,0,20,0,33059,2,0,0,0,-2139,186,2325,43,True,0,Man Utd,Burnley,DEF,0,2019-20
Dominic Solanke,0,0,2,0,11.5,69,192,2,0,5.5,11.8,2019-12-28T12:30:00Z,90,0,0,0,0,20,0,24133,0,2,32,2,-334,195,529,52,False,0,Brighton,Bournemouth,FWD,0,2019-20
Harry Wilson,0,0,5,0,1.4,505,192,1,0,3.1,2.0,2019-12-28T12:30:00Z,61,0,0,0,0,20,0,166416,0,2,28,2,9103,16376,7273,59,False,0,Brighton,Bournemouth,MID,0,2019-20
Jonas Lössl,0,0,0,0,0.0,479,196,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,21319,2,1,0,0,-237,30,267,43,False,0,Newcastle,Everton,GK,0,2019-20
Alexander Tettey,0,0,10,0,11.8,289,197,2,0,2.0,8.2,2019-12-28T17:30:00Z,85,0,0,0,0,20,0,26323,2,2,0,2,972,2501,1529,45,True,0,Spurs,Norwich,MID,0,2019-20
Maarten Stekelenburg,0,0,0,0,0.0,149,196,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,584064,2,1,0,0,-2313,1825,4138,40,False,0,Newcastle,Everton,GK,0,2019-20
Jordan Henderson,0,0,16,1,14.0,198,194,0,0,3.8,22.4,2019-12-29T16:30:00Z,90,0,0,0,0,20,0,73698,0,1,2,3,-3966,2279,6245,54,True,0,Wolves,Liverpool,MID,0,2019-20
Christian Atsu,0,0,2,0,0.0,267,196,0,0,0.4,2.0,2019-12-28T15:00:00Z,16,0,0,0,0,20,0,9469,2,1,2,1,-141,160,301,54,True,0,Everton,Newcastle,MID,0,2019-20
Pablo Zabaleta,0,0,0,0,0.0,379,200,0,0,0.0,0.0,2019-12-28T17:30:00Z,0,0,0,0,0,20,0,33964,2,1,0,0,-104,310,414,42,True,0,Leicester,West Ham,DEF,0,2019-20
Ben Chilwell,0,0,0,0,0.0,161,200,0,0,0.0,0.0,2019-12-28T17:30:00Z,0,0,0,0,0,20,0,845540,2,1,0,0,-31104,14633,45737,57,False,0,West Ham,Leicester,DEF,0,2019-20
Jeffrey Schlupp,0,0,0,0,0.0,137,198,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,7676,1,1,0,0,-603,16,619,55,False,0,Southampton,Crystal Palace,MID,0,2019-20
Carl Jenkinson,0,0,0,0,0.0,9,191,0,0,0.0,0.0,2019-12-29T14:00:00Z,0,0,0,0,0,20,0,1615,2,1,0,0,-1,10,11,45,True,0,Chelsea,Arsenal,DEF,0,2019-20
Muhamed Bešić,0,0,5,0,4.0,522,195,1,0,1.1,2.0,2019-12-29T18:00:00Z,74,0,0,0,0,20,0,10647,0,2,5,2,-114,112,226,44,False,0,Man City,Sheffield Utd,MID,0,2019-20
Neal Maupay,1,0,6,1,16.2,502,192,0,0,6.1,19.4,2019-12-28T12:30:00Z,90,0,0,0,0,20,0,161425,0,2,25,5,27580,39866,12286,58,True,0,Bournemouth,Brighton,FWD,0,2019-20
Adam Smith,0,0,0,0,0.0,63,192,0,0,0.0,0.0,2019-12-28T12:30:00Z,0,0,0,0,0,20,0,36166,0,2,0,0,-2247,19,2266,43,False,0,Brighton,Bournemouth,DEF,0,2019-20
Jamie Vardy,0,0,0,0,0.0,166,200,0,0,0.0,0.0,2019-12-28T17:30:00Z,0,0,0,0,0,20,0,3745990,2,1,0,0,22749,54066,31317,101,False,0,West Ham,Leicester,FWD,0,2019-20
Marc Albrighton,0,0,10,0,13.6,174,200,1,0,4.4,13.4,2019-12-28T17:30:00Z,90,0,0,0,0,20,0,11992,2,1,17,2,-30,126,156,52,False,0,West Ham,Leicester,MID,0,2019-20
Serge Aurier,0,0,13,0,3.2,336,197,2,0,2.2,16.4,2019-12-28T17:30:00Z,90,1,0,0,0,20,0,641210,2,2,2,-1,29733,47969,18236,51,False,0,Norwich,Spurs,DEF,0,2019-20
Ashley Young,0,0,22,1,1.3,224,193,0,0,1.3,11.6,2019-12-28T19:45:00Z,90,0,0,0,0,20,0,25201,2,0,0,6,-429,186,615,54,False,0,Burnley,Man Utd,DEF,0,2019-20
Tudor Baluta,0,0,0,0,0.0,536,192,0,0,0.0,0.0,2019-12-28T12:30:00Z,0,0,0,0,0,20,0,17668,0,2,0,0,33,552,519,40,True,0,Bournemouth,Brighton,DEF,0,2019-20
Michael Verrips,0,0,0,0,0.0,521,195,0,0,0.0,0.0,2019-12-29T18:00:00Z,0,0,0,0,0,20,0,3058,0,2,0,0,-20,27,47,44,False,0,Man City,Sheffield Utd,GK,0,2019-20
Alex Iwobi,0,0,0,0,0.0,17,196,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,75821,2,1,0,0,-3020,46,3066,56,False,0,Newcastle,Everton,MID,0,2019-20
Jeff Hendrick,0,0,1,0,0.8,100,193,1,0,0.0,0.0,2019-12-28T19:45:00Z,58,0,0,0,0,20,0,8330,2,0,2,1,-106,140,246,54,True,0,Man Utd,Burnley,MID,0,2019-20
Adrian Mariappa,0,0,-9,0,2.5,356,199,0,0,0.1,0.0,2019-12-28T15:00:00Z,56,0,0,0,1,20,0,13105,0,3,4,-2,819,1103,284,42,True,0,Aston Villa,Watford,DEF,0,2019-20
David Silva,0,0,0,0,0.0,219,195,0,0,0.0,0.0,2019-12-29T18:00:00Z,0,0,0,0,0,20,0,345405,0,2,0,0,-29581,870,30451,74,True,0,Sheffield Utd,Man City,MID,0,2019-20
Emiliano Martínez,0,0,0,0,0.0,427,191,0,0,0.0,0.0,2019-12-29T14:00:00Z,0,0,0,0,0,20,0,18016,2,1,0,0,-108,65,173,43,True,0,Chelsea,Arsenal,GK,0,2019-20
Etienne Capoue,1,1,26,1,37.8,373,199,0,0,9.6,44.2,2019-12-28T15:00:00Z,90,0,0,0,0,20,0,21128,0,3,14,6,527,932,405,48,True,1,Aston Villa,Watford,MID,0,2019-20
Carlos Sánchez,0,0,7,0,1.8,397,200,2,0,0.7,5.4,2019-12-28T17:30:00Z,61,0,0,0,0,20,0,23473,2,1,0,2,761,1182,421,43,True,0,Leicester,West Ham,MID,0,2019-20
Jefferson Lerma,0,0,0,0,0.0,82,192,0,0,0.0,0.0,2019-12-28T12:30:00Z,0,0,0,0,0,20,0,10983,0,2,0,0,115,497,382,48,False,0,Brighton,Bournemouth,MID,0,2019-20
Angus Gunn,0,0,0,0,0.0,319,198,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,129766,1,1,0,0,-3267,914,4181,44,True,0,Crystal Palace,Southampton,GK,0,2019-20
Jesse Lingard,0,0,-2,0,0.9,241,193,0,0,0.1,0.0,2019-12-28T19:45:00Z,17,0,0,0,0,20,0,57706,2,0,2,0,-395,778,1173,63,False,1,Burnley,Man Utd,MID,0,2019-20
Jose Luis Mato Sanmartín,0,0,0,0,0.0,261,196,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,1954,2,1,0,0,-12,11,23,50,True,0,Everton,Newcastle,FWD,0,2019-20
Nathan Holland,0,0,0,0,0.0,568,200,0,0,0.0,0.0,2019-12-28T17:30:00Z,0,0,0,0,0,20,0,415,2,1,0,0,15,55,40,45,True,0,Leicester,West Ham,MID,0,2019-20
Michael McGovern,0,0,0,0,0.0,281,197,0,0,0.0,0.0,2019-12-28T17:30:00Z,0,0,0,0,0,20,0,495168,2,2,0,0,3164,9280,6116,40,True,0,Spurs,Norwich,GK,0,2019-20
Jonathan Kodjia,0,0,2,0,0.6,26,199,0,0,0.5,0.0,2019-12-28T15:00:00Z,17,0,0,0,0,20,0,6565,0,3,4,1,-124,56,180,54,False,0,Watford,Aston Villa,FWD,0,2019-20
Oliver McBurnie,0,0,2,0,0.2,501,195,1,0,0.7,7.2,2019-12-29T18:00:00Z,15,0,0,0,0,20,0,11038,0,2,0,1,-886,460,1346,57,False,0,Man City,Sheffield Utd,FWD,0,2019-20
Bernard,0,0,0,0,0.0,152,196,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,46916,2,1,0,0,357,898,541,64,False,0,Newcastle,Everton,MID,0,2019-20
Ørjan Nyland,0,0,0,0,0.0,27,199,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,10780,0,3,0,0,-108,70,178,43,False,0,Watford,Aston Villa,GK,0,2019-20
Aaron Mooy,0,3,34,1,68.3,516,192,0,1,15.8,51.4,2019-12-28T12:30:00Z,83,0,0,0,0,20,0,17142,0,2,38,11,2407,3082,675,48,True,0,Bournemouth,Brighton,MID,0,2019-20
Harry Lewis,0,0,0,0,0.0,548,198,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,9597,1,1,0,0,271,520,249,40,True,0,Crystal Palace,Southampton,GK,0,2019-20
Harry Maguire,0,2,28,1,11.2,160,193,0,0,3.4,21.2,2019-12-28T19:45:00Z,90,0,0,0,0,20,0,767271,2,0,2,8,-16127,2609,18736,52,False,0,Burnley,Man Utd,DEF,0,2019-20
Michael Obafemi,0,0,0,0,0.0,314,198,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,14098,1,1,0,0,1263,1517,254,49,True,0,Crystal Palace,Southampton,FWD,0,2019-20
Ryan Sessegnon,0,0,13,0,25.6,524,197,2,0,6.6,16.6,2019-12-28T17:30:00Z,90,0,0,0,0,20,0,5987,2,2,24,2,708,906,198,54,False,0,Norwich,Spurs,MID,0,2019-20
Robbie Brady,0,0,3,0,0.3,98,193,1,0,3.8,1.2,2019-12-28T19:45:00Z,3,0,0,0,0,20,0,3673,2,0,36,1,128,241,113,55,True,0,Man Utd,Burnley,MID,0,2019-20
Emiliano Buendía,1,1,27,0,31.4,283,197,2,0,6.9,35.8,2019-12-28T17:30:00Z,90,0,0,0,0,20,0,56214,2,2,2,6,-1126,744,1870,60,True,0,Spurs,Norwich,MID,0,2019-20
Idrissa Gueye,0,0,0,0,0.0,156,196,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,1307,2,1,0,0,1,11,10,50,False,0,Newcastle,Everton,MID,0,2019-20
Nicolas Pépé,0,0,3,0,0.3,488,191,1,0,0.0,0.0,2019-12-29T14:00:00Z,4,0,0,0,0,20,0,161049,2,1,0,1,-3741,1427,5168,91,True,0,Chelsea,Arsenal,MID,0,2019-20
Aaron Connolly,0,0,0,0,0.0,534,192,0,0,0.0,0.0,2019-12-28T12:30:00Z,0,0,0,0,0,20,0,116073,0,2,0,0,-3504,5822,9326,45,True,0,Bournemouth,Brighton,FWD,0,2019-20
Yerry Mina,0,0,2,0,0.1,142,196,0,0,1.0,3.2,2019-12-28T15:00:00Z,10,0,0,0,0,20,0,154209,2,1,7,1,2361,3911,1550,53,False,0,Newcastle,Everton,DEF,0,2019-20
Chris Basham,0,0,15,0,1.5,423,195,2,0,2.6,22.4,2019-12-29T18:00:00Z,90,0,0,0,0,20,0,49829,0,2,2,1,-296,2810,3106,45,False,0,Man City,Sheffield Utd,DEF,0,2019-20
Erik Pieters,0,0,0,0,0.0,447,193,0,0,0.0,0.0,2019-12-28T19:45:00Z,0,0,0,0,0,20,0,426207,2,0,0,0,-23105,654,23759,44,True,0,Man Utd,Burnley,DEF,0,2019-20
Mason Greenwood,0,0,0,0,0.0,234,193,0,0,0.0,0.0,2019-12-28T19:45:00Z,0,0,0,0,0,20,0,876298,2,0,0,0,91702,105808,14106,43,False,0,Burnley,Man Utd,FWD,0,2019-20
Timm Klose,0,0,0,0,0.0,272,197,0,0,0.0,0.0,2019-12-28T17:30:00Z,0,0,0,0,0,20,0,2087,2,2,0,0,-10,18,28,43,True,0,Spurs,Norwich,DEF,0,2019-20
Davy Pröpper,0,0,17,1,12.7,54,192,0,0,2.5,12.6,2019-12-28T12:30:00Z,90,0,0,0,0,20,0,26416,0,2,0,3,-222,430,652,49,True,0,Bournemouth,Brighton,MID,0,2019-20
Jan Bednarek,0,0,8,0,0.7,307,198,1,0,2.1,13.0,2019-12-28T15:00:00Z,90,0,0,0,0,20,0,50911,1,1,7,2,2636,3344,708,44,True,0,Crystal Palace,Southampton,DEF,0,2019-20
Dele Alli,0,0,6,0,28.6,344,197,2,0,8.5,7.4,2019-12-28T17:30:00Z,90,0,0,0,0,20,0,1124433,2,2,49,2,-42864,86454,129318,89,False,0,Norwich,Spurs,MID,0,2019-20
Andre Green,0,0,0,0,0.0,32,199,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,788,0,3,0,0,-1,12,13,49,False,0,Watford,Aston Villa,MID,0,2019-20
Marc Navarro,0,0,0,0,0.0,360,199,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,26311,0,3,0,0,-227,745,972,39,True,0,Aston Villa,Watford,DEF,0,2019-20
Pascal Groß,0,0,0,0,0.0,49,192,0,0,0.0,0.0,2019-12-28T12:30:00Z,0,0,0,0,0,20,0,44886,0,2,0,0,4752,5935,1183,64,True,0,Bournemouth,Brighton,MID,0,2019-20
Mark Travers,0,0,0,0,0.0,74,192,0,0,0.0,0.0,2019-12-28T12:30:00Z,0,0,0,0,0,20,0,11249,0,2,0,0,-75,29,104,43,False,0,Brighton,Bournemouth,GK,0,2019-20
Owen Otasowie,0,0,0,0,0.0,566,194,0,0,0.0,0.0,2019-12-29T16:30:00Z,0,0,0,0,0,20,0,301,0,1,0,0,3,32,29,45,False,0,Liverpool,Wolves,MID,0,2019-20
Anwar El Ghazi,0,0,1,0,5.1,30,199,2,0,3.5,1.4,2019-12-28T15:00:00Z,45,0,0,0,0,20,0,92769,0,3,28,1,40,6582,6542,55,False,0,Watford,Aston Villa,MID,0,2019-20
Moussa Sissoko,0,0,0,0,0.0,349,197,0,0,0.0,0.0,2019-12-28T17:30:00Z,0,0,0,0,0,20,0,143808,2,2,0,0,-20984,584,21568,49,False,0,Norwich,Spurs,MID,0,2019-20
Jed Steer,0,0,0,0,0.0,429,199,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,7048,0,3,0,0,-76,15,91,44,False,0,Watford,Aston Villa,GK,0,2019-20
David McGoldrick,0,0,5,0,1.0,303,195,1,0,0.7,6.0,2019-12-29T18:00:00Z,31,0,0,0,0,20,0,17777,0,2,0,1,-1000,494,1494,54,False,0,Man City,Sheffield Utd,FWD,0,2019-20
Rhu-endly Martina,0,0,0,0,0.0,577,196,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,1186,2,1,0,0,109,189,80,40,False,0,Newcastle,Everton,DEF,0,2019-20
Kenedy,0,0,0,0,0.0,462,191,0,0,0.0,0.0,2019-12-29T14:00:00Z,0,0,0,0,0,20,0,2451,2,1,0,0,3,7,4,53,False,0,Arsenal,Chelsea,MID,0,2019-20
Phil Jones,0,0,0,0,0.0,231,193,0,0,0.0,0.0,2019-12-28T19:45:00Z,0,0,0,0,0,20,0,10577,2,0,0,0,-48,89,137,48,False,0,Burnley,Man Utd,DEF,0,2019-20
Isaac Success,0,0,0,0,0.0,365,199,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,26249,0,3,0,0,-165,220,385,48,True,0,Aston Villa,Watford,FWD,0,2019-20
Sadio Mané,0,3,35,1,15.5,192,194,0,1,9.7,40.0,2019-12-29T16:30:00Z,90,0,0,0,0,20,0,2724536,0,1,41,11,44849,76332,31483,122,True,0,Wolves,Liverpool,MID,0,2019-20
Troy Deeney,0,3,57,1,36.8,362,199,0,2,23.8,84.4,2019-12-28T15:00:00Z,90,0,0,0,0,20,0,45972,0,3,117,12,3575,4568,993,62,True,1,Aston Villa,Watford,FWD,0,2019-20
Oliver Skipp,0,0,0,0,0.0,352,197,0,0,0.0,0.0,2019-12-28T17:30:00Z,0,0,0,0,0,20,0,32131,2,2,0,0,-274,115,389,44,False,0,Norwich,Spurs,MID,0,2019-20
Willian,1,2,31,0,91.8,113,191,1,0,14.1,39.4,2019-12-29T14:00:00Z,90,0,0,0,0,20,0,337647,2,1,10,7,9727,46483,36756,71,False,0,Arsenal,Chelsea,MID,0,2019-20
Jack Stephens,0,0,16,0,0.8,308,198,1,0,1.4,11.2,2019-12-28T15:00:00Z,90,0,0,0,0,20,0,25570,1,1,2,2,11133,12155,1022,43,True,0,Crystal Palace,Southampton,DEF,0,2019-20
Luka Milivojevic,1,1,25,0,35.3,134,198,1,0,6.6,29.6,2019-12-28T15:00:00Z,90,0,0,0,0,20,0,169264,1,1,1,5,-2208,1151,3359,67,False,1,Southampton,Crystal Palace,MID,0,2019-20
Kevin De Bruyne,1,3,34,1,17.8,215,195,0,1,11.9,57.4,2019-12-29T18:00:00Z,90,0,0,0,0,20,0,3531631,0,2,44,14,64475,93340,28865,105,True,0,Sheffield Utd,Man City,MID,0,2019-20
Granit Xhaka,0,0,0,0,0.0,18,191,0,0,0.0,0.0,2019-12-29T14:00:00Z,0,0,0,0,0,20,0,44726,2,1,0,0,321,759,438,51,True,0,Chelsea,Arsenal,MID,0,2019-20
Conor Coady,0,0,13,0,10.1,403,194,1,0,2.8,18.0,2019-12-29T16:30:00Z,90,0,0,0,0,20,0,105471,0,1,0,2,-2135,1431,3566,50,False,0,Liverpool,Wolves,DEF,0,2019-20
Christian Fuchs,0,0,9,0,1.3,163,200,1,0,2.0,10.6,2019-12-28T17:30:00Z,90,0,0,0,0,20,0,24405,2,1,8,2,-179,216,395,43,False,0,West Ham,Leicester,DEF,0,2019-20
Virgil van Dijk,0,0,29,1,1.3,183,194,0,0,2.0,18.8,2019-12-29T16:30:00Z,90,0,0,0,0,20,0,2866541,0,1,0,6,3931,48470,44539,64,True,0,Wolves,Liverpool,DEF,0,2019-20
Michail Antonio,0,0,3,0,3.8,389,200,1,0,2.2,2.4,2019-12-28T17:30:00Z,35,0,0,0,0,20,0,55746,2,1,16,1,1472,2070,598,69,True,0,Leicester,West Ham,MID,0,2019-20
Pablo Fornals,0,3,33,0,18.5,399,200,2,1,8.4,48.2,2019-12-28T17:30:00Z,90,0,0,0,0,20,0,21638,2,1,17,10,71,531,460,60,True,0,Leicester,West Ham,MID,0,2019-20
Will Norris,0,0,0,0,0.0,413,194,0,0,0.0,0.0,2019-12-29T16:30:00Z,0,0,0,0,0,20,0,44973,0,1,0,0,-166,426,592,40,False,0,Liverpool,Wolves,GK,0,2019-20
Bernard Ashley-Seal,0,0,0,0,0.0,559,194,0,0,0.0,0.0,2019-12-29T16:30:00Z,0,0,0,0,0,20,0,3331,0,1,0,0,15,221,206,45,False,0,Liverpool,Wolves,FWD,0,2019-20
Anthony Knockaert,0,0,0,0,0.0,52,192,0,0,0.0,0.0,2019-12-28T12:30:00Z,0,0,0,0,0,20,0,668,0,2,0,0,-6,4,10,54,True,0,Bournemouth,Brighton,MID,0,2019-20
Florian Lejeune,0,0,7,0,10.1,257,196,2,0,2.4,7.8,2019-12-28T15:00:00Z,73,0,0,0,0,20,0,821,2,1,6,1,37,86,49,44,True,0,Everton,Newcastle,DEF,0,2019-20
Wayne Hennessey,0,0,0,0,0.0,132,198,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,43984,1,1,0,0,-456,282,738,43,False,0,Southampton,Crystal Palace,GK,0,2019-20
Sean Longstaff,0,0,3,0,0.0,270,196,0,0,0.0,0.0,2019-12-28T15:00:00Z,5,0,0,0,0,20,0,20355,2,1,0,1,439,747,308,50,True,0,Everton,Newcastle,MID,0,2019-20
Tariq Lamptey,0,0,8,0,0.0,586,191,0,0,0.0,0.0,2019-12-29T14:00:00Z,31,0,0,0,0,20,0,0,2,1,0,1,0,0,0,40,False,0,Arsenal,Brighton,DEF,0,2019-20
Ralf Fährmann,0,0,0,0,0.0,449,197,0,0,0.0,0.0,2019-12-28T17:30:00Z,0,0,0,0,0,20,0,23022,2,2,0,0,-135,80,215,44,True,0,Spurs,Norwich,GK,0,2019-20
Ashley Barnes,0,0,0,0,10.6,90,193,1,0,1.9,2.0,2019-12-28T19:45:00Z,67,0,0,0,0,20,0,211204,2,0,6,2,-6498,835,7333,62,True,0,Man Utd,Burnley,FWD,0,2019-20
James McCarthy,0,0,15,0,3.7,157,198,1,0,1.7,13.0,2019-12-28T15:00:00Z,90,0,0,0,0,20,0,42007,1,1,0,2,-346,580,926,44,False,0,Southampton,Crystal Palace,MID,0,2019-20
Jack Cork,0,0,9,0,1.3,102,193,1,0,1.1,10.0,2019-12-28T19:45:00Z,86,0,0,0,0,20,0,12886,2,0,0,2,-46,129,175,49,True,0,Man Utd,Burnley,MID,0,2019-20
Nathan Redmond,0,0,10,0,12.7,320,198,1,0,2.8,7.0,2019-12-28T15:00:00Z,90,0,0,0,0,20,0,47981,1,1,8,2,6122,6807,685,62,True,0,Crystal Palace,Southampton,MID,0,2019-20
Henri Lansbury,0,0,7,0,2.8,35,199,3,0,1.4,3.2,2019-12-28T15:00:00Z,72,0,0,0,0,20,0,35071,0,3,8,2,-594,86,680,44,False,0,Watford,Aston Villa,MID,0,2019-20
Trent Alexander-Arnold,0,2,31,1,37.1,182,194,0,0,7.6,27.2,2019-12-29T16:30:00Z,90,0,0,0,0,20,0,2424027,0,1,12,8,314161,319793,5632,73,True,0,Wolves,Liverpool,DEF,0,2019-20
Tanguy Ndombele,0,0,17,0,24.8,442,197,2,0,4.8,18.8,2019-12-28T17:30:00Z,90,0,0,0,0,20,0,180498,2,2,4,2,-1181,801,1982,58,False,0,Norwich,Spurs,MID,0,2019-20
Alisson,0,0,24,1,0.0,189,194,0,0,1.7,16.8,2019-12-29T16:30:00Z,90,0,0,0,0,20,2,590094,0,1,0,6,32488,38182,5694,60,True,0,Wolves,Liverpool,GK,0,2019-20
