name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,team,position
Issa Diop,0,0,23,0,0.1,381,266,3,1,9.4,74.6,2020-02-24T20:00:00Z,90,0,0,0,0,27,0,151101,2,3,19.0,6,-2538,772,3310,44,False,1,Liverpool,West Ham,DEF
Ivan Cavaleiro,0,0,0,0,0.0,419,270,0,0,0.0,0.0,2020-02-23T14:00:00Z,0,0,0,0,0,27,0,677,0,3,0.0,0,2,8,6,49,True,0,Norwich,Wolves,MID
Jack Colback,0,0,0,0,0.0,482,264,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,8405,0,1,0.0,0,-24,86,110,43,False,0,Crystal Palace,Newcastle,MID
Jack Cork,0,0,14,1,22.9,102,262,0,0,5.3,15.4,2020-02-22T15:00:00Z,90,0,0,0,0,27,0,12450,0,3,15.0,3,60,218,158,49,True,0,Bournemouth,Burnley,MID
Jack Grealish,0,0,3,0,15.8,29,269,2,0,5.1,12.8,2020-02-22T15:00:00Z,90,0,0,0,0,27,0,1919165,0,2,22.0,1,54848,117524,62676,67,False,1,Southampton,Aston Villa,MID
Jack O'Connell,0,0,18,0,31.8,293,268,1,0,7.1,19.2,2020-02-22T15:00:00Z,90,0,0,0,0,27,0,272964,1,1,20.0,2,7872,19407,11535,47,True,0,Brighton,Sheffield Utd,DEF
Jack Robinson,0,0,0,0,0.0,611,268,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,1692,1,1,0.0,0,234,394,160,40,True,0,Brighton,Sheffield Utd,DEF
Jack Rodwell,0,0,0,0,0.0,591,268,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,651,1,1,0.0,0,-16,89,105,45,True,0,Brighton,Sheffield Utd,MID
Jack Simpson,0,0,0,0,0.0,66,262,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,526493,0,3,0.0,0,-7093,3103,10196,40,False,0,Burnley,Bournemouth,DEF
Jack Stacey,0,0,17,0,30.1,446,262,3,0,7.4,23.2,2020-02-22T15:00:00Z,90,0,0,0,0,27,0,5915,0,3,21.0,1,-78,44,122,43,False,0,Burnley,Bournemouth,DEF
Jack Stephens,0,0,21,1,0.3,308,269,0,0,2.1,16.4,2020-02-22T15:00:00Z,90,0,0,0,0,27,0,265518,0,2,4.0,6,18173,28447,10274,44,True,0,Aston Villa,Southampton,DEF
Jack Wilshere,0,0,0,0,0.0,394,266,0,0,0.0,0.0,2020-02-24T20:00:00Z,0,0,0,0,0,27,0,13953,2,3,0.0,0,-111,11,122,47,False,0,Liverpool,West Ham,MID
Jacob Murphy,0,0,0,0,0.0,483,264,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,568,0,1,0.0,0,-6,5,11,48,False,0,Crystal Palace,Newcastle,MID
Jairo Riedewald,0,0,4,0,0.0,539,264,0,0,0.2,2.0,2020-02-22T15:00:00Z,1,0,0,0,0,27,0,1641,0,1,0.0,1,-31,79,110,45,True,0,Newcastle,Crystal Palace,MID
Jake Eastwood,0,0,0,0,0.0,299,268,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,8515,1,1,0.0,0,-34,44,78,43,True,0,Brighton,Sheffield Utd,GK
Jamaal Lascelles,0,0,12,0,0.5,258,264,1,0,3.4,15.2,2020-02-22T15:00:00Z,90,0,0,0,0,27,0,310086,0,1,18.0,1,37946,44869,6923,43,False,1,Crystal Palace,Newcastle,DEF
Jamal Lewis,0,0,18,0,4.3,276,270,3,0,2.8,21.2,2020-02-23T14:00:00Z,90,0,0,0,0,27,0,16897,0,3,2.0,1,-116,114,230,44,False,0,Wolves,Norwich,DEF
James Chester,0,0,0,0,0.0,23,269,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,3894,0,2,0.0,0,-154,10,164,43,False,0,Southampton,Aston Villa,DEF
James Daly,0,0,0,0,0.0,581,264,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,791,0,1,0.0,0,-56,10,66,45,True,0,Newcastle,Crystal Palace,FWD
James Garner,0,0,0,0,0.0,250,267,0,0,0.0,0.0,2020-02-23T14:00:00Z,0,0,0,0,0,27,0,17547,0,3,0.0,0,-182,212,394,43,True,0,Watford,Man Utd,MID
James Justin,0,0,0,0,0.0,433,265,0,0,0.0,0.0,2020-02-22T17:30:00Z,0,0,0,0,0,27,0,7425,1,0,0.0,0,-20,51,71,47,True,0,Man City,Leicester,DEF
James Maddison,0,0,16,0,19.8,171,265,1,0,4.8,13.6,2020-02-22T17:30:00Z,90,0,0,0,0,27,0,1479905,1,0,15.0,2,-131033,31234,162267,74,True,0,Man City,Leicester,MID
James McArthur,0,0,9,1,15.5,138,264,0,0,3.5,17.6,2020-02-22T15:00:00Z,90,0,0,0,0,27,0,44687,0,1,2.0,2,-324,897,1221,52,True,1,Newcastle,Crystal Palace,MID
James McCarthy,0,0,12,1,26.5,157,264,0,0,5.8,23.2,2020-02-22T15:00:00Z,90,0,0,0,0,27,0,53875,0,1,8.0,2,2314,4715,2401,43,True,1,Newcastle,Crystal Palace,MID
James Milner,0,0,0,0,0.0,200,266,0,0,0.0,0.0,2020-02-24T20:00:00Z,0,0,0,0,0,27,0,35797,2,3,0.0,0,106,395,289,53,True,0,West Ham,Liverpool,MID
James Tarkowski,0,0,24,1,0.5,84,262,0,0,2.7,24.4,2020-02-22T15:00:00Z,90,0,0,0,0,27,0,260450,0,3,2.0,6,9167,18324,9157,51,True,0,Bournemouth,Burnley,DEF
James Tomkins,0,0,0,0,0.0,124,264,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,33868,0,1,0.0,0,-11177,38,11215,50,True,0,Newcastle,Crystal Palace,DEF
James Ward-Prowse,0,0,12,1,15.9,321,269,0,0,3.9,14.6,2020-02-22T15:00:00Z,90,0,0,0,0,27,0,114745,0,2,8.0,3,1844,12185,10341,57,True,0,Aston Villa,Southampton,MID
Jamie Vardy,0,0,0,0,3.4,166,265,1,0,2.1,0.0,2020-02-22T17:30:00Z,90,0,0,0,0,27,0,2553509,1,0,22.0,2,-215734,47590,263324,97,True,0,Man City,Leicester,FWD
Jannik Vestergaard,0,0,0,0,0.0,304,269,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,155089,0,2,0.0,0,-1515,923,2438,46,True,0,Aston Villa,Southampton,DEF
Jan Bednarek,0,0,23,1,10.3,307,269,0,0,2.6,15.8,2020-02-22T15:00:00Z,90,0,0,0,0,27,0,56563,0,2,0.0,6,-371,1976,2347,44,True,0,Aston Villa,Southampton,DEF
Jan Vertonghen,0,0,13,0,0.4,330,263,2,0,1.8,17.2,2020-02-22T12:30:00Z,90,0,0,0,0,27,0,121719,1,2,0.0,1,-3888,410,4298,52,False,0,Chelsea,Spurs,DEF
Japhet Tanganga,0,0,8,0,2.0,583,263,2,0,0.6,3.6,2020-02-22T12:30:00Z,90,0,0,0,0,27,0,182628,1,2,0.0,1,1959,18209,16250,41,False,0,Chelsea,Spurs,DEF
Jarrod Bowen,0,0,0,0,0.1,626,266,0,0,2.2,3.0,2020-02-24T20:00:00Z,6,0,0,0,0,27,0,2775,2,3,19.0,1,515,876,361,65,False,0,Liverpool,West Ham,MID
Javier Hernández Balcázar,0,0,0,0,0.0,386,266,0,0,0.0,0.0,2020-02-24T20:00:00Z,0,0,0,0,0,27,0,25840,2,3,0.0,0,-53,30,83,60,False,0,Liverpool,West Ham,FWD
Javier Manquillo,0,0,0,0,0.0,256,264,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,10653,0,1,0.0,0,-628,11,639,43,False,0,Crystal Palace,Newcastle,DEF
Jay Rodriguez,0,0,28,1,18.0,451,262,0,1,12.1,42.2,2020-02-22T15:00:00Z,90,0,0,0,0,27,0,25297,0,3,61.0,6,6362,7848,1486,57,True,0,Bournemouth,Burnley,FWD
Jean-Philippe Gbamin,0,0,0,0,0.0,497,261,0,0,0.0,0.0,2020-02-23T16:30:00Z,0,0,0,0,0,27,0,2097,2,3,0.0,0,-7,4,11,48,False,0,Arsenal,Everton,MID
Jed Steer,0,0,0,0,0.0,429,269,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,6459,0,2,0.0,0,-51,6,57,43,False,0,Southampton,Aston Villa,GK
Jefferson Lerma,0,0,0,0,0.0,82,262,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,8954,0,3,0.0,0,-122,59,181,48,False,0,Burnley,Bournemouth,MID
Jeffrey Schlupp,0,0,0,0,0.0,137,264,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,5742,0,1,0.0,0,-97,10,107,54,True,0,Newcastle,Crystal Palace,MID
Jeff Hendrick,0,0,4,1,2.8,100,262,0,0,4.0,12.8,2020-02-22T15:00:00Z,90,0,0,0,0,27,0,8428,0,3,24.0,2,413,647,234,54,True,1,Bournemouth,Burnley,MID
Jeremy Ngakia,0,0,9,0,4.6,593,266,3,0,2.9,24.8,2020-02-24T20:00:00Z,90,0,0,0,0,27,0,2303,2,3,0.0,1,216,424,208,40,False,0,Liverpool,West Ham,DEF
Jesse Lingard,0,0,0,0,0.0,241,267,0,0,0.0,0.0,2020-02-23T14:00:00Z,0,0,0,0,0,27,0,55043,0,3,0.0,0,-182,444,626,63,True,0,Watford,Man Utd,MID
Jesús Vallejo Lázaro,0,0,0,0,0.0,473,270,0,0,0.0,0.0,2020-02-23T14:00:00Z,0,0,0,0,0,27,0,16413,0,3,0.0,0,-271,8,279,46,True,0,Norwich,Wolves,DEF
Jetro Willems,0,0,0,0,0.0,498,264,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,67738,0,1,0.0,0,-10303,55,10358,44,False,0,Crystal Palace,Newcastle,DEF
Joelinton Cássio Apolinário de Lira,0,0,-3,0,14.7,466,264,1,0,3.9,11.4,2020-02-22T15:00:00Z,90,0,0,0,0,27,0,63390,0,1,13.0,1,-519,2430,2949,55,False,1,Crystal Palace,Newcastle,FWD
Joel Matip,0,0,2,0,0.0,185,266,0,0,0.0,0.0,2020-02-24T20:00:00Z,1,0,0,0,0,27,0,84783,2,3,0.0,1,-605,153,758,52,True,0,West Ham,Liverpool,DEF
Joel Ward,0,2,28,1,20.9,126,264,0,0,3.6,13.4,2020-02-22T15:00:00Z,90,0,0,0,0,27,0,80497,0,1,2.0,8,3665,5092,1427,43,True,0,Newcastle,Crystal Palace,DEF
Joe Hart,0,0,0,0,0.0,95,262,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,80576,0,3,0.0,0,-307,414,721,42,True,0,Bournemouth,Burnley,GK
Johann Berg Gudmundsson,0,0,0,0,0.0,96,262,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,30647,0,3,0.0,0,-75,73,148,59,True,0,Bournemouth,Burnley,MID
John Egan,0,0,13,0,1.4,295,268,1,0,4.7,20.2,2020-02-22T15:00:00Z,90,0,0,0,0,27,0,166709,1,1,25.0,2,29929,35357,5428,46,True,0,Brighton,Sheffield Utd,DEF
John Fleck,0,0,14,0,19.5,301,268,1,0,5.8,8.2,2020-02-22T15:00:00Z,90,0,0,0,0,27,0,510904,1,1,30.0,2,-12885,35618,48503,51,True,0,Brighton,Sheffield Utd,MID
John Lundstram,0,0,3,0,1.2,297,268,0,0,0.4,0.6,2020-02-22T15:00:00Z,9,0,0,0,0,27,0,3211801,1,1,2.0,1,-7777,64040,71817,50,True,0,Brighton,Sheffield Utd,DEF
John McGinn,0,0,0,0,0.0,31,269,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,199718,0,2,0.0,0,-5081,39,5120,54,False,0,Southampton,Aston Villa,MID
John Ruddy,0,0,0,0,0.0,412,270,0,0,0.0,0.0,2020-02-23T14:00:00Z,0,0,0,0,0,27,0,28225,0,3,0.0,0,-169,110,279,43,True,0,Norwich,Wolves,GK
John Stones,0,0,0,0,0.0,207,265,0,0,0.0,0.0,2020-02-22T17:30:00Z,0,0,0,0,0,27,0,72879,1,0,0.0,0,-628,283,911,53,False,0,Leicester,Man City,DEF
Jonas Lössl,0,0,0,0,0.0,479,261,0,0,0.0,0.0,2020-02-23T16:30:00Z,0,0,0,0,0,27,0,19056,2,3,0.0,0,-469,2,471,43,False,0,Arsenal,Everton,GK
Jonathan Castro Otto,0,0,23,1,25.5,402,270,0,0,4.9,23.4,2020-02-23T14:00:00Z,79,0,0,0,0,27,0,80224,0,3,0.0,6,4823,6493,1670,54,True,0,Norwich,Wolves,DEF
Jonathan Kodjia,0,0,0,0,0.0,26,269,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,5925,0,2,0.0,0,-48,11,59,54,False,0,Southampton,Aston Villa,FWD
Jonjo Shelvey,0,0,0,0,0.0,269,264,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,44771,0,1,0.0,0,-5372,199,5571,49,False,0,Crystal Palace,Newcastle,MID
Jonny Evans,0,0,17,0,10.4,162,265,1,0,4.1,30.2,2020-02-22T17:30:00Z,90,0,0,0,0,27,0,444160,1,0,0.0,2,-437,14745,15182,52,True,0,Man City,Leicester,DEF
Jordan Ayew,1,0,14,1,0.9,468,264,0,0,12.3,19.2,2020-02-22T15:00:00Z,90,0,0,0,0,27,0,585559,0,1,103.0,5,7271,46631,39360,50,True,0,Newcastle,Crystal Palace,FWD
Jordan Henderson,0,0,0,0,0.0,198,266,0,0,0.0,0.0,2020-02-24T20:00:00Z,0,0,0,0,0,27,0,166972,2,3,0.0,0,-28489,28018,56507,55,True,0,West Ham,Liverpool,MID
Jordan Pickford,0,0,11,0,0.0,148,261,3,0,0.9,9.0,2020-02-23T16:30:00Z,90,0,0,0,0,27,1,496859,2,3,0.0,1,-15728,924,16652,53,False,0,Arsenal,Everton,GK
Jordon Ibe,0,0,0,0,0.0,78,262,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,10966,0,3,0.0,0,15,176,161,46,False,0,Burnley,Bournemouth,MID
Jorge Luiz Frello Filho,0,0,21,0,27.2,118,263,1,0,5.0,22.8,2020-02-22T12:30:00Z,90,0,0,0,0,27,0,330689,1,2,0.0,2,2929,21515,18586,49,True,0,Spurs,Chelsea,MID
Jose Luis Mato Sanmartín,0,0,0,0,0.0,261,264,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,1884,0,1,0.0,0,-9,13,22,50,False,0,Crystal Palace,Newcastle,FWD
Joseph Anang,0,0,0,0,0.0,582,266,0,0,0.0,0.0,2020-02-24T20:00:00Z,0,0,0,0,0,27,0,11027,2,3,0.0,0,28,382,354,40,False,0,Liverpool,West Ham,GK
Joseph Gomez,0,0,13,0,1.6,184,266,2,0,2.9,19.2,2020-02-24T20:00:00Z,90,0,0,0,0,27,0,413522,2,3,8.0,1,31177,42845,11668,53,True,0,West Ham,Liverpool,DEF
Joseph Willock,0,0,0,0,0.0,490,261,0,0,0.0,0.0,2020-02-23T16:30:00Z,0,0,0,0,0,27,0,12898,2,3,0.0,0,-67,150,217,47,True,0,Everton,Arsenal,MID
Joshua King,0,0,15,0,43.4,68,262,2,0,5.9,11.4,2020-02-22T15:00:00Z,69,0,0,0,0,27,0,245706,0,3,4.0,2,1105,2481,1376,61,False,0,Burnley,Bournemouth,FWD
Josh Brownhill,0,0,3,0,0.0,620,262,0,0,0.2,2.0,2020-02-22T15:00:00Z,1,0,0,0,0,27,0,351,0,3,0.0,1,-26,36,62,50,True,0,Bournemouth,Burnley,MID
Josip Drmic,0,0,4,0,11.3,434,270,0,0,1.5,3.2,2020-02-23T14:00:00Z,31,0,0,0,0,27,0,4283,0,3,0.0,1,20,70,50,53,False,0,Wolves,Norwich,FWD
José Diogo Dalot Teixeira,0,0,0,0,0.0,229,267,0,0,0.0,0.0,2020-02-23T14:00:00Z,0,0,0,0,0,27,0,6155,0,3,0.0,0,-4,52,56,49,True,0,Watford,Man Utd,DEF
José Heriberto Izquierdo Mena,0,0,0,0,0.0,51,268,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,181,1,1,0.0,0,-1,7,8,54,False,0,Sheffield Utd,Brighton,MID
José Ignacio Peleteiro Romallo,0,0,0,0,0.0,36,269,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,10618,0,2,0.0,0,-32,135,167,58,False,0,Southampton,Aston Villa,MID
José Ángel Esmorís Tasende,0,0,0,0,0.0,440,265,0,0,0.0,0.0,2020-02-22T17:30:00Z,0,0,0,0,0,27,0,12202,1,0,0.0,0,-501,15,516,47,False,0,Leicester,Man City,DEF
José Holebas,0,0,0,0,0.0,353,267,0,0,0.0,0.0,2020-02-23T14:00:00Z,0,0,0,0,0,27,0,50149,0,3,0.0,0,-345,139,484,46,False,0,Man Utd,Watford,DEF
José Reina,0,0,21,0,10.0,603,269,2,0,5.6,46.4,2020-02-22T15:00:00Z,90,0,0,0,0,27,7,37049,0,2,0.0,2,9062,10817,1755,45,False,1,Southampton,Aston Villa,GK
João Filipe Iria Santos Moutinho,0,0,11,1,19.8,415,270,0,0,3.2,12.2,2020-02-23T14:00:00Z,90,0,0,0,0,27,0,377753,0,3,0.0,3,-7559,13791,21350,54,True,0,Norwich,Wolves,MID
João Pedro Cavaco Cancelo,0,0,0,0,0.0,518,265,0,0,0.0,0.0,2020-02-22T17:30:00Z,0,0,0,0,0,27,0,58578,1,0,0.0,0,-1096,199,1295,52,False,0,Leicester,Man City,DEF
João Pedro Junqueira de Jesus,0,0,0,0,0.0,592,267,0,0,0.0,0.0,2020-02-23T14:00:00Z,0,0,0,0,0,27,0,914,0,3,0.0,0,26,133,107,49,False,0,Man Utd,Watford,FWD
Juan Foyth,0,0,0,0,0.0,335,263,0,0,0.0,0.0,2020-02-22T12:30:00Z,0,0,0,0,0,27,0,3120,1,2,0.0,0,-100,19,119,48,False,0,Chelsea,Spurs,DEF
Juan Mata,0,0,0,0,0.0,242,267,0,0,0.0,0.0,2020-02-23T14:00:00Z,0,0,0,0,0,27,0,28154,0,3,0.0,0,-1155,490,1645,62,True,0,Watford,Man Utd,MID
Junior Stanislas,0,0,3,0,1.3,77,262,1,0,1.1,1.2,2020-02-22T15:00:00Z,20,0,0,0,0,27,0,764,0,3,8.0,1,16,49,33,59,False,0,Burnley,Bournemouth,MID
Jürgen Locadia,0,0,0,0,0.0,45,268,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,5520,1,1,0.0,0,-29,27,56,52,False,0,Sheffield Utd,Brighton,FWD
Karl Darlow,0,0,0,0,0.0,263,264,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,8563,0,1,0.0,0,-33,46,79,43,False,0,Crystal Palace,Newcastle,GK
Kasper Schmeichel,0,3,36,0,0.0,168,265,1,0,6.6,66.0,2020-02-22T17:30:00Z,90,0,0,1,0,27,6,993815,1,0,0.0,12,-31073,5234,36307,53,True,0,Man City,Leicester,GK
Kayne Ramsay,0,0,0,0,0.0,311,269,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,121434,0,2,0.0,0,-4119,1430,5549,39,True,0,Aston Villa,Southampton,DEF
Keinan Davis,0,0,0,0,0.0,34,269,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,16520,0,2,0.0,0,-449,73,522,43,False,0,Southampton,Aston Villa,MID
Kelechi Iheanacho,0,0,1,0,1.0,167,265,0,0,2.4,4.2,2020-02-22T17:30:00Z,45,0,0,0,0,27,0,27350,1,0,19.0,1,-2158,999,3157,57,True,0,Man City,Leicester,FWD
Kelland Watts,0,0,0,0,0.0,599,264,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,572,0,1,0.0,0,-30,23,53,40,False,0,Crystal Palace,Newcastle,DEF
Kenny McLean,0,0,10,0,14.1,286,270,3,0,4.0,17.0,2020-02-23T14:00:00Z,90,0,0,0,0,27,0,11317,0,3,9.0,2,-76,104,180,48,False,0,Wolves,Norwich,MID
Ken Sema,0,0,0,0,0.0,372,267,0,0,0.0,0.0,2020-02-23T14:00:00Z,0,0,0,0,0,27,0,1386,0,3,0.0,0,-8,10,18,47,False,0,Man Utd,Watford,MID
Kepa Arrizabalaga,0,0,0,0,0.0,111,263,0,0,0.0,0.0,2020-02-22T12:30:00Z,0,0,0,0,0,27,0,327277,1,2,0.0,0,-11875,731,12606,55,True,0,Spurs,Chelsea,GK
Kevin Danso,0,0,0,0,0.0,532,269,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,2313,0,2,0.0,0,37,101,64,42,True,0,Aston Villa,Southampton,DEF
Kevin De Bruyne,0,0,2,1,35.6,215,265,0,0,6.5,6.2,2020-02-22T17:30:00Z,90,0,0,0,0,27,0,3983614,1,0,23.0,3,2424,85541,83117,108,False,0,Leicester,Man City,MID
Kevin Long,0,0,0,0,0.0,88,262,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,8389,0,3,0.0,0,6,134,128,43,True,0,Bournemouth,Burnley,DEF
Kieran Tierney,0,0,0,0,0.0,515,261,0,0,0.0,0.0,2020-02-23T16:30:00Z,0,0,0,0,0,27,0,24100,2,3,0.0,0,-292,19,311,53,True,0,Everton,Arsenal,DEF
Kieran Trippier,0,0,0,0,0.0,334,263,0,0,0.0,0.0,2020-02-22T12:30:00Z,0,0,0,0,0,27,0,9797,1,2,0.0,0,-32,33,65,55,False,0,Chelsea,Spurs,DEF
Kieron Freeman,0,0,0,0,0.0,292,268,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,7198,1,1,0.0,0,22,170,148,42,True,0,Brighton,Sheffield Utd,DEF
Konstantinos Mavropanos,0,0,0,0,0.0,8,261,0,0,0.0,0.0,2020-02-23T16:30:00Z,0,0,0,0,0,27,0,2873,2,3,0.0,0,-43,9,52,44,True,0,Everton,Arsenal,DEF
Kortney Hause,0,0,10,0,0.2,25,269,2,0,1.3,13.0,2020-02-22T15:00:00Z,90,0,0,0,0,27,0,4921,0,2,0.0,1,-24,47,71,44,False,0,Southampton,Aston Villa,DEF
Kurt Zouma,0,0,0,0,0.0,459,263,0,0,0.0,0.0,2020-02-22T12:30:00Z,0,0,0,0,0,27,0,113405,1,2,0.0,0,-2688,932,3620,47,True,0,Spurs,Chelsea,DEF
Kyle Walker-Peters,0,0,0,0,0.0,337,269,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,42829,0,2,0.0,0,31,1749,1718,44,True,0,Aston Villa,Southampton,DEF
Kyle Walker,0,0,30,1,5.1,203,265,0,0,1.9,14.0,2020-02-22T17:30:00Z,90,0,0,0,0,27,0,784212,1,0,0.0,6,-6302,5102,11404,57,False,0,Leicester,Man City,DEF
Laurent Koscielny,0,0,0,0,0.0,7,261,0,0,0.0,0.0,2020-02-23T16:30:00Z,0,0,0,0,0,27,0,5638,2,3,0.0,0,-6,12,18,50,True,0,Everton,Arsenal,DEF
Leander Dendoncker,0,0,12,1,15.3,420,270,0,0,3.5,16.0,2020-02-23T14:00:00Z,90,0,0,0,0,27,0,714439,0,3,4.0,3,-12583,17414,29997,44,True,0,Norwich,Wolves,MID
Leandro Trossard,0,0,2,0,0.0,421,268,0,0,0.0,0.0,2020-02-22T15:00:00Z,15,0,0,0,0,27,0,40384,1,1,0.0,1,-7803,876,8679,58,False,0,Sheffield Utd,Brighton,MID
Lee Grant,0,0,0,0,0.0,237,267,0,0,0.0,0.0,2020-02-23T14:00:00Z,0,0,0,0,0,27,0,7527,0,3,0.0,0,-30,16,46,48,True,0,Watford,Man Utd,GK
Leighton Baines,0,0,21,0,25.8,145,261,3,0,4.3,17.0,2020-02-23T16:30:00Z,90,0,0,0,0,27,0,12472,2,3,0.0,1,-172,122,294,49,False,0,Arsenal,Everton,DEF
Leon Balogun,0,0,0,0,0.0,40,268,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,3846,1,1,0.0,0,-82,8,90,44,False,0,Sheffield Utd,Brighton,DEF
Leon Clarke,0,0,0,0,0.0,547,268,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,6439,1,1,0.0,0,236,463,227,44,True,0,Brighton,Sheffield Utd,FWD
Leroy Sané,0,0,0,0,0.0,216,265,0,0,0.0,0.0,2020-02-22T17:30:00Z,0,0,0,0,0,27,0,16991,1,0,0.0,0,93,315,222,93,False,0,Leicester,Man City,MID
Lewis Cook,0,0,0,0,0.0,79,262,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,3126,0,3,0.0,0,-58,127,185,50,False,0,Burnley,Bournemouth,MID
Lewis Dunk,0,0,11,0,10.5,42,268,1,0,4.5,28.0,2020-02-22T15:00:00Z,90,0,0,0,0,27,0,995640,1,1,6.0,2,-42875,11867,54742,48,False,0,Sheffield Utd,Brighton,DEF
Lewis Gibson,0,0,0,0,0.0,477,261,0,0,0.0,0.0,2020-02-23T16:30:00Z,0,0,0,0,0,27,0,9965,2,3,0.0,0,-250,9,259,43,False,0,Arsenal,Everton,DEF
Liam Gibson,0,0,0,0,0.0,610,264,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,1478,0,1,0.0,0,307,422,115,40,False,0,Crystal Palace,Newcastle,DEF
Lloyd Kelly,0,0,0,0,0.0,64,262,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,3355,0,3,0.0,0,-54,28,82,44,False,0,Burnley,Bournemouth,DEF
Lovre Kalinic,0,0,0,0,0.0,474,269,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,6250,0,2,0.0,0,-89,9,98,43,False,0,Southampton,Aston Villa,GK
Lucas Digne,0,0,0,0,0.0,141,261,0,0,0.0,0.0,2020-02-23T16:30:00Z,0,0,0,0,0,27,0,933463,2,3,0.0,0,-38563,8113,46676,58,False,0,Arsenal,Everton,DEF
Lucas Rodrigues Moura da Silva,0,0,4,0,4.8,345,263,2,0,4.1,6.8,2020-02-22T12:30:00Z,90,0,0,0,0,27,0,370763,1,2,29.0,2,3540,27818,24278,71,False,0,Chelsea,Spurs,MID
Lucas Torreira,0,0,3,0,10.6,19,261,0,0,1.4,3.4,2020-02-23T16:30:00Z,14,0,0,0,0,27,0,90006,2,3,0.0,1,-3953,1072,5025,47,True,0,Everton,Arsenal,MID
Lukasz Fabianski,0,0,14,0,0.0,388,266,3,0,2.7,26.6,2020-02-24T20:00:00Z,90,0,0,0,0,27,4,150568,2,3,0.0,2,-1900,676,2576,49,False,0,Liverpool,West Ham,GK
Lukas Rupp,0,0,4,0,1.5,602,270,3,0,0.4,0.8,2020-02-23T14:00:00Z,58,0,0,0,0,27,0,617,0,3,2.0,1,168,244,76,45,False,0,Wolves,Norwich,MID
Luka Milivojevic,0,0,0,0,0.0,134,264,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,0,0,0,0,27,0,143356,0,1,0.0,0,69,1237,1168,67,True,0,Newcastle,Crystal Palace,MID
