name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,team,position,web_name
Héctor Bellerín,0,2,27,1,3.3,2,242,0,0,2.8,20.4,2020-02-02T14:00:00Z,90,0,0,0,0,25,0,38685,0,0,4.0,8,19962,23155,3193,54,False,0,Burnley,Arsenal,DEF,Bellerín
Hélder Costa,0,0,0,0,0.0,418,246,0,0,0.0,0.0,2020-02-01T17:30:00Z,0,0,0,0,0,25,0,1245,0,0,0.0,0,-17,19,36,49,False,0,Man Utd,Wolves,MID,Costa
Ibrahim Amadou,0,0,0,0,0.0,507,247,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,6722,0,0,0.0,0,-317,43,360,45,False,0,Newcastle,Norwich,MID,Amadou
Idrissa Gueye,0,0,0,0,0.0,156,249,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,1294,3,2,0.0,0,-2,14,16,50,False,0,Watford,Everton,MID,Gueye
Ignacio Pussetto,0,0,1,0,0.3,604,249,1,0,0.0,0.0,2020-02-01T15:00:00Z,8,0,0,0,0,25,0,309,3,2,0.0,1,-28,61,89,50,True,0,Everton,Watford,MID,Pussetto
Ilkay Gündogan,0,0,8,0,33.9,222,248,2,0,8.2,19.0,2020-02-02T16:30:00Z,90,0,1,0,0,25,0,90592,0,2,29.0,0,-2929,1595,4524,52,False,0,Spurs,Man City,MID,Gündogan
Indiana Vassilev,0,0,0,0,0.0,600,241,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,234,1,2,0.0,0,34,84,50,45,False,0,Bournemouth,Aston Villa,MID,Vassilev
Isaac Hayden,0,0,6,0,0.9,271,247,0,0,1.3,4.0,2020-02-01T15:00:00Z,56,0,0,0,0,25,0,343029,0,0,8.0,1,36188,53025,16837,43,True,0,Norwich,Newcastle,MID,Hayden
Isaac Success Ajayi,0,0,-3,0,0.3,365,249,1,0,0.0,0.0,2020-02-01T15:00:00Z,15,0,0,0,0,25,0,25583,3,2,0.0,0,-226,243,469,48,True,1,Everton,Watford,FWD,Success
Ismaïla Sarr,0,0,0,0,0.0,525,249,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,45642,3,2,0.0,0,-26231,553,26784,62,True,0,Everton,Watford,MID,Sarr
Issa Diop,0,0,20,0,0.3,381,250,3,1,6.7,49.4,2020-02-01T15:00:00Z,90,0,0,0,0,25,0,153833,3,3,17.0,7,-3972,870,4842,44,True,0,Brighton,West Ham,DEF,Diop
Ivan Cavaleiro,0,0,0,0,0.0,419,246,0,0,0.0,0.0,2020-02-01T17:30:00Z,0,0,0,0,0,25,0,677,0,0,0.0,0,-6,14,20,49,False,0,Man Utd,Wolves,MID,Cavaleiro
Jack Colback,0,0,0,0,0.0,482,247,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,8537,0,0,0.0,0,-195,27,222,44,True,0,Norwich,Newcastle,MID,Colback
Jack Cork,0,0,6,1,2.6,102,242,0,0,1.7,12.0,2020-02-02T14:00:00Z,90,0,0,0,0,25,0,12269,0,0,2.0,3,-71,151,222,49,True,0,Arsenal,Burnley,MID,Cork
Jack Grealish,0,0,18,0,63.8,29,241,2,0,13.7,21.0,2020-02-01T15:00:00Z,90,0,0,0,0,25,0,1916621,1,2,52.0,2,182071,245532,63461,67,False,0,Bournemouth,Aston Villa,MID,Grealish
Jack O'Connell,0,1,23,1,5.8,293,243,0,0,1.9,13.4,2020-02-01T15:00:00Z,90,0,0,0,0,25,0,200442,1,0,0.0,7,17465,31392,13927,46,False,0,Crystal Palace,Sheffield Utd,DEF,O'Connell
Jack Robinson,0,0,0,0,0.0,611,243,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,739,1,0,0.0,0,483,568,85,40,False,0,Crystal Palace,Sheffield Utd,DEF,Jack Robinson
Jack Rodwell,0,0,0,0,0.0,591,243,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,517,1,0,0.0,0,39,122,83,45,False,0,Crystal Palace,Sheffield Utd,MID,Rodwell
Jack Simpson,0,0,0,0,0.0,66,241,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,541003,1,2,0.0,0,-14123,3370,17493,40,True,0,Aston Villa,Bournemouth,DEF,Simpson
Jack Stacey,0,0,0,0,0.0,446,241,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,6115,1,2,0.0,0,-349,7,356,43,True,0,Aston Villa,Bournemouth,DEF,Stacey
Jack Stephens,0,0,3,0,0.3,308,245,4,0,1.3,12.2,2020-02-01T15:00:00Z,90,0,0,0,0,25,0,206729,0,4,0.0,-1,54130,65983,11853,44,False,1,Liverpool,Southampton,DEF,Stephens
Jack Wilshere,0,0,0,0,0.0,394,250,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,14142,3,3,0.0,0,-194,15,209,47,True,0,Brighton,West Ham,MID,Wilshere
Jacob Murphy,0,0,0,0,0.0,483,247,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,569,0,0,0.0,0,0,6,6,48,True,0,Norwich,Newcastle,MID,Murphy
Jairo Riedewald,0,0,0,0,0.0,539,243,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,1588,1,0,0.0,0,82,226,144,45,True,0,Sheffield Utd,Crystal Palace,MID,Riedewald
Jake Eastwood,0,0,0,0,0.0,299,243,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,8482,1,0,0.0,0,-82,72,154,43,False,0,Crystal Palace,Sheffield Utd,GK,Eastwood
Jamaal Lascelles,0,0,26,1,0.0,258,247,0,0,2.1,15.4,2020-02-01T15:00:00Z,90,0,0,0,0,25,0,227013,0,0,6.0,6,43925,51214,7289,42,True,0,Norwich,Newcastle,DEF,Lascelles
Jamal Lewis,0,0,0,0,0.0,276,247,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,17158,0,0,0.0,0,-312,116,428,44,False,0,Newcastle,Norwich,DEF,Lewis
James Chester,0,0,0,0,0.0,23,241,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,4213,1,2,0.0,0,-105,61,166,43,False,0,Bournemouth,Aston Villa,DEF,Chester
James Daly,0,0,0,0,0.0,581,243,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,996,1,0,0.0,0,7,137,130,45,True,0,Sheffield Utd,Crystal Palace,FWD,Daly
James Garner,0,0,0,0,0.0,250,246,0,0,0.0,0.0,2020-02-01T17:30:00Z,0,0,0,0,0,25,0,17750,0,0,0.0,0,-348,279,627,43,True,0,Wolves,Man Utd,MID,Garner
James Justin,0,0,0,0,0.0,433,244,0,0,0.0,0.0,2020-02-01T12:30:00Z,0,0,0,0,0,25,0,7377,2,2,0.0,0,-41,73,114,48,True,0,Chelsea,Leicester,DEF,Justin
James Maddison,0,0,20,0,65.8,171,244,2,0,10.3,21.4,2020-02-01T12:30:00Z,90,0,0,0,0,25,0,1727773,2,2,16.0,1,-97859,74402,172261,76,True,1,Chelsea,Leicester,MID,Maddison
James McArthur,0,0,15,0,27.8,138,243,1,0,7.4,16.4,2020-02-01T15:00:00Z,85,0,0,0,0,25,0,45437,1,0,30.0,2,-893,731,1624,52,True,0,Sheffield Utd,Crystal Palace,MID,McArthur
James McCarthy,0,0,9,0,2.3,157,243,1,0,2.2,7.6,2020-02-01T15:00:00Z,79,0,0,0,0,25,0,49296,1,0,12.0,2,2056,4803,2747,43,True,0,Sheffield Utd,Crystal Palace,MID,McCarthy
James Milner,0,0,0,0,0.0,200,245,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,36031,0,4,0.0,0,-1090,20,1110,53,True,0,Southampton,Liverpool,MID,Milner
James Tarkowski,0,0,19,1,0.9,84,242,0,0,3.0,18.6,2020-02-02T14:00:00Z,90,0,0,0,0,25,0,240601,0,0,10.0,5,-865,11842,12707,51,True,1,Arsenal,Burnley,DEF,Tarkowski
James Tomkins,0,0,2,0,0.6,124,243,1,0,2.8,18.8,2020-02-01T15:00:00Z,90,0,0,0,0,25,0,48424,1,0,9.0,1,-4439,1526,5965,50,True,1,Sheffield Utd,Crystal Palace,DEF,Tomkins
James Ward-Prowse,0,0,15,0,53.2,321,245,4,0,8.4,28.2,2020-02-01T15:00:00Z,90,0,0,0,0,25,0,119419,0,4,3.0,1,-5954,7536,13490,58,False,1,Liverpool,Southampton,MID,Ward-Prowse
Jamie Vardy,0,0,6,0,16.7,166,244,2,0,3.6,2.2,2020-02-01T12:30:00Z,79,0,0,0,0,25,0,3004159,2,2,17.0,2,-498712,58985,557697,99,True,0,Chelsea,Leicester,FWD,Vardy
Jannik Vestergaard,0,0,0,0,0.0,304,245,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,157886,0,4,0.0,0,-4455,720,5175,46,False,0,Liverpool,Southampton,DEF,Vestergaard
Jan Bednarek,0,0,17,0,0.1,307,245,4,0,4.3,38.8,2020-02-01T15:00:00Z,90,0,0,0,0,25,0,53454,0,4,4.0,0,-1766,1858,3624,44,False,0,Liverpool,Southampton,DEF,Bednarek
Jan Vertonghen,0,0,0,0,0.0,330,248,0,0,0.0,0.0,2020-02-02T16:30:00Z,0,0,0,0,0,25,0,128324,0,2,0.0,0,-4172,833,5005,52,True,0,Man City,Spurs,DEF,Vertonghen
Japhet Tanganga,0,0,23,1,1.3,583,248,0,0,3.1,27.8,2020-02-02T16:30:00Z,90,0,0,0,0,25,0,110857,0,2,2.0,6,12772,27890,15118,40,True,0,Man City,Spurs,DEF,Tanganga
Javier Hernández Balcázar,0,0,0,0,0.0,386,250,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,25934,3,3,0.0,0,-121,21,142,60,True,0,Brighton,West Ham,FWD,Chicharito
Javier Manquillo,0,0,0,0,0.0,256,247,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,11978,0,0,0.0,0,-1251,17,1268,43,True,0,Norwich,Newcastle,DEF,Manquillo
Jay Rodriguez,0,0,0,1,3.6,451,242,0,0,5.1,9.2,2020-02-02T14:00:00Z,90,0,0,0,0,25,0,16749,0,0,38.0,2,1552,2076,524,57,True,0,Arsenal,Burnley,FWD,Rodriguez
Jean-Philippe Gbamin,0,0,0,0,0.0,497,249,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,2112,3,2,0.0,0,-9,5,14,48,False,0,Watford,Everton,MID,Gbamin
Jed Steer,0,0,0,0,0.0,429,241,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,6555,1,2,0.0,0,-93,8,101,43,False,0,Bournemouth,Aston Villa,GK,Steer
Jefferson Lerma,0,0,-7,0,1.1,82,241,1,0,0.6,0.0,2020-02-01T15:00:00Z,50,0,0,0,1,25,0,9544,1,2,9.0,-2,-170,119,289,48,True,0,Aston Villa,Bournemouth,MID,Lerma
Jeffrey Schlupp,0,0,0,0,0.0,137,243,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,5927,1,0,0.0,0,-197,12,209,54,True,0,Sheffield Utd,Crystal Palace,MID,Schlupp
Jeff Hendrick,0,0,4,1,30.8,100,242,0,0,6.9,16.8,2020-02-02T14:00:00Z,90,0,0,0,0,25,0,7762,0,0,21.0,3,-32,210,242,54,True,0,Arsenal,Burnley,MID,Hendrick
Jeremy Ngakia,0,0,0,0,0.0,593,250,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,1619,3,3,0.0,0,860,1054,194,40,True,0,Brighton,West Ham,DEF,Ngakia
Jesse Lingard,0,0,3,0,0.6,241,246,0,0,0.1,0.4,2020-02-01T17:30:00Z,2,0,0,0,0,25,0,54964,0,0,0.0,1,-99,732,831,63,True,0,Wolves,Man Utd,MID,Lingard
Jesús Vallejo Lázaro,0,0,0,0,0.0,473,246,0,0,0.0,0.0,2020-02-01T17:30:00Z,0,0,0,0,0,25,0,16976,0,0,0.0,0,-483,53,536,46,False,0,Man Utd,Wolves,DEF,Vallejo
Jetro Willems,0,0,0,0,0.0,498,247,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,91312,0,0,0.0,0,-27614,82,27696,45,True,0,Norwich,Newcastle,DEF,Willems
Joelinton Cássio Apolinário de Lira,0,0,3,1,2.8,466,247,0,0,3.8,4.6,2020-02-01T15:00:00Z,90,0,0,0,0,25,0,67088,0,0,31.0,2,3813,6449,2636,55,True,0,Norwich,Newcastle,FWD,Joelinton
Joel Matip,0,0,0,0,0.0,185,245,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,85845,0,4,0.0,0,-476,604,1080,52,True,0,Southampton,Liverpool,DEF,Matip
Joel Ward,0,0,6,0,1.3,126,243,1,0,1.1,9.6,2020-02-01T15:00:00Z,90,0,0,0,0,25,0,74433,1,0,0.0,1,-351,1697,2048,43,True,1,Sheffield Utd,Crystal Palace,DEF,Ward
Joe Hart,0,0,0,0,0.0,95,242,0,0,0.0,0.0,2020-02-02T14:00:00Z,0,0,0,0,0,25,0,80898,0,0,0.0,0,-633,622,1255,42,True,0,Arsenal,Burnley,GK,Hart
Johann Berg Gudmundsson,0,0,0,0,0.0,96,242,0,0,0.0,0.0,2020-02-02T14:00:00Z,0,0,0,0,0,25,0,30860,0,0,0.0,0,-184,16,200,59,True,0,Arsenal,Burnley,MID,Gudmundsson
John Egan,0,0,21,1,0.3,295,243,0,0,2.1,16.8,2020-02-01T15:00:00Z,90,0,0,0,0,25,0,95440,1,0,4.0,6,11449,18649,7200,45,False,0,Crystal Palace,Sheffield Utd,DEF,Egan
John Fleck,0,0,10,1,27.6,301,243,0,0,4.8,12.2,2020-02-01T15:00:00Z,90,0,0,0,0,25,0,444584,1,0,8.0,2,116379,147623,31244,50,False,1,Crystal Palace,Sheffield Utd,MID,Fleck
John Lundstram,0,0,4,0,12.5,297,243,0,0,1.8,4.2,2020-02-01T15:00:00Z,22,0,0,0,0,25,0,3437167,1,0,1.0,1,-18400,54569,72969,51,False,0,Crystal Palace,Sheffield Utd,DEF,Lundstram
John McGinn,0,0,0,0,0.0,31,241,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,209886,1,2,0.0,0,-11057,50,11107,54,False,0,Bournemouth,Aston Villa,MID,McGinn
John Ruddy,0,0,0,0,0.0,412,246,0,0,0.0,0.0,2020-02-01T17:30:00Z,0,0,0,0,0,25,0,28362,0,0,0.0,0,-286,135,421,43,False,0,Man Utd,Wolves,GK,Ruddy
John Stones,0,0,0,0,0.0,207,248,0,0,0.0,0.0,2020-02-02T16:30:00Z,0,0,0,0,0,25,0,73350,0,2,0.0,0,-1277,506,1783,53,False,0,Spurs,Man City,DEF,Stones
Jonas Lössl,0,0,0,0,0.0,479,249,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,20101,3,2,0.0,0,-332,40,372,43,False,0,Watford,Everton,GK,Lössl
Jonathan Castro Otto,0,0,17,1,1.8,402,246,0,0,2.4,22.4,2020-02-01T17:30:00Z,90,0,0,0,0,25,0,74046,0,0,0.0,6,-1352,1675,3027,54,False,0,Man Utd,Wolves,DEF,Jonny
Jonathan Kodjia,0,0,0,0,0.0,26,241,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,6035,1,2,0.0,0,-167,9,176,54,False,0,Bournemouth,Aston Villa,FWD,Kodjia
Jonjo Shelvey,0,0,0,0,0.0,269,247,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,59502,0,0,0.0,0,-10545,2271,12816,50,True,0,Norwich,Newcastle,MID,Shelvey
Jonny Evans,0,0,12,0,0.1,162,244,2,0,2.6,22.0,2020-02-01T12:30:00Z,90,0,0,0,0,25,0,465822,2,2,4.0,0,-25627,12672,38299,53,True,1,Chelsea,Leicester,DEF,Evans
Jordan Ayew,0,0,10,0,23.0,468,243,1,0,3.7,8.4,2020-02-01T15:00:00Z,90,0,0,0,0,25,0,586233,1,0,6.0,2,-5957,47640,53597,50,True,0,Sheffield Utd,Crystal Palace,FWD,Ayew
Jordan Henderson,1,2,43,1,21.7,198,245,0,1,10.6,57.0,2020-02-01T15:00:00Z,87,0,0,0,0,25,0,117706,0,4,27.0,13,18896,26015,7119,54,True,0,Southampton,Liverpool,MID,Henderson
Jordan Pickford,0,0,8,0,0.0,148,249,2,0,0.3,3.4,2020-02-01T15:00:00Z,90,0,0,0,0,25,0,523187,3,2,0.0,1,-14340,4529,18869,53,False,0,Watford,Everton,GK,Pickford
Jordon Ibe,0,0,0,0,0.0,78,241,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,10849,1,2,0.0,0,-146,163,309,46,True,0,Aston Villa,Bournemouth,MID,Ibe
Jorge Luiz Frello Filho,0,0,13,0,1.3,118,244,2,0,0.9,7.4,2020-02-01T12:30:00Z,73,0,0,0,0,25,0,310573,2,2,0.0,1,42816,56518,13702,49,False,1,Leicester,Chelsea,MID,Jorginho
Jose Luis Mato Sanmartín,0,0,0,0,0.0,261,247,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,1897,0,0,0.0,0,-19,6,25,50,True,0,Norwich,Newcastle,FWD,Joselu
Joseph Anang,0,0,0,0,0.0,582,250,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,10683,3,3,0.0,0,23,713,690,40,True,0,Brighton,West Ham,GK,Anang
Joseph Gomez,0,0,27,1,0.7,184,245,0,0,3.1,29.8,2020-02-01T15:00:00Z,90,0,0,0,0,25,0,355311,0,4,0.0,6,23654,47915,24261,53,True,0,Southampton,Liverpool,DEF,Gomez
Joseph Willock,0,0,2,0,11.3,490,242,0,0,2.2,7.6,2020-02-02T14:00:00Z,27,0,0,0,0,25,0,12925,0,0,3.0,1,-158,143,301,48,False,0,Burnley,Arsenal,MID,Willock
Joshua King,0,0,0,0,0.0,68,241,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,245842,1,2,0.0,0,-4359,256,4615,61,True,0,Aston Villa,Bournemouth,FWD,King
Josh Brownhill,0,0,0,0,0.0,620,242,0,0,0.0,0.0,2020-02-02T14:00:00Z,0,0,0,0,0,25,0,195,0,0,0.0,0,187,200,13,50,True,0,Arsenal,Burnley,MID,Brownhill
Josip Drmic,0,0,0,0,0.0,434,247,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,4258,0,0,0.0,0,36,102,66,53,False,0,Newcastle,Norwich,FWD,Drmic
José Diogo Dalot Teixeira,0,0,-2,0,0.8,229,246,0,0,0.3,0.0,2020-02-01T17:30:00Z,2,0,0,0,0,25,0,5991,0,0,4.0,1,42,103,61,49,True,0,Wolves,Man Utd,DEF,Dalot
José Heriberto Izquierdo Mena,0,0,0,0,0.0,51,250,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,176,3,3,0.0,0,1,10,9,54,False,0,West Ham,Brighton,MID,Izquierdo
José Ignacio Peleteiro Romallo,0,0,0,0,0.0,36,241,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,10575,1,2,0.0,0,-60,199,259,58,False,0,Bournemouth,Aston Villa,MID,Jota
José Ángel Esmorís Tasende,0,0,0,0,0.0,440,248,0,0,0.0,0.0,2020-02-02T16:30:00Z,0,0,0,0,0,25,0,13519,0,2,0.0,0,-572,172,744,47,False,0,Spurs,Man City,DEF,Angeliño
José Holebas,0,0,0,0,0.0,353,249,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,50578,3,2,0.0,0,-404,284,688,46,True,0,Everton,Watford,DEF,Holebas
José Reina,0,0,17,0,0.0,603,241,2,0,2.4,24.0,2020-02-01T15:00:00Z,90,0,0,0,0,25,4,26609,1,2,0.0,2,8044,10951,2907,45,False,0,Bournemouth,Aston Villa,GK,Reina
João Filipe Iria Santos Moutinho,0,0,23,1,57.7,415,246,0,0,8.6,27.0,2020-02-01T17:30:00Z,90,0,0,0,0,25,0,387018,0,0,1.0,2,-13483,13333,26816,54,False,1,Man Utd,Wolves,MID,Moutinho
João Pedro Cavaco Cancelo,0,0,4,0,1.6,518,248,1,0,0.5,1.6,2020-02-02T16:30:00Z,26,0,0,0,0,25,0,59437,0,2,2.0,1,-1472,609,2081,52,False,0,Spurs,Man City,DEF,Cancelo
João Pedro Junqueira de Jesus,0,0,0,0,0.0,592,249,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,599,3,2,0.0,0,-119,110,229,50,True,0,Everton,Watford,FWD,João Pedro
Juan Foyth,0,0,0,0,0.0,335,248,0,0,0.0,0.0,2020-02-02T16:30:00Z,0,0,0,0,0,25,0,3140,0,2,0.0,0,-41,48,89,48,True,0,Man City,Spurs,DEF,Foyth
Juan Mata,0,0,9,1,11.6,242,246,0,0,2.5,4.4,2020-02-01T17:30:00Z,87,0,0,0,0,25,0,29423,0,0,9.0,3,-1015,1455,2470,62,True,0,Wolves,Man Utd,MID,Mata
Junior Stanislas,0,0,0,0,0.0,77,241,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,611,1,2,0.0,0,-48,11,59,59,True,0,Aston Villa,Bournemouth,MID,Stanislas
Jürgen Locadia,0,0,0,0,0.0,45,250,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,5506,3,3,0.0,0,-26,24,50,52,False,0,West Ham,Brighton,FWD,Locadia
Karl Darlow,0,0,0,0,0.0,263,247,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,8558,0,0,0.0,0,-34,63,97,43,True,0,Norwich,Newcastle,GK,Darlow
Kasper Schmeichel,0,0,13,0,0.0,168,244,2,0,1.4,14.2,2020-02-01T12:30:00Z,90,0,0,0,0,25,1,1081054,2,2,0.0,1,-72281,9377,81658,54,True,0,Chelsea,Leicester,GK,Schmeichel
Kayne Ramsay,0,0,0,0,0.0,311,245,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,132301,0,4,0.0,0,823,9029,8206,39,False,0,Liverpool,Southampton,DEF,Ramsay
Keinan Davis,1,0,13,0,2.6,34,241,0,0,4.8,4.4,2020-02-01T15:00:00Z,32,0,0,0,0,25,0,16737,1,2,41.0,4,-293,373,666,43,False,0,Bournemouth,Aston Villa,MID,Davis
Kelechi Iheanacho,0,0,1,0,0.4,167,244,0,0,0.3,2.6,2020-02-01T12:30:00Z,10,0,0,0,0,25,0,31083,2,2,0.0,1,5064,8074,3010,57,True,0,Chelsea,Leicester,FWD,Iheanacho
Kelland Watts,0,0,0,0,0.0,599,247,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,673,0,0,0.0,0,-15,107,122,40,True,0,Norwich,Newcastle,DEF,Watts
Kenny McLean,0,0,16,1,15.5,286,247,0,0,3.8,14.8,2020-02-01T15:00:00Z,90,0,0,0,0,25,0,11405,0,0,8.0,3,-147,132,279,49,False,0,Newcastle,Norwich,MID,McLean
Ken Sema,0,0,0,0,0.0,372,249,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,1385,3,2,0.0,0,-5,24,29,48,True,0,Everton,Watford,MID,Sema
Kepa Arrizabalaga,0,0,0,0,0.0,111,244,0,0,0.0,0.0,2020-02-01T12:30:00Z,0,0,0,0,0,25,0,352373,2,2,0.0,0,-14087,1543,15630,55,False,0,Leicester,Chelsea,GK,Kepa
Kevin Danso,0,0,0,0,0.0,532,245,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,2190,0,4,0.0,0,-19,48,67,42,False,0,Liverpool,Southampton,DEF,Danso
Kevin De Bruyne,0,0,10,0,46.4,215,248,2,0,10.1,11.2,2020-02-02T16:30:00Z,90,0,0,0,0,25,0,3938348,0,2,43.0,2,167175,213846,46671,107,False,0,Spurs,Man City,MID,De Bruyne
Kevin Long,0,0,0,0,0.0,88,242,0,0,0.0,0.0,2020-02-02T14:00:00Z,0,0,0,0,0,25,0,8259,0,0,0.0,0,-10,125,135,43,True,0,Arsenal,Burnley,DEF,Long
Kieran Tierney,0,0,0,0,0.0,515,242,0,0,0.0,0.0,2020-02-02T14:00:00Z,0,0,0,0,0,25,0,24594,0,0,0.0,0,-590,14,604,53,False,0,Burnley,Arsenal,DEF,Tierney
Kieran Trippier,0,0,0,0,0.0,334,248,0,0,0.0,0.0,2020-02-02T16:30:00Z,0,0,0,0,0,25,0,9791,0,2,0.0,0,-26,46,72,55,True,0,Man City,Spurs,DEF,Trippier
Kieron Freeman,0,0,0,0,0.0,292,243,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,7069,1,0,0.0,0,-56,142,198,42,False,0,Crystal Palace,Sheffield Utd,DEF,Freeman
Konstantinos Mavropanos,0,0,0,0,0.0,8,242,0,0,0.0,0.0,2020-02-02T14:00:00Z,0,0,0,0,0,25,0,2953,0,0,0.0,0,-83,13,96,44,False,0,Burnley,Arsenal,DEF,Mavropanos
Kortney Hause,0,0,3,0,11.3,25,241,2,0,2.4,11.0,2020-02-01T15:00:00Z,90,0,0,0,0,25,0,4927,1,2,2.0,0,-33,94,127,44,False,1,Bournemouth,Aston Villa,DEF,Hause
Kurt Zouma,0,0,0,0,0.0,459,244,0,0,0.0,0.0,2020-02-01T12:30:00Z,0,0,0,0,0,25,0,120681,2,2,0.0,0,-7684,686,8370,47,False,0,Leicester,Chelsea,DEF,Zouma
Kyle Walker-Peters,0,0,0,0,0.0,337,245,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,39828,0,4,0.0,0,1469,2001,532,44,False,0,Liverpool,Southampton,DEF,Walker-Peters
Kyle Walker,0,0,20,0,19.4,203,248,2,0,4.5,23.2,2020-02-02T16:30:00Z,90,0,0,0,0,25,0,789662,0,2,2.0,0,-6719,9611,16330,57,False,1,Spurs,Man City,DEF,Walker
Laurent Koscielny,0,0,0,0,0.0,7,242,0,0,0.0,0.0,2020-02-02T14:00:00Z,0,0,0,0,0,25,0,5642,0,0,0.0,0,-6,23,29,50,False,0,Burnley,Arsenal,DEF,Koscielny
Leander Dendoncker,0,0,5,0,0.0,420,246,0,0,0.2,2.0,2020-02-01T17:30:00Z,1,0,0,0,0,25,0,731036,0,0,0.0,1,-21691,23251,44942,44,False,0,Man Utd,Wolves,MID,Dendoncker
Leandro Trossard,0,0,4,0,39.1,421,250,3,0,8.4,13.6,2020-02-01T15:00:00Z,90,0,0,0,0,25,0,44570,3,3,31.0,2,-1343,5633,6976,58,False,0,West Ham,Brighton,MID,Trossard
Lee Grant,0,0,0,0,0.0,237,246,0,0,0.0,0.0,2020-02-01T17:30:00Z,0,0,0,0,0,25,0,7474,0,0,0.0,0,-37,27,64,48,True,0,Wolves,Man Utd,GK,Grant
Leighton Baines,0,0,0,0,0.0,145,249,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,0,0,0,0,25,0,12653,3,2,0.0,0,-295,193,488,49,False,0,Watford,Everton,DEF,Baines
