name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,team,position,web_name
James Tarkowski,0,0,23,1,0.0,84,52,0,0,1.5,15.4,2019-09-21T14:00:00Z,90,0,0,0,0,6,0,109083,0,2,0.0,6,-1853,3319,5172,50,True,0,Norwich,Burnley,DEF,Tarkowski
James Tomkins,0,0,0,0,0.0,124,54,0,0,0.0,0.0,2019-09-22T13:00:00Z,0,0,0,0,0,6,0,890,1,1,0.0,0,103,157,54,50,True,0,Wolves,Crystal Palace,DEF,Tomkins
James Ward-Prowse,0,2,31,0,38.3,321,59,3,1,11.0,38.0,2019-09-20T19:00:00Z,90,0,0,0,0,6,0,42767,3,1,34.0,9,-429,2994,3423,58,True,0,Bournemouth,Southampton,MID,Ward-Prowse
Jamie Vardy,0,0,0,0,11.2,166,56,1,0,6.0,4.2,2019-09-21T11:30:00Z,90,0,0,0,0,6,0,557628,1,2,45.0,2,-54500,23463,77963,89,True,0,Spurs,Leicester,FWD,Vardy
Jannik Vestergaard,0,0,14,0,1.9,304,59,3,0,2.4,14.2,2019-09-20T19:00:00Z,90,0,0,0,0,6,0,440600,3,1,8.0,1,168483,183787,15304,52,True,0,Bournemouth,Southampton,DEF,Vestergaard
Jan Bednarek,0,0,13,0,0.8,307,59,3,0,1.4,13.6,2019-09-20T19:00:00Z,90,0,0,0,0,6,0,76401,3,1,0.0,1,20225,25490,5265,45,True,0,Bournemouth,Southampton,DEF,Bednarek
Jan Vertonghen,0,0,16,0,0.2,330,56,2,0,1.9,19.2,2019-09-21T11:30:00Z,90,0,0,0,0,6,0,140009,1,2,0.0,1,4594,9915,5321,53,False,0,Leicester,Spurs,DEF,Vertonghen
Javier Hernández Balcázar,0,0,0,0,0.0,386,60,0,0,0.0,0.0,2019-09-22T13:00:00Z,0,0,0,0,0,6,0,38063,0,2,0.0,0,-11756,46,11802,60,True,0,Man Utd,West Ham,FWD,Chicharito
Javier Manquillo,0,1,26,1,2.0,256,58,0,0,2.4,20.0,2019-09-21T16:30:00Z,90,0,0,0,0,6,0,9872,0,0,2.0,6,-135,318,453,44,True,1,Brighton,Newcastle,DEF,Manquillo
Jay Rodriguez,0,0,2,0,0.8,451,52,0,0,0.2,1.0,2019-09-21T14:00:00Z,11,0,0,0,0,6,0,14988,0,2,0.0,1,-1129,443,1572,57,True,0,Norwich,Burnley,FWD,Rodriguez
Jean-Philippe Gbamin,0,0,0,0,0.0,497,55,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,0,0,0,0,6,0,3375,2,0,0.0,0,-18,369,387,49,True,0,Sheffield Utd,Everton,MID,Gbamin
Jed Steer,0,0,0,0,0.0,429,51,0,0,0.0,0.0,2019-09-22T15:30:00Z,0,0,0,0,0,6,0,8788,2,3,0.0,0,-166,110,276,44,False,0,Arsenal,Aston Villa,GK,Steer
Jefferson Lerma,0,0,7,0,0.8,82,59,1,0,1.1,10.0,2019-09-20T19:00:00Z,90,0,0,0,0,6,0,11978,3,1,0.0,1,-821,312,1133,49,False,1,Southampton,Bournemouth,MID,Lerma
Jeffrey Schlupp,0,0,8,0,11.8,137,54,1,0,7.4,21.6,2019-09-22T13:00:00Z,90,0,0,0,0,6,0,10075,1,1,41.0,2,668,1644,976,55,True,0,Wolves,Crystal Palace,MID,Schlupp
Jeff Hendrick,0,0,4,1,2.8,100,52,0,0,3.1,7.2,2019-09-21T14:00:00Z,90,0,0,0,0,6,0,5978,0,2,21.0,3,481,722,241,54,True,0,Norwich,Burnley,MID,Hendrick
Jesse Lingard,0,0,3,0,0.8,241,60,1,0,1.9,0.0,2019-09-22T13:00:00Z,29,0,0,0,0,6,0,66944,0,2,18.0,1,-8365,1792,10157,64,False,0,West Ham,Man Utd,MID,Lingard
Jesús Vallejo Lázaro,0,0,0,0,0.0,473,54,0,0,0.0,0.0,2019-09-22T13:00:00Z,0,0,0,0,0,6,0,20736,1,1,0.0,0,-955,376,1331,48,False,0,Crystal Palace,Wolves,DEF,Vallejo
Jetro Willems,0,0,18,1,1.9,498,58,0,0,2.2,1.6,2019-09-21T16:30:00Z,81,0,0,0,0,6,0,20835,0,0,18.0,6,9101,10756,1655,45,True,0,Brighton,Newcastle,DEF,Willems
Joelinton Cássio Apolinário de Lira,0,0,2,1,23.8,466,58,0,0,6.3,4.6,2019-09-21T16:30:00Z,90,0,0,0,0,6,0,116037,0,0,35.0,2,2943,16521,13578,59,True,0,Brighton,Newcastle,FWD,Joelinton
Joel Matip,0,0,13,0,0.3,185,53,1,0,3.1,26.2,2019-09-22T15:30:00Z,90,0,0,0,0,6,0,317126,2,1,4.0,2,17159,48682,31523,55,False,0,Chelsea,Liverpool,DEF,Matip
Joel Ward,1,1,22,0,7.3,126,54,1,0,2.5,17.0,2019-09-22T13:00:00Z,90,0,0,0,0,6,0,167577,1,1,1.0,6,21041,34179,13138,45,True,0,Wolves,Crystal Palace,DEF,Ward
Joe Hart,0,0,0,0,0.0,95,52,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,0,0,0,0,6,0,103319,0,2,0.0,0,-2730,1875,4605,44,True,0,Norwich,Burnley,GK,Hart
Johann Berg Gudmundsson,0,0,0,0,0.0,96,52,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,0,0,0,0,6,0,50454,0,2,0.0,0,-8396,126,8522,60,True,0,Norwich,Burnley,MID,Gudmundsson
John Egan,0,1,29,1,0.1,295,55,0,0,3.0,30.0,2019-09-21T14:00:00Z,90,0,0,0,0,6,0,12872,2,0,0.0,7,-347,243,590,45,False,0,Everton,Sheffield Utd,DEF,Egan
John Fleck,0,0,15,1,16.6,301,55,0,0,4.7,28.0,2019-09-21T14:00:00Z,90,0,0,0,0,6,0,4946,2,0,2.0,3,-257,113,370,48,False,0,Everton,Sheffield Utd,MID,Fleck
John Lundstram,1,3,33,1,15.4,297,55,0,0,5.1,35.6,2019-09-21T14:00:00Z,90,0,0,0,0,6,0,1652765,2,0,0.0,12,70188,110815,40627,43,False,0,Everton,Sheffield Utd,DEF,Lundstram
John McGinn,0,3,32,0,12.0,31,51,3,1,11.8,50.8,2019-09-22T15:30:00Z,90,0,0,0,0,6,0,429122,2,3,55.0,10,-33275,18690,51965,56,False,0,Arsenal,Aston Villa,MID,McGinn
John Ruddy,0,0,0,0,0.0,412,54,0,0,0.0,0.0,2019-09-22T13:00:00Z,0,0,0,0,0,6,0,32307,1,1,0.0,0,-775,189,964,45,False,0,Crystal Palace,Wolves,GK,Ruddy
John Stones,0,0,0,0,0.0,207,57,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,0,0,0,0,6,0,93341,0,8,0.0,0,-13703,4968,18671,54,True,0,Watford,Man City,DEF,Stones
Jonas Lössl,0,0,0,0,0.0,479,55,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,0,0,0,0,6,0,28975,2,0,0.0,0,-1817,33,1850,44,True,0,Sheffield Utd,Everton,GK,Lössl
Jonathan Castro Otto,0,0,15,0,16.7,402,54,1,0,6.6,37.0,2019-09-22T13:00:00Z,90,0,0,0,0,6,0,63631,1,1,12.0,2,-5355,734,6089,54,False,0,Crystal Palace,Wolves,DEF,Jonny
Jonathan Kodjia,0,0,0,0,0.0,26,51,0,0,0.0,0.0,2019-09-22T15:30:00Z,0,0,0,0,0,6,0,8244,2,3,0.0,0,-1133,33,1166,54,False,0,Arsenal,Aston Villa,FWD,Kodjia
Jonjo Shelvey,0,0,15,1,48.4,269,58,0,0,7.0,14.6,2019-09-21T16:30:00Z,72,0,0,0,0,6,0,27392,0,0,7.0,3,-689,1485,2174,50,True,0,Brighton,Newcastle,MID,Shelvey
Jonny Evans,0,0,11,0,0.1,162,56,1,0,2.2,22.0,2019-09-21T11:30:00Z,90,0,0,0,0,6,0,99432,1,2,0.0,2,-411,5451,5862,50,True,0,Spurs,Leicester,DEF,Evans
Jordan Ayew,0,0,-2,1,1.8,468,54,0,0,2.3,2.6,2019-09-22T13:00:00Z,68,0,0,0,0,6,0,564118,1,1,19.0,1,29523,96359,66836,51,True,1,Wolves,Crystal Palace,FWD,Ayew
Jordan Henderson,0,0,8,0,2.6,198,53,1,0,1.9,14.2,2019-09-22T15:30:00Z,83,0,0,0,0,6,0,54305,2,1,2.0,2,-4722,1434,6156,55,False,0,Chelsea,Liverpool,MID,Henderson
Jordan Pickford,0,0,8,0,0.0,148,55,2,0,0.4,3.8,2019-09-21T14:00:00Z,90,0,0,0,0,6,0,776752,2,0,0.0,1,-23521,12984,36505,56,True,0,Sheffield Utd,Everton,GK,Pickford
Jordon Ibe,0,0,0,0,0.0,78,59,0,0,0.0,0.0,2019-09-20T19:00:00Z,0,0,0,0,0,6,0,14886,3,1,0.0,0,-746,408,1154,48,False,0,Southampton,Bournemouth,MID,Ibe
Jorge Luiz Frello Filho,0,0,14,0,17.8,118,53,2,0,3.0,10.8,2019-09-22T15:30:00Z,90,0,0,0,0,6,0,240752,2,1,1.0,2,8689,26289,17600,50,True,0,Liverpool,Chelsea,MID,Jorginho
Jose Luis Mato Sanmartín,0,0,0,0,0.0,261,58,0,0,0.0,0.0,2019-09-21T16:30:00Z,0,0,0,0,0,6,0,2363,0,0,0.0,0,-136,75,211,50,True,0,Brighton,Newcastle,FWD,Joselu
Joseph Gomez,0,0,3,0,0.0,184,53,0,0,0.1,1.0,2019-09-22T15:30:00Z,1,0,0,0,0,6,0,65610,2,1,0.0,1,-7394,443,7837,53,False,0,Chelsea,Liverpool,DEF,Gomez
Joseph Willock,0,0,3,0,11.8,490,51,0,0,2.9,5.0,2019-09-22T15:30:00Z,18,0,0,0,0,6,0,18058,2,3,12.0,1,-1050,1175,2225,50,True,0,Aston Villa,Arsenal,MID,Willock
Joshua King,0,0,2,0,3.2,68,59,1,0,2.8,4.6,2019-09-20T19:00:00Z,90,0,0,0,0,6,0,622191,3,1,20.0,2,-41953,42244,84197,63,False,0,Southampton,Bournemouth,FWD,King
Josip Drmic,0,0,2,0,3.1,434,52,0,0,0.5,0.0,2019-09-21T14:00:00Z,15,0,0,0,0,6,0,5607,0,2,2.0,1,168,764,596,54,False,0,Burnley,Norwich,FWD,Drmic
José Diogo Dalot Teixeira,0,0,0,0,0.0,229,60,0,0,0.0,0.0,2019-09-22T13:00:00Z,0,0,0,0,0,6,0,6878,0,2,0.0,0,-317,82,399,49,False,0,West Ham,Man Utd,DEF,Dalot
José Heriberto Izquierdo Mena,0,0,0,0,0.0,51,58,0,0,0.0,0.0,2019-09-21T16:30:00Z,0,0,0,0,0,6,0,159,0,0,0.0,0,-10,6,16,54,False,0,Newcastle,Brighton,MID,Izquierdo
José Ignacio Peleteiro Romallo,0,0,0,0,0.0,36,51,0,0,0.0,0.0,2019-09-22T15:30:00Z,0,0,0,0,0,6,0,17127,2,3,0.0,0,-1283,615,1898,59,False,0,Arsenal,Aston Villa,MID,Jota
José Ángel Esmorís Tasende,0,0,14,0,34.7,440,57,0,0,5.0,12.8,2019-09-21T14:00:00Z,45,0,0,0,0,6,0,10602,0,8,2.0,0,-459,241,700,48,True,1,Watford,Man City,DEF,Angeliño
José Holebas,0,0,9,0,10.5,353,57,8,0,2.5,14.8,2019-09-21T14:00:00Z,90,0,0,0,0,6,0,120670,0,8,0.0,-2,-13345,1068,14413,48,False,0,Man City,Watford,DEF,Holebas
João Filipe Iria Santos Moutinho,0,0,8,0,17.3,415,54,1,0,3.7,19.2,2019-09-22T13:00:00Z,90,0,0,0,0,6,0,352443,1,1,0.0,2,-32066,6025,38091,55,False,0,Crystal Palace,Wolves,MID,Moutinho
João Pedro Cavaco Cancelo,0,0,10,0,3.1,518,57,0,0,0.9,5.6,2019-09-21T14:00:00Z,36,0,0,0,0,6,0,63126,0,8,0.0,1,-4547,2720,7267,54,True,0,Watford,Man City,DEF,Cancelo
Juan Foyth,0,0,0,0,0.0,335,56,0,0,0.0,0.0,2019-09-21T11:30:00Z,0,0,0,0,0,6,0,1325,1,2,0.0,0,-38,34,72,49,False,0,Leicester,Spurs,DEF,Foyth
Juan Mata,0,0,2,0,14.3,242,60,1,0,3.0,0.0,2019-09-22T13:00:00Z,80,0,0,0,0,6,0,26748,0,2,17.0,1,163,1907,1744,64,False,1,West Ham,Man Utd,MID,Mata
Junior Stanislas,0,0,0,0,0.0,77,59,0,0,0.0,0.0,2019-09-20T19:00:00Z,0,0,0,0,0,6,0,273,3,1,0.0,0,-2,10,12,59,False,0,Southampton,Bournemouth,MID,Stanislas
Jürgen Locadia,0,0,0,0,0.0,45,58,0,0,0.0,0.0,2019-09-21T16:30:00Z,0,0,0,0,0,6,0,8344,0,0,0.0,0,-1381,24,1405,53,False,0,Newcastle,Brighton,FWD,Locadia
Karl Darlow,0,0,0,0,0.0,263,58,0,0,0.0,0.0,2019-09-21T16:30:00Z,0,0,0,0,0,6,0,9539,0,0,0.0,0,-204,114,318,44,True,0,Brighton,Newcastle,GK,Darlow
Kasper Schmeichel,0,0,16,0,0.0,168,56,1,0,2.4,23.6,2019-09-21T11:30:00Z,90,0,0,0,0,6,3,428074,1,2,0.0,3,-5763,10420,16183,50,True,0,Spurs,Leicester,GK,Schmeichel
Kayne Ramsay,0,0,0,0,0.0,311,59,0,0,0.0,0.0,2019-09-20T19:00:00Z,0,0,0,0,0,6,0,87128,3,1,0.0,0,22,3359,3337,40,True,0,Bournemouth,Southampton,DEF,Ramsay
Keinan Davis,0,0,0,0,0.0,34,51,0,0,0.0,0.0,2019-09-22T15:30:00Z,0,0,0,0,0,6,0,22887,2,3,0.0,0,-507,931,1438,45,False,0,Arsenal,Aston Villa,MID,Davis
Kelechi Iheanacho,0,0,0,0,0.0,167,56,0,0,0.0,0.0,2019-09-21T11:30:00Z,0,0,0,0,0,6,0,15486,1,2,0.0,0,-1003,278,1281,58,True,0,Spurs,Leicester,FWD,Iheanacho
Kenny McLean,0,0,18,0,3.0,286,52,2,0,1.1,8.2,2019-09-21T14:00:00Z,90,0,0,0,0,6,0,13931,0,2,0.0,2,2197,2899,702,49,False,0,Burnley,Norwich,MID,McLean
Ken Sema,0,0,0,0,0.0,372,57,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,0,0,0,0,6,0,1646,0,8,0.0,0,-119,13,132,48,False,0,Man City,Watford,MID,Sema
Kepa Arrizabalaga,0,0,10,0,0.0,111,53,2,0,1.2,11.6,2019-09-22T15:30:00Z,90,0,0,0,0,6,1,318926,2,1,0.0,1,-20904,3110,24014,55,True,0,Liverpool,Chelsea,GK,Kepa
Kevin Danso,0,0,3,0,0.5,532,59,2,0,0.6,5.0,2019-09-20T19:00:00Z,45,0,0,0,0,6,0,2046,3,1,0.0,0,303,451,148,45,True,0,Bournemouth,Southampton,DEF,Danso
Kevin De Bruyne,2,3,66,1,109.4,215,57,0,1,23.8,88.4,2019-09-21T14:00:00Z,90,0,0,0,0,6,0,2431080,0,8,40.0,17,35783,135252,99469,98,True,0,Watford,Man City,MID,De Bruyne
Kevin Long,0,0,0,0,0.0,88,52,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,0,0,0,0,6,0,9542,0,2,0.0,0,-202,261,463,44,True,0,Norwich,Burnley,DEF,Long
Kieran Tierney,0,0,0,0,0.0,515,51,0,0,0.0,0.0,2019-09-22T15:30:00Z,0,0,0,0,0,6,0,23582,2,3,0.0,0,-697,758,1455,54,True,0,Aston Villa,Arsenal,DEF,Tierney
Kieran Trippier,0,0,0,0,0.0,334,56,0,0,0.0,0.0,2019-09-21T11:30:00Z,0,0,0,0,0,6,0,10480,1,2,0.0,0,-441,76,517,55,False,0,Leicester,Spurs,DEF,Trippier
Kieron Freeman,0,0,0,0,0.0,292,55,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,0,0,0,0,6,0,7546,2,0,0.0,0,-372,86,458,44,False,0,Everton,Sheffield Utd,DEF,Freeman
Konstantinos Mavropanos,0,0,0,0,0.0,8,51,0,0,0.0,0.0,2019-09-22T15:30:00Z,0,0,0,0,0,6,0,2591,2,3,0.0,0,-134,21,155,44,True,0,Aston Villa,Arsenal,DEF,Mavropanos
Kortney Hause,0,0,0,0,0.0,25,51,0,0,0.0,0.0,2019-09-22T15:30:00Z,0,0,0,0,0,6,0,4338,2,3,0.0,0,-132,60,192,45,False,0,Arsenal,Aston Villa,DEF,Hause
Kurt Zouma,0,0,8,0,0.3,459,53,0,0,1.1,10.2,2019-09-22T15:30:00Z,48,0,0,0,0,6,0,128036,2,1,0.0,1,-18957,1713,20670,49,True,0,Liverpool,Chelsea,DEF,Zouma
Kyle Walker-Peters,0,0,0,0,0.0,337,56,0,0,0.0,0.0,2019-09-21T11:30:00Z,0,0,0,0,0,6,0,101792,1,2,0.0,0,-19633,1036,20669,49,False,0,Leicester,Southampton,DEF,Walker-Peters
Kyle Walker,0,0,8,0,2.8,203,57,0,0,0.7,3.4,2019-09-21T14:00:00Z,53,0,0,0,0,6,0,1283668,0,8,1.0,1,-34884,33134,68018,60,True,0,Watford,Man City,DEF,Walker
Laurent Koscielny,0,0,0,0,0.0,7,51,0,0,0.0,0.0,2019-09-22T15:30:00Z,0,0,0,0,0,6,0,6474,2,3,0.0,0,-296,27,323,50,True,0,Aston Villa,Arsenal,DEF,Koscielny
Leander Dendoncker,0,0,7,0,2.9,420,54,1,0,4.6,5.2,2019-09-22T13:00:00Z,64,1,0,0,0,6,0,769709,1,1,38.0,0,-55201,18819,74020,45,False,0,Crystal Palace,Wolves,MID,Dendoncker
Leandro Trossard,0,0,0,0,0.0,421,58,0,0,0.0,0.0,2019-09-21T16:30:00Z,0,0,0,0,0,6,0,19735,0,0,0.0,0,-11037,37,11074,59,False,0,Newcastle,Brighton,MID,Trossard
Lee Grant,0,0,0,0,0.0,237,60,0,0,0.0,0.0,2019-09-22T13:00:00Z,0,0,0,0,0,6,0,7034,0,2,0.0,0,-183,28,211,49,False,0,West Ham,Man Utd,GK,Grant
Leighton Baines,0,0,0,0,0.0,145,55,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,0,0,0,0,6,0,9534,2,0,0.0,0,-196,461,657,49,True,0,Sheffield Utd,Everton,DEF,Baines
Leon Balogun,0,0,0,0,0.0,40,58,0,0,0.0,0.0,2019-09-21T16:30:00Z,0,0,0,0,0,6,0,4502,0,0,0.0,0,-426,12,438,44,False,0,Newcastle,Brighton,DEF,Balogun
Leroy Sané,0,0,0,0,0.0,216,57,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,0,0,0,0,6,0,17975,0,8,0.0,0,-633,103,736,93,True,0,Watford,Man City,MID,Sané
Lewis Cook,0,0,4,0,0.1,79,59,0,0,0.1,1.2,2019-09-20T19:00:00Z,13,0,0,0,0,6,0,1166,3,1,0.0,1,662,765,103,50,False,0,Southampton,Bournemouth,MID,Lewis Cook
Lewis Dunk,0,1,26,1,0.6,42,58,0,0,5.8,21.0,2019-09-21T16:30:00Z,90,0,0,0,0,6,0,747719,0,0,36.0,6,-17923,15339,33262,46,False,1,Newcastle,Brighton,DEF,Dunk
Lewis Gibson,0,0,0,0,0.0,477,55,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,0,0,0,0,6,0,11591,2,0,0.0,0,-285,276,561,44,True,0,Sheffield Utd,Everton,DEF,Gibson
Lloyd Kelly,0,0,0,0,0.0,64,59,0,0,0.0,0.0,2019-09-20T19:00:00Z,0,0,0,0,0,6,0,3376,3,1,0.0,0,-143,108,251,44,False,0,Southampton,Bournemouth,DEF,Kelly
Lovre Kalinic,0,0,0,0,0.0,474,51,0,0,0.0,0.0,2019-09-22T15:30:00Z,0,0,0,0,0,6,0,6627,2,3,0.0,0,-92,97,189,44,False,0,Arsenal,Aston Villa,GK,Kalinic
Lucas Digne,0,0,12,0,19.3,141,55,2,0,5.8,13.6,2019-09-21T14:00:00Z,90,0,0,0,0,6,0,2021685,2,0,25.0,1,12177,88691,76514,62,True,0,Sheffield Utd,Everton,DEF,Digne
Lucas Rodrigues Moura da Silva,0,0,2,0,1.7,345,56,0,0,0.6,2.2,2019-09-21T11:30:00Z,4,0,0,0,0,6,0,390852,1,2,2.0,1,-88926,8944,97870,73,False,0,Leicester,Spurs,MID,Lucas Moura
Lucas Torreira,0,0,0,0,17.6,19,51,0,0,4.5,2.6,2019-09-22T15:30:00Z,18,0,0,0,0,6,0,108319,2,3,25.0,1,-4676,3727,8403,49,True,0,Aston Villa,Arsenal,MID,Torreira
Lukasz Fabianski,0,1,26,1,0.0,388,60,0,0,2.4,24.0,2019-09-22T13:00:00Z,90,0,0,0,0,6,3,311621,0,2,0.0,8,10472,21132,10660,50,True,0,Man Utd,West Ham,GK,Fabianski
Luka Milivojevic,0,0,13,0,20.1,134,54,1,0,4.3,13.8,2019-09-22T13:00:00Z,90,0,0,0,0,6,0,245254,1,1,9.0,2,-24796,2512,27308,68,True,0,Wolves,Crystal Palace,MID,Milivojevic
Luke Amos,0,0,0,0,0.0,351,56,0,0,0.0,0.0,2019-09-21T11:30:00Z,0,0,0,0,0,6,0,976,1,2,0.0,0,-36,44,80,45,False,0,Leicester,Spurs,MID,Amos
Luke Dreher,0,0,0,0,0.0,140,54,0,0,0.0,0.0,2019-09-22T13:00:00Z,0,0,0,0,0,6,0,6053,1,1,0.0,0,747,1230,483,44,True,0,Wolves,Crystal Palace,MID,Dreher
Luke Freeman,0,0,0,0,0.0,441,55,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,0,0,0,0,6,0,6707,2,0,0.0,0,-730,77,807,54,False,0,Everton,Sheffield Utd,MID,Freeman
Luke Shaw,0,0,0,0,0.0,226,60,0,0,0.0,0.0,2019-09-22T13:00:00Z,0,0,0,0,0,6,0,56572,0,2,0.0,0,-6900,92,6992,54,False,0,West Ham,Man Utd,DEF,Shaw
Lys Mousset,0,0,24,0,1.0,70,55,0,1,5.2,32.0,2019-09-21T14:00:00Z,28,0,0,0,0,6,0,20955,2,0,19.0,5,-866,1438,2304,49,False,0,Everton,Sheffield Utd,FWD,Mousset
Maarten Stekelenburg,0,0,0,0,0.0,149,55,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,0,0,0,0,6,0,635887,2,0,0.0,0,8799,17929,9130,40,True,0,Sheffield Utd,Everton,GK,Stekelenburg
Mahmoud Ahmed Ibrahim Hassan,0,0,6,0,24.0,465,51,1,0,8.3,20.0,2019-09-22T15:30:00Z,67,0,0,0,0,6,0,78533,2,3,39.0,2,-10153,1302,11455,53,False,0,Arsenal,Aston Villa,MID,Trézéguet
Mamadou Sakho,0,0,14,0,0.4,125,54,1,0,1.8,13.6,2019-09-22T13:00:00Z,90,0,0,0,0,6,0,6527,1,1,4.0,2,295,672,377,50,True,0,Wolves,Crystal Palace,DEF,Sakho
Manuel Lanzini,0,0,0,0,0.0,391,60,0,0,0.0,0.0,2019-09-22T13:00:00Z,0,0,0,0,0,6,0,196301,0,2,0.0,0,-33151,13106,46257,66,True,0,Man Utd,West Ham,MID,Lanzini
Marcos Alonso,0,0,17,0,43.3,103,53,1,0,5.9,13.0,2019-09-22T15:30:00Z,75,0,0,0,0,6,0,155099,2,1,3.0,1,-289,6383,6672,62,True,1,Liverpool,Chelsea,DEF,Alonso
Marcos Rojo,0,0,0,0,0.0,227,60,0,0,0.0,0.0,2019-09-22T13:00:00Z,0,0,0,0,0,6,0,9565,0,2,0.0,0,-258,264,522,48,False,0,West Ham,Man Utd,DEF,Rojo
Marco Stiepermann,0,0,8,0,17.9,285,52,2,0,3.2,9.6,2019-09-21T14:00:00Z,74,0,0,0,0,6,0,7722,0,2,4.0,2,94,842,748,54,False,0,Burnley,Norwich,MID,Stiepermann
Marcus Rashford,0,0,5,0,12.5,233,60,1,0,2.3,4.6,2019-09-22T13:00:00Z,60,0,0,0,0,6,0,1233336,0,2,6.0,2,-79465,29569,109034,85,False,0,West Ham,Man Utd,FWD,Rashford
Marc Albrighton,0,0,0,0,0.0,174,56,0,0,0.0,0.0,2019-09-21T11:30:00Z,0,0,0,0,0,6,0,14905,1,2,0.0,0,-1052,274,1326,54,True,0,Spurs,Leicester,MID,Albrighton
Marc Navarro,0,0,0,0,0.0,360,57,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,0,0,0,0,6,0,6532,0,8,0.0,0,-126,296,422,40,False,0,Man City,Watford,DEF,Navarro
Mario Lemina,0,0,0,0,0.0,324,59,0,0,0.0,0.0,2019-09-20T19:00:00Z,0,0,0,0,0,6,0,5626,3,1,0.0,0,-898,14,912,48,True,0,Bournemouth,Southampton,MID,Lemina
Mario Vrancic,0,0,0,0,0.0,282,52,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,0,0,0,0,6,0,5933,0,2,0.0,0,-1232,26,1258,63,False,0,Burnley,Norwich,MID,Vrancic
Marko Arnautovic,0,0,0,0,0.0,385,60,0,0,0.0,0.0,2019-09-22T13:00:00Z,0,0,0,0,0,6,0,5521,0,2,0.0,0,-190,62,252,70,True,0,Man Utd,West Ham,FWD,Arnautovic
Mark Duffy,0,0,0,0,0.0,300,55,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,0,0,0,0,6,0,1797,2,0,0.0,0,-161,9,170,53,False,0,Everton,Sheffield Utd,MID,Duffy
Mark Noble,1,0,16,1,14.8,396,60,0,0,2.6,4.4,2019-09-22T13:00:00Z,90,0,0,0,0,6,0,51285,0,2,7.0,5,1237,7582,6345,50,True,1,Man Utd,West Ham,MID,Noble
Mark Travers,0,0,0,0,0.0,74,59,0,0,0.0,0.0,2019-09-20T19:00:00Z,0,0,0,0,0,6,0,13294,3,1,0.0,0,-469,175,644,44,False,0,Southampton,Bournemouth,GK,Travers
Martin Dubravka,0,0,24,1,0.0,262,58,0,0,1.4,13.8,2019-09-21T16:30:00Z,90,0,0,0,0,6,2,65614,0,0,0.0,6,1555,4410,2855,50,True,0,Brighton,Newcastle,GK,Dubravka
Martin Kelly,0,0,0,0,0.0,128,54,0,0,0.0,0.0,2019-09-22T13:00:00Z,0,0,0,0,0,6,0,1684455,1,1,0.0,0,-102803,29945,132748,41,True,0,Wolves,Crystal Palace,DEF,Kelly
Martín Montoya,0,0,20,1,4.1,38,58,0,0,2.1,15.2,2019-09-21T16:30:00Z,90,0,0,0,0,6,0,50983,0,0,2.0,6,-7281,436,7717,45,False,0,Newcastle,Brighton,DEF,Montoya
Marvelous Nakamba,0,0,14,0,1.2,491,51,3,0,3.2,23.4,2019-09-22T15:30:00Z,84,0,0,0,0,6,0,50183,2,3,7.0,2,18185,23089,4904,44,False,0,Arsenal,Aston Villa,MID,Nakamba
Mason Greenwood,0,0,0,0,0.0,234,60,0,0,0.0,0.0,2019-09-22T13:00:00Z,0,0,0,0,0,6,0,908656,0,2,0.0,0,-79977,40575,120552,45,False,0,West Ham,Man Utd,FWD,Greenwood
Mason Holgate,0,0,0,0,0.0,478,55,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,0,0,0,0,6,0,10938,2,0,0.0,0,-235,278,513,44,True,0,Sheffield Utd,Everton,DEF,Holgate
Mason Mount,0,0,0,0,16.8,463,53,2,0,3.1,3.8,2019-09-22T15:30:00Z,90,0,0,0,0,6,0,1514588,2,1,10.0,2,58206,265934,207728,65,True,0,Liverpool,Chelsea,MID,Mount
Matej Vydra,0,0,0,0,0.0,92,52,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,0,0,0,0,6,0,4847,0,2,0.0,0,345,741,396,54,True,0,Norwich,Burnley,FWD,Vydra
