name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team
Jack_Stephens_308,0,0,0,0,10.8,308,308,2,0,1.1,0,2020-06-25T17:00:00Z,84,0,0,0,1,31,0,183169,2,0,0,-2,-1230,6837,8067,44,TRUE,0,Arsenal
Jack_Wilshere_394,0,0,0,0,0,394,309,0,0,0,0,2020-06-23T19:15:00Z,0,0,0,0,0,31,0,14808,0,2,0,0,-48,170,218,46,FALSE,0,Spurs
Jacob_Murphy_483,0,0,0,0,0,483,306,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,582,1,1,0,0,0,4,4,47,TRUE,0,Aston Villa
Jairo_Riedewald_539,0,0,3,0,0.2,539,304,1,0,0.1,0.8,2020-06-24T19:15:00Z,24,0,0,0,0,31,0,1746,0,4,0,1,5,61,56,45,FALSE,0,Liverpool
Jake_Eastwood_299,0,0,0,0,0,299,305,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,8667,0,3,0,0,-22,84,106,43,FALSE,0,Man Utd
Jake_Vokins_645,0,0,0,0,0,645,308,0,0,0,0,2020-06-25T17:00:00Z,0,0,0,0,0,31,0,0,2,0,0,0,0,0,0,40,TRUE,0,Arsenal
Jamaal_Lascelles_258,0,0,11,0,0.6,258,306,1,0,3.2,31.4,2020-06-24T17:00:00Z,90,0,0,0,0,31,0,457374,1,1,0,1,60710,82471,21761,43,TRUE,1,Aston Villa
Jamal_Lewis_276,0,0,7,0,5,276,307,1,0,0.9,3.6,2020-06-24T17:00:00Z,86,0,0,0,0,31,0,20472,1,0,0,2,-503,324,827,44,TRUE,0,Everton
James_Chester_23,0,0,0,0,0,23,306,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,3652,1,1,0,0,-49,7,56,42,FALSE,0,Newcastle
James_Daly_581,0,0,0,0,0,581,304,0,0,0,0,2020-06-24T19:15:00Z,0,0,0,0,0,31,0,740,0,4,0,0,-12,8,20,45,FALSE,0,Liverpool
James_Garner_250,0,0,0,0,0,250,305,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,16734,0,3,0,0,-191,53,244,43,TRUE,0,Sheffield Utd
James_Justin_433,0,0,19,1,5.2,433,303,0,0,2.3,14,2020-06-23T17:00:00Z,90,0,0,0,0,31,0,37903,0,0,4,5,9339,16065,6726,47,TRUE,1,Brighton
James_Maddison_171,0,0,13,1,33,171,303,0,0,5.3,6.6,2020-06-23T17:00:00Z,90,0,0,0,0,31,0,1301711,0,0,13,3,-13433,26330,39763,75,TRUE,0,Brighton
James_McArthur_138,0,0,4,0,0.6,138,304,3,0,0.8,6.6,2020-06-24T19:15:00Z,65,0,0,0,0,31,0,44386,0,4,1,2,-318,502,820,52,FALSE,0,Liverpool
James_McCarthy_157,0,0,8,0,1.5,157,304,4,0,0.5,3.8,2020-06-24T19:15:00Z,90,0,0,0,0,31,0,62313,0,4,0,2,465,4010,3545,43,FALSE,0,Liverpool
James_Milner_200,0,0,0,0,0,200,304,0,0,0,0,2020-06-24T19:15:00Z,0,0,0,0,0,31,0,35643,0,4,0,0,-366,85,451,53,TRUE,0,Crystal Palace
James_Tarkowski_84,0,0,24,1,11.1,84,301,0,0,3.4,16.4,2020-06-25T17:00:00Z,90,0,0,0,0,31,0,259391,0,1,6,6,174,7758,7584,52,TRUE,0,Watford
James_Tomkins_124,0,0,0,0,0,124,304,0,0,0,0,2020-06-24T19:15:00Z,0,0,0,0,0,31,0,21220,0,4,0,0,-949,25,974,50,FALSE,0,Liverpool
James_Ward-Prowse_321,0,0,17,0,35.5,321,308,2,0,6.2,18,2020-06-25T17:00:00Z,90,0,0,0,0,31,0,107281,2,0,8,2,-1692,3609,5301,57,TRUE,0,Arsenal
Jamie_Vardy_166,0,0,9,1,31.7,166,303,0,0,9,13,2020-06-23T17:00:00Z,90,0,0,0,0,31,0,2255975,0,0,45,2,116306,167380,51074,97,TRUE,0,Brighton
Jannik_Vestergaard_304,0,0,3,0,0,304,308,0,0,0,0,2020-06-25T17:00:00Z,1,0,0,0,0,31,0,148551,2,0,0,1,-1028,420,1448,45,TRUE,0,Arsenal
Jan_Bednarek_307,0,0,14,0,0.9,307,308,2,0,2.5,16.6,2020-06-25T17:00:00Z,90,0,0,0,0,31,0,58164,2,0,7,1,865,2293,1428,44,TRUE,0,Arsenal
Jan_Vertonghen_330,0,0,0,0,0,330,309,0,0,0,0,2020-06-23T19:15:00Z,0,0,0,0,0,31,0,116958,0,2,0,0,-791,720,1511,52,TRUE,0,West Ham
Japhet_Tanganga_583,0,0,0,0,0,583,309,0,0,0,0,2020-06-23T19:15:00Z,0,0,0,0,0,31,0,95789,0,2,0,0,-13777,410,14187,41,TRUE,0,West Ham
Jarrad_Branthwaite_637,0,0,0,0,0,637,307,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,246,1,0,0,0,135,153,18,40,FALSE,0,Norwich
Jarrod_Bowen_626,0,0,17,0,33,626,309,2,0,6.1,17,2020-06-23T19:15:00Z,90,0,0,0,0,31,0,10362,0,2,11,2,-929,407,1336,64,FALSE,0,Spurs
Javier_Hernández Balcázar_386,0,0,0,0,0,386,309,0,0,0,0,2020-06-23T19:15:00Z,0,0,0,0,0,31,0,25588,0,2,0,0,-45,15,60,60,FALSE,0,Spurs
Javier_Manquillo_256,0,0,12,0,15.9,256,306,1,0,3.7,19.2,2020-06-24T17:00:00Z,90,0,0,0,0,31,0,12899,1,1,2,2,1803,2298,495,43,TRUE,0,Aston Villa
Jay_Rodriguez_451,0,0,23,1,5.6,451,301,0,1,11.7,40.4,2020-06-25T17:00:00Z,80,0,0,0,0,31,0,24335,0,1,71,6,579,1836,1257,57,TRUE,0,Watford
Jean-Philippe_Gbamin_497,0,0,0,0,0,497,307,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,2077,1,0,0,0,-4,3,7,48,FALSE,0,Norwich
Jed_Steer_429,0,0,0,0,0,429,306,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,6473,1,1,0,0,-59,38,97,43,FALSE,0,Newcastle
Jefferson_Lerma_82,0,0,8,0,0.8,82,310,1,0,1.8,4.8,2020-06-24T17:00:00Z,65,0,0,0,0,31,0,10424,0,1,12,2,-212,105,317,48,FALSE,0,Wolves
Jeffrey_Schlupp_137,0,0,0,0,0,137,304,0,0,0,0,2020-06-24T19:15:00Z,0,0,0,0,0,31,0,5879,0,4,0,0,-112,15,127,54,FALSE,0,Liverpool
Jeff_Hendrick_100,0,0,0,0,0,100,301,0,0,0,0,2020-06-25T17:00:00Z,0,0,0,0,0,31,0,8523,0,1,0,0,-145,78,223,54,TRUE,0,Watford
Jeremy_Ngakia_593,0,0,0,0,0,593,309,0,0,0,0,2020-06-23T19:15:00Z,0,0,0,0,0,31,0,24679,0,2,0,0,6904,10208,3304,40,FALSE,0,Spurs
Jesse_Lingard_241,0,0,0,0,0,241,305,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,55638,0,3,0,0,-225,311,536,63,TRUE,0,Sheffield Utd
Jesús_Vallejo Lázaro_473,0,0,0,0,0,473,310,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,15845,0,1,0,0,-68,6,74,46,TRUE,0,Bournemouth
Jetro_Willems_498,0,0,0,0,0,498,306,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,49878,1,1,0,0,-1038,27,1065,43,TRUE,0,Aston Villa
Jimmy_Dunne_638,0,0,0,0,0,638,301,0,0,0,0,2020-06-25T17:00:00Z,0,0,0,0,0,31,0,114,0,1,0,0,61,64,3,40,TRUE,0,Watford
Joelinton Cássio_Apolinário de Lira_466,0,0,3,1,14.1,466,306,0,0,3.6,0,2020-06-24T17:00:00Z,63,0,0,0,0,31,0,83116,1,1,24,2,14167,16903,2736,55,TRUE,0,Aston Villa
Joel_Matip_185,0,0,0,0,0,185,304,0,0,0,0,2020-06-24T19:15:00Z,0,0,0,0,0,31,0,85090,0,4,0,0,-383,698,1081,52,TRUE,0,Crystal Palace
Joel_Ward_126,0,0,17,0,0.7,126,304,4,0,3.1,30.4,2020-06-24T19:15:00Z,90,0,0,0,0,31,0,106978,0,4,0,0,4190,9249,5059,43,FALSE,0,Liverpool
Joe_Hart_95,0,0,0,0,0,95,301,0,0,0,0,2020-06-25T17:00:00Z,0,0,0,0,0,31,0,80446,0,1,0,0,158,1456,1298,42,TRUE,0,Watford
Johann Berg_Gudmundsson_96,0,0,0,0,0,96,301,0,0,0,0,2020-06-25T17:00:00Z,0,0,0,0,0,31,0,30226,0,1,0,0,-85,8,93,59,TRUE,0,Watford
John_Egan_295,0,0,0,0,0,295,305,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,253023,0,3,0,0,-99129,8705,107834,46,FALSE,0,Man Utd
John_Fleck_301,0,0,8,0,4.8,301,305,3,0,1,3.6,2020-06-24T17:00:00Z,90,0,0,0,0,31,0,391805,0,3,2,2,-64065,4756,68821,49,FALSE,0,Man Utd
John_Lundstram_297,0,0,16,0,5.9,297,305,3,0,1.6,9.4,2020-06-24T17:00:00Z,90,0,0,0,0,31,0,3095824,0,3,1,1,-102417,22376,124793,49,FALSE,0,Man Utd
John_McGinn_31,0,0,7,0,1.6,31,306,1,0,2.6,1,2020-06-24T17:00:00Z,76,0,0,0,0,31,0,246731,1,1,23,2,-36917,2552,39469,54,FALSE,0,Newcastle
John_Ruddy_412,0,0,0,0,0,412,310,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,28105,0,1,0,0,-93,171,264,42,TRUE,0,Bournemouth
John_Stones_207,0,0,0,0,0,207,302,0,0,0,0,2020-06-25T19:15:00Z,0,0,0,0,0,31,0,74517,1,2,0,0,-2564,108,2672,53,FALSE,0,Chelsea
Jonas_Lössl_479,0,0,0,0,0,479,307,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,17550,1,0,0,0,-135,6,141,42,FALSE,0,Norwich
Jonathan_Castro Otto_402,0,2,28,1,4.1,402,310,0,0,2,12,2020-06-24T17:00:00Z,90,0,0,0,0,31,0,73502,0,1,4,8,3339,4913,1574,54,TRUE,0,Bournemouth
Jonathan_Kodjia_26,0,0,0,0,0,26,306,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,5780,1,1,0,0,-17,6,23,54,FALSE,0,Newcastle
Jonjo_Shelvey_269,0,1,16,0,22.8,269,306,1,0,4.3,11,2020-06-24T17:00:00Z,90,0,0,0,0,31,0,47059,1,1,9,3,1757,3512,1755,49,TRUE,0,Aston Villa
Jonny_Evans_162,0,0,24,1,1.8,162,303,0,0,2.4,22.2,2020-06-23T17:00:00Z,90,0,0,0,0,31,0,451036,0,0,0,6,1586,11208,9622,53,TRUE,0,Brighton
Jordan_Ayew_468,0,0,2,0,12.9,468,304,4,0,1.5,1.6,2020-06-24T19:15:00Z,83,0,0,0,0,31,0,674456,0,4,0,2,8969,37893,28924,52,FALSE,0,Liverpool
Jordan_Henderson_198,0,0,11,1,9.5,198,304,0,0,2.7,7.2,2020-06-24T19:15:00Z,63,0,0,0,0,31,0,149118,0,4,10,3,4075,13503,9428,53,TRUE,0,Crystal Palace
Jordan_Pickford_148,0,0,25,1,0,148,307,0,0,0.9,9,2020-06-24T17:00:00Z,90,0,0,0,0,31,1,484770,1,0,0,6,16975,20267,3292,52,FALSE,0,Norwich
Jordon_Ibe_78,0,0,0,0,0,78,310,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,11579,0,1,0,0,-51,118,169,46,FALSE,0,Wolves
Jorge Luiz_Frello Filho_118,0,0,0,0,0,118,302,0,0,0,0,2020-06-25T19:15:00Z,0,0,0,0,0,31,0,216820,1,2,0,0,-4030,1650,5680,49,TRUE,0,Man City
Jose Luis_Mato Sanmartín_261,0,0,0,0,0,261,306,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,1871,1,1,0,0,-1,13,14,50,TRUE,0,Aston Villa
Joseph_Anang_582,0,0,0,0,0,582,309,0,0,0,0,2020-06-23T19:15:00Z,0,0,0,0,0,31,0,10568,0,2,0,0,-97,212,309,40,FALSE,0,Spurs
Joseph_Gomez_184,0,0,29,1,3.8,184,304,0,0,1.8,14.2,2020-06-24T19:15:00Z,90,0,0,0,0,31,0,306286,0,4,0,6,-6052,10925,16977,53,TRUE,0,Crystal Palace
Joseph_Willock_490,0,0,18,0,1.8,490,308,0,1,6.9,34,2020-06-25T17:00:00Z,26,0,0,0,0,31,0,14035,2,0,33,6,-232,187,419,47,FALSE,0,Southampton
Joshua_King_68,0,0,0,0,0,68,310,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,253307,0,1,0,0,-5453,1162,6615,61,FALSE,0,Wolves
Josh_Brownhill_620,0,0,5,1,4.3,620,301,0,0,1.8,5.6,2020-06-25T17:00:00Z,90,0,0,0,0,31,0,424,0,1,8,3,2,24,22,48,TRUE,0,Watford
Josh_Martin_632,0,0,0,0,0,632,307,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,68,1,0,0,0,45,56,11,45,TRUE,0,Everton
Josip_Drmic_434,0,0,4,0,11.6,434,307,1,0,1.9,1.4,2020-06-24T17:00:00Z,90,0,0,0,0,31,0,4665,1,0,6,2,68,169,101,53,TRUE,0,Everton
José Diogo_Dalot Teixeira_229,0,0,0,0,0,229,305,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,6442,0,3,0,0,-43,22,65,49,TRUE,0,Sheffield Utd
José Heriberto_Izquierdo Mena_51,0,0,0,0,0,51,303,0,0,0,0,2020-06-23T17:00:00Z,0,0,0,0,0,31,0,210,0,0,0,0,-11,23,34,54,FALSE,0,Leicester
José Ignacio_Peleteiro Romallo_36,0,0,0,0,0,36,306,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,12516,1,1,0,0,-651,117,768,58,FALSE,0,Newcastle
José Ángel_Esmorís Tasende_440,0,0,0,0,0,440,302,0,0,0,0,2020-06-25T19:15:00Z,0,0,0,0,0,31,0,11418,1,2,0,0,-88,10,98,46,FALSE,0,Chelsea
José_Holebas_353,0,0,0,0,0,353,301,0,0,0,0,2020-06-25T17:00:00Z,0,0,0,0,0,31,0,50399,0,1,0,0,-24,279,303,46,FALSE,0,Burnley
José_Reina_603,0,0,0,0,0,603,306,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,73212,1,1,0,0,-40328,906,41234,44,FALSE,0,Newcastle
João Filipe Iria_Santos Moutinho_415,0,0,8,1,33.9,415,310,0,0,4.2,7.8,2020-06-24T17:00:00Z,90,0,0,0,0,31,0,368634,0,1,0,2,-3341,7875,11216,54,TRUE,1,Bournemouth
João Manuel_Neves Virgínia_629,0,0,0,0,0,629,307,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,606,1,0,0,0,27,99,72,40,FALSE,0,Norwich
João Pedro Cavaco_Cancelo_518,0,0,0,0,0,518,302,0,0,0,0,2020-06-25T19:15:00Z,0,0,0,0,0,31,0,58634,1,2,0,0,-544,404,948,51,FALSE,0,Chelsea
João Pedro_Junqueira de Jesus_592,0,0,0,0,0,592,301,0,0,0,0,2020-06-25T17:00:00Z,0,0,0,0,0,31,0,2087,0,1,0,0,8,183,175,49,FALSE,0,Burnley
Juan_Foyth_335,0,0,0,0,0,335,309,0,0,0,0,2020-06-23T19:15:00Z,0,0,0,0,0,31,0,3412,0,2,0,0,-38,50,88,48,TRUE,0,West Ham
Juan_Mata_242,0,0,2,0,2,242,305,0,0,0.3,0.6,2020-06-24T17:00:00Z,10,0,0,0,0,31,0,27350,0,3,0,1,-236,132,368,61,TRUE,0,Sheffield Utd
Junior_Stanislas_77,0,0,8,0,17.2,77,310,1,0,2.7,7.8,2020-06-24T17:00:00Z,65,0,0,0,0,31,0,1492,0,1,2,2,-55,42,97,59,FALSE,0,Wolves
Jürgen_Locadia_45,0,0,0,0,0,45,303,0,0,0,0,2020-06-23T17:00:00Z,0,0,0,0,0,31,0,5432,0,0,0,0,-14,10,24,52,FALSE,0,Leicester
Karl_Darlow_263,0,0,0,0,0,263,306,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,9186,1,1,0,0,-70,144,214,43,TRUE,0,Aston Villa
Kasper_Schmeichel_168,0,3,38,1,0,168,303,0,0,3.4,34.2,2020-06-23T17:00:00Z,90,0,0,1,0,31,2,1017654,0,0,0,14,21312,33174,11862,54,TRUE,0,Brighton
Kayne_Ramsay_311,0,0,0,0,0,311,308,0,0,0,0,2020-06-25T17:00:00Z,0,0,0,0,0,31,0,105745,2,0,0,0,-1268,336,1604,39,TRUE,0,Arsenal
Keinan_Davis_34,0,0,1,0,1.7,34,306,0,0,1.1,0,2020-06-24T17:00:00Z,20,0,0,0,0,31,0,26137,1,1,11,1,6244,9466,3222,43,FALSE,0,Newcastle
Kelechi_Iheanacho_167,0,0,6,1,15.3,167,303,0,0,2.9,7.8,2020-06-23T17:00:00Z,68,0,0,0,0,31,0,28356,0,0,6,2,-386,807,1193,57,TRUE,0,Brighton
Kelland_Watts_599,0,0,0,0,0,599,306,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,7075,1,1,0,0,121,645,524,39,TRUE,0,Aston Villa
Kenny_McLean_286,0,0,10,0,4.3,286,307,1,0,2.9,6.2,2020-06-24T17:00:00Z,90,0,0,0,0,31,0,11566,1,0,18,2,-62,100,162,48,TRUE,0,Everton
Ken_Sema_372,0,0,0,0,0,372,301,0,0,0,0,2020-06-25T17:00:00Z,0,0,0,0,0,31,0,1399,0,1,0,0,-23,11,34,47,FALSE,0,Burnley
Kepa_Arrizabalaga_111,0,0,13,0,0,111,302,1,0,1.3,12.8,2020-06-25T19:15:00Z,90,0,0,0,0,31,1,320719,1,2,0,2,-1425,2392,3817,54,TRUE,0,Man City
Kevin_Danso_532,0,0,0,0,0,532,308,0,0,0,0,2020-06-25T17:00:00Z,0,0,0,0,0,31,0,2691,2,0,0,0,-15,85,100,42,TRUE,0,Arsenal
Kevin_De Bruyne_215,0,2,29,0,27.8,215,302,2,1,8.9,44,2020-06-25T19:15:00Z,90,0,0,0,0,31,0,3846505,1,2,17,8,37106,80439,43333,106,FALSE,1,Chelsea
Kevin_Long_88,0,0,0,0,0,88,301,0,0,0,0,2020-06-25T17:00:00Z,0,0,0,0,0,31,0,8911,0,1,0,0,28,142,114,43,TRUE,0,Watford
Ki-Jana_Hoever_628,0,0,0,0,0,628,304,0,0,0,0,2020-06-24T19:15:00Z,0,0,0,0,0,31,0,1361,0,4,0,0,10,149,139,40,TRUE,0,Crystal Palace
Kieran_Tierney_515,0,3,28,1,11.6,515,308,0,0,1.9,7.4,2020-06-25T17:00:00Z,69,0,0,0,0,31,0,32469,2,0,0,9,-1694,992,2686,53,FALSE,0,Southampton
Kieran_Trippier_334,0,0,0,0,0,334,309,0,0,0,0,2020-06-23T19:15:00Z,0,0,0,0,0,31,0,9859,0,2,0,0,-17,37,54,55,TRUE,0,West Ham
Kieron_Freeman_292,0,0,0,0,0,292,305,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,7736,0,3,0,0,8,199,191,42,FALSE,0,Man Utd
Konstantinos_Mavropanos_8,0,0,0,0,0,8,308,0,0,0,0,2020-06-25T17:00:00Z,0,0,0,0,0,31,0,2802,2,0,0,0,-17,9,26,43,FALSE,0,Southampton
Kortney_Hause_25,0,0,10,0,0.3,25,306,1,0,5.4,19.8,2020-06-24T17:00:00Z,90,0,0,0,0,31,0,7203,1,1,34,1,1492,1831,339,44,FALSE,1,Newcastle
Kurt_Zouma_459,0,0,0,0,0,459,302,0,0,0,0,2020-06-25T19:15:00Z,0,0,0,0,0,31,0,110279,1,2,0,0,-1185,821,2006,47,TRUE,0,Man City
Kyle_Walker-Peters_337,0,0,5,0,13,337,308,1,0,2.2,5.4,2020-06-25T17:00:00Z,45,0,0,0,0,31,0,38973,2,0,4,1,-218,137,355,44,TRUE,0,Arsenal
Kyle_Walker_203,0,0,16,0,10,203,302,2,0,3,17.6,2020-06-25T19:15:00Z,90,0,0,0,0,31,0,917859,1,2,2,1,-14128,11885,26013,56,FALSE,0,Chelsea
Laurent_Koscielny_7,0,0,0,0,0,7,308,0,0,0,0,2020-06-25T17:00:00Z,0,0,0,0,0,31,0,5635,2,0,0,0,-8,9,17,50,FALSE,0,Southampton
Leander_Dendoncker_420,0,0,3,0,0.2,420,310,0,0,0.7,0.6,2020-06-24T17:00:00Z,17,0,0,0,0,31,0,622806,0,1,6,1,-7796,13275,21071,44,TRUE,0,Bournemouth
Leandro_Trossard_421,0,0,1,0,1.4,421,303,0,0,0.3,1.4,2020-06-23T17:00:00Z,33,0,0,0,0,31,0,24579,0,0,0,1,-602,307,909,58,FALSE,0,Leicester
Lee_Grant_237,0,0,0,0,0,237,305,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,7614,0,3,0,0,-26,22,48,47,TRUE,0,Sheffield Utd
Leighton_Baines_145,0,0,3,0,0,145,307,0,0,0,0,2020-06-24T17:00:00Z,3,0,0,0,0,31,0,13756,1,0,0,1,40,280,240,49,FALSE,0,Norwich
Leon_Balogun_40,0,0,0,0,0,40,303,0,0,0,0,2020-06-23T17:00:00Z,0,0,0,0,0,31,0,3654,0,0,0,0,-25,2,27,43,FALSE,0,Leicester
Leon_Clarke_547,0,0,0,0,0,547,305,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,7092,0,3,0,0,-67,176,243,44,FALSE,0,Man Utd
Leroy_Sané_216,0,0,0,0,0,216,302,0,0,0,0,2020-06-25T19:15:00Z,0,0,0,0,0,31,0,22887,1,2,0,0,-4043,697,4740,92,FALSE,0,Chelsea
Lewis_Cook_79,0,0,4,0,2.6,79,310,1,0,0.8,5.4,2020-06-24T17:00:00Z,90,0,0,0,0,31,0,3377,0,1,0,2,-31,86,117,50,FALSE,0,Wolves
Lewis_Dunk_42,0,0,23,1,0.2,42,303,0,0,5.8,24,2020-06-23T17:00:00Z,90,0,0,0,0,31,0,832555,0,0,34,6,17582,27331,9749,47,FALSE,0,Leicester
Lewis_Gibson_477,0,0,0,0,0,477,307,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,9472,1,0,0,0,-72,9,81,42,FALSE,0,Norwich
Liam_Gibson_610,0,0,0,0,0,610,306,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,4800,1,1,0,0,152,454,302,40,TRUE,0,Aston Villa
Lloyd_Kelly_64,0,0,3,0,0.3,64,310,0,0,0.4,1.8,2020-06-24T17:00:00Z,8,0,0,0,0,31,0,3932,0,1,2,1,-28,103,131,44,FALSE,0,Wolves
Lovre_Kalinic_474,0,0,0,0,0,474,306,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,5967,1,1,0,0,-58,22,80,42,FALSE,0,Newcastle
Lucas_Digne_141,1,2,38,1,44.8,141,307,0,0,8.4,34.2,2020-06-24T17:00:00Z,90,0,0,0,0,31,0,815865,1,0,5,11,10658,17071,6413,57,FALSE,0,Norwich
Lucas_Rodrigues Moura da Silva_345,0,0,12,1,4.9,345,309,0,0,2.4,5.8,2020-06-23T19:15:00Z,71,0,0,0,0,31,0,308905,0,2,13,3,-12431,2242,14673,71,TRUE,0,West Ham
Lucas_Torreira_19,0,0,0,0,0,19,308,0,0,0,0,2020-06-25T17:00:00Z,0,0,0,0,0,31,0,82324,2,0,0,0,-3041,81,3122,47,FALSE,0,Southampton
Lukasz_Fabianski_388,0,0,14,0,0,388,309,2,0,2,20,2020-06-23T19:15:00Z,90,0,0,0,0,31,3,147067,0,2,0,2,437,2144,1707,49,FALSE,0,Spurs
Lukas_Jensen_641,0,0,0,0,0,641,301,0,0,0,0,2020-06-25T17:00:00Z,0,0,0,0,0,31,0,187,0,1,0,0,117,132,15,40,TRUE,0,Watford
Lukas_Rupp_602,0,0,2,0,12.3,602,307,1,0,3.5,11.2,2020-06-24T17:00:00Z,70,0,0,0,0,31,0,780,1,0,11,2,-61,13,74,45,TRUE,0,Everton
Luka_Milivojevic_134,0,0,4,0,0,134,304,1,0,0.3,3.4,2020-06-24T19:15:00Z,24,0,0,0,0,31,0,144133,0,4,0,1,2667,3512,845,67,FALSE,0,Liverpool
Luke_Amos_351,0,0,0,0,0,351,309,0,0,0,0,2020-06-23T19:15:00Z,0,0,0,0,0,31,0,1157,0,2,0,0,-15,29,44,44,TRUE,0,West Ham
Luke_Cundle_567,0,0,0,0,0,567,310,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,1402,0,1,0,0,-17,26,43,45,TRUE,0,Bournemouth
Luke_Dreher_140,0,0,0,0,0,140,304,0,0,0,0,2020-06-24T19:15:00Z,0,0,0,0,0,31,0,9030,0,4,0,0,-90,94,184,43,FALSE,0,Liverpool
Luke_Freeman_441,0,0,0,0,0,441,305,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,5623,0,3,0,0,-174,91,265,50,FALSE,0,Man Utd
Luke_Shaw_226,0,0,29,1,26.2,226,305,0,0,5,22.2,2020-06-24T17:00:00Z,90,0,0,0,0,31,0,59138,0,3,2,5,1907,3437,1530,54,TRUE,1,Sheffield Utd
Lys_Mousset_70,0,0,2,0,0.8,70,305,2,0,0.2,1.4,2020-06-24T17:00:00Z,45,0,0,0,0,31,0,231765,0,3,0,1,-18871,7342,26213,45,FALSE,0,Man Utd
Maarten_Stekelenburg_149,0,0,0,0,0,149,307,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,545556,1,0,0,0,2207,9798,7591,39,FALSE,0,Norwich
Mace_Goodridge_571,0,0,0,0,0,571,301,0,0,0,0,2020-06-25T17:00:00Z,0,0,0,0,0,31,0,611,0,1,0,0,-6,21,27,45,TRUE,0,Watford
Mahmoud Ahmed_Ibrahim Hassan_465,0,0,0,0,1.9,465,306,1,0,0.8,0,2020-06-24T17:00:00Z,69,0,0,0,0,31,0,80711,1,1,8,2,-2087,414,2501,52,FALSE,0,Newcastle
Mamadou_Sakho_125,0,0,17,0,0.1,125,304,4,0,2.7,26.8,2020-06-24T19:15:00Z,90,0,0,0,0,31,0,6226,0,4,0,0,28,183,155,50,FALSE,0,Liverpool
Manuel_Lanzini_391,0,0,3,0,2.3,391,309,1,0,0.4,1.4,2020-06-23T19:15:00Z,19,0,0,0,0,31,0,51792,0,2,0,1,-192,103,295,61,FALSE,0,Spurs
Marcos_Alonso_103,0,0,6,0,5.3,103,302,1,0,1.7,11.6,2020-06-25T19:15:00Z,90,0,0,0,0,31,0,268483,1,2,0,1,-11370,5862,17232,62,TRUE,1,Man City
Marcos_Rojo_227,0,0,0,0,0,227,305,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,9010,0,3,0,0,-23,6,29,48,TRUE,0,Sheffield Utd
Marco_Stiepermann_285,0,0,0,0,0,285,307,0,0,0,0,2020-06-24T17:00:00Z,0,0,0,0,0,31,0,4990,1,0,0,0,-33,16,49,50,TRUE,0,Everton
Marcus_Rashford_233,2,1,33,1,50.5,233,305,0,0,10.1,36.8,2020-06-24T17:00:00Z,79,0,0,0,0,31,0,1293319,0,3,14,9,212656,246342,33686,89,TRUE,0,Sheffield Utd
