name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,team,position,xP,season
Jack Wilshere,0,0,0,0,0.0,394,100,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,0,0,0,0,10,0,20937,1,1,0.0,0,-428,314,742,47,True,0,Sheffield Utd,West Ham,MID,0,2019-20
Jacob Murphy,0,0,0,0,0.0,483,96,0,0,0.0,0.0,2019-10-27T14:00:00Z,0,0,0,0,0,10,0,592,1,1,0.0,0,-8,8,16,48,True,0,Wolves,Newcastle,MID,0,2019-20
Jairo Riedewald,0,0,0,0,0.0,539,91,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,620,2,2,0.0,0,-4,44,48,45,False,0,Arsenal,Crystal Palace,MID,0,2019-20
Jake Eastwood,0,0,0,0,0.0,299,100,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,0,0,0,0,10,0,12301,1,1,0.0,0,-626,34,660,44,False,0,West Ham,Sheffield Utd,GK,0,2019-20
Jamaal Lascelles,0,3,23,0,0.2,258,96,1,1,7.6,38.8,2019-10-27T14:00:00Z,90,0,0,0,0,10,0,333752,1,1,37.0,10,1196,8584,7388,44,True,1,Wolves,Newcastle,DEF,0,2019-20
Jamal Lewis,0,0,4,0,0.8,276,97,2,0,0.2,0.6,2019-10-27T16:30:00Z,65,0,0,0,0,10,0,25349,3,1,1.0,1,-168,619,787,45,True,0,Man Utd,Norwich,DEF,0,2019-20
James Chester,0,0,0,0,0.0,23,95,0,0,0.0,0.0,2019-10-26T11:30:00Z,0,0,0,0,0,10,0,3468,0,3,0.0,0,-55,36,91,43,False,0,Man City,Aston Villa,DEF,0,2019-20
James Garner,0,0,3,0,2.8,250,97,1,0,0.5,2.2,2019-10-27T16:30:00Z,8,0,0,0,0,10,0,18031,3,1,0.0,1,-439,175,614,44,False,0,Norwich,Man Utd,MID,0,2019-20
James Justin,0,0,0,0,0.0,433,98,0,0,0.0,0.0,2019-10-25T19:00:00Z,0,0,0,0,0,10,0,6776,9,0,0.0,0,-123,79,202,48,False,0,Southampton,Leicester,DEF,0,2019-20
James Maddison,0,0,34,1,20.4,171,98,0,1,9.8,52.4,2019-10-25T19:00:00Z,90,0,0,0,0,10,0,1007844,9,0,25.0,8,54653,83460,28807,72,False,0,Southampton,Leicester,MID,0,2019-20
James McArthur,1,2,29,0,25.8,138,91,2,0,8.3,38.4,2019-10-27T16:30:00Z,90,0,0,0,0,10,0,52352,2,2,19.0,7,-1346,590,1936,53,False,0,Arsenal,Crystal Palace,MID,0,2019-20
James McCarthy,0,0,3,0,0.0,157,91,0,0,0.0,0.0,2019-10-27T16:30:00Z,1,0,0,0,0,10,0,46196,2,2,0.0,1,-447,1606,2053,44,False,0,Arsenal,Crystal Palace,MID,0,2019-20
James Milner,0,0,2,0,0.0,200,94,0,0,0.1,1.0,2019-10-27T16:30:00Z,13,0,0,0,0,10,0,47537,1,2,0.0,0,-418,1838,2256,53,True,1,Spurs,Liverpool,MID,0,2019-20
James Tarkowski,0,0,25,0,10.8,84,93,4,0,4.1,25.8,2019-10-26T16:30:00Z,90,0,0,0,0,10,0,111454,4,2,4.0,0,-1417,1975,3392,50,True,0,Chelsea,Burnley,DEF,0,2019-20
James Tomkins,0,0,11,0,0.2,124,91,2,0,1.3,9.0,2019-10-27T16:30:00Z,90,0,0,0,0,10,0,1800,2,2,4.0,1,48,144,96,50,False,0,Arsenal,Crystal Palace,DEF,0,2019-20
James Ward-Prowse,0,0,12,0,6.1,321,98,9,0,4.0,18.4,2019-10-25T19:00:00Z,90,0,0,0,0,10,0,49686,9,0,15.0,2,-447,2583,3030,58,True,0,Leicester,Southampton,MID,0,2019-20
Jamie Vardy,1,3,89,1,3.0,166,98,0,3,20.1,105.4,2019-10-25T19:00:00Z,90,0,0,0,0,10,0,1080468,9,0,93.0,20,263104,275941,12837,91,False,0,Southampton,Leicester,FWD,0,2019-20
Jannik Vestergaard,0,0,4,0,0.0,304,98,5,0,0.5,5.4,2019-10-25T19:00:00Z,45,0,0,0,0,10,0,388109,9,0,0.0,-1,-19083,3128,22211,52,True,0,Leicester,Southampton,DEF,0,2019-20
Jan Bednarek,0,0,8,0,0.4,307,98,9,0,1.5,14.6,2019-10-25T19:00:00Z,90,0,0,0,0,10,0,61174,9,0,0.0,-2,-1758,489,2247,45,True,0,Leicester,Southampton,DEF,0,2019-20
Jan Vertonghen,0,0,0,0,0.0,330,94,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,131508,1,2,0.0,0,-7011,931,7942,53,False,0,Liverpool,Spurs,DEF,0,2019-20
Javier Hernández,0,0,0,0,0.0,386,100,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,0,0,0,0,10,0,29035,1,1,0.0,0,-480,20,500,60,True,0,Sheffield Utd,West Ham,FWD,0,2019-20
Javier Manquillo,0,0,0,0,0.0,256,96,0,0,0.0,0.0,2019-10-27T14:00:00Z,0,0,0,0,0,10,0,9560,1,1,0.0,0,-276,40,316,44,True,0,Wolves,Newcastle,DEF,0,2019-20
Jay Rodriguez,0,0,26,0,5.3,451,93,4,1,8.7,39.4,2019-10-26T16:30:00Z,90,0,0,0,0,10,0,14946,4,2,42.0,6,73,588,515,57,True,0,Chelsea,Burnley,FWD,0,2019-20
Jean-Philippe Gbamin,0,0,0,0,0.0,497,92,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,0,0,0,0,10,0,2472,2,3,0.0,0,-53,13,66,48,False,0,Brighton,Everton,MID,0,2019-20
Jed Steer,0,0,0,0,0.0,429,95,0,0,0.0,0.0,2019-10-26T11:30:00Z,0,0,0,0,0,10,0,8424,0,3,0.0,0,-94,17,111,44,False,0,Man City,Aston Villa,GK,0,2019-20
Jefferson Lerma,0,0,17,1,22.2,82,99,0,0,4.9,17.8,2019-10-26T14:00:00Z,90,0,0,0,0,10,0,9974,0,0,9.0,3,-789,39,828,48,False,0,Watford,Bournemouth,MID,0,2019-20
Jeffrey Schlupp,0,0,0,0,0.0,137,91,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,8851,2,2,0.0,0,-377,166,543,55,False,0,Arsenal,Crystal Palace,MID,0,2019-20
Jeff Hendrick,0,0,3,0,12.4,100,93,4,0,1.9,2.2,2019-10-26T16:30:00Z,83,0,0,0,0,10,0,9963,4,2,4.0,1,241,1058,817,54,True,1,Chelsea,Burnley,MID,0,2019-20
Jesse Lingard,0,0,9,0,11.1,241,97,1,0,1.9,6.4,2019-10-27T16:30:00Z,10,0,0,0,0,10,0,55298,3,1,1.0,1,-1479,273,1752,63,False,0,Norwich,Man Utd,MID,0,2019-20
Jesús Vallejo,0,0,0,0,0.0,473,96,0,0,0.0,0.0,2019-10-27T14:00:00Z,0,0,0,0,0,10,0,19046,1,1,0.0,0,-218,137,355,48,False,0,Newcastle,Wolves,DEF,0,2019-20
Jetro Willems,0,0,14,0,15.8,498,96,1,0,6.5,29.4,2019-10-27T14:00:00Z,90,0,0,0,0,10,0,60817,1,1,20.0,2,15396,18380,2984,45,True,0,Wolves,Newcastle,DEF,0,2019-20
Joelinton,0,0,2,0,13.2,466,96,1,0,3.2,1.6,2019-10-27T14:00:00Z,84,0,0,0,0,10,0,83307,1,1,17.0,2,-171,4343,4514,58,True,0,Wolves,Newcastle,FWD,0,2019-20
Joel Matip,0,0,0,0,0.0,185,94,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,289945,1,2,0.0,0,-6913,11747,18660,55,True,0,Spurs,Liverpool,DEF,0,2019-20
Joel Ward,0,0,17,0,2.7,126,91,2,0,2.2,19.6,2019-10-27T16:30:00Z,90,0,0,0,0,10,0,237086,2,2,0.0,1,-2943,5951,8894,46,False,0,Arsenal,Crystal Palace,DEF,0,2019-20
Joe Hart,0,0,0,0,0.0,95,93,0,0,0.0,0.0,2019-10-26T16:30:00Z,0,0,0,0,0,10,0,94206,4,2,0.0,0,-1713,401,2114,44,True,0,Chelsea,Burnley,GK,0,2019-20
Johann Berg Gudmundsson,0,0,0,0,0.0,96,93,0,0,0.0,0.0,2019-10-26T16:30:00Z,0,0,0,0,0,10,0,38703,4,2,0.0,0,-2476,24,2500,59,True,0,Chelsea,Burnley,MID,0,2019-20
John Egan,0,0,11,0,0.0,295,100,1,0,1.6,15.8,2019-10-26T14:00:00Z,90,0,0,0,0,10,0,20700,1,1,0.0,2,3856,4399,543,45,False,0,West Ham,Sheffield Utd,DEF,0,2019-20
John Fleck,0,0,17,0,43.3,301,100,1,0,5.7,12.0,2019-10-26T14:00:00Z,90,0,0,0,0,10,0,6158,1,1,2.0,2,414,725,311,48,False,0,West Ham,Sheffield Utd,MID,0,2019-20
John Lundstram,0,0,5,0,12.8,297,100,1,0,4.6,11.2,2019-10-26T14:00:00Z,90,0,0,0,0,10,0,2384142,1,1,22.0,2,140829,149713,8884,46,False,0,West Ham,Sheffield Utd,DEF,0,2019-20
John McGinn,0,0,4,0,2.1,31,95,3,0,4.0,12.2,2019-10-26T11:30:00Z,90,0,0,0,0,10,0,837159,0,3,26.0,2,-62373,17572,79945,59,False,0,Man City,Aston Villa,MID,0,2019-20
John Ruddy,0,0,0,0,0.0,412,96,0,0,0.0,0.0,2019-10-27T14:00:00Z,0,0,0,0,0,10,0,31256,1,1,0.0,0,-374,148,522,44,False,0,Newcastle,Wolves,GK,0,2019-20
John Stones,0,0,27,1,1.6,207,95,0,0,4.4,21.6,2019-10-26T11:30:00Z,90,0,0,0,0,10,0,78855,0,3,21.0,6,7198,8308,1110,53,True,0,Aston Villa,Man City,DEF,0,2019-20
Jonas Lössl,0,0,0,0,0.0,479,92,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,0,0,0,0,10,0,25373,2,3,0.0,0,-497,39,536,44,False,0,Brighton,Everton,GK,0,2019-20
Jonny,0,0,16,0,22.9,402,96,1,1,9.0,42.0,2019-10-27T14:00:00Z,83,0,0,0,0,10,0,59346,1,1,25.0,8,-369,1292,1661,54,False,0,Newcastle,Wolves,DEF,0,2019-20
Jonathan Kodjia,0,0,0,0,0.0,26,95,0,0,0.0,0.0,2019-10-26T11:30:00Z,0,0,0,0,0,10,0,6864,0,3,0.0,0,-31,160,191,54,False,0,Man City,Aston Villa,FWD,0,2019-20
Jonjo Shelvey,0,0,4,0,0.0,269,96,0,0,0.6,6.2,2019-10-27T14:00:00Z,5,0,0,0,0,10,0,18150,1,1,0.0,1,-645,106,751,50,True,0,Wolves,Newcastle,MID,0,2019-20
Jonny Evans,0,0,21,1,2.8,162,98,0,0,2.3,11.4,2019-10-25T19:00:00Z,90,0,0,0,0,10,0,164719,9,0,9.0,6,12248,17357,5109,50,False,0,Southampton,Leicester,DEF,0,2019-20
Jordan Ayew,0,2,29,0,12.5,468,91,2,1,10.4,33.4,2019-10-27T16:30:00Z,80,0,0,0,0,10,0,534021,2,2,58.0,8,2045,29834,27789,51,False,0,Arsenal,Crystal Palace,FWD,0,2019-20
Jordan Henderson,0,2,33,0,17.7,198,94,1,1,8.3,46.2,2019-10-27T16:30:00Z,90,0,0,0,0,10,0,51218,1,2,19.0,9,-540,1064,1604,54,True,0,Spurs,Liverpool,MID,0,2019-20
Jordan Pickford,0,0,14,0,0.0,148,92,3,0,1.2,11.6,2019-10-26T14:00:00Z,90,0,0,0,0,10,2,646137,2,3,0.0,1,347,10004,9657,55,False,0,Brighton,Everton,GK,0,2019-20
Jordon Ibe,0,0,0,0,0.0,78,99,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,0,0,0,0,10,0,13123,0,0,0.0,0,-269,157,426,47,False,0,Watford,Bournemouth,MID,0,2019-20
Jorginho,0,0,18,0,3.9,118,93,2,0,1.4,10.4,2019-10-26T16:30:00Z,90,0,0,0,0,10,0,381941,4,2,0.0,2,2343,22761,20418,51,False,0,Burnley,Chelsea,MID,0,2019-20
Jose Luis Mato Sanmartín,0,0,0,0,0.0,261,96,0,0,0.0,0.0,2019-10-27T14:00:00Z,0,0,0,0,0,10,0,2146,1,1,0.0,0,-39,28,67,50,True,0,Wolves,Newcastle,FWD,0,2019-20
Joseph Gomez,0,0,2,0,0.5,184,94,0,0,0.1,0.4,2019-10-27T16:30:00Z,5,0,0,0,0,10,0,57788,1,2,0.0,1,-1970,509,2479,52,True,0,Spurs,Liverpool,DEF,0,2019-20
Joe Willock,0,0,0,0,0.0,490,91,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,16055,2,2,0.0,0,-574,274,848,50,True,0,Crystal Palace,Arsenal,MID,0,2019-20
Joshua King,0,0,11,1,25.6,68,99,0,0,5.9,14.4,2019-10-26T14:00:00Z,90,0,0,0,0,10,0,687942,0,0,19.0,2,-10883,37077,47960,63,False,0,Watford,Bournemouth,FWD,0,2019-20
Josip Drmic,0,0,0,0,0.0,434,97,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,5988,3,1,0.0,0,-104,197,301,54,True,0,Man Utd,Norwich,FWD,0,2019-20
Diogo Dalot,0,0,0,0,0.0,229,97,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,6429,3,1,0.0,0,-161,10,171,49,False,0,Norwich,Man Utd,DEF,0,2019-20
José Heriberto Izquierdo Mena,0,0,0,0,0.0,51,92,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,0,0,0,0,10,0,158,2,3,0.0,0,3,3,0,54,True,0,Everton,Brighton,MID,0,2019-20
José Ignacio Peleteiro Romallo,0,0,0,0,0.0,36,95,0,0,0.0,0.0,2019-10-26T11:30:00Z,0,0,0,0,0,10,0,11928,0,3,0.0,0,-1220,18,1238,58,False,0,Man City,Aston Villa,MID,0,2019-20
Angeliño,0,0,5,0,0.7,440,95,0,0,0.5,4.4,2019-10-26T11:30:00Z,17,0,0,0,0,10,0,10010,0,3,0.0,1,-153,76,229,47,True,0,Aston Villa,Man City,DEF,0,2019-20
José Holebas,0,0,0,0,0.0,353,99,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,0,0,0,0,10,0,81714,0,0,0.0,0,-9989,54,10043,47,True,0,Bournemouth,Watford,DEF,0,2019-20
João Moutinho,0,0,11,0,31.4,415,96,1,0,6.2,23.8,2019-10-27T14:00:00Z,90,0,0,0,0,10,0,272107,1,1,7.0,2,-9534,3243,12777,53,False,0,Newcastle,Wolves,MID,0,2019-20
João Cancelo,0,0,29,1,6.0,518,95,0,0,3.3,18.0,2019-10-26T11:30:00Z,90,0,0,0,0,10,0,81097,0,3,9.0,6,22502,24362,1860,53,True,0,Aston Villa,Man City,DEF,0,2019-20
Juan Foyth,0,0,0,0,0.0,335,94,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,2173,1,2,0.0,0,-70,78,148,49,False,0,Liverpool,Spurs,DEF,0,2019-20
Juan Mata,0,0,0,0,0.0,242,97,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,25655,3,1,0.0,0,-608,408,1016,63,False,0,Norwich,Man Utd,MID,0,2019-20
Junior Stanislas,0,0,0,0,0.0,77,99,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,0,0,0,0,10,0,272,0,0,0.0,0,-3,8,11,59,False,0,Watford,Bournemouth,MID,0,2019-20
Jürgen Locadia,0,0,0,0,0.0,45,92,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,0,0,0,0,10,0,6530,2,3,0.0,0,-118,29,147,52,True,0,Everton,Brighton,FWD,0,2019-20
Karl Darlow,0,0,0,0,0.0,263,96,0,0,0.0,0.0,2019-10-27T14:00:00Z,0,0,0,0,0,10,0,9248,1,1,0.0,0,-132,32,164,44,True,0,Wolves,Newcastle,GK,0,2019-20
Kasper Schmeichel,0,0,27,1,0.0,168,98,0,0,2.3,22.8,2019-10-25T19:00:00Z,90,0,0,0,0,10,3,599421,9,0,0.0,7,13634,25205,11571,51,False,0,Southampton,Leicester,GK,0,2019-20
Kayne Ramsay,0,0,0,0,0.0,311,98,0,0,0.0,0.0,2019-10-25T19:00:00Z,0,0,0,0,0,10,0,86331,9,0,0.0,0,-975,937,1912,40,True,0,Leicester,Southampton,DEF,0,2019-20
Keinan Davis,0,0,-1,0,0.6,34,95,0,0,2.7,1.0,2019-10-26T11:30:00Z,19,0,0,0,0,10,0,22502,0,3,25.0,1,115,901,786,44,False,0,Man City,Aston Villa,MID,0,2019-20
Kelechi Iheanacho,0,0,0,0,0.0,167,98,0,0,0.0,0.0,2019-10-25T19:00:00Z,0,0,0,0,0,10,0,14772,9,0,0.0,0,-122,218,340,57,False,0,Southampton,Leicester,FWD,0,2019-20
Kenny McLean,0,0,9,0,3.6,286,97,3,0,2.4,20.4,2019-10-27T16:30:00Z,90,0,0,0,0,10,0,13520,3,1,0.0,2,-312,173,485,49,True,0,Man Utd,Norwich,MID,0,2019-20
Ken Sema,0,0,0,0,0.0,372,99,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,0,0,0,0,10,0,1475,0,0,0.0,0,-17,17,34,48,True,0,Bournemouth,Watford,MID,0,2019-20
Kepa Arrizabalaga,0,0,14,0,0.0,111,93,2,0,2.4,24.2,2019-10-26T16:30:00Z,90,0,0,0,0,10,3,392397,4,2,0.0,2,3339,11226,7887,55,False,0,Burnley,Chelsea,GK,0,2019-20
Kevin Danso,0,0,4,0,11.3,532,98,4,0,2.5,11.8,2019-10-25T19:00:00Z,45,0,0,0,0,10,0,2091,9,0,2.0,-1,-68,43,111,44,True,0,Leicester,Southampton,DEF,0,2019-20
Kevin De Bruyne,1,0,24,1,91.1,215,95,0,0,14.0,37.2,2019-10-26T11:30:00Z,75,0,0,0,0,10,0,2640790,0,3,12.0,6,297701,311175,13474,101,True,0,Aston Villa,Man City,MID,0,2019-20
Kevin Long,0,0,0,0,0.0,88,93,0,0,0.0,0.0,2019-10-26T16:30:00Z,0,0,0,0,0,10,0,9117,4,2,0.0,0,-140,90,230,44,True,0,Chelsea,Burnley,DEF,0,2019-20
Kieran Tierney,0,0,12,0,16.3,515,91,2,0,3.4,12.6,2019-10-27T16:30:00Z,74,0,0,0,0,10,0,66653,2,2,5.0,1,2166,5389,3223,54,True,0,Crystal Palace,Arsenal,DEF,0,2019-20
Kieran Trippier,0,0,0,0,0.0,334,94,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,9928,1,2,0.0,0,-73,44,117,55,False,0,Liverpool,Spurs,DEF,0,2019-20
Kieron Freeman,0,0,0,0,0.0,292,100,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,0,0,0,0,10,0,6951,1,1,0.0,0,-109,106,215,43,False,0,West Ham,Sheffield Utd,DEF,0,2019-20
Konstantinos Mavropanos,0,0,0,0,0.0,8,91,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,2750,2,2,0.0,0,-5,46,51,44,True,0,Crystal Palace,Arsenal,DEF,0,2019-20
Kortney Hause,0,0,0,0,0.0,25,95,0,0,0.0,0.0,2019-10-26T11:30:00Z,0,0,0,0,0,10,0,4370,0,3,0.0,0,-69,32,101,45,False,0,Man City,Aston Villa,DEF,0,2019-20
Kurt Zouma,0,0,15,0,0.7,459,93,2,0,1.8,17.6,2019-10-26T16:30:00Z,90,0,0,0,0,10,0,108846,4,2,0.0,1,2513,4139,1626,47,False,0,Burnley,Chelsea,DEF,0,2019-20
Kyle Walker-Peters,0,0,0,0,0.0,337,94,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,57292,1,2,0.0,0,-7083,138,7221,47,False,0,Liverpool,Southampton,DEF,0,2019-20
Kyle Walker,0,0,0,0,0.0,203,95,0,0,0.0,0.0,2019-10-26T11:30:00Z,0,0,0,0,0,10,0,1023481,0,3,0.0,0,-84596,8097,92693,59,True,0,Aston Villa,Man City,DEF,0,2019-20
Laurent Koscielny,0,0,0,0,0.0,7,91,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,5959,2,2,0.0,0,-48,25,73,50,True,0,Crystal Palace,Arsenal,DEF,0,2019-20
Leander Dendoncker,0,0,12,0,1.6,420,96,1,0,0.9,5.8,2019-10-27T14:00:00Z,90,0,0,0,0,10,0,667616,1,1,2.0,2,4194,26945,22751,44,False,0,Newcastle,Wolves,MID,0,2019-20
Leandro Trossard,1,0,15,0,14.3,421,92,1,0,2.8,5.4,2019-10-26T14:00:00Z,25,0,0,0,0,10,0,13389,2,3,8.0,4,640,1033,393,58,True,0,Everton,Brighton,MID,0,2019-20
Lee Grant,0,0,0,0,0.0,237,97,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,7204,3,1,0.0,0,-59,55,114,49,False,0,Norwich,Man Utd,GK,0,2019-20
Leighton Baines,0,0,0,0,0.0,145,92,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,0,0,0,0,10,0,9876,2,3,0.0,0,-73,244,317,49,False,0,Brighton,Everton,DEF,0,2019-20
Leon Balogun,0,0,0,0,0.0,40,92,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,0,0,0,0,10,0,3981,2,3,0.0,0,-35,27,62,44,True,0,Everton,Brighton,DEF,0,2019-20
Leon Clarke,0,0,0,0,0.0,547,100,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,0,0,0,0,10,0,5134,1,1,0.0,0,404,931,527,45,False,0,West Ham,Sheffield Utd,FWD,0,2019-20
Leroy Sané,0,0,0,0,0.0,216,95,0,0,0.0,0.0,2019-10-26T11:30:00Z,0,0,0,0,0,10,0,17131,0,3,0.0,0,-109,53,162,93,True,0,Aston Villa,Man City,MID,0,2019-20
Lewis Cook,0,0,0,0,0.0,79,99,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,0,0,0,0,10,0,1919,0,0,0.0,0,153,332,179,50,False,0,Watford,Bournemouth,MID,0,2019-20
Lewis Dunk,0,0,15,0,10.3,42,92,2,0,3.7,19.6,2019-10-26T14:00:00Z,90,0,0,0,0,10,0,845513,2,3,7.0,1,21933,37148,15215,46,True,0,Everton,Brighton,DEF,0,2019-20
Lewis Gibson,0,0,0,0,0.0,477,92,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,0,0,0,0,10,0,10913,2,3,0.0,0,-156,77,233,44,False,0,Brighton,Everton,DEF,0,2019-20
Lloyd Kelly,0,0,0,0,0.0,64,99,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,0,0,0,0,10,0,4611,0,0,0.0,0,8,295,287,44,False,0,Watford,Bournemouth,DEF,0,2019-20
Lovre Kalinic,0,0,0,0,0.0,474,95,0,0,0.0,0.0,2019-10-26T11:30:00Z,0,0,0,0,0,10,0,6664,0,3,0.0,0,-83,39,122,44,False,0,Man City,Aston Villa,GK,0,2019-20
Lucas Digne,0,0,12,0,42.5,141,92,3,0,7.0,25.0,2019-10-26T14:00:00Z,90,1,0,0,0,10,0,1436528,2,3,2.0,-1,-11114,24222,35336,60,False,0,Brighton,Everton,DEF,0,2019-20
Lucas Moura,0,0,3,0,0.3,345,94,0,0,0.2,2.0,2019-10-27T16:30:00Z,6,0,0,0,0,10,0,264739,1,2,0.0,1,-11951,920,12871,71,False,0,Liverpool,Spurs,MID,0,2019-20
Lucas Torreira,0,0,0,0,0.0,19,91,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,93186,2,2,0.0,0,-2643,839,3482,48,True,0,Crystal Palace,Arsenal,MID,0,2019-20
Lukasz Fabianski,0,0,0,0,0.0,388,100,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,0,0,0,0,10,0,219069,1,1,0.0,0,-25009,98,25107,50,True,0,Sheffield Utd,West Ham,GK,0,2019-20
Luka Milivojevic,0,3,40,0,3.4,134,91,2,1,7.6,55.2,2019-10-27T16:30:00Z,90,0,0,0,0,10,0,181649,2,2,17.0,10,-3720,1005,4725,67,False,0,Arsenal,Crystal Palace,MID,0,2019-20
Luke Amos,0,0,0,0,0.0,351,94,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,969,1,2,0.0,0,-10,23,33,45,False,0,Liverpool,Spurs,MID,0,2019-20
Luke Dreher,0,0,0,0,0.0,140,91,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,6583,2,2,0.0,0,-82,151,233,44,False,0,Arsenal,Crystal Palace,MID,0,2019-20
Luke Freeman,0,0,0,0,0.0,441,100,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,0,0,0,0,10,0,5332,1,1,0.0,0,-144,59,203,52,False,0,West Ham,Sheffield Utd,MID,0,2019-20
Luke Shaw,0,0,0,0,0.0,226,97,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,44733,3,1,0.0,0,-1315,48,1363,54,False,0,Norwich,Man Utd,DEF,0,2019-20
Lys Mousset,0,2,27,0,0.6,70,100,0,1,5.6,38.2,2019-10-26T14:00:00Z,27,0,0,0,0,10,0,40912,1,1,17.0,7,5063,6911,1848,49,False,0,West Ham,Sheffield Utd,FWD,0,2019-20
Maarten Stekelenburg,0,0,0,0,0.0,149,92,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,0,0,0,0,10,0,624038,2,3,0.0,0,-4392,1809,6201,40,False,0,Brighton,Everton,GK,0,2019-20
Trézéguet,0,0,12,0,12.0,465,95,3,0,9.4,18.6,2019-10-26T11:30:00Z,90,0,0,0,0,10,0,70009,0,3,63.0,2,-2969,753,3722,53,False,0,Man City,Aston Villa,MID,0,2019-20
Mamadou Sakho,0,0,0,0,0.0,125,91,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,5343,2,2,0.0,0,-285,19,304,50,False,0,Arsenal,Crystal Palace,DEF,0,2019-20
Manuel Lanzini,0,0,4,0,15.2,391,100,1,0,1.9,3.8,2019-10-26T14:00:00Z,24,0,0,0,0,10,0,105426,1,1,0.0,1,-6752,2636,9388,64,True,0,Sheffield Utd,West Ham,MID,0,2019-20
Marcos Alonso,0,0,23,1,6.5,103,93,0,0,1.7,10.6,2019-10-26T16:30:00Z,62,0,0,0,0,10,0,272623,4,2,0.0,6,60470,66155,5685,62,False,0,Burnley,Chelsea,DEF,0,2019-20
Marcos Rojo,0,0,0,0,0.0,227,97,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,10799,3,1,0.0,0,357,603,246,48,False,0,Norwich,Man Utd,DEF,0,2019-20
Marco Stiepermann,0,0,1,0,13.9,285,97,1,0,2.2,4.4,2019-10-27T16:30:00Z,45,0,0,0,0,10,0,6449,3,1,4.0,1,-421,48,469,53,True,0,Man Utd,Norwich,MID,0,2019-20
Marcus Rashford,1,2,47,0,29.3,233,97,1,1,17.7,67.0,2019-10-27T16:30:00Z,90,0,1,0,0,10,0,743873,3,1,81.0,9,56476,66069,9593,84,False,0,Norwich,Man Utd,FWD,0,2019-20
Marc Albrighton,0,0,9,0,16.2,174,98,0,0,4.0,12.4,2019-10-25T19:00:00Z,18,0,0,0,0,10,0,13935,9,0,11.0,1,-212,351,563,53,False,0,Southampton,Leicester,MID,0,2019-20
Marc Navarro,0,0,0,0,0.0,360,99,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,0,0,0,0,10,0,8941,0,0,0.0,0,1554,2252,698,39,True,0,Bournemouth,Watford,DEF,0,2019-20
