name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team
Ivan Cavaleiro,MID,Fulham,5.6,0,0,1,0,21.3,187,171,2,0,3.2,6.6,2021-01-20T20:15:00Z,70,0,0,0,0,19,0,13759,2,1,4.0,2,3039,4766,1727,53,True,0,Man Utd
Luke Ayling,DEF,Leeds,3.5,0,0,11,0,22.9,197,182,1,0,5.4,25.2,2021-01-16T15:00:00Z,90,0,0,0,0,19,0,231791,1,0,6.0,1,-16846,5901,22747,45,True,1,Brighton
Jesse Lingard,MID,Man Utd,0.5,0,0,0,0,0.0,301,184,0,0,0.0,0.0,2021-01-17T16:30:00Z,0,0,0,0,0,19,0,11213,0,0,0.0,0,-18,139,157,59,False,0,Liverpool
Jesse Lingard,MID,Man Utd,0.5,0,0,0,0,0.0,301,171,0,0,0.0,0.0,2021-01-20T20:15:00Z,0,0,0,0,0,19,0,11213,2,1,0.0,0,-18,139,157,59,False,0,Fulham
Robbie Brady,MID,Burnley,3.6,0,0,15,0,17.8,95,187,1,0,6.4,16.2,2021-01-16T15:00:00Z,90,0,0,0,0,19,0,8927,0,1,30.0,2,-25,1305,1330,50,False,0,West Ham
Robbie Brady,MID,Burnley,3.6,0,0,7,1,4.2,95,177,0,0,2.6,4.8,2021-01-21T20:00:00Z,64,0,0,0,0,19,0,8927,1,0,17.0,3,-25,1305,1330,50,False,0,Liverpool
Neil Taylor,DEF,Aston Villa,-1.4,0,0,1,0,0.7,31,380,2,0,0.2,0.8,2021-01-20T18:00:00Z,15,0,0,0,0,19,0,14531,0,2,0.0,-1,-73,516,589,42,False,1,Man City
Neil Taylor,DEF,Aston Villa,-1.4,0,0,0,0,0.0,31,99,0,0,0.0,0.0,2021-01-23T20:00:00Z,0,0,0,0,0,19,0,14531,0,2,0.0,0,-73,516,589,42,True,0,Newcastle
Jamie Vardy,FWD,Leicester,6.5,0,0,0,1,0.8,224,183,0,0,7.5,0.0,2021-01-16T20:00:00Z,90,0,0,0,0,19,0,2377973,0,2,75.0,2,293110,371825,78715,101,True,0,Southampton
Jamie Vardy,FWD,Leicester,6.5,0,0,4,1,10.1,224,173,0,0,3.4,3.2,2021-01-19T20:15:00Z,87,0,0,0,0,19,0,2377973,0,2,21.0,2,293110,371825,78715,101,True,0,Chelsea
Tyrick Mitchell,DEF,Crystal Palace,2.2,0,0,8,0,0.3,146,185,4,0,1.3,12.4,2021-01-17T19:15:00Z,90,0,0,0,0,19,0,1394508,0,4,0.0,0,115421,168821,53400,39,False,0,Man City
Neco Williams,DEF,Liverpool,2.0,0,0,0,0,0.0,264,184,0,0,0.0,0.0,2021-01-17T16:30:00Z,0,0,0,0,0,19,0,337035,0,0,0.0,0,-15414,9098,24512,39,True,0,Man Utd
Neco Williams,DEF,Liverpool,2.0,0,0,0,0,0.0,264,177,0,0,0.0,0.0,2021-01-21T20:00:00Z,0,0,0,0,0,19,0,337035,1,0,0.0,0,-15414,9098,24512,39,True,0,Burnley
Jeff Hendrick,MID,Newcastle,1.1,0,0,3,0,0.2,485,179,0,0,0.0,0.0,2021-01-18T20:00:00Z,12,0,0,0,0,19,0,150846,0,3,0.0,1,-3046,8801,11847,46,False,0,Arsenal
Jeff Hendrick,MID,Newcastle,1.1,0,0,12,0,12.8,485,99,2,0,2.1,4.0,2021-01-23T20:00:00Z,90,0,0,0,0,19,0,150846,0,2,4.0,2,-3046,8801,11847,46,False,0,Aston Villa
Léo Bonatini,FWD,Wolves,0.0,0,0,0,0,0.0,463,188,0,0,0.0,0.0,2021-01-16T12:30:00Z,0,0,0,0,0,19,0,9715,3,2,0.0,0,-74,19,93,48,True,0,West Brom
Ethan Ampadu,DEF,Sheffield Utd,2.3,0,0,7,0,11.7,509,186,3,0,4.2,12.8,2021-01-17T14:00:00Z,90,0,0,0,0,19,0,38653,3,1,17.0,0,1423,5317,3894,43,True,1,Spurs
Çaglar Söyüncü,DEF,Leicester,1.3,0,0,7,0,0.1,238,183,0,0,0.8,8.2,2021-01-16T20:00:00Z,37,0,0,0,0,19,0,211522,0,2,0.0,1,340,1406,1066,53,True,0,Southampton
Çaglar Söyüncü,DEF,Leicester,1.3,0,0,0,0,0.0,238,173,0,0,0.0,0.0,2021-01-19T20:15:00Z,0,0,0,0,0,19,0,211522,0,2,0.0,0,340,1406,1066,53,True,0,Chelsea
Mace Goodridge,MID,Burnley,-2.0,0,0,0,0,0.0,551,187,0,0,0.0,0.0,2021-01-16T15:00:00Z,0,0,0,0,0,19,0,846,0,1,0.0,0,-11,35,46,45,False,0,West Ham
Mace Goodridge,MID,Burnley,-2.0,0,0,0,0,0.0,551,177,0,0,0.0,0.0,2021-01-21T20:00:00Z,0,0,0,0,0,19,0,846,1,0,0.0,0,-11,35,46,45,False,0,Liverpool
Youri Tielemans,MID,Leicester,10.9,2,3,38,1,34.8,228,183,0,0,8.8,53.4,2021-01-16T20:00:00Z,90,0,0,0,0,19,0,167702,0,2,0.0,12,5800,12751,6951,64,True,0,Southampton
Youri Tielemans,MID,Leicester,10.9,0,0,10,1,4.5,228,173,0,0,3.6,8.0,2021-01-19T20:15:00Z,90,0,0,0,0,19,0,167702,0,2,23.0,3,5800,12751,6951,64,True,0,Chelsea
Oliver Burke,MID,Sheffield Utd,0.3,0,0,6,0,12.5,424,186,3,0,5.7,5.2,2021-01-17T14:00:00Z,70,0,0,0,0,19,0,165495,3,1,39.0,2,1806,28128,26322,43,True,0,Spurs
Bruno Fernandes,MID,Man Utd,13.1,0,0,3,1,24.5,302,184,0,0,7.9,7.4,2021-01-17T16:30:00Z,88,0,0,0,0,19,0,4139736,0,0,47.0,3,-12831,91675,104506,113,False,0,Liverpool
Bruno Fernandes,MID,Man Utd,13.1,1,0,20,0,37.2,302,171,1,0,7.4,13.8,2021-01-20T20:15:00Z,90,0,0,0,0,19,0,4139736,2,1,23.0,5,-12831,91675,104506,113,False,0,Fulham
Illan Meslier,GK,Leeds,4.8,0,0,0,0,0.0,213,182,0,0,0.0,0.0,2021-01-16T15:00:00Z,0,0,0,0,0,19,0,517440,1,0,0.0,0,14028,57118,43090,47,True,0,Brighton
Jack Jenkins,MID,Leeds,0.0,0,0,0,0,0.0,599,182,0,0,0.0,0.0,2021-01-16T15:00:00Z,0,0,0,0,0,19,0,1096,1,0,0.0,0,18,78,60,45,True,0,Brighton
Kelechi Iheanacho,FWD,Leicester,1.3,0,0,3,0,0.0,233,183,0,0,0.0,0.0,2021-01-16T20:00:00Z,1,0,0,0,0,19,0,21951,0,2,0.0,1,741,1409,668,56,True,0,Southampton
Kelechi Iheanacho,FWD,Leicester,1.3,0,0,2,0,0.5,233,173,0,0,0.3,2.0,2021-01-19T20:15:00Z,2,0,0,0,0,19,0,21951,0,2,0.0,1,741,1409,668,56,True,0,Chelsea
Craig Dawson,DEF,West Ham,9.0,0,0,24,1,10.5,576,187,0,0,3.2,19.4,2021-01-16T15:00:00Z,90,0,0,0,0,19,0,27713,0,1,2.0,6,19502,21494,1992,45,True,0,Burnley
Craig Dawson,DEF,West Ham,9.0,0,0,12,0,0.9,576,175,1,0,1.2,7.4,2021-01-19T18:00:00Z,90,0,0,0,0,19,0,27713,1,2,4.0,2,19502,21494,1992,45,True,0,West Brom
Kyle Walker-Peters,DEF,Southampton,4.5,0,0,12,0,16.3,375,183,2,0,3.1,10.8,2021-01-16T20:00:00Z,90,0,0,0,0,19,0,1007498,0,2,4.0,1,-82261,35400,117661,48,False,0,Leicester
Sam Johnstone,GK,West Brom,1.4,0,0,0,0,0.0,417,188,0,0,0.0,0.0,2021-01-16T12:30:00Z,0,0,0,0,0,19,0,243234,3,2,0.0,0,37678,52659,14981,45,False,0,Wolves
Sam Johnstone,GK,West Brom,1.4,0,0,17,0,0.0,417,175,2,0,3.0,30.2,2021-01-19T18:00:00Z,90,0,0,0,0,19,4,243234,1,2,0.0,2,37678,52659,14981,45,False,0,West Ham
Rayan Aït-Nouri,DEF,Wolves,2.7,0,0,2,0,1.2,563,188,0,0,0.2,0.0,2021-01-16T12:30:00Z,26,0,0,0,0,19,0,15968,3,2,1.0,1,2169,3883,1714,50,True,0,West Brom
Joel Matip,DEF,Liverpool,2.6,0,0,0,0,0.0,246,184,0,0,0.0,0.0,2021-01-17T16:30:00Z,0,0,0,0,0,19,0,51911,0,0,0.0,0,-11025,1054,12079,54,True,0,Man Utd
Joel Matip,DEF,Liverpool,2.6,0,0,8,0,2.0,246,177,1,0,1.1,8.6,2021-01-21T20:00:00Z,90,0,0,0,0,19,0,51911,1,0,0.0,1,-11025,1054,12079,54,True,1,Burnley
Gabriel Jesus,FWD,Man City,4.8,0,0,16,1,27.8,282,185,0,0,6.5,10.4,2021-01-17T19:15:00Z,90,0,0,0,0,19,0,109790,0,4,27.0,2,13192,24289,11097,91,True,0,Crystal Palace
Gabriel Jesus,FWD,Man City,4.8,1,0,10,0,10.9,282,380,0,0,2.9,0.0,2021-01-20T18:00:00Z,31,0,0,0,0,19,0,109790,0,2,19.0,4,13192,24289,11097,91,True,0,Aston Villa
Kevin De Bruyne,MID,Man City,14.0,1,1,33,1,61.1,272,185,0,0,12.6,33.4,2021-01-17T19:15:00Z,70,0,0,0,0,19,0,2481098,0,4,31.0,7,395204,436458,41254,118,True,0,Crystal Palace
Kevin De Bruyne,MID,Man City,14.0,0,0,10,0,40.4,272,380,0,0,7.7,10.0,2021-01-20T18:00:00Z,58,0,0,0,0,19,0,2481098,0,2,27.0,1,395204,436458,41254,118,True,0,Aston Villa
Fernandinho,DEF,Man City,5.2,0,0,26,1,8.1,266,185,0,0,2.1,10.4,2021-01-17T19:15:00Z,90,0,0,0,0,19,0,55600,0,4,2.0,6,-252,1209,1461,54,True,0,Crystal Palace
Fernandinho,DEF,Man City,5.2,0,0,0,0,0.0,266,380,0,0,0.0,0.0,2021-01-20T18:00:00Z,0,0,0,0,0,19,0,55600,0,2,0.0,0,-252,1209,1461,54,True,0,Aston Villa
Fabián Balbuena,DEF,West Ham,0.0,0,0,0,0,0.0,443,187,0,0,0.0,0.0,2021-01-16T15:00:00Z,0,0,0,0,0,19,0,103782,0,1,0.0,0,-44221,7268,51489,44,True,0,Burnley
Fabián Balbuena,DEF,West Ham,0.0,0,0,0,0,0.0,443,175,0,0,0.0,0.0,2021-01-19T18:00:00Z,0,0,0,0,0,19,0,103782,1,2,0.0,0,-44221,7268,51489,44,True,0,West Brom
Kenneth Zohore,FWD,West Brom,0.0,0,0,0,0,0.0,416,188,0,0,0.0,0.0,2021-01-16T12:30:00Z,0,0,0,0,0,19,0,2757,3,2,0.0,0,87,135,48,48,False,0,Wolves
Kenneth Zohore,FWD,West Brom,0.0,0,0,0,0,0.0,416,175,0,0,0.0,0.0,2021-01-19T18:00:00Z,0,0,0,0,0,19,0,2757,1,2,0.0,0,87,135,48,48,False,0,West Ham
