transfers_balance,opponent_team,bonus,own_goals,clean_sheets,goals_conceded,total_points,kickoff_time,red_cards,team_a_score,influence,saves,assists,transfers_in,xP,creativity,value,selected,element,goals_scored,bps,was_home,minutes,penalties_missed,yellow_cards,team,fixture,transfers_out,round,name,position,threat,ict_index,penalties_saved,team_h_score
-10431,Aston Villa,0,0,1,0,2,2021-02-13T20:00:00Z,0,0,2.4,0,0,22209,1.8,22.2,61,232066,68,0,8,True,79,0,0,Brighton,230,32640,24,Neal Maupay,FWD,45.0,7.0,0,0
-74,Fulham,0,0,0,0,0,2021-02-14T19:00:00Z,0,2,0.0,0,0,0,0.0,0.0,57,15015,169,0,0,True,0,0,0,Everton,233,74,24,Moise Kean,FWD,0.0,0.0,0,0
-74,Man City,0,0,0,0,0,2021-02-17T20:15:00Z,0,3,0.0,0,0,0,0.0,0.0,57,15015,169,0,0,True,0,0,0,Everton,153,74,24,Moise Kean,FWD,0.0,0.0,0,1
220,Spurs,0,0,1,0,6,2021-02-13T17:30:00Z,0,0,8.6,0,0,5071,7.7,1.0,60,176541,280,0,20,True,90,0,0,Man City,235,4851,24,Aymeric Laporte,DEF,2.0,1.2,0,3
220,Everton,0,0,0,1,2,2021-02-17T20:15:00Z,0,3,19.2,0,0,5071,7.7,1.8,60,176541,280,0,16,False,90,0,0,Man City,153,4851,24,Aymeric Laporte,DEF,0.0,2.1,0,1
-735,Spurs,0,0,0,0,0,2021-02-13T17:30:00Z,0,0,0.0,0,0,202,1.5,0.0,44,5851,538,0,0,True,0,0,0,Man City,235,937,24,Zack Steffen,GK,0.0,0.0,0,3
-735,Everton,0,0,0,0,0,2021-02-17T20:15:00Z,0,3,0.0,0,0,202,1.5,0.0,44,5851,538,0,0,False,0,0,0,Man City,153,937,24,Zack Steffen,GK,0.0,0.0,0,1
18516,Everton,0,0,0,0,0,2021-02-14T19:00:00Z,0,2,0.0,0,0,23359,-0.5,0.0,39,134896,171,0,0,False,0,0,0,Fulham,233,4843,24,Fabricio Agosto Ramírez,GK,0.0,0.0,0,0
18516,Burnley,0,0,0,0,0,2021-02-17T18:00:00Z,0,1,0.0,0,0,23359,-0.5,0.0,39,134896,171,0,0,False,0,0,0,Fulham,160,4843,24,Fabricio Agosto Ramírez,GK,0.0,0.0,0,1
-464,Sheffield Utd,0,0,0,0,1,2021-02-15T18:00:00Z,0,0,2.6,0,0,244,0.8,1.5,46,27402,427,0,3,True,27,0,0,West Ham,238,708,24,Mark Noble,MID,0.0,0.4,0,3
11692,Spurs,0,0,1,0,2,2021-02-13T17:30:00Z,0,0,9.0,0,0,19983,13.5,7.8,74,89893,281,0,9,True,90,0,1,Man City,235,8291,24,Bernardo Silva,MID,17.0,3.4,0,3
11692,Everton,3,0,0,1,13,2021-02-17T20:15:00Z,0,3,65.0,0,1,19983,13.5,28.5,74,89893,281,1,41,False,90,0,0,Man City,153,8291,24,Bernardo Silva,MID,41.0,13.5,0,1
-3395,Leicester,0,0,0,3,2,2021-02-13T12:30:00Z,0,1,16.0,0,0,1413,2.2,26.1,54,91354,244,0,16,False,90,0,0,Liverpool,234,4808,24,Jordan Henderson,MID,6.0,4.8,0,3
-4505,Leicester,0,0,1,0,2,2021-02-13T12:30:00Z,0,1,4.4,0,0,2050,2.2,3.7,44,60339,263,0,6,False,74,0,1,Liverpool,234,6555,24,Curtis Jones,MID,8.0,1.6,0,3
-963,Leeds,0,0,0,0,0,2021-02-14T16:30:00Z,0,2,0.0,0,0,0,0.0,0.0,40,39899,27,0,0,True,0,0,0,Arsenal,229,963,24,William Saliba,DEF,0.0,0.0,0,4
8601,Arsenal,1,0,0,4,6,2021-02-14T16:30:00Z,0,2,47.0,0,0,27175,2.9,0.8,39,361615,211,1,25,False,90,0,1,Leeds,229,18574,24,Pascal Struijk,DEF,33.0,8.1,0,4
-76,Chelsea,0,0,0,0,0,2021-02-15T20:00:00Z,0,0,0.0,0,0,24,-0.5,0.0,49,3334,322,0,0,False,0,0,0,Newcastle,231,100,24,Matt Ritchie,MID,0.0,0.0,0,2
1549,Burnley,0,0,0,0,0,2021-02-13T15:00:00Z,0,3,0.0,0,0,2673,2.3,0.0,45,12586,125,0,0,True,0,0,0,Crystal Palace,232,1124,24,Gary Cahill,DEF,0.0,0.0,0,0
-3999,Burnley,0,0,0,0,0,2021-02-13T15:00:00Z,0,3,0.0,0,0,232,0.9,0.0,43,52822,134,0,0,True,0,0,0,Crystal Palace,232,4231,24,Joel Ward,DEF,0.0,0.0,0,0
-14690,Chelsea,0,0,0,2,2,2021-02-15T20:00:00Z,0,0,31.4,3,0,1581,1.7,0.0,50,142069,325,0,17,False,90,0,0,Newcastle,231,16271,24,Karl Darlow,GK,0.0,3.1,0,2
-3370,Man City,0,0,0,0,0,2021-02-13T17:30:00Z,0,0,0.0,0,0,3441,1.1,0.0,54,135286,386,0,0,False,0,0,0,Spurs,235,6811,24,Toby Alderweireld,DEF,0.0,0.0,0,3
18,Aston Villa,0,0,0,0,0,2021-02-13T20:00:00Z,0,0,0.0,0,0,53,0.0,0.0,45,161,631,0,0,True,0,0,0,Brighton,230,35,24,Teddy Jenks,MID,0.0,0.0,0,0
-135,Everton,0,0,0,0,0,2021-02-14T19:00:00Z,0,2,0.0,0,0,433,-0.3,0.0,46,24208,182,0,0,False,0,0,0,Fulham,233,568,24,Joe Bryan,DEF,0.0,0.0,0,0
-135,Burnley,0,0,0,0,0,2021-02-17T18:00:00Z,0,1,0.0,0,0,433,-0.3,0.0,46,24208,182,0,0,False,0,0,0,Fulham,160,568,24,Joe Bryan,DEF,0.0,0.0,0,1
19,Aston Villa,0,0,0,0,0,2021-02-13T20:00:00Z,0,0,0.0,0,0,75,0.0,0.0,50,510,628,0,0,True,0,0,0,Brighton,230,56,24,Jakub Moder,MID,0.0,0.0,0,0
-6,Arsenal,0,0,0,0,1,2021-02-14T16:30:00Z,0,2,2.6,0,0,581,-0.3,0.9,45,3487,619,0,4,False,37,0,0,Leeds,229,587,24,Niall Huggins,FWD,2.0,0.6,0,4
-2811,Wolves,0,0,0,0,0,2021-02-14T12:00:00Z,0,2,0.0,0,0,0,0.0,0.0,51,40080,361,0,0,True,0,0,0,Southampton,236,2811,24,Shane Long,FWD,0.0,0.0,0,1
-26979,Leeds,0,0,0,2,2,2021-02-14T16:30:00Z,0,2,23.0,3,0,6244,2.7,0.0,50,565889,8,0,16,True,90,0,0,Arsenal,229,33223,24,Bernd Leno,GK,0.0,2.3,0,4
4461,Everton,0,0,0,0,1,2021-02-14T19:00:00Z,0,2,6.2,0,0,6346,4.1,0.5,53,17800,187,0,7,False,17,0,0,Fulham,233,1885,24,Ivan Cavaleiro,MID,0.0,0.7,0,0
4461,Burnley,0,0,0,0,1,2021-02-17T18:00:00Z,0,1,8.6,0,0,6346,4.1,25.3,53,17800,187,0,8,False,23,0,0,Fulham,160,1885,24,Ivan Cavaleiro,MID,0.0,3.4,0,1
-4285,Arsenal,0,0,0,4,0,2021-02-14T16:30:00Z,0,2,14.8,0,0,5238,1.3,1.2,44,191812,197,0,12,False,90,0,0,Leeds,229,9523,24,Luke Ayling,DEF,2.0,1.8,0,4
-26806,Sheffield Utd,0,0,1,0,6,2021-02-15T18:00:00Z,0,0,14.0,0,1,30913,4.0,3.7,60,227721,301,0,14,True,81,0,0,West Ham,238,57719,24,Jesse Lingard,MID,56.0,7.4,0,3
-607,Crystal Palace,0,0,0,0,1,2021-02-13T15:00:00Z,0,3,6.2,0,0,46,0.8,0.9,50,4862,95,0,5,False,18,0,0,Burnley,232,653,24,Robbie Brady,MID,0.0,0.7,0,0
-607,Fulham,0,0,0,1,0,2021-02-17T18:00:00Z,0,1,0.0,0,0,46,0.8,1.9,50,4862,95,0,-4,True,25,0,1,Burnley,160,653,24,Robbie Brady,MID,4.0,0.0,0,1
-295,Brighton,0,0,0,0,0,2021-02-13T20:00:00Z,0,0,0.0,0,0,309,-0.1,0.0,42,13918,31,0,0,False,0,0,0,Aston Villa,230,604,24,Neil Taylor,DEF,0.0,0.0,0,0
70815,Liverpool,0,0,0,1,6,2021-02-13T12:30:00Z,0,1,48.4,0,0,122600,1.0,2.3,100,1186386,224,1,25,True,90,0,0,Leicester,234,51785,24,Jamie Vardy,FWD,61.0,11.2,0,3
-55514,Burnley,0,0,0,0,0,2021-02-13T15:00:00Z,0,3,0.0,0,0,32949,0.9,0.0,39,1252083,146,0,0,True,0,0,0,Crystal Palace,232,88463,24,Tyrick Mitchell,DEF,0.0,0.0,0,0
13463,Leicester,0,0,0,0,0,2021-02-13T12:30:00Z,0,1,0.0,0,0,28350,0.5,0.0,38,298323,264,0,0,False,0,0,0,Liverpool,234,14887,24,Neco Williams,DEF,0.0,0.0,0,3
-12586,Chelsea,0,0,0,0,0,2021-02-15T20:00:00Z,0,0,0.0,0,0,473,0.0,0.0,45,109234,485,0,0,False,0,0,0,Newcastle,231,13059,24,Jeff Hendrick,MID,0.0,0.0,0,2
-66,Southampton,0,0,0,0,0,2021-02-14T12:00:00Z,0,2,0.0,0,0,0,0.0,0.0,48,9389,463,0,0,False,0,0,0,Wolves,236,66,24,Léo Bonatini,FWD,0.0,0.0,0,1
-1960,West Ham,0,0,0,3,1,2021-02-15T18:00:00Z,0,0,21.2,0,0,812,1.4,14.3,43,36648,509,0,14,False,90,0,0,Sheffield Utd,238,2772,24,Ethan Ampadu,DEF,2.0,3.8,0,3
2449,Liverpool,0,0,0,1,2,2021-02-13T12:30:00Z,0,1,21.4,0,0,4709,1.8,0.1,53,217553,238,0,15,True,90,0,0,Leicester,234,2260,24,Çaglar Söyüncü,DEF,0.0,2.2,0,3
-33,Crystal Palace,0,0,0,0,0,2021-02-13T15:00:00Z,0,3,0.0,0,0,0,0.0,0.0,45,709,551,0,0,False,0,0,0,Burnley,232,33,24,Mace Goodridge,MID,0.0,0.0,0,0
-33,Fulham,0,0,0,0,0,2021-02-17T18:00:00Z,0,1,0.0,0,0,0,0.0,0.0,45,709,551,0,0,True,0,0,0,Burnley,160,33,24,Mace Goodridge,MID,0.0,0.0,0,1
-21004,Liverpool,0,0,0,1,2,2021-02-13T12:30:00Z,0,1,21.4,0,0,9034,3.3,1.3,64,208869,228,0,12,True,86,0,0,Leicester,234,30038,24,Youri Tielemans,MID,0.0,2.3,0,3
1959,West Ham,0,0,0,0,0,2021-02-15T18:00:00Z,0,0,0.0,0,0,18218,2.8,0.0,42,133391,424,0,0,False,0,0,0,Sheffield Utd,238,16259,24,Oliver Burke,MID,0.0,0.0,0,3
79908,West Brom,2,0,0,1,9,2021-02-14T14:00:00Z,0,1,48.4,0,0,110716,8.2,11.8,115,4774932,302,1,23,False,90,0,0,Man Utd,237,30808,24,Bruno Fernandes,MID,33.0,9.3,0,1
-2507,Arsenal,0,0,0,4,0,2021-02-14T16:30:00Z,0,2,0.0,1,0,19215,3.3,0.0,47,449567,213,0,6,False,90,0,0,Leeds,229,21722,24,Illan Meslier,GK,0.0,0.0,0,4
-17,Arsenal,0,0,0,0,0,2021-02-14T16:30:00Z,0,2,0.0,0,0,50,-0.5,0.0,45,1078,599,0,0,False,0,0,0,Leeds,229,67,24,Jack Jenkins,MID,0.0,0.0,0,4
-1039,Liverpool,0,0,0,0,0,2021-02-13T12:30:00Z,0,1,0.0,0,0,1869,1.0,0.0,56,26124,233,0,0,True,0,0,0,Leicester,234,2908,24,Kelechi Iheanacho,FWD,0.0,0.0,0,3
11133,Sheffield Utd,0,0,1,0,6,2021-02-15T18:00:00Z,0,0,6.8,0,0,16366,5.3,0.0,45,71596,576,0,23,True,90,0,0,West Ham,238,5233,24,Craig Dawson,DEF,4.0,1.1,0,3
-4002,Fulham,0,0,0,0,0,2021-02-14T19:00:00Z,0,2,0.0,0,0,0,0.0,0.0,43,42324,168,0,0,True,0,0,0,Everton,233,4002,24,Anthony Gordon,MID,0.0,0.0,0,0
-4002,Man City,0,0,0,0,0,2021-02-17T20:15:00Z,0,3,0.0,0,0,0,0.0,0.0,43,42324,168,0,0,True,0,0,0,Everton,153,4002,24,Anthony Gordon,MID,0.0,0.0,0,1
0,Sheffield Utd,0,0,0,0,0,2021-02-15T18:00:00Z,0,0,0.0,0,0,0,1.2,0.0,40,0,669,0,0,True,0,0,0,West Ham,238,0,24,Jamal Baptiste,DEF,0.0,0.0,0,3
-23702,Wolves,0,0,0,2,1,2021-02-14T12:00:00Z,0,2,17.6,0,0,12030,0.2,1.2,47,462356,375,0,6,True,71,0,0,Southampton,236,35732,24,Kyle Walker-Peters,DEF,2.0,2.1,0,1
-19896,Man Utd,1,0,0,1,4,2021-02-14T14:00:00Z,0,1,30.8,5,0,2039,1.0,0.0,45,175775,417,0,20,True,90,0,0,West Brom,237,21935,24,Sam Johnstone,GK,0.0,3.1,0,1
-550,Southampton,0,0,0,0,0,2021-02-14T12:00:00Z,0,2,0.0,0,0,168,0.2,0.0,50,8361,563,0,0,False,0,0,0,Wolves,236,718,24,Rayan Aït-Nouri,DEF,0.0,0.0,0,1
-2346,Leicester,0,0,0,0,0,2021-02-13T12:30:00Z,0,1,0.0,0,0,63,0.0,0.0,54,33497,246,0,0,False,0,0,0,Liverpool,234,2409,24,Joel Matip,DEF,0.0,0.0,0,3
87710,Spurs,0,0,1,0,2,2021-02-13T17:30:00Z,0,0,1.8,0,0,141284,11.3,9.5,92,434483,282,0,14,True,78,0,0,Man City,235,53574,24,Gabriel Jesus,FWD,42.0,5.3,0,3
87710,Everton,0,0,0,1,5,2021-02-17T20:15:00Z,0,3,20.6,0,1,141284,11.3,19.7,92,434483,282,0,21,False,90,0,0,Man City,153,53574,24,Gabriel Jesus,FWD,58.0,9.8,0,1
-30375,Spurs,0,0,0,0,0,2021-02-13T17:30:00Z,0,0,0.0,0,0,1018,0.0,0.0,118,803416,272,0,0,True,0,0,0,Man City,235,31393,24,Kevin De Bruyne,MID,0.0,0.0,0,3
-30375,Everton,0,0,0,0,1,2021-02-17T20:15:00Z,0,3,2.8,0,0,1018,0.0,11.3,118,803416,272,0,4,False,10,0,0,Man City,153,31393,24,Kevin De Bruyne,MID,0.0,1.4,0,1
34407,Fulham,0,0,0,2,2,2021-02-14T19:00:00Z,0,2,3.0,0,0,43335,4.5,2.3,68,149125,150,0,4,True,90,0,0,Everton,233,8928,24,Gylfi Sigurdsson,MID,31.0,3.6,0,0
34407,Man City,0,0,0,3,2,2021-02-17T20:15:00Z,0,3,9.0,0,0,43335,4.5,3.6,68,149125,150,0,14,True,90,0,0,Everton,153,8928,24,Gylfi Sigurdsson,MID,19.0,3.2,0,1
-2559,Spurs,0,0,0,0,0,2021-02-13T17:30:00Z,0,0,0.0,0,0,702,0.0,0.0,54,54418,266,0,0,True,0,0,0,Man City,235,3261,24,Fernandinho,DEF,0.0,0.0,0,3
-2559,Everton,0,0,0,0,1,2021-02-17T20:15:00Z,0,3,0.0,0,0,702,0.0,0.0,54,54418,266,0,3,False,1,0,0,Man City,153,3261,24,Fernandinho,DEF,0.0,0.0,0,1
-255,Leicester,0,0,0,0,0,2021-02-13T12:30:00Z,0,1,0.0,0,0,442,0.5,0.0,50,2393,653,0,0,False,0,0,0,Liverpool,234,697,24,Ben Davies,DEF,0.0,0.0,0,3
-5831,Sheffield Utd,0,0,0,0,0,2021-02-15T18:00:00Z,0,0,0.0,0,0,857,0.0,0.0,42,60524,443,0,0,True,0,0,0,West Ham,238,6688,24,Fabián Balbuena,DEF,0.0,0.0,0,3
-29,Man Utd,0,0,0,0,0,2021-02-14T14:00:00Z,0,1,0.0,0,0,0,0.0,0.0,48,2491,416,0,0,True,0,0,0,West Brom,237,29,24,Kenneth Zohore,FWD,0.0,0.0,0,1
-60736,Man City,0,0,0,3,0,2021-02-13T17:30:00Z,0,0,21.4,0,0,2810,0.1,10.3,49,269217,391,0,11,False,90,0,1,Spurs,235,63546,24,Eric Dier,DEF,0.0,3.2,0,3
50,Aston Villa,0,0,0,0,0,2021-02-13T20:00:00Z,0,0,0.0,0,0,82,0.0,0.0,50,145,664,0,0,True,0,0,0,Brighton,230,32,24,Moisés Caicedo,MID,0.0,0.0,0,0
272948,Spurs,0,0,1,0,3,2021-02-13T17:30:00Z,0,0,14.4,0,0,302932,11.3,40.4,61,838017,284,0,16,True,90,0,0,Man City,235,29984,24,Phil Foden,MID,37.0,9.2,0,3
272948,Everton,1,0,0,1,8,2021-02-17T20:15:00Z,0,3,39.0,0,0,302932,11.3,24.9,61,838017,284,1,27,False,90,0,0,Man City,153,29984,24,Phil Foden,MID,46.0,11.0,0,1
-40,West Brom,0,0,0,0,0,2021-02-14T14:00:00Z,0,1,0.0,0,0,0,0.0,0.0,44,3196,317,0,0,False,0,0,0,Man Utd,237,40,24,James Garner,MID,0.0,0.0,0,1
-14641,Spurs,0,0,0,0,1,2021-02-13T17:30:00Z,0,0,4.2,0,0,19181,9.5,0.4,81,249827,275,0,2,True,11,0,0,Man City,235,33822,24,Riyad Mahrez,MID,10.0,1.5,0,3
-14641,Everton,2,0,0,1,9,2021-02-17T20:15:00Z,0,3,34.0,0,0,19181,9.5,12.9,81,249827,275,1,32,False,90,0,0,Man City,153,33822,24,Riyad Mahrez,MID,43.0,9.0,0,1
-50821,Leicester,0,0,0,3,1,2021-02-13T12:30:00Z,0,1,31.8,0,0,19058,4.0,32.5,74,1167010,259,0,16,False,90,0,0,Liverpool,234,69879,24,Trent Alexander-Arnold,DEF,26.0,9.0,0,3
-95,Man Utd,0,0,0,0,1,2021-02-14T14:00:00Z,0,1,7.2,0,0,25,0.5,0.3,47,3834,409,0,3,True,23,0,0,West Brom,237,120,24,Jake Livermore,MID,0.0,0.8,0,1
-229,Fulham,0,0,0,0,0,2021-02-14T19:00:00Z,0,2,0.0,0,0,392,-0.5,0.0,40,13339,559,0,0,True,0,0,0,Everton,233,621,24,Niels Nkounkou,DEF,0.0,0.0,0,0
-229,Man City,0,0,0,0,0,2021-02-17T20:15:00Z,0,3,0.0,0,0,392,-0.5,0.0,40,13339,559,0,0,True,0,0,0,Everton,153,621,24,Niels Nkounkou,DEF,0.0,0.0,0,1
-25,Leeds,0,0,0,0,0,2021-02-14T16:30:00Z,0,2,0.0,0,0,0,0.0,0.0,48,4722,2,0,0,True,0,0,0,Arsenal,229,25,24,Sokratis,DEF,0.0,0.0,0,4
-868,Everton,0,0,1,0,6,2021-02-14T19:00:00Z,0,2,20.0,0,1,1743,5.3,21.6,44,39052,373,0,27,False,90,0,0,Fulham,233,2611,24,Harrison Reed,MID,10.0,5.2,0,0
-868,Burnley,0,0,0,1,2,2021-02-17T18:00:00Z,0,1,9.2,0,0,1743,5.3,3.5,44,39052,373,0,11,False,90,0,0,Fulham,160,2611,24,Harrison Reed,MID,8.0,2.1,0,1
152224,Spurs,0,0,1,0,6,2021-02-13T17:30:00Z,0,0,21.8,0,0,223674,8.9,2.2,52,1779044,273,0,29,True,90,0,0,Man City,235,71450,24,John Stones,DEF,2.0,2.6,0,3
152224,Everton,0,0,0,0,0,2021-02-17T20:15:00Z,0,3,0.0,0,0,223674,8.9,0.0,52,1779044,273,0,0,False,0,0,0,Man City,153,71450,24,John Stones,DEF,0.0,0.0,0,1
408,Southampton,0,0,0,1,2,2021-02-14T12:00:00Z,0,2,6.2,0,0,514,0.6,11.8,54,2174,462,0,7,False,68,0,0,Wolves,236,106,24,Jonny,DEF,6.0,2.4,0,1
-285,Chelsea,0,0,0,0,0,2021-02-15T20:00:00Z,0,0,0.0,0,0,0,0.0,0.0,39,13226,342,0,0,False,0,0,0,Newcastle,231,285,24,Kelland Watts,DEF,0.0,0.0,0,2
-146,Burnley,0,0,0,0,0,2021-02-13T15:00:00Z,0,3,0.0,0,0,22,0.0,0.0,53,4627,142,0,0,True,0,0,0,Crystal Palace,232,168,24,Jeffrey Schlupp,MID,0.0,0.0,0,0
7,Newcastle,0,0,0,0,0,2021-02-15T20:00:00Z,0,0,0.0,0,0,40,0.5,0.0,45,427,605,0,0,True,0,0,0,Chelsea,231,33,24,Faustino Anjorin,MID,0.0,0.0,0,2
326154,Fulham,0,0,0,2,2,2021-02-14T19:00:00Z,0,2,4.6,0,0,347604,4.5,0.7,79,714218,166,0,6,True,90,0,0,Everton,233,21450,24,Richarlison,FWD,2.0,0.7,0,0
326154,Man City,0,0,0,3,5,2021-02-17T20:15:00Z,0,3,33.2,0,0,347604,4.5,0.8,79,714218,166,1,24,True,90,0,1,Everton,153,21450,24,Richarlison,FWD,35.0,6.9,0,1
162928,Fulham,0,0,0,2,2,2021-02-14T19:00:00Z,0,2,10.2,0,0,192296,5.9,24.3,77,887185,508,0,18,True,67,0,0,Everton,233,29368,24,James Rodríguez,MID,0.0,3.5,0,0
162928,Man City,0,0,0,1,1,2021-02-17T20:15:00Z,0,3,1.6,0,0,192296,5.9,0.3,77,887185,508,0,4,True,21,0,0,Everton,153,29368,24,James Rodríguez,MID,0.0,0.2,0,1
247,Aston Villa,0,0,0,0,1,2021-02-13T20:00:00Z,0,0,2.0,0,0,2241,0.4,0.0,55,21894,588,0,-1,True,10,0,0,Brighton,230,1994,24,Danny Welbeck,FWD,33.0,3.5,0,0
-904,Leeds,0,0,0,0,0,2021-02-14T16:30:00Z,0,2,0.0,0,0,615,0.7,0.0,54,39403,22,0,0,True,0,0,0,Arsenal,229,1519,24,Eddie Nketiah,FWD,0.0,0.0,0,4
-108,Everton,0,0,0,0,0,2021-02-14T19:00:00Z,0,2,0.0,0,0,0,0.0,0.0,48,3278,190,0,0,False,0,0,0,Fulham,233,108,24,Aboubakar Kamara,MID,0.0,0.0,0,0
-108,Burnley,0,0,0,0,0,2021-02-17T18:00:00Z,0,1,0.0,0,0,0,0.0,0.0,48,3278,190,0,0,False,0,0,0,Fulham,160,108,24,Aboubakar Kamara,MID,0.0,0.0,0,1
-59229,Newcastle,0,0,1,0,6,2021-02-15T20:00:00Z,0,0,32.6,0,0,21876,3.4,29.7,92,933911,117,1,20,True,90,0,0,Chelsea,231,81105,24,Timo Werner,FWD,59.0,12.1,0,2
-13883,Newcastle,0,0,0,0,0,2021-02-15T20:00:00Z,0,0,0.0,0,0,27056,4.3,0.0,51,629859,548,0,0,True,0,0,0,Chelsea,231,40939,24,Edouard Mendy,GK,0.0,0.0,0,2
-41,Southampton,0,0,0,0,0,2021-02-14T12:00:00Z,0,2,0.0,0,0,27,0.4,0.0,47,2408,515,0,0,False,0,0,0,Wolves,236,68,24,Vitinha,MID,0.0,0.0,0,1
-108,Everton,0,0,0,0,0,2021-02-14T19:00:00Z,0,2,0.0,0,0,87,-0.5,0.0,42,8754,176,0,0,False,0,0,0,Fulham,233,195,24,Tim Ream,DEF,0.0,0.0,0,0
-108,Burnley,0,0,0,0,0,2021-02-17T18:00:00Z,0,1,0.0,0,0,87,-0.5,0.0,42,8754,176,0,0,False,0,0,0,Fulham,160,195,24,Tim Ream,DEF,0.0,0.0,0,1
11563,Newcastle,0,0,0,0,1,2021-02-15T20:00:00Z,0,0,3.0,0,0,30934,2.7,0.5,50,533287,123,0,2,True,12,0,0,Chelsea,231,19371,24,Reece James,DEF,19.0,2.3,0,2
333914,Brighton,0,0,1,0,2,2021-02-13T20:00:00Z,0,0,4.0,0,0,393863,4.7,2.8,64,1790561,514,0,5,False,90,0,0,Aston Villa,230,59949,24,Ollie Watkins,FWD,2.0,0.9,0,0
2736,Leicester,0,0,0,3,0,2021-02-13T12:30:00Z,0,1,10.4,0,0,4343,0.5,0.9,50,10096,652,0,8,False,90,0,1,Liverpool,234,1607,24,Ozan Kabak,DEF,0.0,1.1,0,3
516,Man City,0,0,0,3,1,2021-02-13T17:30:00Z,0,0,26.6,0,0,1297,1.1,0.4,52,54532,398,0,14,False,90,0,0,Spurs,235,781,24,Davinson Sánchez,DEF,0.0,2.7,0,3
-2026,Leeds,0,0,0,0,0,2021-02-14T16:30:00Z,0,2,0.0,0,0,291,0.7,0.0,49,10579,26,0,0,True,0,0,0,Arsenal,229,2317,24,Gabriel Martinelli,MID,0.0,0.0,0,4
-126440,Leicester,0,0,0,3,5,2021-02-13T12:30:00Z,0,1,33.4,0,1,12996,4.0,26.2,93,431647,249,0,21,False,90,0,0,Liverpool,234,139436,24,Roberto Firmino,FWD,124.0,18.4,0,3
-675,Chelsea,0,0,0,2,2,2021-02-15T20:00:00Z,0,0,14.4,0,0,166,2.8,15.8,53,10419,321,0,10,False,90,0,0,Newcastle,231,841,24,Jonjo Shelvey,MID,20.0,5.0,0,2
-4585,Chelsea,0,0,0,2,1,2021-02-15T20:00:00Z,0,0,16.6,0,0,4673,2.2,11.6,42,110800,513,0,6,False,90,0,0,Newcastle,231,9258,24,Jamal Lewis,DEF,2.0,3.0,0,2
-22,Man City,0,0,0,3,1,2021-02-13T17:30:00Z,0,0,13.2,0,0,97,-0.3,6.1,49,3788,402,0,13,False,90,0,0,Spurs,235,119,24,Japhet Tanganga,DEF,0.0,1.9,0,3
1669,Burnley,0,0,0,3,1,2021-02-13T15:00:00Z,0,3,8.6,0,0,5007,3.1,2.7,54,35361,139,0,5,True,90,0,0,Crystal Palace,232,3338,24,Patrick van Aanholt,DEF,14.0,2.5,0,0
-2522,Chelsea,0,0,0,2,1,2021-02-15T20:00:00Z,0,0,9.8,0,0,91,-0.1,10.4,42,54809,328,0,12,False,90,0,0,Newcastle,231,2613,24,Jamaal Lascelles,DEF,8.0,2.8,0,2
-21,Brighton,0,0,0,0,0,2021-02-13T20:00:00Z,0,0,0.0,0,0,0,0.0,0.0,59,3248,34,0,0,False,0,0,0,Aston Villa,230,21,24,José Ignacio Peleteiro Romallo,MID,0.0,0.0,0,0
0,Sheffield Utd,0,0,0,0,0,2021-02-15T18:00:00Z,0,0,0.0,0,0,0,1.2,0.0,45,0,668,0,0,True,0,0,0,West Ham,238,0,24,Conor Coventry,MID,0.0,0.0,0,3
-3,Wolves,0,0,0,0,0,2021-02-14T12:00:00Z,0,2,0.0,0,0,23,0.0,0.0,44,208,624,0,0,True,0,0,0,Southampton,236,26,24,Kgaogelo Chauke,MID,0.0,0.0,0,1
-19,Spurs,0,0,0,0,0,2021-02-13T17:30:00Z,0,0,0.0,0,0,0,0.0,0.0,45,1703,267,0,0,True,0,0,0,Man City,235,19,24,Claudio Bravo,GK,0.0,0.0,0,3
-19,Everton,0,0,0,0,0,2021-02-17T20:15:00Z,0,3,0.0,0,0,0,0.0,0.0,45,1703,267,0,0,False,0,0,0,Man City,153,19,24,Claudio Bravo,GK,0.0,0.0,0,1
103,West Ham,0,0,0,0,0,2021-02-15T18:00:00Z,0,0,0.0,0,0,195,0.0,0.0,40,631,646,0,0,False,0,0,0,Sheffield Utd,238,92,24,Kyron Gordon,DEF,0.0,0.0,0,3
-20,Man Utd,0,0,0,0,0,2021-02-14T14:00:00Z,0,1,0.0,0,0,0,0.0,0.0,45,1690,420,0,0,True,0,0,0,West Brom,237,20,24,Jonathan Leko,MID,0.0,0.0,0,1
-14431,Aston Villa,0,0,0,0,0,2021-02-13T20:00:00Z,0,0,0.0,0,0,210,0.0,0.0,50,46827,65,0,0,True,0,0,0,Brighton,230,14641,24,Solly March,MID,0.0,0.0,0,0
-864,Sheffield Utd,1,0,1,0,13,2021-02-15T18:00:00Z,0,0,42.4,0,0,253,1.7,0.4,43,32711,451,1,32,True,90,0,0,West Ham,238,1117,24,Issa Diop,DEF,19.0,6.2,0,3
91,Man City,0,0,0,0,0,2021-02-13T17:30:00Z,0,0,0.0,0,0,150,-0.5,0.0,45,249,650,0,0,False,0,0,0,Spurs,235,59,24,Alfie Devine,MID,0.0,0.0,0,3
-1895,West Ham,0,0,0,2,1,2021-02-15T18:00:00Z,0,0,13.8,0,0,519,2.0,0.3,47,149524,353,0,9,False,84,0,0,Sheffield Utd,238,2414,24,John Egan,DEF,0.0,1.4,0,3
